Date,APO
2022-08-10,59.9900016784668
2022-08-11,60.88999938964844
2022-08-12,61.0
2022-08-15,61.47999954223633
2022-08-16,60.72999954223633
2022-08-17,59.2400016784668
2022-08-18,59.54999923706055
2022-08-19,58.130001068115234
2022-08-22,57.08000183105469
2022-08-23,58.09000015258789
2022-08-24,58.959999084472656
2022-08-25,60.310001373291016
2022-08-26,56.369998931884766
2022-08-29,55.66999816894531
2022-08-30,54.95000076293945
2022-08-31,55.58000183105469
2022-09-01,54.83000183105469
2022-09-02,55.0
2022-09-06,55.619998931884766
2022-09-07,56.7400016784668
2022-09-08,56.86000061035156
2022-09-09,58.11000061035156
2022-09-12,58.939998626708984
2022-09-13,56.65999984741211
2022-09-14,57.41999816894531
2022-09-15,57.150001525878906
2022-09-16,54.810001373291016
2022-09-19,55.45000076293945
2022-09-20,53.86000061035156
2022-09-21,52.65999984741211
2022-09-22,51.5099983215332
2022-09-23,49.599998474121094
2022-09-26,48.869998931884766
2022-09-27,48.849998474121094
2022-09-28,50.04999923706055
2022-09-29,47.630001068115234
2022-09-30,46.5
2022-10-03,48.93000030517578
2022-10-04,51.93000030517578
2022-10-05,51.630001068115234
2022-10-06,51.0099983215332
2022-10-07,48.77000045776367
2022-10-10,48.54999923706055
2022-10-11,47.68000030517578
2022-10-12,48.29999923706055
2022-10-13,48.560001373291016
2022-10-14,47.36000061035156
2022-10-17,48.91999816894531
2022-10-18,50.25
2022-10-19,49.459999084472656
2022-10-20,49.150001525878906
2022-10-21,51.20000076293945
2022-10-24,51.72999954223633
2022-10-25,54.310001373291016
2022-10-26,54.13999938964844
2022-10-27,54.290000915527344
2022-10-28,55.630001068115234
2022-10-31,55.36000061035156
2022-11-01,57.16999816894531
2022-11-02,59.43000030517578
2022-11-03,60.529998779296875
2022-11-04,62.58000183105469
2022-11-07,63.150001525878906
2022-11-08,63.709999084472656
2022-11-09,61.0099983215332
2022-11-10,64.2300033569336
2022-11-11,65.22000122070312
2022-11-14,62.56999969482422
2022-11-15,64.54000091552734
2022-11-16,62.36000061035156
2022-11-17,61.59000015258789
2022-11-18,61.939998626708984
2022-11-21,62.63999938964844
2022-11-22,64.76000213623047
2022-11-23,65.31999969482422
2022-11-25,66.45999908447266
2022-11-28,65.01000213623047
2022-11-29,65.8499984741211
2022-11-30,69.38999938964844
2022-12-01,69.22000122070312
2022-12-02,68.25
2022-12-05,64.5
2022-12-06,63.2400016784668
2022-12-07,61.38999938964844
2022-12-08,62.83000183105469
2022-12-09,62.880001068115234
2022-12-12,64.06999969482422
2022-12-13,65.44000244140625
2022-12-14,66.08000183105469
2022-12-15,64.05999755859375
2022-12-16,62.5099983215332
2022-12-19,62.33000183105469
2022-12-20,62.70000076293945
2022-12-21,64.54000091552734
2022-12-22,63.77000045776367
2022-12-23,64.25
2022-12-27,63.40999984741211
2022-12-28,62.52000045776367
2022-12-29,63.56999969482422
2022-12-30,63.790000915527344
2023-01-03,62.810001373291016
2023-01-04,64.36000061035156
2023-01-05,62.95000076293945
2023-01-06,64.33000183105469
2023-01-09,65.31999969482422
2023-01-10,66.5199966430664
2023-01-11,67.68000030517578
2023-01-12,68.44000244140625
2023-01-13,69.70999908447266
2023-01-17,69.08999633789062
2023-01-18,68.02999877929688
2023-01-19,65.77999877929688
2023-01-20,67.06999969482422
2023-01-23,68.83999633789062
2023-01-24,67.69999694824219
2023-01-25,67.5999984741211
2023-01-26,70.43000030517578
2023-01-27,70.81999969482422
2023-01-30,69.26000213623047
2023-01-31,70.77999877929688
2023-02-01,72.5199966430664
2023-02-02,72.1500015258789
2023-02-03,73.4000015258789
2023-02-06,72.13999938964844
2023-02-07,73.3499984741211
2023-02-08,73.88999938964844
2023-02-09,68.4000015258789
2023-02-10,70.66000366210938
2023-02-13,71.06999969482422
2023-02-14,71.66000366210938
2023-02-15,72.43000030517578
2023-02-16,72.08999633789062
2023-02-17,71.44000244140625
2023-02-21,69.3499984741211
2023-02-22,70.2699966430664
2023-02-23,71.20999908447266
2023-02-24,70.87000274658203
2023-02-27,70.41999816894531
2023-02-28,70.9000015258789
2023-03-01,71.94000244140625
2023-03-02,72.37999725341797
2023-03-03,73.11000061035156
2023-03-06,72.54000091552734
2023-03-07,71.19999694824219
2023-03-08,71.2300033569336
2023-03-09,67.37000274658203
2023-03-10,60.290000915527344
2023-03-13,58.470001220703125
2023-03-14,59.7599983215332
2023-03-15,57.61000061035156
2023-03-16,58.75
2023-03-17,56.529998779296875
2023-03-20,56.810001373291016
2023-03-21,60.709999084472656
2023-03-22,58.93000030517578
2023-03-23,57.70000076293945
2023-03-24,57.540000915527344
2023-03-27,58.95000076293945
2023-03-28,59.099998474121094
2023-03-29,60.65999984741211
2023-03-30,61.45000076293945
2023-03-31,63.15999984741211
2023-04-03,62.400001525878906
2023-04-04,62.13999938964844
2023-04-05,61.400001525878906
2023-04-06,60.869998931884766
2023-04-10,61.849998474121094
2023-04-11,63.130001068115234
2023-04-12,62.58000183105469
2023-04-13,64.80000305175781
2023-04-14,65.01000213623047
2023-04-17,65.25
2023-04-18,65.33999633789062
2023-04-19,65.80000305175781
2023-04-20,64.29000091552734
2023-04-21,63.540000915527344
2023-04-24,63.29999923706055
2023-04-25,61.630001068115234
2023-04-26,61.380001068115234
2023-04-27,62.689998626708984
2023-04-28,63.38999938964844
2023-05-01,63.720001220703125
2023-05-02,61.2599983215332
2023-05-03,60.93000030517578
2023-05-04,58.040000915527344
2023-05-05,60.529998779296875
2023-05-08,61.83000183105469
2023-05-09,62.2599983215332
2023-05-10,63.63999938964844
2023-05-11,63.720001220703125
2023-05-12,62.5099983215332
2023-05-15,63.18000030517578
2023-05-16,62.040000915527344
2023-05-17,63.41999816894531
2023-05-18,63.7400016784668
2023-05-19,63.849998474121094
2023-05-22,66.0
2023-05-23,64.31999969482422
2023-05-24,62.970001220703125
2023-05-25,64.2300033569336
2023-05-26,65.41999816894531
2023-05-30,66.77999877929688
2023-05-31,66.8499984741211
2023-06-01,68.0
2023-06-02,69.69999694824219
2023-06-05,70.5
2023-06-06,70.93000030517578
2023-06-07,71.58000183105469
2023-06-08,72.75
2023-06-09,72.9800033569336
2023-06-12,73.63999938964844
2023-06-13,76.01000213623047
2023-06-14,76.1500015258789
2023-06-15,77.38999938964844
2023-06-16,77.08000183105469
2023-06-20,76.4000015258789
2023-06-21,76.41000366210938
2023-06-22,74.87000274658203
2023-06-23,73.0
2023-06-26,73.66999816894531
2023-06-27,74.76000213623047
2023-06-28,75.13999938964844
2023-06-29,75.80999755859375
2023-06-30,76.80999755859375
2023-07-03,77.06999969482422
2023-07-05,76.02999877929688
2023-07-06,74.51000213623047
2023-07-07,76.01000213623047
2023-07-10,75.80000305175781
2023-07-11,77.95999908447266
2023-07-12,77.98999786376953
2023-07-13,80.55000305175781
2023-07-14,80.29000091552734
2023-07-17,80.94000244140625
2023-07-18,82.45999908447266
2023-07-19,81.87000274658203
2023-07-20,81.58000183105469
2023-07-21,80.79000091552734
2023-07-24,80.83999633789062
2023-07-25,81.16000366210938
2023-07-26,81.44000244140625
2023-07-27,80.70999908447266
2023-07-28,81.80999755859375
2023-07-31,81.70999908447266
2023-08-01,81.95999908447266
2023-08-02,81.33000183105469
2023-08-03,85.93000030517578
2023-08-04,86.13999938964844
2023-08-07,86.2699966430664
2023-08-08,82.4800033569336
2023-08-09,81.69999694824219
2023-08-10,81.5999984741211
2023-08-11,81.41000366210938
2023-08-14,81.95999908447266
2023-08-15,80.5199966430664
2023-08-16,80.26000213623047
2023-08-17,79.19999694824219
2023-08-18,81.16000366210938
2023-08-21,81.55000305175781
2023-08-22,81.52999877929688
2023-08-23,83.05999755859375
2023-08-24,82.5199966430664
2023-08-25,83.1500015258789
2023-08-28,83.63999938964844
2023-08-29,84.95999908447266
2023-08-30,85.0999984741211
2023-08-31,87.33999633789062
2023-09-01,86.44000244140625
2023-09-05,88.7699966430664
2023-09-06,87.05999755859375
2023-09-07,87.12000274658203
2023-09-08,87.86000061035156
2023-09-11,88.5999984741211
2023-09-12,90.16000366210938
2023-09-13,90.5999984741211
2023-09-14,91.16999816894531
2023-09-15,91.77999877929688
2023-09-18,92.05999755859375
2023-09-19,91.66000366210938
2023-09-20,92.0199966430664
2023-09-21,90.41000366210938
2023-09-22,90.80999755859375
2023-09-25,92.4800033569336
2023-09-26,89.87999725341797
2023-09-27,89.55000305175781
2023-09-28,91.0999984741211
2023-09-29,89.76000213623047
2023-10-02,89.5999984741211
2023-10-03,86.55999755859375
2023-10-04,87.97000122070312
2023-10-05,88.58000183105469
2023-10-06,90.56999969482422
2023-10-09,89.18000030517578
2023-10-10,89.79000091552734
2023-10-11,89.29000091552734
2023-10-12,87.94999694824219
2023-10-13,87.55999755859375
2023-10-16,87.25
2023-10-17,88.11000061035156
2023-10-18,87.25
2023-10-19,83.37999725341797
2023-10-20,82.36000061035156
2023-10-23,82.81999969482422
2023-10-24,84.0
2023-10-25,81.4000015258789
2023-10-26,81.0199966430664
2023-10-27,80.3499984741211
2023-10-30,80.16000366210938
2023-10-31,77.44000244140625
2023-11-01,83.6500015258789
2023-11-02,84.12000274658203
2023-11-03,85.02999877929688
2023-11-06,83.1500015258789
2023-11-07,84.3499984741211
2023-11-08,84.7699966430664
2023-11-09,84.25
2023-11-10,84.95999908447266
2023-11-13,85.72000122070312
2023-11-14,87.68000030517578
2023-11-15,86.97000122070312
2023-11-16,86.4000015258789
2023-11-17,86.83999633789062
2023-11-20,88.31999969482422
2023-11-21,87.95999908447266
2023-11-22,90.19999694824219
2023-11-24,91.13999938964844
2023-11-27,90.51000213623047
2023-11-28,90.62999725341797
2023-11-29,92.2699966430664
2023-11-30,92.0
2023-12-01,92.69999694824219
2023-12-04,89.86000061035156
2023-12-05,90.7300033569336
2023-12-06,90.56999969482422
2023-12-07,90.80000305175781
2023-12-08,92.08999633789062
2023-12-11,91.94000244140625
2023-12-12,93.2300033569336
2023-12-13,92.26000213623047
2023-12-14,93.12999725341797
2023-12-15,94.4800033569336
2023-12-18,94.08000183105469
2023-12-19,94.76000213623047
2023-12-20,91.66999816894531
2023-12-21,91.80000305175781
2023-12-22,91.58000183105469
2023-12-26,92.58999633789062
2023-12-27,93.16000366210938
2023-12-28,94.2699966430664
2023-12-29,93.19000244140625
2024-01-02,91.33000183105469
2024-01-03,92.16999816894531
2024-01-04,94.80000305175781
2024-01-05,94.93000030517578
2024-01-08,96.29000091552734
2024-01-09,95.66000366210938
2024-01-10,96.72000122070312
2024-01-11,95.33999633789062
2024-01-12,95.41000366210938
2024-01-16,95.45999908447266
2024-01-17,96.05999755859375
2024-01-18,96.58000183105469
2024-01-19,98.94000244140625
2024-01-22,97.44999694824219
2024-01-23,95.30999755859375
2024-01-24,98.08000183105469
2024-01-25,99.9800033569336
2024-01-26,100.30999755859375
2024-01-29,101.20999908447266
2024-01-30,101.5999984741211
2024-01-31,100.4000015258789
2024-02-01,100.55000305175781
2024-02-02,103.12999725341797
2024-02-05,103.0
2024-02-06,104.47000122070312
2024-02-07,105.9000015258789
2024-02-08,107.41000366210938
2024-02-09,109.93000030517578
2024-02-12,108.87999725341797
2024-02-13,109.87000274658203
2024-02-14,112.56999969482422
2024-02-15,114.05000305175781
2024-02-16,112.70999908447266
2024-02-20,109.5999984741211
2024-02-21,109.27999877929688
2024-02-22,111.51000213623047
2024-02-23,111.61000061035156
2024-02-26,110.87999725341797
2024-02-27,110.81999969482422
2024-02-28,111.79000091552734
2024-02-29,111.80000305175781
2024-03-01,111.01000213623047
2024-03-04,111.36000061035156
2024-03-05,109.41000366210938
2024-03-06,108.80000305175781
2024-03-07,110.91000366210938
2024-03-08,108.75
2024-03-11,108.76000213623047
2024-03-12,109.94000244140625
2024-03-13,109.9800033569336
2024-03-14,110.01000213623047
2024-03-15,110.41000366210938
2024-03-18,110.27999877929688
2024-03-19,110.73999786376953
2024-03-20,112.63999938964844
2024-03-21,114.52999877929688
2024-03-22,112.58000183105469
2024-03-25,113.41999816894531
2024-03-26,113.88999938964844
2024-03-27,113.58000183105469
2024-03-28,112.44999694824219
2024-04-01,112.47000122070312
2024-04-02,110.55999755859375
2024-04-03,112.58999633789062
2024-04-04,111.08000183105469
2024-04-05,114.66999816894531
2024-04-08,116.05999755859375
2024-04-09,111.87000274658203
2024-04-10,114.22000122070312
2024-04-11,113.0199966430664
2024-04-12,110.12999725341797
2024-04-15,107.58000183105469
2024-04-16,107.83000183105469
2024-04-17,107.48999786376953
2024-04-18,107.30000305175781
2024-04-19,107.62999725341797
2024-04-22,110.5999984741211
2024-04-23,113.7699966430664
2024-04-24,112.72000122070312
2024-04-25,111.87999725341797
2024-04-26,112.22000122070312
2024-04-29,110.91000366210938
2024-04-30,108.37999725341797
2024-05-01,107.7699966430664
2024-05-02,112.06999969482422
2024-05-03,109.45999908447266
2024-05-06,111.4800033569336
2024-05-07,113.18000030517578
2024-05-08,113.31999969482422
2024-05-09,112.19000244140625
2024-05-10,112.05999755859375
2024-05-13,109.77999877929688
2024-05-14,110.87000274658203
2024-05-15,115.31999969482422
2024-05-16,112.7300033569336
2024-05-17,113.08000183105469
2024-05-20,112.94999694824219
2024-05-21,114.69999694824219
2024-05-22,113.83999633789062
2024-05-23,112.87999725341797
2024-05-24,115.5199966430664
2024-05-28,115.5999984741211
2024-05-29,113.16999816894531
2024-05-30,116.7699966430664
2024-05-31,116.16000366210938
2024-06-03,116.55000305175781
2024-06-04,113.87999725341797
2024-06-05,116.27999877929688
2024-06-06,112.97000122070312
2024-06-07,112.36000061035156
2024-06-10,118.7699966430664
2024-06-11,116.70999908447266
2024-06-12,118.37999725341797
2024-06-13,116.27999877929688
2024-06-14,115.87000274658203
2024-06-17,116.29000091552734
2024-06-18,117.31999969482422
2024-06-20,118.43000030517578
2024-06-21,117.77999877929688
2024-06-24,118.27999877929688
2024-06-25,118.47000122070312
2024-06-26,118.05999755859375
2024-06-27,118.0
2024-06-28,118.06999969482422
2024-07-01,118.73999786376953
2024-07-02,120.04000091552734
2024-07-03,119.80000305175781
2024-07-05,118.73999786376953
2024-07-08,115.91999816894531
2024-07-09,116.68000030517578
2024-07-10,119.20999908447266
2024-07-11,121.0999984741211
2024-07-12,120.54000091552734
2024-07-15,122.5
2024-07-16,124.0
2024-07-17,121.18000030517578
2024-07-18,120.33000183105469
2024-07-19,120.51000213623047
2024-07-22,123.98999786376953
2024-07-23,124.83999633789062
2024-07-24,121.72000122070312
2024-07-25,121.66000366210938
2024-07-26,122.16000366210938
2024-07-29,122.05999755859375
2024-07-30,122.63999938964844
2024-07-31,125.30999755859375
2024-08-01,115.97000122070312
2024-08-02,103.52999877929688
2024-08-05,99.16000366210938
2024-08-06,103.45999908447266
2024-08-07,103.12000274658203
2024-08-08,103.19000244140625
2024-08-09,104.69999694824219
2024-08-12,103.02999877929688
2024-08-13,104.61000061035156
2024-08-14,105.9800033569336
2024-08-15,110.83000183105469
2024-08-16,111.0
2024-08-19,111.61000061035156
2024-08-20,109.8499984741211
2024-08-21,109.27999877929688
2024-08-22,108.47000122070312
2024-08-23,111.51000213623047
2024-08-26,111.88999938964844
2024-08-27,113.58000183105469
2024-08-28,113.38999938964844
2024-08-29,113.26000213623047
2024-08-30,115.7300033569336
2024-09-03,111.31999969482422
2024-09-04,109.52999877929688
2024-09-05,108.8499984741211
2024-09-06,108.0
2024-09-09,107.58999633789062
2024-09-10,106.73999786376953
2024-09-11,108.66999816894531
2024-09-12,112.37000274658203
2024-09-13,114.38999938964844
2024-09-16,117.16000366210938
2024-09-17,117.79000091552734
2024-09-18,117.55000305175781
2024-09-19,121.62000274658203
2024-09-20,124.4800033569336
2024-09-23,125.2300033569336
2024-09-24,125.12999725341797
2024-09-25,124.52999877929688
2024-09-26,125.5
2024-09-27,125.80999755859375
2024-09-30,124.91000366210938
2024-10-01,132.00999450683594
2024-10-02,132.6999969482422
2024-10-03,131.36000061035156
2024-10-04,135.3300018310547
2024-10-07,134.22000122070312
2024-10-08,136.10000610351562
2024-10-09,138.02000427246094
2024-10-10,137.9199981689453
2024-10-11,140.2100067138672
2024-10-14,141.3699951171875
2024-10-15,141.5500030517578
2024-10-16,142.85000610351562
2024-10-17,145.19000244140625
2024-10-18,145.00999450683594
2024-10-21,144.75999450683594
2024-10-22,143.94000244140625
2024-10-23,143.5399932861328
2024-10-24,146.2899932861328
2024-10-25,143.08999633789062
2024-10-28,144.83999633789062
2024-10-29,146.02000427246094
2024-10-30,145.86000061035156
2024-10-31,143.25999450683594
2024-11-01,141.0
2024-11-04,139.42999267578125
2024-11-05,149.27000427246094
2024-11-06,163.6699981689453
2024-11-07,159.82000732421875
2024-11-08,162.0
2024-11-11,166.75
2024-11-12,163.75
2024-11-13,164.33999633789062
2024-11-14,164.30999755859375
2024-11-15,163.6300048828125
2024-11-18,164.30999755859375
2024-11-19,168.25
2024-11-20,162.88999938964844
2024-11-21,165.02000427246094
