Date,IBN
2022-06-27,18.110000610351562
2022-06-28,17.739999771118164
2022-06-29,17.75
2022-06-30,17.739999771118164
2022-07-01,17.940000534057617
2022-07-05,18.260000228881836
2022-07-06,18.479999542236328
2022-07-07,19.049999237060547
2022-07-08,19.25
2022-07-11,19.190000534057617
2022-07-12,18.940000534057617
2022-07-13,18.739999771118164
2022-07-14,18.889999389648438
2022-07-15,19.0
2022-07-18,19.1200008392334
2022-07-19,19.670000076293945
2022-07-20,19.559999465942383
2022-07-21,19.809999465942383
2022-07-22,20.079999923706055
2022-07-25,20.079999923706055
2022-07-26,19.8700008392334
2022-07-27,20.200000762939453
2022-07-28,20.639999389648438
2022-07-29,20.780000686645508
2022-08-01,20.729999542236328
2022-08-02,20.68000030517578
2022-08-03,21.010000228881836
2022-08-04,20.790000915527344
2022-08-05,21.209999084472656
2022-08-08,21.270000457763672
2022-08-09,21.309999465942383
2022-08-10,22.040000915527344
2022-08-11,21.889999389648438
2022-08-12,22.350000381469727
2022-08-15,22.5
2022-08-16,22.350000381469727
2022-08-17,22.31999969482422
2022-08-18,22.309999465942383
2022-08-19,21.84000015258789
2022-08-22,21.360000610351562
2022-08-23,21.690000534057617
2022-08-24,21.93000030517578
2022-08-25,21.920000076293945
2022-08-26,21.43000030517578
2022-08-29,21.469999313354492
2022-08-30,21.940000534057617
2022-08-31,21.84000015258789
2022-09-01,21.950000762939453
2022-09-02,21.84000015258789
2022-09-06,22.139999389648438
2022-09-07,22.3799991607666
2022-09-08,23.0
2022-09-09,23.0
2022-09-12,23.15999984741211
2022-09-13,22.799999237060547
2022-09-14,23.3799991607666
2022-09-15,23.170000076293945
2022-09-16,22.729999542236328
2022-09-19,22.899999618530273
2022-09-20,22.979999542236328
2022-09-21,22.559999465942383
2022-09-22,22.270000457763672
2022-09-23,21.489999771118164
2022-09-26,21.059999465942383
2022-09-27,20.809999465942383
2022-09-28,21.06999969482422
2022-09-29,20.709999084472656
2022-09-30,20.969999313354492
2022-10-03,21.059999465942383
2022-10-04,21.690000534057617
2022-10-05,21.649999618530273
2022-10-06,21.40999984741211
2022-10-07,21.06999969482422
2022-10-10,21.239999771118164
2022-10-11,21.0
2022-10-12,20.8700008392334
2022-10-13,21.280000686645508
2022-10-14,20.989999771118164
2022-10-17,21.809999465942383
2022-10-18,21.889999389648438
2022-10-19,21.56999969482422
2022-10-20,21.31999969482422
2022-10-21,22.010000228881836
2022-10-24,22.829999923706055
2022-10-25,22.790000915527344
2022-10-26,22.8700008392334
2022-10-27,22.5
2022-10-28,22.34000015258789
2022-10-31,22.040000915527344
2022-11-01,22.040000915527344
2022-11-02,21.8799991607666
2022-11-03,22.100000381469727
2022-11-04,22.440000534057617
2022-11-07,22.610000610351562
2022-11-08,22.93000030517578
2022-11-09,22.6200008392334
2022-11-10,23.309999465942383
2022-11-11,22.719999313354492
2022-11-14,22.450000762939453
2022-11-15,23.049999237060547
2022-11-16,22.760000228881836
2022-11-17,22.75
2022-11-18,22.729999542236328
2022-11-21,22.760000228881836
2022-11-22,22.860000610351562
2022-11-23,22.969999313354492
2022-11-25,23.0
2022-11-28,23.170000076293945
2022-11-29,23.479999542236328
2022-11-30,23.719999313354492
2022-12-01,23.200000762939453
2022-12-02,23.200000762939453
2022-12-05,22.860000610351562
2022-12-06,22.56999969482422
2022-12-07,22.690000534057617
2022-12-08,22.850000381469727
2022-12-09,22.719999313354492
2022-12-12,22.809999465942383
2022-12-13,22.670000076293945
2022-12-14,22.260000228881836
2022-12-15,21.809999465942383
2022-12-16,21.889999389648438
2022-12-19,21.969999313354492
2022-12-20,22.190000534057617
2022-12-21,21.969999313354492
2022-12-22,21.700000762939453
2022-12-23,21.559999465942383
2022-12-27,21.889999389648438
2022-12-28,21.84000015258789
2022-12-29,22.100000381469727
2022-12-30,21.889999389648438
2023-01-03,21.940000534057617
2023-01-04,21.950000762939453
2023-01-05,21.200000762939453
2023-01-06,21.270000457763672
2023-01-09,21.360000610351562
2023-01-10,21.25
2023-01-11,21.450000762939453
2023-01-12,21.389999389648438
2023-01-13,21.670000076293945
2023-01-17,21.100000381469727
2023-01-18,21.229999542236328
2023-01-19,21.389999389648438
2023-01-20,21.520000457763672
2023-01-23,21.770000457763672
2023-01-24,21.6299991607666
2023-01-25,20.68000030517578
2023-01-26,20.860000610351562
2023-01-27,20.110000610351562
2023-01-30,20.239999771118164
2023-01-31,20.829999923706055
2023-02-01,20.1299991607666
2023-02-02,20.93000030517578
2023-02-03,20.809999465942383
2023-02-06,20.639999389648438
2023-02-07,20.719999313354492
2023-02-08,20.84000015258789
2023-02-09,20.700000762939453
2023-02-10,20.579999923706055
2023-02-13,20.670000076293945
2023-02-14,20.889999389648438
2023-02-15,20.979999542236328
2023-02-16,20.8700008392334
2023-02-17,20.809999465942383
2023-02-21,20.559999465942383
2023-02-22,20.270000457763672
2023-02-23,20.389999389648438
2023-02-24,20.299999237060547
2023-02-27,20.530000686645508
2023-02-28,20.68000030517578
2023-03-01,20.65999984741211
2023-03-02,20.799999237060547
2023-03-03,21.229999542236328
2023-03-06,21.260000228881836
2023-03-07,21.1299991607666
2023-03-08,21.190000534057617
2023-03-09,20.540000915527344
2023-03-10,20.34000015258789
2023-03-13,20.010000228881836
2023-03-14,20.420000076293945
2023-03-15,19.799999237060547
2023-03-16,20.149999618530273
2023-03-17,20.100000381469727
2023-03-20,20.399999618530273
2023-03-21,20.770000457763672
2023-03-22,20.6299991607666
2023-03-23,20.760000228881836
2023-03-24,20.739999771118164
2023-03-27,20.799999237060547
2023-03-28,21.010000228881836
2023-03-29,21.049999237060547
2023-03-30,21.020000457763672
2023-03-31,21.579999923706055
2023-04-03,21.6299991607666
2023-04-04,21.59000015258789
2023-04-05,21.65999984741211
2023-04-06,21.700000762939453
2023-04-10,21.3700008392334
2023-04-11,21.65999984741211
2023-04-12,21.760000228881836
2023-04-13,22.209999084472656
2023-04-14,22.239999771118164
2023-04-17,22.149999618530273
2023-04-18,21.950000762939453
2023-04-19,21.829999923706055
2023-04-20,21.8799991607666
2023-04-21,21.989999771118164
2023-04-24,22.34000015258789
2023-04-25,22.270000457763672
2023-04-26,22.280000686645508
2023-04-27,22.559999465942383
2023-04-28,22.75
2023-05-01,22.719999313354492
2023-05-02,22.469999313354492
2023-05-03,22.540000915527344
2023-05-04,22.450000762939453
2023-05-05,22.950000762939453
2023-05-08,23.06999969482422
2023-05-09,22.889999389648438
2023-05-10,23.010000228881836
2023-05-11,22.950000762939453
2023-05-12,22.979999542236328
2023-05-15,23.079999923706055
2023-05-16,23.030000686645508
2023-05-17,22.969999313354492
2023-05-18,23.06999969482422
2023-05-19,22.989999771118164
2023-05-22,22.920000076293945
2023-05-23,22.81999969482422
2023-05-24,22.690000534057617
2023-05-25,22.649999618530273
2023-05-26,22.959999084472656
2023-05-30,22.8799991607666
2023-05-31,22.920000076293945
2023-06-01,22.989999771118164
2023-06-02,23.09000015258789
2023-06-05,23.010000228881836
2023-06-06,22.979999542236328
2023-06-07,22.8799991607666
2023-06-08,22.93000030517578
2023-06-09,22.979999542236328
2023-06-12,22.729999542236328
2023-06-13,23.100000381469727
2023-06-14,22.950000762939453
2023-06-15,22.8700008392334
2023-06-16,22.8700008392334
2023-06-20,22.6200008392334
2023-06-21,22.600000381469727
2023-06-22,22.90999984741211
2023-06-23,22.81999969482422
2023-06-26,22.700000762939453
2023-06-27,22.979999542236328
2023-06-28,23.010000228881836
2023-06-29,23.110000610351562
2023-06-30,23.079999923706055
2023-07-03,23.389999389648438
2023-07-05,23.40999984741211
2023-07-06,23.200000762939453
2023-07-07,23.09000015258789
2023-07-10,22.959999084472656
2023-07-11,23.049999237060547
2023-07-12,23.170000076293945
2023-07-13,23.399999618530273
2023-07-14,23.329999923706055
2023-07-17,23.829999923706055
2023-07-18,23.860000610351562
2023-07-19,24.040000915527344
2023-07-20,24.479999542236328
2023-07-21,24.469999313354492
2023-07-24,24.479999542236328
2023-07-25,24.440000534057617
2023-07-26,24.65999984741211
2023-07-27,24.170000076293945
2023-07-28,24.389999389648438
2023-07-31,24.56999969482422
2023-08-01,24.5
2023-08-02,24.020000457763672
2023-08-03,23.549999237060547
2023-08-04,23.549999237060547
2023-08-07,23.770000457763672
2023-08-08,23.65999984741211
2023-08-09,23.639999389648438
2023-08-10,23.399999618530273
2023-08-11,23.149999618530273
2023-08-14,22.950000762939453
2023-08-15,22.81999969482422
2023-08-16,22.93000030517578
2023-08-17,22.8700008392334
2023-08-18,22.899999618530273
2023-08-21,23.110000610351562
2023-08-22,22.899999618530273
2023-08-23,23.579999923706055
2023-08-24,23.350000381469727
2023-08-25,23.43000030517578
2023-08-28,23.68000030517578
2023-08-29,23.6299991607666
2023-08-30,23.350000381469727
2023-08-31,23.170000076293945
2023-09-01,23.459999084472656
2023-09-05,23.510000228881836
2023-09-06,23.040000915527344
2023-09-07,23.239999771118164
2023-09-08,23.40999984741211
2023-09-11,23.8700008392334
2023-09-12,24.030000686645508
2023-09-13,23.940000534057617
2023-09-14,23.969999313354492
2023-09-15,23.889999389648438
2023-09-18,23.889999389648438
2023-09-19,23.829999923706055
2023-09-20,23.530000686645508
2023-09-21,22.760000228881836
2023-09-22,22.829999923706055
2023-09-25,22.979999542236328
2023-09-26,22.739999771118164
2023-09-27,22.809999465942383
2023-09-28,22.90999984741211
2023-09-29,23.1200008392334
2023-10-02,23.0
2023-10-03,22.549999237060547
2023-10-04,22.670000076293945
2023-10-05,22.850000381469727
2023-10-06,23.059999465942383
2023-10-09,22.760000228881836
2023-10-10,22.920000076293945
2023-10-11,22.780000686645508
2023-10-12,22.6299991607666
2023-10-13,22.739999771118164
2023-10-16,22.8700008392334
2023-10-17,22.739999771118164
2023-10-18,22.3700008392334
2023-10-19,22.3700008392334
2023-10-20,22.260000228881836
2023-10-23,22.530000686645508
2023-10-24,22.420000076293945
2023-10-25,22.040000915527344
2023-10-26,22.110000610351562
2023-10-27,22.09000015258789
2023-10-30,22.540000915527344
2023-10-31,22.190000534057617
2023-11-01,22.270000457763672
2023-11-02,22.639999389648438
2023-11-03,22.84000015258789
2023-11-06,22.84000015258789
2023-11-07,22.729999542236328
2023-11-08,22.530000686645508
2023-11-09,22.510000228881836
2023-11-10,22.68000030517578
2023-11-13,22.389999389648438
2023-11-14,22.670000076293945
2023-11-15,22.510000228881836
2023-11-16,22.260000228881836
2023-11-17,22.190000534057617
2023-11-20,22.25
2023-11-21,22.260000228881836
2023-11-22,22.1200008392334
2023-11-24,22.34000015258789
2023-11-27,22.229999542236328
2023-11-28,22.18000030517578
2023-11-29,22.3799991607666
2023-11-30,22.170000076293945
2023-12-01,22.969999313354492
2023-12-04,24.309999465942383
2023-12-05,24.3700008392334
2023-12-06,24.0
2023-12-07,23.8700008392334
2023-12-08,24.1200008392334
2023-12-11,24.389999389648438
2023-12-12,24.459999084472656
2023-12-13,24.690000534057617
2023-12-14,24.68000030517578
2023-12-15,24.549999237060547
2023-12-18,24.540000915527344
2023-12-19,24.489999771118164
2023-12-20,23.959999084472656
2023-12-21,24.040000915527344
2023-12-22,23.81999969482422
2023-12-26,23.8799991607666
2023-12-27,24.020000457763672
2023-12-28,24.219999313354492
2023-12-29,23.84000015258789
2024-01-02,23.450000762939453
2024-01-03,23.75
2024-01-04,23.799999237060547
2024-01-05,24.09000015258789
2024-01-08,23.8700008392334
2024-01-09,23.520000457763672
2024-01-10,23.959999084472656
2024-01-11,23.959999084472656
2024-01-12,24.06999969482422
2024-01-16,23.649999618530273
2024-01-17,23.15999984741211
2024-01-18,23.440000534057617
2024-01-19,23.8799991607666
2024-01-22,24.469999313354492
2024-01-23,24.34000015258789
2024-01-24,23.75
2024-01-25,24.1200008392334
2024-01-26,24.1299991607666
2024-01-29,24.219999313354492
2024-01-30,24.3700008392334
2024-01-31,24.399999618530273
2024-02-01,25.09000015258789
2024-02-02,24.600000381469727
2024-02-05,24.540000915527344
2024-02-06,24.65999984741211
2024-02-07,24.56999969482422
2024-02-08,23.579999923706055
2024-02-09,24.190000534057617
2024-02-12,23.8799991607666
2024-02-13,24.25
2024-02-14,24.6299991607666
2024-02-15,24.729999542236328
2024-02-16,24.739999771118164
2024-02-20,25.469999313354492
2024-02-21,25.489999771118164
2024-02-22,25.959999084472656
2024-02-23,25.6299991607666
2024-02-26,25.530000686645508
2024-02-27,25.579999923706055
2024-02-28,25.329999923706055
2024-02-29,25.610000610351562
2024-03-01,26.479999542236328
2024-03-04,26.399999618530273
2024-03-05,26.270000457763672
2024-03-06,26.3700008392334
2024-03-07,26.260000228881836
2024-03-08,26.18000030517578
2024-03-11,26.079999923706055
2024-03-12,26.1299991607666
2024-03-13,26.059999465942383
2024-03-14,25.84000015258789
2024-03-15,25.81999969482422
2024-03-18,25.950000762939453
2024-03-19,25.899999618530273
2024-03-20,26.18000030517578
2024-03-21,25.979999542236328
2024-03-22,26.0
2024-03-25,25.8700008392334
2024-03-26,25.899999618530273
2024-03-27,25.969999313354492
2024-03-28,26.40999984741211
2024-04-01,25.959999084472656
2024-04-02,25.75
2024-04-03,25.68000030517578
2024-04-04,25.6299991607666
2024-04-05,25.75
2024-04-08,26.079999923706055
2024-04-09,26.6200008392334
2024-04-10,26.43000030517578
2024-04-11,26.440000534057617
2024-04-12,26.139999389648438
2024-04-15,25.56999969482422
2024-04-16,25.489999771118164
2024-04-17,25.6299991607666
2024-04-18,25.43000030517578
2024-04-19,25.68000030517578
2024-04-22,26.110000610351562
2024-04-23,26.290000915527344
2024-04-24,26.190000534057617
2024-04-25,26.600000381469727
2024-04-26,26.530000686645508
2024-04-29,27.469999313354492
2024-04-30,27.530000686645508
2024-05-01,27.549999237060547
2024-05-02,27.56999969482422
2024-05-03,27.34000015258789
2024-05-06,27.510000228881836
2024-05-07,27.1200008392334
2024-05-08,26.940000534057617
2024-05-09,26.75
2024-05-10,26.790000915527344
2024-05-13,26.899999618530273
2024-05-14,26.899999618530273
2024-05-15,27.190000534057617
2024-05-16,27.100000381469727
2024-05-17,27.209999084472656
2024-05-20,27.079999923706055
2024-05-21,27.0
2024-05-22,26.770000457763672
2024-05-23,27.09000015258789
2024-05-24,27.31999969482422
2024-05-28,26.799999237060547
2024-05-29,26.3700008392334
2024-05-30,26.639999389648438
2024-05-31,26.739999771118164
2024-06-03,28.31999969482422
2024-06-04,25.770000457763672
2024-06-05,26.670000076293945
2024-06-06,26.469999313354492
2024-06-07,26.68000030517578
2024-06-10,26.68000030517578
2024-06-11,26.399999618530273
2024-06-12,26.450000762939453
2024-06-13,26.040000915527344
2024-06-14,26.260000228881836
2024-06-17,26.350000381469727
2024-06-18,26.989999771118164
2024-06-20,27.780000686645508
2024-06-21,27.700000762939453
2024-06-24,28.139999389648438
2024-06-25,28.790000915527344
2024-06-26,28.899999618530273
2024-06-27,29.010000228881836
2024-06-28,28.809999465942383
2024-07-01,28.809999465942383
2024-07-02,28.68000030517578
2024-07-03,28.850000381469727
2024-07-05,29.229999542236328
2024-07-08,29.139999389648438
2024-07-09,29.3799991607666
2024-07-10,29.450000762939453
2024-07-11,29.309999465942383
2024-07-12,29.18000030517578
2024-07-15,29.170000076293945
2024-07-16,29.6200008392334
2024-07-17,29.299999237060547
2024-07-18,29.459999084472656
2024-07-19,29.350000381469727
2024-07-22,29.360000610351562
2024-07-23,29.110000610351562
2024-07-24,28.6200008392334
2024-07-25,28.299999237060547
2024-07-26,28.760000228881836
2024-07-29,28.780000686645508
2024-07-30,28.8799991607666
2024-07-31,29.110000610351562
2024-08-01,28.790000915527344
2024-08-02,28.110000610351562
2024-08-05,27.81999969482422
2024-08-06,27.84000015258789
2024-08-07,27.780000686645508
2024-08-08,28.139999389648438
2024-08-09,28.1200008392334
2024-08-12,27.760000228881836
2024-08-13,27.6200008392334
2024-08-14,27.579999923706055
2024-08-15,27.84000015258789
2024-08-16,28.190000534057617
2024-08-19,28.020000457763672
2024-08-20,27.90999984741211
2024-08-21,28.100000381469727
2024-08-22,28.34000015258789
2024-08-23,28.600000381469727
2024-08-26,28.670000076293945
2024-08-27,29.0
2024-08-28,28.889999389648438
2024-08-29,29.1200008392334
2024-08-30,29.309999465942383
2024-09-03,29.489999771118164
2024-09-04,29.600000381469727
2024-09-05,29.110000610351562
2024-09-06,28.559999465942383
2024-09-09,29.1299991607666
2024-09-10,28.959999084472656
2024-09-11,29.190000534057617
2024-09-12,29.6200008392334
2024-09-13,29.6200008392334
2024-09-16,29.950000762939453
2024-09-17,29.940000534057617
2024-09-18,30.440000534057617
2024-09-19,30.780000686645508
2024-09-20,31.3799991607666
2024-09-23,31.360000610351562
2024-09-24,31.25
2024-09-25,31.280000686645508
2024-09-26,31.280000686645508
2024-09-27,30.600000381469727
2024-09-30,29.850000381469727
2024-10-01,29.8700008392334
2024-10-02,29.6200008392334
2024-10-03,29.299999237060547
2024-10-04,29.40999984741211
2024-10-07,28.809999465942383
2024-10-08,29.299999237060547
2024-10-09,29.350000381469727
2024-10-10,29.200000762939453
2024-10-11,28.700000762939453
2024-10-14,29.139999389648438
2024-10-15,29.290000915527344
2024-10-16,29.549999237060547
2024-10-17,28.8799991607666
2024-10-18,29.600000381469727
2024-10-21,29.520000457763672
2024-10-22,29.860000610351562
2024-10-23,29.56999969482422
2024-10-24,29.56999969482422
2024-10-25,29.479999542236328
2024-10-28,31.149999618530273
2024-10-29,31.25
2024-10-30,31.290000915527344
2024-10-31,30.40999984741211
2024-11-01,30.3799991607666
2024-11-04,30.190000534057617
2024-11-05,30.989999771118164
2024-11-06,30.899999618530273
2024-11-07,30.0
2024-11-08,29.81999969482422
2024-11-11,30.0
2024-11-12,29.950000762939453
2024-11-13,29.729999542236328
2024-11-14,29.6299991607666
2024-11-15,29.459999084472656
2024-11-18,29.75
2024-11-19,29.760000228881836
2024-11-20,29.729999542236328
2024-11-21,29.81999969482422
