Date,STT
2022-07-22,68.16000366210938
2022-07-25,68.4000015258789
2022-07-26,66.98999786376953
2022-07-27,68.91000366210938
2022-07-28,69.97000122070312
2022-07-29,71.04000091552734
2022-08-01,70.36000061035156
2022-08-02,69.22000122070312
2022-08-03,71.0199966430664
2022-08-04,70.33000183105469
2022-08-05,70.66000366210938
2022-08-08,70.30000305175781
2022-08-09,70.37999725341797
2022-08-10,72.5199966430664
2022-08-11,73.51000213623047
2022-08-12,74.93000030517578
2022-08-15,74.45999908447266
2022-08-16,74.4800033569336
2022-08-17,73.95999908447266
2022-08-18,74.19999694824219
2022-08-19,72.26000213623047
2022-08-22,70.87999725341797
2022-08-23,70.7699966430664
2022-08-24,70.52999877929688
2022-08-25,71.66999816894531
2022-08-26,69.12999725341797
2022-08-29,68.72000122070312
2022-08-30,69.08000183105469
2022-08-31,68.3499984741211
2022-09-01,68.58999633789062
2022-09-02,67.68000030517578
2022-09-06,68.05999755859375
2022-09-07,69.73999786376953
2022-09-08,72.05999755859375
2022-09-09,73.0
2022-09-12,74.19000244140625
2022-09-13,72.12999725341797
2022-09-14,71.4000015258789
2022-09-15,71.4000015258789
2022-09-16,70.0999984741211
2022-09-19,70.87000274658203
2022-09-20,68.94999694824219
2022-09-21,67.7699966430664
2022-09-22,66.08000183105469
2022-09-23,63.630001068115234
2022-09-26,62.61000061035156
2022-09-27,61.279998779296875
2022-09-28,63.22999954223633
2022-09-29,61.720001220703125
2022-09-30,60.810001373291016
2022-10-03,63.11000061035156
2022-10-04,65.61000061035156
2022-10-05,65.43000030517578
2022-10-06,63.959999084472656
2022-10-07,62.11000061035156
2022-10-10,61.619998931884766
2022-10-11,60.810001373291016
2022-10-12,60.15999984741211
2022-10-13,63.5
2022-10-14,61.11000061035156
2022-10-17,63.810001373291016
2022-10-18,64.41999816894531
2022-10-19,64.56999969482422
2022-10-20,64.86000061035156
2022-10-21,69.12000274658203
2022-10-24,70.5199966430664
2022-10-25,72.05000305175781
2022-10-26,72.27999877929688
2022-10-27,73.0999984741211
2022-10-28,74.77999877929688
2022-10-31,74.0
2022-11-01,74.4000015258789
2022-11-02,73.87999725341797
2022-11-03,73.06999969482422
2022-11-04,75.44999694824219
2022-11-07,75.93000030517578
2022-11-08,76.1500015258789
2022-11-09,75.22000122070312
2022-11-10,79.86000061035156
2022-11-11,80.98999786376953
2022-11-14,79.0
2022-11-15,79.45999908447266
2022-11-16,78.91000366210938
2022-11-17,74.51000213623047
2022-11-18,75.58999633789062
2022-11-21,76.61000061035156
2022-11-22,76.58999633789062
2022-11-23,77.05000305175781
2022-11-25,77.05999755859375
2022-11-28,73.5199966430664
2022-11-29,73.93000030517578
2022-11-30,79.66999816894531
2022-12-01,78.72000122070312
2022-12-02,77.72000122070312
2022-12-05,76.23999786376953
2022-12-06,74.36000061035156
2022-12-07,80.44999694824219
2022-12-08,78.12000274658203
2022-12-09,79.02999877929688
2022-12-12,80.26000213623047
2022-12-13,81.33000183105469
2022-12-14,79.88999938964844
2022-12-15,78.26000213623047
2022-12-16,77.69999694824219
2022-12-19,77.55999755859375
2022-12-20,77.98999786376953
2022-12-21,78.70999908447266
2022-12-22,77.8499984741211
2022-12-23,77.48999786376953
2022-12-27,77.1500015258789
2022-12-28,76.83999633789062
2022-12-29,78.33999633789062
2022-12-30,77.56999969482422
2023-01-03,78.4000015258789
2023-01-04,79.4800033569336
2023-01-05,78.70999908447266
2023-01-06,80.68000030517578
2023-01-09,80.91000366210938
2023-01-10,81.45999908447266
2023-01-11,82.33999633789062
2023-01-12,82.37000274658203
2023-01-13,82.97000122070312
2023-01-17,83.0
2023-01-18,81.54000091552734
2023-01-19,80.5199966430664
2023-01-20,84.27999877929688
2023-01-23,86.22000122070312
2023-01-24,87.02999877929688
2023-01-25,88.19999694824219
2023-01-26,90.2300033569336
2023-01-27,90.7300033569336
2023-01-30,90.1500015258789
2023-01-31,91.33000183105469
2023-02-01,92.27999877929688
2023-02-02,92.37000274658203
2023-02-03,91.08000183105469
2023-02-06,90.7300033569336
2023-02-07,92.68000030517578
2023-02-08,93.58999633789062
2023-02-09,92.52999877929688
2023-02-10,92.58000183105469
2023-02-13,94.02999877929688
2023-02-14,93.58000183105469
2023-02-15,94.11000061035156
2023-02-16,93.2699966430664
2023-02-17,92.0
2023-02-21,89.16999816894531
2023-02-22,88.0999984741211
2023-02-23,87.11000061035156
2023-02-24,87.16999816894531
2023-02-27,88.80999755859375
2023-02-28,88.68000030517578
2023-03-01,89.51000213623047
2023-03-02,88.7699966430664
2023-03-03,90.41999816894531
2023-03-06,90.18000030517578
2023-03-07,86.66000366210938
2023-03-08,86.58999633789062
2023-03-09,82.83999633789062
2023-03-10,79.87000274658203
2023-03-13,73.97000122070312
2023-03-14,76.73999786376953
2023-03-15,73.69999694824219
2023-03-16,74.75
2023-03-17,71.7699966430664
2023-03-20,73.44000244140625
2023-03-21,76.72000122070312
2023-03-22,73.75
2023-03-23,72.69000244140625
2023-03-24,71.6500015258789
2023-03-27,73.38999938964844
2023-03-28,73.62000274658203
2023-03-29,75.44999694824219
2023-03-30,75.0
2023-03-31,75.69000244140625
2023-04-03,75.45999908447266
2023-04-04,74.62000274658203
2023-04-05,75.58999633789062
2023-04-06,76.16000366210938
2023-04-10,77.33000183105469
2023-04-11,78.58000183105469
2023-04-12,78.20999908447266
2023-04-13,78.80999755859375
2023-04-14,80.02999877929688
2023-04-17,72.68000030517578
2023-04-18,74.9000015258789
2023-04-19,75.29000091552734
2023-04-20,74.98999786376953
2023-04-21,73.62999725341797
2023-04-24,73.47000122070312
2023-04-25,70.62000274658203
2023-04-26,69.81999969482422
2023-04-27,71.16999816894531
2023-04-28,72.26000213623047
2023-05-01,71.52999877929688
2023-05-02,70.29000091552734
2023-05-03,68.91999816894531
2023-05-04,66.86000061035156
2023-05-05,68.5
2023-05-08,69.06999969482422
2023-05-09,68.9800033569336
2023-05-10,68.5
2023-05-11,67.7300033569336
2023-05-12,66.54000091552734
2023-05-15,68.0
2023-05-16,66.66000366210938
2023-05-17,68.45999908447266
2023-05-18,69.05999755859375
2023-05-19,68.0
2023-05-22,68.5
2023-05-23,68.37000274658203
2023-05-24,67.02999877929688
2023-05-25,67.75
2023-05-26,68.47000122070312
2023-05-30,69.33000183105469
2023-05-31,68.0199966430664
2023-06-01,69.52999877929688
2023-06-02,71.55000305175781
2023-06-05,71.81999969482422
2023-06-06,74.25
2023-06-07,74.62999725341797
2023-06-08,73.52999877929688
2023-06-09,73.91000366210938
2023-06-12,73.06999969482422
2023-06-13,74.06999969482422
2023-06-14,73.19999694824219
2023-06-15,74.6500015258789
2023-06-16,73.7699966430664
2023-06-20,73.16000366210938
2023-06-21,73.02999877929688
2023-06-22,72.20999908447266
2023-06-23,71.06999969482422
2023-06-26,70.91999816894531
2023-06-27,72.58999633789062
2023-06-28,72.13999938964844
2023-06-29,73.13999938964844
2023-06-30,73.18000030517578
2023-07-03,74.33999633789062
2023-07-05,73.52999877929688
2023-07-06,72.8499984741211
2023-07-07,73.87999725341797
2023-07-10,74.5
2023-07-11,75.66000366210938
2023-07-12,75.83999633789062
2023-07-13,77.45999908447266
2023-07-14,68.0999984741211
2023-07-17,66.51000213623047
2023-07-18,68.29000091552734
2023-07-19,69.37999725341797
2023-07-20,70.33999633789062
2023-07-21,70.2699966430664
2023-07-24,71.23999786376953
2023-07-25,70.7300033569336
2023-07-26,71.47000122070312
2023-07-27,70.4800033569336
2023-07-28,71.16999816894531
2023-07-31,72.44000244140625
2023-08-01,72.12999725341797
2023-08-02,72.70999908447266
2023-08-03,73.0
2023-08-04,73.13999938964844
2023-08-07,73.9000015258789
2023-08-08,72.7300033569336
2023-08-09,72.2300033569336
2023-08-10,73.12999725341797
2023-08-11,73.68000030517578
2023-08-14,71.33999633789062
2023-08-15,69.55999755859375
2023-08-16,68.83000183105469
2023-08-17,68.30000305175781
2023-08-18,67.94999694824219
2023-08-21,67.41999816894531
2023-08-22,65.8499984741211
2023-08-23,67.55000305175781
2023-08-24,67.75
2023-08-25,67.55000305175781
2023-08-28,68.4000015258789
2023-08-29,68.5199966430664
2023-08-30,68.44999694824219
2023-08-31,68.73999786376953
2023-09-01,69.8499984741211
2023-09-05,70.08000183105469
2023-09-06,69.86000061035156
2023-09-07,69.51000213623047
2023-09-08,70.16000366210938
2023-09-11,71.38999938964844
2023-09-12,71.48999786376953
2023-09-13,71.25
2023-09-14,72.38999938964844
2023-09-15,71.8499984741211
2023-09-18,71.26000213623047
2023-09-19,70.55000305175781
2023-09-20,69.69000244140625
2023-09-21,68.81999969482422
2023-09-22,67.80999755859375
2023-09-25,67.61000061035156
2023-09-26,66.83000183105469
2023-09-27,66.77999877929688
2023-09-28,67.55999755859375
2023-09-29,66.95999908447266
2023-10-02,66.19000244140625
2023-10-03,64.79000091552734
2023-10-04,64.45999908447266
2023-10-05,64.2699966430664
2023-10-06,65.16999816894531
2023-10-09,64.73999786376953
2023-10-10,65.44000244140625
2023-10-11,65.30000305175781
2023-10-12,64.08999633789062
2023-10-13,64.27999877929688
2023-10-16,65.5999984741211
2023-10-17,67.26000213623047
2023-10-18,68.62999725341797
2023-10-19,66.36000061035156
2023-10-20,64.86000061035156
2023-10-23,64.25
2023-10-24,64.73999786376953
2023-10-25,64.0199966430664
2023-10-26,64.66000366210938
2023-10-27,62.93000030517578
2023-10-30,63.880001068115234
2023-10-31,64.62999725341797
2023-11-01,64.73999786376953
2023-11-02,66.68000030517578
2023-11-03,67.76000213623047
2023-11-06,67.22000122070312
2023-11-07,66.54000091552734
2023-11-08,66.55999755859375
2023-11-09,66.5199966430664
2023-11-10,67.5999984741211
2023-11-13,67.05000305175781
2023-11-14,68.94000244140625
2023-11-15,69.7300033569336
2023-11-16,69.29000091552734
2023-11-17,70.19000244140625
2023-11-20,69.94999694824219
2023-11-21,69.05000305175781
2023-11-22,69.87999725341797
2023-11-24,70.37999725341797
2023-11-27,69.73999786376953
2023-11-28,70.11000061035156
2023-11-29,71.73999786376953
2023-11-30,72.81999969482422
2023-12-01,73.91999816894531
2023-12-04,74.0999984741211
2023-12-05,73.22000122070312
2023-12-06,71.44000244140625
2023-12-07,73.18000030517578
2023-12-08,73.97000122070312
2023-12-11,74.5999984741211
2023-12-12,75.12000274658203
2023-12-13,76.61000061035156
2023-12-14,78.55000305175781
2023-12-15,77.62999725341797
2023-12-18,77.19000244140625
2023-12-19,77.68000030517578
2023-12-20,76.05000305175781
2023-12-21,77.01000213623047
2023-12-22,77.19000244140625
2023-12-26,77.72000122070312
2023-12-27,77.97000122070312
2023-12-28,78.41999816894531
2023-12-29,77.45999908447266
2024-01-02,77.75
2024-01-03,77.30000305175781
2024-01-04,77.37999725341797
2024-01-05,78.20999908447266
2024-01-08,78.43000030517578
2024-01-09,77.31999969482422
2024-01-10,76.5999984741211
2024-01-11,76.26000213623047
2024-01-12,76.51000213623047
2024-01-16,75.87000274658203
2024-01-17,74.69000244140625
2024-01-18,74.30999755859375
2024-01-19,75.86000061035156
2024-01-22,74.30999755859375
2024-01-23,73.94999694824219
2024-01-24,73.83999633789062
2024-01-25,74.68000030517578
2024-01-26,75.11000061035156
2024-01-29,74.83999633789062
2024-01-30,74.8499984741211
2024-01-31,73.87000274658203
2024-02-01,73.25
2024-02-02,73.43000030517578
2024-02-05,72.56999969482422
2024-02-06,72.44999694824219
2024-02-07,73.02999877929688
2024-02-08,72.38999938964844
2024-02-09,72.83999633789062
2024-02-12,73.5999984741211
2024-02-13,71.11000061035156
2024-02-14,71.5
2024-02-15,73.02999877929688
2024-02-16,72.48999786376953
2024-02-20,71.55000305175781
2024-02-21,72.1500015258789
2024-02-22,72.41999816894531
2024-02-23,73.58000183105469
2024-02-26,72.87000274658203
2024-02-27,73.4800033569336
2024-02-28,73.37000274658203
2024-02-29,73.7300033569336
2024-03-01,73.8499984741211
2024-03-04,74.0
2024-03-05,73.30999755859375
2024-03-06,71.83999633789062
2024-03-07,72.25
2024-03-08,72.43000030517578
2024-03-11,73.44000244140625
2024-03-12,72.51000213623047
2024-03-13,72.8499984741211
2024-03-14,71.86000061035156
2024-03-15,72.5
2024-03-18,72.48999786376953
2024-03-19,72.62000274658203
2024-03-20,73.81999969482422
2024-03-21,75.93000030517578
2024-03-22,75.83999633789062
2024-03-25,75.6500015258789
2024-03-26,76.18000030517578
2024-03-27,76.87999725341797
2024-03-28,77.31999969482422
2024-04-01,77.25
2024-04-02,77.0
2024-04-03,77.31999969482422
2024-04-04,75.94999694824219
2024-04-05,75.80000305175781
2024-04-08,76.38999938964844
2024-04-09,76.63999938964844
2024-04-10,74.37000274658203
2024-04-11,73.91000366210938
2024-04-12,75.77999877929688
2024-04-15,74.93000030517578
2024-04-16,73.0199966430664
2024-04-17,72.80999755859375
2024-04-18,73.04000091552734
2024-04-19,73.37000274658203
2024-04-22,74.51000213623047
2024-04-23,74.38999938964844
2024-04-24,74.29000091552734
2024-04-25,73.29000091552734
2024-04-26,73.38999938964844
2024-04-29,73.98999786376953
2024-04-30,72.48999786376953
2024-05-01,73.11000061035156
2024-05-02,73.19999694824219
2024-05-03,74.38999938964844
2024-05-06,75.11000061035156
2024-05-07,75.3499984741211
2024-05-08,75.31999969482422
2024-05-09,76.26000213623047
2024-05-10,76.58000183105469
2024-05-13,76.16000366210938
2024-05-14,76.55999755859375
2024-05-15,77.56999969482422
2024-05-16,77.62999725341797
2024-05-17,78.01000213623047
2024-05-20,77.1500015258789
2024-05-21,77.08000183105469
2024-05-22,76.48999786376953
2024-05-23,74.80999755859375
2024-05-24,75.38999938964844
2024-05-28,73.91000366210938
2024-05-29,73.83000183105469
2024-05-30,74.25
2024-05-31,75.58999633789062
2024-06-03,75.33000183105469
2024-06-04,74.6500015258789
2024-06-05,74.48999786376953
2024-06-06,74.5
2024-06-07,74.76000213623047
2024-06-10,74.3499984741211
2024-06-11,71.12999725341797
2024-06-12,72.13999938964844
2024-06-13,71.5999984741211
2024-06-14,70.91000366210938
2024-06-17,71.70999908447266
2024-06-18,72.37000274658203
2024-06-20,72.4000015258789
2024-06-21,72.23999786376953
2024-06-24,72.94000244140625
2024-06-25,72.58000183105469
2024-06-26,72.86000061035156
2024-06-27,73.05000305175781
2024-06-28,74.0
2024-07-01,73.55999755859375
2024-07-02,73.86000061035156
2024-07-03,74.13999938964844
2024-07-05,73.72000122070312
2024-07-08,73.37000274658203
2024-07-09,74.41999816894531
2024-07-10,75.48999786376953
2024-07-11,76.4800033569336
2024-07-12,78.55999755859375
2024-07-15,78.94000244140625
2024-07-16,84.81999969482422
2024-07-17,85.33999633789062
2024-07-18,84.33000183105469
2024-07-19,84.48999786376953
2024-07-22,84.0
2024-07-23,83.80999755859375
2024-07-24,82.95999908447266
2024-07-25,84.88999938964844
2024-07-26,85.29000091552734
2024-07-29,84.91999816894531
2024-07-30,85.69999694824219
2024-07-31,84.97000122070312
2024-08-01,83.62999725341797
2024-08-02,80.91000366210938
2024-08-05,77.11000061035156
2024-08-06,77.12999725341797
2024-08-07,76.4800033569336
2024-08-08,77.75
2024-08-09,78.20999908447266
2024-08-12,77.52999877929688
2024-08-13,78.80000305175781
2024-08-14,78.94999694824219
2024-08-15,80.55000305175781
2024-08-16,81.18000030517578
2024-08-19,81.01000213623047
2024-08-20,80.41999816894531
2024-08-21,80.80000305175781
2024-08-22,82.55999755859375
2024-08-23,84.04000091552734
2024-08-26,84.58000183105469
2024-08-27,85.4800033569336
2024-08-28,84.73999786376953
2024-08-29,85.9000015258789
2024-08-30,87.0999984741211
2024-09-03,85.9800033569336
2024-09-04,85.91000366210938
2024-09-05,85.19000244140625
2024-09-06,83.29000091552734
2024-09-09,83.66000366210938
2024-09-10,83.31999969482422
2024-09-11,82.58999633789062
2024-09-12,82.58000183105469
2024-09-13,83.27999877929688
2024-09-16,85.45999908447266
2024-09-17,86.69000244140625
2024-09-18,87.16000366210938
2024-09-19,89.30999755859375
2024-09-20,88.5
2024-09-23,89.12999725341797
2024-09-24,88.91000366210938
2024-09-25,88.5
2024-09-26,88.08999633789062
2024-09-27,88.19999694824219
2024-09-30,88.47000122070312
2024-10-01,86.6500015258789
2024-10-02,85.98999786376953
2024-10-03,85.95999908447266
2024-10-04,87.30999755859375
2024-10-07,87.47000122070312
2024-10-08,88.56999969482422
2024-10-09,88.86000061035156
2024-10-10,89.33999633789062
2024-10-11,89.83000183105469
2024-10-14,90.93000030517578
2024-10-15,91.81999969482422
2024-10-16,92.87999725341797
2024-10-17,92.55000305175781
2024-10-18,91.43000030517578
2024-10-21,90.19000244140625
2024-10-22,89.86000061035156
2024-10-23,91.43000030517578
2024-10-24,91.87000274658203
2024-10-25,90.37999725341797
2024-10-28,92.9800033569336
2024-10-29,92.81999969482422
2024-10-30,92.93000030517578
2024-10-31,92.80000305175781
2024-11-01,92.80000305175781
2024-11-04,92.26000213623047
2024-11-05,92.91000366210938
2024-11-06,96.80999755859375
2024-11-07,95.12000274658203
2024-11-08,94.77999877929688
2024-11-11,96.55000305175781
2024-11-12,95.19000244140625
2024-11-13,95.16999816894531
2024-11-14,94.18000030517578
2024-11-15,95.4800033569336
2024-11-18,96.12000274658203
2024-11-19,94.70999908447266
2024-11-20,95.30000305175781
2024-11-21,96.33999633789062
