Date,ET
2022-11-01,12.75
2022-11-02,12.359999656677246
2022-11-03,12.1899995803833
2022-11-04,12.300000190734863
2022-11-07,12.390000343322754
2022-11-08,12.270000457763672
2022-11-09,11.970000267028809
2022-11-10,12.319999694824219
2022-11-11,12.199999809265137
2022-11-14,12.029999732971191
2022-11-15,12.039999961853027
2022-11-16,12.109999656677246
2022-11-17,11.949999809265137
2022-11-18,12.170000076293945
2022-11-21,12.15999984741211
2022-11-22,12.489999771118164
2022-11-23,12.430000305175781
2022-11-25,12.359999656677246
2022-11-28,12.149999618530273
2022-11-29,12.40999984741211
2022-11-30,12.539999961853027
2022-12-01,12.4399995803833
2022-12-02,12.529999732971191
2022-12-05,12.180000305175781
2022-12-06,11.9399995803833
2022-12-07,11.90999984741211
2022-12-08,11.699999809265137
2022-12-09,11.420000076293945
2022-12-12,11.699999809265137
2022-12-13,11.90999984741211
2022-12-14,11.789999961853027
2022-12-15,11.65999984741211
2022-12-16,11.65999984741211
2022-12-19,11.5600004196167
2022-12-20,11.680000305175781
2022-12-21,11.949999809265137
2022-12-22,11.8100004196167
2022-12-23,11.960000038146973
2022-12-27,11.899999618530273
2022-12-28,11.670000076293945
2022-12-29,11.859999656677246
2022-12-30,11.869999885559082
2023-01-03,11.619999885559082
2023-01-04,11.65999984741211
2023-01-05,11.930000305175781
2023-01-06,12.149999618530273
2023-01-09,12.3100004196167
2023-01-10,12.390000343322754
2023-01-11,12.529999732971191
2023-01-12,12.640000343322754
2023-01-13,12.670000076293945
2023-01-17,12.619999885559082
2023-01-18,12.510000228881836
2023-01-19,12.600000381469727
2023-01-20,12.760000228881836
2023-01-23,13.010000228881836
2023-01-24,13.069999694824219
2023-01-25,13.149999618530273
2023-01-26,13.5
2023-01-27,13.359999656677246
2023-01-30,13.100000381469727
2023-01-31,13.279999732971191
2023-02-01,13.069999694824219
2023-02-02,13.279999732971191
2023-02-03,13.279999732971191
2023-02-06,12.979999542236328
2023-02-07,12.850000381469727
2023-02-08,12.779999732971191
2023-02-09,12.760000228881836
2023-02-10,12.84000015258789
2023-02-13,12.949999809265137
2023-02-14,13.09000015258789
2023-02-15,13.140000343322754
2023-02-16,13.050000190734863
2023-02-17,12.869999885559082
2023-02-21,12.739999771118164
2023-02-22,13.0
2023-02-23,13.010000228881836
2023-02-24,12.859999656677246
2023-02-27,12.760000228881836
2023-02-28,12.65999984741211
2023-03-01,12.789999961853027
2023-03-02,12.949999809265137
2023-03-03,13.050000190734863
2023-03-06,13.199999809265137
2023-03-07,13.130000114440918
2023-03-08,13.15999984741211
2023-03-09,12.899999618530273
2023-03-10,12.600000381469727
2023-03-13,12.260000228881836
2023-03-14,12.34000015258789
2023-03-15,11.9399995803833
2023-03-16,12.25
2023-03-17,11.989999771118164
2023-03-20,11.84000015258789
2023-03-21,12.109999656677246
2023-03-22,11.760000228881836
2023-03-23,11.680000305175781
2023-03-24,11.699999809265137
2023-03-27,11.84000015258789
2023-03-28,12.050000190734863
2023-03-29,12.199999809265137
2023-03-30,12.4399995803833
2023-03-31,12.470000267028809
2023-04-03,12.819999694824219
2023-04-04,12.75
2023-04-05,12.760000228881836
2023-04-06,12.510000228881836
2023-04-10,12.510000228881836
2023-04-11,12.5600004196167
2023-04-12,12.619999885559082
2023-04-13,12.760000228881836
2023-04-14,12.84000015258789
2023-04-17,12.880000114440918
2023-04-18,12.90999984741211
2023-04-19,12.680000305175781
2023-04-20,12.670000076293945
2023-04-21,12.770000457763672
2023-04-24,12.6899995803833
2023-04-25,12.529999732971191
2023-04-26,12.479999542236328
2023-04-27,12.789999961853027
2023-04-28,12.880000114440918
2023-05-01,12.90999984741211
2023-05-02,12.6899995803833
2023-05-03,12.65999984741211
2023-05-04,12.609999656677246
2023-05-05,12.359999656677246
2023-05-08,12.329999923706055
2023-05-09,12.5
2023-05-10,12.449999809265137
2023-05-11,12.34000015258789
2023-05-12,12.319999694824219
2023-05-15,12.510000228881836
2023-05-16,12.460000038146973
2023-05-17,12.529999732971191
2023-05-18,12.720000267028809
2023-05-19,12.760000228881836
2023-05-22,12.729999542236328
2023-05-23,12.760000228881836
2023-05-24,12.800000190734863
2023-05-25,12.729999542236328
2023-05-26,12.649999618530273
2023-05-30,12.489999771118164
2023-05-31,12.399999618530273
2023-06-01,12.600000381469727
2023-06-02,12.880000114440918
2023-06-05,12.890000343322754
2023-06-06,12.90999984741211
2023-06-07,12.899999618530273
2023-06-08,12.890000343322754
2023-06-09,12.739999771118164
2023-06-12,12.609999656677246
2023-06-13,12.670000076293945
2023-06-14,12.649999618530273
2023-06-15,12.84000015258789
2023-06-16,12.819999694824219
2023-06-20,12.75
2023-06-21,12.779999732971191
2023-06-22,12.670000076293945
2023-06-23,12.5
2023-06-26,12.600000381469727
2023-06-27,12.640000343322754
2023-06-28,12.739999771118164
2023-06-29,12.770000457763672
2023-06-30,12.699999809265137
2023-07-03,12.850000381469727
2023-07-05,12.84000015258789
2023-07-06,12.800000190734863
2023-07-07,12.75
2023-07-10,12.84000015258789
2023-07-11,12.949999809265137
2023-07-12,12.989999771118164
2023-07-13,13.029999732971191
2023-07-14,12.899999618530273
2023-07-17,12.970000267028809
2023-07-18,13.109999656677246
2023-07-19,13.180000305175781
2023-07-20,13.199999809265137
2023-07-21,13.149999618530273
2023-07-24,13.279999732971191
2023-07-25,13.210000038146973
2023-07-26,13.15999984741211
2023-07-27,13.140000343322754
2023-07-28,13.25
2023-07-31,13.289999961853027
2023-08-01,13.279999732971191
2023-08-02,13.140000343322754
2023-08-03,12.84000015258789
2023-08-04,12.75
2023-08-07,12.9399995803833
2023-08-08,12.880000114440918
2023-08-09,12.979999542236328
2023-08-10,13.069999694824219
2023-08-11,12.760000228881836
2023-08-14,12.720000267028809
2023-08-15,12.5600004196167
2023-08-16,12.770000457763672
2023-08-17,12.899999618530273
2023-08-18,13.0
2023-08-21,13.0
2023-08-22,12.970000267028809
2023-08-23,12.960000038146973
2023-08-24,12.9399995803833
2023-08-25,13.15999984741211
2023-08-28,13.40999984741211
2023-08-29,13.520000457763672
2023-08-30,13.550000190734863
2023-08-31,13.470000267028809
2023-09-01,13.619999885559082
2023-09-05,13.779999732971191
2023-09-06,13.5
2023-09-07,13.699999809265137
2023-09-08,13.760000228881836
2023-09-11,13.600000381469727
2023-09-12,13.65999984741211
2023-09-13,13.539999961853027
2023-09-14,13.569999694824219
2023-09-15,13.59000015258789
2023-09-18,13.770000457763672
2023-09-19,13.819999694824219
2023-09-20,13.899999618530273
2023-09-21,13.710000038146973
2023-09-22,13.819999694824219
2023-09-25,14.010000228881836
2023-09-26,13.859999656677246
2023-09-27,13.949999809265137
2023-09-28,14.020000457763672
2023-09-29,14.029999732971191
2023-10-02,13.779999732971191
2023-10-03,13.550000190734863
2023-10-04,13.34000015258789
2023-10-05,13.359999656677246
2023-10-06,13.460000038146973
2023-10-09,13.6899995803833
2023-10-10,13.8100004196167
2023-10-11,13.760000228881836
2023-10-12,13.770000457763672
2023-10-13,13.829999923706055
2023-10-16,13.899999618530273
2023-10-17,13.84000015258789
2023-10-18,13.930000305175781
2023-10-19,14.029999732971191
2023-10-20,14.0
2023-10-23,13.779999732971191
2023-10-24,13.75
2023-10-25,13.6899995803833
2023-10-26,13.569999694824219
2023-10-27,13.109999656677246
2023-10-30,13.149999618530273
2023-10-31,13.149999618530273
2023-11-01,13.149999618530273
2023-11-02,13.640000343322754
2023-11-03,13.65999984741211
2023-11-06,13.510000228881836
2023-11-07,13.3100004196167
2023-11-08,13.069999694824219
2023-11-09,13.020000457763672
2023-11-10,13.140000343322754
2023-11-13,13.1899995803833
2023-11-14,13.3100004196167
2023-11-15,13.359999656677246
2023-11-16,13.180000305175781
2023-11-17,13.520000457763672
2023-11-20,13.5600004196167
2023-11-21,13.699999809265137
2023-11-22,13.739999771118164
2023-11-24,13.720000267028809
2023-11-27,13.670000076293945
2023-11-28,13.670000076293945
2023-11-29,13.680000305175781
2023-11-30,13.890000343322754
2023-12-01,13.890000343322754
2023-12-04,13.890000343322754
2023-12-05,13.760000228881836
2023-12-06,13.479999542236328
2023-12-07,13.329999923706055
2023-12-08,13.300000190734863
2023-12-11,13.270000457763672
2023-12-12,13.25
2023-12-13,13.529999732971191
2023-12-14,13.760000228881836
2023-12-15,13.710000038146973
2023-12-18,13.850000381469727
2023-12-19,13.869999885559082
2023-12-20,13.720000267028809
2023-12-21,13.789999961853027
2023-12-22,13.760000228881836
2023-12-26,13.779999732971191
2023-12-27,13.789999961853027
2023-12-28,13.770000457763672
2023-12-29,13.800000190734863
2024-01-02,13.880000114440918
2024-01-03,14.020000457763672
2024-01-04,13.869999885559082
2024-01-05,13.949999809265137
2024-01-08,13.979999542236328
2024-01-09,14.0
2024-01-10,13.920000076293945
2024-01-11,13.920000076293945
2024-01-12,14.010000228881836
2024-01-16,13.899999618530273
2024-01-17,13.770000457763672
2024-01-18,13.720000267028809
2024-01-19,13.789999961853027
2024-01-22,13.880000114440918
2024-01-23,13.9399995803833
2024-01-24,14.069999694824219
2024-01-25,14.279999732971191
2024-01-26,14.460000038146973
2024-01-29,14.529999732971191
2024-01-30,14.5600004196167
2024-01-31,14.300000190734863
2024-02-01,14.369999885559082
2024-02-02,14.329999923706055
2024-02-05,14.3100004196167
2024-02-06,13.970000267028809
2024-02-07,13.899999618530273
2024-02-08,13.90999984741211
2024-02-09,13.9399995803833
2024-02-12,14.09000015258789
2024-02-13,13.960000038146973
2024-02-14,14.109999656677246
2024-02-15,14.420000076293945
2024-02-16,14.550000190734863
2024-02-20,14.640000343322754
2024-02-21,14.850000381469727
2024-02-22,14.789999961853027
2024-02-23,14.890000343322754
2024-02-26,14.6899995803833
2024-02-27,14.6899995803833
2024-02-28,14.529999732971191
2024-02-29,14.640000343322754
2024-03-01,14.979999542236328
2024-03-04,14.899999618530273
2024-03-05,15.020000457763672
2024-03-06,15.149999618530273
2024-03-07,15.1899995803833
2024-03-08,15.029999732971191
2024-03-11,15.010000228881836
2024-03-12,15.010000228881836
2024-03-13,15.100000381469727
2024-03-14,15.039999961853027
2024-03-15,15.34000015258789
2024-03-18,15.5600004196167
2024-03-19,15.680000305175781
2024-03-20,15.65999984741211
2024-03-21,15.59000015258789
2024-03-22,15.5600004196167
2024-03-25,15.5600004196167
2024-03-26,15.489999771118164
2024-03-27,15.539999961853027
2024-03-28,15.729999542236328
2024-04-01,15.6899995803833
2024-04-02,15.779999732971191
2024-04-03,16.0
2024-04-04,15.8100004196167
2024-04-05,15.84000015258789
2024-04-08,15.819999694824219
2024-04-09,15.720000267028809
2024-04-10,15.779999732971191
2024-04-11,15.680000305175781
2024-04-12,15.420000076293945
2024-04-15,15.229999542236328
2024-04-16,15.100000381469727
2024-04-17,15.229999542236328
2024-04-18,15.529999732971191
2024-04-19,15.770000457763672
2024-04-22,15.829999923706055
2024-04-23,15.899999618530273
2024-04-24,15.869999885559082
2024-04-25,15.9399995803833
2024-04-26,15.960000038146973
2024-04-29,15.979999542236328
2024-04-30,15.729999542236328
2024-05-01,15.479999542236328
2024-05-02,15.779999732971191
2024-05-03,15.890000343322754
2024-05-06,16.059999465942383
2024-05-07,16.1299991607666
2024-05-08,16.25
2024-05-09,16.229999542236328
2024-05-10,15.9399995803833
2024-05-13,15.819999694824219
2024-05-14,15.869999885559082
2024-05-15,15.890000343322754
2024-05-16,15.829999923706055
2024-05-17,15.960000038146973
2024-05-20,16.1299991607666
2024-05-21,15.930000305175781
2024-05-22,15.729999542236328
2024-05-23,15.40999984741211
2024-05-24,15.4399995803833
2024-05-28,15.489999771118164
2024-05-29,15.430000305175781
2024-05-30,15.539999961853027
2024-05-31,15.670000076293945
2024-06-03,15.380000114440918
2024-06-04,15.369999885559082
2024-06-05,15.380000114440918
2024-06-06,15.449999809265137
2024-06-07,15.479999542236328
2024-06-10,15.699999809265137
2024-06-11,15.569999694824219
2024-06-12,15.479999542236328
2024-06-13,15.300000190734863
2024-06-14,15.15999984741211
2024-06-17,15.319999694824219
2024-06-18,15.479999542236328
2024-06-20,15.699999809265137
2024-06-21,15.720000267028809
2024-06-24,15.90999984741211
2024-06-25,16.0
2024-06-26,15.920000076293945
2024-06-27,16.030000686645508
2024-06-28,16.219999313354492
2024-07-01,16.360000610351562
2024-07-02,16.399999618530273
2024-07-03,16.329999923706055
2024-07-05,16.18000030517578
2024-07-08,16.09000015258789
2024-07-09,16.1200008392334
2024-07-10,16.280000686645508
2024-07-11,16.309999465942383
2024-07-12,16.25
2024-07-15,16.389999389648438
2024-07-16,16.360000610351562
2024-07-17,16.110000610351562
2024-07-18,16.350000381469727
2024-07-19,16.440000534057617
2024-07-22,16.3799991607666
2024-07-23,16.399999618530273
2024-07-24,16.18000030517578
2024-07-25,16.1299991607666
2024-07-26,16.270000457763672
2024-07-29,16.020000457763672
2024-07-30,16.209999084472656
2024-07-31,16.270000457763672
2024-08-01,16.190000534057617
2024-08-02,15.949999809265137
2024-08-05,15.430000305175781
2024-08-06,15.989999771118164
2024-08-07,15.619999885559082
2024-08-08,16.25
2024-08-09,15.65999984741211
2024-08-12,15.550000190734863
2024-08-13,15.579999923706055
2024-08-14,15.970000267028809
2024-08-15,15.989999771118164
2024-08-16,16.299999237060547
2024-08-19,16.299999237060547
2024-08-20,16.059999465942383
2024-08-21,16.020000457763672
2024-08-22,15.949999809265137
2024-08-23,16.149999618530273
2024-08-26,16.110000610351562
2024-08-27,15.90999984741211
2024-08-28,15.880000114440918
2024-08-29,15.960000038146973
2024-08-30,16.100000381469727
2024-09-03,16.030000686645508
2024-09-04,15.920000076293945
2024-09-05,16.020000457763672
2024-09-06,15.890000343322754
2024-09-09,15.8100004196167
2024-09-10,15.829999923706055
2024-09-11,15.869999885559082
2024-09-12,16.0
2024-09-13,16.170000076293945
2024-09-16,16.18000030517578
2024-09-17,16.020000457763672
2024-09-18,16.110000610351562
2024-09-19,16.170000076293945
2024-09-20,16.200000762939453
2024-09-23,16.280000686645508
2024-09-24,16.209999084472656
2024-09-25,16.200000762939453
2024-09-26,15.920000076293945
2024-09-27,16.06999969482422
2024-09-30,16.049999237060547
2024-10-01,16.100000381469727
2024-10-02,16.049999237060547
2024-10-03,16.309999465942383
2024-10-04,16.299999237060547
2024-10-07,16.219999313354492
2024-10-08,16.170000076293945
2024-10-09,16.270000457763672
2024-10-10,16.360000610351562
2024-10-11,16.520000457763672
2024-10-14,16.549999237060547
2024-10-15,16.3700008392334
2024-10-16,16.399999618530273
2024-10-17,16.489999771118164
2024-10-18,16.40999984741211
2024-10-21,16.399999618530273
2024-10-22,16.3799991607666
2024-10-23,16.3799991607666
2024-10-24,16.399999618530273
2024-10-25,16.450000762939453
2024-10-28,16.399999618530273
2024-10-29,16.3799991607666
2024-10-30,16.469999313354492
2024-10-31,16.479999542236328
2024-11-01,16.43000030517578
2024-11-04,16.510000228881836
2024-11-05,16.899999618530273
2024-11-06,17.420000076293945
2024-11-07,17.40999984741211
2024-11-08,17.299999237060547
2024-11-11,17.239999771118164
2024-11-12,17.049999237060547
2024-11-13,17.100000381469727
2024-11-14,17.149999618530273
2024-11-15,17.290000915527344
2024-11-18,17.579999923706055
2024-11-19,17.959999084472656
2024-11-20,18.280000686645508
2024-11-21,18.969999313354492
