Date,ENB
2022-11-17,40.31999969482422
2022-11-18,40.349998474121094
2022-11-21,40.20000076293945
2022-11-22,41.0099983215332
2022-11-23,41.45000076293945
2022-11-25,41.7400016784668
2022-11-28,41.20000076293945
2022-11-29,40.86000061035156
2022-11-30,41.290000915527344
2022-12-01,40.959999084472656
2022-12-02,40.61000061035156
2022-12-05,39.91999816894531
2022-12-06,39.38999938964844
2022-12-07,39.2599983215332
2022-12-08,39.22999954223633
2022-12-09,39.130001068115234
2022-12-12,39.349998474121094
2022-12-13,39.810001373291016
2022-12-14,39.709999084472656
2022-12-15,38.93000030517578
2022-12-16,38.369998931884766
2022-12-19,37.900001525878906
2022-12-20,38.4900016784668
2022-12-21,39.290000915527344
2022-12-22,38.83000183105469
2022-12-23,39.4900016784668
2022-12-27,39.65999984741211
2022-12-28,38.810001373291016
2022-12-29,39.27000045776367
2022-12-30,39.099998474121094
2023-01-03,39.029998779296875
2023-01-04,39.77000045776367
2023-01-05,39.61000061035156
2023-01-06,40.52000045776367
2023-01-09,41.0
2023-01-10,40.97999954223633
2023-01-11,41.310001373291016
2023-01-12,41.91999816894531
2023-01-13,41.7599983215332
2023-01-17,41.68000030517578
2023-01-18,41.189998626708984
2023-01-19,41.380001068115234
2023-01-20,41.86000061035156
2023-01-23,41.880001068115234
2023-01-24,41.529998779296875
2023-01-25,40.470001220703125
2023-01-26,40.650001525878906
2023-01-27,40.84000015258789
2023-01-30,40.529998779296875
2023-01-31,40.970001220703125
2023-02-01,40.720001220703125
2023-02-02,40.59000015258789
2023-02-03,40.56999969482422
2023-02-06,40.4900016784668
2023-02-07,40.75
2023-02-08,39.540000915527344
2023-02-09,39.310001373291016
2023-02-10,40.59000015258789
2023-02-13,40.900001525878906
2023-02-14,39.77000045776367
2023-02-15,39.5099983215332
2023-02-16,39.15999984741211
2023-02-17,38.900001525878906
2023-02-21,38.08000183105469
2023-02-22,37.79999923706055
2023-02-23,37.849998474121094
2023-02-24,37.81999969482422
2023-02-27,38.02000045776367
2023-02-28,37.52000045776367
2023-03-01,38.0099983215332
2023-03-02,38.65999984741211
2023-03-03,38.86000061035156
2023-03-06,38.81999969482422
2023-03-07,38.33000183105469
2023-03-08,38.38999938964844
2023-03-09,37.9900016784668
2023-03-10,37.84000015258789
2023-03-13,38.22999954223633
2023-03-14,38.25
2023-03-15,36.59000015258789
2023-03-16,37.02000045776367
2023-03-17,36.560001373291016
2023-03-20,37.150001525878906
2023-03-21,37.08000183105469
2023-03-22,36.61000061035156
2023-03-23,36.45000076293945
2023-03-24,36.72999954223633
2023-03-27,36.81999969482422
2023-03-28,36.72999954223633
2023-03-29,37.83000183105469
2023-03-30,38.08000183105469
2023-03-31,38.150001525878906
2023-04-03,39.0099983215332
2023-04-04,38.88999938964844
2023-04-05,39.25
2023-04-06,38.97999954223633
2023-04-10,39.06999969482422
2023-04-11,39.61000061035156
2023-04-12,39.70000076293945
2023-04-13,40.040000915527344
2023-04-14,40.040000915527344
2023-04-17,40.04999923706055
2023-04-18,39.95000076293945
2023-04-19,39.7599983215332
2023-04-20,39.369998931884766
2023-04-21,39.310001373291016
2023-04-24,39.41999816894531
2023-04-25,39.2400016784668
2023-04-26,39.119998931884766
2023-04-27,39.310001373291016
2023-04-28,39.7599983215332
2023-05-01,39.560001373291016
2023-05-02,38.560001373291016
2023-05-03,38.86000061035156
2023-05-04,39.27000045776367
2023-05-05,39.90999984741211
2023-05-08,39.65999984741211
2023-05-09,39.84000015258789
2023-05-10,39.709999084472656
2023-05-11,39.47999954223633
2023-05-12,38.439998626708984
2023-05-15,38.63999938964844
2023-05-16,37.130001068115234
2023-05-17,37.189998626708984
2023-05-18,37.04999923706055
2023-05-19,37.09000015258789
2023-05-22,36.869998931884766
2023-05-23,36.709999084472656
2023-05-24,36.599998474121094
2023-05-25,35.90999984741211
2023-05-26,35.880001068115234
2023-05-30,35.61000061035156
2023-05-31,35.20000076293945
2023-06-01,36.220001220703125
2023-06-02,37.43000030517578
2023-06-05,37.310001373291016
2023-06-06,37.68000030517578
2023-06-07,37.900001525878906
2023-06-08,38.220001220703125
2023-06-09,37.939998626708984
2023-06-12,37.5
2023-06-13,37.5099983215332
2023-06-14,36.86000061035156
2023-06-15,37.25
2023-06-16,37.47999954223633
2023-06-20,36.88999938964844
2023-06-21,36.93000030517578
2023-06-22,36.689998626708984
2023-06-23,36.189998626708984
2023-06-26,36.849998474121094
2023-06-27,36.7400016784668
2023-06-28,36.720001220703125
2023-06-29,37.0
2023-06-30,37.150001525878906
2023-07-03,37.31999969482422
2023-07-05,36.790000915527344
2023-07-06,36.279998779296875
2023-07-07,36.41999816894531
2023-07-10,36.16999816894531
2023-07-11,36.38999938964844
2023-07-12,36.849998474121094
2023-07-13,37.33000183105469
2023-07-14,36.779998779296875
2023-07-17,36.47999954223633
2023-07-18,36.630001068115234
2023-07-19,36.84000015258789
2023-07-20,37.27000045776367
2023-07-21,37.400001525878906
2023-07-24,37.720001220703125
2023-07-25,37.470001220703125
2023-07-26,37.36000061035156
2023-07-27,36.77000045776367
2023-07-28,36.41999816894531
2023-07-31,36.79999923706055
2023-08-01,36.36000061035156
2023-08-02,36.20000076293945
2023-08-03,35.9900016784668
2023-08-04,35.939998626708984
2023-08-07,35.9900016784668
2023-08-08,36.02000045776367
2023-08-09,36.4900016784668
2023-08-10,36.45000076293945
2023-08-11,36.720001220703125
2023-08-14,35.59000015258789
2023-08-15,34.720001220703125
2023-08-16,34.61000061035156
2023-08-17,34.86000061035156
2023-08-18,34.869998931884766
2023-08-21,34.72999954223633
2023-08-22,34.29999923706055
2023-08-23,34.439998626708984
2023-08-24,34.18000030517578
2023-08-25,34.400001525878906
2023-08-28,34.689998626708984
2023-08-29,35.060001373291016
2023-08-30,35.2599983215332
2023-08-31,35.08000183105469
2023-09-01,35.5099983215332
2023-09-05,35.290000915527344
2023-09-06,33.209999084472656
2023-09-07,33.220001220703125
2023-09-08,33.540000915527344
2023-09-11,33.709999084472656
2023-09-12,34.13999938964844
2023-09-13,34.31999969482422
2023-09-14,35.31999969482422
2023-09-15,35.09000015258789
2023-09-18,35.02000045776367
2023-09-19,34.95000076293945
2023-09-20,34.95000076293945
2023-09-21,34.29999923706055
2023-09-22,34.52000045776367
2023-09-25,34.459999084472656
2023-09-26,33.689998626708984
2023-09-27,33.630001068115234
2023-09-28,33.540000915527344
2023-09-29,33.189998626708984
2023-10-02,31.989999771118164
2023-10-03,31.56999969482422
2023-10-04,31.3799991607666
2023-10-05,31.75
2023-10-06,31.81999969482422
2023-10-09,32.369998931884766
2023-10-10,32.41999816894531
2023-10-11,32.810001373291016
2023-10-12,32.54999923706055
2023-10-13,32.72999954223633
2023-10-16,33.150001525878906
2023-10-17,32.59000015258789
2023-10-18,32.18000030517578
2023-10-19,32.09000015258789
2023-10-20,31.81999969482422
2023-10-23,32.119998931884766
2023-10-24,32.130001068115234
2023-10-25,32.2599983215332
2023-10-26,32.0
2023-10-27,31.389999389648438
2023-10-30,31.860000610351562
2023-10-31,32.040000915527344
2023-11-01,32.400001525878906
2023-11-02,33.5099983215332
2023-11-03,33.83000183105469
2023-11-06,33.849998474121094
2023-11-07,33.63999938964844
2023-11-08,33.560001373291016
2023-11-09,33.369998931884766
2023-11-10,33.400001525878906
2023-11-13,33.810001373291016
2023-11-14,33.27000045776367
2023-11-15,33.400001525878906
2023-11-16,32.900001525878906
2023-11-17,33.68000030517578
2023-11-20,33.68000030517578
2023-11-21,33.86000061035156
2023-11-22,33.93000030517578
2023-11-24,34.22999954223633
2023-11-27,33.939998626708984
2023-11-28,34.150001525878906
2023-11-29,34.5099983215332
2023-11-30,34.869998931884766
2023-12-01,35.18000030517578
2023-12-04,35.150001525878906
2023-12-05,35.09000015258789
2023-12-06,34.869998931884766
2023-12-07,34.79999923706055
2023-12-08,34.91999816894531
2023-12-11,34.9900016784668
2023-12-12,34.68000030517578
2023-12-13,35.47999954223633
2023-12-14,35.560001373291016
2023-12-15,35.380001068115234
2023-12-18,35.5099983215332
2023-12-19,35.91999816894531
2023-12-20,35.349998474121094
2023-12-21,35.810001373291016
2023-12-22,36.060001373291016
2023-12-26,36.31999969482422
2023-12-27,36.310001373291016
2023-12-28,36.08000183105469
2023-12-29,36.02000045776367
2024-01-02,36.29999923706055
2024-01-03,36.470001220703125
2024-01-04,36.5
2024-01-05,36.70000076293945
2024-01-08,37.209999084472656
2024-01-09,36.70000076293945
2024-01-10,36.900001525878906
2024-01-11,36.619998931884766
2024-01-12,36.84000015258789
2024-01-16,36.63999938964844
2024-01-17,36.09000015258789
2024-01-18,35.790000915527344
2024-01-19,35.97999954223633
2024-01-22,35.79999923706055
2024-01-23,35.83000183105469
2024-01-24,35.5
2024-01-25,35.689998626708984
2024-01-26,35.90999984741211
2024-01-29,35.95000076293945
2024-01-30,35.97999954223633
2024-01-31,35.5
2024-02-01,35.86000061035156
2024-02-02,35.29999923706055
2024-02-05,34.58000183105469
2024-02-06,34.65999984741211
2024-02-07,34.41999816894531
2024-02-08,34.349998474121094
2024-02-09,34.22999954223633
2024-02-12,34.88999938964844
2024-02-13,34.189998626708984
2024-02-14,33.33000183105469
2024-02-15,34.0099983215332
2024-02-16,34.41999816894531
2024-02-20,34.439998626708984
2024-02-21,34.79999923706055
2024-02-22,34.900001525878906
2024-02-23,34.79999923706055
2024-02-26,34.38999938964844
2024-02-27,34.4900016784668
2024-02-28,34.380001068115234
2024-02-29,34.41999816894531
2024-03-01,34.79999923706055
2024-03-04,34.720001220703125
2024-03-05,34.779998779296875
2024-03-06,35.04999923706055
2024-03-07,35.70000076293945
2024-03-08,35.84000015258789
2024-03-11,36.02000045776367
2024-03-12,36.09000015258789
2024-03-13,36.13999938964844
2024-03-14,35.66999816894531
2024-03-15,35.52000045776367
2024-03-18,35.52000045776367
2024-03-19,35.75
2024-03-20,36.09000015258789
2024-03-21,35.790000915527344
2024-03-22,35.45000076293945
2024-03-25,35.939998626708984
2024-03-26,35.650001525878906
2024-03-27,35.9900016784668
2024-03-28,36.18000030517578
2024-04-01,35.83000183105469
2024-04-02,35.849998474121094
2024-04-03,35.790000915527344
2024-04-04,35.63999938964844
2024-04-05,35.349998474121094
2024-04-08,35.2400016784668
2024-04-09,35.31999969482422
2024-04-10,34.540000915527344
2024-04-11,34.54999923706055
2024-04-12,34.18000030517578
2024-04-15,33.75
2024-04-16,32.970001220703125
2024-04-17,33.33000183105469
2024-04-18,33.900001525878906
2024-04-19,34.86000061035156
2024-04-22,35.349998474121094
2024-04-23,35.41999816894531
2024-04-24,35.65999984741211
2024-04-25,36.2599983215332
2024-04-26,35.81999969482422
2024-04-29,35.959999084472656
2024-04-30,35.540000915527344
2024-05-01,35.59000015258789
2024-05-02,36.41999816894531
2024-05-03,36.34000015258789
2024-05-06,36.66999816894531
2024-05-07,36.83000183105469
2024-05-08,37.22999954223633
2024-05-09,37.36000061035156
2024-05-10,37.79999923706055
2024-05-13,37.83000183105469
2024-05-14,36.9900016784668
2024-05-15,36.9900016784668
2024-05-16,36.7599983215332
2024-05-17,36.75
2024-05-20,36.779998779296875
2024-05-21,36.779998779296875
2024-05-22,36.61000061035156
2024-05-23,35.970001220703125
2024-05-24,36.2400016784668
2024-05-28,36.11000061035156
2024-05-29,35.68000030517578
2024-05-30,35.7599983215332
2024-05-31,36.58000183105469
2024-06-03,36.43000030517578
2024-06-04,36.029998779296875
2024-06-05,36.279998779296875
2024-06-06,36.189998626708984
2024-06-07,35.7599983215332
2024-06-10,35.66999816894531
2024-06-11,35.470001220703125
2024-06-12,35.650001525878906
2024-06-13,35.369998931884766
2024-06-14,35.119998931884766
2024-06-17,34.849998474121094
2024-06-18,34.79999923706055
2024-06-20,34.75
2024-06-21,34.70000076293945
2024-06-24,35.119998931884766
2024-06-25,35.0
2024-06-26,35.34000015258789
2024-06-27,35.2599983215332
2024-06-28,35.59000015258789
2024-07-01,35.27000045776367
2024-07-02,35.810001373291016
2024-07-03,35.88999938964844
2024-07-05,35.61000061035156
2024-07-08,35.380001068115234
2024-07-09,35.380001068115234
2024-07-10,35.77000045776367
2024-07-11,35.79999923706055
2024-07-12,36.099998474121094
2024-07-15,35.790000915527344
2024-07-16,36.0099983215332
2024-07-17,36.2400016784668
2024-07-18,36.27000045776367
2024-07-19,36.540000915527344
2024-07-22,36.7400016784668
2024-07-23,36.459999084472656
2024-07-24,36.56999969482422
2024-07-25,36.33000183105469
2024-07-26,36.65999984741211
2024-07-29,36.68000030517578
2024-07-30,37.209999084472656
2024-07-31,37.41999816894531
2024-08-01,37.599998474121094
2024-08-02,37.959999084472656
2024-08-05,37.29999923706055
2024-08-06,38.279998779296875
2024-08-07,38.45000076293945
2024-08-08,38.72999954223633
2024-08-09,38.849998474121094
2024-08-12,39.04999923706055
2024-08-13,39.369998931884766
2024-08-14,39.540000915527344
2024-08-15,38.56999969482422
2024-08-16,38.70000076293945
2024-08-19,39.130001068115234
2024-08-20,39.04999923706055
2024-08-21,39.0
2024-08-22,39.040000915527344
2024-08-23,39.65999984741211
2024-08-26,39.88999938964844
2024-08-27,39.66999816894531
2024-08-28,39.369998931884766
2024-08-29,39.560001373291016
2024-08-30,40.18000030517578
2024-09-03,40.20000076293945
2024-09-04,40.40999984741211
2024-09-05,40.45000076293945
2024-09-06,40.38999938964844
2024-09-09,40.790000915527344
2024-09-10,40.2599983215332
2024-09-11,40.2400016784668
2024-09-12,40.4900016784668
2024-09-13,40.72999954223633
2024-09-16,41.18000030517578
2024-09-17,40.81999969482422
2024-09-18,40.52000045776367
2024-09-19,40.38999938964844
2024-09-20,40.52000045776367
2024-09-23,40.880001068115234
2024-09-24,40.86000061035156
2024-09-25,41.09000015258789
2024-09-26,40.779998779296875
2024-09-27,40.709999084472656
2024-09-30,40.61000061035156
2024-10-01,41.13999938964844
2024-10-02,41.060001373291016
2024-10-03,40.75
2024-10-04,41.08000183105469
2024-10-07,40.81999969482422
2024-10-08,40.61000061035156
2024-10-09,40.88999938964844
2024-10-10,40.880001068115234
2024-10-11,41.06999969482422
2024-10-14,41.150001525878906
2024-10-15,41.290000915527344
2024-10-16,41.810001373291016
2024-10-17,41.84000015258789
2024-10-18,41.97999954223633
2024-10-21,41.540000915527344
2024-10-22,41.45000076293945
2024-10-23,41.220001220703125
2024-10-24,41.130001068115234
2024-10-25,40.939998626708984
2024-10-28,40.869998931884766
2024-10-29,40.400001525878906
2024-10-30,40.59000015258789
2024-10-31,40.400001525878906
2024-11-01,40.41999816894531
2024-11-04,40.83000183105469
2024-11-05,41.04999923706055
2024-11-06,41.529998779296875
2024-11-07,42.41999816894531
2024-11-08,42.33000183105469
2024-11-11,42.779998779296875
2024-11-12,42.18000030517578
2024-11-13,42.4900016784668
2024-11-14,43.09000015258789
2024-11-15,42.18000030517578
2024-11-18,42.560001373291016
2024-11-19,42.97999954223633
2024-11-20,42.790000915527344
2024-11-21,43.4900016784668
