Date,NEM
2022-06-06,67.86000061035156
2022-06-07,68.37999725341797
2022-06-08,67.16999816894531
2022-06-09,64.58000183105469
2022-06-10,66.8499984741211
2022-06-13,64.6500015258789
2022-06-14,63.09000015258789
2022-06-15,62.68000030517578
2022-06-16,64.70999908447266
2022-06-17,63.7599983215332
2022-06-21,65.16999816894531
2022-06-22,64.58000183105469
2022-06-23,62.86000061035156
2022-06-24,64.18000030517578
2022-06-27,63.83000183105469
2022-06-28,62.959999084472656
2022-06-29,61.9900016784668
2022-06-30,59.66999816894531
2022-07-01,61.16999816894531
2022-07-05,59.709999084472656
2022-07-06,59.45000076293945
2022-07-07,59.869998931884766
2022-07-08,59.36000061035156
2022-07-11,58.790000915527344
2022-07-12,57.939998626708984
2022-07-13,58.189998626708984
2022-07-14,54.9900016784668
2022-07-15,54.72999954223633
2022-07-18,54.810001373291016
2022-07-19,54.650001525878906
2022-07-20,52.310001373291016
2022-07-21,52.09000015258789
2022-07-22,51.38999938964844
2022-07-25,44.59000015258789
2022-07-26,46.13999938964844
2022-07-27,45.61000061035156
2022-07-28,45.810001373291016
2022-07-29,45.279998779296875
2022-08-01,44.939998626708984
2022-08-02,44.84000015258789
2022-08-03,44.400001525878906
2022-08-04,45.279998779296875
2022-08-05,44.77000045776367
2022-08-08,44.779998779296875
2022-08-09,45.29999923706055
2022-08-10,45.7400016784668
2022-08-11,45.29999923706055
2022-08-12,46.54999923706055
2022-08-15,45.939998626708984
2022-08-16,46.04999923706055
2022-08-17,44.900001525878906
2022-08-18,44.650001525878906
2022-08-19,43.529998779296875
2022-08-22,43.81999969482422
2022-08-23,44.54999923706055
2022-08-24,44.79999923706055
2022-08-25,45.13999938964844
2022-08-26,43.220001220703125
2022-08-29,42.810001373291016
2022-08-30,42.20000076293945
2022-08-31,41.36000061035156
2022-09-01,40.90999984741211
2022-09-02,41.66999816894531
2022-09-06,41.709999084472656
2022-09-07,42.349998474121094
2022-09-08,42.38999938964844
2022-09-09,43.16999816894531
2022-09-12,43.95000076293945
2022-09-13,43.029998779296875
2022-09-14,42.93000030517578
2022-09-15,42.400001525878906
2022-09-16,43.709999084472656
2022-09-19,44.27000045776367
2022-09-20,42.79999923706055
2022-09-21,42.400001525878906
2022-09-22,42.5
2022-09-23,41.25
2022-09-26,40.59000015258789
2022-09-27,40.27000045776367
2022-09-28,42.189998626708984
2022-09-29,41.7599983215332
2022-09-30,42.029998779296875
2022-10-03,43.709999084472656
2022-10-04,44.529998779296875
2022-10-05,43.900001525878906
2022-10-06,44.88999938964844
2022-10-07,42.599998474121094
2022-10-10,42.279998779296875
2022-10-11,41.81999969482422
2022-10-12,41.90999984741211
2022-10-13,41.619998931884766
2022-10-14,40.7400016784668
2022-10-17,41.310001373291016
2022-10-18,41.70000076293945
2022-10-19,40.369998931884766
2022-10-20,41.13999938964844
2022-10-21,42.369998931884766
2022-10-24,42.08000183105469
2022-10-25,42.720001220703125
2022-10-26,43.77000045776367
2022-10-27,43.060001373291016
2022-10-28,42.86000061035156
2022-10-31,42.31999969482422
2022-11-01,41.709999084472656
2022-11-02,39.529998779296875
2022-11-03,37.790000915527344
2022-11-04,40.9900016784668
2022-11-07,41.31999969482422
2022-11-08,43.75
2022-11-09,43.33000183105469
2022-11-10,46.40999984741211
2022-11-11,46.529998779296875
2022-11-14,46.290000915527344
2022-11-15,45.689998626708984
2022-11-16,45.4900016784668
2022-11-17,44.66999816894531
2022-11-18,45.130001068115234
2022-11-21,45.0
2022-11-22,46.130001068115234
2022-11-23,46.25
2022-11-25,45.849998474121094
2022-11-28,44.31999969482422
2022-11-29,45.7599983215332
2022-11-30,47.470001220703125
2022-12-01,48.56999969482422
2022-12-02,48.66999816894531
2022-12-05,47.470001220703125
2022-12-06,47.119998931884766
2022-12-07,47.189998626708984
2022-12-08,47.119998931884766
2022-12-09,46.400001525878906
2022-12-12,46.400001525878906
2022-12-13,47.150001525878906
2022-12-14,47.11000061035156
2022-12-15,45.56999969482422
2022-12-16,46.13999938964844
2022-12-19,45.599998474121094
2022-12-20,47.619998931884766
2022-12-21,47.31999969482422
2022-12-22,47.5
2022-12-23,47.849998474121094
2022-12-27,48.75
2022-12-28,47.369998931884766
2022-12-29,47.36000061035156
2022-12-30,47.20000076293945
2023-01-03,49.58000183105469
2023-01-04,51.5099983215332
2023-01-05,51.209999084472656
2023-01-06,52.689998626708984
2023-01-09,52.220001220703125
2023-01-10,53.150001525878906
2023-01-11,52.459999084472656
2023-01-12,53.400001525878906
2023-01-13,54.349998474121094
2023-01-17,52.470001220703125
2023-01-18,51.529998779296875
2023-01-19,52.470001220703125
2023-01-20,53.34000015258789
2023-01-23,53.630001068115234
2023-01-24,53.38999938964844
2023-01-25,55.09000015258789
2023-01-26,54.130001068115234
2023-01-27,53.31999969482422
2023-01-30,52.7400016784668
2023-01-31,52.93000030517578
2023-02-01,54.189998626708984
2023-02-02,52.43000030517578
2023-02-03,49.849998474121094
2023-02-06,47.599998474121094
2023-02-07,48.720001220703125
2023-02-08,48.349998474121094
2023-02-09,47.58000183105469
2023-02-10,47.97999954223633
2023-02-13,48.29999923706055
2023-02-14,47.0099983215332
2023-02-15,46.29999923706055
2023-02-16,45.849998474121094
2023-02-17,45.41999816894531
2023-02-21,45.16999816894531
2023-02-22,44.22999954223633
2023-02-23,44.2599983215332
2023-02-24,43.540000915527344
2023-02-27,43.34000015258789
2023-02-28,43.61000061035156
2023-03-01,44.099998474121094
2023-03-02,43.939998626708984
2023-03-03,44.70000076293945
2023-03-06,44.220001220703125
2023-03-07,42.5
2023-03-08,42.15999984741211
2023-03-09,41.7400016784668
2023-03-10,42.15999984741211
2023-03-13,45.119998931884766
2023-03-14,44.869998931884766
2023-03-15,46.11000061035156
2023-03-16,45.779998779296875
2023-03-17,48.16999816894531
2023-03-20,47.81999969482422
2023-03-21,46.599998474121094
2023-03-22,46.63999938964844
2023-03-23,47.790000915527344
2023-03-24,48.54999923706055
2023-03-27,48.209999084472656
2023-03-28,48.65999984741211
2023-03-29,48.34000015258789
2023-03-30,48.84000015258789
2023-03-31,49.02000045776367
2023-04-03,49.470001220703125
2023-04-04,51.349998474121094
2023-04-05,52.06999969482422
2023-04-06,52.04999923706055
2023-04-10,51.09000015258789
2023-04-11,49.91999816894531
2023-04-12,49.709999084472656
2023-04-13,51.02000045776367
2023-04-14,49.52000045776367
2023-04-17,48.470001220703125
2023-04-18,48.86000061035156
2023-04-19,48.2599983215332
2023-04-20,47.880001068115234
2023-04-21,47.619998931884766
2023-04-24,48.02000045776367
2023-04-25,48.20000076293945
2023-04-26,47.150001525878906
2023-04-27,48.27000045776367
2023-04-28,47.400001525878906
2023-05-01,46.93000030517578
2023-05-02,48.060001373291016
2023-05-03,47.4900016784668
2023-05-04,49.40999984741211
2023-05-05,48.720001220703125
2023-05-08,48.290000915527344
2023-05-09,48.150001525878906
2023-05-10,47.810001373291016
2023-05-11,45.880001068115234
2023-05-12,45.939998626708984
2023-05-15,47.09000015258789
2023-05-16,45.119998931884766
2023-05-17,44.75
2023-05-18,43.27000045776367
2023-05-19,43.65999984741211
2023-05-22,43.33000183105469
2023-05-23,42.4900016784668
2023-05-24,41.810001373291016
2023-05-25,40.63999938964844
2023-05-26,40.68000030517578
2023-05-30,40.400001525878906
2023-05-31,40.54999923706055
2023-06-01,42.470001220703125
2023-06-02,42.09000015258789
2023-06-05,41.91999816894531
2023-06-06,41.9900016784668
2023-06-07,41.900001525878906
2023-06-08,42.040000915527344
2023-06-09,41.459999084472656
2023-06-12,42.040000915527344
2023-06-13,42.439998626708984
2023-06-14,42.099998474121094
2023-06-15,42.70000076293945
2023-06-16,43.83000183105469
2023-06-20,43.099998474121094
2023-06-21,42.58000183105469
2023-06-22,42.150001525878906
2023-06-23,41.58000183105469
2023-06-26,42.75
2023-06-27,42.459999084472656
2023-06-28,41.18000030517578
2023-06-29,41.95000076293945
2023-06-30,42.65999984741211
2023-07-03,43.040000915527344
2023-07-05,42.150001525878906
2023-07-06,41.540000915527344
2023-07-07,42.2400016784668
2023-07-10,42.61000061035156
2023-07-11,43.310001373291016
2023-07-12,45.209999084472656
2023-07-13,45.470001220703125
2023-07-14,44.97999954223633
2023-07-17,44.619998931884766
2023-07-18,44.97999954223633
2023-07-19,45.18000030517578
2023-07-20,42.45000076293945
2023-07-21,43.209999084472656
2023-07-24,43.22999954223633
2023-07-25,43.61000061035156
2023-07-26,43.45000076293945
2023-07-27,42.11000061035156
2023-07-28,42.41999816894531
2023-07-31,42.91999816894531
2023-08-01,41.709999084472656
2023-08-02,40.65999984741211
2023-08-03,40.439998626708984
2023-08-04,40.869998931884766
2023-08-07,40.47999954223633
2023-08-08,39.84000015258789
2023-08-09,39.90999984741211
2023-08-10,39.84000015258789
2023-08-11,40.189998626708984
2023-08-14,39.459999084472656
2023-08-15,38.470001220703125
2023-08-16,38.290000915527344
2023-08-17,38.65999984741211
2023-08-18,38.20000076293945
2023-08-21,38.25
2023-08-22,38.599998474121094
2023-08-23,39.189998626708984
2023-08-24,39.060001373291016
2023-08-25,38.310001373291016
2023-08-28,39.040000915527344
2023-08-29,39.52000045776367
2023-08-30,39.7599983215332
2023-08-31,39.41999816894531
2023-09-01,39.31999969482422
2023-09-05,38.84000015258789
2023-09-06,38.5
2023-09-07,38.36000061035156
2023-09-08,38.72999954223633
2023-09-11,38.90999984741211
2023-09-12,38.81999969482422
2023-09-13,39.2599983215332
2023-09-14,39.52000045776367
2023-09-15,40.33000183105469
2023-09-18,40.470001220703125
2023-09-19,40.290000915527344
2023-09-20,40.95000076293945
2023-09-21,40.52000045776367
2023-09-22,40.7400016784668
2023-09-25,40.47999954223633
2023-09-26,39.400001525878906
2023-09-27,37.279998779296875
2023-09-28,37.029998779296875
2023-09-29,36.95000076293945
2023-10-02,35.540000915527344
2023-10-03,35.209999084472656
2023-10-04,35.43000030517578
2023-10-05,36.349998474121094
2023-10-06,37.79999923706055
2023-10-09,37.630001068115234
2023-10-10,38.439998626708984
2023-10-11,39.11000061035156
2023-10-12,38.779998779296875
2023-10-13,39.43000030517578
2023-10-16,40.04999923706055
2023-10-17,40.470001220703125
2023-10-18,39.91999816894531
2023-10-19,39.45000076293945
2023-10-20,38.79999923706055
2023-10-23,38.439998626708984
2023-10-24,38.45000076293945
2023-10-25,36.7599983215332
2023-10-26,37.47999954223633
2023-10-27,38.970001220703125
2023-10-30,38.70000076293945
2023-10-31,37.470001220703125
2023-11-01,37.27000045776367
2023-11-02,37.959999084472656
2023-11-03,39.02000045776367
2023-11-06,37.880001068115234
2023-11-07,36.65999984741211
2023-11-08,34.779998779296875
2023-11-09,33.95000076293945
2023-11-10,34.20000076293945
2023-11-13,34.20000076293945
2023-11-14,36.09000015258789
2023-11-15,36.369998931884766
2023-11-16,36.560001373291016
2023-11-17,36.349998474121094
2023-11-20,36.560001373291016
2023-11-21,37.41999816894531
2023-11-22,37.689998626708984
2023-11-24,37.59000015258789
2023-11-27,38.18000030517578
2023-11-28,40.56999969482422
2023-11-29,40.380001068115234
2023-11-30,40.189998626708984
2023-12-01,41.20000076293945
2023-12-04,40.540000915527344
2023-12-05,39.88999938964844
2023-12-06,39.689998626708984
2023-12-07,39.72999954223633
2023-12-08,39.08000183105469
2023-12-11,38.869998931884766
2023-12-12,37.77000045776367
2023-12-13,40.0
2023-12-14,41.150001525878906
2023-12-15,40.869998931884766
2023-12-18,41.09000015258789
2023-12-19,41.77000045776367
2023-12-20,41.119998931884766
2023-12-21,41.43000030517578
2023-12-22,42.060001373291016
2023-12-26,41.90999984741211
2023-12-27,42.380001068115234
2023-12-28,41.70000076293945
2023-12-29,41.38999938964844
2024-01-02,40.90999984741211
2024-01-03,40.0
2024-01-04,40.119998931884766
2024-01-05,40.34000015258789
2024-01-08,40.22999954223633
2024-01-09,38.68000030517578
2024-01-10,37.95000076293945
2024-01-11,37.52000045776367
2024-01-12,37.63999938964844
2024-01-16,36.0099983215332
2024-01-17,34.72999954223633
2024-01-18,34.619998931884766
2024-01-19,34.58000183105469
2024-01-22,35.0
2024-01-23,35.36000061035156
2024-01-24,34.439998626708984
2024-01-25,34.4900016784668
2024-01-26,34.209999084472656
2024-01-29,34.650001525878906
2024-01-30,34.5099983215332
2024-01-31,34.5099983215332
2024-02-01,35.61000061035156
2024-02-02,34.40999984741211
2024-02-05,33.36000061035156
2024-02-06,33.65999984741211
2024-02-07,33.650001525878906
2024-02-08,33.34000015258789
2024-02-09,32.790000915527344
2024-02-12,33.560001373291016
2024-02-13,32.040000915527344
2024-02-14,32.119998931884766
2024-02-15,33.08000183105469
2024-02-16,33.43000030517578
2024-02-20,33.189998626708984
2024-02-21,33.43000030517578
2024-02-22,30.889999389648438
2024-02-23,31.280000686645508
2024-02-26,30.010000228881836
2024-02-27,29.860000610351562
2024-02-28,29.8700008392334
2024-02-29,31.25
2024-03-01,31.940000534057617
2024-03-04,33.47999954223633
2024-03-05,33.34000015258789
2024-03-06,33.619998931884766
2024-03-07,33.88999938964844
2024-03-08,33.90999984741211
2024-03-11,35.2400016784668
2024-03-12,33.880001068115234
2024-03-13,34.369998931884766
2024-03-14,34.209999084472656
2024-03-15,33.880001068115234
2024-03-18,34.41999816894531
2024-03-19,33.560001373291016
2024-03-20,34.29999923706055
2024-03-21,34.529998779296875
2024-03-22,33.77000045776367
2024-03-25,33.91999816894531
2024-03-26,34.0
2024-03-27,35.25
2024-03-28,35.84000015258789
2024-04-01,36.43000030517578
2024-04-02,36.790000915527344
2024-04-03,37.22999954223633
2024-04-04,37.720001220703125
2024-04-05,39.650001525878906
2024-04-08,39.400001525878906
2024-04-09,39.66999816894531
2024-04-10,39.060001373291016
2024-04-11,39.06999969482422
2024-04-12,38.63999938964844
2024-04-15,38.439998626708984
2024-04-16,38.11000061035156
2024-04-17,38.560001373291016
2024-04-18,38.54999923706055
2024-04-19,39.02000045776367
2024-04-22,37.459999084472656
2024-04-23,37.709999084472656
2024-04-24,38.599998474121094
2024-04-25,43.40999984741211
2024-04-26,42.72999954223633
2024-04-29,42.2599983215332
2024-04-30,40.63999938964844
2024-05-01,40.58000183105469
2024-05-02,41.04999923706055
2024-05-03,40.65999984741211
2024-05-06,41.38999938964844
2024-05-07,41.439998626708984
2024-05-08,41.540000915527344
2024-05-09,42.84000015258789
2024-05-10,42.4900016784668
2024-05-13,42.459999084472656
2024-05-14,42.56999969482422
2024-05-15,43.189998626708984
2024-05-16,42.84000015258789
2024-05-17,43.7400016784668
2024-05-20,44.439998626708984
2024-05-21,44.040000915527344
2024-05-22,42.38999938964844
2024-05-23,41.22999954223633
2024-05-24,41.97999954223633
2024-05-28,42.400001525878906
2024-05-29,41.63999938964844
2024-05-30,41.88999938964844
2024-05-31,41.939998626708984
2024-06-03,41.88999938964844
2024-06-04,40.529998779296875
2024-06-05,41.099998474121094
2024-06-06,42.5
2024-06-07,40.36000061035156
2024-06-10,41.29999923706055
2024-06-11,40.650001525878906
2024-06-12,40.9900016784668
2024-06-13,40.560001373291016
2024-06-14,40.81999969482422
2024-06-17,40.90999984741211
2024-06-18,41.790000915527344
2024-06-20,42.810001373291016
2024-06-21,42.2599983215332
2024-06-24,42.599998474121094
2024-06-25,41.900001525878906
2024-06-26,41.45000076293945
2024-06-27,41.84000015258789
2024-06-28,41.869998931884766
2024-07-01,41.650001525878906
2024-07-02,41.709999084472656
2024-07-03,43.45000076293945
2024-07-05,44.5099983215332
2024-07-08,44.130001068115234
2024-07-09,43.88999938964844
2024-07-10,45.459999084472656
2024-07-11,47.16999816894531
2024-07-12,47.5099983215332
2024-07-15,47.349998474121094
2024-07-16,48.31999969482422
2024-07-17,48.27000045776367
2024-07-18,47.5099983215332
2024-07-19,47.0
2024-07-22,47.290000915527344
2024-07-23,47.06999969482422
2024-07-24,47.70000076293945
2024-07-25,45.70000076293945
2024-07-26,46.72999954223633
2024-07-29,47.279998779296875
2024-07-30,47.40999984741211
2024-07-31,49.06999969482422
2024-08-01,49.54999923706055
2024-08-02,48.5099983215332
2024-08-05,47.029998779296875
2024-08-06,47.599998474121094
2024-08-07,46.400001525878906
2024-08-08,47.709999084472656
2024-08-09,47.709999084472656
2024-08-12,48.790000915527344
2024-08-13,49.02000045776367
2024-08-14,49.13999938964844
2024-08-15,49.310001373291016
2024-08-16,50.209999084472656
2024-08-19,51.189998626708984
2024-08-20,51.45000076293945
2024-08-21,51.869998931884766
2024-08-22,51.40999984741211
2024-08-23,52.040000915527344
2024-08-26,52.2599983215332
2024-08-27,52.70000076293945
2024-08-28,51.83000183105469
2024-08-29,53.18000030517578
2024-08-30,53.38999938964844
2024-09-03,52.27000045776367
2024-09-04,51.61000061035156
2024-09-05,51.93000030517578
2024-09-06,50.34000015258789
2024-09-09,50.720001220703125
2024-09-10,51.29999923706055
2024-09-11,50.7400016784668
2024-09-12,52.880001068115234
2024-09-13,53.709999084472656
2024-09-16,53.130001068115234
2024-09-17,53.11000061035156
2024-09-18,53.060001373291016
2024-09-19,53.52000045776367
2024-09-20,54.470001220703125
2024-09-23,54.47999954223633
2024-09-24,55.849998474121094
2024-09-25,55.2599983215332
2024-09-26,55.529998779296875
2024-09-27,53.900001525878906
2024-09-30,53.45000076293945
2024-10-01,54.13999938964844
2024-10-02,54.0
2024-10-03,53.20000076293945
2024-10-04,53.34000015258789
2024-10-07,52.97999954223633
2024-10-08,52.7400016784668
2024-10-09,52.72999954223633
2024-10-10,53.400001525878906
2024-10-11,54.29999923706055
2024-10-14,54.81999969482422
2024-10-15,55.68000030517578
2024-10-16,56.27000045776367
2024-10-17,56.5
2024-10-18,57.619998931884766
2024-10-21,57.56999969482422
2024-10-22,58.68000030517578
2024-10-23,57.7400016784668
2024-10-24,49.25
2024-10-25,48.41999816894531
2024-10-28,48.36000061035156
2024-10-29,47.79999923706055
2024-10-30,46.939998626708984
2024-10-31,45.439998626708984
2024-11-01,45.2599983215332
2024-11-04,45.7599983215332
2024-11-05,46.0
2024-11-06,44.47999954223633
2024-11-07,45.15999984741211
2024-11-08,45.040000915527344
2024-11-11,42.33000183105469
2024-11-12,41.58000183105469
2024-11-13,41.22999954223633
2024-11-14,40.68000030517578
2024-11-15,40.93000030517578
2024-11-18,42.36000061035156
2024-11-19,43.18000030517578
2024-11-20,42.9900016784668
2024-11-21,43.31999969482422
