Date,TSM
2022-07-26,84.41999816894531
2022-07-27,87.62999725341797
2022-07-28,88.61000061035156
2022-07-29,88.4800033569336
2022-08-01,86.30999755859375
2022-08-02,86.05000305175781
2022-08-03,86.51000213623047
2022-08-04,88.41999816894531
2022-08-05,89.7699966430664
2022-08-08,87.94000244140625
2022-08-09,85.20999908447266
2022-08-10,88.66999816894531
2022-08-11,89.5199966430664
2022-08-12,90.86000061035156
2022-08-15,91.56999969482422
2022-08-16,89.94999694824219
2022-08-17,89.19999694824219
2022-08-18,89.2699966430664
2022-08-19,87.19999694824219
2022-08-22,85.23999786376953
2022-08-23,86.02999877929688
2022-08-24,85.55999755859375
2022-08-25,87.56999969482422
2022-08-26,84.73999786376953
2022-08-29,82.8499984741211
2022-08-30,82.79000091552734
2022-08-31,83.3499984741211
2022-09-01,81.63999938964844
2022-09-02,80.9000015258789
2022-09-06,80.02999877929688
2022-09-07,79.94999694824219
2022-09-08,80.23999786376953
2022-09-09,81.52999877929688
2022-09-12,82.1500015258789
2022-09-13,78.80999755859375
2022-09-14,79.66000366210938
2022-09-15,77.9800033569336
2022-09-16,77.88999938964844
2022-09-19,78.2300033569336
2022-09-20,78.1500015258789
2022-09-21,77.13999938964844
2022-09-22,75.62999725341797
2022-09-23,73.87000274658203
2022-09-26,73.01000213623047
2022-09-27,73.02999877929688
2022-09-28,72.12999725341797
2022-09-29,69.27999877929688
2022-09-30,68.55999755859375
2022-10-03,69.25
2022-10-04,72.80999755859375
2022-10-05,74.4800033569336
2022-10-06,74.3499984741211
2022-10-07,69.75
2022-10-10,67.44000244140625
2022-10-11,63.45000076293945
2022-10-12,64.11000061035156
2022-10-13,66.62000274658203
2022-10-14,63.91999816894531
2022-10-17,64.88999938964844
2022-10-18,63.709999084472656
2022-10-19,63.65999984741211
2022-10-20,63.58000183105469
2022-10-21,63.75
2022-10-24,61.290000915527344
2022-10-25,61.13999938964844
2022-10-26,60.84000015258789
2022-10-27,60.95000076293945
2022-10-28,62.0099983215332
2022-10-31,61.54999923706055
2022-11-01,61.58000183105469
2022-11-02,60.52000045776367
2022-11-03,60.279998779296875
2022-11-04,62.47999954223633
2022-11-07,62.7599983215332
2022-11-08,65.0199966430664
2022-11-09,65.0
2022-11-10,70.83999633789062
2022-11-11,73.83000183105469
2022-11-14,72.80000305175781
2022-11-15,80.45999908447266
2022-11-16,79.44999694824219
2022-11-17,81.4800033569336
2022-11-18,82.2699966430664
2022-11-21,79.93000030517578
2022-11-22,82.54000091552734
2022-11-23,81.97000122070312
2022-11-25,81.4000015258789
2022-11-28,79.22000122070312
2022-11-29,79.33000183105469
2022-11-30,82.9800033569336
2022-12-01,82.68000030517578
2022-12-02,81.5
2022-12-05,81.62000274658203
2022-12-06,79.55999755859375
2022-12-07,79.23999786376953
2022-12-08,80.80000305175781
2022-12-09,80.69000244140625
2022-12-12,80.43000030517578
2022-12-13,80.51000213623047
2022-12-14,80.0199966430664
2022-12-15,77.61000061035156
2022-12-16,76.30000305175781
2022-12-19,76.0999984741211
2022-12-20,75.62000274658203
2022-12-21,77.13999938964844
2022-12-22,75.27999877929688
2022-12-23,74.88999938964844
2022-12-27,74.31999969482422
2022-12-28,73.05999755859375
2022-12-29,76.0
2022-12-30,74.48999786376953
2023-01-03,74.02999877929688
2023-01-04,76.31999969482422
2023-01-05,75.7300033569336
2023-01-06,78.06999969482422
2023-01-09,80.30999755859375
2023-01-10,81.2699966430664
2023-01-11,81.77999877929688
2023-01-12,87.0
2023-01-13,86.80000305175781
2023-01-17,88.98999786376953
2023-01-18,89.47000122070312
2023-01-19,88.4000015258789
2023-01-20,91.02999877929688
2023-01-23,95.66000366210938
2023-01-24,94.55999755859375
2023-01-25,92.41000366210938
2023-01-26,93.44999694824219
2023-01-27,93.30000305175781
2023-01-30,93.12999725341797
2023-01-31,92.7300033569336
2023-02-01,94.73999786376953
2023-02-02,96.6500015258789
2023-02-03,94.66000366210938
2023-02-06,91.83000183105469
2023-02-07,94.55000305175781
2023-02-08,94.27999877929688
2023-02-09,96.69000244140625
2023-02-10,95.37000274658203
2023-02-13,96.11000061035156
2023-02-14,97.95999908447266
2023-02-15,92.76000213623047
2023-02-16,90.81999969482422
2023-02-17,90.0999984741211
2023-02-21,87.63999938964844
2023-02-22,86.83000183105469
2023-02-23,90.08000183105469
2023-02-24,88.11000061035156
2023-02-27,87.30000305175781
2023-02-28,87.06999969482422
2023-03-01,88.41999816894531
2023-03-02,89.02999877929688
2023-03-03,89.79000091552734
2023-03-06,89.58000183105469
2023-03-07,88.8499984741211
2023-03-08,90.83000183105469
2023-03-09,88.87999725341797
2023-03-10,87.25
2023-03-13,87.73999786376953
2023-03-14,89.29000091552734
2023-03-15,86.69999694824219
2023-03-16,89.30000305175781
2023-03-17,89.47000122070312
2023-03-20,90.04000091552734
2023-03-21,92.5
2023-03-22,92.62000274658203
2023-03-23,94.58999633789062
2023-03-24,92.79000091552734
2023-03-27,90.66000366210938
2023-03-28,90.80999755859375
2023-03-29,92.76000213623047
2023-03-30,92.47000122070312
2023-03-31,93.0199966430664
2023-04-03,92.83999633789062
2023-04-04,92.16999816894531
2023-04-05,90.19999694824219
2023-04-06,90.23999786376953
2023-04-10,89.0199966430664
2023-04-11,89.23999786376953
2023-04-12,86.87000274658203
2023-04-13,87.05000305175781
2023-04-14,87.19999694824219
2023-04-17,87.98999786376953
2023-04-18,88.13999938964844
2023-04-19,87.2300033569336
2023-04-20,89.29000091552734
2023-04-21,85.37000274658203
2023-04-24,84.63999938964844
2023-04-25,82.29000091552734
2023-04-26,82.25
2023-04-27,83.66999816894531
2023-04-28,84.30000305175781
2023-05-01,83.9800033569336
2023-05-02,82.95999908447266
2023-05-03,82.69999694824219
2023-05-04,83.48999786376953
2023-05-05,84.97000122070312
2023-05-08,85.54000091552734
2023-05-09,85.05999755859375
2023-05-10,84.9000015258789
2023-05-11,83.43000030517578
2023-05-12,83.43000030517578
2023-05-15,85.66000366210938
2023-05-16,85.87999725341797
2023-05-17,90.87999725341797
2023-05-18,92.6500015258789
2023-05-19,92.58000183105469
2023-05-22,91.72000122070312
2023-05-23,90.44000244140625
2023-05-24,90.12999725341797
2023-05-25,100.94999694824219
2023-05-26,103.20999908447266
2023-05-30,101.9800033569336
2023-05-31,98.58999633789062
2023-06-01,98.83999633789062
2023-06-02,98.94000244140625
2023-06-05,98.05000305175781
2023-06-06,99.81999969482422
2023-06-07,100.29000091552734
2023-06-08,99.94000244140625
2023-06-09,102.80000305175781
2023-06-12,107.05999755859375
2023-06-13,106.80000305175781
2023-06-14,107.41000366210938
2023-06-15,105.18000030517578
2023-06-16,104.56999969482422
2023-06-20,103.9800033569336
2023-06-21,101.63999938964844
2023-06-22,103.12999725341797
2023-06-23,101.91000366210938
2023-06-26,100.11000061035156
2023-06-27,102.08000183105469
2023-06-28,100.91999816894531
2023-06-29,100.63999938964844
2023-06-30,100.91999816894531
2023-07-03,103.1500015258789
2023-07-05,100.98999786376953
2023-07-06,99.41000366210938
2023-07-07,100.2300033569336
2023-07-10,99.7699966430664
2023-07-11,101.26000213623047
2023-07-12,103.9000015258789
2023-07-13,105.56999969482422
2023-07-14,105.13999938964844
2023-07-17,104.79000091552734
2023-07-18,103.1500015258789
2023-07-19,103.05999755859375
2023-07-20,97.86000061035156
2023-07-21,97.25
2023-07-24,98.25
2023-07-25,100.31999969482422
2023-07-26,99.41000366210938
2023-07-27,99.3499984741211
2023-07-28,100.86000061035156
2023-07-31,99.1500015258789
2023-08-01,98.4000015258789
2023-08-02,95.69999694824219
2023-08-03,94.9800033569336
2023-08-04,96.16000366210938
2023-08-07,96.3499984741211
2023-08-08,94.48999786376953
2023-08-09,93.9800033569336
2023-08-10,94.80000305175781
2023-08-11,91.98999786376953
2023-08-14,93.06999969482422
2023-08-15,91.68000030517578
2023-08-16,91.77999877929688
2023-08-17,91.63999938964844
2023-08-18,91.0999984741211
2023-08-21,92.55999755859375
2023-08-22,92.23999786376953
2023-08-23,94.22000122070312
2023-08-24,92.52999877929688
2023-08-25,93.0999984741211
2023-08-28,94.0
2023-08-29,95.08000183105469
2023-08-30,94.77999877929688
2023-08-31,93.56999969482422
2023-09-01,93.19000244140625
2023-09-05,94.5999984741211
2023-09-06,92.26000213623047
2023-09-07,90.05000305175781
2023-09-08,89.63999938964844
2023-09-11,89.5999984741211
2023-09-12,90.4800033569336
2023-09-13,91.22000122070312
2023-09-14,91.47000122070312
2023-09-15,89.25
2023-09-18,88.83000183105469
2023-09-19,88.16999816894531
2023-09-20,87.29000091552734
2023-09-21,85.36000061035156
2023-09-22,85.63999938964844
2023-09-25,86.23999786376953
2023-09-26,84.29000091552734
2023-09-27,85.44000244140625
2023-09-28,86.41000366210938
2023-09-29,86.9000015258789
2023-10-02,87.6500015258789
2023-10-03,85.41000366210938
2023-10-04,86.66999816894531
2023-10-05,87.02999877929688
2023-10-06,89.29000091552734
2023-10-09,88.98999786376953
2023-10-10,90.61000061035156
2023-10-11,92.0
2023-10-12,92.41999816894531
2023-10-13,90.45999908447266
2023-10-16,91.22000122070312
2023-10-17,91.0
2023-10-18,89.5999984741211
2023-10-19,92.91000366210938
2023-10-20,91.30999755859375
2023-10-23,91.11000061035156
2023-10-24,91.63999938964844
2023-10-25,87.63999938964844
2023-10-26,87.44999694824219
2023-10-27,85.98999786376953
2023-10-30,86.05999755859375
2023-10-31,86.30999755859375
2023-11-01,87.80000305175781
2023-11-02,90.4800033569336
2023-11-03,91.79000091552734
2023-11-06,92.5999984741211
2023-11-07,92.41000366210938
2023-11-08,92.0
2023-11-09,91.62000274658203
2023-11-10,97.44000244140625
2023-11-13,96.41999816894531
2023-11-14,98.91000366210938
2023-11-15,98.80000305175781
2023-11-16,98.54000091552734
2023-11-17,99.58000183105469
2023-11-20,99.95999908447266
2023-11-21,98.41000366210938
2023-11-22,98.6500015258789
2023-11-24,97.83000183105469
2023-11-27,97.20999908447266
2023-11-28,97.9800033569336
2023-11-29,98.87999725341797
2023-11-30,97.30999755859375
2023-12-01,98.55000305175781
2023-12-04,97.01000213623047
2023-12-05,96.69000244140625
2023-12-06,97.8499984741211
2023-12-07,99.29000091552734
2023-12-08,100.3499984741211
2023-12-11,100.94999694824219
2023-12-12,101.5999984741211
2023-12-13,102.12000274658203
2023-12-14,103.44999694824219
2023-12-15,102.54000091552734
2023-12-18,102.93000030517578
2023-12-19,103.87000274658203
2023-12-20,100.04000091552734
2023-12-21,102.55000305175781
2023-12-22,103.1500015258789
2023-12-26,104.44999694824219
2023-12-27,104.6500015258789
2023-12-28,104.69999694824219
2023-12-29,104.0
2024-01-02,101.52999877929688
2024-01-03,100.16999816894531
2024-01-04,99.12999725341797
2024-01-05,99.61000061035156
2024-01-08,102.23999786376953
2024-01-09,101.88999938964844
2024-01-10,100.80000305175781
2024-01-11,101.22000122070312
2024-01-12,101.23999786376953
2024-01-16,101.66999816894531
2024-01-17,102.94999694824219
2024-01-18,113.02999877929688
2024-01-19,114.19999694824219
2024-01-22,113.02999877929688
2024-01-23,114.12999725341797
2024-01-24,116.5199966430664
2024-01-25,116.55999755859375
2024-01-26,117.26000213623047
2024-01-29,116.9800033569336
2024-01-30,116.05999755859375
2024-01-31,112.95999908447266
2024-02-01,113.38999938964844
2024-02-02,115.75
2024-02-05,118.79000091552734
2024-02-06,119.37999725341797
2024-02-07,124.9800033569336
2024-02-08,133.72999572753906
2024-02-09,133.11000061035156
2024-02-12,130.4600067138672
2024-02-13,127.55000305175781
2024-02-14,129.27000427246094
2024-02-15,129.02999877929688
2024-02-16,126.69000244140625
2024-02-20,125.33000183105469
2024-02-21,125.33999633789062
2024-02-22,129.07000732421875
2024-02-23,129.52999877929688
2024-02-26,130.63999938964844
2024-02-27,128.58999633789062
2024-02-28,127.37999725341797
2024-02-29,128.6699981689453
2024-03-01,133.89999389648438
2024-03-04,138.25999450683594
2024-03-05,134.97000122070312
2024-03-06,141.57000732421875
2024-03-07,149.1999969482422
2024-03-08,146.3699951171875
2024-03-11,139.02000427246094
2024-03-12,144.39999389648438
2024-03-13,142.13999938964844
2024-03-14,139.6199951171875
2024-03-15,136.97999572753906
2024-03-18,136.63999938964844
2024-03-19,134.8699951171875
2024-03-20,136.75
2024-03-21,139.4499969482422
2024-03-22,140.5399932861328
2024-03-25,140.22999572753906
2024-03-26,138.83999633789062
2024-03-27,136.69000244140625
2024-03-28,136.0500030517578
2024-04-01,141.49000549316406
2024-04-02,140.22000122070312
2024-04-03,142.0
2024-04-04,139.66000366210938
2024-04-05,141.36000061035156
2024-04-08,142.7899932861328
2024-04-09,145.39999389648438
2024-04-10,146.22000122070312
2024-04-11,147.1999969482422
2024-04-12,142.52000427246094
2024-04-15,140.13999938964844
2024-04-16,139.8000030517578
2024-04-17,139.02999877929688
2024-04-18,132.27000427246094
2024-04-19,127.69999694824219
2024-04-22,129.75
2024-04-23,133.42999267578125
2024-04-24,132.97000122070312
2024-04-25,136.5800018310547
2024-04-26,138.3000030517578
2024-04-29,138.5
2024-04-30,137.33999633789062
2024-05-01,134.94000244140625
2024-05-02,136.22999572753906
2024-05-03,141.55999755859375
2024-05-06,142.8300018310547
2024-05-07,141.11000061035156
2024-05-08,143.60000610351562
2024-05-09,142.7899932861328
2024-05-10,149.25999450683594
2024-05-13,146.41000366210938
2024-05-14,151.9499969482422
2024-05-15,155.5800018310547
2024-05-16,152.22999572753906
2024-05-17,151.67999267578125
2024-05-20,153.5500030517578
2024-05-21,153.6699981689453
2024-05-22,156.14999389648438
2024-05-23,157.08999633789062
2024-05-24,160.0
2024-05-28,159.41000366210938
2024-05-29,154.33999633789062
2024-05-30,152.9600067138672
2024-05-31,151.0399932861328
2024-06-03,154.9499969482422
2024-06-04,152.47000122070312
2024-06-05,162.9199981689453
2024-06-06,162.07000732421875
2024-06-07,164.38999938964844
2024-06-10,168.16000366210938
2024-06-11,165.7100067138672
2024-06-12,172.97999572753906
2024-06-13,172.91000366210938
2024-06-14,172.50999450683594
2024-06-17,177.24000549316406
2024-06-18,179.69000244140625
2024-06-20,175.3800048828125
2024-06-21,173.9600067138672
2024-06-24,167.80999755859375
2024-06-25,172.60000610351562
2024-06-26,172.07000732421875
2024-06-27,171.6300048828125
2024-06-28,173.80999755859375
2024-07-01,172.3300018310547
2024-07-02,175.6999969482422
2024-07-03,182.49000549316406
2024-07-05,183.99000549316406
2024-07-08,186.6300048828125
2024-07-09,184.52000427246094
2024-07-10,191.0500030517578
2024-07-11,184.5
2024-07-12,187.35000610351562
2024-07-15,185.22000122070312
2024-07-16,186.0399932861328
2024-07-17,171.1999969482422
2024-07-18,171.8699951171875
2024-07-19,165.77000427246094
2024-07-22,169.35000610351562
2024-07-23,169.82000732421875
2024-07-24,159.8000030517578
2024-07-25,160.27999877929688
2024-07-26,161.94000244140625
2024-07-29,160.00999450683594
2024-07-30,154.5399932861328
2024-07-31,165.8000030517578
2024-08-01,158.17999267578125
2024-08-02,149.86000061035156
2024-08-05,147.9499969482422
2024-08-06,155.38999938964844
2024-08-07,155.0399932861328
2024-08-08,164.5500030517578
2024-08-09,167.1199951171875
2024-08-12,167.6300048828125
2024-08-13,172.33999633789062
2024-08-14,169.97000122070312
2024-08-15,173.9600067138672
2024-08-16,174.5399932861328
2024-08-19,175.4499969482422
2024-08-20,172.0399932861328
2024-08-21,171.44000244140625
2024-08-22,166.44000244140625
2024-08-23,171.27999877929688
2024-08-26,169.07000732421875
2024-08-27,170.5500030517578
2024-08-28,169.1999969482422
2024-08-29,169.14999389648438
2024-08-30,171.6999969482422
2024-09-03,160.49000549316406
2024-09-04,160.8699951171875
2024-09-05,163.6999969482422
2024-09-06,156.82000732421875
2024-09-09,162.77999877929688
2024-09-10,162.42999267578125
2024-09-11,170.22999572753906
2024-09-12,171.42999267578125
2024-09-13,172.5
2024-09-16,169.0800018310547
2024-09-17,167.35000610351562
2024-09-18,167.27999877929688
2024-09-19,176.22000122070312
2024-09-20,174.0800018310547
2024-09-23,174.75999450683594
2024-09-24,181.97000122070312
2024-09-25,182.35000610351562
2024-09-26,186.8300018310547
2024-09-27,177.97000122070312
2024-09-30,173.6699981689453
2024-10-01,172.07000732421875
2024-10-02,175.8000030517578
2024-10-03,179.47999572753906
2024-10-04,181.16000366210938
2024-10-07,184.50999450683594
2024-10-08,186.0500030517578
2024-10-09,187.13999938964844
2024-10-10,185.77999877929688
2024-10-11,190.80999755859375
2024-10-14,192.2100067138672
2024-10-15,187.1300048828125
2024-10-16,187.47999572753906
2024-10-17,205.83999633789062
2024-10-18,200.77999877929688
2024-10-21,201.9499969482422
2024-10-22,198.47999572753906
2024-10-23,200.86000061035156
2024-10-24,197.92999267578125
2024-10-25,203.44000244140625
2024-10-28,194.67999267578125
2024-10-29,196.94000244140625
2024-10-30,194.47999572753906
2024-10-31,190.5399932861328
2024-11-01,192.9499969482422
2024-11-04,191.55999755859375
2024-11-05,195.75999450683594
2024-11-06,193.22000122070312
2024-11-07,201.19000244140625
2024-11-08,201.1999969482422
2024-11-11,194.0500030517578
2024-11-12,191.77000427246094
2024-11-13,186.66000366210938
2024-11-14,188.5
2024-11-15,186.00999450683594
2024-11-18,187.47999572753906
2024-11-19,189.6699981689453
2024-11-20,188.36000061035156
2024-11-21,191.24000549316406
