Date,ASX
2022-08-30,5.739999771118164
2022-08-31,5.760000228881836
2022-09-01,5.599999904632568
2022-09-02,5.510000228881836
2022-09-06,5.489999771118164
2022-09-07,5.53000020980835
2022-09-08,5.659999847412109
2022-09-09,5.75
2022-09-12,5.670000076293945
2022-09-13,5.449999809265137
2022-09-14,5.449999809265137
2022-09-15,5.380000114440918
2022-09-16,5.570000171661377
2022-09-19,5.579999923706055
2022-09-20,5.550000190734863
2022-09-21,5.510000228881836
2022-09-22,5.460000038146973
2022-09-23,5.289999961853027
2022-09-26,5.150000095367432
2022-09-27,5.25
2022-09-28,5.150000095367432
2022-09-29,5.010000228881836
2022-09-30,4.989999771118164
2022-10-03,5.050000190734863
2022-10-04,5.429999828338623
2022-10-05,5.460000038146973
2022-10-06,5.440000057220459
2022-10-07,5.199999809265137
2022-10-10,5.070000171661377
2022-10-11,4.610000133514404
2022-10-12,4.650000095367432
2022-10-13,4.829999923706055
2022-10-14,4.820000171661377
2022-10-17,5.039999961853027
2022-10-18,4.809999942779541
2022-10-19,4.820000171661377
2022-10-20,4.889999866485596
2022-10-21,5.079999923706055
2022-10-24,5.119999885559082
2022-10-25,5.210000038146973
2022-10-26,5.190000057220459
2022-10-27,5.199999809265137
2022-10-28,5.309999942779541
2022-10-31,5.090000152587891
2022-11-01,5.130000114440918
2022-11-02,4.96999979019165
2022-11-03,5.039999961853027
2022-11-04,5.429999828338623
2022-11-07,5.559999942779541
2022-11-08,5.599999904632568
2022-11-09,5.510000228881836
2022-11-10,6.039999961853027
2022-11-11,6.28000020980835
2022-11-14,6.170000076293945
2022-11-15,6.360000133514404
2022-11-16,6.179999828338623
2022-11-17,6.300000190734863
2022-11-18,6.340000152587891
2022-11-21,6.269999980926514
2022-11-22,6.449999809265137
2022-11-23,6.489999771118164
2022-11-25,6.380000114440918
2022-11-28,6.340000152587891
2022-11-29,6.369999885559082
2022-11-30,6.800000190734863
2022-12-01,6.789999961853027
2022-12-02,6.78000020980835
2022-12-05,6.730000019073486
2022-12-06,6.659999847412109
2022-12-07,6.659999847412109
2022-12-08,6.739999771118164
2022-12-09,6.650000095367432
2022-12-12,6.760000228881836
2022-12-13,6.619999885559082
2022-12-14,6.619999885559082
2022-12-15,6.460000038146973
2022-12-16,6.389999866485596
2022-12-19,6.340000152587891
2022-12-20,6.289999961853027
2022-12-21,6.510000228881836
2022-12-22,6.360000133514404
2022-12-23,6.340000152587891
2022-12-27,6.260000228881836
2022-12-28,6.159999847412109
2022-12-29,6.360000133514404
2022-12-30,6.269999980926514
2023-01-03,6.260000228881836
2023-01-04,6.420000076293945
2023-01-05,6.429999828338623
2023-01-06,6.690000057220459
2023-01-09,6.880000114440918
2023-01-10,6.96999979019165
2023-01-11,7.019999980926514
2023-01-12,7.059999942779541
2023-01-13,7.050000190734863
2023-01-17,7.110000133514404
2023-01-18,7.110000133514404
2023-01-19,7.010000228881836
2023-01-20,7.239999771118164
2023-01-23,7.440000057220459
2023-01-24,7.389999866485596
2023-01-25,7.46999979019165
2023-01-26,7.599999904632568
2023-01-27,7.489999771118164
2023-01-30,7.369999885559082
2023-01-31,7.199999809265137
2023-02-01,7.550000190734863
2023-02-02,7.639999866485596
2023-02-03,7.53000020980835
2023-02-06,7.340000152587891
2023-02-07,7.449999809265137
2023-02-08,7.320000171661377
2023-02-09,7.380000114440918
2023-02-10,7.349999904632568
2023-02-13,7.400000095367432
2023-02-14,7.46999979019165
2023-02-15,7.320000171661377
2023-02-16,7.170000076293945
2023-02-17,7.099999904632568
2023-02-21,6.940000057220459
2023-02-22,6.96999979019165
2023-02-23,7.190000057220459
2023-02-24,7.150000095367432
2023-02-27,7.150000095367432
2023-02-28,7.170000076293945
2023-03-01,7.260000228881836
2023-03-02,7.389999866485596
2023-03-03,7.46999979019165
2023-03-06,7.380000114440918
2023-03-07,7.380000114440918
2023-03-08,7.570000171661377
2023-03-09,7.320000171661377
2023-03-10,7.21999979019165
2023-03-13,7.329999923706055
2023-03-14,7.480000019073486
2023-03-15,7.320000171661377
2023-03-16,7.670000076293945
2023-03-17,7.460000038146973
2023-03-20,7.659999847412109
2023-03-21,7.53000020980835
2023-03-22,7.599999904632568
2023-03-23,7.769999980926514
2023-03-24,7.659999847412109
2023-03-27,7.559999942779541
2023-03-28,7.610000133514404
2023-03-29,7.789999961853027
2023-03-30,7.940000057220459
2023-03-31,7.96999979019165
2023-04-03,7.920000076293945
2023-04-04,7.789999961853027
2023-04-05,7.699999809265137
2023-04-06,7.789999961853027
2023-04-10,7.630000114440918
2023-04-11,7.630000114440918
2023-04-12,7.519999980926514
2023-04-13,7.309999942779541
2023-04-14,7.360000133514404
2023-04-17,7.380000114440918
2023-04-18,7.329999923706055
2023-04-19,7.099999904632568
2023-04-20,7.110000133514404
2023-04-21,7.010000228881836
2023-04-24,6.949999809265137
2023-04-25,6.809999942779541
2023-04-26,6.809999942779541
2023-04-27,6.78000020980835
2023-04-28,6.860000133514404
2023-05-01,6.840000152587891
2023-05-02,6.739999771118164
2023-05-03,6.829999923706055
2023-05-04,6.989999771118164
2023-05-05,7.110000133514404
2023-05-08,7.079999923706055
2023-05-09,6.96999979019165
2023-05-10,6.949999809265137
2023-05-11,6.880000114440918
2023-05-12,6.860000133514404
2023-05-15,6.989999771118164
2023-05-16,6.989999771118164
2023-05-17,7.230000019073486
2023-05-18,7.46999979019165
2023-05-19,7.369999885559082
2023-05-22,7.460000038146973
2023-05-23,7.349999904632568
2023-05-24,7.289999961853027
2023-05-25,7.559999942779541
2023-05-26,7.880000114440918
2023-05-30,7.670000076293945
2023-05-31,7.619999885559082
2023-06-01,7.840000152587891
2023-06-02,8.0600004196167
2023-06-05,7.940000057220459
2023-06-06,8.420000076293945
2023-06-07,8.5600004196167
2023-06-08,8.569999694824219
2023-06-09,8.680000305175781
2023-06-12,8.869999885559082
2023-06-13,8.960000038146973
2023-06-14,8.920000076293945
2023-06-15,8.9399995803833
2023-06-16,8.850000381469727
2023-06-20,8.800000190734863
2023-06-21,8.680000305175781
2023-06-22,8.770000457763672
2023-06-23,8.65999984741211
2023-06-26,8.729999542236328
2023-06-27,8.8100004196167
2023-06-28,8.600000381469727
2023-06-29,8.520000457763672
2023-06-30,7.789999961853027
2023-07-03,7.840000152587891
2023-07-05,7.650000095367432
2023-07-06,7.489999771118164
2023-07-07,7.579999923706055
2023-07-10,7.630000114440918
2023-07-11,7.670000076293945
2023-07-12,7.829999923706055
2023-07-13,7.949999809265137
2023-07-14,8.140000343322754
2023-07-17,8.260000228881836
2023-07-18,8.1899995803833
2023-07-19,7.869999885559082
2023-07-20,7.760000228881836
2023-07-21,7.730000019073486
2023-07-24,7.730000019073486
2023-07-25,8.119999885559082
2023-07-26,7.909999847412109
2023-07-27,8.100000381469727
2023-07-28,8.399999618530273
2023-07-31,8.029999732971191
2023-08-01,8.0
2023-08-02,7.610000133514404
2023-08-03,7.619999885559082
2023-08-04,7.670000076293945
2023-08-07,7.789999961853027
2023-08-08,7.599999904632568
2023-08-09,7.639999866485596
2023-08-10,7.630000114440918
2023-08-11,7.480000019073486
2023-08-14,7.610000133514404
2023-08-15,7.449999809265137
2023-08-16,7.289999961853027
2023-08-17,7.309999942779541
2023-08-18,7.309999942779541
2023-08-21,7.46999979019165
2023-08-22,7.409999847412109
2023-08-23,7.659999847412109
2023-08-24,7.519999980926514
2023-08-25,8.199999809265137
2023-08-28,8.25
2023-08-29,8.369999885559082
2023-08-30,8.390000343322754
2023-08-31,8.220000267028809
2023-09-01,8.270000457763672
2023-09-05,8.199999809265137
2023-09-06,8.130000114440918
2023-09-07,7.980000019073486
2023-09-08,7.849999904632568
2023-09-11,7.699999809265137
2023-09-12,7.800000190734863
2023-09-13,7.679999828338623
2023-09-14,7.880000114440918
2023-09-15,7.699999809265137
2023-09-18,7.679999828338623
2023-09-19,7.650000095367432
2023-09-20,7.570000171661377
2023-09-21,7.409999847412109
2023-09-22,7.489999771118164
2023-09-25,7.53000020980835
2023-09-26,7.269999980926514
2023-09-27,7.380000114440918
2023-09-28,7.489999771118164
2023-09-29,7.519999980926514
2023-10-02,7.519999980926514
2023-10-03,7.360000133514404
2023-10-04,7.519999980926514
2023-10-05,7.590000152587891
2023-10-06,7.710000038146973
2023-10-09,7.650000095367432
2023-10-10,7.75
2023-10-11,7.889999866485596
2023-10-12,7.860000133514404
2023-10-13,7.659999847412109
2023-10-16,7.940000057220459
2023-10-17,7.809999942779541
2023-10-18,7.75
2023-10-19,7.71999979019165
2023-10-20,7.710000038146973
2023-10-23,7.630000114440918
2023-10-24,7.71999979019165
2023-10-25,7.460000038146973
2023-10-26,7.400000095367432
2023-10-27,7.480000019073486
2023-10-30,7.360000133514404
2023-10-31,7.449999809265137
2023-11-01,7.619999885559082
2023-11-02,7.840000152587891
2023-11-03,8.029999732971191
2023-11-06,8.010000228881836
2023-11-07,7.909999847412109
2023-11-08,7.909999847412109
2023-11-09,7.849999904632568
2023-11-10,8.180000305175781
2023-11-13,8.170000076293945
2023-11-14,8.5
2023-11-15,8.529999732971191
2023-11-16,8.510000228881836
2023-11-17,8.520000457763672
2023-11-20,8.65999984741211
2023-11-21,8.579999923706055
2023-11-22,8.579999923706055
2023-11-24,8.579999923706055
2023-11-27,8.5
2023-11-28,8.479999542236328
2023-11-29,8.649999618530273
2023-11-30,8.600000381469727
2023-12-01,8.739999771118164
2023-12-04,8.630000114440918
2023-12-05,8.59000015258789
2023-12-06,8.59000015258789
2023-12-07,8.670000076293945
2023-12-08,8.770000457763672
2023-12-11,8.9399995803833
2023-12-12,8.890000343322754
2023-12-13,9.0
2023-12-14,9.100000381469727
2023-12-15,9.0600004196167
2023-12-18,9.079999923706055
2023-12-19,9.170000076293945
2023-12-20,8.880000114440918
2023-12-21,9.079999923706055
2023-12-22,9.15999984741211
2023-12-26,9.390000343322754
2023-12-27,9.430000305175781
2023-12-28,9.449999809265137
2023-12-29,9.40999984741211
2024-01-02,9.079999923706055
2024-01-03,8.600000381469727
2024-01-04,8.59000015258789
2024-01-05,8.569999694824219
2024-01-08,8.800000190734863
2024-01-09,8.760000228881836
2024-01-10,8.770000457763672
2024-01-11,8.770000457763672
2024-01-12,8.75
2024-01-16,8.720000267028809
2024-01-17,8.630000114440918
2024-01-18,9.050000190734863
2024-01-19,9.270000457763672
2024-01-22,9.390000343322754
2024-01-23,9.470000267028809
2024-01-24,9.520000457763672
2024-01-25,9.630000114440918
2024-01-26,9.4399995803833
2024-01-29,9.479999542236328
2024-01-30,9.380000114440918
2024-01-31,9.289999961853027
2024-02-01,9.050000190734863
2024-02-02,8.859999656677246
2024-02-05,9.100000381469727
2024-02-06,9.079999923706055
2024-02-07,9.270000457763672
2024-02-08,9.430000305175781
2024-02-09,9.619999885559082
2024-02-12,9.579999923706055
2024-02-13,9.350000381469727
2024-02-14,9.539999961853027
2024-02-15,9.630000114440918
2024-02-16,9.609999656677246
2024-02-20,9.5
2024-02-21,9.5600004196167
2024-02-22,9.9399995803833
2024-02-23,9.8100004196167
2024-02-26,9.859999656677246
2024-02-27,9.600000381469727
2024-02-28,9.529999732971191
2024-02-29,9.739999771118164
2024-03-01,9.90999984741211
2024-03-04,10.0600004196167
2024-03-05,10.079999923706055
2024-03-06,10.609999656677246
2024-03-07,11.65999984741211
2024-03-08,11.220000267028809
2024-03-11,10.989999771118164
2024-03-12,11.359999656677246
2024-03-13,11.229999542236328
2024-03-14,10.979999542236328
2024-03-15,10.8100004196167
2024-03-18,11.029999732971191
2024-03-19,11.039999961853027
2024-03-20,11.1899995803833
2024-03-21,11.350000381469727
2024-03-22,11.229999542236328
2024-03-25,11.119999885559082
2024-03-26,10.979999542236328
2024-03-27,11.0
2024-03-28,10.989999771118164
2024-04-01,10.819999694824219
2024-04-02,10.869999885559082
2024-04-03,11.079999923706055
2024-04-04,10.920000076293945
2024-04-05,11.109999656677246
2024-04-08,10.9399995803833
2024-04-09,11.109999656677246
2024-04-10,10.949999809265137
2024-04-11,11.210000038146973
2024-04-12,10.850000381469727
2024-04-15,10.829999923706055
2024-04-16,10.75
2024-04-17,10.59000015258789
2024-04-18,10.350000381469727
2024-04-19,10.050000190734863
2024-04-22,10.180000305175781
2024-04-23,10.319999694824219
2024-04-24,10.369999885559082
2024-04-25,10.149999618530273
2024-04-26,10.100000381469727
2024-04-29,10.329999923706055
2024-04-30,10.039999961853027
2024-05-01,9.90999984741211
2024-05-02,10.15999984741211
2024-05-03,10.529999732971191
2024-05-06,10.489999771118164
2024-05-07,10.390000343322754
2024-05-08,10.4399995803833
2024-05-09,10.260000228881836
2024-05-10,10.520000457763672
2024-05-13,10.300000190734863
2024-05-14,10.489999771118164
2024-05-15,10.729999542236328
2024-05-16,10.5
2024-05-17,10.520000457763672
2024-05-20,10.850000381469727
2024-05-21,10.859999656677246
2024-05-22,10.9399995803833
2024-05-23,10.989999771118164
2024-05-24,11.149999618530273
2024-05-28,11.369999885559082
2024-05-29,11.109999656677246
2024-05-30,11.119999885559082
2024-05-31,10.779999732971191
2024-06-03,11.0
2024-06-04,10.729999542236328
2024-06-05,10.9399995803833
2024-06-06,10.84000015258789
2024-06-07,10.739999771118164
2024-06-10,11.130000114440918
2024-06-11,11.109999656677246
2024-06-12,11.430000305175781
2024-06-13,11.40999984741211
2024-06-14,11.289999961853027
2024-06-17,11.529999732971191
2024-06-18,11.9399995803833
2024-06-20,11.739999771118164
2024-06-21,11.579999923706055
2024-06-24,11.390000343322754
2024-06-25,11.470000267028809
2024-06-26,11.510000228881836
2024-06-27,11.470000267028809
2024-06-28,11.420000076293945
2024-07-01,11.329999923706055
2024-07-02,11.020000457763672
2024-07-03,11.229999542236328
2024-07-05,11.5
2024-07-08,11.779999732971191
2024-07-09,11.960000038146973
2024-07-10,12.199999809265137
2024-07-11,12.5
2024-07-12,11.899999618530273
2024-07-15,11.75
2024-07-16,11.800000190734863
2024-07-17,11.350000381469727
2024-07-18,11.3100004196167
2024-07-19,11.020000457763672
2024-07-22,11.100000381469727
2024-07-23,11.109999656677246
2024-07-24,10.600000381469727
2024-07-25,10.359999656677246
2024-07-26,10.34000015258789
2024-07-29,9.960000038146973
2024-07-30,9.680000305175781
2024-07-31,10.020000457763672
2024-08-01,9.520000457763672
2024-08-02,8.930000305175781
2024-08-05,8.600000381469727
2024-08-06,8.760000228881836
2024-08-07,8.850000381469727
2024-08-08,9.210000038146973
2024-08-09,9.3100004196167
2024-08-12,9.420000076293945
2024-08-13,9.739999771118164
2024-08-14,9.800000190734863
2024-08-15,10.010000228881836
2024-08-16,9.949999809265137
2024-08-19,10.109999656677246
2024-08-20,9.9399995803833
2024-08-21,10.039999961853027
2024-08-22,9.539999961853027
2024-08-23,9.90999984741211
2024-08-26,9.630000114440918
2024-08-27,9.789999961853027
2024-08-28,9.720000267028809
2024-08-29,9.84000015258789
2024-08-30,9.989999771118164
2024-09-03,9.109999656677246
2024-09-04,9.220000267028809
2024-09-05,9.239999771118164
2024-09-06,8.9399995803833
2024-09-09,9.15999984741211
2024-09-10,9.260000228881836
2024-09-11,9.5600004196167
2024-09-12,9.539999961853027
2024-09-13,9.65999984741211
2024-09-16,9.789999961853027
2024-09-17,9.770000457763672
2024-09-18,9.600000381469727
2024-09-19,10.020000457763672
2024-09-20,9.880000114440918
2024-09-23,10.0
2024-09-24,10.119999885559082
2024-09-25,10.1899995803833
2024-09-26,10.539999961853027
2024-09-27,10.1899995803833
2024-09-30,9.760000228881836
2024-10-01,9.59000015258789
2024-10-02,9.670000076293945
2024-10-03,9.699999809265137
2024-10-04,9.84000015258789
2024-10-07,9.869999885559082
2024-10-08,9.859999656677246
2024-10-09,9.84000015258789
2024-10-10,9.729999542236328
2024-10-11,9.960000038146973
2024-10-14,10.15999984741211
2024-10-15,10.199999809265137
2024-10-16,10.369999885559082
2024-10-17,10.739999771118164
2024-10-18,10.390000343322754
2024-10-21,10.3100004196167
2024-10-22,10.34000015258789
2024-10-23,10.140000343322754
2024-10-24,10.119999885559082
2024-10-25,10.319999694824219
2024-10-28,10.149999618530273
2024-10-29,10.170000076293945
2024-10-30,9.800000190734863
2024-10-31,9.5600004196167
2024-11-01,9.880000114440918
2024-11-04,9.609999656677246
2024-11-05,9.680000305175781
2024-11-06,9.720000267028809
2024-11-07,10.149999618530273
2024-11-08,9.880000114440918
2024-11-11,9.6899995803833
2024-11-12,9.510000228881836
2024-11-13,9.630000114440918
2024-11-14,9.59000015258789
2024-11-15,9.539999961853027
2024-11-18,9.779999732971191
2024-11-19,9.859999656677246
2024-11-20,9.760000228881836
2024-11-21,9.8100004196167
