Date,FIX
2022-11-01,120.98999786376953
2022-11-02,116.70999908447266
2022-11-03,117.22000122070312
2022-11-04,119.37999725341797
2022-11-07,121.76000213623047
2022-11-08,119.94000244140625
2022-11-09,117.75
2022-11-10,123.87000274658203
2022-11-11,121.58000183105469
2022-11-14,121.91999816894531
2022-11-15,121.30999755859375
2022-11-16,121.44999694824219
2022-11-17,123.75
2022-11-18,125.1500015258789
2022-11-21,125.9800033569336
2022-11-22,126.91999816894531
2022-11-23,126.05999755859375
2022-11-25,126.0199966430664
2022-11-28,123.76000213623047
2022-11-29,124.30999755859375
2022-11-30,126.76000213623047
2022-12-01,125.77999877929688
2022-12-02,126.0
2022-12-05,123.37000274658203
2022-12-06,121.66000366210938
2022-12-07,121.27999877929688
2022-12-08,121.9000015258789
2022-12-09,120.62999725341797
2022-12-12,120.36000061035156
2022-12-13,121.5999984741211
2022-12-14,119.98999786376953
2022-12-15,117.52999877929688
2022-12-16,116.0
2022-12-19,116.69999694824219
2022-12-20,115.9800033569336
2022-12-21,117.23999786376953
2022-12-22,116.88999938964844
2022-12-23,118.19000244140625
2022-12-27,117.44999694824219
2022-12-28,115.37000274658203
2022-12-29,117.7699966430664
2022-12-30,115.08000183105469
2023-01-03,117.0999984741211
2023-01-04,114.87999725341797
2023-01-05,111.86000061035156
2023-01-06,113.76000213623047
2023-01-09,114.62000274658203
2023-01-10,115.4000015258789
2023-01-11,117.12000274658203
2023-01-12,120.79000091552734
2023-01-13,124.2300033569336
2023-01-17,119.80000305175781
2023-01-18,118.86000061035156
2023-01-19,114.73999786376953
2023-01-20,117.08999633789062
2023-01-23,118.05999755859375
2023-01-24,119.66999816894531
2023-01-25,118.19999694824219
2023-01-26,119.38999938964844
2023-01-27,119.1500015258789
2023-01-30,118.05999755859375
2023-01-31,121.04000091552734
2023-02-01,121.91999816894531
2023-02-02,121.9800033569336
2023-02-03,122.33000183105469
2023-02-06,120.97000122070312
2023-02-07,121.48999786376953
2023-02-08,120.30000305175781
2023-02-09,118.79000091552734
2023-02-10,119.95999908447266
2023-02-13,122.37000274658203
2023-02-14,122.38999938964844
2023-02-15,124.4800033569336
2023-02-16,125.87999725341797
2023-02-17,127.62999725341797
2023-02-21,123.66000366210938
2023-02-22,123.9000015258789
2023-02-23,136.0
2023-02-24,146.80999755859375
2023-02-27,146.89999389648438
2023-02-28,145.44000244140625
2023-03-01,146.94000244140625
2023-03-02,147.1999969482422
2023-03-03,151.0399932861328
2023-03-06,150.8300018310547
2023-03-07,149.0800018310547
2023-03-08,148.82000732421875
2023-03-09,145.0
2023-03-10,140.97999572753906
2023-03-13,137.0
2023-03-14,140.58999633789062
2023-03-15,136.1199951171875
2023-03-16,139.02000427246094
2023-03-17,134.42999267578125
2023-03-20,139.14999389648438
2023-03-21,141.22000122070312
2023-03-22,139.97000122070312
2023-03-23,135.69000244140625
2023-03-24,137.88999938964844
2023-03-27,139.7100067138672
2023-03-28,141.94000244140625
2023-03-29,143.9600067138672
2023-03-30,142.52999877929688
2023-03-31,145.9600067138672
2023-04-03,146.61000061035156
2023-04-04,140.1999969482422
2023-04-05,131.6199951171875
2023-04-06,129.30999755859375
2023-04-10,130.5500030517578
2023-04-11,129.6699981689453
2023-04-12,130.55999755859375
2023-04-13,131.75
2023-04-14,130.97999572753906
2023-04-17,132.4600067138672
2023-04-18,132.75
2023-04-19,134.1199951171875
2023-04-20,137.5
2023-04-21,136.19000244140625
2023-04-24,134.00999450683594
2023-04-25,131.8800048828125
2023-04-26,132.8300018310547
2023-04-27,148.85000610351562
2023-04-28,149.49000549316406
2023-05-01,147.50999450683594
2023-05-02,150.3000030517578
2023-05-03,149.6999969482422
2023-05-04,147.99000549316406
2023-05-05,151.8699951171875
2023-05-08,147.9199981689453
2023-05-09,148.35000610351562
2023-05-10,150.3000030517578
2023-05-11,150.0
2023-05-12,150.2899932861328
2023-05-15,151.4499969482422
2023-05-16,150.66000366210938
2023-05-17,151.2100067138672
2023-05-18,154.02999877929688
2023-05-19,151.32000732421875
2023-05-22,150.99000549316406
2023-05-23,147.07000732421875
2023-05-24,144.83999633789062
2023-05-25,150.16000366210938
2023-05-26,150.0
2023-05-30,151.33999633789062
2023-05-31,147.97999572753906
2023-06-01,148.3800048828125
2023-06-02,154.86000061035156
2023-06-05,152.27999877929688
2023-06-06,158.83999633789062
2023-06-07,158.14999389648438
2023-06-08,158.22999572753906
2023-06-09,158.0399932861328
2023-06-12,160.2899932861328
2023-06-13,158.33999633789062
2023-06-14,160.3800048828125
2023-06-15,162.64999389648438
2023-06-16,161.5800018310547
2023-06-20,159.6999969482422
2023-06-21,164.35000610351562
2023-06-22,162.0800018310547
2023-06-23,160.57000732421875
2023-06-26,161.0
2023-06-27,162.0
2023-06-28,160.92999267578125
2023-06-29,166.3000030517578
2023-06-30,164.1999969482422
2023-07-03,164.44000244140625
2023-07-05,161.91000366210938
2023-07-06,159.77000427246094
2023-07-07,159.83999633789062
2023-07-10,163.25999450683594
2023-07-11,164.0
2023-07-12,164.5500030517578
2023-07-13,166.16000366210938
2023-07-14,163.77999877929688
2023-07-17,165.9499969482422
2023-07-18,170.05999755859375
2023-07-19,169.1999969482422
2023-07-20,165.85000610351562
2023-07-21,164.7899932861328
2023-07-24,167.08999633789062
2023-07-25,167.50999450683594
2023-07-26,165.8800048828125
2023-07-27,165.3800048828125
2023-07-28,173.77999877929688
2023-07-31,173.97000122070312
2023-08-01,173.66000366210938
2023-08-02,174.75999450683594
2023-08-03,176.80999755859375
2023-08-04,177.50999450683594
2023-08-07,181.14999389648438
2023-08-08,181.0399932861328
2023-08-09,177.41000366210938
2023-08-10,176.8000030517578
2023-08-11,178.02999877929688
2023-08-14,177.85000610351562
2023-08-15,178.92999267578125
2023-08-16,179.08999633789062
2023-08-17,173.75999450683594
2023-08-18,176.72000122070312
2023-08-21,177.02000427246094
2023-08-22,178.60000610351562
2023-08-23,181.6999969482422
2023-08-24,179.4199981689453
2023-08-25,181.75
2023-08-28,181.19000244140625
2023-08-29,184.19000244140625
2023-08-30,183.6999969482422
2023-08-31,184.57000732421875
2023-09-01,185.9600067138672
2023-09-05,185.39999389648438
2023-09-06,187.88999938964844
2023-09-07,188.10000610351562
2023-09-08,186.8699951171875
2023-09-11,188.1300048828125
2023-09-12,187.47000122070312
2023-09-13,188.49000549316406
2023-09-14,188.64999389648438
2023-09-15,187.67999267578125
2023-09-18,183.88999938964844
2023-09-19,182.22000122070312
2023-09-20,179.47000122070312
2023-09-21,170.50999450683594
2023-09-22,170.3800048828125
2023-09-25,171.97000122070312
2023-09-26,169.60000610351562
2023-09-27,172.77000427246094
2023-09-28,176.47000122070312
2023-09-29,170.41000366210938
2023-10-02,166.1699981689453
2023-10-03,165.36000061035156
2023-10-04,166.44000244140625
2023-10-05,166.02999877929688
2023-10-06,168.75999450683594
2023-10-09,170.0399932861328
2023-10-10,168.9600067138672
2023-10-11,169.02000427246094
2023-10-12,165.1300048828125
2023-10-13,158.83999633789062
2023-10-16,160.24000549316406
2023-10-17,163.61000061035156
2023-10-18,157.92999267578125
2023-10-19,154.02999877929688
2023-10-20,153.55999755859375
2023-10-23,153.07000732421875
2023-10-24,154.8300018310547
2023-10-25,152.1199951171875
2023-10-26,153.5800018310547
2023-10-27,175.9199981689453
2023-10-30,179.49000549316406
2023-10-31,181.85000610351562
2023-11-01,184.8800048828125
2023-11-02,187.64999389648438
2023-11-03,187.80999755859375
2023-11-06,187.22000122070312
2023-11-07,186.3000030517578
2023-11-08,185.0800018310547
2023-11-09,185.25999450683594
2023-11-10,187.67999267578125
2023-11-13,189.2100067138672
2023-11-14,201.61000061035156
2023-11-15,199.35000610351562
2023-11-16,193.77000427246094
2023-11-17,194.97999572753906
2023-11-20,194.17999267578125
2023-11-21,192.91000366210938
2023-11-22,197.77999877929688
2023-11-24,198.82000732421875
2023-11-27,198.6300048828125
2023-11-28,189.3000030517578
2023-11-29,191.27999877929688
2023-11-30,193.5800018310547
2023-12-01,196.61000061035156
2023-12-04,188.9600067138672
2023-12-05,188.72000122070312
2023-12-06,186.5399932861328
2023-12-07,188.8699951171875
2023-12-08,194.00999450683594
2023-12-11,196.0399932861328
2023-12-12,198.0
2023-12-13,200.97999572753906
2023-12-14,205.38999938964844
2023-12-15,203.3699951171875
2023-12-18,203.0800018310547
2023-12-19,207.24000549316406
2023-12-20,207.0800018310547
2023-12-21,206.52999877929688
2023-12-22,207.77000427246094
2023-12-26,209.24000549316406
2023-12-27,207.38999938964844
2023-12-28,206.4600067138672
2023-12-29,205.6699981689453
2024-01-02,202.0800018310547
2024-01-03,195.9600067138672
2024-01-04,197.27999877929688
2024-01-05,195.88999938964844
2024-01-08,198.9499969482422
2024-01-09,198.94000244140625
2024-01-10,203.1199951171875
2024-01-11,205.77000427246094
2024-01-12,203.3300018310547
2024-01-16,202.22000122070312
2024-01-17,202.44000244140625
2024-01-18,204.57000732421875
2024-01-19,204.6999969482422
2024-01-22,209.39999389648438
2024-01-23,204.13999938964844
2024-01-24,200.49000549316406
2024-01-25,205.5399932861328
2024-01-26,207.35000610351562
2024-01-29,213.0
2024-01-30,222.17999267578125
2024-01-31,217.47000122070312
2024-02-01,225.0
2024-02-02,231.2899932861328
2024-02-05,224.07000732421875
2024-02-06,226.55999755859375
2024-02-07,231.9499969482422
2024-02-08,237.1699981689453
2024-02-09,240.5
2024-02-12,243.72000122070312
2024-02-13,237.74000549316406
2024-02-14,247.6199951171875
2024-02-15,252.8000030517578
2024-02-16,248.5
2024-02-20,247.0
2024-02-21,241.86000061035156
2024-02-22,247.85000610351562
2024-02-23,279.05999755859375
2024-02-26,284.67999267578125
2024-02-27,291.1499938964844
2024-02-28,293.8900146484375
2024-02-29,305.7300109863281
2024-03-01,314.42999267578125
2024-03-04,320.20001220703125
2024-03-05,314.92999267578125
2024-03-06,313.510009765625
2024-03-07,314.260009765625
2024-03-08,310.0199890136719
2024-03-11,296.7699890136719
2024-03-12,302.0299987792969
2024-03-13,300.05999755859375
2024-03-14,302.44000244140625
2024-03-15,308.57000732421875
2024-03-18,309.5400085449219
2024-03-19,310.5799865722656
2024-03-20,314.30999755859375
2024-03-21,323.2900085449219
2024-03-22,321.5799865722656
2024-03-25,318.9200134277344
2024-03-26,318.25
2024-03-27,317.9599914550781
2024-03-28,317.7099914550781
2024-04-01,319.489990234375
2024-04-02,314.0199890136719
2024-04-03,320.55999755859375
2024-04-04,312.5
2024-04-05,323.3999938964844
2024-04-08,322.1300048828125
2024-04-09,306.1499938964844
2024-04-10,303.760009765625
2024-04-11,310.1400146484375
2024-04-12,307.5799865722656
2024-04-15,303.989990234375
2024-04-16,303.6400146484375
2024-04-17,299.6400146484375
2024-04-18,292.239990234375
2024-04-19,290.7300109863281
2024-04-22,295.2300109863281
2024-04-23,308.4700012207031
2024-04-24,308.69000244140625
2024-04-25,311.3999938964844
2024-04-26,302.0
2024-04-29,310.69000244140625
2024-04-30,309.4100036621094
2024-05-01,301.94000244140625
2024-05-02,307.7099914550781
2024-05-03,315.0299987792969
2024-05-06,335.5400085449219
2024-05-07,343.6300048828125
2024-05-08,346.2099914550781
2024-05-09,347.2099914550781
2024-05-10,344.79998779296875
2024-05-13,332.489990234375
2024-05-14,334.32000732421875
2024-05-15,339.55999755859375
2024-05-16,321.6000061035156
2024-05-17,316.2300109863281
2024-05-20,321.2200012207031
2024-05-21,327.3599853515625
2024-05-22,328.80999755859375
2024-05-23,330.6199951171875
2024-05-24,342.32000732421875
2024-05-28,338.8299865722656
2024-05-29,337.8999938964844
2024-05-30,335.2200012207031
2024-05-31,327.3399963378906
2024-06-03,316.739990234375
2024-06-04,301.0
2024-06-05,319.6499938964844
2024-06-06,305.0299987792969
2024-06-07,304.7300109863281
2024-06-10,307.3500061035156
2024-06-11,301.0899963378906
2024-06-12,318.7699890136719
2024-06-13,324.9100036621094
2024-06-14,313.8500061035156
2024-06-17,321.8500061035156
2024-06-18,327.19000244140625
2024-06-20,322.3999938964844
2024-06-21,316.30999755859375
2024-06-24,318.1000061035156
2024-06-25,321.0899963378906
2024-06-26,313.5
2024-06-27,315.92999267578125
2024-06-28,304.1199951171875
2024-07-01,294.760009765625
2024-07-02,293.8599853515625
2024-07-03,311.8500061035156
2024-07-05,302.32000732421875
2024-07-08,302.1199951171875
2024-07-09,301.1300048828125
2024-07-10,309.6199951171875
2024-07-11,319.05999755859375
2024-07-12,321.82000732421875
2024-07-15,322.760009765625
2024-07-16,330.0299987792969
2024-07-17,302.8800048828125
2024-07-18,301.3500061035156
2024-07-19,304.2799987792969
2024-07-22,317.8299865722656
2024-07-23,329.1300048828125
2024-07-24,299.8800048828125
2024-07-25,292.1400146484375
2024-07-26,309.760009765625
2024-07-29,314.0
2024-07-30,305.69000244140625
2024-07-31,332.4200134277344
2024-08-01,326.6700134277344
2024-08-02,306.17999267578125
2024-08-05,300.8999938964844
2024-08-06,309.6300048828125
2024-08-07,300.7200012207031
2024-08-08,316.1000061035156
2024-08-09,313.5799865722656
2024-08-12,312.8900146484375
2024-08-13,320.7799987792969
2024-08-14,329.6300048828125
2024-08-15,337.44000244140625
2024-08-16,330.6300048828125
2024-08-19,332.8299865722656
2024-08-20,330.7099914550781
2024-08-21,344.0199890136719
2024-08-22,336.989990234375
2024-08-23,338.5
2024-08-26,337.510009765625
2024-08-27,335.5400085449219
2024-08-28,339.19000244140625
2024-08-29,347.3299865722656
2024-08-30,353.5199890136719
2024-09-03,314.82000732421875
2024-09-04,313.989990234375
2024-09-05,307.260009765625
2024-09-06,302.6099853515625
2024-09-09,309.2099914550781
2024-09-10,317.239990234375
2024-09-11,334.04998779296875
2024-09-12,339.0199890136719
2024-09-13,347.7300109863281
2024-09-16,350.1199951171875
2024-09-17,356.92999267578125
2024-09-18,356.5400085449219
2024-09-19,380.2699890136719
2024-09-20,385.1600036621094
2024-09-23,387.4800109863281
2024-09-24,388.17999267578125
2024-09-25,392.6499938964844
2024-09-26,396.82000732421875
2024-09-27,390.07000732421875
2024-09-30,390.3500061035156
2024-10-01,389.5799865722656
2024-10-02,397.510009765625
2024-10-03,394.510009765625
2024-10-04,402.5299987792969
2024-10-07,406.57000732421875
2024-10-08,405.30999755859375
2024-10-09,410.6400146484375
2024-10-10,407.2900085449219
2024-10-11,415.6700134277344
2024-10-14,419.1499938964844
2024-10-15,413.5400085449219
2024-10-16,414.6700134277344
2024-10-17,419.1099853515625
2024-10-18,417.5400085449219
2024-10-21,424.2699890136719
2024-10-22,414.79998779296875
2024-10-23,412.010009765625
2024-10-24,413.4700012207031
2024-10-25,370.5
2024-10-28,389.29998779296875
2024-10-29,396.1499938964844
2024-10-30,390.1499938964844
2024-10-31,391.0400085449219
2024-11-01,392.30999755859375
2024-11-04,390.3800048828125
2024-11-05,410.989990234375
2024-11-06,437.2799987792969
2024-11-07,443.2200012207031
2024-11-08,462.05999755859375
2024-11-11,466.70001220703125
2024-11-12,463.0299987792969
2024-11-13,446.2799987792969
2024-11-14,439.4100036621094
2024-11-15,445.0199890136719
2024-11-18,451.0
2024-11-19,474.42999267578125
2024-11-20,476.25
2024-11-21,489.9700012207031
