Date,TECK
2022-06-16,37.65999984741211
2022-06-17,36.459999084472656
2022-06-21,37.91999816894531
2022-06-22,34.2400016784668
2022-06-23,31.010000228881836
2022-06-24,31.690000534057617
2022-06-27,32.7400016784668
2022-06-28,33.220001220703125
2022-06-29,31.649999618530273
2022-06-30,30.56999969482422
2022-07-01,29.780000686645508
2022-07-05,28.31999969482422
2022-07-06,27.520000457763672
2022-07-07,28.780000686645508
2022-07-08,27.59000015258789
2022-07-11,26.31999969482422
2022-07-12,26.209999084472656
2022-07-13,26.579999923706055
2022-07-14,25.729999542236328
2022-07-15,26.90999984741211
2022-07-18,27.270000457763672
2022-07-19,27.760000228881836
2022-07-20,27.149999618530273
2022-07-21,26.610000610351562
2022-07-22,26.030000686645508
2022-07-25,26.850000381469727
2022-07-26,26.479999542236328
2022-07-27,27.209999084472656
2022-07-28,27.389999389648438
2022-07-29,29.389999389648438
2022-08-01,28.3799991607666
2022-08-02,28.06999969482422
2022-08-03,28.040000915527344
2022-08-04,28.75
2022-08-05,30.1200008392334
2022-08-08,30.920000076293945
2022-08-09,31.110000610351562
2022-08-10,32.369998931884766
2022-08-11,33.15999984741211
2022-08-12,34.349998474121094
2022-08-15,33.709999084472656
2022-08-16,34.59000015258789
2022-08-17,34.189998626708984
2022-08-18,34.61000061035156
2022-08-19,34.02000045776367
2022-08-22,34.099998474121094
2022-08-23,36.06999969482422
2022-08-24,35.59000015258789
2022-08-25,36.75
2022-08-26,36.380001068115234
2022-08-29,35.540000915527344
2022-08-30,33.63999938964844
2022-08-31,33.849998474121094
2022-09-01,32.16999816894531
2022-09-02,32.75
2022-09-06,33.099998474121094
2022-09-07,32.86000061035156
2022-09-08,33.25
2022-09-09,34.5099983215332
2022-09-12,34.810001373291016
2022-09-13,33.77000045776367
2022-09-14,33.650001525878906
2022-09-15,32.349998474121094
2022-09-16,32.08000183105469
2022-09-19,33.31999969482422
2022-09-20,32.29999923706055
2022-09-21,30.719999313354492
2022-09-22,31.40999984741211
2022-09-23,29.149999618530273
2022-09-26,28.579999923706055
2022-09-27,29.200000762939453
2022-09-28,30.56999969482422
2022-09-29,30.639999389648438
2022-09-30,30.40999984741211
2022-10-03,31.690000534057617
2022-10-04,32.959999084472656
2022-10-05,32.83000183105469
2022-10-06,32.279998779296875
2022-10-07,31.959999084472656
2022-10-10,32.369998931884766
2022-10-11,31.8700008392334
2022-10-12,32.36000061035156
2022-10-13,33.41999816894531
2022-10-14,31.8799991607666
2022-10-17,32.83000183105469
2022-10-18,32.63999938964844
2022-10-19,32.72999954223633
2022-10-20,32.9900016784668
2022-10-21,35.209999084472656
2022-10-24,34.27000045776367
2022-10-25,34.439998626708984
2022-10-26,35.75
2022-10-27,33.900001525878906
2022-10-28,31.18000030517578
2022-10-31,30.440000534057617
2022-11-01,31.350000381469727
2022-11-02,30.43000030517578
2022-11-03,30.790000915527344
2022-11-04,33.83000183105469
2022-11-07,33.459999084472656
2022-11-08,34.34000015258789
2022-11-09,32.68000030517578
2022-11-10,34.310001373291016
2022-11-11,35.02000045776367
2022-11-14,34.02000045776367
2022-11-15,34.54999923706055
2022-11-16,33.400001525878906
2022-11-17,32.900001525878906
2022-11-18,32.84000015258789
2022-11-21,32.31999969482422
2022-11-22,33.4900016784668
2022-11-23,34.33000183105469
2022-11-25,33.959999084472656
2022-11-28,32.97999954223633
2022-11-29,35.33000183105469
2022-11-30,37.09000015258789
2022-12-01,37.75
2022-12-02,37.70000076293945
2022-12-05,36.189998626708984
2022-12-06,36.72999954223633
2022-12-07,36.29999923706055
2022-12-08,37.2599983215332
2022-12-09,36.689998626708984
2022-12-12,36.779998779296875
2022-12-13,37.5099983215332
2022-12-14,37.70000076293945
2022-12-15,37.119998931884766
2022-12-16,37.349998474121094
2022-12-19,36.529998779296875
2022-12-20,37.52000045776367
2022-12-21,38.630001068115234
2022-12-22,37.93000030517578
2022-12-23,38.279998779296875
2022-12-27,39.36000061035156
2022-12-28,38.27000045776367
2022-12-29,38.04999923706055
2022-12-30,37.81999969482422
2023-01-03,36.599998474121094
2023-01-04,36.13999938964844
2023-01-05,37.790000915527344
2023-01-06,39.41999816894531
2023-01-09,39.54999923706055
2023-01-10,39.540000915527344
2023-01-11,40.56999969482422
2023-01-12,41.619998931884766
2023-01-13,42.0099983215332
2023-01-17,40.84000015258789
2023-01-18,41.09000015258789
2023-01-19,41.630001068115234
2023-01-20,42.2599983215332
2023-01-23,42.369998931884766
2023-01-24,42.720001220703125
2023-01-25,41.33000183105469
2023-01-26,41.650001525878906
2023-01-27,41.34000015258789
2023-01-30,41.34000015258789
2023-01-31,43.29999923706055
2023-02-01,43.81999969482422
2023-02-02,42.7599983215332
2023-02-03,42.720001220703125
2023-02-06,41.86000061035156
2023-02-07,42.970001220703125
2023-02-08,42.2400016784668
2023-02-09,42.0
2023-02-10,41.130001068115234
2023-02-13,41.61000061035156
2023-02-14,42.2599983215332
2023-02-15,42.02000045776367
2023-02-16,43.869998931884766
2023-02-17,44.119998931884766
2023-02-21,43.279998779296875
2023-02-22,42.15999984741211
2023-02-23,40.619998931884766
2023-02-24,38.810001373291016
2023-02-27,40.11000061035156
2023-02-28,39.91999816894531
2023-03-01,41.83000183105469
2023-03-02,41.779998779296875
2023-03-03,42.58000183105469
2023-03-06,41.16999816894531
2023-03-07,39.29999923706055
2023-03-08,39.209999084472656
2023-03-09,37.86000061035156
2023-03-10,36.81999969482422
2023-03-13,35.9900016784668
2023-03-14,36.45000076293945
2023-03-15,33.63999938964844
2023-03-16,34.209999084472656
2023-03-17,34.20000076293945
2023-03-20,35.290000915527344
2023-03-21,35.31999969482422
2023-03-22,34.720001220703125
2023-03-23,35.20000076293945
2023-03-24,35.09000015258789
2023-03-27,35.099998474121094
2023-03-28,35.2599983215332
2023-03-29,35.599998474121094
2023-03-30,36.189998626708984
2023-03-31,36.5
2023-04-03,43.650001525878906
2023-04-04,43.349998474121094
2023-04-05,42.22999954223633
2023-04-06,43.970001220703125
2023-04-10,42.77000045776367
2023-04-11,43.29999923706055
2023-04-12,43.0
2023-04-13,44.52000045776367
2023-04-14,45.220001220703125
2023-04-17,48.650001525878906
2023-04-18,48.099998474121094
2023-04-19,47.720001220703125
2023-04-20,46.56999969482422
2023-04-21,45.810001373291016
2023-04-24,45.2599983215332
2023-04-25,43.20000076293945
2023-04-26,44.95000076293945
2023-04-27,45.689998626708984
2023-04-28,46.599998474121094
2023-05-01,45.5099983215332
2023-05-02,44.040000915527344
2023-05-03,43.45000076293945
2023-05-04,42.70000076293945
2023-05-05,43.61000061035156
2023-05-08,44.27000045776367
2023-05-09,45.709999084472656
2023-05-10,44.790000915527344
2023-05-11,42.9900016784668
2023-05-12,43.529998779296875
2023-05-15,44.869998931884766
2023-05-16,43.220001220703125
2023-05-17,43.029998779296875
2023-05-18,42.36000061035156
2023-05-19,42.41999816894531
2023-05-22,42.290000915527344
2023-05-23,40.369998931884766
2023-05-24,38.88999938964844
2023-05-25,37.4900016784668
2023-05-26,38.310001373291016
2023-05-30,38.11000061035156
2023-05-31,39.06999969482422
2023-06-01,40.959999084472656
2023-06-02,43.400001525878906
2023-06-05,41.369998931884766
2023-06-06,42.7400016784668
2023-06-07,42.93000030517578
2023-06-08,42.75
2023-06-09,42.5099983215332
2023-06-12,41.810001373291016
2023-06-13,43.060001373291016
2023-06-14,43.34000015258789
2023-06-15,43.279998779296875
2023-06-16,41.959999084472656
2023-06-20,41.22999954223633
2023-06-21,41.22999954223633
2023-06-22,41.09000015258789
2023-06-23,39.529998779296875
2023-06-26,40.400001525878906
2023-06-27,41.2599983215332
2023-06-28,40.86000061035156
2023-06-29,40.91999816894531
2023-06-30,42.099998474121094
2023-07-03,42.5
2023-07-05,40.7400016784668
2023-07-06,39.220001220703125
2023-07-07,41.16999816894531
2023-07-10,41.7599983215332
2023-07-11,41.77000045776367
2023-07-12,42.0099983215332
2023-07-13,42.099998474121094
2023-07-14,41.52000045776367
2023-07-17,41.650001525878906
2023-07-18,42.13999938964844
2023-07-19,42.25
2023-07-20,42.209999084472656
2023-07-21,42.029998779296875
2023-07-24,42.83000183105469
2023-07-25,43.63999938964844
2023-07-26,42.13999938964844
2023-07-27,42.150001525878906
2023-07-28,43.689998626708984
2023-07-31,44.43000030517578
2023-08-01,43.369998931884766
2023-08-02,42.13999938964844
2023-08-03,42.150001525878906
2023-08-04,41.939998626708984
2023-08-07,42.040000915527344
2023-08-08,41.83000183105469
2023-08-09,41.5
2023-08-10,40.599998474121094
2023-08-11,40.349998474121094
2023-08-14,39.84000015258789
2023-08-15,37.939998626708984
2023-08-16,37.2599983215332
2023-08-17,38.630001068115234
2023-08-18,39.09000015258789
2023-08-21,39.54999923706055
2023-08-22,40.38999938964844
2023-08-23,40.709999084472656
2023-08-24,39.84000015258789
2023-08-25,39.970001220703125
2023-08-28,40.16999816894531
2023-08-29,41.150001525878906
2023-08-30,41.33000183105469
2023-08-31,41.31999969482422
2023-09-01,42.5
2023-09-05,41.79999923706055
2023-09-06,41.09000015258789
2023-09-07,40.2599983215332
2023-09-08,40.310001373291016
2023-09-11,42.040000915527344
2023-09-12,41.959999084472656
2023-09-13,42.25
2023-09-14,43.790000915527344
2023-09-15,43.9900016784668
2023-09-18,43.29999923706055
2023-09-19,42.52000045776367
2023-09-20,41.9900016784668
2023-09-21,40.130001068115234
2023-09-22,39.9900016784668
2023-09-25,41.02000045776367
2023-09-26,40.310001373291016
2023-09-27,40.630001068115234
2023-09-28,42.5
2023-09-29,43.09000015258789
2023-10-02,41.599998474121094
2023-10-03,39.93000030517578
2023-10-04,39.40999984741211
2023-10-05,39.970001220703125
2023-10-06,40.880001068115234
2023-10-09,41.02000045776367
2023-10-10,41.4900016784668
2023-10-11,41.13999938964844
2023-10-12,39.34000015258789
2023-10-13,38.90999984741211
2023-10-16,40.09000015258789
2023-10-17,40.959999084472656
2023-10-18,41.029998779296875
2023-10-19,39.91999816894531
2023-10-20,39.369998931884766
2023-10-23,38.86000061035156
2023-10-24,35.29999923706055
2023-10-25,35.16999816894531
2023-10-26,36.130001068115234
2023-10-27,36.130001068115234
2023-10-30,35.43000030517578
2023-10-31,35.34000015258789
2023-11-01,35.459999084472656
2023-11-02,36.90999984741211
2023-11-03,37.22999954223633
2023-11-06,36.84000015258789
2023-11-07,35.36000061035156
2023-11-08,34.47999954223633
2023-11-09,34.45000076293945
2023-11-10,35.369998931884766
2023-11-13,36.45000076293945
2023-11-14,36.630001068115234
2023-11-15,35.599998474121094
2023-11-16,35.29999923706055
2023-11-17,36.0
2023-11-20,36.369998931884766
2023-11-21,36.22999954223633
2023-11-22,36.380001068115234
2023-11-24,36.459999084472656
2023-11-27,35.619998931884766
2023-11-28,36.7400016784668
2023-11-29,37.08000183105469
2023-11-30,37.650001525878906
2023-12-01,38.849998474121094
2023-12-04,37.41999816894531
2023-12-05,36.619998931884766
2023-12-06,36.65999984741211
2023-12-07,37.27000045776367
2023-12-08,38.72999954223633
2023-12-11,37.849998474121094
2023-12-12,38.11000061035156
2023-12-13,39.08000183105469
2023-12-14,41.18000030517578
2023-12-15,41.560001373291016
2023-12-18,41.380001068115234
2023-12-19,42.43000030517578
2023-12-20,41.400001525878906
2023-12-21,42.400001525878906
2023-12-22,42.08000183105469
2023-12-26,42.599998474121094
2023-12-27,42.70000076293945
2023-12-28,42.619998931884766
2023-12-29,42.27000045776367
2024-01-02,40.97999954223633
2024-01-03,40.56999969482422
2024-01-04,40.2400016784668
2024-01-05,40.380001068115234
2024-01-08,40.15999984741211
2024-01-09,39.029998779296875
2024-01-10,38.709999084472656
2024-01-11,38.599998474121094
2024-01-12,38.04999923706055
2024-01-16,37.810001373291016
2024-01-17,36.93000030517578
2024-01-18,37.290000915527344
2024-01-19,38.5099983215332
2024-01-22,38.150001525878906
2024-01-23,39.040000915527344
2024-01-24,39.959999084472656
2024-01-25,40.439998626708984
2024-01-26,40.209999084472656
2024-01-29,40.54999923706055
2024-01-30,40.52000045776367
2024-01-31,40.0099983215332
2024-02-01,40.369998931884766
2024-02-02,39.709999084472656
2024-02-05,38.4900016784668
2024-02-06,38.70000076293945
2024-02-07,38.43000030517578
2024-02-08,37.939998626708984
2024-02-09,37.0
2024-02-12,37.65999984741211
2024-02-13,37.0
2024-02-14,37.689998626708984
2024-02-15,38.25
2024-02-16,38.70000076293945
2024-02-20,37.900001525878906
2024-02-21,38.11000061035156
2024-02-22,38.630001068115234
2024-02-23,39.599998474121094
2024-02-26,38.79999923706055
2024-02-27,38.31999969482422
2024-02-28,37.470001220703125
2024-02-29,38.41999816894531
2024-03-01,39.20000076293945
2024-03-04,39.38999938964844
2024-03-05,38.70000076293945
2024-03-06,39.540000915527344
2024-03-07,41.13999938964844
2024-03-08,41.34000015258789
2024-03-11,41.5099983215332
2024-03-12,42.22999954223633
2024-03-13,45.68000030517578
2024-03-14,44.779998779296875
2024-03-15,44.869998931884766
2024-03-18,44.400001525878906
2024-03-19,43.59000015258789
2024-03-20,44.9900016784668
2024-03-21,44.7599983215332
2024-03-22,43.599998474121094
2024-03-25,43.15999984741211
2024-03-26,43.08000183105469
2024-03-27,43.91999816894531
2024-03-28,45.779998779296875
2024-04-01,46.2599983215332
2024-04-02,46.33000183105469
2024-04-03,47.86000061035156
2024-04-04,46.91999816894531
2024-04-05,46.72999954223633
2024-04-08,46.959999084472656
2024-04-09,49.13999938964844
2024-04-10,49.380001068115234
2024-04-11,48.56999969482422
2024-04-12,47.900001525878906
2024-04-15,47.7599983215332
2024-04-16,47.130001068115234
2024-04-17,47.20000076293945
2024-04-18,47.720001220703125
2024-04-19,47.130001068115234
2024-04-22,45.86000061035156
2024-04-23,45.529998779296875
2024-04-24,45.439998626708984
2024-04-25,49.540000915527344
2024-04-26,50.380001068115234
2024-04-29,51.06999969482422
2024-04-30,49.189998626708984
2024-05-01,48.40999984741211
2024-05-02,48.45000076293945
2024-05-03,49.290000915527344
2024-05-06,49.88999938964844
2024-05-07,50.34000015258789
2024-05-08,49.59000015258789
2024-05-09,51.31999969482422
2024-05-10,51.70000076293945
2024-05-13,51.459999084472656
2024-05-14,52.540000915527344
2024-05-15,52.130001068115234
2024-05-16,51.79999923706055
2024-05-17,53.790000915527344
2024-05-20,54.77000045776367
2024-05-21,53.400001525878906
2024-05-22,50.709999084472656
2024-05-23,50.400001525878906
2024-05-24,51.36000061035156
2024-05-28,52.77000045776367
2024-05-29,51.63999938964844
2024-05-30,51.38999938964844
2024-05-31,52.04999923706055
2024-06-03,51.439998626708984
2024-06-04,48.290000915527344
2024-06-05,49.529998779296875
2024-06-06,51.02000045776367
2024-06-07,49.16999816894531
2024-06-10,49.470001220703125
2024-06-11,48.220001220703125
2024-06-12,47.9900016784668
2024-06-13,47.470001220703125
2024-06-14,47.7599983215332
2024-06-17,47.77000045776367
2024-06-18,47.45000076293945
2024-06-20,48.029998779296875
2024-06-21,47.2599983215332
2024-06-24,48.15999984741211
2024-06-25,47.619998931884766
2024-06-26,48.2400016784668
2024-06-27,47.9900016784668
2024-06-28,47.900001525878906
2024-07-01,48.150001525878906
2024-07-02,48.540000915527344
2024-07-03,50.11000061035156
2024-07-05,50.43000030517578
2024-07-08,48.779998779296875
2024-07-09,48.279998779296875
2024-07-10,49.66999816894531
2024-07-11,49.5099983215332
2024-07-12,50.779998779296875
2024-07-15,50.0
2024-07-16,49.810001373291016
2024-07-17,48.40999984741211
2024-07-18,45.970001220703125
2024-07-19,46.779998779296875
2024-07-22,45.939998626708984
2024-07-23,45.79999923706055
2024-07-24,45.16999816894531
2024-07-25,45.70000076293945
2024-07-26,47.45000076293945
2024-07-29,47.529998779296875
2024-07-30,47.41999816894531
2024-07-31,49.0099983215332
2024-08-01,47.119998931884766
2024-08-02,45.13999938964844
2024-08-05,44.380001068115234
2024-08-06,45.20000076293945
2024-08-07,43.56999969482422
2024-08-08,44.90999984741211
2024-08-09,45.40999984741211
2024-08-12,46.41999816894531
2024-08-13,46.630001068115234
2024-08-14,46.81999969482422
2024-08-15,49.0099983215332
2024-08-16,48.75
2024-08-19,49.349998474121094
2024-08-20,48.47999954223633
2024-08-21,48.91999816894531
2024-08-22,47.93000030517578
2024-08-23,48.88999938964844
2024-08-26,49.220001220703125
2024-08-27,48.86000061035156
2024-08-28,47.06999969482422
2024-08-29,47.369998931884766
2024-08-30,47.900001525878906
2024-09-03,44.58000183105469
2024-09-04,45.08000183105469
2024-09-05,44.709999084472656
2024-09-06,43.4900016784668
2024-09-09,44.22999954223633
2024-09-10,44.25
2024-09-11,44.779998779296875
2024-09-12,46.27000045776367
2024-09-13,46.33000183105469
2024-09-16,47.060001373291016
2024-09-17,46.790000915527344
2024-09-18,47.099998474121094
2024-09-19,48.970001220703125
2024-09-20,48.90999984741211
2024-09-23,49.09000015258789
2024-09-24,51.0
2024-09-25,50.58000183105469
2024-09-26,53.400001525878906
2024-09-27,52.439998626708984
2024-09-30,52.2400016784668
2024-10-01,51.880001068115234
2024-10-02,52.380001068115234
2024-10-03,51.369998931884766
2024-10-04,51.81999969482422
2024-10-07,51.13999938964844
2024-10-08,48.59000015258789
2024-10-09,49.25
2024-10-10,50.400001525878906
2024-10-11,51.20000076293945
2024-10-14,51.0
2024-10-15,49.349998474121094
2024-10-16,50.310001373291016
2024-10-17,50.5
2024-10-18,50.439998626708984
2024-10-21,49.709999084472656
2024-10-22,50.31999969482422
2024-10-23,49.54999923706055
2024-10-24,46.810001373291016
2024-10-25,47.349998474121094
2024-10-28,47.7400016784668
2024-10-29,47.810001373291016
2024-10-30,47.189998626708984
2024-10-31,46.4900016784668
2024-11-01,46.75
2024-11-04,46.93000030517578
2024-11-05,48.790000915527344
2024-11-06,49.09000015258789
2024-11-07,51.060001373291016
2024-11-08,48.689998626708984
2024-11-11,47.599998474121094
2024-11-12,46.43000030517578
2024-11-13,44.88999938964844
2024-11-14,45.380001068115234
2024-11-15,44.9900016784668
2024-11-18,46.16999816894531
2024-11-19,47.130001068115234
2024-11-20,46.650001525878906
2024-11-21,47.209999084472656
