Date,VRT
2023-01-06,14.119999885559082
2023-01-09,14.819999694824219
2023-01-10,14.520000457763672
2023-01-11,14.640000343322754
2023-01-12,14.979999542236328
2023-01-13,14.970000267028809
2023-01-17,14.960000038146973
2023-01-18,14.479999542236328
2023-01-19,13.9399995803833
2023-01-20,14.520000457763672
2023-01-23,15.529999732971191
2023-01-24,15.25
2023-01-25,14.350000381469727
2023-01-26,14.050000190734863
2023-01-27,14.380000114440918
2023-01-30,13.960000038146973
2023-01-31,14.220000267028809
2023-02-01,14.699999809265137
2023-02-02,15.039999961853027
2023-02-03,14.59000015258789
2023-02-06,14.199999809265137
2023-02-07,15.25
2023-02-08,15.729999542236328
2023-02-09,15.649999618530273
2023-02-10,14.460000038146973
2023-02-13,15.220000267028809
2023-02-14,15.630000114440918
2023-02-15,16.06999969482422
2023-02-16,16.149999618530273
2023-02-17,16.059999465942383
2023-02-21,15.260000228881836
2023-02-22,15.520000457763672
2023-02-23,16.459999084472656
2023-02-24,15.8100004196167
2023-02-27,15.760000228881836
2023-02-28,16.25
2023-03-01,16.1299991607666
2023-03-02,15.829999923706055
2023-03-03,16.360000610351562
2023-03-06,16.190000534057617
2023-03-07,15.84000015258789
2023-03-08,15.739999771118164
2023-03-09,15.380000114440918
2023-03-10,14.239999771118164
2023-03-13,13.829999923706055
2023-03-14,13.949999809265137
2023-03-15,13.319999694824219
2023-03-16,13.600000381469727
2023-03-17,13.119999885559082
2023-03-20,13.220000267028809
2023-03-21,13.770000457763672
2023-03-22,13.449999809265137
2023-03-23,13.229999542236328
2023-03-24,13.09000015258789
2023-03-27,13.1899995803833
2023-03-28,13.210000038146973
2023-03-29,13.710000038146973
2023-03-30,13.800000190734863
2023-03-31,14.3100004196167
2023-04-03,13.970000267028809
2023-04-04,13.100000381469727
2023-04-05,12.920000076293945
2023-04-06,12.380000114440918
2023-04-10,12.550000190734863
2023-04-11,12.550000190734863
2023-04-12,12.25
2023-04-13,12.430000305175781
2023-04-14,12.430000305175781
2023-04-17,12.569999694824219
2023-04-18,12.359999656677246
2023-04-19,12.489999771118164
2023-04-20,12.270000457763672
2023-04-21,12.180000305175781
2023-04-24,12.729999542236328
2023-04-25,12.229999542236328
2023-04-26,13.59000015258789
2023-04-27,14.489999771118164
2023-04-28,14.920000076293945
2023-05-01,14.819999694824219
2023-05-02,14.920000076293945
2023-05-03,14.930000305175781
2023-05-04,14.3100004196167
2023-05-05,14.979999542236328
2023-05-08,15.079999923706055
2023-05-09,15.260000228881836
2023-05-10,15.289999961853027
2023-05-11,15.329999923706055
2023-05-12,15.100000381469727
2023-05-15,15.319999694824219
2023-05-16,15.130000114440918
2023-05-17,15.630000114440918
2023-05-18,15.960000038146973
2023-05-19,15.5600004196167
2023-05-22,16.510000228881836
2023-05-23,16.290000915527344
2023-05-24,16.239999771118164
2023-05-25,18.510000228881836
2023-05-26,19.739999771118164
2023-05-30,20.139999389648438
2023-05-31,19.299999237060547
2023-06-01,19.399999618530273
2023-06-02,19.799999237060547
2023-06-05,20.06999969482422
2023-06-06,20.0
2023-06-07,20.559999465942383
2023-06-08,20.579999923706055
2023-06-09,21.190000534057617
2023-06-12,21.110000610351562
2023-06-13,22.450000762939453
2023-06-14,22.549999237060547
2023-06-15,22.600000381469727
2023-06-16,22.540000915527344
2023-06-20,23.34000015258789
2023-06-21,22.969999313354492
2023-06-22,23.309999465942383
2023-06-23,23.639999389648438
2023-06-26,23.450000762939453
2023-06-27,23.799999237060547
2023-06-28,23.350000381469727
2023-06-29,24.1299991607666
2023-06-30,24.770000457763672
2023-07-03,24.8700008392334
2023-07-05,24.299999237060547
2023-07-06,24.079999923706055
2023-07-07,24.649999618530273
2023-07-10,25.3799991607666
2023-07-11,25.309999465942383
2023-07-12,25.760000228881836
2023-07-13,26.510000228881836
2023-07-14,26.350000381469727
2023-07-17,26.350000381469727
2023-07-18,26.729999542236328
2023-07-19,26.690000534057617
2023-07-20,26.170000076293945
2023-07-21,25.68000030517578
2023-07-24,25.780000686645508
2023-07-25,25.989999771118164
2023-07-26,25.34000015258789
2023-07-27,25.31999969482422
2023-07-28,25.950000762939453
2023-07-31,26.010000228881836
2023-08-01,26.530000686645508
2023-08-02,34.290000915527344
2023-08-03,34.5
2023-08-04,35.709999084472656
2023-08-07,35.720001220703125
2023-08-08,36.220001220703125
2023-08-09,34.81999969482422
2023-08-10,33.869998931884766
2023-08-11,33.5099983215332
2023-08-14,34.58000183105469
2023-08-15,34.72999954223633
2023-08-16,33.7400016784668
2023-08-17,32.9900016784668
2023-08-18,33.970001220703125
2023-08-21,35.06999969482422
2023-08-22,34.970001220703125
2023-08-23,35.68000030517578
2023-08-24,35.0099983215332
2023-08-25,37.5
2023-08-28,38.16999816894531
2023-08-29,38.720001220703125
2023-08-30,38.88999938964844
2023-08-31,39.38999938964844
2023-09-01,39.869998931884766
2023-09-05,39.130001068115234
2023-09-06,38.439998626708984
2023-09-07,39.599998474121094
2023-09-08,39.20000076293945
2023-09-11,39.20000076293945
2023-09-12,37.619998931884766
2023-09-13,37.029998779296875
2023-09-14,38.439998626708984
2023-09-15,38.16999816894531
2023-09-18,37.79999923706055
2023-09-19,38.060001373291016
2023-09-20,37.119998931884766
2023-09-21,36.31999969482422
2023-09-22,36.45000076293945
2023-09-25,36.77000045776367
2023-09-26,35.52000045776367
2023-09-27,36.18000030517578
2023-09-28,37.0
2023-09-29,37.20000076293945
2023-10-02,38.40999984741211
2023-10-03,36.84000015258789
2023-10-04,38.189998626708984
2023-10-05,38.18000030517578
2023-10-06,39.77000045776367
2023-10-09,40.130001068115234
2023-10-10,40.58000183105469
2023-10-11,41.72999954223633
2023-10-12,41.810001373291016
2023-10-13,39.099998474121094
2023-10-16,40.650001525878906
2023-10-17,41.189998626708984
2023-10-18,38.75
2023-10-19,37.41999816894531
2023-10-20,36.7400016784668
2023-10-23,37.290000915527344
2023-10-24,39.029998779296875
2023-10-25,37.38999938964844
2023-10-26,34.86000061035156
2023-10-27,36.41999816894531
2023-10-30,38.279998779296875
2023-10-31,39.27000045776367
2023-11-01,40.22999954223633
2023-11-02,39.97999954223633
2023-11-03,40.439998626708984
2023-11-06,39.75
2023-11-07,40.150001525878906
2023-11-08,40.06999969482422
2023-11-09,39.970001220703125
2023-11-10,41.83000183105469
2023-11-13,42.290000915527344
2023-11-14,43.59000015258789
2023-11-15,43.5
2023-11-16,42.84000015258789
2023-11-17,43.290000915527344
2023-11-20,44.54999923706055
2023-11-21,42.630001068115234
2023-11-22,43.52000045776367
2023-11-24,42.68000030517578
2023-11-27,42.54999923706055
2023-11-28,42.25
2023-11-29,42.290000915527344
2023-11-30,43.65999984741211
2023-12-01,45.13999938964844
2023-12-04,45.36000061035156
2023-12-05,45.150001525878906
2023-12-06,44.15999984741211
2023-12-07,45.13999938964844
2023-12-08,47.13999938964844
2023-12-11,47.630001068115234
2023-12-12,49.43000030517578
2023-12-13,47.939998626708984
2023-12-14,47.2400016784668
2023-12-15,47.72999954223633
2023-12-18,47.79999923706055
2023-12-19,49.220001220703125
2023-12-20,47.25
2023-12-21,48.58000183105469
2023-12-22,48.779998779296875
2023-12-26,48.9900016784668
2023-12-27,48.93000030517578
2023-12-28,48.959999084472656
2023-12-29,48.029998779296875
2024-01-02,45.63999938964844
2024-01-03,45.56999969482422
2024-01-04,45.79999923706055
2024-01-05,46.310001373291016
2024-01-08,48.540000915527344
2024-01-09,49.18000030517578
2024-01-10,48.790000915527344
2024-01-11,50.02000045776367
2024-01-12,49.52000045776367
2024-01-16,49.959999084472656
2024-01-17,49.2599983215332
2024-01-18,50.88999938964844
2024-01-19,53.66999816894531
2024-01-22,53.45000076293945
2024-01-23,53.66999816894531
2024-01-24,52.81999969482422
2024-01-25,53.310001373291016
2024-01-26,53.459999084472656
2024-01-29,54.900001525878906
2024-01-30,56.65999984741211
2024-01-31,56.33000183105469
2024-02-01,59.459999084472656
2024-02-02,61.470001220703125
2024-02-05,61.58000183105469
2024-02-06,59.119998931884766
2024-02-07,60.7400016784668
2024-02-08,61.66999816894531
2024-02-09,63.52000045776367
2024-02-12,61.31999969482422
2024-02-13,62.529998779296875
2024-02-14,64.97000122070312
2024-02-15,62.84000015258789
2024-02-16,62.970001220703125
2024-02-20,62.02000045776367
2024-02-21,58.54999923706055
2024-02-22,62.900001525878906
2024-02-23,62.70000076293945
2024-02-26,66.30999755859375
2024-02-27,66.2699966430664
2024-02-28,66.0999984741211
2024-02-29,67.62000274658203
2024-03-01,70.56999969482422
2024-03-04,71.69000244140625
2024-03-05,70.0199966430664
2024-03-06,71.98999786376953
2024-03-07,72.08999633789062
2024-03-08,69.37000274658203
2024-03-11,67.0
2024-03-12,72.31999969482422
2024-03-13,73.37000274658203
2024-03-14,73.91999816894531
2024-03-15,74.16000366210938
2024-03-18,77.13999938964844
2024-03-19,77.05999755859375
2024-03-20,77.83999633789062
2024-03-21,82.11000061035156
2024-03-22,82.5
2024-03-25,81.94999694824219
2024-03-26,82.66999816894531
2024-03-27,81.01000213623047
2024-03-28,81.66999816894531
2024-04-01,80.4000015258789
2024-04-02,80.7699966430664
2024-04-03,85.3499984741211
2024-04-04,80.69000244140625
2024-04-05,85.33999633789062
2024-04-08,84.1500015258789
2024-04-09,81.80000305175781
2024-04-10,84.7699966430664
2024-04-11,86.33999633789062
2024-04-12,83.88999938964844
2024-04-15,80.66999816894531
2024-04-16,82.36000061035156
2024-04-17,81.87999725341797
2024-04-18,81.01000213623047
2024-04-19,75.01000213623047
2024-04-22,76.06999969482422
2024-04-23,79.16999816894531
2024-04-24,84.56999969482422
2024-04-25,90.3499984741211
2024-04-26,93.48999786376953
2024-04-29,94.80000305175781
2024-04-30,93.0
2024-05-01,88.5199966430664
2024-05-02,92.16999816894531
2024-05-03,93.01000213623047
2024-05-06,97.26000213623047
2024-05-07,94.91000366210938
2024-05-08,97.68000030517578
2024-05-09,97.94000244140625
2024-05-10,95.4000015258789
2024-05-13,94.80000305175781
2024-05-14,98.7300033569336
2024-05-15,104.5999984741211
2024-05-16,97.29000091552734
2024-05-17,96.80999755859375
2024-05-20,99.31999969482422
2024-05-21,99.12999725341797
2024-05-22,100.12999725341797
2024-05-23,101.23999786376953
2024-05-24,106.16999816894531
2024-05-28,105.16000366210938
2024-05-29,103.20999908447266
2024-05-30,102.27999877929688
2024-05-31,98.06999969482422
2024-06-03,96.11000061035156
2024-06-04,92.08999633789062
2024-06-05,97.08000183105469
2024-06-06,88.0
2024-06-07,87.68000030517578
2024-06-10,91.30000305175781
2024-06-11,89.30000305175781
2024-06-12,90.16999816894531
2024-06-13,95.30999755859375
2024-06-14,91.4800033569336
2024-06-17,89.55000305175781
2024-06-18,95.33999633789062
2024-06-20,90.48999786376953
2024-06-21,90.62000274658203
2024-06-24,89.13999938964844
2024-06-25,91.72000122070312
2024-06-26,87.01000213623047
2024-06-27,86.87999725341797
2024-06-28,86.56999969482422
2024-07-01,86.66000366210938
2024-07-02,88.0
2024-07-03,93.41999816894531
2024-07-05,91.77999877929688
2024-07-08,92.33000183105469
2024-07-09,92.76000213623047
2024-07-10,94.0999984741211
2024-07-11,92.86000061035156
2024-07-12,89.66999816894531
2024-07-15,87.88999938964844
2024-07-16,89.72000122070312
2024-07-17,81.77999877929688
2024-07-18,82.55999755859375
2024-07-19,85.30999755859375
2024-07-22,87.8499984741211
2024-07-23,91.0
2024-07-24,78.58999633789062
2024-07-25,76.4800033569336
2024-07-26,77.12000274658203
2024-07-29,78.0
2024-07-30,73.02999877929688
2024-07-31,78.69999694824219
2024-08-01,74.0
2024-08-02,69.45999908447266
2024-08-05,67.7300033569336
2024-08-06,69.2699966430664
2024-08-07,67.22000122070312
2024-08-08,71.05999755859375
2024-08-09,71.45999908447266
2024-08-12,72.94000244140625
2024-08-13,76.23999786376953
2024-08-14,80.16000366210938
2024-08-15,82.95999908447266
2024-08-16,79.41999816894531
2024-08-19,78.87999725341797
2024-08-20,76.51000213623047
2024-08-21,77.98999786376953
2024-08-22,76.77999877929688
2024-08-23,78.55000305175781
2024-08-26,78.05999755859375
2024-08-27,80.20999908447266
2024-08-28,80.5199966430664
2024-08-29,79.91999816894531
2024-08-30,83.02999877929688
2024-09-03,75.19999694824219
2024-09-04,75.05999755859375
2024-09-05,75.1500015258789
2024-09-06,71.7699966430664
2024-09-09,74.4800033569336
2024-09-10,75.47000122070312
2024-09-11,82.38999938964844
2024-09-12,86.76000213623047
2024-09-13,85.76000213623047
2024-09-16,86.98999786376953
2024-09-17,87.29000091552734
2024-09-18,87.66000366210938
2024-09-19,92.05999755859375
2024-09-20,94.54000091552734
2024-09-23,96.06999969482422
2024-09-24,97.38999938964844
2024-09-25,100.73999786376953
2024-09-26,100.62000274658203
2024-09-27,98.41000366210938
2024-09-30,99.48999786376953
2024-10-01,97.62000274658203
2024-10-02,102.27999877929688
2024-10-03,102.69000244140625
2024-10-04,105.19999694824219
2024-10-07,106.7300033569336
2024-10-08,106.81999969482422
2024-10-09,108.12000274658203
2024-10-10,107.47000122070312
2024-10-11,111.83999633789062
2024-10-14,112.41000366210938
2024-10-15,107.47000122070312
2024-10-16,111.69000244140625
2024-10-17,114.27999877929688
2024-10-18,112.25
2024-10-21,112.11000061035156
2024-10-22,112.47000122070312
2024-10-23,108.36000061035156
2024-10-24,110.02999877929688
2024-10-25,112.16999816894531
2024-10-28,113.61000061035156
2024-10-29,113.83000183105469
2024-10-30,112.44999694824219
2024-10-31,109.29000091552734
2024-11-01,106.9000015258789
2024-11-04,106.20999908447266
2024-11-05,112.44000244140625
2024-11-06,120.43000030517578
2024-11-07,122.16999816894531
2024-11-08,125.75
2024-11-11,126.80000305175781
2024-11-12,123.80999755859375
2024-11-13,124.52999877929688
2024-11-14,121.02999877929688
2024-11-15,120.87000274658203
2024-11-18,123.0199966430664
2024-11-19,140.94000244140625
2024-11-20,137.5399932861328
2024-11-21,141.49000549316406
