Date,PBA
2022-12-29,33.91999816894531
2022-12-30,33.95000076293945
2023-01-03,33.02000045776367
2023-01-04,33.369998931884766
2023-01-05,33.31999969482422
2023-01-06,34.130001068115234
2023-01-09,34.56999969482422
2023-01-10,34.619998931884766
2023-01-11,34.970001220703125
2023-01-12,35.90999984741211
2023-01-13,36.029998779296875
2023-01-17,36.27000045776367
2023-01-18,35.81999969482422
2023-01-19,35.90999984741211
2023-01-20,36.13999938964844
2023-01-23,35.95000076293945
2023-01-24,35.560001373291016
2023-01-25,35.41999816894531
2023-01-26,35.849998474121094
2023-01-27,35.59000015258789
2023-01-30,35.2400016784668
2023-01-31,35.5
2023-02-01,35.38999938964844
2023-02-02,34.7599983215332
2023-02-03,34.650001525878906
2023-02-06,34.529998779296875
2023-02-07,34.970001220703125
2023-02-08,34.4900016784668
2023-02-09,34.16999816894531
2023-02-10,34.91999816894531
2023-02-13,35.2400016784668
2023-02-14,35.27000045776367
2023-02-15,34.849998474121094
2023-02-16,34.54999923706055
2023-02-17,33.959999084472656
2023-02-21,32.97999954223633
2023-02-22,32.88999938964844
2023-02-23,33.41999816894531
2023-02-24,33.130001068115234
2023-02-27,33.54999923706055
2023-02-28,32.84000015258789
2023-03-01,33.36000061035156
2023-03-02,33.88999938964844
2023-03-03,34.209999084472656
2023-03-06,34.15999984741211
2023-03-07,33.65999984741211
2023-03-08,33.65999984741211
2023-03-09,33.290000915527344
2023-03-10,32.810001373291016
2023-03-13,32.31999969482422
2023-03-14,32.06999969482422
2023-03-15,30.600000381469727
2023-03-16,30.760000228881836
2023-03-17,30.420000076293945
2023-03-20,30.979999542236328
2023-03-21,31.280000686645508
2023-03-22,31.040000915527344
2023-03-23,30.510000228881836
2023-03-24,30.549999237060547
2023-03-27,31.059999465942383
2023-03-28,31.389999389648438
2023-03-29,31.84000015258789
2023-03-30,32.13999938964844
2023-03-31,32.400001525878906
2023-04-03,33.08000183105469
2023-04-04,32.880001068115234
2023-04-05,32.9900016784668
2023-04-06,32.849998474121094
2023-04-10,33.119998931884766
2023-04-11,33.47999954223633
2023-04-12,33.5099983215332
2023-04-13,33.939998626708984
2023-04-14,33.880001068115234
2023-04-17,33.5099983215332
2023-04-18,33.27000045776367
2023-04-19,33.130001068115234
2023-04-20,32.84000015258789
2023-04-21,32.70000076293945
2023-04-24,33.0099983215332
2023-04-25,32.470001220703125
2023-04-26,32.36000061035156
2023-04-27,32.52000045776367
2023-04-28,32.93000030517578
2023-05-01,32.90999984741211
2023-05-02,31.780000686645508
2023-05-03,31.530000686645508
2023-05-04,31.729999542236328
2023-05-05,32.540000915527344
2023-05-08,32.40999984741211
2023-05-09,32.77000045776367
2023-05-10,32.45000076293945
2023-05-11,31.969999313354492
2023-05-12,32.2400016784668
2023-05-15,32.29999923706055
2023-05-16,31.190000534057617
2023-05-17,31.329999923706055
2023-05-18,31.0
2023-05-19,31.1200008392334
2023-05-22,31.139999389648438
2023-05-23,30.940000534057617
2023-05-24,30.610000610351562
2023-05-25,30.56999969482422
2023-05-26,30.790000915527344
2023-05-30,30.639999389648438
2023-05-31,30.270000457763672
2023-06-01,30.8799991607666
2023-06-02,32.040000915527344
2023-06-05,31.959999084472656
2023-06-06,32.11000061035156
2023-06-07,32.59000015258789
2023-06-08,32.47999954223633
2023-06-09,31.700000762939453
2023-06-12,31.350000381469727
2023-06-13,31.5
2023-06-14,30.860000610351562
2023-06-15,31.100000381469727
2023-06-16,31.229999542236328
2023-06-20,30.8700008392334
2023-06-21,30.959999084472656
2023-06-22,30.690000534057617
2023-06-23,30.15999984741211
2023-06-26,30.670000076293945
2023-06-27,30.6200008392334
2023-06-28,30.700000762939453
2023-06-29,31.049999237060547
2023-06-30,31.440000534057617
2023-07-03,31.530000686645508
2023-07-05,30.989999771118164
2023-07-06,30.43000030517578
2023-07-07,30.5
2023-07-10,30.270000457763672
2023-07-11,30.450000762939453
2023-07-12,31.010000228881836
2023-07-13,31.34000015258789
2023-07-14,30.81999969482422
2023-07-17,30.56999969482422
2023-07-18,30.90999984741211
2023-07-19,31.040000915527344
2023-07-20,31.18000030517578
2023-07-21,31.479999542236328
2023-07-24,31.780000686645508
2023-07-25,31.6200008392334
2023-07-26,31.5
2023-07-27,30.969999313354492
2023-07-28,31.229999542236328
2023-07-31,31.68000030517578
2023-08-01,31.100000381469727
2023-08-02,30.639999389648438
2023-08-03,30.510000228881836
2023-08-04,30.829999923706055
2023-08-07,31.059999465942383
2023-08-08,30.84000015258789
2023-08-09,31.200000762939453
2023-08-10,31.25
2023-08-11,31.489999771118164
2023-08-14,31.219999313354492
2023-08-15,30.3799991607666
2023-08-16,30.170000076293945
2023-08-17,30.639999389648438
2023-08-18,30.639999389648438
2023-08-21,30.59000015258789
2023-08-22,30.25
2023-08-23,30.31999969482422
2023-08-24,30.079999923706055
2023-08-25,30.3799991607666
2023-08-28,30.579999923706055
2023-08-29,30.920000076293945
2023-08-30,31.149999618530273
2023-08-31,31.079999923706055
2023-09-01,31.25
2023-09-05,31.100000381469727
2023-09-06,30.489999771118164
2023-09-07,30.770000457763672
2023-09-08,30.6200008392334
2023-09-11,30.729999542236328
2023-09-12,31.06999969482422
2023-09-13,30.860000610351562
2023-09-14,31.040000915527344
2023-09-15,31.0
2023-09-18,30.959999084472656
2023-09-19,30.75
2023-09-20,30.68000030517578
2023-09-21,30.06999969482422
2023-09-22,30.329999923706055
2023-09-25,30.450000762939453
2023-09-26,29.850000381469727
2023-09-27,30.030000686645508
2023-09-28,30.200000762939453
2023-09-29,30.059999465942383
2023-10-02,29.209999084472656
2023-10-03,28.780000686645508
2023-10-04,28.559999465942383
2023-10-05,28.770000457763672
2023-10-06,29.030000686645508
2023-10-09,29.700000762939453
2023-10-10,30.110000610351562
2023-10-11,30.420000076293945
2023-10-12,30.299999237060547
2023-10-13,30.479999542236328
2023-10-16,30.989999771118164
2023-10-17,31.020000457763672
2023-10-18,30.579999923706055
2023-10-19,30.780000686645508
2023-10-20,30.549999237060547
2023-10-23,30.75
2023-10-24,30.68000030517578
2023-10-25,30.600000381469727
2023-10-26,30.68000030517578
2023-10-27,30.43000030517578
2023-10-30,30.610000610351562
2023-10-31,30.780000686645508
2023-11-01,30.93000030517578
2023-11-02,31.770000457763672
2023-11-03,32.15999984741211
2023-11-06,32.25
2023-11-07,31.889999389648438
2023-11-08,31.770000457763672
2023-11-09,31.829999923706055
2023-11-10,31.850000381469727
2023-11-13,32.0099983215332
2023-11-14,32.2599983215332
2023-11-15,32.2400016784668
2023-11-16,31.799999237060547
2023-11-17,32.43000030517578
2023-11-20,32.59000015258789
2023-11-21,32.619998931884766
2023-11-22,32.7400016784668
2023-11-24,33.09000015258789
2023-11-27,33.0099983215332
2023-11-28,33.150001525878906
2023-11-29,33.130001068115234
2023-11-30,33.43000030517578
2023-12-01,33.84000015258789
2023-12-04,33.900001525878906
2023-12-05,33.61000061035156
2023-12-06,33.310001373291016
2023-12-07,33.22999954223633
2023-12-08,33.45000076293945
2023-12-11,33.560001373291016
2023-12-12,33.34000015258789
2023-12-13,34.189998626708984
2023-12-14,33.41999816894531
2023-12-15,33.09000015258789
2023-12-18,33.18000030517578
2023-12-19,33.63999938964844
2023-12-20,33.650001525878906
2023-12-21,34.119998931884766
2023-12-22,34.34000015258789
2023-12-26,34.61000061035156
2023-12-27,34.619998931884766
2023-12-28,34.41999816894531
2023-12-29,34.41999816894531
2024-01-02,34.2400016784668
2024-01-03,34.43000030517578
2024-01-04,34.43000030517578
2024-01-05,34.380001068115234
2024-01-08,34.369998931884766
2024-01-09,33.849998474121094
2024-01-10,34.279998779296875
2024-01-11,34.310001373291016
2024-01-12,34.470001220703125
2024-01-16,33.97999954223633
2024-01-17,33.59000015258789
2024-01-18,33.63999938964844
2024-01-19,33.7599983215332
2024-01-22,33.7599983215332
2024-01-23,33.9900016784668
2024-01-24,34.189998626708984
2024-01-25,34.5
2024-01-26,34.68000030517578
2024-01-29,34.75
2024-01-30,34.83000183105469
2024-01-31,34.43000030517578
2024-02-01,34.47999954223633
2024-02-02,34.13999938964844
2024-02-05,33.52000045776367
2024-02-06,33.59000015258789
2024-02-07,33.720001220703125
2024-02-08,33.75
2024-02-09,33.56999969482422
2024-02-12,33.900001525878906
2024-02-13,33.20000076293945
2024-02-14,33.4900016784668
2024-02-15,33.91999816894531
2024-02-16,34.029998779296875
2024-02-20,33.650001525878906
2024-02-21,34.22999954223633
2024-02-22,34.43000030517578
2024-02-23,34.689998626708984
2024-02-26,34.630001068115234
2024-02-27,34.900001525878906
2024-02-28,34.75
2024-02-29,34.810001373291016
2024-03-01,35.029998779296875
2024-03-04,34.619998931884766
2024-03-05,34.66999816894531
2024-03-06,35.16999816894531
2024-03-07,35.540000915527344
2024-03-08,35.47999954223633
2024-03-11,35.709999084472656
2024-03-12,35.689998626708984
2024-03-13,35.93000030517578
2024-03-14,35.06999969482422
2024-03-15,34.9900016784668
2024-03-18,34.91999816894531
2024-03-19,35.02000045776367
2024-03-20,35.0099983215332
2024-03-21,34.939998626708984
2024-03-22,34.75
2024-03-25,34.84000015258789
2024-03-26,34.81999969482422
2024-03-27,35.09000015258789
2024-03-28,35.34000015258789
2024-04-01,35.439998626708984
2024-04-02,35.349998474121094
2024-04-03,35.560001373291016
2024-04-04,35.709999084472656
2024-04-05,35.84000015258789
2024-04-08,35.88999938964844
2024-04-09,35.5099983215332
2024-04-10,35.18000030517578
2024-04-11,35.099998474121094
2024-04-12,34.709999084472656
2024-04-15,34.4900016784668
2024-04-16,34.20000076293945
2024-04-17,34.13999938964844
2024-04-18,34.290000915527344
2024-04-19,34.880001068115234
2024-04-22,35.099998474121094
2024-04-23,35.4900016784668
2024-04-24,35.4900016784668
2024-04-25,35.709999084472656
2024-04-26,35.81999969482422
2024-04-29,36.08000183105469
2024-04-30,35.20000076293945
2024-05-01,34.70000076293945
2024-05-02,35.380001068115234
2024-05-03,35.5099983215332
2024-05-06,35.88999938964844
2024-05-07,36.029998779296875
2024-05-08,36.470001220703125
2024-05-09,36.63999938964844
2024-05-10,36.84000015258789
2024-05-13,36.869998931884766
2024-05-14,37.08000183105469
2024-05-15,37.25
2024-05-16,37.099998474121094
2024-05-17,36.939998626708984
2024-05-20,37.20000076293945
2024-05-21,37.130001068115234
2024-05-22,36.630001068115234
2024-05-23,36.27000045776367
2024-05-24,36.52000045776367
2024-05-28,36.77000045776367
2024-05-29,36.380001068115234
2024-05-30,36.2400016784668
2024-05-31,37.130001068115234
2024-06-03,36.869998931884766
2024-06-04,36.689998626708984
2024-06-05,36.65999984741211
2024-06-06,37.349998474121094
2024-06-07,37.040000915527344
2024-06-10,37.279998779296875
2024-06-11,37.150001525878906
2024-06-12,37.34000015258789
2024-06-13,37.099998474121094
2024-06-14,37.04999923706055
2024-06-17,36.099998474121094
2024-06-18,36.22999954223633
2024-06-20,36.209999084472656
2024-06-21,35.939998626708984
2024-06-24,36.63999938964844
2024-06-25,36.720001220703125
2024-06-26,36.709999084472656
2024-06-27,37.189998626708984
2024-06-28,37.08000183105469
2024-07-01,36.86000061035156
2024-07-02,37.45000076293945
2024-07-03,37.619998931884766
2024-07-05,37.4900016784668
2024-07-08,37.22999954223633
2024-07-09,37.18000030517578
2024-07-10,37.61000061035156
2024-07-11,37.52000045776367
2024-07-12,37.77000045776367
2024-07-15,37.52000045776367
2024-07-16,37.56999969482422
2024-07-17,37.65999984741211
2024-07-18,37.83000183105469
2024-07-19,37.88999938964844
2024-07-22,38.15999984741211
2024-07-23,38.380001068115234
2024-07-24,38.2599983215332
2024-07-25,38.11000061035156
2024-07-26,38.290000915527344
2024-07-29,38.060001373291016
2024-07-30,38.40999984741211
2024-07-31,38.7400016784668
2024-08-01,38.470001220703125
2024-08-02,38.189998626708984
2024-08-05,37.70000076293945
2024-08-06,38.04999923706055
2024-08-07,38.310001373291016
2024-08-08,38.58000183105469
2024-08-09,38.689998626708984
2024-08-12,37.970001220703125
2024-08-13,38.06999969482422
2024-08-14,38.15999984741211
2024-08-15,38.349998474121094
2024-08-16,38.369998931884766
2024-08-19,38.650001525878906
2024-08-20,38.65999984741211
2024-08-21,38.97999954223633
2024-08-22,39.16999816894531
2024-08-23,39.81999969482422
2024-08-26,40.29999923706055
2024-08-27,40.189998626708984
2024-08-28,39.90999984741211
2024-08-29,40.029998779296875
2024-08-30,40.279998779296875
2024-09-03,40.40999984741211
2024-09-04,40.59000015258789
2024-09-05,40.63999938964844
2024-09-06,40.459999084472656
2024-09-09,40.95000076293945
2024-09-10,40.599998474121094
2024-09-11,40.31999969482422
2024-09-12,40.79999923706055
2024-09-13,41.279998779296875
2024-09-16,40.72999954223633
2024-09-17,40.65999984741211
2024-09-18,40.16999816894531
2024-09-19,40.349998474121094
2024-09-20,40.59000015258789
2024-09-23,41.119998931884766
2024-09-24,41.349998474121094
2024-09-25,41.11000061035156
2024-09-26,41.15999984741211
2024-09-27,41.15999984741211
2024-09-30,41.2400016784668
2024-10-01,41.939998626708984
2024-10-02,42.290000915527344
2024-10-03,42.43000030517578
2024-10-04,42.66999816894531
2024-10-07,42.630001068115234
2024-10-08,42.22999954223633
2024-10-09,42.439998626708984
2024-10-10,42.36000061035156
2024-10-11,42.709999084472656
2024-10-14,42.279998779296875
2024-10-15,42.369998931884766
2024-10-16,43.0
2024-10-17,43.349998474121094
2024-10-18,43.04999923706055
2024-10-21,42.959999084472656
2024-10-22,42.970001220703125
2024-10-23,42.61000061035156
2024-10-24,42.599998474121094
2024-10-25,42.5
2024-10-28,42.130001068115234
2024-10-29,41.83000183105469
2024-10-30,41.90999984741211
2024-10-31,41.790000915527344
2024-11-01,41.599998474121094
2024-11-04,42.029998779296875
2024-11-05,42.25
2024-11-06,40.540000915527344
2024-11-07,41.220001220703125
2024-11-08,40.970001220703125
2024-11-11,41.400001525878906
2024-11-12,41.439998626708984
2024-11-13,41.5099983215332
2024-11-14,41.790000915527344
2024-11-15,41.63999938964844
2024-11-18,41.810001373291016
2024-11-19,42.41999816894531
2024-11-20,42.470001220703125
2024-11-21,43.16999816894531
