Date,BK
2022-08-11,44.369998931884766
2022-08-12,44.900001525878906
2022-08-15,44.709999084472656
2022-08-16,45.029998779296875
2022-08-17,44.810001373291016
2022-08-18,44.65999984741211
2022-08-19,43.88999938964844
2022-08-22,43.2400016784668
2022-08-23,42.970001220703125
2022-08-24,42.97999954223633
2022-08-25,43.5
2022-08-26,42.0
2022-08-29,41.7599983215332
2022-08-30,41.68000030517578
2022-08-31,41.529998779296875
2022-09-01,41.36000061035156
2022-09-02,41.119998931884766
2022-09-06,41.13999938964844
2022-09-07,42.43000030517578
2022-09-08,43.81999969482422
2022-09-09,44.13999938964844
2022-09-12,44.279998779296875
2022-09-13,44.11000061035156
2022-09-14,43.720001220703125
2022-09-15,44.439998626708984
2022-09-16,43.88999938964844
2022-09-19,44.209999084472656
2022-09-20,43.27000045776367
2022-09-21,42.29999923706055
2022-09-22,40.93000030517578
2022-09-23,40.16999816894531
2022-09-26,39.470001220703125
2022-09-27,38.939998626708984
2022-09-28,39.59000015258789
2022-09-29,38.880001068115234
2022-09-30,38.52000045776367
2022-10-03,39.65999984741211
2022-10-04,41.369998931884766
2022-10-05,41.36000061035156
2022-10-06,40.68000030517578
2022-10-07,39.47999954223633
2022-10-10,39.209999084472656
2022-10-11,38.47999954223633
2022-10-12,37.290000915527344
2022-10-13,39.209999084472656
2022-10-14,38.40999984741211
2022-10-17,40.36000061035156
2022-10-18,39.959999084472656
2022-10-19,39.02000045776367
2022-10-20,38.41999816894531
2022-10-21,40.22999954223633
2022-10-24,40.84000015258789
2022-10-25,41.599998474121094
2022-10-26,41.2599983215332
2022-10-27,41.650001525878906
2022-10-28,42.31999969482422
2022-10-31,42.11000061035156
2022-11-01,42.22999954223633
2022-11-02,42.040000915527344
2022-11-03,41.529998779296875
2022-11-04,42.4900016784668
2022-11-07,42.41999816894531
2022-11-08,42.70000076293945
2022-11-09,42.099998474121094
2022-11-10,44.06999969482422
2022-11-11,44.52000045776367
2022-11-14,43.58000183105469
2022-11-15,43.83000183105469
2022-11-16,43.810001373291016
2022-11-17,43.880001068115234
2022-11-18,44.560001373291016
2022-11-21,44.650001525878906
2022-11-22,45.2400016784668
2022-11-23,45.4900016784668
2022-11-25,45.66999816894531
2022-11-28,44.79999923706055
2022-11-29,44.84000015258789
2022-11-30,45.900001525878906
2022-12-01,45.7599983215332
2022-12-02,45.220001220703125
2022-12-05,44.040000915527344
2022-12-06,42.84000015258789
2022-12-07,44.61000061035156
2022-12-08,44.59000015258789
2022-12-09,44.709999084472656
2022-12-12,44.849998474121094
2022-12-13,45.720001220703125
2022-12-14,44.939998626708984
2022-12-15,44.2400016784668
2022-12-16,44.09000015258789
2022-12-19,44.16999816894531
2022-12-20,44.290000915527344
2022-12-21,44.779998779296875
2022-12-22,44.47999954223633
2022-12-23,44.650001525878906
2022-12-27,44.81999969482422
2022-12-28,44.630001068115234
2022-12-29,45.65999984741211
2022-12-30,45.52000045776367
2023-01-03,46.29999923706055
2023-01-04,47.439998626708984
2023-01-05,47.209999084472656
2023-01-06,47.95000076293945
2023-01-09,48.13999938964844
2023-01-10,48.0099983215332
2023-01-11,48.18000030517578
2023-01-12,48.15999984741211
2023-01-13,49.029998779296875
2023-01-17,49.68000030517578
2023-01-18,49.22999954223633
2023-01-19,48.91999816894531
2023-01-20,49.2400016784668
2023-01-23,49.34000015258789
2023-01-24,49.459999084472656
2023-01-25,49.9900016784668
2023-01-26,50.61000061035156
2023-01-27,50.060001373291016
2023-01-30,49.77000045776367
2023-01-31,50.56999969482422
2023-02-01,50.79999923706055
2023-02-02,50.16999816894531
2023-02-03,50.22999954223633
2023-02-06,50.540000915527344
2023-02-07,51.43000030517578
2023-02-08,51.779998779296875
2023-02-09,51.56999969482422
2023-02-10,51.400001525878906
2023-02-13,51.91999816894531
2023-02-14,51.709999084472656
2023-02-15,51.77000045776367
2023-02-16,51.290000915527344
2023-02-17,51.5
2023-02-21,50.43000030517578
2023-02-22,50.15999984741211
2023-02-23,50.290000915527344
2023-02-24,50.459999084472656
2023-02-27,50.84000015258789
2023-02-28,50.880001068115234
2023-03-01,50.52000045776367
2023-03-02,50.189998626708984
2023-03-03,51.33000183105469
2023-03-06,51.13999938964844
2023-03-07,49.5
2023-03-08,49.79999923706055
2023-03-09,48.0
2023-03-10,47.310001373291016
2023-03-13,44.119998931884766
2023-03-14,45.72999954223633
2023-03-15,44.0099983215332
2023-03-16,44.400001525878906
2023-03-17,42.58000183105469
2023-03-20,43.27000045776367
2023-03-21,45.13999938964844
2023-03-22,43.95000076293945
2023-03-23,43.2400016784668
2023-03-24,42.75
2023-03-27,43.63999938964844
2023-03-28,43.90999984741211
2023-03-29,45.060001373291016
2023-03-30,44.900001525878906
2023-03-31,45.439998626708984
2023-04-03,45.150001525878906
2023-04-04,44.68000030517578
2023-04-05,44.880001068115234
2023-04-06,44.849998474121094
2023-04-10,45.22999954223633
2023-04-11,45.7400016784668
2023-04-12,45.83000183105469
2023-04-13,46.20000076293945
2023-04-14,46.36000061035156
2023-04-17,44.22999954223633
2023-04-18,44.88999938964844
2023-04-19,45.2400016784668
2023-04-20,44.84000015258789
2023-04-21,44.04999923706055
2023-04-24,43.849998474121094
2023-04-25,42.4900016784668
2023-04-26,41.790000915527344
2023-04-27,42.0099983215332
2023-04-28,42.59000015258789
2023-05-01,42.13999938964844
2023-05-02,41.61000061035156
2023-05-03,40.790000915527344
2023-05-04,40.08000183105469
2023-05-05,41.16999816894531
2023-05-08,41.5
2023-05-09,41.540000915527344
2023-05-10,41.02000045776367
2023-05-11,40.68000030517578
2023-05-12,40.150001525878906
2023-05-15,40.70000076293945
2023-05-16,39.66999816894531
2023-05-17,40.65999984741211
2023-05-18,41.08000183105469
2023-05-19,40.88999938964844
2023-05-22,41.25
2023-05-23,41.13999938964844
2023-05-24,40.41999816894531
2023-05-25,40.380001068115234
2023-05-26,40.779998779296875
2023-05-30,40.689998626708984
2023-05-31,40.20000076293945
2023-06-01,41.25
2023-06-02,42.7400016784668
2023-06-05,42.52000045776367
2023-06-06,43.40999984741211
2023-06-07,43.709999084472656
2023-06-08,43.849998474121094
2023-06-09,44.43000030517578
2023-06-12,43.720001220703125
2023-06-13,44.13999938964844
2023-06-14,44.16999816894531
2023-06-15,44.869998931884766
2023-06-16,44.650001525878906
2023-06-20,44.36000061035156
2023-06-21,44.0
2023-06-22,43.25
2023-06-23,42.84000015258789
2023-06-26,43.029998779296875
2023-06-27,43.84000015258789
2023-06-28,43.560001373291016
2023-06-29,44.20000076293945
2023-06-30,44.52000045776367
2023-07-03,45.06999969482422
2023-07-05,44.47999954223633
2023-07-06,43.81999969482422
2023-07-07,44.380001068115234
2023-07-10,44.11000061035156
2023-07-11,44.650001525878906
2023-07-12,45.220001220703125
2023-07-13,45.560001373291016
2023-07-14,42.529998779296875
2023-07-17,43.540000915527344
2023-07-18,45.33000183105469
2023-07-19,45.599998474121094
2023-07-20,45.630001068115234
2023-07-21,45.0
2023-07-24,45.5099983215332
2023-07-25,44.79999923706055
2023-07-26,45.619998931884766
2023-07-27,45.13999938964844
2023-07-28,44.97999954223633
2023-07-31,45.36000061035156
2023-08-01,45.15999984741211
2023-08-02,45.22999954223633
2023-08-03,45.560001373291016
2023-08-04,45.38999938964844
2023-08-07,46.33000183105469
2023-08-08,45.720001220703125
2023-08-09,45.27000045776367
2023-08-10,45.88999938964844
2023-08-11,46.0099983215332
2023-08-14,45.18000030517578
2023-08-15,44.400001525878906
2023-08-16,44.119998931884766
2023-08-17,44.099998474121094
2023-08-18,44.02000045776367
2023-08-21,43.7599983215332
2023-08-22,42.810001373291016
2023-08-23,43.529998779296875
2023-08-24,43.56999969482422
2023-08-25,43.72999954223633
2023-08-28,44.25
2023-08-29,44.34000015258789
2023-08-30,44.4900016784668
2023-08-31,44.869998931884766
2023-09-01,45.41999816894531
2023-09-05,45.20000076293945
2023-09-06,44.68000030517578
2023-09-07,44.849998474121094
2023-09-08,44.779998779296875
2023-09-11,44.91999816894531
2023-09-12,45.380001068115234
2023-09-13,45.27000045776367
2023-09-14,45.81999969482422
2023-09-15,45.209999084472656
2023-09-18,44.79999923706055
2023-09-19,44.119998931884766
2023-09-20,43.70000076293945
2023-09-21,43.15999984741211
2023-09-22,42.70000076293945
2023-09-25,42.88999938964844
2023-09-26,42.25
2023-09-27,42.16999816894531
2023-09-28,42.68000030517578
2023-09-29,42.650001525878906
2023-10-02,42.06999969482422
2023-10-03,41.31999969482422
2023-10-04,41.2400016784668
2023-10-05,41.689998626708984
2023-10-06,42.150001525878906
2023-10-09,41.93000030517578
2023-10-10,42.29999923706055
2023-10-11,42.150001525878906
2023-10-12,41.25
2023-10-13,41.18000030517578
2023-10-16,41.84000015258789
2023-10-17,43.439998626708984
2023-10-18,43.150001525878906
2023-10-19,42.189998626708984
2023-10-20,41.65999984741211
2023-10-23,41.4900016784668
2023-10-24,41.77000045776367
2023-10-25,41.849998474121094
2023-10-26,42.119998931884766
2023-10-27,41.630001068115234
2023-10-30,42.34000015258789
2023-10-31,42.5
2023-11-01,43.16999816894531
2023-11-02,44.2400016784668
2023-11-03,45.25
2023-11-06,44.9900016784668
2023-11-07,44.59000015258789
2023-11-08,44.970001220703125
2023-11-09,45.040000915527344
2023-11-10,45.65999984741211
2023-11-13,45.400001525878906
2023-11-14,46.45000076293945
2023-11-15,46.56999969482422
2023-11-16,46.47999954223633
2023-11-17,47.20000076293945
2023-11-20,47.119998931884766
2023-11-21,46.93000030517578
2023-11-22,47.220001220703125
2023-11-24,47.349998474121094
2023-11-27,47.0
2023-11-28,47.099998474121094
2023-11-29,47.54999923706055
2023-11-30,48.31999969482422
2023-12-01,48.709999084472656
2023-12-04,48.68000030517578
2023-12-05,48.43000030517578
2023-12-06,47.52000045776367
2023-12-07,48.43000030517578
2023-12-08,49.060001373291016
2023-12-11,49.54999923706055
2023-12-12,49.90999984741211
2023-12-13,50.95000076293945
2023-12-14,51.619998931884766
2023-12-15,51.630001068115234
2023-12-18,51.43000030517578
2023-12-19,51.709999084472656
2023-12-20,50.900001525878906
2023-12-21,51.400001525878906
2023-12-22,51.470001220703125
2023-12-26,51.970001220703125
2023-12-27,52.06999969482422
2023-12-28,52.220001220703125
2023-12-29,52.04999923706055
2024-01-02,52.380001068115234
2024-01-03,51.79999923706055
2024-01-04,52.0099983215332
2024-01-05,52.38999938964844
2024-01-08,52.70000076293945
2024-01-09,52.95000076293945
2024-01-10,52.72999954223633
2024-01-11,52.72999954223633
2024-01-12,54.849998474121094
2024-01-16,55.38999938964844
2024-01-17,54.86000061035156
2024-01-18,54.63999938964844
2024-01-19,55.040000915527344
2024-01-22,54.83000183105469
2024-01-23,54.810001373291016
2024-01-24,54.90999984741211
2024-01-25,55.34000015258789
2024-01-26,55.33000183105469
2024-01-29,55.900001525878906
2024-01-30,56.040000915527344
2024-01-31,55.459999084472656
2024-02-01,55.5
2024-02-02,55.630001068115234
2024-02-05,55.0099983215332
2024-02-06,55.060001373291016
2024-02-07,55.27000045776367
2024-02-08,55.11000061035156
2024-02-09,55.220001220703125
2024-02-12,55.619998931884766
2024-02-13,53.88999938964844
2024-02-14,54.47999954223633
2024-02-15,55.290000915527344
2024-02-16,55.150001525878906
2024-02-20,54.869998931884766
2024-02-21,55.119998931884766
2024-02-22,55.36000061035156
2024-02-23,55.63999938964844
2024-02-26,55.279998779296875
2024-02-27,55.54999923706055
2024-02-28,55.63999938964844
2024-02-29,56.09000015258789
2024-03-01,55.4900016784668
2024-03-04,55.4900016784668
2024-03-05,55.88999938964844
2024-03-06,55.779998779296875
2024-03-07,55.72999954223633
2024-03-08,55.470001220703125
2024-03-11,55.61000061035156
2024-03-12,55.119998931884766
2024-03-13,55.279998779296875
2024-03-14,54.45000076293945
2024-03-15,54.40999984741211
2024-03-18,54.939998626708984
2024-03-19,55.2400016784668
2024-03-20,56.150001525878906
2024-03-21,57.279998779296875
2024-03-22,56.470001220703125
2024-03-25,56.540000915527344
2024-03-26,56.61000061035156
2024-03-27,56.93000030517578
2024-03-28,57.619998931884766
2024-04-01,56.959999084472656
2024-04-02,57.04999923706055
2024-04-03,57.65999984741211
2024-04-04,56.77000045776367
2024-04-05,56.7400016784668
2024-04-08,57.02000045776367
2024-04-09,57.20000076293945
2024-04-10,55.68000030517578
2024-04-11,55.369998931884766
2024-04-12,55.04999923706055
2024-04-15,55.09000015258789
2024-04-16,54.0
2024-04-17,54.459999084472656
2024-04-18,55.25
2024-04-19,56.290000915527344
2024-04-22,57.15999984741211
2024-04-23,57.439998626708984
2024-04-24,57.95000076293945
2024-04-25,57.18000030517578
2024-04-26,57.31999969482422
2024-04-29,57.33000183105469
2024-04-30,56.4900016784668
2024-05-01,56.459999084472656
2024-05-02,56.599998474121094
2024-05-03,57.0
2024-05-06,57.47999954223633
2024-05-07,57.400001525878906
2024-05-08,57.5099983215332
2024-05-09,58.349998474121094
2024-05-10,58.439998626708984
2024-05-13,57.849998474121094
2024-05-14,58.349998474121094
2024-05-15,58.79999923706055
2024-05-16,58.77000045776367
2024-05-17,59.5
2024-05-20,58.95000076293945
2024-05-21,59.08000183105469
2024-05-22,58.970001220703125
2024-05-23,58.33000183105469
2024-05-24,59.09000015258789
2024-05-28,58.2400016784668
2024-05-29,57.7599983215332
2024-05-30,58.41999816894531
2024-05-31,59.61000061035156
2024-06-03,59.56999969482422
2024-06-04,58.869998931884766
2024-06-05,58.88999938964844
2024-06-06,59.90999984741211
2024-06-07,60.310001373291016
2024-06-10,60.7400016784668
2024-06-11,58.7599983215332
2024-06-12,58.61000061035156
2024-06-13,58.5
2024-06-14,58.02000045776367
2024-06-17,58.16999816894531
2024-06-18,58.68000030517578
2024-06-20,58.84000015258789
2024-06-21,58.81999969482422
2024-06-24,59.47999954223633
2024-06-25,58.790000915527344
2024-06-26,58.66999816894531
2024-06-27,59.540000915527344
2024-06-28,59.88999938964844
2024-07-01,60.11000061035156
2024-07-02,60.5
2024-07-03,60.470001220703125
2024-07-05,59.880001068115234
2024-07-08,59.540000915527344
2024-07-09,60.209999084472656
2024-07-10,60.70000076293945
2024-07-11,61.470001220703125
2024-07-12,64.69000244140625
2024-07-15,65.70999908447266
2024-07-16,65.0199966430664
2024-07-17,64.08999633789062
2024-07-18,63.47999954223633
2024-07-19,62.689998626708984
2024-07-22,63.2599983215332
2024-07-23,63.630001068115234
2024-07-24,63.900001525878906
2024-07-25,64.80999755859375
2024-07-26,65.3499984741211
2024-07-29,64.58999633789062
2024-07-30,65.23999786376953
2024-07-31,65.06999969482422
2024-08-01,64.63999938964844
2024-08-02,63.119998931884766
2024-08-05,61.41999816894531
2024-08-06,62.189998626708984
2024-08-07,61.70000076293945
2024-08-08,63.40999984741211
2024-08-09,63.779998779296875
2024-08-12,63.27000045776367
2024-08-13,63.54999923706055
2024-08-14,64.11000061035156
2024-08-15,64.9800033569336
2024-08-16,65.61000061035156
2024-08-19,65.73999786376953
2024-08-20,65.33999633789062
2024-08-21,65.23999786376953
2024-08-22,65.48999786376953
2024-08-23,66.4000015258789
2024-08-26,67.0
2024-08-27,67.20999908447266
2024-08-28,67.0
2024-08-29,67.25
2024-08-30,68.22000122070312
2024-09-03,67.88999938964844
2024-09-04,67.73999786376953
2024-09-05,68.0
2024-09-06,66.41000366210938
2024-09-09,67.72000122070312
2024-09-10,67.51000213623047
2024-09-11,68.0999984741211
2024-09-12,69.0199966430664
2024-09-13,68.69999694824219
2024-09-16,70.52999877929688
2024-09-17,70.80999755859375
2024-09-18,71.04000091552734
2024-09-19,71.72000122070312
2024-09-20,71.81999969482422
2024-09-23,72.13999938964844
2024-09-24,71.81999969482422
2024-09-25,72.16999816894531
2024-09-26,71.5
2024-09-27,71.69999694824219
2024-09-30,71.86000061035156
2024-10-01,71.11000061035156
2024-10-02,70.94999694824219
2024-10-03,70.81999969482422
2024-10-04,71.9800033569336
2024-10-07,72.44000244140625
2024-10-08,73.19999694824219
2024-10-09,74.0199966430664
2024-10-10,74.44999694824219
2024-10-11,74.1500015258789
2024-10-14,76.51000213623047
2024-10-15,76.2300033569336
2024-10-16,77.30000305175781
2024-10-17,77.75
2024-10-18,76.66999816894531
2024-10-21,75.87999725341797
2024-10-22,75.91000366210938
2024-10-23,76.37000274658203
2024-10-24,76.5
2024-10-25,75.19999694824219
2024-10-28,76.51000213623047
2024-10-29,76.55999755859375
2024-10-30,75.93000030517578
2024-10-31,75.36000061035156
2024-11-01,75.30999755859375
2024-11-04,75.0
2024-11-05,76.01000213623047
2024-11-06,78.19999694824219
2024-11-07,77.69000244140625
2024-11-08,77.05999755859375
2024-11-11,78.68000030517578
2024-11-12,77.94999694824219
2024-11-13,77.61000061035156
2024-11-14,77.56999969482422
2024-11-15,78.29000091552734
2024-11-18,78.6500015258789
2024-11-19,77.61000061035156
2024-11-20,77.87000274658203
2024-11-21,78.87999725341797
