Date,AMH
2023-01-05,29.6299991607666
2023-01-06,30.969999313354492
2023-01-09,31.040000915527344
2023-01-10,30.940000534057617
2023-01-11,32.47999954223633
2023-01-12,32.880001068115234
2023-01-13,32.459999084472656
2023-01-17,32.630001068115234
2023-01-18,32.189998626708984
2023-01-19,31.979999542236328
2023-01-20,32.470001220703125
2023-01-23,32.61000061035156
2023-01-24,33.06999969482422
2023-01-25,33.040000915527344
2023-01-26,33.279998779296875
2023-01-27,33.72999954223633
2023-01-30,33.349998474121094
2023-01-31,34.290000915527344
2023-02-01,34.68000030517578
2023-02-02,35.4900016784668
2023-02-03,34.61000061035156
2023-02-06,34.43000030517578
2023-02-07,34.470001220703125
2023-02-08,34.41999816894531
2023-02-09,33.90999984741211
2023-02-10,33.849998474121094
2023-02-13,34.56999969482422
2023-02-14,34.22999954223633
2023-02-15,34.31999969482422
2023-02-16,33.5
2023-02-17,33.25
2023-02-21,32.84000015258789
2023-02-22,32.86000061035156
2023-02-23,32.86000061035156
2023-02-24,31.530000686645508
2023-02-27,31.18000030517578
2023-02-28,31.020000457763672
2023-03-01,30.360000610351562
2023-03-02,30.520000457763672
2023-03-03,31.360000610351562
2023-03-06,31.31999969482422
2023-03-07,30.639999389648438
2023-03-08,30.979999542236328
2023-03-09,30.610000610351562
2023-03-10,29.31999969482422
2023-03-13,29.959999084472656
2023-03-14,30.06999969482422
2023-03-15,30.520000457763672
2023-03-16,30.56999969482422
2023-03-17,30.010000228881836
2023-03-20,30.459999084472656
2023-03-21,29.889999389648438
2023-03-22,28.93000030517578
2023-03-23,28.90999984741211
2023-03-24,29.84000015258789
2023-03-27,29.799999237060547
2023-03-28,29.799999237060547
2023-03-29,30.459999084472656
2023-03-30,30.8799991607666
2023-03-31,31.450000762939453
2023-04-03,31.469999313354492
2023-04-04,31.65999984741211
2023-04-05,31.5
2023-04-06,31.700000762939453
2023-04-10,31.850000381469727
2023-04-11,32.29999923706055
2023-04-12,32.380001068115234
2023-04-13,32.66999816894531
2023-04-14,32.41999816894531
2023-04-17,33.130001068115234
2023-04-18,33.29999923706055
2023-04-19,33.279998779296875
2023-04-20,33.220001220703125
2023-04-21,33.119998931884766
2023-04-24,32.81999969482422
2023-04-25,32.4900016784668
2023-04-26,32.22999954223633
2023-04-27,32.95000076293945
2023-04-28,33.2599983215332
2023-05-01,33.54999923706055
2023-05-02,33.310001373291016
2023-05-03,33.2599983215332
2023-05-04,33.59000015258789
2023-05-05,35.06999969482422
2023-05-08,35.119998931884766
2023-05-09,35.220001220703125
2023-05-10,35.400001525878906
2023-05-11,34.9900016784668
2023-05-12,35.029998779296875
2023-05-15,34.900001525878906
2023-05-16,33.849998474121094
2023-05-17,34.02000045776367
2023-05-18,33.709999084472656
2023-05-19,33.75
2023-05-22,33.83000183105469
2023-05-23,33.349998474121094
2023-05-24,33.150001525878906
2023-05-25,33.150001525878906
2023-05-26,33.709999084472656
2023-05-30,34.290000915527344
2023-05-31,34.279998779296875
2023-06-01,34.72999954223633
2023-06-02,34.88999938964844
2023-06-05,34.7400016784668
2023-06-06,35.09000015258789
2023-06-07,35.15999984741211
2023-06-08,35.29999923706055
2023-06-09,35.13999938964844
2023-06-12,34.27000045776367
2023-06-13,34.83000183105469
2023-06-14,34.83000183105469
2023-06-15,35.29999923706055
2023-06-16,35.400001525878906
2023-06-20,35.08000183105469
2023-06-21,34.93000030517578
2023-06-22,34.689998626708984
2023-06-23,33.720001220703125
2023-06-26,34.630001068115234
2023-06-27,34.779998779296875
2023-06-28,34.900001525878906
2023-06-29,35.279998779296875
2023-06-30,35.45000076293945
2023-07-03,35.68000030517578
2023-07-05,35.790000915527344
2023-07-06,35.97999954223633
2023-07-07,36.04999923706055
2023-07-10,35.939998626708984
2023-07-11,36.349998474121094
2023-07-12,36.189998626708984
2023-07-13,36.54999923706055
2023-07-14,36.369998931884766
2023-07-17,36.36000061035156
2023-07-18,35.95000076293945
2023-07-19,36.290000915527344
2023-07-20,36.58000183105469
2023-07-21,37.20000076293945
2023-07-24,37.290000915527344
2023-07-25,36.470001220703125
2023-07-26,36.70000076293945
2023-07-27,36.099998474121094
2023-07-28,36.9900016784668
2023-07-31,37.47999954223633
2023-08-01,37.279998779296875
2023-08-02,37.31999969482422
2023-08-03,36.689998626708984
2023-08-04,36.470001220703125
2023-08-07,36.65999984741211
2023-08-08,36.40999984741211
2023-08-09,36.349998474121094
2023-08-10,35.95000076293945
2023-08-11,36.349998474121094
2023-08-14,36.099998474121094
2023-08-15,35.619998931884766
2023-08-16,35.349998474121094
2023-08-17,35.060001373291016
2023-08-18,35.099998474121094
2023-08-21,34.560001373291016
2023-08-22,34.650001525878906
2023-08-23,35.310001373291016
2023-08-24,35.349998474121094
2023-08-25,35.31999969482422
2023-08-28,35.380001068115234
2023-08-29,36.040000915527344
2023-08-30,36.22999954223633
2023-08-31,36.040000915527344
2023-09-01,35.97999954223633
2023-09-05,35.400001525878906
2023-09-06,35.40999984741211
2023-09-07,36.22999954223633
2023-09-08,36.0
2023-09-11,36.40999984741211
2023-09-12,36.31999969482422
2023-09-13,36.08000183105469
2023-09-14,36.5
2023-09-15,36.529998779296875
2023-09-18,36.04999923706055
2023-09-19,35.619998931884766
2023-09-20,35.86000061035156
2023-09-21,34.86000061035156
2023-09-22,34.31999969482422
2023-09-25,34.209999084472656
2023-09-26,34.02000045776367
2023-09-27,33.900001525878906
2023-09-28,33.86000061035156
2023-09-29,33.689998626708984
2023-10-02,33.11000061035156
2023-10-03,32.810001373291016
2023-10-04,33.45000076293945
2023-10-05,33.599998474121094
2023-10-06,33.959999084472656
2023-10-09,34.31999969482422
2023-10-10,34.380001068115234
2023-10-11,35.13999938964844
2023-10-12,34.810001373291016
2023-10-13,34.849998474121094
2023-10-16,34.91999816894531
2023-10-17,34.9900016784668
2023-10-18,34.56999969482422
2023-10-19,33.970001220703125
2023-10-20,33.689998626708984
2023-10-23,32.939998626708984
2023-10-24,33.400001525878906
2023-10-25,32.70000076293945
2023-10-26,32.099998474121094
2023-10-27,31.489999771118164
2023-10-30,32.20000076293945
2023-10-31,32.7400016784668
2023-11-01,32.91999816894531
2023-11-02,33.4900016784668
2023-11-03,35.40999984741211
2023-11-06,35.06999969482422
2023-11-07,34.66999816894531
2023-11-08,34.86000061035156
2023-11-09,34.47999954223633
2023-11-10,34.900001525878906
2023-11-13,34.810001373291016
2023-11-14,36.61000061035156
2023-11-15,36.33000183105469
2023-11-16,36.29999923706055
2023-11-17,36.119998931884766
2023-11-20,36.09000015258789
2023-11-21,35.81999969482422
2023-11-22,35.959999084472656
2023-11-24,36.130001068115234
2023-11-27,36.0099983215332
2023-11-28,36.040000915527344
2023-11-29,35.790000915527344
2023-11-30,36.27000045776367
2023-12-01,36.97999954223633
2023-12-04,35.88999938964844
2023-12-05,35.45000076293945
2023-12-06,34.97999954223633
2023-12-07,34.619998931884766
2023-12-08,35.08000183105469
2023-12-11,35.20000076293945
2023-12-12,35.4900016784668
2023-12-13,36.56999969482422
2023-12-14,36.47999954223633
2023-12-15,35.54999923706055
2023-12-18,35.93000030517578
2023-12-19,36.150001525878906
2023-12-20,35.61000061035156
2023-12-21,35.869998931884766
2023-12-22,35.86000061035156
2023-12-26,35.97999954223633
2023-12-27,35.939998626708984
2023-12-28,36.29999923706055
2023-12-29,35.959999084472656
2024-01-02,36.540000915527344
2024-01-03,36.06999969482422
2024-01-04,35.77000045776367
2024-01-05,35.40999984741211
2024-01-08,36.13999938964844
2024-01-09,35.97999954223633
2024-01-10,36.15999984741211
2024-01-11,35.790000915527344
2024-01-12,35.75
2024-01-16,35.290000915527344
2024-01-17,35.2400016784668
2024-01-18,34.83000183105469
2024-01-19,35.61000061035156
2024-01-22,36.18000030517578
2024-01-23,35.45000076293945
2024-01-24,35.040000915527344
2024-01-25,34.84000015258789
2024-01-26,35.06999969482422
2024-01-29,35.29999923706055
2024-01-30,35.290000915527344
2024-01-31,35.04999923706055
2024-02-01,35.72999954223633
2024-02-02,35.41999816894531
2024-02-05,34.540000915527344
2024-02-06,34.86000061035156
2024-02-07,34.77000045776367
2024-02-08,35.02000045776367
2024-02-09,35.22999954223633
2024-02-12,34.68000030517578
2024-02-13,34.099998474121094
2024-02-14,34.029998779296875
2024-02-15,34.63999938964844
2024-02-16,34.43000030517578
2024-02-20,34.380001068115234
2024-02-21,34.72999954223633
2024-02-22,34.75
2024-02-23,35.2400016784668
2024-02-26,35.58000183105469
2024-02-27,36.16999816894531
2024-02-28,36.189998626708984
2024-02-29,37.0099983215332
2024-03-01,36.790000915527344
2024-03-04,37.2599983215332
2024-03-05,36.599998474121094
2024-03-06,36.529998779296875
2024-03-07,36.52000045776367
2024-03-08,36.849998474121094
2024-03-11,36.650001525878906
2024-03-12,36.849998474121094
2024-03-13,36.849998474121094
2024-03-14,36.31999969482422
2024-03-15,36.279998779296875
2024-03-18,35.849998474121094
2024-03-19,35.93000030517578
2024-03-20,36.220001220703125
2024-03-21,36.599998474121094
2024-03-22,36.33000183105469
2024-03-25,36.029998779296875
2024-03-26,35.619998931884766
2024-03-27,36.25
2024-03-28,36.779998779296875
2024-04-01,36.34000015258789
2024-04-02,36.060001373291016
2024-04-03,35.91999816894531
2024-04-04,35.66999816894531
2024-04-05,35.9900016784668
2024-04-08,36.560001373291016
2024-04-09,36.560001373291016
2024-04-10,36.060001373291016
2024-04-11,36.09000015258789
2024-04-12,35.560001373291016
2024-04-15,35.06999969482422
2024-04-16,34.66999816894531
2024-04-17,34.65999984741211
2024-04-18,35.029998779296875
2024-04-19,35.27000045776367
2024-04-22,35.5099983215332
2024-04-23,35.599998474121094
2024-04-24,35.56999969482422
2024-04-25,35.7599983215332
2024-04-26,36.40999984741211
2024-04-29,36.11000061035156
2024-04-30,35.79999923706055
2024-05-01,35.93000030517578
2024-05-02,36.400001525878906
2024-05-03,35.7599983215332
2024-05-06,36.08000183105469
2024-05-07,36.470001220703125
2024-05-08,36.15999984741211
2024-05-09,36.400001525878906
2024-05-10,36.06999969482422
2024-05-13,35.93000030517578
2024-05-14,36.06999969482422
2024-05-15,36.650001525878906
2024-05-16,36.45000076293945
2024-05-17,36.77000045776367
2024-05-20,36.7400016784668
2024-05-21,36.720001220703125
2024-05-22,36.369998931884766
2024-05-23,36.06999969482422
2024-05-24,36.130001068115234
2024-05-28,35.709999084472656
2024-05-29,35.459999084472656
2024-05-30,35.650001525878906
2024-05-31,36.040000915527344
2024-06-03,35.97999954223633
2024-06-04,36.380001068115234
2024-06-05,35.93000030517578
2024-06-06,35.77000045776367
2024-06-07,35.650001525878906
2024-06-10,35.709999084472656
2024-06-11,35.54999923706055
2024-06-12,35.279998779296875
2024-06-13,35.40999984741211
2024-06-14,35.439998626708984
2024-06-17,35.619998931884766
2024-06-18,36.130001068115234
2024-06-20,36.029998779296875
2024-06-21,36.349998474121094
2024-06-24,36.79999923706055
2024-06-25,36.25
2024-06-26,36.060001373291016
2024-06-27,36.7599983215332
2024-06-28,37.15999984741211
2024-07-01,37.400001525878906
2024-07-02,37.34000015258789
2024-07-03,37.310001373291016
2024-07-05,37.45000076293945
2024-07-08,37.400001525878906
2024-07-09,37.22999954223633
2024-07-10,37.310001373291016
2024-07-11,36.54999923706055
2024-07-12,36.02000045776367
2024-07-15,35.86000061035156
2024-07-16,36.2599983215332
2024-07-17,36.310001373291016
2024-07-18,36.25
2024-07-19,36.2400016784668
2024-07-22,36.75
2024-07-23,36.56999969482422
2024-07-24,35.709999084472656
2024-07-25,34.869998931884766
2024-07-26,35.38999938964844
2024-07-29,36.09000015258789
2024-07-30,36.13999938964844
2024-07-31,36.09000015258789
2024-08-01,36.84000015258789
2024-08-02,37.75
2024-08-05,37.08000183105469
2024-08-06,38.06999969482422
2024-08-07,38.31999969482422
2024-08-08,38.36000061035156
2024-08-09,38.34000015258789
2024-08-12,38.41999816894531
2024-08-13,38.400001525878906
2024-08-14,38.29999923706055
2024-08-15,38.41999816894531
2024-08-16,38.2599983215332
2024-08-19,38.560001373291016
2024-08-20,38.630001068115234
2024-08-21,38.61000061035156
2024-08-22,38.349998474121094
2024-08-23,38.56999969482422
2024-08-26,38.61000061035156
2024-08-27,38.83000183105469
2024-08-28,39.220001220703125
2024-08-29,39.13999938964844
2024-08-30,39.77000045776367
2024-09-03,39.59000015258789
2024-09-04,39.59000015258789
2024-09-05,39.75
2024-09-06,39.400001525878906
2024-09-09,39.189998626708984
2024-09-10,39.90999984741211
2024-09-11,40.099998474121094
2024-09-12,40.599998474121094
2024-09-13,41.119998931884766
2024-09-16,40.95000076293945
2024-09-17,40.290000915527344
2024-09-18,39.65999984741211
2024-09-19,39.81999969482422
2024-09-20,39.619998931884766
2024-09-23,39.959999084472656
2024-09-24,39.560001373291016
2024-09-25,39.33000183105469
2024-09-26,38.5
2024-09-27,38.27000045776367
2024-09-30,38.38999938964844
2024-10-01,38.099998474121094
2024-10-02,38.130001068115234
2024-10-03,38.099998474121094
2024-10-04,38.34000015258789
2024-10-07,37.84000015258789
2024-10-08,37.33000183105469
2024-10-09,37.33000183105469
2024-10-10,37.45000076293945
2024-10-11,37.88999938964844
2024-10-14,37.83000183105469
2024-10-15,37.5
2024-10-16,38.13999938964844
2024-10-17,38.11000061035156
2024-10-18,38.119998931884766
2024-10-21,37.34000015258789
2024-10-22,38.15999984741211
2024-10-23,39.04999923706055
2024-10-24,38.619998931884766
2024-10-25,38.27000045776367
2024-10-28,38.2400016784668
2024-10-29,37.79999923706055
2024-10-30,36.70000076293945
2024-10-31,35.2400016784668
2024-11-01,35.02000045776367
2024-11-04,35.20000076293945
2024-11-05,35.400001525878906
2024-11-06,36.369998931884766
2024-11-07,36.72999954223633
2024-11-08,36.959999084472656
2024-11-11,37.40999984741211
2024-11-12,37.33000183105469
2024-11-13,37.959999084472656
2024-11-14,37.5099983215332
2024-11-15,37.599998474121094
2024-11-18,37.439998626708984
2024-11-19,37.58000183105469
2024-11-20,37.540000915527344
2024-11-21,37.630001068115234
