Date,QSR
2023-03-27,63.220001220703125
2023-03-28,64.58000183105469
2023-03-29,64.69999694824219
2023-03-30,65.22000122070312
2023-03-31,67.13999938964844
2023-04-03,67.47000122070312
2023-04-04,66.19999694824219
2023-04-05,65.98999786376953
2023-04-06,66.01000213623047
2023-04-10,66.31999969482422
2023-04-11,66.97000122070312
2023-04-12,66.55999755859375
2023-04-13,67.11000061035156
2023-04-14,67.5
2023-04-17,68.11000061035156
2023-04-18,68.83000183105469
2023-04-19,68.38999938964844
2023-04-20,69.04000091552734
2023-04-21,69.51000213623047
2023-04-24,69.72000122070312
2023-04-25,68.94999694824219
2023-04-26,68.93000030517578
2023-04-27,69.62000274658203
2023-04-28,70.12999725341797
2023-05-01,70.5999984741211
2023-05-02,72.13999938964844
2023-05-03,71.7699966430664
2023-05-04,70.79000091552734
2023-05-05,71.58000183105469
2023-05-08,72.4800033569336
2023-05-09,73.37000274658203
2023-05-10,73.0
2023-05-11,72.83999633789062
2023-05-12,72.87999725341797
2023-05-15,73.05999755859375
2023-05-16,73.19999694824219
2023-05-17,72.97000122070312
2023-05-18,73.36000061035156
2023-05-19,73.26000213623047
2023-05-22,73.04000091552734
2023-05-23,71.91999816894531
2023-05-24,71.80000305175781
2023-05-25,72.43000030517578
2023-05-26,73.22000122070312
2023-05-30,72.41999816894531
2023-05-31,72.91000366210938
2023-06-01,75.30000305175781
2023-06-02,76.37999725341797
2023-06-05,75.2699966430664
2023-06-06,74.9800033569336
2023-06-07,72.9800033569336
2023-06-08,74.4800033569336
2023-06-09,75.16000366210938
2023-06-12,75.7699966430664
2023-06-13,75.45999908447266
2023-06-14,76.2300033569336
2023-06-15,76.5
2023-06-16,76.43000030517578
2023-06-20,76.12000274658203
2023-06-21,76.06999969482422
2023-06-22,75.63999938964844
2023-06-23,75.3499984741211
2023-06-26,75.33999633789062
2023-06-27,75.7699966430664
2023-06-28,76.0199966430664
2023-06-29,76.95999908447266
2023-06-30,77.5199966430664
2023-07-03,77.26000213623047
2023-07-05,77.01000213623047
2023-07-06,75.58000183105469
2023-07-07,75.45999908447266
2023-07-10,75.58000183105469
2023-07-11,75.44999694824219
2023-07-12,75.9800033569336
2023-07-13,76.51000213623047
2023-07-14,77.29000091552734
2023-07-17,77.26000213623047
2023-07-18,77.77999877929688
2023-07-19,77.5199966430664
2023-07-20,77.44999694824219
2023-07-21,77.66999816894531
2023-07-24,76.80999755859375
2023-07-25,76.48999786376953
2023-07-26,76.9000015258789
2023-07-27,76.69000244140625
2023-07-28,76.91000366210938
2023-07-31,76.55999755859375
2023-08-01,75.33000183105469
2023-08-02,74.16999816894531
2023-08-03,72.81999969482422
2023-08-04,73.45999908447266
2023-08-07,74.55000305175781
2023-08-08,74.29000091552734
2023-08-09,73.29000091552734
2023-08-10,73.30999755859375
2023-08-11,72.97000122070312
2023-08-14,72.4800033569336
2023-08-15,70.97000122070312
2023-08-16,70.61000061035156
2023-08-17,69.58000183105469
2023-08-18,68.69000244140625
2023-08-21,69.33999633789062
2023-08-22,69.05999755859375
2023-08-23,69.56999969482422
2023-08-24,68.27999877929688
2023-08-25,67.88999938964844
2023-08-28,67.69000244140625
2023-08-29,68.68000030517578
2023-08-30,69.16999816894531
2023-08-31,69.44999694824219
2023-09-01,69.9000015258789
2023-09-05,68.58999633789062
2023-09-06,66.93000030517578
2023-09-07,67.41999816894531
2023-09-08,67.66999816894531
2023-09-11,66.87999725341797
2023-09-12,66.80000305175781
2023-09-13,67.58999633789062
2023-09-14,69.02999877929688
2023-09-15,68.58000183105469
2023-09-18,69.8499984741211
2023-09-19,68.54000091552734
2023-09-20,69.0199966430664
2023-09-21,67.11000061035156
2023-09-22,67.81999969482422
2023-09-25,67.27999877929688
2023-09-26,66.18000030517578
2023-09-27,65.91999816894531
2023-09-28,66.7300033569336
2023-09-29,66.62000274658203
2023-10-02,65.0199966430664
2023-10-03,63.66999816894531
2023-10-04,64.06999969482422
2023-10-05,64.33999633789062
2023-10-06,62.97999954223633
2023-10-09,62.79999923706055
2023-10-10,63.849998474121094
2023-10-11,64.51000213623047
2023-10-12,62.88999938964844
2023-10-13,62.66999816894531
2023-10-16,63.380001068115234
2023-10-17,64.23999786376953
2023-10-18,64.30999755859375
2023-10-19,65.9800033569336
2023-10-20,65.4800033569336
2023-10-23,65.66000366210938
2023-10-24,67.01000213623047
2023-10-25,67.27999877929688
2023-10-26,66.44000244140625
2023-10-27,65.87999725341797
2023-10-30,66.41999816894531
2023-10-31,67.19999694824219
2023-11-01,67.05999755859375
2023-11-02,69.08999633789062
2023-11-03,67.80000305175781
2023-11-06,67.01000213623047
2023-11-07,68.37999725341797
2023-11-08,68.16999816894531
2023-11-09,68.5999984741211
2023-11-10,68.73999786376953
2023-11-13,68.58000183105469
2023-11-14,70.19000244140625
2023-11-15,70.38999938964844
2023-11-16,70.80999755859375
2023-11-17,71.12000274658203
2023-11-20,71.02999877929688
2023-11-21,70.19999694824219
2023-11-22,70.37000274658203
2023-11-24,69.37000274658203
2023-11-27,70.36000061035156
2023-11-28,70.20999908447266
2023-11-29,69.66000366210938
2023-11-30,71.08000183105469
2023-12-01,72.5999984741211
2023-12-04,73.20999908447266
2023-12-05,73.01000213623047
2023-12-06,73.3499984741211
2023-12-07,72.7300033569336
2023-12-08,71.91000366210938
2023-12-11,72.30000305175781
2023-12-12,73.58999633789062
2023-12-13,74.48999786376953
2023-12-14,74.12000274658203
2023-12-15,73.70999908447266
2023-12-18,75.30999755859375
2023-12-19,76.88999938964844
2023-12-20,74.73999786376953
2023-12-21,76.33999633789062
2023-12-22,77.41999816894531
2023-12-26,77.94000244140625
2023-12-27,78.2300033569336
2023-12-28,78.08999633789062
2023-12-29,78.12999725341797
2024-01-02,76.86000061035156
2024-01-03,76.4000015258789
2024-01-04,76.33000183105469
2024-01-05,76.43000030517578
2024-01-08,78.16000366210938
2024-01-09,77.91000366210938
2024-01-10,78.62999725341797
2024-01-11,78.19000244140625
2024-01-12,78.44999694824219
2024-01-16,75.83000183105469
2024-01-17,75.80999755859375
2024-01-18,76.73999786376953
2024-01-19,76.87999725341797
2024-01-22,75.56999969482422
2024-01-23,76.05999755859375
2024-01-24,76.1500015258789
2024-01-25,76.83999633789062
2024-01-26,76.87999725341797
2024-01-29,78.7300033569336
2024-01-30,78.69000244140625
2024-01-31,78.08000183105469
2024-02-01,79.4000015258789
2024-02-02,79.30999755859375
2024-02-05,77.41999816894531
2024-02-06,76.33999633789062
2024-02-07,76.83999633789062
2024-02-08,77.19000244140625
2024-02-09,77.0199966430664
2024-02-12,78.2699966430664
2024-02-13,74.76000213623047
2024-02-14,76.5199966430664
2024-02-15,76.0199966430664
2024-02-16,77.19000244140625
2024-02-20,76.33999633789062
2024-02-21,75.72000122070312
2024-02-22,75.37999725341797
2024-02-23,76.12999725341797
2024-02-26,76.37999725341797
2024-02-27,75.5
2024-02-28,76.47000122070312
2024-02-29,77.6500015258789
2024-03-01,77.70999908447266
2024-03-04,78.05999755859375
2024-03-05,79.12999725341797
2024-03-06,81.23999786376953
2024-03-07,80.62000274658203
2024-03-08,79.69999694824219
2024-03-11,80.31999969482422
2024-03-12,81.87000274658203
2024-03-13,82.75
2024-03-14,81.54000091552734
2024-03-15,79.01000213623047
2024-03-18,80.58000183105469
2024-03-19,80.9000015258789
2024-03-20,80.83999633789062
2024-03-21,80.4000015258789
2024-03-22,79.26000213623047
2024-03-25,78.66999816894531
2024-03-26,78.6500015258789
2024-03-27,79.11000061035156
2024-03-28,79.44999694824219
2024-04-01,78.44999694824219
2024-04-02,77.93000030517578
2024-04-03,76.69000244140625
2024-04-04,74.56999969482422
2024-04-05,74.55000305175781
2024-04-08,74.37000274658203
2024-04-09,74.23999786376953
2024-04-10,72.4800033569336
2024-04-11,72.20999908447266
2024-04-12,71.2699966430664
2024-04-15,70.52999877929688
2024-04-16,70.81999969482422
2024-04-17,70.7300033569336
2024-04-18,71.36000061035156
2024-04-19,71.41999816894531
2024-04-22,73.30000305175781
2024-04-23,74.3499984741211
2024-04-24,73.62000274658203
2024-04-25,73.06999969482422
2024-04-26,73.81999969482422
2024-04-29,73.83999633789062
2024-04-30,75.8499984741211
2024-05-01,73.22000122070312
2024-05-02,74.20999908447266
2024-05-03,75.83000183105469
2024-05-06,75.3499984741211
2024-05-07,74.30999755859375
2024-05-08,73.37999725341797
2024-05-09,73.5999984741211
2024-05-10,73.23999786376953
2024-05-13,72.11000061035156
2024-05-14,71.75
2024-05-15,71.43000030517578
2024-05-16,71.5999984741211
2024-05-17,70.86000061035156
2024-05-20,70.0
2024-05-21,69.0
2024-05-22,68.30000305175781
2024-05-23,67.22000122070312
2024-05-24,67.52999877929688
2024-05-28,67.2300033569336
2024-05-29,66.29000091552734
2024-05-30,66.77999877929688
2024-05-31,68.58000183105469
2024-06-03,70.08000183105469
2024-06-04,69.98999786376953
2024-06-05,70.8499984741211
2024-06-06,71.06999969482422
2024-06-07,68.77999877929688
2024-06-10,67.62999725341797
2024-06-11,68.1500015258789
2024-06-12,68.87000274658203
2024-06-13,69.33999633789062
2024-06-14,68.9000015258789
2024-06-17,69.30000305175781
2024-06-18,68.87000274658203
2024-06-20,68.9000015258789
2024-06-21,69.23999786376953
2024-06-24,70.19000244140625
2024-06-25,69.38999938964844
2024-06-26,69.33000183105469
2024-06-27,69.4800033569336
2024-06-28,70.37000274658203
2024-07-01,70.29000091552734
2024-07-02,68.70999908447266
2024-07-03,69.93000030517578
2024-07-05,69.61000061035156
2024-07-08,70.02999877929688
2024-07-09,68.06999969482422
2024-07-10,69.80999755859375
2024-07-11,72.0199966430664
2024-07-12,72.93000030517578
2024-07-15,72.37000274658203
2024-07-16,74.75
2024-07-17,74.93000030517578
2024-07-18,72.38999938964844
2024-07-19,72.73999786376953
2024-07-22,72.69000244140625
2024-07-23,71.20999908447266
2024-07-24,69.91999816894531
2024-07-25,68.56999969482422
2024-07-26,67.9800033569336
2024-07-29,69.4000015258789
2024-07-30,69.08999633789062
2024-07-31,69.98999786376953
2024-08-01,69.73999786376953
2024-08-02,70.16000366210938
2024-08-05,69.62000274658203
2024-08-06,71.70999908447266
2024-08-07,70.5199966430664
2024-08-08,71.93000030517578
2024-08-09,70.51000213623047
2024-08-12,69.80999755859375
2024-08-13,70.66000366210938
2024-08-14,70.5999984741211
2024-08-15,71.2699966430664
2024-08-16,70.80999755859375
2024-08-19,71.58999633789062
2024-08-20,71.4800033569336
2024-08-21,72.2300033569336
2024-08-22,71.33999633789062
2024-08-23,70.36000061035156
2024-08-26,69.95999908447266
2024-08-27,69.48999786376953
2024-08-28,69.11000061035156
2024-08-29,69.06999969482422
2024-08-30,69.4800033569336
2024-09-03,68.44000244140625
2024-09-04,68.6500015258789
2024-09-05,67.93000030517578
2024-09-06,67.62999725341797
2024-09-09,67.80999755859375
2024-09-10,66.55000305175781
2024-09-11,68.91000366210938
2024-09-12,69.13999938964844
2024-09-13,69.18000030517578
2024-09-16,69.93000030517578
2024-09-17,69.27999877929688
2024-09-18,69.25
2024-09-19,71.06999969482422
2024-09-20,70.27999877929688
2024-09-23,70.54000091552734
2024-09-24,70.63999938964844
2024-09-25,69.68000030517578
2024-09-26,70.8499984741211
2024-09-27,71.27999877929688
2024-09-30,72.12000274658203
2024-10-01,72.48999786376953
2024-10-02,72.41000366210938
2024-10-03,70.91999816894531
2024-10-04,71.76000213623047
2024-10-07,69.87999725341797
2024-10-08,69.83000183105469
2024-10-09,70.48999786376953
2024-10-10,70.22000122070312
2024-10-11,70.80999755859375
2024-10-14,71.58999633789062
2024-10-15,71.20999908447266
2024-10-16,72.12000274658203
2024-10-17,71.06999969482422
2024-10-18,70.55000305175781
2024-10-21,72.75
2024-10-22,72.12999725341797
2024-10-23,73.48999786376953
2024-10-24,72.19000244140625
2024-10-25,70.54000091552734
2024-10-28,71.0999984741211
2024-10-29,70.5
2024-10-30,70.11000061035156
2024-10-31,69.55000305175781
2024-11-01,69.9800033569336
2024-11-04,70.04000091552734
2024-11-05,68.19999694824219
2024-11-06,68.26000213623047
2024-11-07,68.61000061035156
2024-11-08,67.98999786376953
2024-11-11,67.87000274658203
2024-11-12,67.37000274658203
2024-11-13,67.91000366210938
2024-11-14,68.47000122070312
2024-11-15,67.5199966430664
2024-11-18,68.91000366210938
2024-11-19,69.44999694824219
2024-11-20,69.41000366210938
2024-11-21,69.77999877929688
