Date,CQP
2023-01-05,54.5099983215332
2023-01-06,55.72999954223633
2023-01-09,56.369998931884766
2023-01-10,54.88999938964844
2023-01-11,56.02000045776367
2023-01-12,57.41999816894531
2023-01-13,57.099998474121094
2023-01-17,56.380001068115234
2023-01-18,54.52000045776367
2023-01-19,55.369998931884766
2023-01-20,55.470001220703125
2023-01-23,56.06999969482422
2023-01-24,54.91999816894531
2023-01-25,54.33000183105469
2023-01-26,54.939998626708984
2023-01-27,55.060001373291016
2023-01-30,53.81999969482422
2023-01-31,54.56999969482422
2023-02-01,54.59000015258789
2023-02-02,54.529998779296875
2023-02-03,52.0099983215332
2023-02-06,52.0
2023-02-07,52.5099983215332
2023-02-08,53.15999984741211
2023-02-09,52.2599983215332
2023-02-10,54.20000076293945
2023-02-13,52.52000045776367
2023-02-14,53.54999923706055
2023-02-15,51.0099983215332
2023-02-16,50.59000015258789
2023-02-17,48.68000030517578
2023-02-21,48.349998474121094
2023-02-22,49.5
2023-02-23,53.0
2023-02-24,50.91999816894531
2023-02-27,49.650001525878906
2023-02-28,49.439998626708984
2023-03-01,50.220001220703125
2023-03-02,49.72999954223633
2023-03-03,49.380001068115234
2023-03-06,49.869998931884766
2023-03-07,49.65999984741211
2023-03-08,49.40999984741211
2023-03-09,49.0099983215332
2023-03-10,48.130001068115234
2023-03-13,47.84000015258789
2023-03-14,46.970001220703125
2023-03-15,44.209999084472656
2023-03-16,46.0
2023-03-17,43.13999938964844
2023-03-20,43.18000030517578
2023-03-21,44.689998626708984
2023-03-22,44.689998626708984
2023-03-23,43.810001373291016
2023-03-24,43.88999938964844
2023-03-27,45.869998931884766
2023-03-28,47.04999923706055
2023-03-29,47.25
2023-03-30,47.470001220703125
2023-03-31,47.31999969482422
2023-04-03,47.459999084472656
2023-04-04,47.33000183105469
2023-04-05,47.0
2023-04-06,46.52000045776367
2023-04-10,47.22999954223633
2023-04-11,47.810001373291016
2023-04-12,47.52000045776367
2023-04-13,46.72999954223633
2023-04-14,46.65999984741211
2023-04-17,46.56999969482422
2023-04-18,46.36000061035156
2023-04-19,46.380001068115234
2023-04-20,45.959999084472656
2023-04-21,45.9900016784668
2023-04-24,46.56999969482422
2023-04-25,45.119998931884766
2023-04-26,45.2599983215332
2023-04-27,44.56999969482422
2023-04-28,45.61000061035156
2023-05-01,45.720001220703125
2023-05-02,44.83000183105469
2023-05-03,44.720001220703125
2023-05-04,44.79999923706055
2023-05-05,45.75
2023-05-08,45.0
2023-05-09,45.709999084472656
2023-05-10,46.529998779296875
2023-05-11,45.939998626708984
2023-05-12,45.849998474121094
2023-05-15,47.439998626708984
2023-05-16,47.650001525878906
2023-05-17,46.95000076293945
2023-05-18,47.150001525878906
2023-05-19,46.25
2023-05-22,46.849998474121094
2023-05-23,46.84000015258789
2023-05-24,46.290000915527344
2023-05-25,46.13999938964844
2023-05-26,44.90999984741211
2023-05-30,44.68000030517578
2023-05-31,44.45000076293945
2023-06-01,45.029998779296875
2023-06-02,45.040000915527344
2023-06-05,43.84000015258789
2023-06-06,44.02000045776367
2023-06-07,44.869998931884766
2023-06-08,45.34000015258789
2023-06-09,44.25
2023-06-12,43.9900016784668
2023-06-13,44.33000183105469
2023-06-14,45.29999923706055
2023-06-15,45.81999969482422
2023-06-16,47.06999969482422
2023-06-20,46.400001525878906
2023-06-21,45.880001068115234
2023-06-22,46.04999923706055
2023-06-23,45.959999084472656
2023-06-26,45.9900016784668
2023-06-27,45.54999923706055
2023-06-28,45.86000061035156
2023-06-29,46.0
2023-06-30,46.13999938964844
2023-07-03,46.619998931884766
2023-07-05,46.2400016784668
2023-07-06,46.040000915527344
2023-07-07,46.22999954223633
2023-07-10,46.400001525878906
2023-07-11,47.18000030517578
2023-07-12,48.09000015258789
2023-07-13,48.5099983215332
2023-07-14,48.040000915527344
2023-07-17,48.34000015258789
2023-07-18,49.220001220703125
2023-07-19,49.560001373291016
2023-07-20,50.099998474121094
2023-07-21,50.68000030517578
2023-07-24,51.52000045776367
2023-07-25,51.540000915527344
2023-07-26,51.2400016784668
2023-07-27,51.310001373291016
2023-07-28,51.36000061035156
2023-07-31,51.650001525878906
2023-08-01,51.97999954223633
2023-08-02,51.56999969482422
2023-08-03,52.25
2023-08-04,49.939998626708984
2023-08-07,50.61000061035156
2023-08-08,49.47999954223633
2023-08-09,49.45000076293945
2023-08-10,48.720001220703125
2023-08-11,49.849998474121094
2023-08-14,49.75
2023-08-15,48.900001525878906
2023-08-16,50.0099983215332
2023-08-17,50.04999923706055
2023-08-18,50.9900016784668
2023-08-21,51.38999938964844
2023-08-22,51.279998779296875
2023-08-23,50.75
2023-08-24,50.40999984741211
2023-08-25,50.869998931884766
2023-08-28,51.59000015258789
2023-08-29,52.060001373291016
2023-08-30,52.0099983215332
2023-08-31,51.900001525878906
2023-09-01,53.75
2023-09-05,53.36000061035156
2023-09-06,52.31999969482422
2023-09-07,53.2599983215332
2023-09-08,53.599998474121094
2023-09-11,52.97999954223633
2023-09-12,53.81999969482422
2023-09-13,53.63999938964844
2023-09-14,54.61000061035156
2023-09-15,53.06999969482422
2023-09-18,54.619998931884766
2023-09-19,55.18000030517578
2023-09-20,57.220001220703125
2023-09-21,56.5099983215332
2023-09-22,55.22999954223633
2023-09-25,57.029998779296875
2023-09-26,56.45000076293945
2023-09-27,56.77000045776367
2023-09-28,54.56999969482422
2023-09-29,54.189998626708984
2023-10-02,53.810001373291016
2023-10-03,53.099998474121094
2023-10-04,51.349998474121094
2023-10-05,52.68000030517578
2023-10-06,52.16999816894531
2023-10-09,55.189998626708984
2023-10-10,54.7400016784668
2023-10-11,53.779998779296875
2023-10-12,53.93000030517578
2023-10-13,54.84000015258789
2023-10-16,54.86000061035156
2023-10-17,54.459999084472656
2023-10-18,55.380001068115234
2023-10-19,54.9900016784668
2023-10-20,55.34000015258789
2023-10-23,54.54999923706055
2023-10-24,55.63999938964844
2023-10-25,55.209999084472656
2023-10-26,55.029998779296875
2023-10-27,54.650001525878906
2023-10-30,54.880001068115234
2023-10-31,55.7599983215332
2023-11-01,56.86000061035156
2023-11-02,58.619998931884766
2023-11-03,57.869998931884766
2023-11-06,56.61000061035156
2023-11-07,57.86000061035156
2023-11-08,57.33000183105469
2023-11-09,57.34000015258789
2023-11-10,56.33000183105469
2023-11-13,57.630001068115234
2023-11-14,57.900001525878906
2023-11-15,58.45000076293945
2023-11-16,57.650001525878906
2023-11-17,59.34000015258789
2023-11-20,57.939998626708984
2023-11-21,57.68000030517578
2023-11-22,58.29999923706055
2023-11-24,58.880001068115234
2023-11-27,58.25
2023-11-28,59.0
2023-11-29,60.77000045776367
2023-11-30,61.7400016784668
2023-12-01,60.380001068115234
2023-12-04,60.869998931884766
2023-12-05,60.849998474121094
2023-12-06,58.029998779296875
2023-12-07,59.29999923706055
2023-12-08,58.310001373291016
2023-12-11,55.779998779296875
2023-12-12,54.40999984741211
2023-12-13,53.349998474121094
2023-12-14,53.13999938964844
2023-12-15,50.08000183105469
2023-12-18,52.689998626708984
2023-12-19,54.400001525878906
2023-12-20,53.52000045776367
2023-12-21,54.0099983215332
2023-12-22,52.04999923706055
2023-12-26,51.93000030517578
2023-12-27,50.959999084472656
2023-12-28,50.34000015258789
2023-12-29,49.790000915527344
2024-01-02,51.29999923706055
2024-01-03,52.58000183105469
2024-01-04,52.68000030517578
2024-01-05,53.0
2024-01-08,51.58000183105469
2024-01-09,52.209999084472656
2024-01-10,52.45000076293945
2024-01-11,52.16999816894531
2024-01-12,52.5
2024-01-16,51.54999923706055
2024-01-17,51.209999084472656
2024-01-18,51.06999969482422
2024-01-19,50.43000030517578
2024-01-22,50.540000915527344
2024-01-23,51.189998626708984
2024-01-24,51.650001525878906
2024-01-25,52.650001525878906
2024-01-26,53.4900016784668
2024-01-29,54.349998474121094
2024-01-30,54.97999954223633
2024-01-31,52.91999816894531
2024-02-01,52.9900016784668
2024-02-02,51.880001068115234
2024-02-05,51.349998474121094
2024-02-06,49.540000915527344
2024-02-07,49.619998931884766
2024-02-08,49.79999923706055
2024-02-09,50.0
2024-02-12,51.150001525878906
2024-02-13,50.18000030517578
2024-02-14,50.75
2024-02-15,51.5099983215332
2024-02-16,52.0099983215332
2024-02-20,52.119998931884766
2024-02-21,52.77000045776367
2024-02-22,51.20000076293945
2024-02-23,51.97999954223633
2024-02-26,50.95000076293945
2024-02-27,50.150001525878906
2024-02-28,49.34000015258789
2024-02-29,48.619998931884766
2024-03-01,48.63999938964844
2024-03-04,48.90999984741211
2024-03-05,48.7400016784668
2024-03-06,49.439998626708984
2024-03-07,48.65999984741211
2024-03-08,48.84000015258789
2024-03-11,48.959999084472656
2024-03-12,48.54999923706055
2024-03-13,48.150001525878906
2024-03-14,47.84000015258789
2024-03-15,48.529998779296875
2024-03-18,48.2400016784668
2024-03-19,49.20000076293945
2024-03-20,50.25
2024-03-21,50.58000183105469
2024-03-22,49.36000061035156
2024-03-25,49.54999923706055
2024-03-26,48.7599983215332
2024-03-27,49.099998474121094
2024-03-28,49.38999938964844
2024-04-01,49.400001525878906
2024-04-02,49.599998474121094
2024-04-03,50.209999084472656
2024-04-04,49.29999923706055
2024-04-05,48.41999816894531
2024-04-08,47.900001525878906
2024-04-09,47.560001373291016
2024-04-10,47.09000015258789
2024-04-11,47.0099983215332
2024-04-12,46.70000076293945
2024-04-15,46.150001525878906
2024-04-16,46.66999816894531
2024-04-17,46.650001525878906
2024-04-18,48.7400016784668
2024-04-19,49.33000183105469
2024-04-22,48.65999984741211
2024-04-23,47.970001220703125
2024-04-24,48.15999984741211
2024-04-25,48.41999816894531
2024-04-26,49.0099983215332
2024-04-29,50.40999984741211
2024-04-30,48.45000076293945
2024-05-01,49.060001373291016
2024-05-02,50.15999984741211
2024-05-03,50.75
2024-05-06,50.79999923706055
2024-05-07,51.18000030517578
2024-05-08,49.540000915527344
2024-05-09,48.2599983215332
2024-05-10,47.599998474121094
2024-05-13,47.0
2024-05-14,48.540000915527344
2024-05-15,47.77000045776367
2024-05-16,48.099998474121094
2024-05-17,49.52000045776367
2024-05-20,49.33000183105469
2024-05-21,49.470001220703125
2024-05-22,48.93000030517578
2024-05-23,49.290000915527344
2024-05-24,49.119998931884766
2024-05-28,49.36000061035156
2024-05-29,48.720001220703125
2024-05-30,48.380001068115234
2024-05-31,48.16999816894531
2024-06-03,47.7400016784668
2024-06-04,47.36000061035156
2024-06-05,48.09000015258789
2024-06-06,47.599998474121094
2024-06-07,48.060001373291016
2024-06-10,49.060001373291016
2024-06-11,48.599998474121094
2024-06-12,48.970001220703125
2024-06-13,48.72999954223633
2024-06-14,47.880001068115234
2024-06-17,47.25
2024-06-18,47.189998626708984
2024-06-20,47.47999954223633
2024-06-21,47.619998931884766
2024-06-24,48.54999923706055
2024-06-25,48.25
2024-06-26,48.880001068115234
2024-06-27,48.75
2024-06-28,49.11000061035156
2024-07-01,49.38999938964844
2024-07-02,49.2599983215332
2024-07-03,49.70000076293945
2024-07-05,48.84000015258789
2024-07-08,49.400001525878906
2024-07-09,50.029998779296875
2024-07-10,50.36000061035156
2024-07-11,51.41999816894531
2024-07-12,51.88999938964844
2024-07-15,51.630001068115234
2024-07-16,52.7400016784668
2024-07-17,52.029998779296875
2024-07-18,53.220001220703125
2024-07-19,53.11000061035156
2024-07-22,54.36000061035156
2024-07-23,53.540000915527344
2024-07-24,52.63999938964844
2024-07-25,52.88999938964844
2024-07-26,53.790000915527344
2024-07-29,53.61000061035156
2024-07-30,53.810001373291016
2024-07-31,52.65999984741211
2024-08-01,52.88999938964844
2024-08-02,50.93000030517578
2024-08-05,50.08000183105469
2024-08-06,49.52000045776367
2024-08-07,48.540000915527344
2024-08-08,48.439998626708984
2024-08-09,47.5099983215332
2024-08-12,47.400001525878906
2024-08-13,47.4900016784668
2024-08-14,48.63999938964844
2024-08-15,49.209999084472656
2024-08-16,50.650001525878906
2024-08-19,49.779998779296875
2024-08-20,48.970001220703125
2024-08-21,48.41999816894531
2024-08-22,47.810001373291016
2024-08-23,47.959999084472656
2024-08-26,48.459999084472656
2024-08-27,47.77000045776367
2024-08-28,47.43000030517578
2024-08-29,48.52000045776367
2024-08-30,48.97999954223633
2024-09-03,48.2599983215332
2024-09-04,48.630001068115234
2024-09-05,47.5099983215332
2024-09-06,48.529998779296875
2024-09-09,48.810001373291016
2024-09-10,49.43000030517578
2024-09-11,48.52000045776367
2024-09-12,48.959999084472656
2024-09-13,48.81999969482422
2024-09-16,48.72999954223633
2024-09-17,48.83000183105469
2024-09-18,48.56999969482422
2024-09-19,48.060001373291016
2024-09-20,47.75
2024-09-23,48.84000015258789
2024-09-24,48.29999923706055
2024-09-25,48.150001525878906
2024-09-26,47.810001373291016
2024-09-27,48.279998779296875
2024-09-30,48.720001220703125
2024-10-01,49.0
2024-10-02,49.060001373291016
2024-10-03,49.66999816894531
2024-10-04,49.7400016784668
2024-10-07,50.29999923706055
2024-10-08,49.810001373291016
2024-10-09,50.08000183105469
2024-10-10,50.810001373291016
2024-10-11,50.16999816894531
2024-10-14,50.0099983215332
2024-10-15,49.529998779296875
2024-10-16,48.790000915527344
2024-10-17,48.220001220703125
2024-10-18,48.959999084472656
2024-10-21,48.060001373291016
2024-10-22,48.58000183105469
2024-10-23,49.27000045776367
2024-10-24,48.470001220703125
2024-10-25,48.7400016784668
2024-10-28,48.66999816894531
2024-10-29,49.189998626708984
2024-10-30,49.40999984741211
2024-10-31,50.54999923706055
2024-11-01,49.959999084472656
2024-11-04,48.18000030517578
2024-11-05,49.0099983215332
2024-11-06,50.0
2024-11-07,50.029998779296875
2024-11-08,50.16999816894531
2024-11-11,50.380001068115234
2024-11-12,49.79999923706055
2024-11-13,51.939998626708984
2024-11-14,52.15999984741211
2024-11-15,53.0
2024-11-18,53.41999816894531
2024-11-19,53.5
2024-11-20,53.29999923706055
2024-11-21,53.939998626708984
