Date,STLA
2022-09-26,12.239999771118164
2022-09-27,12.3100004196167
2022-09-28,12.579999923706055
2022-09-29,11.979999542236328
2022-09-30,11.84000015258789
2022-10-03,12.229999542236328
2022-10-04,12.880000114440918
2022-10-05,12.550000190734863
2022-10-06,12.289999961853027
2022-10-07,11.930000305175781
2022-10-10,11.859999656677246
2022-10-11,11.8100004196167
2022-10-12,11.770000457763672
2022-10-13,12.300000190734863
2022-10-14,12.100000381469727
2022-10-17,12.569999694824219
2022-10-18,12.920000076293945
2022-10-19,12.65999984741211
2022-10-20,12.760000228881836
2022-10-21,13.039999961853027
2022-10-24,13.40999984741211
2022-10-25,13.4399995803833
2022-10-26,13.619999885559082
2022-10-27,13.550000190734863
2022-10-28,13.569999694824219
2022-10-31,13.520000457763672
2022-11-01,13.729999542236328
2022-11-02,13.369999885559082
2022-11-03,12.90999984741211
2022-11-04,13.539999961853027
2022-11-07,13.800000190734863
2022-11-08,13.800000190734863
2022-11-09,13.59000015258789
2022-11-10,14.460000038146973
2022-11-11,14.869999885559082
2022-11-14,14.800000190734863
2022-11-15,14.869999885559082
2022-11-16,14.829999923706055
2022-11-17,14.75
2022-11-18,14.930000305175781
2022-11-21,14.90999984741211
2022-11-22,15.1899995803833
2022-11-23,15.039999961853027
2022-11-25,15.210000038146973
2022-11-28,15.039999961853027
2022-11-29,15.210000038146973
2022-11-30,15.619999885559082
2022-12-01,15.720000267028809
2022-12-02,15.369999885559082
2022-12-05,15.25
2022-12-06,15.170000076293945
2022-12-07,15.210000038146973
2022-12-08,14.84000015258789
2022-12-09,14.4399995803833
2022-12-12,14.579999923706055
2022-12-13,14.640000343322754
2022-12-14,14.710000038146973
2022-12-15,14.4399995803833
2022-12-16,14.140000343322754
2022-12-19,14.210000038146973
2022-12-20,14.069999694824219
2022-12-21,14.329999923706055
2022-12-22,13.880000114440918
2022-12-23,14.050000190734863
2022-12-27,14.0
2022-12-28,13.850000381469727
2022-12-29,14.34000015258789
2022-12-30,14.199999809265137
2023-01-03,14.59000015258789
2023-01-04,15.0600004196167
2023-01-05,15.170000076293945
2023-01-06,15.449999809265137
2023-01-09,15.619999885559082
2023-01-10,15.869999885559082
2023-01-11,15.800000190734863
2023-01-12,16.030000686645508
2023-01-13,15.420000076293945
2023-01-17,15.449999809265137
2023-01-18,15.279999732971191
2023-01-19,15.130000114440918
2023-01-20,15.199999809265137
2023-01-23,15.279999732971191
2023-01-24,15.229999542236328
2023-01-25,15.25
2023-01-26,15.390000343322754
2023-01-27,15.539999961853027
2023-01-30,15.100000381469727
2023-01-31,15.720000267028809
2023-02-01,16.079999923706055
2023-02-02,16.600000381469727
2023-02-03,16.329999923706055
2023-02-06,16.170000076293945
2023-02-07,16.270000457763672
2023-02-08,16.18000030517578
2023-02-09,16.75
2023-02-10,16.399999618530273
2023-02-13,16.670000076293945
2023-02-14,16.809999465942383
2023-02-15,17.010000228881836
2023-02-16,16.940000534057617
2023-02-17,17.290000915527344
2023-02-21,16.65999984741211
2023-02-22,17.270000457763672
2023-02-23,18.020000457763672
2023-02-24,17.56999969482422
2023-02-27,17.610000610351562
2023-02-28,17.520000457763672
2023-03-01,18.260000228881836
2023-03-02,18.350000381469727
2023-03-03,18.829999923706055
2023-03-06,18.649999618530273
2023-03-07,18.43000030517578
2023-03-08,18.510000228881836
2023-03-09,17.969999313354492
2023-03-10,17.600000381469727
2023-03-13,17.350000381469727
2023-03-14,17.530000686645508
2023-03-15,16.8700008392334
2023-03-16,17.1200008392334
2023-03-17,16.790000915527344
2023-03-20,16.959999084472656
2023-03-21,17.420000076293945
2023-03-22,17.309999465942383
2023-03-23,17.360000610351562
2023-03-24,17.25
2023-03-27,17.559999465942383
2023-03-28,17.59000015258789
2023-03-29,17.770000457763672
2023-03-30,18.010000228881836
2023-03-31,18.190000534057617
2023-04-03,18.170000076293945
2023-04-04,17.979999542236328
2023-04-05,17.579999923706055
2023-04-06,17.649999618530273
2023-04-10,17.84000015258789
2023-04-11,18.25
2023-04-12,18.399999618530273
2023-04-13,18.700000762939453
2023-04-14,18.860000610351562
2023-04-17,18.670000076293945
2023-04-18,18.770000457763672
2023-04-19,18.510000228881836
2023-04-20,17.709999084472656
2023-04-21,17.68000030517578
2023-04-24,16.420000076293945
2023-04-25,16.079999923706055
2023-04-26,16.110000610351562
2023-04-27,16.420000076293945
2023-04-28,16.6299991607666
2023-05-01,16.649999618530273
2023-05-02,16.329999923706055
2023-05-03,15.890000343322754
2023-05-04,15.869999885559082
2023-05-05,16.299999237060547
2023-05-08,16.40999984741211
2023-05-09,16.299999237060547
2023-05-10,16.389999389648438
2023-05-11,16.290000915527344
2023-05-12,16.200000762939453
2023-05-15,16.100000381469727
2023-05-16,15.84000015258789
2023-05-17,16.1299991607666
2023-05-18,16.450000762939453
2023-05-19,16.780000686645508
2023-05-22,16.540000915527344
2023-05-23,16.25
2023-05-24,15.739999771118164
2023-05-25,15.649999618530273
2023-05-26,15.899999618530273
2023-05-30,15.739999771118164
2023-05-31,15.300000190734863
2023-06-01,15.479999542236328
2023-06-02,15.869999885559082
2023-06-05,15.75
2023-06-06,15.84000015258789
2023-06-07,16.040000915527344
2023-06-08,16.329999923706055
2023-06-09,16.239999771118164
2023-06-12,16.440000534057617
2023-06-13,16.809999465942383
2023-06-14,16.979999542236328
2023-06-15,17.15999984741211
2023-06-16,17.34000015258789
2023-06-20,16.8799991607666
2023-06-21,16.81999969482422
2023-06-22,16.6299991607666
2023-06-23,16.459999084472656
2023-06-26,16.600000381469727
2023-06-27,16.899999618530273
2023-06-28,16.920000076293945
2023-06-29,17.450000762939453
2023-06-30,17.540000915527344
2023-07-03,17.809999465942383
2023-07-05,17.549999237060547
2023-07-06,17.360000610351562
2023-07-07,17.739999771118164
2023-07-10,17.899999618530273
2023-07-11,18.0
2023-07-12,18.479999542236328
2023-07-13,18.90999984741211
2023-07-14,18.760000228881836
2023-07-17,18.65999984741211
2023-07-18,18.739999771118164
2023-07-19,18.549999237060547
2023-07-20,18.5
2023-07-21,18.350000381469727
2023-07-24,18.510000228881836
2023-07-25,18.510000228881836
2023-07-26,19.170000076293945
2023-07-27,19.799999237060547
2023-07-28,20.549999237060547
2023-07-31,20.549999237060547
2023-08-01,20.1200008392334
2023-08-02,19.670000076293945
2023-08-03,19.56999969482422
2023-08-04,19.43000030517578
2023-08-07,19.579999923706055
2023-08-08,19.34000015258789
2023-08-09,19.1200008392334
2023-08-10,18.770000457763672
2023-08-11,18.40999984741211
2023-08-14,18.40999984741211
2023-08-15,18.139999389648438
2023-08-16,17.920000076293945
2023-08-17,17.75
2023-08-18,17.81999969482422
2023-08-21,18.1299991607666
2023-08-22,18.09000015258789
2023-08-23,18.200000762939453
2023-08-24,17.860000610351562
2023-08-25,18.18000030517578
2023-08-28,18.299999237060547
2023-08-29,18.850000381469727
2023-08-30,18.719999313354492
2023-08-31,18.549999237060547
2023-09-01,18.229999542236328
2023-09-05,18.260000228881836
2023-09-06,18.15999984741211
2023-09-07,18.09000015258789
2023-09-08,18.229999542236328
2023-09-11,18.690000534057617
2023-09-12,19.030000686645508
2023-09-13,18.950000762939453
2023-09-14,18.84000015258789
2023-09-15,19.25
2023-09-18,18.940000534057617
2023-09-19,19.34000015258789
2023-09-20,19.670000076293945
2023-09-21,19.329999923706055
2023-09-22,19.350000381469727
2023-09-25,19.239999771118164
2023-09-26,18.84000015258789
2023-09-27,18.809999465942383
2023-09-28,19.270000457763672
2023-09-29,19.1299991607666
2023-10-02,18.90999984741211
2023-10-03,18.700000762939453
2023-10-04,18.75
2023-10-05,18.889999389648438
2023-10-06,19.459999084472656
2023-10-09,19.110000610351562
2023-10-10,19.579999923706055
2023-10-11,20.25
2023-10-12,19.770000457763672
2023-10-13,19.68000030517578
2023-10-16,19.81999969482422
2023-10-17,20.059999465942383
2023-10-18,19.709999084472656
2023-10-19,18.950000762939453
2023-10-20,18.8799991607666
2023-10-23,18.940000534057617
2023-10-24,18.760000228881836
2023-10-25,18.889999389648438
2023-10-26,18.479999542236328
2023-10-27,18.040000915527344
2023-10-30,18.0
2023-10-31,18.68000030517578
2023-11-01,18.940000534057617
2023-11-02,19.610000610351562
2023-11-03,20.110000610351562
2023-11-06,19.549999237060547
2023-11-07,19.3700008392334
2023-11-08,19.469999313354492
2023-11-09,19.079999923706055
2023-11-10,19.3799991607666
2023-11-13,19.68000030517578
2023-11-14,20.25
2023-11-15,20.450000762939453
2023-11-16,19.920000076293945
2023-11-17,20.229999542236328
2023-11-20,20.610000610351562
2023-11-21,20.18000030517578
2023-11-22,20.139999389648438
2023-11-24,20.459999084472656
2023-11-27,20.420000076293945
2023-11-28,20.520000457763672
2023-11-29,21.56999969482422
2023-11-30,21.65999984741211
2023-12-01,22.010000228881836
2023-12-04,21.979999542236328
2023-12-05,21.989999771118164
2023-12-06,22.540000915527344
2023-12-07,22.549999237060547
2023-12-08,22.600000381469727
2023-12-11,22.540000915527344
2023-12-12,22.6200008392334
2023-12-13,22.950000762939453
2023-12-14,23.5
2023-12-15,23.459999084472656
2023-12-18,23.450000762939453
2023-12-19,23.34000015258789
2023-12-20,22.8799991607666
2023-12-21,23.420000076293945
2023-12-22,23.329999923706055
2023-12-26,23.450000762939453
2023-12-27,23.59000015258789
2023-12-28,23.450000762939453
2023-12-29,23.31999969482422
2024-01-02,23.049999237060547
2024-01-03,22.25
2024-01-04,22.209999084472656
2024-01-05,22.450000762939453
2024-01-08,22.75
2024-01-09,22.34000015258789
2024-01-10,22.84000015258789
2024-01-11,22.760000228881836
2024-01-12,22.299999237060547
2024-01-16,21.739999771118164
2024-01-17,21.34000015258789
2024-01-18,21.559999465942383
2024-01-19,21.6200008392334
2024-01-22,21.329999923706055
2024-01-23,21.31999969482422
2024-01-24,21.09000015258789
2024-01-25,21.149999618530273
2024-01-26,21.209999084472656
2024-01-29,21.260000228881836
2024-01-30,21.8700008392334
2024-01-31,21.959999084472656
2024-02-01,22.84000015258789
2024-02-02,23.079999923706055
2024-02-05,22.56999969482422
2024-02-06,23.030000686645508
2024-02-07,23.510000228881836
2024-02-08,24.049999237060547
2024-02-09,24.40999984741211
2024-02-12,24.5
2024-02-13,23.989999771118164
2024-02-14,24.389999389648438
2024-02-15,25.989999771118164
2024-02-16,25.690000534057617
2024-02-20,25.399999618530273
2024-02-21,25.6299991607666
2024-02-22,26.290000915527344
2024-02-23,26.510000228881836
2024-02-26,26.170000076293945
2024-02-27,26.15999984741211
2024-02-28,26.18000030517578
2024-02-29,26.260000228881836
2024-03-01,26.489999771118164
2024-03-04,26.510000228881836
2024-03-05,26.790000915527344
2024-03-06,27.170000076293945
2024-03-07,27.549999237060547
2024-03-08,27.299999237060547
2024-03-11,27.579999923706055
2024-03-12,28.18000030517578
2024-03-13,27.760000228881836
2024-03-14,27.5
2024-03-15,28.5
2024-03-18,28.479999542236328
2024-03-19,28.81999969482422
2024-03-20,29.360000610351562
2024-03-21,29.209999084472656
2024-03-22,29.18000030517578
2024-03-25,29.399999618530273
2024-03-26,28.700000762939453
2024-03-27,28.989999771118164
2024-03-28,28.299999237060547
2024-04-01,28.239999771118164
2024-04-02,27.510000228881836
2024-04-03,27.049999237060547
2024-04-04,26.579999923706055
2024-04-05,26.639999389648438
2024-04-08,26.920000076293945
2024-04-09,27.25
2024-04-10,26.950000762939453
2024-04-11,27.020000457763672
2024-04-12,25.940000534057617
2024-04-15,26.25
2024-04-16,25.799999237060547
2024-04-17,25.790000915527344
2024-04-18,25.75
2024-04-19,25.770000457763672
2024-04-22,24.579999923706055
2024-04-23,24.959999084472656
2024-04-24,24.860000610351562
2024-04-25,24.600000381469727
2024-04-26,24.739999771118164
2024-04-29,24.920000076293945
2024-04-30,22.299999237060547
2024-05-01,22.479999542236328
2024-05-02,21.549999237060547
2024-05-03,21.860000610351562
2024-05-06,21.940000534057617
2024-05-07,21.780000686645508
2024-05-08,21.440000534057617
2024-05-09,21.760000228881836
2024-05-10,21.899999618530273
2024-05-13,22.65999984741211
2024-05-14,23.31999969482422
2024-05-15,23.15999984741211
2024-05-16,22.829999923706055
2024-05-17,22.579999923706055
2024-05-20,22.34000015258789
2024-05-21,22.09000015258789
2024-05-22,22.100000381469727
2024-05-23,21.920000076293945
2024-05-24,22.309999465942383
2024-05-28,22.43000030517578
2024-05-29,21.81999969482422
2024-05-30,22.25
2024-05-31,22.270000457763672
2024-06-03,21.979999542236328
2024-06-04,21.709999084472656
2024-06-05,22.190000534057617
2024-06-06,21.969999313354492
2024-06-07,21.850000381469727
2024-06-10,21.81999969482422
2024-06-11,21.5
2024-06-12,21.729999542236328
2024-06-13,21.079999923706055
2024-06-14,20.209999084472656
2024-06-17,20.549999237060547
2024-06-18,20.399999618530273
2024-06-20,20.489999771118164
2024-06-21,20.5
2024-06-24,20.700000762939453
2024-06-25,20.59000015258789
2024-06-26,20.729999542236328
2024-06-27,19.770000457763672
2024-06-28,19.850000381469727
2024-07-01,19.940000534057617
2024-07-02,19.65999984741211
2024-07-03,19.8700008392334
2024-07-05,19.559999465942383
2024-07-08,19.479999542236328
2024-07-09,19.450000762939453
2024-07-10,20.100000381469727
2024-07-11,20.260000228881836
2024-07-12,20.309999465942383
2024-07-15,20.229999542236328
2024-07-16,20.209999084472656
2024-07-17,20.34000015258789
2024-07-18,20.520000457763672
2024-07-19,20.209999084472656
2024-07-22,20.709999084472656
2024-07-23,20.100000381469727
2024-07-24,19.600000381469727
2024-07-25,18.09000015258789
2024-07-26,17.65999984741211
2024-07-29,16.989999771118164
2024-07-30,16.75
2024-07-31,16.690000534057617
2024-08-01,16.31999969482422
2024-08-02,16.1299991607666
2024-08-05,15.739999771118164
2024-08-06,15.569999694824219
2024-08-07,15.390000343322754
2024-08-08,15.520000457763672
2024-08-09,15.3100004196167
2024-08-12,15.1899995803833
2024-08-13,15.420000076293945
2024-08-14,15.569999694824219
2024-08-15,15.84000015258789
2024-08-16,15.890000343322754
2024-08-19,16.290000915527344
2024-08-20,16.299999237060547
2024-08-21,16.559999465942383
2024-08-22,16.299999237060547
2024-08-23,16.799999237060547
2024-08-26,16.649999618530273
2024-08-27,16.780000686645508
2024-08-28,16.700000762939453
2024-08-29,16.739999771118164
2024-08-30,16.780000686645508
2024-09-03,15.90999984741211
2024-09-04,16.079999923706055
2024-09-05,15.829999923706055
2024-09-06,15.5
2024-09-09,15.550000190734863
2024-09-10,15.140000343322754
2024-09-11,15.210000038146973
2024-09-12,15.0
2024-09-13,15.069999694824219
2024-09-16,15.1899995803833
2024-09-17,15.100000381469727
2024-09-18,15.199999809265137
2024-09-19,15.420000076293945
2024-09-20,15.0
2024-09-23,15.449999809265137
2024-09-24,15.5600004196167
2024-09-25,15.25
2024-09-26,15.640000343322754
2024-09-27,16.059999465942383
2024-09-30,14.050000190734863
2024-10-01,13.710000038146973
2024-10-02,13.630000114440918
2024-10-03,13.079999923706055
2024-10-04,13.319999694824219
2024-10-07,13.350000381469727
2024-10-08,13.15999984741211
2024-10-09,13.399999618530273
2024-10-10,13.300000190734863
2024-10-11,13.010000228881836
2024-10-14,13.239999771118164
2024-10-15,12.90999984741211
2024-10-16,13.029999732971191
2024-10-17,13.0
2024-10-18,13.279999732971191
2024-10-21,12.90999984741211
2024-10-22,13.119999885559082
2024-10-23,13.3100004196167
2024-10-24,13.640000343322754
2024-10-25,13.640000343322754
2024-10-28,13.75
2024-10-29,13.34000015258789
2024-10-30,13.229999542236328
2024-10-31,13.619999885559082
2024-11-01,13.699999809265137
2024-11-04,13.6899995803833
2024-11-05,13.8100004196167
2024-11-06,13.869999885559082
2024-11-07,13.989999771118164
2024-11-08,13.399999618530273
2024-11-11,13.59000015258789
2024-11-12,13.300000190734863
2024-11-13,13.119999885559082
2024-11-14,13.369999885559082
2024-11-15,13.34000015258789
2024-11-18,13.390000343322754
2024-11-19,13.050000190734863
2024-11-20,12.850000381469727
2024-11-21,12.850000381469727
