Date,KB
2023-01-05,41.81999969482422
2023-01-06,45.13999938964844
2023-01-09,45.75
2023-01-10,46.27000045776367
2023-01-11,45.13999938964844
2023-01-12,45.560001373291016
2023-01-13,46.290000915527344
2023-01-17,47.31999969482422
2023-01-18,46.279998779296875
2023-01-19,46.060001373291016
2023-01-20,46.52000045776367
2023-01-23,47.27000045776367
2023-01-24,47.02000045776367
2023-01-25,47.619998931884766
2023-01-26,48.279998779296875
2023-01-27,46.9900016784668
2023-01-30,46.849998474121094
2023-01-31,45.83000183105469
2023-02-01,46.689998626708984
2023-02-02,45.779998779296875
2023-02-03,45.41999816894531
2023-02-06,44.130001068115234
2023-02-07,44.060001373291016
2023-02-08,44.189998626708984
2023-02-09,42.689998626708984
2023-02-10,44.130001068115234
2023-02-13,43.93000030517578
2023-02-14,42.25
2023-02-15,39.79999923706055
2023-02-16,38.75
2023-02-17,38.86000061035156
2023-02-21,38.63999938964844
2023-02-22,38.38999938964844
2023-02-23,38.77000045776367
2023-02-24,38.38999938964844
2023-02-27,38.5
2023-02-28,38.529998779296875
2023-03-01,39.20000076293945
2023-03-02,38.31999969482422
2023-03-03,38.95000076293945
2023-03-06,38.79999923706055
2023-03-07,38.060001373291016
2023-03-08,38.29999923706055
2023-03-09,37.61000061035156
2023-03-10,37.119998931884766
2023-03-13,37.400001525878906
2023-03-14,37.06999969482422
2023-03-15,36.209999084472656
2023-03-16,36.709999084472656
2023-03-17,35.7400016784668
2023-03-20,36.95000076293945
2023-03-21,37.310001373291016
2023-03-22,37.22999954223633
2023-03-23,37.33000183105469
2023-03-24,36.25
2023-03-27,36.279998779296875
2023-03-28,36.83000183105469
2023-03-29,36.599998474121094
2023-03-30,36.40999984741211
2023-03-31,36.41999816894531
2023-04-03,36.27000045776367
2023-04-04,36.5
2023-04-05,36.38999938964844
2023-04-06,35.65999984741211
2023-04-10,35.47999954223633
2023-04-11,35.810001373291016
2023-04-12,35.310001373291016
2023-04-13,36.43000030517578
2023-04-14,37.08000183105469
2023-04-17,36.619998931884766
2023-04-18,37.09000015258789
2023-04-19,37.34000015258789
2023-04-20,37.630001068115234
2023-04-21,37.2400016784668
2023-04-24,37.040000915527344
2023-04-25,36.36000061035156
2023-04-26,36.22999954223633
2023-04-27,36.7400016784668
2023-04-28,37.290000915527344
2023-05-01,37.060001373291016
2023-05-02,36.61000061035156
2023-05-03,36.060001373291016
2023-05-04,36.61000061035156
2023-05-05,37.59000015258789
2023-05-08,37.52000045776367
2023-05-09,37.27000045776367
2023-05-10,36.970001220703125
2023-05-11,37.040000915527344
2023-05-12,36.52000045776367
2023-05-15,37.11000061035156
2023-05-16,36.72999954223633
2023-05-17,37.189998626708984
2023-05-18,37.13999938964844
2023-05-19,37.290000915527344
2023-05-22,37.75
2023-05-23,37.34000015258789
2023-05-24,36.97999954223633
2023-05-25,36.34000015258789
2023-05-26,36.66999816894531
2023-05-30,36.59000015258789
2023-05-31,36.0
2023-06-01,36.099998474121094
2023-06-02,37.20000076293945
2023-06-05,37.13999938964844
2023-06-06,37.81999969482422
2023-06-07,37.290000915527344
2023-06-08,37.58000183105469
2023-06-09,38.5099983215332
2023-06-12,37.849998474121094
2023-06-13,38.36000061035156
2023-06-14,38.380001068115234
2023-06-15,38.33000183105469
2023-06-16,37.970001220703125
2023-06-20,36.86000061035156
2023-06-21,36.31999969482422
2023-06-22,36.61000061035156
2023-06-23,35.63999938964844
2023-06-26,36.18000030517578
2023-06-27,36.81999969482422
2023-06-28,36.38999938964844
2023-06-29,36.040000915527344
2023-06-30,36.400001525878906
2023-07-03,37.439998626708984
2023-07-05,36.779998779296875
2023-07-06,35.65999984741211
2023-07-07,36.279998779296875
2023-07-10,36.16999816894531
2023-07-11,36.93000030517578
2023-07-12,37.41999816894531
2023-07-13,37.689998626708984
2023-07-14,38.27000045776367
2023-07-17,38.72999954223633
2023-07-18,38.7599983215332
2023-07-19,38.29999923706055
2023-07-20,37.810001373291016
2023-07-21,37.86000061035156
2023-07-24,37.65999984741211
2023-07-25,38.38999938964844
2023-07-26,39.38999938964844
2023-07-27,39.93000030517578
2023-07-28,40.4900016784668
2023-07-31,40.16999816894531
2023-08-01,40.70000076293945
2023-08-02,40.11000061035156
2023-08-03,39.52000045776367
2023-08-04,39.869998931884766
2023-08-07,39.66999816894531
2023-08-08,39.54999923706055
2023-08-09,38.9900016784668
2023-08-10,39.16999816894531
2023-08-11,38.86000061035156
2023-08-14,38.61000061035156
2023-08-15,38.209999084472656
2023-08-16,38.060001373291016
2023-08-17,38.56999969482422
2023-08-18,38.56999969482422
2023-08-21,38.709999084472656
2023-08-22,38.709999084472656
2023-08-23,39.75
2023-08-24,39.810001373291016
2023-08-25,39.63999938964844
2023-08-28,40.04999923706055
2023-08-29,40.38999938964844
2023-08-30,40.060001373291016
2023-08-31,40.369998931884766
2023-09-01,40.619998931884766
2023-09-05,40.400001525878906
2023-09-06,40.65999984741211
2023-09-07,40.41999816894531
2023-09-08,40.59000015258789
2023-09-11,41.650001525878906
2023-09-12,41.11000061035156
2023-09-13,41.68000030517578
2023-09-14,42.5099983215332
2023-09-15,42.59000015258789
2023-09-18,42.79999923706055
2023-09-19,42.36000061035156
2023-09-20,42.709999084472656
2023-09-21,42.16999816894531
2023-09-22,42.209999084472656
2023-09-25,42.11000061035156
2023-09-26,40.70000076293945
2023-09-27,40.86000061035156
2023-09-28,41.439998626708984
2023-09-29,41.11000061035156
2023-10-02,40.63999938964844
2023-10-03,40.150001525878906
2023-10-04,40.43000030517578
2023-10-05,40.15999984741211
2023-10-06,41.7599983215332
2023-10-09,41.689998626708984
2023-10-10,42.63999938964844
2023-10-11,42.0
2023-10-12,41.650001525878906
2023-10-13,41.5099983215332
2023-10-16,42.18000030517578
2023-10-17,41.709999084472656
2023-10-18,42.099998474121094
2023-10-19,41.880001068115234
2023-10-20,41.61000061035156
2023-10-23,41.08000183105469
2023-10-24,41.04999923706055
2023-10-25,40.08000183105469
2023-10-26,39.72999954223633
2023-10-27,38.290000915527344
2023-10-30,38.150001525878906
2023-10-31,38.15999984741211
2023-11-01,38.22999954223633
2023-11-02,38.84000015258789
2023-11-03,40.59000015258789
2023-11-06,41.36000061035156
2023-11-07,40.08000183105469
2023-11-08,39.75
2023-11-09,40.09000015258789
2023-11-10,40.36000061035156
2023-11-13,39.70000076293945
2023-11-14,41.16999816894531
2023-11-15,41.459999084472656
2023-11-16,41.5
2023-11-17,41.58000183105469
2023-11-20,41.459999084472656
2023-11-21,41.2599983215332
2023-11-22,41.29999923706055
2023-11-24,41.119998931884766
2023-11-27,40.290000915527344
2023-11-28,40.65999984741211
2023-11-29,40.20000076293945
2023-11-30,40.279998779296875
2023-12-01,40.130001068115234
2023-12-04,39.34000015258789
2023-12-05,39.08000183105469
2023-12-06,39.099998474121094
2023-12-07,39.029998779296875
2023-12-08,39.29999923706055
2023-12-11,38.900001525878906
2023-12-12,39.459999084472656
2023-12-13,40.119998931884766
2023-12-14,40.33000183105469
2023-12-15,40.08000183105469
2023-12-18,39.9900016784668
2023-12-19,40.16999816894531
2023-12-20,40.099998474121094
2023-12-21,40.20000076293945
2023-12-22,40.54999923706055
2023-12-26,40.630001068115234
2023-12-27,40.4900016784668
2023-12-28,41.900001525878906
2023-12-29,41.369998931884766
2024-01-02,40.689998626708984
2024-01-03,40.18000030517578
2024-01-04,39.40999984741211
2024-01-05,39.2599983215332
2024-01-08,39.68000030517578
2024-01-09,38.58000183105469
2024-01-10,38.779998779296875
2024-01-11,38.79999923706055
2024-01-12,38.540000915527344
2024-01-16,37.7400016784668
2024-01-17,36.79999923706055
2024-01-18,36.93000030517578
2024-01-19,37.5099983215332
2024-01-22,36.959999084472656
2024-01-23,38.18000030517578
2024-01-24,39.119998931884766
2024-01-25,39.54999923706055
2024-01-26,40.33000183105469
2024-01-29,41.16999816894531
2024-01-30,41.97999954223633
2024-01-31,42.27000045776367
2024-02-01,46.380001068115234
2024-02-02,49.52000045776367
2024-02-05,47.29999923706055
2024-02-06,47.279998779296875
2024-02-07,49.33000183105469
2024-02-08,50.540000915527344
2024-02-09,51.31999969482422
2024-02-12,51.70000076293945
2024-02-13,50.61000061035156
2024-02-14,50.02000045776367
2024-02-15,49.34000015258789
2024-02-16,50.54999923706055
2024-02-20,49.72999954223633
2024-02-21,49.029998779296875
2024-02-22,48.75
2024-02-23,49.29999923706055
2024-02-26,46.540000915527344
2024-02-27,46.369998931884766
2024-02-28,46.7599983215332
2024-02-29,47.349998474121094
2024-03-01,47.45000076293945
2024-03-04,51.56999969482422
2024-03-05,51.7599983215332
2024-03-06,51.68000030517578
2024-03-07,53.5
2024-03-08,53.08000183105469
2024-03-11,52.529998779296875
2024-03-12,54.29999923706055
2024-03-13,58.09000015258789
2024-03-14,57.619998931884766
2024-03-15,56.880001068115234
2024-03-18,55.43000030517578
2024-03-19,54.349998474121094
2024-03-20,55.84000015258789
2024-03-21,56.95000076293945
2024-03-22,55.540000915527344
2024-03-25,54.41999816894531
2024-03-26,53.79999923706055
2024-03-27,51.459999084472656
2024-03-28,52.06999969482422
2024-04-01,50.720001220703125
2024-04-02,50.58000183105469
2024-04-03,50.54999923706055
2024-04-04,50.95000076293945
2024-04-05,51.15999984741211
2024-04-08,51.470001220703125
2024-04-09,51.130001068115234
2024-04-10,49.0099983215332
2024-04-11,49.650001525878906
2024-04-12,47.16999816894531
2024-04-15,47.130001068115234
2024-04-16,46.15999984741211
2024-04-17,45.689998626708984
2024-04-18,45.880001068115234
2024-04-19,46.2400016784668
2024-04-22,49.90999984741211
2024-04-23,50.83000183105469
2024-04-24,49.66999816894531
2024-04-25,50.150001525878906
2024-04-26,54.65999984741211
2024-04-29,54.90999984741211
2024-04-30,53.970001220703125
2024-05-01,53.68000030517578
2024-05-02,52.68000030517578
2024-05-03,54.11000061035156
2024-05-06,54.77000045776367
2024-05-07,53.709999084472656
2024-05-08,56.20000076293945
2024-05-09,55.70000076293945
2024-05-10,57.90999984741211
2024-05-13,59.02000045776367
2024-05-14,57.97999954223633
2024-05-15,59.029998779296875
2024-05-16,59.31999969482422
2024-05-17,58.810001373291016
2024-05-20,59.279998779296875
2024-05-21,59.70000076293945
2024-05-22,57.439998626708984
2024-05-23,56.13999938964844
2024-05-24,56.79999923706055
2024-05-28,56.13999938964844
2024-05-29,56.36000061035156
2024-05-30,57.470001220703125
2024-05-31,57.540000915527344
2024-06-03,57.54999923706055
2024-06-04,55.95000076293945
2024-06-05,56.58000183105469
2024-06-06,56.310001373291016
2024-06-07,56.810001373291016
2024-06-10,56.70000076293945
2024-06-11,56.38999938964844
2024-06-12,57.5099983215332
2024-06-13,57.77000045776367
2024-06-14,57.650001525878906
2024-06-17,56.790000915527344
2024-06-18,56.599998474121094
2024-06-20,57.5
2024-06-21,55.68000030517578
2024-06-24,56.9900016784668
2024-06-25,56.09000015258789
2024-06-26,56.08000183105469
2024-06-27,55.84000015258789
2024-06-28,56.61000061035156
2024-07-01,56.849998474121094
2024-07-02,59.38999938964844
2024-07-03,60.4900016784668
2024-07-05,63.150001525878906
2024-07-08,62.11000061035156
2024-07-09,61.279998779296875
2024-07-10,60.90999984741211
2024-07-11,61.470001220703125
2024-07-12,62.04999923706055
2024-07-15,61.15999984741211
2024-07-16,60.83000183105469
2024-07-17,60.27000045776367
2024-07-18,59.560001373291016
2024-07-19,59.790000915527344
2024-07-22,60.83000183105469
2024-07-23,62.650001525878906
2024-07-24,59.34000015258789
2024-07-25,60.790000915527344
2024-07-26,64.55999755859375
2024-07-29,64.91999816894531
2024-07-30,64.95999908447266
2024-07-31,65.20999908447266
2024-08-01,63.47999954223633
2024-08-02,60.220001220703125
2024-08-05,57.83000183105469
2024-08-06,58.619998931884766
2024-08-07,58.79999923706055
2024-08-08,60.5099983215332
2024-08-09,60.369998931884766
2024-08-12,60.04999923706055
2024-08-13,62.77000045776367
2024-08-14,62.470001220703125
2024-08-15,62.7400016784668
2024-08-16,62.7400016784668
2024-08-19,66.0
2024-08-20,67.05999755859375
2024-08-21,65.2300033569336
2024-08-22,64.66999816894531
2024-08-23,66.30000305175781
2024-08-26,66.3499984741211
2024-08-27,65.9800033569336
2024-08-28,64.05000305175781
2024-08-29,65.26000213623047
2024-08-30,64.87999725341797
2024-09-03,63.66999816894531
2024-09-04,63.040000915527344
2024-09-05,63.68000030517578
2024-09-06,61.61000061035156
2024-09-09,62.290000915527344
2024-09-10,61.36000061035156
2024-09-11,58.72999954223633
2024-09-12,58.95000076293945
2024-09-13,61.369998931884766
2024-09-16,61.65999984741211
2024-09-17,61.56999969482422
2024-09-18,61.790000915527344
2024-09-19,62.84000015258789
2024-09-20,62.779998779296875
2024-09-23,63.43000030517578
2024-09-24,61.400001525878906
2024-09-25,58.66999816894531
2024-09-26,63.099998474121094
2024-09-27,63.41999816894531
2024-09-30,61.75
2024-10-01,61.119998931884766
2024-10-02,61.540000915527344
2024-10-03,60.709999084472656
2024-10-04,61.66999816894531
2024-10-07,64.04000091552734
2024-10-08,65.25
2024-10-09,65.47000122070312
2024-10-10,65.80999755859375
2024-10-11,67.25
2024-10-14,69.98999786376953
2024-10-15,68.1500015258789
2024-10-16,69.61000061035156
2024-10-17,67.93000030517578
2024-10-18,68.70999908447266
2024-10-21,67.11000061035156
2024-10-22,67.88999938964844
2024-10-23,67.58000183105469
2024-10-24,66.95999908447266
2024-10-25,72.18000030517578
2024-10-28,68.79000091552734
2024-10-29,68.80999755859375
2024-10-30,67.33999633789062
2024-10-31,65.23999786376953
2024-11-01,66.08000183105469
2024-11-04,65.23999786376953
2024-11-05,66.44000244140625
2024-11-06,67.25
2024-11-07,68.0
2024-11-08,66.05000305175781
2024-11-11,66.19000244140625
2024-11-12,65.05000305175781
2024-11-13,64.47000122070312
2024-11-14,64.43000030517578
2024-11-15,64.13999938964844
2024-11-18,65.26000213623047
2024-11-19,65.8499984741211
2024-11-20,67.91999816894531
2024-11-21,69.12999725341797
