Date,ZTO
2022-08-16,26.850000381469727
2022-08-17,26.530000686645508
2022-08-18,26.6299991607666
2022-08-19,26.559999465942383
2022-08-22,27.209999084472656
2022-08-23,26.760000228881836
2022-08-24,24.31999969482422
2022-08-25,25.239999771118164
2022-08-26,25.65999984741211
2022-08-29,25.440000534057617
2022-08-30,25.510000228881836
2022-08-31,26.049999237060547
2022-09-01,26.520000457763672
2022-09-02,26.329999923706055
2022-09-06,25.8799991607666
2022-09-07,26.350000381469727
2022-09-08,26.1200008392334
2022-09-09,26.790000915527344
2022-09-12,26.959999084472656
2022-09-13,26.8799991607666
2022-09-14,27.239999771118164
2022-09-15,27.690000534057617
2022-09-16,26.790000915527344
2022-09-19,26.190000534057617
2022-09-20,26.139999389648438
2022-09-21,24.739999771118164
2022-09-22,24.639999389648438
2022-09-23,24.200000762939453
2022-09-26,24.5
2022-09-27,24.700000762939453
2022-09-28,25.06999969482422
2022-09-29,24.030000686645508
2022-09-30,24.030000686645508
2022-10-03,24.239999771118164
2022-10-04,25.290000915527344
2022-10-05,25.219999313354492
2022-10-06,24.969999313354492
2022-10-07,24.110000610351562
2022-10-10,23.049999237060547
2022-10-11,22.530000686645508
2022-10-12,22.950000762939453
2022-10-13,23.030000686645508
2022-10-14,22.149999618530273
2022-10-17,23.360000610351562
2022-10-18,23.049999237060547
2022-10-19,22.229999542236328
2022-10-20,21.690000534057617
2022-10-21,21.440000534057617
2022-10-24,16.799999237060547
2022-10-25,17.6200008392334
2022-10-26,18.799999237060547
2022-10-27,18.020000457763672
2022-10-28,17.350000381469727
2022-10-31,16.889999389648438
2022-11-01,17.770000457763672
2022-11-02,17.56999969482422
2022-11-03,17.81999969482422
2022-11-04,19.200000762939453
2022-11-07,19.329999923706055
2022-11-08,19.489999771118164
2022-11-09,18.68000030517578
2022-11-10,19.459999084472656
2022-11-11,21.229999542236328
2022-11-14,21.540000915527344
2022-11-15,22.219999313354492
2022-11-16,21.739999771118164
2022-11-17,22.190000534057617
2022-11-18,21.899999618530273
2022-11-21,21.520000457763672
2022-11-22,22.290000915527344
2022-11-23,22.899999618530273
2022-11-25,22.989999771118164
2022-11-28,23.540000915527344
2022-11-29,24.049999237060547
2022-11-30,25.06999969482422
2022-12-01,24.860000610351562
2022-12-02,24.979999542236328
2022-12-05,24.8799991607666
2022-12-06,25.6299991607666
2022-12-07,25.0
2022-12-08,26.010000228881836
2022-12-09,25.719999313354492
2022-12-12,25.770000457763672
2022-12-13,26.5
2022-12-14,26.670000076293945
2022-12-15,26.860000610351562
2022-12-16,26.8799991607666
2022-12-19,26.920000076293945
2022-12-20,26.790000915527344
2022-12-21,27.0
2022-12-22,26.670000076293945
2022-12-23,26.40999984741211
2022-12-27,26.829999923706055
2022-12-28,26.399999618530273
2022-12-29,26.8799991607666
2022-12-30,26.8700008392334
2023-01-03,27.56999969482422
2023-01-04,28.399999618530273
2023-01-05,27.899999618530273
2023-01-06,27.6299991607666
2023-01-09,28.020000457763672
2023-01-10,28.200000762939453
2023-01-11,28.31999969482422
2023-01-12,28.43000030517578
2023-01-13,28.68000030517578
2023-01-17,28.6299991607666
2023-01-18,28.0
2023-01-19,28.329999923706055
2023-01-20,28.40999984741211
2023-01-23,28.540000915527344
2023-01-24,28.81999969482422
2023-01-25,28.93000030517578
2023-01-26,29.239999771118164
2023-01-27,29.110000610351562
2023-01-30,28.600000381469727
2023-01-31,28.510000228881836
2023-02-01,29.360000610351562
2023-02-02,29.440000534057617
2023-02-03,28.670000076293945
2023-02-06,28.1299991607666
2023-02-07,28.190000534057617
2023-02-08,27.950000762939453
2023-02-09,28.049999237060547
2023-02-10,27.469999313354492
2023-02-13,27.3799991607666
2023-02-14,26.75
2023-02-15,26.239999771118164
2023-02-16,25.75
2023-02-17,25.010000228881836
2023-02-21,24.920000076293945
2023-02-22,24.93000030517578
2023-02-23,24.739999771118164
2023-02-24,24.450000762939453
2023-02-27,24.200000762939453
2023-02-28,24.059999465942383
2023-03-01,24.299999237060547
2023-03-02,24.229999542236328
2023-03-03,24.719999313354492
2023-03-06,25.469999313354492
2023-03-07,25.420000076293945
2023-03-08,25.59000015258789
2023-03-09,24.979999542236328
2023-03-10,25.739999771118164
2023-03-13,25.709999084472656
2023-03-14,26.270000457763672
2023-03-15,25.940000534057617
2023-03-16,28.0
2023-03-17,28.450000762939453
2023-03-20,28.020000457763672
2023-03-21,28.229999542236328
2023-03-22,28.270000457763672
2023-03-23,28.540000915527344
2023-03-24,28.510000228881836
2023-03-27,28.149999618530273
2023-03-28,28.790000915527344
2023-03-29,28.270000457763672
2023-03-30,28.43000030517578
2023-03-31,28.65999984741211
2023-04-03,28.639999389648438
2023-04-04,28.75
2023-04-05,28.270000457763672
2023-04-06,28.670000076293945
2023-04-10,28.690000534057617
2023-04-11,28.690000534057617
2023-04-12,28.229999542236328
2023-04-13,28.510000228881836
2023-04-14,28.40999984741211
2023-04-17,28.780000686645508
2023-04-18,28.739999771118164
2023-04-19,28.959999084472656
2023-04-20,29.030000686645508
2023-04-21,28.190000534057617
2023-04-24,27.940000534057617
2023-04-25,27.459999084472656
2023-04-26,27.459999084472656
2023-04-27,27.389999389648438
2023-04-28,27.68000030517578
2023-05-01,27.479999542236328
2023-05-02,27.15999984741211
2023-05-03,27.389999389648438
2023-05-04,27.190000534057617
2023-05-05,27.770000457763672
2023-05-08,28.299999237060547
2023-05-09,28.350000381469727
2023-05-10,28.75
2023-05-11,28.719999313354492
2023-05-12,28.360000610351562
2023-05-15,29.15999984741211
2023-05-16,28.5
2023-05-17,28.479999542236328
2023-05-18,29.040000915527344
2023-05-19,28.75
2023-05-22,29.040000915527344
2023-05-23,28.530000686645508
2023-05-24,27.739999771118164
2023-05-25,27.25
2023-05-26,27.040000915527344
2023-05-30,25.209999084472656
2023-05-31,25.239999771118164
2023-06-01,25.790000915527344
2023-06-02,26.350000381469727
2023-06-05,26.760000228881836
2023-06-06,26.940000534057617
2023-06-07,27.239999771118164
2023-06-08,27.5
2023-06-09,27.100000381469727
2023-06-12,27.139999389648438
2023-06-13,27.299999237060547
2023-06-14,27.670000076293945
2023-06-15,27.959999084472656
2023-06-16,27.459999084472656
2023-06-20,25.81999969482422
2023-06-21,25.59000015258789
2023-06-22,25.649999618530273
2023-06-23,25.270000457763672
2023-06-26,25.549999237060547
2023-06-27,25.799999237060547
2023-06-28,25.399999618530273
2023-06-29,25.219999313354492
2023-06-30,25.079999923706055
2023-07-03,25.149999618530273
2023-07-05,25.0
2023-07-06,24.979999542236328
2023-07-07,24.889999389648438
2023-07-10,25.100000381469727
2023-07-11,26.25
2023-07-12,26.700000762939453
2023-07-13,27.299999237060547
2023-07-14,27.1200008392334
2023-07-17,27.1200008392334
2023-07-18,26.690000534057617
2023-07-19,26.43000030517578
2023-07-20,26.139999389648438
2023-07-21,26.09000015258789
2023-07-24,26.6299991607666
2023-07-25,26.719999313354492
2023-07-26,27.18000030517578
2023-07-27,26.56999969482422
2023-07-28,27.989999771118164
2023-07-31,27.799999237060547
2023-08-01,26.920000076293945
2023-08-02,26.6200008392334
2023-08-03,27.030000686645508
2023-08-04,26.790000915527344
2023-08-07,26.770000457763672
2023-08-08,26.600000381469727
2023-08-09,26.31999969482422
2023-08-10,26.190000534057617
2023-08-11,25.75
2023-08-14,25.8799991607666
2023-08-15,25.549999237060547
2023-08-16,25.290000915527344
2023-08-17,24.959999084472656
2023-08-18,24.1200008392334
2023-08-21,23.59000015258789
2023-08-22,23.600000381469727
2023-08-23,24.299999237060547
2023-08-24,24.360000610351562
2023-08-25,24.389999389648438
2023-08-28,24.389999389648438
2023-08-29,25.0
2023-08-30,24.489999771118164
2023-08-31,25.139999389648438
2023-09-01,25.25
2023-09-05,25.309999465942383
2023-09-06,24.8700008392334
2023-09-07,24.290000915527344
2023-09-08,24.479999542236328
2023-09-11,24.260000228881836
2023-09-12,23.8799991607666
2023-09-13,24.229999542236328
2023-09-14,25.100000381469727
2023-09-15,25.15999984741211
2023-09-18,25.049999237060547
2023-09-19,24.760000228881836
2023-09-20,24.719999313354492
2023-09-21,24.219999313354492
2023-09-22,24.459999084472656
2023-09-25,24.34000015258789
2023-09-26,24.170000076293945
2023-09-27,24.190000534057617
2023-09-28,24.0
2023-09-29,24.170000076293945
2023-10-02,24.139999389648438
2023-10-03,23.969999313354492
2023-10-04,23.790000915527344
2023-10-05,23.8799991607666
2023-10-06,24.610000610351562
2023-10-09,24.450000762939453
2023-10-10,24.6299991607666
2023-10-11,24.450000762939453
2023-10-12,24.049999237060547
2023-10-13,24.149999618530273
2023-10-16,24.010000228881836
2023-10-17,24.010000228881836
2023-10-18,23.649999618530273
2023-10-19,23.389999389648438
2023-10-20,23.610000610351562
2023-10-23,23.3700008392334
2023-10-24,23.790000915527344
2023-10-25,23.75
2023-10-26,23.520000457763672
2023-10-27,23.549999237060547
2023-10-30,23.739999771118164
2023-10-31,23.56999969482422
2023-11-01,23.5
2023-11-02,23.93000030517578
2023-11-03,24.56999969482422
2023-11-06,24.420000076293945
2023-11-07,24.079999923706055
2023-11-08,24.049999237060547
2023-11-09,23.690000534057617
2023-11-10,24.1200008392334
2023-11-13,24.020000457763672
2023-11-14,24.389999389648438
2023-11-15,24.309999465942383
2023-11-16,24.040000915527344
2023-11-17,22.549999237060547
2023-11-20,22.06999969482422
2023-11-21,22.079999923706055
2023-11-22,22.219999313354492
2023-11-24,22.31999969482422
2023-11-27,22.31999969482422
2023-11-28,22.3700008392334
2023-11-29,22.309999465942383
2023-11-30,22.31999969482422
2023-12-01,22.270000457763672
2023-12-04,21.93000030517578
2023-12-05,21.389999389648438
2023-12-06,21.420000076293945
2023-12-07,21.260000228881836
2023-12-08,21.309999465942383
2023-12-11,21.020000457763672
2023-12-12,21.020000457763672
2023-12-13,20.399999618530273
2023-12-14,20.309999465942383
2023-12-15,19.829999923706055
2023-12-18,20.200000762939453
2023-12-19,19.940000534057617
2023-12-20,19.920000076293945
2023-12-21,20.010000228881836
2023-12-22,19.84000015258789
2023-12-26,20.170000076293945
2023-12-27,20.06999969482422
2023-12-28,20.8700008392334
2023-12-29,21.280000686645508
2024-01-02,20.700000762939453
2024-01-03,21.059999465942383
2024-01-04,20.489999771118164
2024-01-05,19.950000762939453
2024-01-08,19.649999618530273
2024-01-09,19.5
2024-01-10,19.1299991607666
2024-01-11,18.969999313354492
2024-01-12,19.079999923706055
2024-01-16,17.989999771118164
2024-01-17,18.040000915527344
2024-01-18,17.75
2024-01-19,17.3799991607666
2024-01-22,16.8799991607666
2024-01-23,17.479999542236328
2024-01-24,17.479999542236328
2024-01-25,17.239999771118164
2024-01-26,16.969999313354492
2024-01-29,16.850000381469727
2024-01-30,16.479999542236328
2024-01-31,16.360000610351562
2024-02-01,16.540000915527344
2024-02-02,16.079999923706055
2024-02-05,16.59000015258789
2024-02-06,17.81999969482422
2024-02-07,17.639999389648438
2024-02-08,17.059999465942383
2024-02-09,17.190000534057617
2024-02-12,17.459999084472656
2024-02-13,17.399999618530273
2024-02-14,17.920000076293945
2024-02-15,18.1299991607666
2024-02-16,18.479999542236328
2024-02-20,18.850000381469727
2024-02-21,18.989999771118164
2024-02-22,19.040000915527344
2024-02-23,19.489999771118164
2024-02-26,19.06999969482422
2024-02-27,19.040000915527344
2024-02-28,19.139999389648438
2024-02-29,19.190000534057617
2024-03-01,20.309999465942383
2024-03-04,20.450000762939453
2024-03-05,20.049999237060547
2024-03-06,20.440000534057617
2024-03-07,20.06999969482422
2024-03-08,20.139999389648438
2024-03-11,20.100000381469727
2024-03-12,20.950000762939453
2024-03-13,21.670000076293945
2024-03-14,21.579999923706055
2024-03-15,21.809999465942383
2024-03-18,21.670000076293945
2024-03-19,21.65999984741211
2024-03-20,22.610000610351562
2024-03-21,21.670000076293945
2024-03-22,21.020000457763672
2024-03-25,21.09000015258789
2024-03-26,21.030000686645508
2024-03-27,21.270000457763672
2024-03-28,20.940000534057617
2024-04-01,21.450000762939453
2024-04-02,22.040000915527344
2024-04-03,21.56999969482422
2024-04-04,21.309999465942383
2024-04-05,20.899999618530273
2024-04-08,20.739999771118164
2024-04-09,20.479999542236328
2024-04-10,20.420000076293945
2024-04-11,20.170000076293945
2024-04-12,19.260000228881836
2024-04-15,19.540000915527344
2024-04-16,19.360000610351562
2024-04-17,19.309999465942383
2024-04-18,20.0
2024-04-19,19.940000534057617
2024-04-22,20.100000381469727
2024-04-23,20.239999771118164
2024-04-24,21.06999969482422
2024-04-25,21.209999084472656
2024-04-26,21.610000610351562
2024-04-29,21.34000015258789
2024-04-30,20.989999771118164
2024-05-01,21.06999969482422
2024-05-02,21.6200008392334
2024-05-03,21.479999542236328
2024-05-06,21.399999618530273
2024-05-07,20.549999237060547
2024-05-08,20.420000076293945
2024-05-09,21.010000228881836
2024-05-10,20.850000381469727
2024-05-13,21.770000457763672
2024-05-14,21.579999923706055
2024-05-15,21.389999389648438
2024-05-16,23.579999923706055
2024-05-17,24.59000015258789
2024-05-20,24.559999465942383
2024-05-21,24.75
2024-05-22,24.760000228881836
2024-05-23,24.510000228881836
2024-05-24,24.079999923706055
2024-05-28,24.65999984741211
2024-05-29,24.049999237060547
2024-05-30,23.860000610351562
2024-05-31,22.790000915527344
2024-06-03,23.139999389648438
2024-06-04,23.299999237060547
2024-06-05,23.510000228881836
2024-06-06,23.850000381469727
2024-06-07,23.65999984741211
2024-06-10,23.770000457763672
2024-06-11,22.860000610351562
2024-06-12,22.34000015258789
2024-06-13,22.469999313354492
2024-06-14,22.459999084472656
2024-06-17,22.40999984741211
2024-06-18,22.059999465942383
2024-06-20,21.450000762939453
2024-06-21,21.31999969482422
2024-06-24,22.020000457763672
2024-06-25,21.549999237060547
2024-06-26,21.100000381469727
2024-06-27,20.8700008392334
2024-06-28,20.75
2024-07-01,20.709999084472656
2024-07-02,20.56999969482422
2024-07-03,20.760000228881836
2024-07-05,20.010000228881836
2024-07-08,20.149999618530273
2024-07-09,20.360000610351562
2024-07-10,20.010000228881836
2024-07-11,20.239999771118164
2024-07-12,20.489999771118164
2024-07-15,20.049999237060547
2024-07-16,20.239999771118164
2024-07-17,20.170000076293945
2024-07-18,20.010000228881836
2024-07-19,19.75
2024-07-22,20.479999542236328
2024-07-23,19.360000610351562
2024-07-24,19.420000076293945
2024-07-25,18.65999984741211
2024-07-26,19.170000076293945
2024-07-29,19.1299991607666
2024-07-30,18.639999389648438
2024-07-31,18.950000762939453
2024-08-01,18.5
2024-08-02,18.329999923706055
2024-08-05,19.170000076293945
2024-08-06,19.420000076293945
2024-08-07,19.579999923706055
2024-08-08,19.989999771118164
2024-08-09,19.799999237060547
2024-08-12,19.770000457763672
2024-08-13,19.90999984741211
2024-08-14,19.469999313354492
2024-08-15,19.700000762939453
2024-08-16,19.68000030517578
2024-08-19,20.399999618530273
2024-08-20,19.799999237060547
2024-08-21,21.010000228881836
2024-08-22,20.979999542236328
2024-08-23,20.579999923706055
2024-08-26,20.440000534057617
2024-08-27,20.899999618530273
2024-08-28,20.790000915527344
2024-08-29,21.299999237060547
2024-08-30,21.440000534057617
2024-09-03,22.149999618530273
2024-09-04,21.670000076293945
2024-09-05,21.489999771118164
2024-09-06,21.56999969482422
2024-09-09,21.889999389648438
2024-09-10,21.780000686645508
2024-09-11,21.950000762939453
2024-09-12,21.989999771118164
2024-09-13,22.010000228881836
2024-09-16,22.1200008392334
2024-09-17,22.34000015258789
2024-09-18,22.100000381469727
2024-09-19,22.700000762939453
2024-09-20,21.850000381469727
2024-09-23,21.649999618530273
2024-09-24,23.06999969482422
2024-09-25,22.280000686645508
2024-09-26,23.940000534057617
2024-09-27,24.1200008392334
2024-09-30,24.770000457763672
2024-10-01,25.399999618530273
2024-10-02,26.959999084472656
2024-10-03,26.479999542236328
2024-10-04,26.989999771118164
2024-10-07,26.780000686645508
2024-10-08,26.010000228881836
2024-10-09,25.549999237060547
2024-10-10,25.690000534057617
2024-10-11,25.989999771118164
2024-10-14,25.93000030517578
2024-10-15,24.770000457763672
2024-10-16,25.40999984741211
2024-10-17,24.770000457763672
2024-10-18,25.170000076293945
2024-10-21,24.989999771118164
2024-10-22,25.170000076293945
2024-10-23,24.979999542236328
2024-10-24,24.6200008392334
2024-10-25,24.229999542236328
2024-10-28,24.5
2024-10-29,23.760000228881836
2024-10-30,23.420000076293945
2024-10-31,23.110000610351562
2024-11-01,23.09000015258789
2024-11-04,22.459999084472656
2024-11-05,22.969999313354492
2024-11-06,22.690000534057617
2024-11-07,22.770000457763672
2024-11-08,21.950000762939453
2024-11-11,21.350000381469727
2024-11-12,20.81999969482422
2024-11-13,20.799999237060547
2024-11-14,20.920000076293945
2024-11-15,21.06999969482422
2024-11-18,20.799999237060547
2024-11-19,21.040000915527344
2024-11-20,20.0
2024-11-21,19.81999969482422
