Date,ETR
2022-07-07,110.5999984741211
2022-07-08,110.08999633789062
2022-07-11,110.77999877929688
2022-07-12,110.9800033569336
2022-07-13,109.5199966430664
2022-07-14,109.75
2022-07-15,110.12000274658203
2022-07-18,109.2699966430664
2022-07-19,110.22000122070312
2022-07-20,108.2699966430664
2022-07-21,107.95999908447266
2022-07-22,109.37000274658203
2022-07-25,110.79000091552734
2022-07-26,111.27999877929688
2022-07-27,111.05999755859375
2022-07-28,114.0
2022-07-29,115.12999725341797
2022-08-01,115.41000366210938
2022-08-02,115.11000061035156
2022-08-03,117.37999725341797
2022-08-04,118.93000030517578
2022-08-05,117.73999786376953
2022-08-08,118.22000122070312
2022-08-09,119.72000122070312
2022-08-10,118.22000122070312
2022-08-11,118.77999877929688
2022-08-12,121.01000213623047
2022-08-15,121.80999755859375
2022-08-16,122.22000122070312
2022-08-17,121.2699966430664
2022-08-18,120.4800033569336
2022-08-19,121.6500015258789
2022-08-22,120.66999816894531
2022-08-23,119.5
2022-08-24,119.2699966430664
2022-08-25,119.37999725341797
2022-08-26,118.97000122070312
2022-08-29,119.43000030517578
2022-08-30,116.8499984741211
2022-08-31,115.30000305175781
2022-09-01,117.0199966430664
2022-09-02,116.22000122070312
2022-09-06,115.62999725341797
2022-09-07,119.16999816894531
2022-09-08,118.4800033569336
2022-09-09,119.94000244140625
2022-09-12,122.04000091552734
2022-09-13,117.70999908447266
2022-09-14,118.70999908447266
2022-09-15,115.30000305175781
2022-09-16,115.41999816894531
2022-09-19,115.87999725341797
2022-09-20,114.30000305175781
2022-09-21,113.19000244140625
2022-09-22,113.91999816894531
2022-09-23,111.58999633789062
2022-09-26,108.80999755859375
2022-09-27,105.80000305175781
2022-09-28,107.83000183105469
2022-09-29,102.62999725341797
2022-09-30,100.62999725341797
2022-10-03,103.95999908447266
2022-10-04,106.1500015258789
2022-10-05,104.91000366210938
2022-10-06,102.70999908447266
2022-10-07,101.2300033569336
2022-10-10,102.2300033569336
2022-10-11,101.1500015258789
2022-10-12,96.58000183105469
2022-10-13,100.55999755859375
2022-10-14,100.01000213623047
2022-10-17,101.31999969482422
2022-10-18,103.44000244140625
2022-10-19,101.73999786376953
2022-10-20,99.97000122070312
2022-10-21,102.29000091552734
2022-10-24,102.33999633789062
2022-10-25,104.75
2022-10-26,104.72000122070312
2022-10-27,105.02999877929688
2022-10-28,107.7300033569336
2022-10-31,107.13999938964844
2022-11-01,108.31999969482422
2022-11-02,108.76000213623047
2022-11-03,109.3499984741211
2022-11-04,110.72000122070312
2022-11-07,108.4800033569336
2022-11-08,108.05000305175781
2022-11-09,107.12000274658203
2022-11-10,111.04000091552734
2022-11-11,110.62999725341797
2022-11-14,108.55999755859375
2022-11-15,109.52999877929688
2022-11-16,110.12999725341797
2022-11-17,108.83999633789062
2022-11-18,111.91999816894531
2022-11-21,113.05000305175781
2022-11-22,112.69000244140625
2022-11-23,112.95999908447266
2022-11-25,113.75
2022-11-28,113.25
2022-11-29,112.80999755859375
2022-11-30,116.2699966430664
2022-12-01,116.30000305175781
2022-12-02,115.91000366210938
2022-12-05,115.4000015258789
2022-12-06,117.08000183105469
2022-12-07,116.0
2022-12-08,117.0
2022-12-09,116.87000274658203
2022-12-12,118.4000015258789
2022-12-13,118.3499984741211
2022-12-14,118.44000244140625
2022-12-15,116.79000091552734
2022-12-16,114.44999694824219
2022-12-19,113.13999938964844
2022-12-20,112.79000091552734
2022-12-21,114.0999984741211
2022-12-22,112.69999694824219
2022-12-23,113.43000030517578
2022-12-27,114.70999908447266
2022-12-28,112.97000122070312
2022-12-29,114.08999633789062
2022-12-30,112.5
2023-01-03,109.12999725341797
2023-01-04,109.20999908447266
2023-01-05,103.66000366210938
2023-01-06,107.68000030517578
2023-01-09,108.45999908447266
2023-01-10,107.7300033569336
2023-01-11,108.79000091552734
2023-01-12,106.83999633789062
2023-01-13,106.55999755859375
2023-01-17,106.91000366210938
2023-01-18,107.58999633789062
2023-01-19,107.0
2023-01-20,107.44000244140625
2023-01-23,106.75
2023-01-24,107.2699966430664
2023-01-25,107.5
2023-01-26,108.47000122070312
2023-01-27,108.70999908447266
2023-01-30,107.69000244140625
2023-01-31,108.27999877929688
2023-02-01,109.20999908447266
2023-02-02,110.55000305175781
2023-02-03,108.08000183105469
2023-02-06,108.83000183105469
2023-02-07,107.76000213623047
2023-02-08,105.5999984741211
2023-02-09,103.41000366210938
2023-02-10,105.79000091552734
2023-02-13,105.83000183105469
2023-02-14,106.08999633789062
2023-02-15,107.55000305175781
2023-02-16,108.2699966430664
2023-02-17,109.43000030517578
2023-02-21,107.5999984741211
2023-02-22,107.5
2023-02-23,107.22000122070312
2023-02-24,107.30999755859375
2023-02-27,106.08000183105469
2023-02-28,102.87000274658203
2023-03-01,101.41999816894531
2023-03-02,103.72000122070312
2023-03-03,105.06999969482422
2023-03-06,105.80999755859375
2023-03-07,103.0999984741211
2023-03-08,103.76000213623047
2023-03-09,102.86000061035156
2023-03-10,100.62000274658203
2023-03-13,101.8499984741211
2023-03-14,103.69000244140625
2023-03-15,105.08999633789062
2023-03-16,105.9000015258789
2023-03-17,104.56999969482422
2023-03-20,106.06999969482422
2023-03-21,103.1500015258789
2023-03-22,100.43000030517578
2023-03-23,100.3499984741211
2023-03-24,103.69000244140625
2023-03-27,104.51000213623047
2023-03-28,105.08000183105469
2023-03-29,106.16000366210938
2023-03-30,106.9800033569336
2023-03-31,107.73999786376953
2023-04-03,107.18000030517578
2023-04-04,107.4800033569336
2023-04-05,110.56999969482422
2023-04-06,110.97000122070312
2023-04-10,111.01000213623047
2023-04-11,110.44000244140625
2023-04-12,110.08000183105469
2023-04-13,109.16999816894531
2023-04-14,107.63999938964844
2023-04-17,108.93000030517578
2023-04-18,108.58000183105469
2023-04-19,109.4000015258789
2023-04-20,108.62000274658203
2023-04-21,108.63999938964844
2023-04-24,109.02999877929688
2023-04-25,108.7699966430664
2023-04-26,105.05000305175781
2023-04-27,107.18000030517578
2023-04-28,107.58000183105469
2023-05-01,107.41000366210938
2023-05-02,106.43000030517578
2023-05-03,105.02999877929688
2023-05-04,106.0999984741211
2023-05-05,107.36000061035156
2023-05-08,106.91000366210938
2023-05-09,106.97000122070312
2023-05-10,107.5999984741211
2023-05-11,106.30999755859375
2023-05-12,107.13999938964844
2023-05-15,105.44000244140625
2023-05-16,103.0
2023-05-17,102.12000274658203
2023-05-18,101.5
2023-05-19,100.55000305175781
2023-05-22,100.41999816894531
2023-05-23,100.29000091552734
2023-05-24,98.97000122070312
2023-05-25,97.22000122070312
2023-05-26,96.80000305175781
2023-05-30,96.7300033569336
2023-05-31,98.19999694824219
2023-06-01,97.37999725341797
2023-06-02,99.44000244140625
2023-06-05,99.76000213623047
2023-06-06,98.97000122070312
2023-06-07,101.30999755859375
2023-06-08,101.5
2023-06-09,101.44000244140625
2023-06-12,101.29000091552734
2023-06-13,100.80000305175781
2023-06-14,101.30000305175781
2023-06-15,102.19000244140625
2023-06-16,102.01000213623047
2023-06-20,99.52999877929688
2023-06-21,100.58999633789062
2023-06-22,99.18000030517578
2023-06-23,97.12999725341797
2023-06-26,98.94999694824219
2023-06-27,98.80000305175781
2023-06-28,95.7699966430664
2023-06-29,95.7300033569336
2023-06-30,97.37000274658203
2023-07-03,98.13999938964844
2023-07-05,99.16000366210938
2023-07-06,98.77999877929688
2023-07-07,97.45999908447266
2023-07-10,96.36000061035156
2023-07-11,97.5999984741211
2023-07-12,98.33000183105469
2023-07-13,99.0199966430664
2023-07-14,99.87999725341797
2023-07-17,98.73999786376953
2023-07-18,99.0
2023-07-19,101.2699966430664
2023-07-20,103.72000122070312
2023-07-21,103.98999786376953
2023-07-24,104.45999908447266
2023-07-25,104.44999694824219
2023-07-26,104.38999938964844
2023-07-27,103.62999725341797
2023-07-28,103.2699966430664
2023-07-31,102.69999694824219
2023-08-01,101.16999816894531
2023-08-02,101.4000015258789
2023-08-03,98.27999877929688
2023-08-04,97.63999938964844
2023-08-07,97.2300033569336
2023-08-08,97.37999725341797
2023-08-09,96.9000015258789
2023-08-10,96.16000366210938
2023-08-11,96.30999755859375
2023-08-14,96.33000183105469
2023-08-15,94.62000274658203
2023-08-16,95.58000183105469
2023-08-17,95.05000305175781
2023-08-18,95.58000183105469
2023-08-21,95.08000183105469
2023-08-22,94.7300033569336
2023-08-23,95.5
2023-08-24,94.80000305175781
2023-08-25,94.80000305175781
2023-08-28,95.27999877929688
2023-08-29,97.9800033569336
2023-08-30,96.72000122070312
2023-08-31,95.25
2023-09-01,94.33999633789062
2023-09-05,92.66999816894531
2023-09-06,93.8499984741211
2023-09-07,94.3499984741211
2023-09-08,95.2699966430664
2023-09-11,95.33000183105469
2023-09-12,95.73999786376953
2023-09-13,97.08999633789062
2023-09-14,98.75
2023-09-15,98.4000015258789
2023-09-18,98.77999877929688
2023-09-19,98.45999908447266
2023-09-20,98.20999908447266
2023-09-21,96.95999908447266
2023-09-22,96.55000305175781
2023-09-25,96.16000366210938
2023-09-26,93.19999694824219
2023-09-27,93.25
2023-09-28,92.29000091552734
2023-09-29,92.5
2023-10-02,88.87000274658203
2023-10-03,90.08999633789062
2023-10-04,91.0199966430664
2023-10-05,91.76000213623047
2023-10-06,91.98999786376953
2023-10-09,93.0199966430664
2023-10-10,93.61000061035156
2023-10-11,94.95999908447266
2023-10-12,93.58999633789062
2023-10-13,93.55000305175781
2023-10-16,95.19999694824219
2023-10-17,94.7699966430664
2023-10-18,94.7300033569336
2023-10-19,93.37000274658203
2023-10-20,93.08000183105469
2023-10-23,90.91999816894531
2023-10-24,92.4000015258789
2023-10-25,92.55999755859375
2023-10-26,93.19999694824219
2023-10-27,91.37999725341797
2023-10-30,94.7699966430664
2023-10-31,95.58999633789062
2023-11-01,97.73999786376953
2023-11-02,98.6500015258789
2023-11-03,98.18000030517578
2023-11-06,98.06999969482422
2023-11-07,97.6500015258789
2023-11-08,97.0
2023-11-09,96.83000183105469
2023-11-10,96.61000061035156
2023-11-13,95.08000183105469
2023-11-14,98.3499984741211
2023-11-15,98.31999969482422
2023-11-16,98.8499984741211
2023-11-17,99.11000061035156
2023-11-20,98.95999908447266
2023-11-21,100.5999984741211
2023-11-22,101.19000244140625
2023-11-24,101.0999984741211
2023-11-27,101.62999725341797
2023-11-28,101.6500015258789
2023-11-29,100.58999633789062
2023-11-30,101.41000366210938
2023-12-01,102.02999877929688
2023-12-04,101.38999938964844
2023-12-05,100.41999816894531
2023-12-06,101.55000305175781
2023-12-07,101.88999938964844
2023-12-08,102.01000213623047
2023-12-11,102.11000061035156
2023-12-12,101.58999633789062
2023-12-13,105.4000015258789
2023-12-14,103.2699966430664
2023-12-15,100.87999725341797
2023-12-18,101.52999877929688
2023-12-19,101.55000305175781
2023-12-20,99.62999725341797
2023-12-21,99.7300033569336
2023-12-22,100.22000122070312
2023-12-26,100.3499984741211
2023-12-27,100.30999755859375
2023-12-28,100.91000366210938
2023-12-29,101.19000244140625
2024-01-02,102.63999938964844
2024-01-03,103.06999969482422
2024-01-04,103.04000091552734
2024-01-05,103.94000244140625
2024-01-08,104.68000030517578
2024-01-09,104.37000274658203
2024-01-10,104.54000091552734
2024-01-11,102.47000122070312
2024-01-12,103.12999725341797
2024-01-16,102.95999908447266
2024-01-17,100.70999908447266
2024-01-18,98.86000061035156
2024-01-19,99.08000183105469
2024-01-22,98.33999633789062
2024-01-23,98.33000183105469
2024-01-24,97.19999694824219
2024-01-25,99.08000183105469
2024-01-26,99.30999755859375
2024-01-29,99.73999786376953
2024-01-30,100.25
2024-01-31,99.76000213623047
2024-02-01,101.98999786376953
2024-02-02,100.58999633789062
2024-02-05,99.5999984741211
2024-02-06,99.44999694824219
2024-02-07,98.76000213623047
2024-02-08,97.4000015258789
2024-02-09,97.94999694824219
2024-02-12,99.05000305175781
2024-02-13,98.25
2024-02-14,98.08000183105469
2024-02-15,100.0
2024-02-16,100.1500015258789
2024-02-20,100.01000213623047
2024-02-21,101.26000213623047
2024-02-22,101.5199966430664
2024-02-23,102.5
2024-02-26,99.94999694824219
2024-02-27,100.7699966430664
2024-02-28,100.56999969482422
2024-02-29,101.56999969482422
2024-03-01,100.47000122070312
2024-03-04,102.0199966430664
2024-03-05,102.04000091552734
2024-03-06,102.69999694824219
2024-03-07,102.83999633789062
2024-03-08,103.3499984741211
2024-03-11,103.36000061035156
2024-03-12,102.7699966430664
2024-03-13,102.98999786376953
2024-03-14,102.48999786376953
2024-03-15,101.95999908447266
2024-03-18,102.61000061035156
2024-03-19,103.23999786376953
2024-03-20,103.0199966430664
2024-03-21,103.37000274658203
2024-03-22,103.16999816894531
2024-03-25,103.08999633789062
2024-03-26,102.3499984741211
2024-03-27,104.87999725341797
2024-03-28,105.68000030517578
2024-04-01,104.73999786376953
2024-04-02,105.2699966430664
2024-04-03,104.4000015258789
2024-04-04,104.31999969482422
2024-04-05,104.2300033569336
2024-04-08,105.76000213623047
2024-04-09,106.31999969482422
2024-04-10,104.55999755859375
2024-04-11,103.83000183105469
2024-04-12,102.91000366210938
2024-04-15,102.29000091552734
2024-04-16,100.61000061035156
2024-04-17,103.19000244140625
2024-04-18,103.75
2024-04-19,106.7699966430664
2024-04-22,107.44999694824219
2024-04-23,107.18000030517578
2024-04-24,106.45999908447266
2024-04-25,107.52999877929688
2024-04-26,106.5
2024-04-29,107.16999816894531
2024-04-30,106.66999816894531
2024-05-01,106.9800033569336
2024-05-02,107.16000366210938
2024-05-03,108.08000183105469
2024-05-06,109.0199966430664
2024-05-07,110.58000183105469
2024-05-08,110.83000183105469
2024-05-09,111.4800033569336
2024-05-10,111.98999786376953
2024-05-13,111.8499984741211
2024-05-14,111.30000305175781
2024-05-15,112.58999633789062
2024-05-16,113.37000274658203
2024-05-17,113.02999877929688
2024-05-20,112.80000305175781
2024-05-21,114.22000122070312
2024-05-22,112.69999694824219
2024-05-23,109.4000015258789
2024-05-24,109.13999938964844
2024-05-28,107.52999877929688
2024-05-29,106.70999908447266
2024-05-30,107.77999877929688
2024-05-31,112.48999786376953
2024-06-03,111.77999877929688
2024-06-04,111.58999633789062
2024-06-05,110.87999725341797
2024-06-06,109.8499984741211
2024-06-07,108.47000122070312
2024-06-10,108.05999755859375
2024-06-11,108.16000366210938
2024-06-12,107.36000061035156
2024-06-13,107.0999984741211
2024-06-14,107.0199966430664
2024-06-17,106.37000274658203
2024-06-18,106.05000305175781
2024-06-20,106.29000091552734
2024-06-21,105.80999755859375
2024-06-24,107.7300033569336
2024-06-25,106.6500015258789
2024-06-26,106.4000015258789
2024-06-27,106.76000213623047
2024-06-28,107.0
2024-07-01,105.73999786376953
2024-07-02,105.88999938964844
2024-07-03,105.55000305175781
2024-07-05,105.37000274658203
2024-07-08,104.75
2024-07-09,104.94999694824219
2024-07-10,105.91999816894531
2024-07-11,108.48999786376953
2024-07-12,109.16999816894531
2024-07-15,106.83000183105469
2024-07-16,108.47000122070312
2024-07-17,110.63999938964844
2024-07-18,110.7300033569336
2024-07-19,110.4800033569336
2024-07-22,111.0199966430664
2024-07-23,110.3499984741211
2024-07-24,111.86000061035156
2024-07-25,111.41999816894531
2024-07-26,113.62999725341797
2024-07-29,114.36000061035156
2024-07-30,116.33999633789062
2024-07-31,115.97000122070312
2024-08-01,120.81999969482422
2024-08-02,120.80000305175781
2024-08-05,115.51000213623047
2024-08-06,116.16000366210938
2024-08-07,116.9800033569336
2024-08-08,117.22000122070312
2024-08-09,117.52999877929688
2024-08-12,117.5199966430664
2024-08-13,117.2699966430664
2024-08-14,117.98999786376953
2024-08-15,117.0999984741211
2024-08-16,117.5999984741211
2024-08-19,118.38999938964844
2024-08-20,118.87999725341797
2024-08-21,118.87999725341797
2024-08-22,118.80000305175781
2024-08-23,118.80000305175781
2024-08-26,119.5
2024-08-27,119.08000183105469
2024-08-28,119.29000091552734
2024-08-29,119.83000183105469
2024-08-30,120.69000244140625
2024-09-03,122.18000030517578
2024-09-04,122.52999877929688
2024-09-05,122.30999755859375
2024-09-06,121.9000015258789
2024-09-09,122.16999816894531
2024-09-10,121.62999725341797
2024-09-11,122.2300033569336
2024-09-12,123.55000305175781
2024-09-13,127.08999633789062
2024-09-16,128.4600067138672
2024-09-17,129.0800018310547
2024-09-18,128.61000061035156
2024-09-19,127.68000030517578
2024-09-20,129.25
2024-09-23,130.02999877929688
2024-09-24,130.02999877929688
2024-09-25,129.74000549316406
2024-09-26,129.5800018310547
2024-09-27,131.1300048828125
2024-09-30,131.61000061035156
2024-10-01,132.9499969482422
2024-10-02,132.72999572753906
2024-10-03,133.0
2024-10-04,132.5
2024-10-07,130.89999389648438
2024-10-08,130.52999877929688
2024-10-09,130.0500030517578
2024-10-10,129.05999755859375
2024-10-11,130.63999938964844
2024-10-14,131.89999389648438
2024-10-15,133.36000061035156
2024-10-16,134.32000732421875
2024-10-17,134.6300048828125
2024-10-18,135.27999877929688
2024-10-21,135.0399932861328
2024-10-22,134.97999572753906
2024-10-23,136.9499969482422
2024-10-24,137.47000122070312
2024-10-25,135.3800048828125
2024-10-28,136.32000732421875
2024-10-29,134.1300048828125
2024-10-30,134.39999389648438
2024-10-31,154.77999877929688
2024-11-01,144.7899932861328
2024-11-04,142.42999267578125
2024-11-05,145.9499969482422
2024-11-06,146.05999755859375
2024-11-07,145.9600067138672
2024-11-08,148.97999572753906
2024-11-11,150.35000610351562
2024-11-12,149.22999572753906
2024-11-13,147.61000061035156
2024-11-14,147.0399932861328
2024-11-15,149.1199951171875
2024-11-18,149.27000427246094
2024-11-19,149.88999938964844
2024-11-20,150.7100067138672
2024-11-21,151.5500030517578
