Date,ALC
2022-07-05,71.11000061035156
2022-07-06,71.2699966430664
2022-07-07,71.88999938964844
2022-07-08,71.19999694824219
2022-07-11,70.62000274658203
2022-07-12,69.91000366210938
2022-07-13,70.41000366210938
2022-07-14,70.0999984741211
2022-07-15,71.25
2022-07-18,70.04000091552734
2022-07-19,72.45999908447266
2022-07-20,72.33000183105469
2022-07-21,74.5999984741211
2022-07-22,74.30999755859375
2022-07-25,74.05000305175781
2022-07-26,74.55999755859375
2022-07-27,75.72000122070312
2022-07-28,77.29000091552734
2022-07-29,78.08999633789062
2022-08-01,78.06999969482422
2022-08-02,77.4000015258789
2022-08-03,77.63999938964844
2022-08-04,77.86000061035156
2022-08-05,77.12000274658203
2022-08-08,76.04000091552734
2022-08-09,75.47000122070312
2022-08-10,71.94000244140625
2022-08-11,69.55999755859375
2022-08-12,70.06999969482422
2022-08-15,69.5999984741211
2022-08-16,69.8499984741211
2022-08-17,68.66999816894531
2022-08-18,68.93000030517578
2022-08-19,68.87000274658203
2022-08-22,67.94000244140625
2022-08-23,67.75
2022-08-24,69.33000183105469
2022-08-25,69.73999786376953
2022-08-26,66.73999786376953
2022-08-29,65.91000366210938
2022-08-30,65.63999938964844
2022-08-31,65.68000030517578
2022-09-01,66.44000244140625
2022-09-02,66.30999755859375
2022-09-06,66.55000305175781
2022-09-07,67.8499984741211
2022-09-08,68.11000061035156
2022-09-09,68.58999633789062
2022-09-12,69.87999725341797
2022-09-13,67.45999908447266
2022-09-14,67.76000213623047
2022-09-15,68.02999877929688
2022-09-16,66.8499984741211
2022-09-19,67.06999969482422
2022-09-20,65.2300033569336
2022-09-21,64.08000183105469
2022-09-22,61.779998779296875
2022-09-23,60.02000045776367
2022-09-26,58.56999969482422
2022-09-27,57.630001068115234
2022-09-28,57.95000076293945
2022-09-29,56.959999084472656
2022-09-30,58.18000030517578
2022-10-03,59.400001525878906
2022-10-04,62.06999969482422
2022-10-05,61.52000045776367
2022-10-06,60.279998779296875
2022-10-07,58.540000915527344
2022-10-10,57.540000915527344
2022-10-11,57.11000061035156
2022-10-12,56.66999816894531
2022-10-13,57.150001525878906
2022-10-14,57.58000183105469
2022-10-17,59.7400016784668
2022-10-18,60.2599983215332
2022-10-19,58.22999954223633
2022-10-20,57.779998779296875
2022-10-21,58.22999954223633
2022-10-24,58.630001068115234
2022-10-25,59.779998779296875
2022-10-26,61.61000061035156
2022-10-27,60.65999984741211
2022-10-28,61.45000076293945
2022-10-31,60.68000030517578
2022-11-01,60.470001220703125
2022-11-02,58.869998931884766
2022-11-03,56.5099983215332
2022-11-04,57.779998779296875
2022-11-07,57.59000015258789
2022-11-08,57.97999954223633
2022-11-09,57.63999938964844
2022-11-10,61.95000076293945
2022-11-11,66.08999633789062
2022-11-14,63.720001220703125
2022-11-15,63.369998931884766
2022-11-16,66.33000183105469
2022-11-17,64.79000091552734
2022-11-18,65.69999694824219
2022-11-21,65.94000244140625
2022-11-22,66.9000015258789
2022-11-23,67.98999786376953
2022-11-25,68.31999969482422
2022-11-28,67.86000061035156
2022-11-29,67.27999877929688
2022-11-30,68.88999938964844
2022-12-01,70.06999969482422
2022-12-02,70.12000274658203
2022-12-05,68.30000305175781
2022-12-06,67.12000274658203
2022-12-07,67.87000274658203
2022-12-08,68.7300033569336
2022-12-09,68.91000366210938
2022-12-12,70.33999633789062
2022-12-13,71.72000122070312
2022-12-14,71.19000244140625
2022-12-15,68.87999725341797
2022-12-16,67.44999694824219
2022-12-19,67.06999969482422
2022-12-20,67.12999725341797
2022-12-21,68.27999877929688
2022-12-22,67.87999725341797
2022-12-23,67.75
2022-12-27,68.0199966430664
2022-12-28,67.4000015258789
2022-12-29,69.08999633789062
2022-12-30,68.55000305175781
2023-01-03,68.9800033569336
2023-01-04,70.2699966430664
2023-01-05,70.11000061035156
2023-01-06,71.69999694824219
2023-01-09,71.48999786376953
2023-01-10,72.12999725341797
2023-01-11,71.91999816894531
2023-01-12,72.54000091552734
2023-01-13,74.04000091552734
2023-01-17,74.27999877929688
2023-01-18,74.23999786376953
2023-01-19,74.37000274658203
2023-01-20,75.29000091552734
2023-01-23,75.72000122070312
2023-01-24,73.79000091552734
2023-01-25,74.16999816894531
2023-01-26,74.93000030517578
2023-01-27,74.80000305175781
2023-01-30,74.23999786376953
2023-01-31,75.20999908447266
2023-02-01,76.41999816894531
2023-02-02,77.2300033569336
2023-02-03,76.25
2023-02-06,75.25
2023-02-07,75.87999725341797
2023-02-08,75.77999877929688
2023-02-09,74.23999786376953
2023-02-10,74.31999969482422
2023-02-13,74.94999694824219
2023-02-14,75.0999984741211
2023-02-15,75.41999816894531
2023-02-16,74.0999984741211
2023-02-17,73.58999633789062
2023-02-21,72.83999633789062
2023-02-22,72.08999633789062
2023-02-23,72.19999694824219
2023-02-24,71.0
2023-02-27,70.69000244140625
2023-02-28,68.23999786376953
2023-03-01,67.95999908447266
2023-03-02,67.91000366210938
2023-03-03,68.3499984741211
2023-03-06,68.58999633789062
2023-03-07,65.91999816894531
2023-03-08,66.25
2023-03-09,65.55000305175781
2023-03-10,64.45999908447266
2023-03-13,64.80999755859375
2023-03-14,65.70999908447266
2023-03-15,65.19000244140625
2023-03-16,66.77999877929688
2023-03-17,65.4000015258789
2023-03-20,65.93000030517578
2023-03-21,67.45999908447266
2023-03-22,66.66999816894531
2023-03-23,66.9000015258789
2023-03-24,67.48999786376953
2023-03-27,68.30999755859375
2023-03-28,67.63999938964844
2023-03-29,67.58000183105469
2023-03-30,70.80000305175781
2023-03-31,70.54000091552734
2023-04-03,69.41000366210938
2023-04-04,69.76000213623047
2023-04-05,69.2699966430664
2023-04-06,70.43000030517578
2023-04-10,69.16000366210938
2023-04-11,69.68000030517578
2023-04-12,70.52999877929688
2023-04-13,72.0199966430664
2023-04-14,71.8499984741211
2023-04-17,70.7300033569336
2023-04-18,71.11000061035156
2023-04-19,70.58999633789062
2023-04-20,71.19000244140625
2023-04-21,72.9800033569336
2023-04-24,73.29000091552734
2023-04-25,71.91999816894531
2023-04-26,71.4000015258789
2023-04-27,71.83000183105469
2023-04-28,72.4800033569336
2023-05-01,72.0
2023-05-02,71.58000183105469
2023-05-03,73.41999816894531
2023-05-04,73.0
2023-05-05,73.69000244140625
2023-05-08,74.91000366210938
2023-05-09,74.30999755859375
2023-05-10,80.63999938964844
2023-05-11,79.91000366210938
2023-05-12,79.41999816894531
2023-05-15,79.63999938964844
2023-05-16,80.58000183105469
2023-05-17,80.3499984741211
2023-05-18,80.81999969482422
2023-05-19,81.79000091552734
2023-05-22,81.72000122070312
2023-05-23,78.66000366210938
2023-05-24,77.9800033569336
2023-05-25,78.36000061035156
2023-05-26,79.05000305175781
2023-05-30,78.19000244140625
2023-05-31,77.38999938964844
2023-06-01,78.62000274658203
2023-06-02,79.45999908447266
2023-06-05,79.30000305175781
2023-06-06,79.30000305175781
2023-06-07,77.6500015258789
2023-06-08,78.91999816894531
2023-06-09,79.04000091552734
2023-06-12,78.7300033569336
2023-06-13,79.0
2023-06-14,79.79000091552734
2023-06-15,80.88999938964844
2023-06-16,81.2699966430664
2023-06-20,80.4000015258789
2023-06-21,80.16000366210938
2023-06-22,80.95999908447266
2023-06-23,80.5
2023-06-26,80.30999755859375
2023-06-27,80.37000274658203
2023-06-28,80.5199966430664
2023-06-29,80.91999816894531
2023-06-30,82.11000061035156
2023-07-03,81.04000091552734
2023-07-05,81.4000015258789
2023-07-06,80.61000061035156
2023-07-07,80.69999694824219
2023-07-10,82.23999786376953
2023-07-11,83.77999877929688
2023-07-12,84.19000244140625
2023-07-13,84.69999694824219
2023-07-14,84.83000183105469
2023-07-17,84.27999877929688
2023-07-18,84.7699966430664
2023-07-19,84.83999633789062
2023-07-20,84.47000122070312
2023-07-21,84.30999755859375
2023-07-24,83.54000091552734
2023-07-25,84.5
2023-07-26,84.87000274658203
2023-07-27,84.80000305175781
2023-07-28,84.98999786376953
2023-07-31,84.91999816894531
2023-08-01,83.66000366210938
2023-08-02,82.0999984741211
2023-08-03,82.01000213623047
2023-08-04,81.79000091552734
2023-08-07,81.98999786376953
2023-08-08,81.3499984741211
2023-08-09,81.5
2023-08-10,81.45999908447266
2023-08-11,81.29000091552734
2023-08-14,81.5199966430664
2023-08-15,80.22000122070312
2023-08-16,80.23999786376953
2023-08-17,81.41999816894531
2023-08-18,82.66000366210938
2023-08-21,83.63999938964844
2023-08-22,84.02999877929688
2023-08-23,84.44000244140625
2023-08-24,83.08999633789062
2023-08-25,83.98999786376953
2023-08-28,84.11000061035156
2023-08-29,85.19999694824219
2023-08-30,84.7300033569336
2023-08-31,82.98999786376953
2023-09-01,82.51000213623047
2023-09-05,81.70999908447266
2023-09-06,81.41999816894531
2023-09-07,82.30000305175781
2023-09-08,82.2699966430664
2023-09-11,83.2300033569336
2023-09-12,82.94000244140625
2023-09-13,81.22000122070312
2023-09-14,81.86000061035156
2023-09-15,81.93000030517578
2023-09-18,81.18000030517578
2023-09-19,80.43000030517578
2023-09-20,80.18000030517578
2023-09-21,78.37000274658203
2023-09-22,78.25
2023-09-25,78.05000305175781
2023-09-26,76.87999725341797
2023-09-27,76.73999786376953
2023-09-28,77.58999633789062
2023-09-29,77.05999755859375
2023-10-02,75.43000030517578
2023-10-03,74.19999694824219
2023-10-04,74.94000244140625
2023-10-05,75.33999633789062
2023-10-06,75.8499984741211
2023-10-09,75.58000183105469
2023-10-10,76.62000274658203
2023-10-11,75.95999908447266
2023-10-12,73.86000061035156
2023-10-13,75.19999694824219
2023-10-16,76.4000015258789
2023-10-17,74.8499984741211
2023-10-18,73.19000244140625
2023-10-19,72.66999816894531
2023-10-20,72.51000213623047
2023-10-23,72.76000213623047
2023-10-24,73.06999969482422
2023-10-25,70.91000366210938
2023-10-26,69.63999938964844
2023-10-27,70.0199966430664
2023-10-30,70.41999816894531
2023-10-31,71.31999969482422
2023-11-01,72.31999969482422
2023-11-02,73.20999908447266
2023-11-03,74.33999633789062
2023-11-06,73.95999908447266
2023-11-07,73.66999816894531
2023-11-08,73.56999969482422
2023-11-09,72.7699966430664
2023-11-10,72.87999725341797
2023-11-13,72.05000305175781
2023-11-14,74.95999908447266
2023-11-15,70.52999877929688
2023-11-16,69.56999969482422
2023-11-17,70.55999755859375
2023-11-20,71.19000244140625
2023-11-21,72.33999633789062
2023-11-22,72.83999633789062
2023-11-24,73.5199966430664
2023-11-27,73.23999786376953
2023-11-28,73.52999877929688
2023-11-29,74.66000366210938
2023-11-30,75.62999725341797
2023-12-01,75.8499984741211
2023-12-04,73.2300033569336
2023-12-05,72.08000183105469
2023-12-06,71.93000030517578
2023-12-07,71.9000015258789
2023-12-08,71.98999786376953
2023-12-11,72.36000061035156
2023-12-12,73.16000366210938
2023-12-13,75.05000305175781
2023-12-14,77.08999633789062
2023-12-15,75.72000122070312
2023-12-18,75.33000183105469
2023-12-19,75.5999984741211
2023-12-20,74.73999786376953
2023-12-21,76.80000305175781
2023-12-22,77.1500015258789
2023-12-26,77.48999786376953
2023-12-27,77.94999694824219
2023-12-28,77.9800033569336
2023-12-29,78.12000274658203
2024-01-02,77.04000091552734
2024-01-03,74.8499984741211
2024-01-04,75.22000122070312
2024-01-05,75.08000183105469
2024-01-08,77.3499984741211
2024-01-09,76.66999816894531
2024-01-10,80.1500015258789
2024-01-11,79.69000244140625
2024-01-12,80.05000305175781
2024-01-16,78.33999633789062
2024-01-17,76.44999694824219
2024-01-18,77.5999984741211
2024-01-19,77.7300033569336
2024-01-22,79.05999755859375
2024-01-23,77.44000244140625
2024-01-24,76.54000091552734
2024-01-25,76.30000305175781
2024-01-26,76.0
2024-01-29,76.08000183105469
2024-01-30,75.58000183105469
2024-01-31,75.11000061035156
2024-02-01,76.38999938964844
2024-02-02,74.9800033569336
2024-02-05,75.4000015258789
2024-02-06,76.93000030517578
2024-02-07,76.86000061035156
2024-02-08,77.16999816894531
2024-02-09,77.19999694824219
2024-02-12,77.33999633789062
2024-02-13,74.83999633789062
2024-02-14,76.44000244140625
2024-02-15,77.87999725341797
2024-02-16,77.54000091552734
2024-02-20,78.30999755859375
2024-02-21,79.77999877929688
2024-02-22,80.4000015258789
2024-02-23,80.05999755859375
2024-02-26,80.52999877929688
2024-02-27,81.18000030517578
2024-02-28,85.69000244140625
2024-02-29,84.55000305175781
2024-03-01,86.73999786376953
2024-03-04,85.91000366210938
2024-03-05,85.0
2024-03-06,85.75
2024-03-07,86.91999816894531
2024-03-08,87.27999877929688
2024-03-11,88.1500015258789
2024-03-12,88.12999725341797
2024-03-13,87.33000183105469
2024-03-14,85.91999816894531
2024-03-15,84.9800033569336
2024-03-18,84.12999725341797
2024-03-19,84.7300033569336
2024-03-20,84.5999984741211
2024-03-21,83.91000366210938
2024-03-22,83.61000061035156
2024-03-25,82.97000122070312
2024-03-26,82.62999725341797
2024-03-27,83.27999877929688
2024-03-28,83.29000091552734
2024-04-01,82.0199966430664
2024-04-02,81.69999694824219
2024-04-03,84.08000183105469
2024-04-04,83.61000061035156
2024-04-05,84.80000305175781
2024-04-08,83.83000183105469
2024-04-09,82.68000030517578
2024-04-10,82.19000244140625
2024-04-11,82.30999755859375
2024-04-12,81.27999877929688
2024-04-15,81.08999633789062
2024-04-16,79.61000061035156
2024-04-17,79.0
2024-04-18,78.47000122070312
2024-04-19,79.55000305175781
2024-04-22,80.61000061035156
2024-04-23,80.76000213623047
2024-04-24,79.56999969482422
2024-04-25,78.83999633789062
2024-04-26,78.7699966430664
2024-04-29,78.72000122070312
2024-04-30,77.58000183105469
2024-05-01,78.52999877929688
2024-05-02,78.41999816894531
2024-05-03,79.56999969482422
2024-05-06,80.41000366210938
2024-05-07,80.97000122070312
2024-05-08,80.3499984741211
2024-05-09,81.45999908447266
2024-05-10,82.01000213623047
2024-05-13,80.91999816894531
2024-05-14,89.27999877929688
2024-05-15,89.97000122070312
2024-05-16,89.05999755859375
2024-05-17,88.83000183105469
2024-05-20,88.0999984741211
2024-05-21,88.69999694824219
2024-05-22,90.75
2024-05-23,89.76000213623047
2024-05-24,89.43000030517578
2024-05-28,88.2300033569336
2024-05-29,87.37000274658203
2024-05-30,88.3499984741211
2024-05-31,89.12999725341797
2024-06-03,89.63999938964844
2024-06-04,90.41000366210938
2024-06-05,91.26000213623047
2024-06-06,92.0199966430664
2024-06-07,91.37999725341797
2024-06-10,91.44000244140625
2024-06-11,90.62999725341797
2024-06-12,92.26000213623047
2024-06-13,91.3499984741211
2024-06-14,90.68000030517578
2024-06-17,88.44999694824219
2024-06-18,89.33000183105469
2024-06-20,89.44000244140625
2024-06-21,89.12000274658203
2024-06-24,89.91999816894531
2024-06-25,89.80000305175781
2024-06-26,89.68000030517578
2024-06-27,89.70999908447266
2024-06-28,89.08000183105469
2024-07-01,88.06999969482422
2024-07-02,88.79000091552734
2024-07-03,88.12999725341797
2024-07-05,89.44999694824219
2024-07-08,89.55000305175781
2024-07-09,88.98999786376953
2024-07-10,88.68000030517578
2024-07-11,90.54000091552734
2024-07-12,91.73999786376953
2024-07-15,89.95999908447266
2024-07-16,90.26000213623047
2024-07-17,90.0
2024-07-18,90.0
2024-07-19,90.01000213623047
2024-07-22,90.80000305175781
2024-07-23,90.93000030517578
2024-07-24,92.41000366210938
2024-07-25,91.83999633789062
2024-07-26,93.37000274658203
2024-07-29,93.26000213623047
2024-07-30,93.41999816894531
2024-07-31,94.0
2024-08-01,93.81999969482422
2024-08-02,92.37999725341797
2024-08-05,89.61000061035156
2024-08-06,91.1500015258789
2024-08-07,91.16999816894531
2024-08-08,92.38999938964844
2024-08-09,92.91999816894531
2024-08-12,91.1500015258789
2024-08-13,92.95999908447266
2024-08-14,93.61000061035156
2024-08-15,93.83999633789062
2024-08-16,94.63999938964844
2024-08-19,96.26000213623047
2024-08-20,96.5
2024-08-21,94.62000274658203
2024-08-22,95.33000183105469
2024-08-23,96.08999633789062
2024-08-26,95.19999694824219
2024-08-27,96.05999755859375
2024-08-28,96.87000274658203
2024-08-29,97.2300033569336
2024-08-30,97.68000030517578
2024-09-03,95.69999694824219
2024-09-04,94.47000122070312
2024-09-05,94.41000366210938
2024-09-06,94.66000366210938
2024-09-09,96.48999786376953
2024-09-10,98.12000274658203
2024-09-11,98.22000122070312
2024-09-12,100.76000213623047
2024-09-13,98.5
2024-09-16,98.62000274658203
2024-09-17,97.16000366210938
2024-09-18,96.6500015258789
2024-09-19,98.33000183105469
2024-09-20,97.4800033569336
2024-09-23,97.97000122070312
2024-09-24,98.36000061035156
2024-09-25,98.7699966430664
2024-09-26,99.08000183105469
2024-09-27,99.63999938964844
2024-09-30,100.06999969482422
2024-10-01,99.12000274658203
2024-10-02,99.12999725341797
2024-10-03,98.11000061035156
2024-10-04,97.2699966430664
2024-10-07,95.43000030517578
2024-10-08,95.91000366210938
2024-10-09,96.44000244140625
2024-10-10,96.33000183105469
2024-10-11,96.69000244140625
2024-10-14,97.19999694824219
2024-10-15,96.61000061035156
2024-10-16,95.29000091552734
2024-10-17,94.5199966430664
2024-10-18,95.13999938964844
2024-10-21,94.33999633789062
2024-10-22,94.63999938964844
2024-10-23,94.51000213623047
2024-10-24,94.38999938964844
2024-10-25,94.25
2024-10-28,94.87000274658203
2024-10-29,94.51000213623047
2024-10-30,93.2699966430664
2024-10-31,91.94999694824219
2024-11-01,91.79000091552734
2024-11-04,92.16999816894531
2024-11-05,92.44000244140625
2024-11-06,91.47000122070312
2024-11-07,92.5999984741211
2024-11-08,92.61000061035156
2024-11-11,92.27999877929688
2024-11-12,86.88999938964844
2024-11-13,87.48999786376953
2024-11-14,85.16999816894531
2024-11-15,85.12999725341797
2024-11-18,85.80999755859375
2024-11-19,85.43000030517578
2024-11-20,85.5
2024-11-21,85.56999969482422
