Date,AEM
2022-11-16,47.7599983215332
2022-11-17,47.220001220703125
2022-11-18,47.72999954223633
2022-11-21,47.36000061035156
2022-11-22,49.130001068115234
2022-11-23,49.810001373291016
2022-11-25,49.869998931884766
2022-11-28,48.41999816894531
2022-11-29,49.88999938964844
2022-11-30,50.369998931884766
2022-12-01,52.16999816894531
2022-12-02,51.77000045776367
2022-12-05,50.349998474121094
2022-12-06,50.790000915527344
2022-12-07,51.88999938964844
2022-12-08,51.77000045776367
2022-12-09,50.91999816894531
2022-12-12,51.290000915527344
2022-12-13,52.86000061035156
2022-12-14,52.619998931884766
2022-12-15,50.470001220703125
2022-12-16,51.060001373291016
2022-12-19,50.29999923706055
2022-12-20,52.029998779296875
2022-12-21,52.29999923706055
2022-12-22,51.77000045776367
2022-12-23,52.619998931884766
2022-12-27,53.540000915527344
2022-12-28,52.029998779296875
2022-12-29,52.150001525878906
2022-12-30,51.9900016784668
2023-01-03,53.560001373291016
2023-01-04,55.47999954223633
2023-01-05,54.529998779296875
2023-01-06,55.279998779296875
2023-01-09,54.709999084472656
2023-01-10,55.2400016784668
2023-01-11,54.540000915527344
2023-01-12,55.189998626708984
2023-01-13,55.95000076293945
2023-01-17,54.58000183105469
2023-01-18,54.369998931884766
2023-01-19,55.5099983215332
2023-01-20,56.2400016784668
2023-01-23,56.38999938964844
2023-01-24,57.31999969482422
2023-01-25,57.90999984741211
2023-01-26,57.099998474121094
2023-01-27,56.869998931884766
2023-01-30,55.97999954223633
2023-01-31,56.47999954223633
2023-02-01,57.20000076293945
2023-02-02,54.959999084472656
2023-02-03,52.439998626708984
2023-02-06,52.439998626708984
2023-02-07,52.790000915527344
2023-02-08,52.689998626708984
2023-02-09,51.540000915527344
2023-02-10,51.22999954223633
2023-02-13,51.27000045776367
2023-02-14,51.040000915527344
2023-02-15,49.150001525878906
2023-02-16,49.29999923706055
2023-02-17,46.22999954223633
2023-02-21,46.5
2023-02-22,45.400001525878906
2023-02-23,45.38999938964844
2023-02-24,45.41999816894531
2023-02-27,45.939998626708984
2023-02-28,46.029998779296875
2023-03-01,46.900001525878906
2023-03-02,47.119998931884766
2023-03-03,47.720001220703125
2023-03-06,47.31999969482422
2023-03-07,45.47999954223633
2023-03-08,44.77000045776367
2023-03-09,44.959999084472656
2023-03-10,45.41999816894531
2023-03-13,47.7400016784668
2023-03-14,47.86000061035156
2023-03-15,48.16999816894531
2023-03-16,48.16999816894531
2023-03-17,50.84000015258789
2023-03-20,50.869998931884766
2023-03-21,49.470001220703125
2023-03-22,50.2599983215332
2023-03-23,51.130001068115234
2023-03-24,51.68000030517578
2023-03-27,51.52000045776367
2023-03-28,52.2400016784668
2023-03-29,51.709999084472656
2023-03-30,51.38999938964844
2023-03-31,50.970001220703125
2023-04-03,52.529998779296875
2023-04-04,55.380001068115234
2023-04-05,55.91999816894531
2023-04-06,56.540000915527344
2023-04-10,56.20000076293945
2023-04-11,56.790000915527344
2023-04-12,57.720001220703125
2023-04-13,59.279998779296875
2023-04-14,58.36000061035156
2023-04-17,57.4900016784668
2023-04-18,57.27000045776367
2023-04-19,56.33000183105469
2023-04-20,56.7400016784668
2023-04-21,56.27000045776367
2023-04-24,56.150001525878906
2023-04-25,56.31999969482422
2023-04-26,55.88999938964844
2023-04-27,56.59000015258789
2023-04-28,56.72999954223633
2023-05-01,55.91999816894531
2023-05-02,58.130001068115234
2023-05-03,58.060001373291016
2023-05-04,60.400001525878906
2023-05-05,59.810001373291016
2023-05-08,59.369998931884766
2023-05-09,59.95000076293945
2023-05-10,59.25
2023-05-11,56.779998779296875
2023-05-12,56.75
2023-05-15,57.33000183105469
2023-05-16,55.869998931884766
2023-05-17,55.11000061035156
2023-05-18,53.7400016784668
2023-05-19,54.029998779296875
2023-05-22,53.470001220703125
2023-05-23,53.41999816894531
2023-05-24,52.02000045776367
2023-05-25,51.11000061035156
2023-05-26,51.0099983215332
2023-05-30,50.2599983215332
2023-05-31,50.779998779296875
2023-06-01,52.349998474121094
2023-06-02,51.95000076293945
2023-06-05,52.09000015258789
2023-06-06,52.02000045776367
2023-06-07,50.75
2023-06-08,51.54999923706055
2023-06-09,50.970001220703125
2023-06-12,50.880001068115234
2023-06-13,50.060001373291016
2023-06-14,50.13999938964844
2023-06-15,50.41999816894531
2023-06-16,51.0
2023-06-20,48.72999954223633
2023-06-21,49.15999984741211
2023-06-22,49.09000015258789
2023-06-23,49.11000061035156
2023-06-26,49.189998626708984
2023-06-27,49.0099983215332
2023-06-28,48.47999954223633
2023-06-29,49.22999954223633
2023-06-30,49.97999954223633
2023-07-03,50.52000045776367
2023-07-05,49.310001373291016
2023-07-06,48.209999084472656
2023-07-07,48.38999938964844
2023-07-10,49.459999084472656
2023-07-11,49.93000030517578
2023-07-12,52.68000030517578
2023-07-13,52.959999084472656
2023-07-14,52.599998474121094
2023-07-17,52.630001068115234
2023-07-18,53.84000015258789
2023-07-19,53.56999969482422
2023-07-20,51.91999816894531
2023-07-21,52.09000015258789
2023-07-24,51.790000915527344
2023-07-25,52.310001373291016
2023-07-26,52.209999084472656
2023-07-27,50.59000015258789
2023-07-28,51.31999969482422
2023-07-31,52.40999984741211
2023-08-01,50.61000061035156
2023-08-02,48.619998931884766
2023-08-03,48.349998474121094
2023-08-04,48.560001373291016
2023-08-07,48.470001220703125
2023-08-08,48.20000076293945
2023-08-09,48.43000030517578
2023-08-10,48.40999984741211
2023-08-11,49.04999923706055
2023-08-14,48.119998931884766
2023-08-15,46.880001068115234
2023-08-16,45.93000030517578
2023-08-17,46.470001220703125
2023-08-18,46.220001220703125
2023-08-21,46.58000183105469
2023-08-22,46.810001373291016
2023-08-23,47.900001525878906
2023-08-24,47.84000015258789
2023-08-25,47.310001373291016
2023-08-28,48.369998931884766
2023-08-29,49.060001373291016
2023-08-30,49.13999938964844
2023-08-31,48.5099983215332
2023-09-01,48.130001068115234
2023-09-05,47.27000045776367
2023-09-06,47.04999923706055
2023-09-07,47.150001525878906
2023-09-08,47.369998931884766
2023-09-11,48.040000915527344
2023-09-12,47.93000030517578
2023-09-13,47.34000015258789
2023-09-14,48.09000015258789
2023-09-15,49.08000183105469
2023-09-18,49.790000915527344
2023-09-19,49.29999923706055
2023-09-20,50.2400016784668
2023-09-21,49.08000183105469
2023-09-22,49.04999923706055
2023-09-25,48.58000183105469
2023-09-26,47.0099983215332
2023-09-27,45.18000030517578
2023-09-28,45.59000015258789
2023-09-29,45.45000076293945
2023-10-02,43.790000915527344
2023-10-03,44.25
2023-10-04,43.38999938964844
2023-10-05,44.36000061035156
2023-10-06,45.099998474121094
2023-10-09,46.34000015258789
2023-10-10,46.75
2023-10-11,47.54999923706055
2023-10-12,46.7400016784668
2023-10-13,48.599998474121094
2023-10-16,48.189998626708984
2023-10-17,49.31999969482422
2023-10-18,49.279998779296875
2023-10-19,49.619998931884766
2023-10-20,49.79999923706055
2023-10-23,49.38999938964844
2023-10-24,49.439998626708984
2023-10-25,48.810001373291016
2023-10-26,47.400001525878906
2023-10-27,48.790000915527344
2023-10-30,47.619998931884766
2023-10-31,46.90999984741211
2023-11-01,47.0099983215332
2023-11-02,47.59000015258789
2023-11-03,49.459999084472656
2023-11-06,49.15999984741211
2023-11-07,48.16999816894531
2023-11-08,46.91999816894531
2023-11-09,47.310001373291016
2023-11-10,47.060001373291016
2023-11-13,46.66999816894531
2023-11-14,48.22999954223633
2023-11-15,47.810001373291016
2023-11-16,48.709999084472656
2023-11-17,48.380001068115234
2023-11-20,48.59000015258789
2023-11-21,49.529998779296875
2023-11-22,49.58000183105469
2023-11-24,49.81999969482422
2023-11-27,50.790000915527344
2023-11-28,53.40999984741211
2023-11-29,53.40999984741211
2023-11-30,53.70000076293945
2023-12-01,54.38999938964844
2023-12-04,53.5099983215332
2023-12-05,52.900001525878906
2023-12-06,52.93000030517578
2023-12-07,52.5099983215332
2023-12-08,51.2400016784668
2023-12-11,51.15999984741211
2023-12-12,50.29999923706055
2023-12-13,53.560001373291016
2023-12-14,54.529998779296875
2023-12-15,54.0099983215332
2023-12-18,54.470001220703125
2023-12-19,55.439998626708984
2023-12-20,54.06999969482422
2023-12-21,54.630001068115234
2023-12-22,55.29999923706055
2023-12-26,55.439998626708984
2023-12-27,56.040000915527344
2023-12-28,54.97999954223633
2023-12-29,54.849998474121094
2024-01-02,54.04999923706055
2024-01-03,52.560001373291016
2024-01-04,52.58000183105469
2024-01-05,52.630001068115234
2024-01-08,52.459999084472656
2024-01-09,51.56999969482422
2024-01-10,52.060001373291016
2024-01-11,51.630001068115234
2024-01-12,52.56999969482422
2024-01-16,50.20000076293945
2024-01-17,48.97999954223633
2024-01-18,49.150001525878906
2024-01-19,49.34000015258789
2024-01-22,49.36000061035156
2024-01-23,50.470001220703125
2024-01-24,48.95000076293945
2024-01-25,49.77000045776367
2024-01-26,49.380001068115234
2024-01-29,49.91999816894531
2024-01-30,49.5
2024-01-31,49.15999984741211
2024-02-01,50.61000061035156
2024-02-02,48.619998931884766
2024-02-05,47.47999954223633
2024-02-06,47.790000915527344
2024-02-07,47.5
2024-02-08,47.16999816894531
2024-02-09,46.619998931884766
2024-02-12,46.90999984741211
2024-02-13,44.97999954223633
2024-02-14,45.29999923706055
2024-02-15,46.63999938964844
2024-02-16,47.79999923706055
2024-02-20,48.619998931884766
2024-02-21,48.7599983215332
2024-02-22,48.15999984741211
2024-02-23,49.630001068115234
2024-02-26,48.880001068115234
2024-02-27,48.20000076293945
2024-02-28,48.02000045776367
2024-02-29,48.060001373291016
2024-03-01,49.619998931884766
2024-03-04,51.959999084472656
2024-03-05,52.77000045776367
2024-03-06,53.65999984741211
2024-03-07,54.290000915527344
2024-03-08,54.5099983215332
2024-03-11,55.63999938964844
2024-03-12,55.33000183105469
2024-03-13,56.220001220703125
2024-03-14,55.619998931884766
2024-03-15,55.939998626708984
2024-03-18,55.29999923706055
2024-03-19,54.369998931884766
2024-03-20,55.91999816894531
2024-03-21,56.38999938964844
2024-03-22,55.63999938964844
2024-03-25,56.0099983215332
2024-03-26,56.060001373291016
2024-03-27,57.849998474121094
2024-03-28,59.650001525878906
2024-04-01,61.29999923706055
2024-04-02,60.79999923706055
2024-04-03,61.720001220703125
2024-04-04,60.59000015258789
2024-04-05,62.0
2024-04-08,61.150001525878906
2024-04-09,62.209999084472656
2024-04-10,61.2599983215332
2024-04-11,61.66999816894531
2024-04-12,61.45000076293945
2024-04-15,61.43000030517578
2024-04-16,61.7400016784668
2024-04-17,62.4900016784668
2024-04-18,63.470001220703125
2024-04-19,63.84000015258789
2024-04-22,62.2599983215332
2024-04-23,62.91999816894531
2024-04-24,63.689998626708984
2024-04-25,64.94000244140625
2024-04-26,65.5199966430664
2024-04-29,65.80999755859375
2024-04-30,63.349998474121094
2024-05-01,64.23999786376953
2024-05-02,65.12000274658203
2024-05-03,65.04000091552734
2024-05-06,66.12999725341797
2024-05-07,65.87999725341797
2024-05-08,66.27999877929688
2024-05-09,68.0999984741211
2024-05-10,68.4000015258789
2024-05-13,67.75
2024-05-14,68.63999938964844
2024-05-15,69.0999984741211
2024-05-16,68.80999755859375
2024-05-17,70.11000061035156
2024-05-20,70.77999877929688
2024-05-21,70.12000274658203
2024-05-22,68.01000213623047
2024-05-23,67.31999969482422
2024-05-24,67.70999908447266
2024-05-28,68.93000030517578
2024-05-29,67.38999938964844
2024-05-30,68.58999633789062
2024-05-31,68.20999908447266
2024-06-03,68.62999725341797
2024-06-04,65.0199966430664
2024-06-05,66.0999984741211
2024-06-06,68.69000244140625
2024-06-07,63.79999923706055
2024-06-10,65.23999786376953
2024-06-11,64.68000030517578
2024-06-12,65.63999938964844
2024-06-13,64.02999877929688
2024-06-14,64.25
2024-06-17,64.25
2024-06-18,64.61000061035156
2024-06-20,66.06999969482422
2024-06-21,65.2300033569336
2024-06-24,65.66000366210938
2024-06-25,64.88999938964844
2024-06-26,65.36000061035156
2024-06-27,66.37999725341797
2024-06-28,65.4000015258789
2024-07-01,65.04000091552734
2024-07-02,65.66999816894531
2024-07-03,68.05000305175781
2024-07-05,69.80000305175781
2024-07-08,69.93000030517578
2024-07-09,70.19999694824219
2024-07-10,73.27999877929688
2024-07-11,74.62000274658203
2024-07-12,75.12000274658203
2024-07-15,74.75
2024-07-16,76.48999786376953
2024-07-17,75.4800033569336
2024-07-18,74.94000244140625
2024-07-19,74.16999816894531
2024-07-22,74.76000213623047
2024-07-23,75.43000030517578
2024-07-24,74.62999725341797
2024-07-25,73.04000091552734
2024-07-26,73.4000015258789
2024-07-29,74.5199966430664
2024-07-30,75.16000366210938
2024-07-31,77.16999816894531
2024-08-01,76.08999633789062
2024-08-02,75.12000274658203
2024-08-05,73.16999816894531
2024-08-06,75.01000213623047
2024-08-07,72.23999786376953
2024-08-08,73.55999755859375
2024-08-09,74.1500015258789
2024-08-12,76.7300033569336
2024-08-13,77.51000213623047
2024-08-14,77.63999938964844
2024-08-15,78.08000183105469
2024-08-16,80.0
2024-08-19,80.83999633789062
2024-08-20,82.04000091552734
2024-08-21,82.69999694824219
2024-08-22,81.47000122070312
2024-08-23,82.79000091552734
2024-08-26,82.31999969482422
2024-08-27,82.2699966430664
2024-08-28,81.20999908447266
2024-08-29,82.08999633789062
2024-08-30,81.47000122070312
2024-09-03,79.01000213623047
2024-09-04,78.30000305175781
2024-09-05,78.70999908447266
2024-09-06,76.88999938964844
2024-09-09,77.76000213623047
2024-09-10,78.91000366210938
2024-09-11,79.0999984741211
2024-09-12,81.86000061035156
2024-09-13,83.16999816894531
2024-09-16,82.55999755859375
2024-09-17,82.29000091552734
2024-09-18,81.29000091552734
2024-09-19,81.83000183105469
2024-09-20,83.12999725341797
2024-09-23,82.61000061035156
2024-09-24,84.0
2024-09-25,84.23999786376953
2024-09-26,84.08000183105469
2024-09-27,81.81999969482422
2024-09-30,80.55999755859375
2024-10-01,81.8499984741211
2024-10-02,81.5999984741211
2024-10-03,79.94000244140625
2024-10-04,78.81999969482422
2024-10-07,78.22000122070312
2024-10-08,78.18000030517578
2024-10-09,78.16999816894531
2024-10-10,79.41999816894531
2024-10-11,79.45999908447266
2024-10-14,79.81999969482422
2024-10-15,82.08000183105469
2024-10-16,82.20999908447266
2024-10-17,82.18000030517578
2024-10-18,86.16999816894531
2024-10-21,86.62999725341797
2024-10-22,87.98999786376953
2024-10-23,88.61000061035156
2024-10-24,87.93000030517578
2024-10-25,86.87999725341797
2024-10-28,86.76000213623047
2024-10-29,88.8499984741211
2024-10-30,88.23999786376953
2024-10-31,86.29000091552734
2024-11-01,85.80000305175781
2024-11-04,85.88999938964844
2024-11-05,85.79000091552734
2024-11-06,83.16999816894531
2024-11-07,85.52999877929688
2024-11-08,83.83999633789062
2024-11-11,78.12999725341797
2024-11-12,77.1500015258789
2024-11-13,75.98999786376953
2024-11-14,77.63999938964844
2024-11-15,76.76000213623047
2024-11-18,79.98999786376953
2024-11-19,82.44999694824219
2024-11-20,82.80000305175781
2024-11-21,83.56999969482422
