Date,FE
2023-08-03,37.16999816894531
2023-08-04,36.29999923706055
2023-08-07,36.119998931884766
2023-08-08,36.47999954223633
2023-08-09,36.189998626708984
2023-08-10,36.29999923706055
2023-08-11,36.869998931884766
2023-08-14,36.86000061035156
2023-08-15,36.029998779296875
2023-08-16,36.2400016784668
2023-08-17,35.869998931884766
2023-08-18,36.16999816894531
2023-08-21,35.88999938964844
2023-08-22,36.060001373291016
2023-08-23,36.380001068115234
2023-08-24,36.040000915527344
2023-08-25,36.27000045776367
2023-08-28,36.380001068115234
2023-08-29,36.459999084472656
2023-08-30,36.290000915527344
2023-08-31,36.06999969482422
2023-09-01,35.689998626708984
2023-09-05,34.959999084472656
2023-09-06,35.09000015258789
2023-09-07,35.459999084472656
2023-09-08,35.619998931884766
2023-09-11,35.58000183105469
2023-09-12,35.869998931884766
2023-09-13,36.15999984741211
2023-09-14,36.88999938964844
2023-09-15,36.90999984741211
2023-09-18,36.77000045776367
2023-09-19,36.79999923706055
2023-09-20,36.560001373291016
2023-09-21,36.20000076293945
2023-09-22,36.04999923706055
2023-09-25,35.91999816894531
2023-09-26,35.310001373291016
2023-09-27,35.2400016784668
2023-09-28,34.56999969482422
2023-09-29,34.18000030517578
2023-10-02,32.599998474121094
2023-10-03,33.61000061035156
2023-10-04,33.59000015258789
2023-10-05,33.779998779296875
2023-10-06,34.25
2023-10-09,34.77000045776367
2023-10-10,35.02000045776367
2023-10-11,35.459999084472656
2023-10-12,35.29999923706055
2023-10-13,35.599998474121094
2023-10-16,36.15999984741211
2023-10-17,36.08000183105469
2023-10-18,35.81999969482422
2023-10-19,35.65999984741211
2023-10-20,35.279998779296875
2023-10-23,34.9900016784668
2023-10-24,35.70000076293945
2023-10-25,35.7599983215332
2023-10-26,36.060001373291016
2023-10-27,35.130001068115234
2023-10-30,35.400001525878906
2023-10-31,35.599998474121094
2023-11-01,36.04999923706055
2023-11-02,36.56999969482422
2023-11-03,36.81999969482422
2023-11-06,35.970001220703125
2023-11-07,36.099998474121094
2023-11-08,35.689998626708984
2023-11-09,35.38999938964844
2023-11-10,35.29999923706055
2023-11-13,35.119998931884766
2023-11-14,36.630001068115234
2023-11-15,36.81999969482422
2023-11-16,37.040000915527344
2023-11-17,37.18000030517578
2023-11-20,37.43000030517578
2023-11-21,37.65999984741211
2023-11-22,37.540000915527344
2023-11-24,37.63999938964844
2023-11-27,37.5
2023-11-28,37.310001373291016
2023-11-29,36.97999954223633
2023-11-30,36.939998626708984
2023-12-01,37.36000061035156
2023-12-04,37.16999816894531
2023-12-05,37.04999923706055
2023-12-06,37.45000076293945
2023-12-07,37.29999923706055
2023-12-08,37.08000183105469
2023-12-11,37.2599983215332
2023-12-12,36.97999954223633
2023-12-13,38.5099983215332
2023-12-14,37.869998931884766
2023-12-15,36.97999954223633
2023-12-18,36.81999969482422
2023-12-19,36.91999816894531
2023-12-20,36.189998626708984
2023-12-21,36.33000183105469
2023-12-22,36.22999954223633
2023-12-26,36.34000015258789
2023-12-27,36.31999969482422
2023-12-28,36.59000015258789
2023-12-29,36.65999984741211
2024-01-02,37.400001525878906
2024-01-03,37.7599983215332
2024-01-04,37.790000915527344
2024-01-05,38.130001068115234
2024-01-08,38.380001068115234
2024-01-09,38.52000045776367
2024-01-10,38.7400016784668
2024-01-11,38.02000045776367
2024-01-12,38.369998931884766
2024-01-16,37.849998474121094
2024-01-17,37.33000183105469
2024-01-18,37.11000061035156
2024-01-19,37.0099983215332
2024-01-22,36.689998626708984
2024-01-23,36.720001220703125
2024-01-24,35.959999084472656
2024-01-25,36.5
2024-01-26,36.380001068115234
2024-01-29,36.779998779296875
2024-01-30,36.7599983215332
2024-01-31,36.68000030517578
2024-02-01,37.31999969482422
2024-02-02,36.790000915527344
2024-02-05,36.220001220703125
2024-02-06,35.810001373291016
2024-02-07,35.83000183105469
2024-02-08,35.790000915527344
2024-02-09,37.310001373291016
2024-02-12,37.77000045776367
2024-02-13,36.95000076293945
2024-02-14,36.93000030517578
2024-02-15,37.29999923706055
2024-02-16,37.38999938964844
2024-02-20,37.150001525878906
2024-02-21,37.81999969482422
2024-02-22,37.29999923706055
2024-02-23,37.400001525878906
2024-02-26,36.47999954223633
2024-02-27,36.869998931884766
2024-02-28,36.84000015258789
2024-02-29,36.61000061035156
2024-03-01,36.5
2024-03-04,37.27000045776367
2024-03-05,37.0099983215332
2024-03-06,37.459999084472656
2024-03-07,37.84000015258789
2024-03-08,38.09000015258789
2024-03-11,38.529998779296875
2024-03-12,37.88999938964844
2024-03-13,38.09000015258789
2024-03-14,38.02000045776367
2024-03-15,37.95000076293945
2024-03-18,38.209999084472656
2024-03-19,38.29999923706055
2024-03-20,38.2599983215332
2024-03-21,38.27000045776367
2024-03-22,38.209999084472656
2024-03-25,38.36000061035156
2024-03-26,37.790000915527344
2024-03-27,38.459999084472656
2024-03-28,38.619998931884766
2024-04-01,38.369998931884766
2024-04-02,38.470001220703125
2024-04-03,38.13999938964844
2024-04-04,38.27000045776367
2024-04-05,38.0099983215332
2024-04-08,38.369998931884766
2024-04-09,38.470001220703125
2024-04-10,37.84000015258789
2024-04-11,37.619998931884766
2024-04-12,37.40999984741211
2024-04-15,37.400001525878906
2024-04-16,36.83000183105469
2024-04-17,37.45000076293945
2024-04-18,37.630001068115234
2024-04-19,38.16999816894531
2024-04-22,38.209999084472656
2024-04-23,38.119998931884766
2024-04-24,38.29999923706055
2024-04-25,38.56999969482422
2024-04-26,38.130001068115234
2024-04-29,38.779998779296875
2024-04-30,38.34000015258789
2024-05-01,38.70000076293945
2024-05-02,39.09000015258789
2024-05-03,39.2400016784668
2024-05-06,38.95000076293945
2024-05-07,39.349998474121094
2024-05-08,39.470001220703125
2024-05-09,39.84000015258789
2024-05-10,39.939998626708984
2024-05-13,39.689998626708984
2024-05-14,39.84000015258789
2024-05-15,40.2599983215332
2024-05-16,40.220001220703125
2024-05-17,40.040000915527344
2024-05-20,40.060001373291016
2024-05-21,40.43000030517578
2024-05-22,39.900001525878906
2024-05-23,39.13999938964844
2024-05-24,38.970001220703125
2024-05-28,38.790000915527344
2024-05-29,38.529998779296875
2024-05-30,38.9900016784668
2024-05-31,40.2599983215332
2024-06-03,40.16999816894531
2024-06-04,40.209999084472656
2024-06-05,39.439998626708984
2024-06-06,39.099998474121094
2024-06-07,38.81999969482422
2024-06-10,38.93000030517578
2024-06-11,38.81999969482422
2024-06-12,38.650001525878906
2024-06-13,38.68000030517578
2024-06-14,38.77000045776367
2024-06-17,38.2400016784668
2024-06-18,38.16999816894531
2024-06-20,38.22999954223633
2024-06-21,38.27000045776367
2024-06-24,38.5
2024-06-25,38.380001068115234
2024-06-26,38.540000915527344
2024-06-27,38.529998779296875
2024-06-28,38.27000045776367
2024-07-01,38.310001373291016
2024-07-02,38.25
2024-07-03,38.439998626708984
2024-07-05,38.58000183105469
2024-07-08,38.59000015258789
2024-07-09,38.650001525878906
2024-07-10,38.91999816894531
2024-07-11,39.470001220703125
2024-07-12,39.52000045776367
2024-07-15,38.86000061035156
2024-07-16,38.970001220703125
2024-07-17,39.5
2024-07-18,39.459999084472656
2024-07-19,39.59000015258789
2024-07-22,39.79999923706055
2024-07-23,39.880001068115234
2024-07-24,40.41999816894531
2024-07-25,40.45000076293945
2024-07-26,40.939998626708984
2024-07-29,41.52000045776367
2024-07-30,41.79999923706055
2024-07-31,41.90999984741211
2024-08-01,42.720001220703125
2024-08-02,42.68000030517578
2024-08-05,41.880001068115234
2024-08-06,42.13999938964844
2024-08-07,41.90999984741211
2024-08-08,41.88999938964844
2024-08-09,41.970001220703125
2024-08-12,42.20000076293945
2024-08-13,42.290000915527344
2024-08-14,42.279998779296875
2024-08-15,42.31999969482422
2024-08-16,42.56999969482422
2024-08-19,42.86000061035156
2024-08-20,43.189998626708984
2024-08-21,43.18000030517578
2024-08-22,43.20000076293945
2024-08-23,43.189998626708984
2024-08-26,43.41999816894531
2024-08-27,43.18000030517578
2024-08-28,43.779998779296875
2024-08-29,43.61000061035156
2024-08-30,43.91999816894531
2024-09-03,44.310001373291016
2024-09-04,44.540000915527344
2024-09-05,44.470001220703125
2024-09-06,44.189998626708984
2024-09-09,44.47999954223633
2024-09-10,44.27000045776367
2024-09-11,44.150001525878906
2024-09-12,44.060001373291016
2024-09-13,44.470001220703125
2024-09-16,44.34000015258789
2024-09-17,43.689998626708984
2024-09-18,43.4900016784668
2024-09-19,43.22999954223633
2024-09-20,44.0
2024-09-23,44.029998779296875
2024-09-24,43.650001525878906
2024-09-25,43.790000915527344
2024-09-26,43.61000061035156
2024-09-27,44.04999923706055
2024-09-30,44.349998474121094
2024-10-01,44.5099983215332
2024-10-02,44.04999923706055
2024-10-03,43.41999816894531
2024-10-04,43.459999084472656
2024-10-07,42.869998931884766
2024-10-08,42.72999954223633
2024-10-09,42.54999923706055
2024-10-10,42.33000183105469
2024-10-11,42.709999084472656
2024-10-14,43.16999816894531
2024-10-15,43.5
2024-10-16,43.900001525878906
2024-10-17,43.4900016784668
2024-10-18,43.65999984741211
2024-10-21,43.70000076293945
2024-10-22,43.84000015258789
2024-10-23,44.27000045776367
2024-10-24,44.09000015258789
2024-10-25,43.40999984741211
2024-10-28,43.68000030517578
2024-10-29,42.83000183105469
2024-10-30,42.16999816894531
2024-10-31,41.83000183105469
2024-11-01,41.72999954223633
2024-11-04,41.54999923706055
2024-11-05,41.900001525878906
2024-11-06,41.58000183105469
2024-11-07,41.22999954223633
2024-11-08,41.540000915527344
2024-11-11,41.720001220703125
2024-11-12,41.5
2024-11-13,41.220001220703125
2024-11-14,40.83000183105469
2024-11-15,41.5099983215332
2024-11-18,41.689998626708984
2024-11-19,41.58000183105469
2024-11-20,41.72999954223633
2024-11-21,42.20000076293945
