Date,TKO
2022-11-04,74.0199966430664
2022-11-07,74.19000244140625
2022-11-08,75.30999755859375
2022-11-09,74.87999725341797
2022-11-10,75.61000061035156
2022-11-11,75.31999969482422
2022-11-14,75.27999877929688
2022-11-15,76.91000366210938
2022-11-16,77.80000305175781
2022-11-17,77.0
2022-11-18,78.37999725341797
2022-11-21,78.80999755859375
2022-11-22,79.55000305175781
2022-11-23,80.43000030517578
2022-11-25,80.70999908447266
2022-11-28,80.80000305175781
2022-11-29,79.38999938964844
2022-11-30,79.87999725341797
2022-12-01,79.11000061035156
2022-12-02,80.5
2022-12-05,78.80000305175781
2022-12-06,77.8499984741211
2022-12-07,77.2699966430664
2022-12-08,76.81999969482422
2022-12-09,75.7300033569336
2022-12-12,75.41000366210938
2022-12-13,73.7300033569336
2022-12-14,73.69000244140625
2022-12-15,72.37999725341797
2022-12-16,73.77999877929688
2022-12-19,70.43000030517578
2022-12-20,70.69999694824219
2022-12-21,70.44999694824219
2022-12-22,71.23999786376953
2022-12-23,69.73999786376953
2022-12-27,69.13999938964844
2022-12-28,67.51000213623047
2022-12-29,68.5199966430664
2022-12-30,68.5199966430664
2023-01-03,68.58000183105469
2023-01-04,70.44999694824219
2023-01-05,72.04000091552734
2023-01-06,84.2699966430664
2023-01-09,87.81999969482422
2023-01-10,90.23999786376953
2023-01-11,89.5
2023-01-12,89.33999633789062
2023-01-13,89.4000015258789
2023-01-17,89.66000366210938
2023-01-18,88.83999633789062
2023-01-19,88.8499984741211
2023-01-20,88.69000244140625
2023-01-23,88.4000015258789
2023-01-24,87.12000274658203
2023-01-25,86.7699966430664
2023-01-26,85.79000091552734
2023-01-27,84.62999725341797
2023-01-30,84.94999694824219
2023-01-31,84.62000274658203
2023-02-01,86.19999694824219
2023-02-02,85.30999755859375
2023-02-03,89.72000122070312
2023-02-06,90.55000305175781
2023-02-07,90.41999816894531
2023-02-08,89.1500015258789
2023-02-09,88.5
2023-02-10,87.83999633789062
2023-02-13,87.48999786376953
2023-02-14,87.29000091552734
2023-02-15,87.41000366210938
2023-02-16,87.16999816894531
2023-02-17,87.9800033569336
2023-02-21,86.44000244140625
2023-02-22,85.06999969482422
2023-02-23,86.5199966430664
2023-02-24,85.79000091552734
2023-02-27,86.01000213623047
2023-02-28,84.0
2023-03-01,83.66999816894531
2023-03-02,83.55000305175781
2023-03-03,83.58000183105469
2023-03-06,81.79000091552734
2023-03-07,81.37000274658203
2023-03-08,81.66000366210938
2023-03-09,81.0
2023-03-10,81.1500015258789
2023-03-13,80.16000366210938
2023-03-14,81.76000213623047
2023-03-15,83.55999755859375
2023-03-16,84.3499984741211
2023-03-17,83.33000183105469
2023-03-20,84.79000091552734
2023-03-21,86.12000274658203
2023-03-22,84.18000030517578
2023-03-23,84.3499984741211
2023-03-24,84.94999694824219
2023-03-27,87.37000274658203
2023-03-28,87.9800033569336
2023-03-29,89.31999969482422
2023-03-30,90.5999984741211
2023-03-31,91.26000213623047
2023-04-03,89.30000305175781
2023-04-04,97.2300033569336
2023-04-05,98.87999725341797
2023-04-06,100.37999725341797
2023-04-10,102.80999755859375
2023-04-11,102.87000274658203
2023-04-12,102.77999877929688
2023-04-13,103.1500015258789
2023-04-14,104.69000244140625
2023-04-17,105.45999908447266
2023-04-18,105.6500015258789
2023-04-19,105.87999725341797
2023-04-20,106.19999694824219
2023-04-21,109.3499984741211
2023-04-24,109.16999816894531
2023-04-25,108.19999694824219
2023-04-26,105.94000244140625
2023-04-27,105.62999725341797
2023-04-28,107.16999816894531
2023-05-01,108.47000122070312
2023-05-02,105.72000122070312
2023-05-03,108.13999938964844
2023-05-04,105.44000244140625
2023-05-05,106.86000061035156
2023-05-08,106.33999633789062
2023-05-09,105.77999877929688
2023-05-10,105.05000305175781
2023-05-11,104.70999908447266
2023-05-12,105.16999816894531
2023-05-15,107.19000244140625
2023-05-16,108.83999633789062
2023-05-17,100.91000366210938
2023-05-18,103.98999786376953
2023-05-19,101.63999938964844
2023-05-22,101.94000244140625
2023-05-23,101.18000030517578
2023-05-24,102.12999725341797
2023-05-25,101.52999877929688
2023-05-26,100.0999984741211
2023-05-30,101.12999725341797
2023-05-31,101.31999969482422
2023-06-01,99.62999725341797
2023-06-02,101.6500015258789
2023-06-05,100.22000122070312
2023-06-06,99.93000030517578
2023-06-07,98.70999908447266
2023-06-08,97.95999908447266
2023-06-09,98.54000091552734
2023-06-12,100.79000091552734
2023-06-13,101.44000244140625
2023-06-14,101.9800033569336
2023-06-15,103.41999816894531
2023-06-16,102.72000122070312
2023-06-20,101.01000213623047
2023-06-21,101.30999755859375
2023-06-22,101.45999908447266
2023-06-23,100.80999755859375
2023-06-26,105.19999694824219
2023-06-27,107.55999755859375
2023-06-28,108.02999877929688
2023-06-29,107.87000274658203
2023-06-30,108.47000122070312
2023-07-03,108.54000091552734
2023-07-05,108.44999694824219
2023-07-06,107.29000091552734
2023-07-07,107.83999633789062
2023-07-10,109.0
2023-07-11,111.0
2023-07-12,109.20999908447266
2023-07-13,107.86000061035156
2023-07-14,108.02999877929688
2023-07-17,107.12000274658203
2023-07-18,106.7300033569336
2023-07-19,105.9000015258789
2023-07-20,108.2300033569336
2023-07-21,105.87000274658203
2023-07-24,106.41999816894531
2023-07-25,106.01000213623047
2023-07-26,105.75
2023-07-27,105.06999969482422
2023-07-28,105.91000366210938
2023-07-31,105.0
2023-08-01,104.05999755859375
2023-08-02,105.7699966430664
2023-08-03,105.87999725341797
2023-08-04,105.62000274658203
2023-08-07,107.55999755859375
2023-08-08,107.04000091552734
2023-08-09,109.30000305175781
2023-08-10,114.0
2023-08-11,111.69999694824219
2023-08-14,111.75
2023-08-15,112.9000015258789
2023-08-16,112.76000213623047
2023-08-17,109.48999786376953
2023-08-18,112.33000183105469
2023-08-21,113.87999725341797
2023-08-22,115.13999938964844
2023-08-23,115.13999938964844
2023-08-24,113.76000213623047
2023-08-25,113.69000244140625
2023-08-28,115.93000030517578
2023-08-29,115.33999633789062
2023-08-30,110.05000305175781
2023-08-31,96.55000305175781
2023-09-01,104.58000183105469
2023-09-05,100.06999969482422
2023-09-06,100.0
2023-09-07,99.41000366210938
2023-09-08,98.05000305175781
2023-09-11,100.6500015258789
2023-09-12,103.05000305175781
2023-09-13,101.0
2023-09-14,100.76000213623047
2023-09-15,100.11000061035156
2023-09-18,104.12999725341797
2023-09-19,105.5
2023-09-20,104.7300033569336
2023-09-21,85.97000122070312
2023-09-22,83.79000091552734
2023-09-25,82.16999816894531
2023-09-26,81.05999755859375
2023-09-27,80.81999969482422
2023-09-28,82.47000122070312
2023-09-29,84.05999755859375
2023-10-02,85.0
2023-10-03,84.48999786376953
2023-10-04,83.43000030517578
2023-10-05,82.16999816894531
2023-10-06,81.98999786376953
2023-10-09,82.91999816894531
2023-10-10,82.05999755859375
2023-10-11,80.2300033569336
2023-10-12,79.93000030517578
2023-10-13,77.62999725341797
2023-10-16,80.30000305175781
2023-10-17,79.87000274658203
2023-10-18,76.87000274658203
2023-10-19,76.56999969482422
2023-10-20,77.97000122070312
2023-10-23,78.83999633789062
2023-10-24,80.5
2023-10-25,78.63999938964844
2023-10-26,81.11000061035156
2023-10-27,81.97000122070312
2023-10-30,82.91000366210938
2023-10-31,81.9800033569336
2023-11-01,82.38999938964844
2023-11-02,83.45999908447266
2023-11-03,84.93000030517578
2023-11-06,84.61000061035156
2023-11-07,85.66000366210938
2023-11-08,84.5999984741211
2023-11-09,84.9000015258789
2023-11-10,79.26000213623047
2023-11-13,79.97000122070312
2023-11-14,79.9000015258789
2023-11-15,78.05000305175781
2023-11-16,78.12000274658203
2023-11-17,78.31999969482422
2023-11-20,77.86000061035156
2023-11-21,78.30999755859375
2023-11-22,78.45999908447266
2023-11-24,78.5
2023-11-27,79.2300033569336
2023-11-28,78.18000030517578
2023-11-29,77.68000030517578
2023-11-30,77.33000183105469
2023-12-01,78.23999786376953
2023-12-04,75.5
2023-12-05,73.94999694824219
2023-12-06,73.16999816894531
2023-12-07,72.80000305175781
2023-12-08,73.7699966430664
2023-12-11,73.30000305175781
2023-12-12,73.81999969482422
2023-12-13,73.62999725341797
2023-12-14,75.12999725341797
2023-12-15,75.98999786376953
2023-12-18,76.69000244140625
2023-12-19,79.02999877929688
2023-12-20,77.66000366210938
2023-12-21,79.0199966430664
2023-12-22,78.83999633789062
2023-12-26,79.72000122070312
2023-12-27,80.98999786376953
2023-12-28,81.44000244140625
2023-12-29,81.58000183105469
2024-01-02,80.33999633789062
2024-01-03,79.37999725341797
2024-01-04,78.87000274658203
2024-01-05,78.62999725341797
2024-01-08,80.08000183105469
2024-01-09,80.25
2024-01-10,80.5199966430664
2024-01-11,81.5999984741211
2024-01-12,77.12000274658203
2024-01-16,76.93000030517578
2024-01-17,76.31999969482422
2024-01-18,75.83999633789062
2024-01-19,77.55000305175781
2024-01-22,77.41000366210938
2024-01-23,89.62999725341797
2024-01-24,87.91000366210938
2024-01-25,87.51000213623047
2024-01-26,86.54000091552734
2024-01-29,82.7300033569336
2024-01-30,85.0
2024-01-31,83.69000244140625
2024-02-01,85.55999755859375
2024-02-02,85.08999633789062
2024-02-05,85.55000305175781
2024-02-06,87.16999816894531
2024-02-07,87.30000305175781
2024-02-08,85.93000030517578
2024-02-09,86.12999725341797
2024-02-12,87.08000183105469
2024-02-13,87.5
2024-02-14,87.55999755859375
2024-02-15,87.0
2024-02-16,85.62999725341797
2024-02-20,85.76000213623047
2024-02-21,85.56999969482422
2024-02-22,86.1500015258789
2024-02-23,85.80999755859375
2024-02-26,84.45999908447266
2024-02-27,86.30000305175781
2024-02-28,82.93000030517578
2024-02-29,83.7300033569336
2024-03-01,82.30999755859375
2024-03-04,81.66999816894531
2024-03-05,80.58000183105469
2024-03-06,79.29000091552734
2024-03-07,80.61000061035156
2024-03-08,81.38999938964844
2024-03-11,81.30000305175781
2024-03-12,81.27999877929688
2024-03-13,80.7699966430664
2024-03-14,79.69999694824219
2024-03-15,79.79000091552734
2024-03-18,80.80999755859375
2024-03-19,81.0199966430664
2024-03-20,87.37000274658203
2024-03-21,86.41999816894531
2024-03-22,86.62999725341797
2024-03-25,85.80999755859375
2024-03-26,86.2300033569336
2024-03-27,86.38999938964844
2024-03-28,86.41000366210938
2024-04-01,86.18000030517578
2024-04-02,90.62999725341797
2024-04-03,92.62000274658203
2024-04-04,91.79000091552734
2024-04-05,92.51000213623047
2024-04-08,95.87000274658203
2024-04-09,97.5
2024-04-10,97.55000305175781
2024-04-11,97.66000366210938
2024-04-12,98.0
2024-04-15,97.5999984741211
2024-04-16,97.43000030517578
2024-04-17,96.31999969482422
2024-04-18,95.79000091552734
2024-04-19,95.5199966430664
2024-04-22,95.5
2024-04-23,95.66000366210938
2024-04-24,95.88999938964844
2024-04-25,96.19999694824219
2024-04-26,96.76000213623047
2024-04-29,96.48999786376953
2024-04-30,94.66999816894531
2024-05-01,95.70999908447266
2024-05-02,95.33000183105469
2024-05-03,98.31999969482422
2024-05-06,98.51000213623047
2024-05-07,98.80000305175781
2024-05-08,98.2699966430664
2024-05-09,98.19999694824219
2024-05-10,100.0
2024-05-13,99.38999938964844
2024-05-14,102.23999786376953
2024-05-15,105.08000183105469
2024-05-16,104.69999694824219
2024-05-17,105.3499984741211
2024-05-20,107.5999984741211
2024-05-21,107.52999877929688
2024-05-22,106.97000122070312
2024-05-23,105.73999786376953
2024-05-24,107.48999786376953
2024-05-28,108.61000061035156
2024-05-29,108.83000183105469
2024-05-30,107.7699966430664
2024-05-31,109.06999969482422
2024-06-03,108.18000030517578
2024-06-04,107.58000183105469
2024-06-05,107.27999877929688
2024-06-06,108.30000305175781
2024-06-07,107.7699966430664
2024-06-10,107.91999816894531
2024-06-11,107.66999816894531
2024-06-12,107.94000244140625
2024-06-13,107.43000030517578
2024-06-14,105.16999816894531
2024-06-17,104.0
2024-06-18,104.5199966430664
2024-06-20,105.37000274658203
2024-06-21,106.88999938964844
2024-06-24,106.7699966430664
2024-06-25,107.11000061035156
2024-06-26,107.6500015258789
2024-06-27,108.02999877929688
2024-06-28,107.98999786376953
2024-07-01,107.56999969482422
2024-07-02,110.1500015258789
2024-07-03,112.5199966430664
2024-07-05,110.77999877929688
2024-07-08,112.18000030517578
2024-07-09,110.75
2024-07-10,109.97000122070312
2024-07-11,109.94000244140625
2024-07-12,111.05999755859375
2024-07-15,106.54000091552734
2024-07-16,106.79000091552734
2024-07-17,104.81999969482422
2024-07-18,105.66000366210938
2024-07-19,104.33999633789062
2024-07-22,105.62999725341797
2024-07-23,105.58000183105469
2024-07-24,107.05000305175781
2024-07-25,107.69999694824219
2024-07-26,107.6500015258789
2024-07-29,108.27999877929688
2024-07-30,109.73999786376953
2024-07-31,109.3499984741211
2024-08-01,109.41000366210938
2024-08-02,107.8499984741211
2024-08-05,107.5
2024-08-06,109.04000091552734
2024-08-07,109.5
2024-08-08,116.91999816894531
2024-08-09,117.66999816894531
2024-08-12,120.0
2024-08-13,118.69999694824219
2024-08-14,118.7300033569336
2024-08-15,117.11000061035156
2024-08-16,116.79000091552734
2024-08-19,117.9800033569336
2024-08-20,118.87000274658203
2024-08-21,119.77999877929688
2024-08-22,117.76000213623047
2024-08-23,118.02999877929688
2024-08-26,117.23999786376953
2024-08-27,117.98999786376953
2024-08-28,117.5999984741211
2024-08-29,116.72000122070312
2024-08-30,118.2300033569336
2024-09-03,118.04000091552734
2024-09-04,117.95999908447266
2024-09-05,116.19000244140625
2024-09-06,115.44000244140625
2024-09-09,114.94999694824219
2024-09-10,113.80000305175781
2024-09-11,113.69000244140625
2024-09-12,114.98999786376953
2024-09-13,115.33999633789062
2024-09-16,117.26000213623047
2024-09-17,121.02999877929688
2024-09-18,122.44999694824219
2024-09-19,124.5
2024-09-20,121.94000244140625
2024-09-23,122.0
2024-09-24,121.88999938964844
2024-09-25,121.11000061035156
2024-09-26,123.69999694824219
2024-09-27,125.0
2024-09-30,123.70999908447266
2024-10-01,122.26000213623047
2024-10-02,124.08000183105469
2024-10-03,126.38999938964844
2024-10-04,127.13999938964844
2024-10-07,126.12999725341797
2024-10-08,127.0
2024-10-09,127.37000274658203
2024-10-10,126.88999938964844
2024-10-11,127.5199966430664
2024-10-14,126.30999755859375
2024-10-15,125.36000061035156
2024-10-16,127.66000366210938
2024-10-17,128.02999877929688
2024-10-18,129.92999267578125
2024-10-21,128.8699951171875
2024-10-22,128.5
2024-10-23,126.0
2024-10-24,115.0
2024-10-25,115.25
2024-10-28,116.25
2024-10-29,115.87000274658203
2024-10-30,116.72000122070312
2024-10-31,116.7699966430664
2024-11-01,119.06999969482422
2024-11-04,118.16999816894531
2024-11-05,118.88999938964844
2024-11-06,120.22000122070312
2024-11-07,117.87999725341797
2024-11-08,120.18000030517578
2024-11-11,119.04000091552734
2024-11-12,116.44999694824219
2024-11-13,117.80000305175781
2024-11-14,117.7699966430664
2024-11-15,119.23999786376953
2024-11-18,125.01000213623047
2024-11-19,130.88999938964844
2024-11-20,132.7899932861328
2024-11-21,136.88999938964844
