Date,GM
2022-06-15,34.18000030517578
2022-06-16,31.420000076293945
2022-06-17,31.8799991607666
2022-06-21,32.63999938964844
2022-06-22,32.83000183105469
2022-06-23,32.9900016784668
2022-06-24,34.81999969482422
2022-06-27,34.630001068115234
2022-06-28,33.9900016784668
2022-06-29,33.45000076293945
2022-06-30,31.760000228881836
2022-07-01,32.189998626708984
2022-07-05,32.369998931884766
2022-07-06,31.270000457763672
2022-07-07,32.65999984741211
2022-07-08,32.310001373291016
2022-07-11,30.8700008392334
2022-07-12,31.530000686645508
2022-07-13,31.719999313354492
2022-07-14,31.59000015258789
2022-07-15,32.869998931884766
2022-07-18,32.619998931884766
2022-07-19,34.400001525878906
2022-07-20,34.7599983215332
2022-07-21,35.130001068115234
2022-07-22,34.66999816894531
2022-07-25,34.52000045776367
2022-07-26,33.34000015258789
2022-07-27,34.68000030517578
2022-07-28,35.7400016784668
2022-07-29,36.2599983215332
2022-08-01,36.77000045776367
2022-08-02,36.130001068115234
2022-08-03,37.310001373291016
2022-08-04,36.22999954223633
2022-08-05,36.060001373291016
2022-08-08,37.560001373291016
2022-08-09,36.619998931884766
2022-08-10,37.95000076293945
2022-08-11,38.459999084472656
2022-08-12,39.47999954223633
2022-08-15,39.400001525878906
2022-08-16,38.9900016784668
2022-08-17,38.400001525878906
2022-08-18,38.720001220703125
2022-08-19,39.70000076293945
2022-08-22,38.54999923706055
2022-08-23,38.560001373291016
2022-08-24,39.25
2022-08-25,40.38999938964844
2022-08-26,39.22999954223633
2022-08-29,39.5099983215332
2022-08-30,39.130001068115234
2022-08-31,38.209999084472656
2022-09-01,38.560001373291016
2022-09-02,38.470001220703125
2022-09-06,38.709999084472656
2022-09-07,40.11000061035156
2022-09-08,40.5
2022-09-09,41.290000915527344
2022-09-12,42.04999923706055
2022-09-13,40.529998779296875
2022-09-14,40.619998931884766
2022-09-15,40.65999984741211
2022-09-16,39.970001220703125
2022-09-19,41.38999938964844
2022-09-20,39.060001373291016
2022-09-21,37.68000030517578
2022-09-22,37.380001068115234
2022-09-23,35.47999954223633
2022-09-26,35.040000915527344
2022-09-27,34.709999084472656
2022-09-28,35.25
2022-09-29,33.2599983215332
2022-09-30,32.09000015258789
2022-10-03,32.869998931884766
2022-10-04,35.79999923706055
2022-10-05,34.84000015258789
2022-10-06,34.630001068115234
2022-10-07,33.619998931884766
2022-10-10,32.290000915527344
2022-10-11,32.09000015258789
2022-10-12,32.20000076293945
2022-10-13,32.7599983215332
2022-10-14,32.88999938964844
2022-10-17,33.56999969482422
2022-10-18,34.25
2022-10-19,33.630001068115234
2022-10-20,33.439998626708984
2022-10-21,35.0
2022-10-24,35.720001220703125
2022-10-25,37.0099983215332
2022-10-26,37.86000061035156
2022-10-27,38.15999984741211
2022-10-28,38.849998474121094
2022-10-31,39.25
2022-11-01,39.349998474121094
2022-11-02,38.52000045776367
2022-11-03,38.5099983215332
2022-11-04,39.0
2022-11-07,39.38999938964844
2022-11-08,39.04999923706055
2022-11-09,38.060001373291016
2022-11-10,39.7400016784668
2022-11-11,41.119998931884766
2022-11-14,39.93000030517578
2022-11-15,40.2400016784668
2022-11-16,38.470001220703125
2022-11-17,38.63999938964844
2022-11-18,39.77000045776367
2022-11-21,39.52000045776367
2022-11-22,39.970001220703125
2022-11-23,40.11000061035156
2022-11-25,40.459999084472656
2022-11-28,39.380001068115234
2022-11-29,39.75
2022-11-30,40.560001373291016
2022-12-01,40.43000030517578
2022-12-02,39.900001525878906
2022-12-05,38.790000915527344
2022-12-06,38.02000045776367
2022-12-07,37.959999084472656
2022-12-08,38.20000076293945
2022-12-09,38.279998779296875
2022-12-12,38.4900016784668
2022-12-13,38.77000045776367
2022-12-14,38.36000061035156
2022-12-15,37.619998931884766
2022-12-16,36.150001525878906
2022-12-19,35.41999816894531
2022-12-20,35.20000076293945
2022-12-21,35.900001525878906
2022-12-22,33.529998779296875
2022-12-23,33.83000183105469
2022-12-27,33.31999969482422
2022-12-28,32.529998779296875
2022-12-29,33.66999816894531
2022-12-30,33.63999938964844
2023-01-03,33.81999969482422
2023-01-04,34.689998626708984
2023-01-05,35.0
2023-01-06,35.90999984741211
2023-01-09,35.91999816894531
2023-01-10,37.11000061035156
2023-01-11,37.81999969482422
2023-01-12,38.33000183105469
2023-01-13,36.5099983215332
2023-01-17,36.61000061035156
2023-01-18,36.439998626708984
2023-01-19,35.72999954223633
2023-01-20,35.349998474121094
2023-01-23,36.439998626708984
2023-01-24,36.20000076293945
2023-01-25,36.31999969482422
2023-01-26,36.47999954223633
2023-01-27,37.95000076293945
2023-01-30,36.290000915527344
2023-01-31,39.31999969482422
2023-02-01,39.29999923706055
2023-02-02,41.5
2023-02-03,41.130001068115234
2023-02-06,41.34000015258789
2023-02-07,41.400001525878906
2023-02-08,41.56999969482422
2023-02-09,41.630001068115234
2023-02-10,41.349998474121094
2023-02-13,42.02000045776367
2023-02-14,42.43000030517578
2023-02-15,42.95000076293945
2023-02-16,43.099998474121094
2023-02-17,43.16999816894531
2023-02-21,41.130001068115234
2023-02-22,40.88999938964844
2023-02-23,39.25
2023-02-24,39.18000030517578
2023-02-27,39.310001373291016
2023-02-28,38.7400016784668
2023-03-01,38.720001220703125
2023-03-02,39.529998779296875
2023-03-03,41.0099983215332
2023-03-06,40.45000076293945
2023-03-07,39.7400016784668
2023-03-08,39.7599983215332
2023-03-09,37.81999969482422
2023-03-10,36.52000045776367
2023-03-13,35.7599983215332
2023-03-14,35.599998474121094
2023-03-15,34.33000183105469
2023-03-16,34.61000061035156
2023-03-17,33.380001068115234
2023-03-20,33.619998931884766
2023-03-21,35.099998474121094
2023-03-22,34.04999923706055
2023-03-23,33.7400016784668
2023-03-24,33.709999084472656
2023-03-27,34.45000076293945
2023-03-28,34.220001220703125
2023-03-29,35.70000076293945
2023-03-30,35.9900016784668
2023-03-31,36.68000030517578
2023-04-03,36.27000045776367
2023-04-04,35.7400016784668
2023-04-05,35.09000015258789
2023-04-06,34.59000015258789
2023-04-10,35.72999954223633
2023-04-11,35.40999984741211
2023-04-12,34.619998931884766
2023-04-13,34.529998779296875
2023-04-14,34.4900016784668
2023-04-17,35.13999938964844
2023-04-18,35.33000183105469
2023-04-19,34.58000183105469
2023-04-20,33.540000915527344
2023-04-21,33.54999923706055
2023-04-24,34.290000915527344
2023-04-25,32.90999984741211
2023-04-26,32.220001220703125
2023-04-27,32.720001220703125
2023-04-28,33.040000915527344
2023-05-01,33.47999954223633
2023-05-02,33.08000183105469
2023-05-03,32.47999954223633
2023-05-04,31.690000534057617
2023-05-05,33.2599983215332
2023-05-08,33.65999984741211
2023-05-09,33.279998779296875
2023-05-10,33.08000183105469
2023-05-11,33.119998931884766
2023-05-12,32.400001525878906
2023-05-15,32.369998931884766
2023-05-16,31.540000915527344
2023-05-17,32.439998626708984
2023-05-18,32.900001525878906
2023-05-19,32.65999984741211
2023-05-22,32.86000061035156
2023-05-23,33.41999816894531
2023-05-24,32.279998779296875
2023-05-25,32.40999984741211
2023-05-26,33.290000915527344
2023-05-30,33.36000061035156
2023-05-31,32.40999984741211
2023-06-01,33.02000045776367
2023-06-02,34.279998779296875
2023-06-05,34.130001068115234
2023-06-06,35.2400016784668
2023-06-07,36.220001220703125
2023-06-08,35.849998474121094
2023-06-09,36.22999954223633
2023-06-12,36.66999816894531
2023-06-13,37.650001525878906
2023-06-14,37.36000061035156
2023-06-15,38.029998779296875
2023-06-16,37.959999084472656
2023-06-20,37.31999969482422
2023-06-21,37.0099983215332
2023-06-22,36.65999984741211
2023-06-23,36.18000030517578
2023-06-26,36.70000076293945
2023-06-27,37.47999954223633
2023-06-28,38.189998626708984
2023-06-29,38.20000076293945
2023-06-30,38.560001373291016
2023-07-03,38.959999084472656
2023-07-05,39.41999816894531
2023-07-06,39.459999084472656
2023-07-07,39.61000061035156
2023-07-10,39.63999938964844
2023-07-11,39.970001220703125
2023-07-12,40.40999984741211
2023-07-13,40.5
2023-07-14,40.0
2023-07-17,38.75
2023-07-18,39.130001068115234
2023-07-19,39.22999954223633
2023-07-20,39.2599983215332
2023-07-21,38.54999923706055
2023-07-24,39.29999923706055
2023-07-25,37.91999816894531
2023-07-26,38.290000915527344
2023-07-27,38.970001220703125
2023-07-28,38.04999923706055
2023-07-31,38.369998931884766
2023-08-01,38.119998931884766
2023-08-02,37.38999938964844
2023-08-03,36.91999816894531
2023-08-04,36.56999969482422
2023-08-07,37.09000015258789
2023-08-08,36.84000015258789
2023-08-09,36.2599983215332
2023-08-10,34.15999984741211
2023-08-11,33.88999938964844
2023-08-14,34.06999969482422
2023-08-15,33.29999923706055
2023-08-16,32.81999969482422
2023-08-17,32.91999816894531
2023-08-18,33.119998931884766
2023-08-21,33.27000045776367
2023-08-22,32.93000030517578
2023-08-23,33.560001373291016
2023-08-24,32.880001068115234
2023-08-25,32.95000076293945
2023-08-28,33.119998931884766
2023-08-29,33.459999084472656
2023-08-30,33.38999938964844
2023-08-31,33.5099983215332
2023-09-01,33.540000915527344
2023-09-05,33.279998779296875
2023-09-06,32.81999969482422
2023-09-07,32.56999969482422
2023-09-08,32.95000076293945
2023-09-11,32.619998931884766
2023-09-12,33.470001220703125
2023-09-13,33.65999984741211
2023-09-14,33.65999984741211
2023-09-15,33.95000076293945
2023-09-18,33.34000015258789
2023-09-19,33.959999084472656
2023-09-20,33.20000076293945
2023-09-21,32.709999084472656
2023-09-22,32.58000183105469
2023-09-25,33.060001373291016
2023-09-26,32.2599983215332
2023-09-27,32.349998474121094
2023-09-28,33.15999984741211
2023-09-29,32.970001220703125
2023-10-02,32.470001220703125
2023-10-03,31.3799991607666
2023-10-04,31.040000915527344
2023-10-05,30.309999465942383
2023-10-06,30.899999618530273
2023-10-09,30.989999771118164
2023-10-10,31.479999542236328
2023-10-11,30.979999542236328
2023-10-12,30.31999969482422
2023-10-13,29.65999984741211
2023-10-16,30.059999465942383
2023-10-17,30.329999923706055
2023-10-18,29.479999542236328
2023-10-19,29.329999923706055
2023-10-20,29.65999984741211
2023-10-23,29.219999313354492
2023-10-24,28.559999465942383
2023-10-25,29.010000228881836
2023-10-26,28.549999237060547
2023-10-27,27.219999313354492
2023-10-30,27.360000610351562
2023-10-31,28.200000762939453
2023-11-01,28.0
2023-11-02,28.799999237060547
2023-11-03,29.770000457763672
2023-11-06,29.110000610351562
2023-11-07,28.40999984741211
2023-11-08,27.559999465942383
2023-11-09,26.649999618530273
2023-11-10,26.850000381469727
2023-11-13,26.899999618530273
2023-11-14,28.200000762939453
2023-11-15,28.139999389648438
2023-11-16,27.479999542236328
2023-11-17,28.030000686645508
2023-11-20,28.520000457763672
2023-11-21,27.899999618530273
2023-11-22,28.100000381469727
2023-11-24,28.18000030517578
2023-11-27,28.5
2023-11-28,28.889999389648438
2023-11-29,31.600000381469727
2023-11-30,31.600000381469727
2023-12-01,32.36000061035156
2023-12-04,33.06999969482422
2023-12-05,32.68000030517578
2023-12-06,32.90999984741211
2023-12-07,33.5099983215332
2023-12-08,33.75
2023-12-11,33.58000183105469
2023-12-12,33.41999816894531
2023-12-13,33.9900016784668
2023-12-14,36.25
2023-12-15,35.72999954223633
2023-12-18,35.439998626708984
2023-12-19,35.869998931884766
2023-12-20,35.470001220703125
2023-12-21,36.25
2023-12-22,36.02000045776367
2023-12-26,36.130001068115234
2023-12-27,36.08000183105469
2023-12-28,36.20000076293945
2023-12-29,35.91999816894531
2024-01-02,36.04999923706055
2024-01-03,35.27000045776367
2024-01-04,35.4900016784668
2024-01-05,35.9900016784668
2024-01-08,36.70000076293945
2024-01-09,36.540000915527344
2024-01-10,36.310001373291016
2024-01-11,35.86000061035156
2024-01-12,35.2599983215332
2024-01-16,35.38999938964844
2024-01-17,35.0099983215332
2024-01-18,34.58000183105469
2024-01-19,35.5099983215332
2024-01-22,35.31999969482422
2024-01-23,35.22999954223633
2024-01-24,34.70000076293945
2024-01-25,35.15999984741211
2024-01-26,35.18000030517578
2024-01-29,35.38999938964844
2024-01-30,38.150001525878906
2024-01-31,38.79999923706055
2024-02-01,38.869998931884766
2024-02-02,38.90999984741211
2024-02-05,37.790000915527344
2024-02-06,38.029998779296875
2024-02-07,38.720001220703125
2024-02-08,38.650001525878906
2024-02-09,38.560001373291016
2024-02-12,39.279998779296875
2024-02-13,38.310001373291016
2024-02-14,38.369998931884766
2024-02-15,38.9900016784668
2024-02-16,38.70000076293945
2024-02-20,39.0099983215332
2024-02-21,39.4900016784668
2024-02-22,39.34000015258789
2024-02-23,39.630001068115234
2024-02-26,39.790000915527344
2024-02-27,40.18000030517578
2024-02-28,40.630001068115234
2024-02-29,40.97999954223633
2024-03-01,40.9900016784668
2024-03-04,40.93000030517578
2024-03-05,40.650001525878906
2024-03-06,40.150001525878906
2024-03-07,39.349998474121094
2024-03-08,39.5
2024-03-11,39.529998779296875
2024-03-12,39.209999084472656
2024-03-13,40.2599983215332
2024-03-14,39.380001068115234
2024-03-15,40.689998626708984
2024-03-18,40.81999969482422
2024-03-19,41.5099983215332
2024-03-20,42.849998474121094
2024-03-21,43.41999816894531
2024-03-22,43.060001373291016
2024-03-25,43.54999923706055
2024-03-26,44.0
2024-03-27,44.59000015258789
2024-03-28,45.349998474121094
2024-04-01,45.400001525878906
2024-04-02,44.88999938964844
2024-04-03,45.16999816894531
2024-04-04,43.68000030517578
2024-04-05,44.22999954223633
2024-04-08,44.34000015258789
2024-04-09,44.72999954223633
2024-04-10,43.939998626708984
2024-04-11,43.84000015258789
2024-04-12,43.08000183105469
2024-04-15,42.689998626708984
2024-04-16,42.65999984741211
2024-04-17,42.459999084472656
2024-04-18,42.439998626708984
2024-04-19,42.369998931884766
2024-04-22,43.209999084472656
2024-04-23,45.099998474121094
2024-04-24,45.08000183105469
2024-04-25,45.619998931884766
2024-04-26,45.84000015258789
2024-04-29,46.040000915527344
2024-04-30,44.529998779296875
2024-05-01,44.470001220703125
2024-05-02,44.66999816894531
2024-05-03,44.86000061035156
2024-05-06,45.060001373291016
2024-05-07,45.279998779296875
2024-05-08,45.04999923706055
2024-05-09,45.36000061035156
2024-05-10,45.209999084472656
2024-05-13,45.16999816894531
2024-05-14,45.029998779296875
2024-05-15,45.4900016784668
2024-05-16,45.869998931884766
2024-05-17,45.7599983215332
2024-05-20,45.11000061035156
2024-05-21,44.91999816894531
2024-05-22,43.970001220703125
2024-05-23,43.72999954223633
2024-05-24,44.11000061035156
2024-05-28,43.09000015258789
2024-05-29,42.63999938964844
2024-05-30,43.40999984741211
2024-05-31,44.9900016784668
2024-06-03,45.7400016784668
2024-06-04,45.2599983215332
2024-06-05,45.619998931884766
2024-06-06,45.61000061035156
2024-06-07,45.720001220703125
2024-06-10,47.56999969482422
2024-06-11,48.209999084472656
2024-06-12,48.86000061035156
2024-06-13,47.650001525878906
2024-06-14,46.77000045776367
2024-06-17,47.400001525878906
2024-06-18,47.439998626708984
2024-06-20,47.77000045776367
2024-06-21,47.720001220703125
2024-06-24,48.11000061035156
2024-06-25,46.40999984741211
2024-06-26,45.77000045776367
2024-06-27,45.58000183105469
2024-06-28,46.459999084472656
2024-07-01,46.68000030517578
2024-07-02,46.95000076293945
2024-07-03,46.709999084472656
2024-07-05,46.52000045776367
2024-07-08,46.54999923706055
2024-07-09,46.2599983215332
2024-07-10,46.529998779296875
2024-07-11,47.93000030517578
2024-07-12,49.0099983215332
2024-07-15,49.29999923706055
2024-07-16,49.77000045776367
2024-07-17,49.900001525878906
2024-07-18,49.650001525878906
2024-07-19,48.29999923706055
2024-07-22,49.560001373291016
2024-07-23,46.380001068115234
2024-07-24,46.4900016784668
2024-07-25,44.130001068115234
2024-07-26,44.119998931884766
2024-07-29,44.150001525878906
2024-07-30,44.22999954223633
2024-07-31,44.31999969482422
2024-08-01,43.369998931884766
2024-08-02,41.16999816894531
2024-08-05,39.95000076293945
2024-08-06,40.61000061035156
2024-08-07,40.650001525878906
2024-08-08,42.72999954223633
2024-08-09,43.47999954223633
2024-08-12,42.9900016784668
2024-08-13,43.31999969482422
2024-08-14,43.61000061035156
2024-08-15,44.86000061035156
2024-08-16,45.31999969482422
2024-08-19,45.7599983215332
2024-08-20,45.97999954223633
2024-08-21,46.560001373291016
2024-08-22,46.459999084472656
2024-08-23,48.56999969482422
2024-08-26,48.75
2024-08-27,49.25
2024-08-28,49.04999923706055
2024-08-29,49.470001220703125
2024-08-30,49.779998779296875
2024-09-03,48.40999984741211
2024-09-04,48.45000076293945
2024-09-05,48.150001525878906
2024-09-06,47.13999938964844
2024-09-09,47.400001525878906
2024-09-10,44.81999969482422
2024-09-11,44.66999816894531
2024-09-12,46.119998931884766
2024-09-13,46.29999923706055
2024-09-16,46.869998931884766
2024-09-17,47.52000045776367
2024-09-18,48.65999984741211
2024-09-19,48.619998931884766
2024-09-20,48.880001068115234
2024-09-23,48.040000915527344
2024-09-24,48.06999969482422
2024-09-25,45.72999954223633
2024-09-26,45.810001373291016
2024-09-27,46.47999954223633
2024-09-30,44.84000015258789
2024-10-01,44.880001068115234
2024-10-02,44.81999969482422
2024-10-03,44.97999954223633
2024-10-04,45.68000030517578
2024-10-07,45.97999954223633
2024-10-08,46.0099983215332
2024-10-09,47.93000030517578
2024-10-10,47.689998626708984
2024-10-11,47.869998931884766
2024-10-14,48.630001068115234
2024-10-15,47.849998474121094
2024-10-16,49.0099983215332
2024-10-17,49.380001068115234
2024-10-18,49.18000030517578
2024-10-21,48.93000030517578
2024-10-22,53.72999954223633
2024-10-23,52.91999816894531
2024-10-24,52.720001220703125
2024-10-25,52.06999969482422
2024-10-28,52.72999954223633
2024-10-29,51.540000915527344
2024-10-30,51.970001220703125
2024-10-31,50.7599983215332
2024-11-01,50.959999084472656
2024-11-04,51.79999923706055
2024-11-05,53.70000076293945
2024-11-06,55.04999923706055
2024-11-07,55.38999938964844
2024-11-08,55.58000183105469
2024-11-11,57.65999984741211
2024-11-12,57.40999984741211
2024-11-13,57.709999084472656
2024-11-14,57.619998931884766
2024-11-15,57.040000915527344
2024-11-18,56.25
2024-11-19,55.11000061035156
2024-11-20,54.869998931884766
2024-11-21,55.68000030517578
