Date,MPLX
2022-08-05,30.149999618530273
2022-08-08,30.59000015258789
2022-08-09,31.15999984741211
2022-08-10,31.610000610351562
2022-08-11,32.18000030517578
2022-08-12,32.41999816894531
2022-08-15,32.150001525878906
2022-08-16,32.790000915527344
2022-08-17,32.43000030517578
2022-08-18,32.88999938964844
2022-08-19,32.63999938964844
2022-08-22,32.5099983215332
2022-08-23,32.939998626708984
2022-08-24,33.119998931884766
2022-08-25,33.59000015258789
2022-08-26,33.25
2022-08-29,33.400001525878906
2022-08-30,32.58000183105469
2022-08-31,32.619998931884766
2022-09-01,32.380001068115234
2022-09-02,32.540000915527344
2022-09-06,32.209999084472656
2022-09-07,32.4900016784668
2022-09-08,32.65999984741211
2022-09-09,33.20000076293945
2022-09-12,33.18000030517578
2022-09-13,32.77000045776367
2022-09-14,33.16999816894531
2022-09-15,32.939998626708984
2022-09-16,32.4900016784668
2022-09-19,32.52000045776367
2022-09-20,32.40999984741211
2022-09-21,31.75
2022-09-22,31.1200008392334
2022-09-23,29.329999923706055
2022-09-26,28.559999465942383
2022-09-27,28.829999923706055
2022-09-28,30.360000610351562
2022-09-29,29.719999313354492
2022-09-30,30.010000228881836
2022-10-03,30.360000610351562
2022-10-04,31.440000534057617
2022-10-05,31.459999084472656
2022-10-06,31.270000457763672
2022-10-07,31.079999923706055
2022-10-10,30.729999542236328
2022-10-11,31.459999084472656
2022-10-12,30.979999542236328
2022-10-13,31.68000030517578
2022-10-14,31.31999969482422
2022-10-17,32.130001068115234
2022-10-18,32.81999969482422
2022-10-19,32.43000030517578
2022-10-20,32.52000045776367
2022-10-21,33.31999969482422
2022-10-24,32.77000045776367
2022-10-25,33.119998931884766
2022-10-26,32.83000183105469
2022-10-27,33.099998474121094
2022-10-28,33.52000045776367
2022-10-31,33.540000915527344
2022-11-01,34.4900016784668
2022-11-02,34.060001373291016
2022-11-03,34.0
2022-11-04,34.06999969482422
2022-11-07,34.38999938964844
2022-11-08,34.08000183105469
2022-11-09,33.380001068115234
2022-11-10,33.9900016784668
2022-11-11,33.93000030517578
2022-11-14,33.61000061035156
2022-11-15,32.86000061035156
2022-11-16,32.90999984741211
2022-11-17,32.310001373291016
2022-11-18,33.16999816894531
2022-11-21,32.83000183105469
2022-11-22,33.939998626708984
2022-11-23,33.369998931884766
2022-11-25,33.630001068115234
2022-11-28,33.25
2022-11-29,33.7400016784668
2022-11-30,33.9900016784668
2022-12-01,33.84000015258789
2022-12-02,33.81999969482422
2022-12-05,33.34000015258789
2022-12-06,32.650001525878906
2022-12-07,31.920000076293945
2022-12-08,31.75
2022-12-09,31.3700008392334
2022-12-12,32.31999969482422
2022-12-13,32.79999923706055
2022-12-14,32.34000015258789
2022-12-15,32.119998931884766
2022-12-16,32.18000030517578
2022-12-19,31.959999084472656
2022-12-20,31.959999084472656
2022-12-21,32.349998474121094
2022-12-22,32.16999816894531
2022-12-23,32.720001220703125
2022-12-27,32.5
2022-12-28,31.93000030517578
2022-12-29,32.349998474121094
2022-12-30,32.84000015258789
2023-01-03,32.58000183105469
2023-01-04,32.81999969482422
2023-01-05,32.959999084472656
2023-01-06,33.59000015258789
2023-01-09,33.61000061035156
2023-01-10,33.45000076293945
2023-01-11,33.68000030517578
2023-01-12,34.130001068115234
2023-01-13,34.099998474121094
2023-01-17,34.25
2023-01-18,33.959999084472656
2023-01-19,34.380001068115234
2023-01-20,34.470001220703125
2023-01-23,34.869998931884766
2023-01-24,34.7400016784668
2023-01-25,34.7400016784668
2023-01-26,34.95000076293945
2023-01-27,34.849998474121094
2023-01-30,34.66999816894531
2023-01-31,34.91999816894531
2023-02-01,34.79999923706055
2023-02-02,34.869998931884766
2023-02-03,34.09000015258789
2023-02-06,34.09000015258789
2023-02-07,33.970001220703125
2023-02-08,34.59000015258789
2023-02-09,34.560001373291016
2023-02-10,34.459999084472656
2023-02-13,34.43000030517578
2023-02-14,34.63999938964844
2023-02-15,35.0099983215332
2023-02-16,35.119998931884766
2023-02-17,34.90999984741211
2023-02-21,34.720001220703125
2023-02-22,34.7599983215332
2023-02-23,34.709999084472656
2023-02-24,34.77000045776367
2023-02-27,34.86000061035156
2023-02-28,34.630001068115234
2023-03-01,34.47999954223633
2023-03-02,34.79999923706055
2023-03-03,34.90999984741211
2023-03-06,34.939998626708984
2023-03-07,34.86000061035156
2023-03-08,34.880001068115234
2023-03-09,34.689998626708984
2023-03-10,34.599998474121094
2023-03-13,34.45000076293945
2023-03-14,34.66999816894531
2023-03-15,33.91999816894531
2023-03-16,33.709999084472656
2023-03-17,33.59000015258789
2023-03-20,33.72999954223633
2023-03-21,34.02000045776367
2023-03-22,33.790000915527344
2023-03-23,33.599998474121094
2023-03-24,34.0
2023-03-27,34.099998474121094
2023-03-28,34.209999084472656
2023-03-29,34.40999984741211
2023-03-30,34.4900016784668
2023-03-31,34.45000076293945
2023-04-03,34.779998779296875
2023-04-04,34.470001220703125
2023-04-05,34.63999938964844
2023-04-06,34.58000183105469
2023-04-10,34.4900016784668
2023-04-11,34.630001068115234
2023-04-12,34.650001525878906
2023-04-13,34.77000045776367
2023-04-14,34.90999984741211
2023-04-17,34.86000061035156
2023-04-18,34.72999954223633
2023-04-19,34.65999984741211
2023-04-20,34.61000061035156
2023-04-21,34.779998779296875
2023-04-24,34.939998626708984
2023-04-25,34.79999923706055
2023-04-26,34.79999923706055
2023-04-27,34.939998626708984
2023-04-28,34.9900016784668
2023-05-01,34.880001068115234
2023-05-02,34.7400016784668
2023-05-03,34.959999084472656
2023-05-04,34.0
2023-05-05,33.9900016784668
2023-05-08,33.939998626708984
2023-05-09,34.0
2023-05-10,34.16999816894531
2023-05-11,33.970001220703125
2023-05-12,33.97999954223633
2023-05-15,33.90999984741211
2023-05-16,33.869998931884766
2023-05-17,34.0
2023-05-18,34.20000076293945
2023-05-19,34.25
2023-05-22,34.20000076293945
2023-05-23,34.20000076293945
2023-05-24,34.029998779296875
2023-05-25,33.959999084472656
2023-05-26,33.869998931884766
2023-05-30,33.439998626708984
2023-05-31,33.34000015258789
2023-06-01,33.33000183105469
2023-06-02,33.720001220703125
2023-06-05,33.650001525878906
2023-06-06,33.599998474121094
2023-06-07,33.72999954223633
2023-06-08,33.7599983215332
2023-06-09,33.5099983215332
2023-06-12,33.56999969482422
2023-06-13,33.560001373291016
2023-06-14,33.7400016784668
2023-06-15,33.900001525878906
2023-06-16,34.06999969482422
2023-06-20,33.63999938964844
2023-06-21,33.58000183105469
2023-06-22,33.43000030517578
2023-06-23,33.22999954223633
2023-06-26,33.709999084472656
2023-06-27,33.689998626708984
2023-06-28,33.84000015258789
2023-06-29,33.970001220703125
2023-06-30,33.939998626708984
2023-07-03,34.0099983215332
2023-07-05,34.20000076293945
2023-07-06,34.31999969482422
2023-07-07,34.47999954223633
2023-07-10,34.400001525878906
2023-07-11,34.52000045776367
2023-07-12,34.79999923706055
2023-07-13,34.810001373291016
2023-07-14,34.5
2023-07-17,34.400001525878906
2023-07-18,34.540000915527344
2023-07-19,34.66999816894531
2023-07-20,34.75
2023-07-21,34.91999816894531
2023-07-24,35.16999816894531
2023-07-25,35.470001220703125
2023-07-26,35.529998779296875
2023-07-27,35.31999969482422
2023-07-28,35.45000076293945
2023-07-31,35.5099983215332
2023-08-01,35.529998779296875
2023-08-02,35.34000015258789
2023-08-03,34.54999923706055
2023-08-04,34.77000045776367
2023-08-07,34.95000076293945
2023-08-08,34.88999938964844
2023-08-09,34.88999938964844
2023-08-10,34.84000015258789
2023-08-11,35.15999984741211
2023-08-14,34.91999816894531
2023-08-15,34.900001525878906
2023-08-16,34.790000915527344
2023-08-17,34.790000915527344
2023-08-18,34.91999816894531
2023-08-21,34.959999084472656
2023-08-22,34.86000061035156
2023-08-23,34.849998474121094
2023-08-24,34.7400016784668
2023-08-25,34.93000030517578
2023-08-28,34.959999084472656
2023-08-29,35.0
2023-08-30,34.939998626708984
2023-08-31,34.88999938964844
2023-09-01,35.0
2023-09-05,34.90999984741211
2023-09-06,34.56999969482422
2023-09-07,34.619998931884766
2023-09-08,34.689998626708984
2023-09-11,34.689998626708984
2023-09-12,34.86000061035156
2023-09-13,34.83000183105469
2023-09-14,34.91999816894531
2023-09-15,34.959999084472656
2023-09-18,34.83000183105469
2023-09-19,34.95000076293945
2023-09-20,35.08000183105469
2023-09-21,34.91999816894531
2023-09-22,35.029998779296875
2023-09-25,35.29999923706055
2023-09-26,35.099998474121094
2023-09-27,35.40999984741211
2023-09-28,35.52000045776367
2023-09-29,35.56999969482422
2023-10-02,35.130001068115234
2023-10-03,34.95000076293945
2023-10-04,35.06999969482422
2023-10-05,35.06999969482422
2023-10-06,35.130001068115234
2023-10-09,35.470001220703125
2023-10-10,35.68000030517578
2023-10-11,35.540000915527344
2023-10-12,35.83000183105469
2023-10-13,36.119998931884766
2023-10-16,36.20000076293945
2023-10-17,36.310001373291016
2023-10-18,36.470001220703125
2023-10-19,36.58000183105469
2023-10-20,36.209999084472656
2023-10-23,35.97999954223633
2023-10-24,36.040000915527344
2023-10-25,36.150001525878906
2023-10-26,35.9900016784668
2023-10-27,35.689998626708984
2023-10-30,35.939998626708984
2023-10-31,36.040000915527344
2023-11-01,36.060001373291016
2023-11-02,35.720001220703125
2023-11-03,36.04999923706055
2023-11-06,35.779998779296875
2023-11-07,35.66999816894531
2023-11-08,35.380001068115234
2023-11-09,35.290000915527344
2023-11-10,35.15999984741211
2023-11-13,35.290000915527344
2023-11-14,35.70000076293945
2023-11-15,35.5
2023-11-16,35.470001220703125
2023-11-17,35.93000030517578
2023-11-20,35.810001373291016
2023-11-21,35.720001220703125
2023-11-22,35.779998779296875
2023-11-24,35.93000030517578
2023-11-27,36.150001525878906
2023-11-28,36.099998474121094
2023-11-29,36.209999084472656
2023-11-30,36.459999084472656
2023-12-01,36.61000061035156
2023-12-04,36.65999984741211
2023-12-05,36.36000061035156
2023-12-06,35.9900016784668
2023-12-07,35.869998931884766
2023-12-08,36.08000183105469
2023-12-11,35.939998626708984
2023-12-12,35.7599983215332
2023-12-13,35.81999969482422
2023-12-14,36.119998931884766
2023-12-15,36.0099983215332
2023-12-18,36.31999969482422
2023-12-19,36.439998626708984
2023-12-20,36.310001373291016
2023-12-21,36.40999984741211
2023-12-22,36.52000045776367
2023-12-26,36.5099983215332
2023-12-27,36.5
2023-12-28,36.40999984741211
2023-12-29,36.720001220703125
2024-01-02,36.66999816894531
2024-01-03,36.90999984741211
2024-01-04,36.849998474121094
2024-01-05,37.11000061035156
2024-01-08,37.22999954223633
2024-01-09,37.310001373291016
2024-01-10,37.150001525878906
2024-01-11,37.13999938964844
2024-01-12,37.349998474121094
2024-01-16,37.150001525878906
2024-01-17,36.95000076293945
2024-01-18,36.93000030517578
2024-01-19,37.09000015258789
2024-01-22,37.400001525878906
2024-01-23,37.5
2024-01-24,37.369998931884766
2024-01-25,37.7599983215332
2024-01-26,37.900001525878906
2024-01-29,38.04999923706055
2024-01-30,38.5099983215332
2024-01-31,38.54999923706055
2024-02-01,38.849998474121094
2024-02-02,37.43000030517578
2024-02-05,37.529998779296875
2024-02-06,37.4900016784668
2024-02-07,37.70000076293945
2024-02-08,37.790000915527344
2024-02-09,37.720001220703125
2024-02-12,38.08000183105469
2024-02-13,37.790000915527344
2024-02-14,38.15999984741211
2024-02-15,38.880001068115234
2024-02-16,39.029998779296875
2024-02-20,39.31999969482422
2024-02-21,39.84000015258789
2024-02-22,39.75
2024-02-23,39.66999816894531
2024-02-26,39.34000015258789
2024-02-27,39.369998931884766
2024-02-28,38.61000061035156
2024-02-29,38.439998626708984
2024-03-01,39.0
2024-03-04,39.5099983215332
2024-03-05,40.0
2024-03-06,40.599998474121094
2024-03-07,40.619998931884766
2024-03-08,40.41999816894531
2024-03-11,40.630001068115234
2024-03-12,40.70000076293945
2024-03-13,40.790000915527344
2024-03-14,40.279998779296875
2024-03-15,40.29999923706055
2024-03-18,40.34000015258789
2024-03-19,40.20000076293945
2024-03-20,40.5
2024-03-21,40.66999816894531
2024-03-22,40.56999969482422
2024-03-25,40.689998626708984
2024-03-26,40.880001068115234
2024-03-27,41.310001373291016
2024-03-28,41.560001373291016
2024-04-01,41.31999969482422
2024-04-02,41.91999816894531
2024-04-03,42.34000015258789
2024-04-04,42.349998474121094
2024-04-05,42.130001068115234
2024-04-08,41.91999816894531
2024-04-09,41.75
2024-04-10,41.38999938964844
2024-04-11,41.099998474121094
2024-04-12,40.63999938964844
2024-04-15,39.86000061035156
2024-04-16,39.65999984741211
2024-04-17,39.9900016784668
2024-04-18,40.209999084472656
2024-04-19,40.68000030517578
2024-04-22,41.189998626708984
2024-04-23,41.47999954223633
2024-04-24,41.77000045776367
2024-04-25,41.880001068115234
2024-04-26,41.95000076293945
2024-04-29,41.959999084472656
2024-04-30,41.79999923706055
2024-05-01,41.59000015258789
2024-05-02,41.099998474121094
2024-05-03,41.119998931884766
2024-05-06,41.27000045776367
2024-05-07,41.66999816894531
2024-05-08,41.77000045776367
2024-05-09,41.650001525878906
2024-05-10,41.5099983215332
2024-05-13,41.189998626708984
2024-05-14,40.45000076293945
2024-05-15,40.400001525878906
2024-05-16,40.400001525878906
2024-05-17,40.45000076293945
2024-05-20,40.86000061035156
2024-05-21,40.900001525878906
2024-05-22,40.33000183105469
2024-05-23,40.2400016784668
2024-05-24,40.209999084472656
2024-05-28,40.439998626708984
2024-05-29,40.25
2024-05-30,40.209999084472656
2024-05-31,40.68000030517578
2024-06-03,40.439998626708984
2024-06-04,40.720001220703125
2024-06-05,40.709999084472656
2024-06-06,40.7599983215332
2024-06-07,41.04999923706055
2024-06-10,41.22999954223633
2024-06-11,41.150001525878906
2024-06-12,41.16999816894531
2024-06-13,41.130001068115234
2024-06-14,41.11000061035156
2024-06-17,41.0099983215332
2024-06-18,40.810001373291016
2024-06-20,41.16999816894531
2024-06-21,41.41999816894531
2024-06-24,42.27000045776367
2024-06-25,42.43000030517578
2024-06-26,42.400001525878906
2024-06-27,42.349998474121094
2024-06-28,42.59000015258789
2024-07-01,42.880001068115234
2024-07-02,42.720001220703125
2024-07-03,42.880001068115234
2024-07-05,42.4900016784668
2024-07-08,42.33000183105469
2024-07-09,42.11000061035156
2024-07-10,41.83000183105469
2024-07-11,41.810001373291016
2024-07-12,41.90999984741211
2024-07-15,42.36000061035156
2024-07-16,42.22999954223633
2024-07-17,42.709999084472656
2024-07-18,42.81999969482422
2024-07-19,43.11000061035156
2024-07-22,43.310001373291016
2024-07-23,43.0099983215332
2024-07-24,42.619998931884766
2024-07-25,42.40999984741211
2024-07-26,43.09000015258789
2024-07-29,42.97999954223633
2024-07-30,43.11000061035156
2024-07-31,42.81999969482422
2024-08-01,42.58000183105469
2024-08-02,42.119998931884766
2024-08-05,41.130001068115234
2024-08-06,41.619998931884766
2024-08-07,41.41999816894531
2024-08-08,42.11000061035156
2024-08-09,40.7599983215332
2024-08-12,40.439998626708984
2024-08-13,40.619998931884766
2024-08-14,41.40999984741211
2024-08-15,41.849998474121094
2024-08-16,42.38999938964844
2024-08-19,42.599998474121094
2024-08-20,42.04999923706055
2024-08-21,42.15999984741211
2024-08-22,42.33000183105469
2024-08-23,42.630001068115234
2024-08-26,42.849998474121094
2024-08-27,42.36000061035156
2024-08-28,42.08000183105469
2024-08-29,42.75
2024-08-30,42.880001068115234
2024-09-03,42.63999938964844
2024-09-04,42.43000030517578
2024-09-05,42.959999084472656
2024-09-06,42.619998931884766
2024-09-09,42.56999969482422
2024-09-10,42.75
2024-09-11,42.83000183105469
2024-09-12,43.310001373291016
2024-09-13,43.779998779296875
2024-09-16,43.84000015258789
2024-09-17,43.86000061035156
2024-09-18,44.04999923706055
2024-09-19,44.130001068115234
2024-09-20,44.20000076293945
2024-09-23,44.68000030517578
2024-09-24,45.09000015258789
2024-09-25,44.88999938964844
2024-09-26,44.459999084472656
2024-09-27,44.68000030517578
2024-09-30,44.459999084472656
2024-10-01,44.68000030517578
2024-10-02,44.7400016784668
2024-10-03,44.849998474121094
2024-10-04,44.65999984741211
2024-10-07,44.150001525878906
2024-10-08,43.779998779296875
2024-10-09,44.04999923706055
2024-10-10,43.970001220703125
2024-10-11,44.31999969482422
2024-10-14,44.09000015258789
2024-10-15,44.09000015258789
2024-10-16,44.470001220703125
2024-10-17,44.31999969482422
2024-10-18,44.34000015258789
2024-10-21,43.970001220703125
2024-10-22,44.130001068115234
2024-10-23,43.849998474121094
2024-10-24,43.939998626708984
2024-10-25,43.93000030517578
2024-10-28,43.77000045776367
2024-10-29,44.7400016784668
2024-10-30,44.369998931884766
2024-10-31,44.41999816894531
2024-11-01,44.209999084472656
2024-11-04,44.31999969482422
2024-11-05,45.380001068115234
2024-11-06,46.439998626708984
2024-11-07,47.04999923706055
2024-11-08,45.97999954223633
2024-11-11,46.290000915527344
2024-11-12,46.0
2024-11-13,45.630001068115234
2024-11-14,46.400001525878906
2024-11-15,47.02000045776367
2024-11-18,47.459999084472656
2024-11-19,47.66999816894531
2024-11-20,47.58000183105469
2024-11-21,48.27000045776367
