Date,WDS
2023-01-06,23.780000686645508
2023-01-09,24.25
2023-01-10,24.360000610351562
2023-01-11,24.899999618530273
2023-01-12,25.6200008392334
2023-01-13,25.81999969482422
2023-01-17,26.25
2023-01-18,25.459999084472656
2023-01-19,25.760000228881836
2023-01-20,25.979999542236328
2023-01-23,26.389999389648438
2023-01-24,26.270000457763672
2023-01-25,26.56999969482422
2023-01-26,26.8799991607666
2023-01-27,26.059999465942383
2023-01-30,25.549999237060547
2023-01-31,25.979999542236328
2023-02-01,25.309999465942383
2023-02-02,24.799999237060547
2023-02-03,24.729999542236328
2023-02-06,25.059999465942383
2023-02-07,25.549999237060547
2023-02-08,25.389999389648438
2023-02-09,25.229999542236328
2023-02-10,25.280000686645508
2023-02-13,25.579999923706055
2023-02-14,25.139999389648438
2023-02-15,24.469999313354492
2023-02-16,24.06999969482422
2023-02-17,23.360000610351562
2023-02-21,23.25
2023-02-22,23.15999984741211
2023-02-23,23.530000686645508
2023-02-24,23.389999389648438
2023-02-27,23.920000076293945
2023-02-28,24.329999923706055
2023-03-01,24.8799991607666
2023-03-02,25.34000015258789
2023-03-03,25.889999389648438
2023-03-06,25.3700008392334
2023-03-07,24.700000762939453
2023-03-08,22.969999313354492
2023-03-09,22.799999237060547
2023-03-10,22.399999618530273
2023-03-13,22.010000228881836
2023-03-14,21.81999969482422
2023-03-15,20.809999465942383
2023-03-16,20.68000030517578
2023-03-17,20.760000228881836
2023-03-20,21.079999923706055
2023-03-21,21.3700008392334
2023-03-22,21.739999771118164
2023-03-23,21.549999237060547
2023-03-24,21.450000762939453
2023-03-27,21.290000915527344
2023-03-28,22.110000610351562
2023-03-29,22.6299991607666
2023-03-30,22.729999542236328
2023-03-31,22.43000030517578
2023-04-03,23.530000686645508
2023-04-04,23.059999465942383
2023-04-05,22.969999313354492
2023-04-06,22.520000457763672
2023-04-10,22.75
2023-04-11,22.979999542236328
2023-04-12,22.899999618530273
2023-04-13,23.399999618530273
2023-04-14,23.270000457763672
2023-04-17,23.229999542236328
2023-04-18,22.68000030517578
2023-04-19,22.530000686645508
2023-04-20,22.43000030517578
2023-04-21,22.68000030517578
2023-04-24,22.940000534057617
2023-04-25,22.170000076293945
2023-04-26,22.139999389648438
2023-04-27,22.420000076293945
2023-04-28,22.760000228881836
2023-05-01,22.459999084472656
2023-05-02,21.520000457763672
2023-05-03,21.34000015258789
2023-05-04,21.969999313354492
2023-05-05,22.790000915527344
2023-05-08,23.1200008392334
2023-05-09,22.93000030517578
2023-05-10,22.59000015258789
2023-05-11,22.459999084472656
2023-05-12,22.440000534057617
2023-05-15,22.950000762939453
2023-05-16,22.3799991607666
2023-05-17,22.8799991607666
2023-05-18,22.610000610351562
2023-05-19,22.799999237060547
2023-05-22,23.209999084472656
2023-05-23,23.190000534057617
2023-05-24,23.020000457763672
2023-05-25,22.549999237060547
2023-05-26,23.020000457763672
2023-05-30,22.489999771118164
2023-05-31,22.079999923706055
2023-06-01,22.690000534057617
2023-06-02,23.280000686645508
2023-06-05,22.940000534057617
2023-06-06,23.1200008392334
2023-06-07,23.239999771118164
2023-06-08,23.459999084472656
2023-06-09,23.350000381469727
2023-06-12,23.079999923706055
2023-06-13,23.479999542236328
2023-06-14,23.450000762939453
2023-06-15,24.030000686645508
2023-06-16,24.729999542236328
2023-06-20,24.260000228881836
2023-06-21,24.25
2023-06-22,23.65999984741211
2023-06-23,22.6299991607666
2023-06-26,22.75
2023-06-27,22.6299991607666
2023-06-28,22.920000076293945
2023-06-29,22.899999618530273
2023-06-30,23.190000534057617
2023-07-03,23.190000534057617
2023-07-05,23.239999771118164
2023-07-06,22.610000610351562
2023-07-07,23.149999618530273
2023-07-10,22.959999084472656
2023-07-11,23.420000076293945
2023-07-12,24.200000762939453
2023-07-13,24.780000686645508
2023-07-14,24.34000015258789
2023-07-17,24.459999084472656
2023-07-18,24.420000076293945
2023-07-19,24.43000030517578
2023-07-20,24.479999542236328
2023-07-21,24.729999542236328
2023-07-24,25.469999313354492
2023-07-25,25.540000915527344
2023-07-26,25.540000915527344
2023-07-27,25.420000076293945
2023-07-28,25.5
2023-07-31,25.799999237060547
2023-08-01,25.31999969482422
2023-08-02,24.40999984741211
2023-08-03,24.829999923706055
2023-08-04,25.030000686645508
2023-08-07,25.110000610351562
2023-08-08,25.290000915527344
2023-08-09,25.1200008392334
2023-08-10,25.190000534057617
2023-08-11,24.940000534057617
2023-08-14,25.09000015258789
2023-08-15,24.639999389648438
2023-08-16,24.479999542236328
2023-08-17,24.700000762939453
2023-08-18,24.649999618530273
2023-08-21,24.84000015258789
2023-08-22,24.209999084472656
2023-08-23,24.229999542236328
2023-08-24,24.15999984741211
2023-08-25,24.260000228881836
2023-08-28,24.5
2023-08-29,24.829999923706055
2023-08-30,24.899999618530273
2023-08-31,23.8799991607666
2023-09-01,24.40999984741211
2023-09-05,24.239999771118164
2023-09-06,24.540000915527344
2023-09-07,24.18000030517578
2023-09-08,24.260000228881836
2023-09-11,24.440000534057617
2023-09-12,24.3700008392334
2023-09-13,24.25
2023-09-14,24.739999771118164
2023-09-15,24.459999084472656
2023-09-18,24.299999237060547
2023-09-19,24.190000534057617
2023-09-20,23.770000457763672
2023-09-21,22.920000076293945
2023-09-22,23.1200008392334
2023-09-25,23.399999618530273
2023-09-26,23.010000228881836
2023-09-27,23.0
2023-09-28,23.440000534057617
2023-09-29,23.290000915527344
2023-10-02,22.649999618530273
2023-10-03,22.09000015258789
2023-10-04,21.6200008392334
2023-10-05,21.780000686645508
2023-10-06,21.940000534057617
2023-10-09,22.780000686645508
2023-10-10,22.829999923706055
2023-10-11,22.81999969482422
2023-10-12,22.799999237060547
2023-10-13,22.90999984741211
2023-10-16,22.979999542236328
2023-10-17,23.09000015258789
2023-10-18,23.25
2023-10-19,23.1299991607666
2023-10-20,22.729999542236328
2023-10-23,22.190000534057617
2023-10-24,22.149999618530273
2023-10-25,22.079999923706055
2023-10-26,21.90999984741211
2023-10-27,22.139999389648438
2023-10-30,21.790000915527344
2023-10-31,21.760000228881836
2023-11-01,22.06999969482422
2023-11-02,22.200000762939453
2023-11-03,22.0
2023-11-06,21.719999313354492
2023-11-07,21.18000030517578
2023-11-08,21.049999237060547
2023-11-09,20.75
2023-11-10,20.479999542236328
2023-11-13,20.3700008392334
2023-11-14,21.280000686645508
2023-11-15,20.899999618530273
2023-11-16,20.290000915527344
2023-11-17,20.760000228881836
2023-11-20,20.90999984741211
2023-11-21,20.770000457763672
2023-11-22,20.68000030517578
2023-11-24,20.90999984741211
2023-11-27,20.850000381469727
2023-11-28,20.81999969482422
2023-11-29,20.450000762939453
2023-11-30,20.329999923706055
2023-12-01,20.459999084472656
2023-12-04,19.84000015258789
2023-12-05,19.3700008392334
2023-12-06,19.219999313354492
2023-12-07,19.239999771118164
2023-12-08,19.6299991607666
2023-12-11,19.729999542236328
2023-12-12,19.760000228881836
2023-12-13,20.079999923706055
2023-12-14,20.3700008392334
2023-12-15,20.260000228881836
2023-12-18,20.479999542236328
2023-12-19,20.950000762939453
2023-12-20,20.719999313354492
2023-12-21,21.06999969482422
2023-12-22,21.100000381469727
2023-12-26,21.479999542236328
2023-12-27,21.290000915527344
2023-12-28,21.1200008392334
2023-12-29,21.09000015258789
2024-01-02,21.209999084472656
2024-01-03,21.469999313354492
2024-01-04,21.09000015258789
2024-01-05,21.15999984741211
2024-01-08,21.049999237060547
2024-01-09,20.790000915527344
2024-01-10,20.639999389648438
2024-01-11,20.790000915527344
2024-01-12,20.940000534057617
2024-01-16,20.360000610351562
2024-01-17,20.190000534057617
2024-01-18,20.219999313354492
2024-01-19,20.309999465942383
2024-01-22,20.43000030517578
2024-01-23,20.510000228881836
2024-01-24,20.3799991607666
2024-01-25,20.65999984741211
2024-01-26,20.670000076293945
2024-01-29,20.920000076293945
2024-01-30,21.280000686645508
2024-01-31,20.8799991607666
2024-02-01,20.920000076293945
2024-02-02,20.790000915527344
2024-02-05,20.719999313354492
2024-02-06,21.229999542236328
2024-02-07,21.190000534057617
2024-02-08,21.18000030517578
2024-02-09,20.559999465942383
2024-02-12,20.530000686645508
2024-02-13,19.850000381469727
2024-02-14,20.06999969482422
2024-02-15,20.209999084472656
2024-02-16,20.020000457763672
2024-02-20,19.600000381469727
2024-02-21,19.979999542236328
2024-02-22,20.040000915527344
2024-02-23,19.760000228881836
2024-02-26,19.729999542236328
2024-02-27,19.989999771118164
2024-02-28,19.350000381469727
2024-02-29,19.719999313354492
2024-03-01,20.170000076293945
2024-03-04,19.75
2024-03-05,19.649999618530273
2024-03-06,20.059999465942383
2024-03-07,19.459999084472656
2024-03-08,19.719999313354492
2024-03-11,19.450000762939453
2024-03-12,19.149999618530273
2024-03-13,19.280000686645508
2024-03-14,19.190000534057617
2024-03-15,19.479999542236328
2024-03-18,19.3700008392334
2024-03-19,19.790000915527344
2024-03-20,19.90999984741211
2024-03-21,19.780000686645508
2024-03-22,19.350000381469727
2024-03-25,19.700000762939453
2024-03-26,19.690000534057617
2024-03-27,19.989999771118164
2024-03-28,19.969999313354492
2024-04-01,19.989999771118164
2024-04-02,19.889999389648438
2024-04-03,19.920000076293945
2024-04-04,20.06999969482422
2024-04-05,20.239999771118164
2024-04-08,20.139999389648438
2024-04-09,19.8799991607666
2024-04-10,19.479999542236328
2024-04-11,19.84000015258789
2024-04-12,19.350000381469727
2024-04-15,19.25
2024-04-16,19.0
2024-04-17,18.860000610351562
2024-04-18,18.760000228881836
2024-04-19,18.760000228881836
2024-04-22,18.420000076293945
2024-04-23,18.459999084472656
2024-04-24,18.239999771118164
2024-04-25,18.420000076293945
2024-04-26,18.350000381469727
2024-04-29,18.469999313354492
2024-04-30,17.809999465942383
2024-05-01,17.469999313354492
2024-05-02,17.709999084472656
2024-05-03,17.979999542236328
2024-05-06,18.149999618530273
2024-05-07,18.239999771118164
2024-05-08,18.350000381469727
2024-05-09,18.579999923706055
2024-05-10,18.709999084472656
2024-05-13,18.59000015258789
2024-05-14,18.56999969482422
2024-05-15,18.639999389648438
2024-05-16,18.530000686645508
2024-05-17,18.479999542236328
2024-05-20,18.75
2024-05-21,18.649999618530273
2024-05-22,18.09000015258789
2024-05-23,18.15999984741211
2024-05-24,18.610000610351562
2024-05-28,18.440000534057617
2024-05-29,18.049999237060547
2024-05-30,18.049999237060547
2024-05-31,18.5
2024-06-03,18.389999389648438
2024-06-04,18.190000534057617
2024-06-05,18.09000015258789
2024-06-06,18.31999969482422
2024-06-07,17.90999984741211
2024-06-10,18.25
2024-06-11,17.90999984741211
2024-06-12,18.40999984741211
2024-06-13,18.079999923706055
2024-06-14,18.010000228881836
2024-06-17,17.959999084472656
2024-06-18,18.0
2024-06-20,18.299999237060547
2024-06-21,17.979999542236328
2024-06-24,18.399999618530273
2024-06-25,18.6299991607666
2024-06-26,18.729999542236328
2024-06-27,18.90999984741211
2024-06-28,18.809999465942383
2024-07-01,18.950000762939453
2024-07-02,19.56999969482422
2024-07-03,19.59000015258789
2024-07-05,19.780000686645508
2024-07-08,19.530000686645508
2024-07-09,19.170000076293945
2024-07-10,19.3799991607666
2024-07-11,19.790000915527344
2024-07-12,20.0
2024-07-15,20.010000228881836
2024-07-16,19.770000457763672
2024-07-17,19.8700008392334
2024-07-18,19.709999084472656
2024-07-19,19.270000457763672
2024-07-22,19.170000076293945
2024-07-23,18.139999389648438
2024-07-24,17.959999084472656
2024-07-25,17.770000457763672
2024-07-26,17.729999542236328
2024-07-29,17.549999237060547
2024-07-30,17.56999969482422
2024-07-31,18.239999771118164
2024-08-01,17.860000610351562
2024-08-02,17.420000076293945
2024-08-05,16.84000015258789
2024-08-06,16.40999984741211
2024-08-07,16.59000015258789
2024-08-08,16.520000457763672
2024-08-09,16.760000228881836
2024-08-12,16.940000534057617
2024-08-13,16.8799991607666
2024-08-14,16.780000686645508
2024-08-15,17.1299991607666
2024-08-16,17.360000610351562
2024-08-19,17.700000762939453
2024-08-20,17.479999542236328
2024-08-21,17.510000228881836
2024-08-22,17.31999969482422
2024-08-23,17.700000762939453
2024-08-26,17.93000030517578
2024-08-27,18.31999969482422
2024-08-28,18.239999771118164
2024-08-29,18.309999465942383
2024-08-30,18.329999923706055
2024-09-03,18.030000686645508
2024-09-04,17.6299991607666
2024-09-05,17.389999389648438
2024-09-06,15.890000343322754
2024-09-09,15.819999694824219
2024-09-10,15.770000457763672
2024-09-11,15.640000343322754
2024-09-12,16.239999771118164
2024-09-13,16.280000686645508
2024-09-16,16.450000762939453
2024-09-17,16.360000610351562
2024-09-18,16.350000381469727
2024-09-19,16.940000534057617
2024-09-20,16.799999237060547
2024-09-23,17.18000030517578
2024-09-24,17.43000030517578
2024-09-25,17.110000610351562
2024-09-26,16.760000228881836
2024-09-27,17.059999465942383
2024-09-30,17.239999771118164
2024-10-01,17.829999923706055
2024-10-02,17.899999618530273
2024-10-03,18.040000915527344
2024-10-04,18.25
2024-10-07,18.31999969482422
2024-10-08,17.579999923706055
2024-10-09,17.209999084472656
2024-10-10,17.6299991607666
2024-10-11,17.600000381469727
2024-10-14,17.149999618530273
2024-10-15,16.3799991607666
2024-10-16,16.739999771118164
2024-10-17,16.709999084472656
2024-10-18,16.450000762939453
2024-10-21,16.6200008392334
2024-10-22,16.559999465942383
2024-10-23,16.079999923706055
2024-10-24,16.149999618530273
2024-10-25,16.110000610351562
2024-10-28,16.020000457763672
2024-10-29,15.760000228881836
2024-10-30,15.789999961853027
2024-10-31,15.75
2024-11-01,15.609999656677246
2024-11-04,15.770000457763672
2024-11-05,15.850000381469727
2024-11-06,15.579999923706055
2024-11-07,16.100000381469727
2024-11-08,15.670000076293945
2024-11-11,15.720000267028809
2024-11-12,15.390000343322754
2024-11-13,15.520000457763672
2024-11-14,15.420000076293945
2024-11-15,15.369999885559082
2024-11-18,15.859999656677246
2024-11-19,15.960000038146973
2024-11-20,15.920000076293945
2024-11-21,16.190000534057617
