Date,SHEL
2022-06-06,60.119998931884766
2022-06-07,61.54999923706055
2022-06-08,61.290000915527344
2022-06-09,59.529998779296875
2022-06-10,57.97999954223633
2022-06-13,55.91999816894531
2022-06-14,54.939998626708984
2022-06-15,54.959999084472656
2022-06-16,52.400001525878906
2022-06-17,49.93000030517578
2022-06-21,52.45000076293945
2022-06-22,50.83000183105469
2022-06-23,49.16999816894531
2022-06-24,50.90999984741211
2022-06-27,51.84000015258789
2022-06-28,53.150001525878906
2022-06-29,52.599998474121094
2022-06-30,52.290000915527344
2022-07-01,51.900001525878906
2022-07-05,48.599998474121094
2022-07-06,48.0099983215332
2022-07-07,48.95000076293945
2022-07-08,49.04999923706055
2022-07-11,48.34000015258789
2022-07-12,47.689998626708984
2022-07-13,47.779998779296875
2022-07-14,46.13999938964844
2022-07-15,47.470001220703125
2022-07-18,48.560001373291016
2022-07-19,49.529998779296875
2022-07-20,49.29999923706055
2022-07-21,48.97999954223633
2022-07-22,48.790000915527344
2022-07-25,50.189998626708984
2022-07-26,50.060001373291016
2022-07-27,51.41999816894531
2022-07-28,51.4900016784668
2022-07-29,53.380001068115234
2022-08-01,52.36000061035156
2022-08-02,52.720001220703125
2022-08-03,52.36000061035156
2022-08-04,51.09000015258789
2022-08-05,51.88999938964844
2022-08-08,51.970001220703125
2022-08-09,52.52000045776367
2022-08-10,53.130001068115234
2022-08-11,53.93000030517578
2022-08-12,54.290000915527344
2022-08-15,53.029998779296875
2022-08-16,52.7400016784668
2022-08-17,52.90999984741211
2022-08-18,53.689998626708984
2022-08-19,52.86000061035156
2022-08-22,52.849998474121094
2022-08-23,55.04999923706055
2022-08-24,54.439998626708984
2022-08-25,54.7400016784668
2022-08-26,54.880001068115234
2022-08-29,55.65999984741211
2022-08-30,54.400001525878906
2022-08-31,52.97999954223633
2022-09-01,52.400001525878906
2022-09-02,53.22999954223633
2022-09-06,52.79999923706055
2022-09-07,52.189998626708984
2022-09-08,52.15999984741211
2022-09-09,53.650001525878906
2022-09-12,53.970001220703125
2022-09-13,53.16999816894531
2022-09-14,54.209999084472656
2022-09-15,53.099998474121094
2022-09-16,52.540000915527344
2022-09-19,52.4900016784668
2022-09-20,52.849998474121094
2022-09-21,52.33000183105469
2022-09-22,52.34000015258789
2022-09-23,48.11000061035156
2022-09-26,46.79999923706055
2022-09-27,48.06999969482422
2022-09-28,49.61000061035156
2022-09-29,50.08000183105469
2022-09-30,49.7599983215332
2022-10-03,52.33000183105469
2022-10-04,53.68000030517578
2022-10-05,54.02000045776367
2022-10-06,51.66999816894531
2022-10-07,51.970001220703125
2022-10-10,51.15999984741211
2022-10-11,50.18000030517578
2022-10-12,50.31999969482422
2022-10-13,52.189998626708984
2022-10-14,50.529998779296875
2022-10-17,51.40999984741211
2022-10-18,51.439998626708984
2022-10-19,51.7400016784668
2022-10-20,52.02000045776367
2022-10-21,52.9900016784668
2022-10-24,52.939998626708984
2022-10-25,52.810001373291016
2022-10-26,53.310001373291016
2022-10-27,56.0099983215332
2022-10-28,56.18000030517578
2022-10-31,55.630001068115234
2022-11-01,55.84000015258789
2022-11-02,54.90999984741211
2022-11-03,55.72999954223633
2022-11-04,57.060001373291016
2022-11-07,56.86000061035156
2022-11-08,56.209999084472656
2022-11-09,53.11000061035156
2022-11-10,53.880001068115234
2022-11-11,55.77000045776367
2022-11-14,54.65999984741211
2022-11-15,56.279998779296875
2022-11-16,55.81999969482422
2022-11-17,56.689998626708984
2022-11-18,55.939998626708984
2022-11-21,54.689998626708984
2022-11-22,56.81999969482422
2022-11-23,56.83000183105469
2022-11-25,56.81999969482422
2022-11-28,56.4900016784668
2022-11-29,57.619998931884766
2022-11-30,58.470001220703125
2022-12-01,58.04999923706055
2022-12-02,57.720001220703125
2022-12-05,57.400001525878906
2022-12-06,56.68000030517578
2022-12-07,56.349998474121094
2022-12-08,56.59000015258789
2022-12-09,55.61000061035156
2022-12-12,56.36000061035156
2022-12-13,57.380001068115234
2022-12-14,56.7599983215332
2022-12-15,56.150001525878906
2022-12-16,54.959999084472656
2022-12-19,55.52000045776367
2022-12-20,56.130001068115234
2022-12-21,57.599998474121094
2022-12-22,56.7400016784668
2022-12-23,57.779998779296875
2022-12-27,57.869998931884766
2022-12-28,56.560001373291016
2022-12-29,56.66999816894531
2022-12-30,56.95000076293945
2023-01-03,55.97999954223633
2023-01-04,55.43000030517578
2023-01-05,55.47999954223633
2023-01-06,57.25
2023-01-09,58.06999969482422
2023-01-10,58.369998931884766
2023-01-11,58.93000030517578
2023-01-12,59.619998931884766
2023-01-13,59.61000061035156
2023-01-17,59.400001525878906
2023-01-18,58.38999938964844
2023-01-19,59.130001068115234
2023-01-20,58.900001525878906
2023-01-23,58.630001068115234
2023-01-24,57.9900016784668
2023-01-25,57.84000015258789
2023-01-26,58.52000045776367
2023-01-27,58.5099983215332
2023-01-30,58.40999984741211
2023-01-31,58.810001373291016
2023-02-01,58.31999969482422
2023-02-02,57.630001068115234
2023-02-03,58.29999923706055
2023-02-06,57.849998474121094
2023-02-07,59.61000061035156
2023-02-08,59.470001220703125
2023-02-09,59.790000915527344
2023-02-10,61.7599983215332
2023-02-13,61.83000183105469
2023-02-14,62.58000183105469
2023-02-15,62.459999084472656
2023-02-16,61.900001525878906
2023-02-17,60.65999984741211
2023-02-21,60.06999969482422
2023-02-22,58.95000076293945
2023-02-23,60.2599983215332
2023-02-24,60.630001068115234
2023-02-27,61.20000076293945
2023-02-28,60.77000045776367
2023-03-01,61.939998626708984
2023-03-02,62.41999816894531
2023-03-03,62.29999923706055
2023-03-06,62.56999969482422
2023-03-07,61.599998474121094
2023-03-08,61.369998931884766
2023-03-09,60.65999984741211
2023-03-10,60.36000061035156
2023-03-13,59.099998474121094
2023-03-14,59.400001525878906
2023-03-15,55.54999923706055
2023-03-16,54.63999938964844
2023-03-17,53.95000076293945
2023-03-20,55.2400016784668
2023-03-21,57.119998931884766
2023-03-22,56.849998474121094
2023-03-23,55.970001220703125
2023-03-24,54.56999969482422
2023-03-27,55.84000015258789
2023-03-28,56.16999816894531
2023-03-29,57.119998931884766
2023-03-30,57.939998626708984
2023-03-31,57.540000915527344
2023-04-03,60.5099983215332
2023-04-04,59.5
2023-04-05,59.869998931884766
2023-04-06,60.56999969482422
2023-04-10,60.79999923706055
2023-04-11,60.779998779296875
2023-04-12,61.380001068115234
2023-04-13,62.06999969482422
2023-04-14,62.060001373291016
2023-04-17,61.4900016784668
2023-04-18,61.90999984741211
2023-04-19,61.5
2023-04-20,61.650001525878906
2023-04-21,61.459999084472656
2023-04-24,62.0
2023-04-25,60.709999084472656
2023-04-26,60.4900016784668
2023-04-27,60.68000030517578
2023-04-28,61.97999954223633
2023-05-01,61.380001068115234
2023-05-02,59.25
2023-05-03,58.52000045776367
2023-05-04,59.34000015258789
2023-05-05,61.130001068115234
2023-05-08,60.86000061035156
2023-05-09,60.84000015258789
2023-05-10,61.0
2023-05-11,60.34000015258789
2023-05-12,60.36000061035156
2023-05-15,60.91999816894531
2023-05-16,59.90999984741211
2023-05-17,60.790000915527344
2023-05-18,60.060001373291016
2023-05-19,60.41999816894531
2023-05-22,60.029998779296875
2023-05-23,60.36000061035156
2023-05-24,59.540000915527344
2023-05-25,58.38999938964844
2023-05-26,58.779998779296875
2023-05-30,57.4900016784668
2023-05-31,56.0
2023-06-01,57.09000015258789
2023-06-02,58.2599983215332
2023-06-05,57.709999084472656
2023-06-06,57.70000076293945
2023-06-07,58.20000076293945
2023-06-08,58.84000015258789
2023-06-09,58.43000030517578
2023-06-12,57.81999969482422
2023-06-13,58.38999938964844
2023-06-14,59.36000061035156
2023-06-15,60.68000030517578
2023-06-16,60.349998474121094
2023-06-20,60.33000183105469
2023-06-21,60.75
2023-06-22,60.09000015258789
2023-06-23,59.599998474121094
2023-06-26,60.20000076293945
2023-06-27,59.939998626708984
2023-06-28,59.63999938964844
2023-06-29,59.849998474121094
2023-06-30,60.380001068115234
2023-07-03,60.86000061035156
2023-07-05,59.86000061035156
2023-07-06,58.529998779296875
2023-07-07,59.650001525878906
2023-07-10,59.91999816894531
2023-07-11,60.869998931884766
2023-07-12,61.790000915527344
2023-07-13,62.11000061035156
2023-07-14,60.68000030517578
2023-07-17,60.810001373291016
2023-07-18,61.040000915527344
2023-07-19,61.72999954223633
2023-07-20,62.599998474121094
2023-07-21,62.970001220703125
2023-07-24,63.380001068115234
2023-07-25,63.029998779296875
2023-07-26,62.619998931884766
2023-07-27,60.79999923706055
2023-07-28,60.939998626708984
2023-07-31,61.630001068115234
2023-08-01,61.02000045776367
2023-08-02,59.91999816894531
2023-08-03,60.59000015258789
2023-08-04,61.150001525878906
2023-08-07,61.439998626708984
2023-08-08,61.68000030517578
2023-08-09,62.52000045776367
2023-08-10,62.31999969482422
2023-08-11,62.41999816894531
2023-08-14,61.560001373291016
2023-08-15,60.93000030517578
2023-08-16,60.68000030517578
2023-08-17,60.9900016784668
2023-08-18,61.20000076293945
2023-08-21,61.41999816894531
2023-08-22,60.93000030517578
2023-08-23,60.72999954223633
2023-08-24,60.459999084472656
2023-08-25,61.029998779296875
2023-08-28,61.41999816894531
2023-08-29,62.0099983215332
2023-08-30,62.2400016784668
2023-08-31,62.09000015258789
2023-09-01,62.849998474121094
2023-09-05,62.849998474121094
2023-09-06,63.38999938964844
2023-09-07,63.029998779296875
2023-09-08,63.20000076293945
2023-09-11,63.52000045776367
2023-09-12,64.06999969482422
2023-09-13,63.93000030517578
2023-09-14,65.33999633789062
2023-09-15,64.6500015258789
2023-09-18,65.2300033569336
2023-09-19,65.16999816894531
2023-09-20,64.93000030517578
2023-09-21,64.45999908447266
2023-09-22,64.5199966430664
2023-09-25,64.70999908447266
2023-09-26,63.90999984741211
2023-09-27,64.91999816894531
2023-09-28,65.81999969482422
2023-09-29,64.37999725341797
2023-10-02,63.36000061035156
2023-10-03,63.369998931884766
2023-10-04,62.040000915527344
2023-10-05,62.65999984741211
2023-10-06,64.52999877929688
2023-10-09,66.12000274658203
2023-10-10,66.4800033569336
2023-10-11,66.3499984741211
2023-10-12,66.54000091552734
2023-10-13,67.37999725341797
2023-10-16,68.11000061035156
2023-10-17,68.4800033569336
2023-10-18,68.48999786376953
2023-10-19,68.0999984741211
2023-10-20,67.05000305175781
2023-10-23,67.06999969482422
2023-10-24,66.66999816894531
2023-10-25,66.86000061035156
2023-10-26,66.22000122070312
2023-10-27,66.36000061035156
2023-10-30,66.08999633789062
2023-10-31,65.13999938964844
2023-11-01,65.38999938964844
2023-11-02,68.55000305175781
2023-11-03,66.13999938964844
2023-11-06,66.83000183105469
2023-11-07,65.48999786376953
2023-11-08,64.41999816894531
2023-11-09,64.80999755859375
2023-11-10,65.5999984741211
2023-11-13,66.04000091552734
2023-11-14,66.37000274658203
2023-11-15,65.94999694824219
2023-11-16,64.5999984741211
2023-11-17,65.87000274658203
2023-11-20,66.68000030517578
2023-11-21,66.5199966430664
2023-11-22,65.41999816894531
2023-11-24,65.98999786376953
2023-11-27,65.80999755859375
2023-11-28,66.0
2023-11-29,65.8499984741211
2023-11-30,65.80000305175781
2023-12-01,65.43000030517578
2023-12-04,64.88999938964844
2023-12-05,64.16000366210938
2023-12-06,63.04999923706055
2023-12-07,63.27000045776367
2023-12-08,64.13999938964844
2023-12-11,63.880001068115234
2023-12-12,63.70000076293945
2023-12-13,64.22000122070312
2023-12-14,65.48999786376953
2023-12-15,64.08000183105469
2023-12-18,64.70999908447266
2023-12-19,65.5
2023-12-20,65.05999755859375
2023-12-21,65.6500015258789
2023-12-22,65.80999755859375
2023-12-26,66.11000061035156
2023-12-27,66.12999725341797
2023-12-28,65.44999694824219
2023-12-29,65.80000305175781
2024-01-02,65.91000366210938
2024-01-03,66.93000030517578
2024-01-04,66.36000061035156
2024-01-05,65.7300033569336
2024-01-08,64.62000274658203
2024-01-09,63.900001525878906
2024-01-10,63.06999969482422
2024-01-11,63.20000076293945
2024-01-12,63.79999923706055
2024-01-16,61.7599983215332
2024-01-17,61.040000915527344
2024-01-18,61.349998474121094
2024-01-19,61.11000061035156
2024-01-22,61.18000030517578
2024-01-23,61.150001525878906
2024-01-24,61.459999084472656
2024-01-25,62.4900016784668
2024-01-26,63.16999816894531
2024-01-29,63.40999984741211
2024-01-30,63.88999938964844
2024-01-31,62.90999984741211
2024-02-01,64.08000183105469
2024-02-02,63.29999923706055
2024-02-05,62.97999954223633
2024-02-06,63.650001525878906
2024-02-07,63.560001373291016
2024-02-08,63.560001373291016
2024-02-09,63.7400016784668
2024-02-12,64.1500015258789
2024-02-13,63.41999816894531
2024-02-14,63.43000030517578
2024-02-15,63.58000183105469
2024-02-16,63.56999969482422
2024-02-20,63.619998931884766
2024-02-21,64.37999725341797
2024-02-22,64.12999725341797
2024-02-23,63.93000030517578
2024-02-26,63.380001068115234
2024-02-27,63.400001525878906
2024-02-28,62.58000183105469
2024-02-29,62.83000183105469
2024-03-01,63.560001373291016
2024-03-04,62.849998474121094
2024-03-05,62.869998931884766
2024-03-06,63.849998474121094
2024-03-07,64.25
2024-03-08,64.31999969482422
2024-03-11,64.29000091552734
2024-03-12,64.51000213623047
2024-03-13,65.70999908447266
2024-03-14,65.77999877929688
2024-03-15,65.86000061035156
2024-03-18,66.13999938964844
2024-03-19,66.47000122070312
2024-03-20,66.93000030517578
2024-03-21,66.8499984741211
2024-03-22,66.91999816894531
2024-03-25,67.41999816894531
2024-03-26,66.76000213623047
2024-03-27,66.76000213623047
2024-03-28,67.04000091552734
2024-04-01,67.91999816894531
2024-04-02,69.76000213623047
2024-04-03,70.08999633789062
2024-04-04,70.25
2024-04-05,71.29000091552734
2024-04-08,71.81999969482422
2024-04-09,71.83999633789062
2024-04-10,72.6500015258789
2024-04-11,72.66000366210938
2024-04-12,72.44000244140625
2024-04-15,71.94000244140625
2024-04-16,71.05999755859375
2024-04-17,71.13999938964844
2024-04-18,71.02999877929688
2024-04-19,72.06999969482422
2024-04-22,72.38999938964844
2024-04-23,72.7699966430664
2024-04-24,73.12999725341797
2024-04-25,73.2699966430664
2024-04-26,73.2699966430664
2024-04-29,73.12000274658203
2024-04-30,71.66000366210938
2024-05-01,70.94999694824219
2024-05-02,72.11000061035156
2024-05-03,72.37000274658203
2024-05-06,72.77999877929688
2024-05-07,72.97000122070312
2024-05-08,72.62999725341797
2024-05-09,73.55000305175781
2024-05-10,74.08999633789062
2024-05-13,74.16999816894531
2024-05-14,74.05999755859375
2024-05-15,73.30000305175781
2024-05-16,71.73999786376953
2024-05-17,71.91999816894531
2024-05-20,71.58999633789062
2024-05-21,71.4000015258789
2024-05-22,70.48999786376953
2024-05-23,70.37000274658203
2024-05-24,70.81999969482422
2024-05-28,71.73999786376953
2024-05-29,71.44999694824219
2024-05-30,71.44999694824219
2024-05-31,72.77999877929688
2024-06-03,70.80999755859375
2024-06-04,70.08999633789062
2024-06-05,69.80999755859375
2024-06-06,70.25
2024-06-07,69.44999694824219
2024-06-10,70.63999938964844
2024-06-11,70.29000091552734
2024-06-12,70.41000366210938
2024-06-13,69.76000213623047
2024-06-14,69.0
2024-06-17,69.1500015258789
2024-06-18,69.52999877929688
2024-06-20,70.02999877929688
2024-06-21,69.94000244140625
2024-06-24,71.41999816894531
2024-06-25,71.55000305175781
2024-06-26,70.86000061035156
2024-06-27,71.44000244140625
2024-06-28,72.18000030517578
2024-07-01,72.87000274658203
2024-07-02,73.04000091552734
2024-07-03,73.01000213623047
2024-07-05,73.25
2024-07-08,72.72000122070312
2024-07-09,72.58000183105469
2024-07-10,72.93000030517578
2024-07-11,72.97000122070312
2024-07-12,73.08000183105469
2024-07-15,72.95999908447266
2024-07-16,72.68000030517578
2024-07-17,73.27999877929688
2024-07-18,73.25
2024-07-19,72.25
2024-07-22,72.20999908447266
2024-07-23,71.30999755859375
2024-07-24,71.18000030517578
2024-07-25,72.08999633789062
2024-07-26,72.05000305175781
2024-07-29,71.83999633789062
2024-07-30,71.97000122070312
2024-07-31,73.22000122070312
2024-08-01,72.94000244140625
2024-08-02,71.68000030517578
2024-08-05,69.98999786376953
2024-08-06,69.72000122070312
2024-08-07,70.66000366210938
2024-08-08,71.3499984741211
2024-08-09,71.87999725341797
2024-08-12,72.41999816894531
2024-08-13,72.30000305175781
2024-08-14,72.91999816894531
2024-08-15,73.16999816894531
2024-08-16,72.68000030517578
2024-08-19,72.87000274658203
2024-08-20,71.4000015258789
2024-08-21,71.29000091552734
2024-08-22,71.44999694824219
2024-08-23,72.43000030517578
2024-08-26,73.06999969482422
2024-08-27,72.63999938964844
2024-08-28,71.94999694824219
2024-08-29,72.5199966430664
2024-08-30,71.66000366210938
2024-09-03,69.37999725341797
2024-09-04,68.51000213623047
2024-09-05,68.12000274658203
2024-09-06,66.91000366210938
2024-09-09,67.43000030517578
2024-09-10,65.9000015258789
2024-09-11,66.20999908447266
2024-09-12,66.9800033569336
2024-09-13,67.44999694824219
2024-09-16,68.05999755859375
2024-09-17,68.1500015258789
2024-09-18,68.16999816894531
2024-09-19,69.16999816894531
2024-09-20,68.72000122070312
2024-09-23,69.08000183105469
2024-09-24,69.41000366210938
2024-09-25,68.0199966430664
2024-09-26,65.33999633789062
2024-09-27,66.11000061035156
2024-09-30,65.94999694824219
2024-10-01,66.87000274658203
2024-10-02,67.81999969482422
2024-10-03,68.45999908447266
2024-10-04,68.51000213623047
2024-10-07,70.2300033569336
2024-10-08,68.2699966430664
2024-10-09,68.22000122070312
2024-10-10,68.83999633789062
2024-10-11,68.48999786376953
2024-10-14,68.37999725341797
2024-10-15,66.08000183105469
2024-10-16,66.63999938964844
2024-10-17,67.33999633789062
2024-10-18,67.04000091552734
2024-10-21,67.05000305175781
2024-10-22,67.01000213623047
2024-10-23,66.52999877929688
2024-10-24,66.41000366210938
2024-10-25,66.8499984741211
2024-10-28,66.04000091552734
2024-10-29,65.27999877929688
2024-10-30,65.58000183105469
2024-10-31,67.55000305175781
2024-11-01,67.48999786376953
2024-11-04,67.73999786376953
2024-11-05,68.22000122070312
2024-11-06,68.3499984741211
2024-11-07,68.61000061035156
2024-11-08,67.05999755859375
2024-11-11,66.83999633789062
2024-11-12,65.56999969482422
2024-11-13,65.4800033569336
2024-11-14,65.79000091552734
2024-11-15,65.47000122070312
2024-11-18,66.31999969482422
2024-11-19,65.80999755859375
2024-11-20,65.43000030517578
2024-11-21,66.2699966430664
