Date,RTX
2023-01-05,100.87999725341797
2023-01-06,102.45999908447266
2023-01-09,99.5999984741211
2023-01-10,99.91999816894531
2023-01-11,99.58999633789062
2023-01-12,100.68000030517578
2023-01-13,98.68000030517578
2023-01-17,98.43000030517578
2023-01-18,95.73999786376953
2023-01-19,94.23999786376953
2023-01-20,94.36000061035156
2023-01-23,96.25
2023-01-24,99.47000122070312
2023-01-25,100.01000213623047
2023-01-26,100.25
2023-01-27,99.5999984741211
2023-01-30,98.70999908447266
2023-01-31,99.8499984741211
2023-02-01,98.41999816894531
2023-02-02,96.95999908447266
2023-02-03,96.4800033569336
2023-02-06,97.63999938964844
2023-02-07,97.87000274658203
2023-02-08,97.6500015258789
2023-02-09,97.8499984741211
2023-02-10,100.61000061035156
2023-02-13,100.55999755859375
2023-02-14,101.37000274658203
2023-02-15,101.45999908447266
2023-02-16,100.97000122070312
2023-02-17,101.51000213623047
2023-02-21,100.6500015258789
2023-02-22,100.51000213623047
2023-02-23,99.63999938964844
2023-02-24,99.62000274658203
2023-02-27,99.16000366210938
2023-02-28,98.08999633789062
2023-03-01,98.04000091552734
2023-03-02,99.0
2023-03-03,99.0199966430664
2023-03-06,99.51000213623047
2023-03-07,98.18000030517578
2023-03-08,97.4000015258789
2023-03-09,95.93000030517578
2023-03-10,96.0
2023-03-13,97.45999908447266
2023-03-14,98.31999969482422
2023-03-15,95.83000183105469
2023-03-16,98.08000183105469
2023-03-17,95.75
2023-03-20,97.52999877929688
2023-03-21,98.01000213623047
2023-03-22,96.69999694824219
2023-03-23,96.0
2023-03-24,96.44000244140625
2023-03-27,96.91000366210938
2023-03-28,96.80000305175781
2023-03-29,97.69999694824219
2023-03-30,97.37000274658203
2023-03-31,97.93000030517578
2023-04-03,100.58000183105469
2023-04-04,99.51000213623047
2023-04-05,98.76000213623047
2023-04-06,98.20999908447266
2023-04-10,99.62000274658203
2023-04-11,99.72000122070312
2023-04-12,101.5199966430664
2023-04-13,101.68000030517578
2023-04-14,101.68000030517578
2023-04-17,103.11000061035156
2023-04-18,104.66000366210938
2023-04-19,104.08999633789062
2023-04-20,102.83999633789062
2023-04-21,102.25
2023-04-24,102.45999908447266
2023-04-25,101.08999633789062
2023-04-26,97.68000030517578
2023-04-27,99.38999938964844
2023-04-28,99.9000015258789
2023-05-01,100.33000183105469
2023-05-02,98.87000274658203
2023-05-03,97.16000366210938
2023-05-04,95.91999816894531
2023-05-05,96.58000183105469
2023-05-08,95.54000091552734
2023-05-09,96.2699966430664
2023-05-10,96.30000305175781
2023-05-11,95.54000091552734
2023-05-12,95.98999786376953
2023-05-15,96.69999694824219
2023-05-16,95.45999908447266
2023-05-17,96.56999969482422
2023-05-18,96.12999725341797
2023-05-19,96.12999725341797
2023-05-22,95.66000366210938
2023-05-23,94.08000183105469
2023-05-24,93.66000366210938
2023-05-25,93.12000274658203
2023-05-26,93.26000213623047
2023-05-30,92.81999969482422
2023-05-31,92.13999938964844
2023-06-01,94.08999633789062
2023-06-02,96.08000183105469
2023-06-05,95.75
2023-06-06,97.44000244140625
2023-06-07,98.58999633789062
2023-06-08,99.08000183105469
2023-06-09,99.33999633789062
2023-06-12,99.41999816894531
2023-06-13,99.69000244140625
2023-06-14,96.86000061035156
2023-06-15,98.0
2023-06-16,97.73999786376953
2023-06-20,97.69999694824219
2023-06-21,99.06999969482422
2023-06-22,96.91999816894531
2023-06-23,96.91000366210938
2023-06-26,96.55000305175781
2023-06-27,96.52999877929688
2023-06-28,95.87000274658203
2023-06-29,97.80000305175781
2023-06-30,97.95999908447266
2023-07-03,98.38999938964844
2023-07-05,98.23999786376953
2023-07-06,98.05000305175781
2023-07-07,97.41999816894531
2023-07-10,97.4800033569336
2023-07-11,98.02999877929688
2023-07-12,96.81999969482422
2023-07-13,97.16999816894531
2023-07-14,96.16999816894531
2023-07-17,96.31999969482422
2023-07-18,95.76000213623047
2023-07-19,95.56999969482422
2023-07-20,97.16000366210938
2023-07-21,96.38999938964844
2023-07-24,97.01000213623047
2023-07-25,87.0999984741211
2023-07-26,86.30000305175781
2023-07-27,85.16999816894531
2023-07-28,87.33999633789062
2023-07-31,87.93000030517578
2023-08-01,87.97000122070312
2023-08-02,85.45999908447266
2023-08-03,84.66999816894531
2023-08-04,84.55000305175781
2023-08-07,85.47000122070312
2023-08-08,86.20999908447266
2023-08-09,87.7699966430664
2023-08-10,86.22000122070312
2023-08-11,86.83999633789062
2023-08-14,86.44000244140625
2023-08-15,85.66000366210938
2023-08-16,85.13999938964844
2023-08-17,85.1500015258789
2023-08-18,85.80000305175781
2023-08-21,85.5199966430664
2023-08-22,85.33000183105469
2023-08-23,86.04000091552734
2023-08-24,85.1500015258789
2023-08-25,84.69000244140625
2023-08-28,85.73999786376953
2023-08-29,85.3499984741211
2023-08-30,86.43000030517578
2023-08-31,86.04000091552734
2023-09-01,86.27999877929688
2023-09-05,85.05000305175781
2023-09-06,83.51000213623047
2023-09-07,84.33000183105469
2023-09-08,83.4800033569336
2023-09-11,76.9000015258789
2023-09-12,75.55999755859375
2023-09-13,75.55999755859375
2023-09-14,75.5
2023-09-15,75.80000305175781
2023-09-18,75.18000030517578
2023-09-19,75.08000183105469
2023-09-20,74.43000030517578
2023-09-21,72.63999938964844
2023-09-22,71.58000183105469
2023-09-25,72.05000305175781
2023-09-26,72.26000213623047
2023-09-27,72.87999725341797
2023-09-28,72.0
2023-09-29,71.97000122070312
2023-10-02,71.33999633789062
2023-10-03,70.58000183105469
2023-10-04,70.12000274658203
2023-10-05,69.37999725341797
2023-10-06,69.7699966430664
2023-10-09,72.98999786376953
2023-10-10,73.3499984741211
2023-10-11,73.30999755859375
2023-10-12,73.30000305175781
2023-10-13,73.25
2023-10-16,73.9800033569336
2023-10-17,73.88999938964844
2023-10-18,74.23999786376953
2023-10-19,73.88999938964844
2023-10-20,72.55000305175781
2023-10-23,73.12999725341797
2023-10-24,78.37999725341797
2023-10-25,78.41000366210938
2023-10-26,79.1500015258789
2023-10-27,79.16000366210938
2023-10-30,78.56999969482422
2023-10-31,81.38999938964844
2023-11-01,82.1500015258789
2023-11-02,82.77999877929688
2023-11-03,82.72000122070312
2023-11-06,82.4000015258789
2023-11-07,82.66999816894531
2023-11-08,83.19999694824219
2023-11-09,82.43000030517578
2023-11-10,82.22000122070312
2023-11-13,82.02999877929688
2023-11-14,80.69000244140625
2023-11-15,80.62999725341797
2023-11-16,80.2300033569336
2023-11-17,79.68000030517578
2023-11-20,79.16999816894531
2023-11-21,78.1500015258789
2023-11-22,79.81999969482422
2023-11-24,79.9800033569336
2023-11-27,79.47000122070312
2023-11-28,80.19000244140625
2023-11-29,80.94999694824219
2023-11-30,81.4800033569336
2023-12-01,82.31999969482422
2023-12-04,83.12999725341797
2023-12-05,82.69000244140625
2023-12-06,82.70999908447266
2023-12-07,81.5
2023-12-08,81.31999969482422
2023-12-11,81.88999938964844
2023-12-12,81.04000091552734
2023-12-13,83.22000122070312
2023-12-14,81.86000061035156
2023-12-15,80.27999877929688
2023-12-18,80.69000244140625
2023-12-19,82.62000274658203
2023-12-20,81.63999938964844
2023-12-21,82.01000213623047
2023-12-22,83.2300033569336
2023-12-26,84.05000305175781
2023-12-27,84.16999816894531
2023-12-28,84.16999816894531
2023-12-29,84.13999938964844
2024-01-02,85.22000122070312
2024-01-03,85.61000061035156
2024-01-04,85.41000366210938
2024-01-05,85.37999725341797
2024-01-08,85.83999633789062
2024-01-09,85.80000305175781
2024-01-10,86.08000183105469
2024-01-11,85.31999969482422
2024-01-12,86.33000183105469
2024-01-16,85.5
2024-01-17,85.05000305175781
2024-01-18,85.47000122070312
2024-01-19,85.52999877929688
2024-01-22,85.0199966430664
2024-01-23,89.55000305175781
2024-01-24,89.48999786376953
2024-01-25,90.94000244140625
2024-01-26,90.41000366210938
2024-01-29,90.08000183105469
2024-01-30,90.5999984741211
2024-01-31,91.12000274658203
2024-02-01,92.16999816894531
2024-02-02,91.9800033569336
2024-02-05,92.23999786376953
2024-02-06,92.27999877929688
2024-02-07,91.93000030517578
2024-02-08,91.04000091552734
2024-02-09,90.51000213623047
2024-02-12,91.13999938964844
2024-02-13,90.58999633789062
2024-02-14,91.38999938964844
2024-02-15,91.79000091552734
2024-02-16,91.01000213623047
2024-02-20,90.9800033569336
2024-02-21,90.20999908447266
2024-02-22,89.52999877929688
2024-02-23,90.01000213623047
2024-02-26,90.0199966430664
2024-02-27,90.41999816894531
2024-02-28,89.91999816894531
2024-02-29,89.66999816894531
2024-03-01,89.80000305175781
2024-03-04,89.91000366210938
2024-03-05,90.05999755859375
2024-03-06,90.26000213623047
2024-03-07,90.55000305175781
2024-03-08,90.87999725341797
2024-03-11,91.4000015258789
2024-03-12,89.94999694824219
2024-03-13,90.55999755859375
2024-03-14,91.76000213623047
2024-03-15,92.93000030517578
2024-03-18,93.45999908447266
2024-03-19,94.86000061035156
2024-03-20,94.8499984741211
2024-03-21,94.26000213623047
2024-03-22,95.54000091552734
2024-03-25,95.62999725341797
2024-03-26,96.05999755859375
2024-03-27,97.44999694824219
2024-03-28,97.52999877929688
2024-04-01,97.76000213623047
2024-04-02,98.55000305175781
2024-04-03,97.55000305175781
2024-04-04,99.30999755859375
2024-04-05,101.69000244140625
2024-04-08,101.87999725341797
2024-04-09,101.5999984741211
2024-04-10,101.36000061035156
2024-04-11,100.77999877929688
2024-04-12,100.0999984741211
2024-04-15,100.0199966430664
2024-04-16,100.83999633789062
2024-04-17,100.75
2024-04-18,100.70999908447266
2024-04-19,101.55999755859375
2024-04-22,101.55999755859375
2024-04-23,101.37999725341797
2024-04-24,101.0199966430664
2024-04-25,101.70999908447266
2024-04-26,101.41000366210938
2024-04-29,102.44000244140625
2024-04-30,101.5199966430664
2024-05-01,101.22000122070312
2024-05-02,101.88999938964844
2024-05-03,101.4000015258789
2024-05-06,101.91000366210938
2024-05-07,103.2300033569336
2024-05-08,103.94000244140625
2024-05-09,105.73999786376953
2024-05-10,106.31999969482422
2024-05-13,105.80000305175781
2024-05-14,105.69999694824219
2024-05-15,105.3499984741211
2024-05-16,104.23999786376953
2024-05-17,104.18000030517578
2024-05-20,105.0199966430664
2024-05-21,105.43000030517578
2024-05-22,106.30999755859375
2024-05-23,105.41000366210938
2024-05-24,106.2699966430664
2024-05-28,105.5199966430664
2024-05-29,104.56999969482422
2024-05-30,105.72000122070312
2024-05-31,107.80999755859375
2024-06-03,107.37000274658203
2024-06-04,107.9000015258789
2024-06-05,108.44000244140625
2024-06-06,108.18000030517578
2024-06-07,108.11000061035156
2024-06-10,107.08999633789062
2024-06-11,106.91999816894531
2024-06-12,106.7699966430664
2024-06-13,105.02999877929688
2024-06-14,104.2300033569336
2024-06-17,104.47000122070312
2024-06-18,104.7699966430664
2024-06-20,105.06999969482422
2024-06-21,105.61000061035156
2024-06-24,101.95999908447266
2024-06-25,101.56999969482422
2024-06-26,101.26000213623047
2024-06-27,100.62000274658203
2024-06-28,100.38999938964844
2024-07-01,99.55000305175781
2024-07-02,100.41000366210938
2024-07-03,100.73999786376953
2024-07-05,100.37000274658203
2024-07-08,100.0999984741211
2024-07-09,101.11000061035156
2024-07-10,100.68000030517578
2024-07-11,101.72000122070312
2024-07-12,101.27999877929688
2024-07-15,101.62000274658203
2024-07-16,103.68000030517578
2024-07-17,104.98999786376953
2024-07-18,103.83999633789062
2024-07-19,102.80999755859375
2024-07-22,103.7699966430664
2024-07-23,104.97000122070312
2024-07-24,104.83000183105469
2024-07-25,113.47000122070312
2024-07-26,113.94999694824219
2024-07-29,114.44000244140625
2024-07-30,116.87999725341797
2024-07-31,117.48999786376953
2024-08-01,116.73999786376953
2024-08-02,116.44000244140625
2024-08-05,115.16999816894531
2024-08-06,114.4000015258789
2024-08-07,114.1500015258789
2024-08-08,115.0999984741211
2024-08-09,116.1500015258789
2024-08-12,116.5999984741211
2024-08-13,116.86000061035156
2024-08-14,117.6500015258789
2024-08-15,118.36000061035156
2024-08-16,117.94999694824219
2024-08-19,118.3499984741211
2024-08-20,117.94999694824219
2024-08-21,117.26000213623047
2024-08-22,118.0199966430664
2024-08-23,118.5199966430664
2024-08-26,118.69999694824219
2024-08-27,119.48999786376953
2024-08-28,120.83999633789062
2024-08-29,122.29000091552734
2024-08-30,123.33999633789062
2024-09-03,120.98999786376953
2024-09-04,121.11000061035156
2024-09-05,119.63999938964844
2024-09-06,118.44000244140625
2024-09-09,121.16000366210938
2024-09-10,120.30000305175781
2024-09-11,119.26000213623047
2024-09-12,120.0999984741211
2024-09-13,119.12000274658203
2024-09-16,119.19999694824219
2024-09-17,118.7300033569336
2024-09-18,118.04000091552734
2024-09-19,118.81999969482422
2024-09-20,118.1500015258789
2024-09-23,120.2699966430664
2024-09-24,120.04000091552734
2024-09-25,120.9000015258789
2024-09-26,120.31999969482422
2024-09-27,120.38999938964844
2024-09-30,121.16000366210938
2024-10-01,124.38999938964844
2024-10-02,124.04000091552734
2024-10-03,123.66999816894531
2024-10-04,124.91000366210938
2024-10-07,125.05000305175781
2024-10-08,123.5
2024-10-09,123.94999694824219
2024-10-10,122.94000244140625
2024-10-11,123.93000030517578
2024-10-14,124.63999938964844
2024-10-15,125.02999877929688
2024-10-16,126.22000122070312
2024-10-17,125.75
2024-10-18,125.91999816894531
2024-10-21,125.9000015258789
2024-10-22,125.52999877929688
2024-10-23,127.20999908447266
2024-10-24,125.16999816894531
2024-10-25,125.16000366210938
2024-10-28,125.43000030517578
2024-10-29,122.79000091552734
2024-10-30,121.86000061035156
2024-10-31,120.98999786376953
2024-11-01,118.75
2024-11-04,118.0
2024-11-05,118.9800033569336
2024-11-06,121.58999633789062
2024-11-07,120.08000183105469
2024-11-08,123.55000305175781
2024-11-11,124.55999755859375
2024-11-12,123.37000274658203
2024-11-13,123.75
2024-11-14,118.91999816894531
2024-11-15,118.52999877929688
2024-11-18,119.38999938964844
2024-11-19,118.95999908447266
2024-11-20,119.1500015258789
2024-11-21,120.52999877929688
