Date,MS
2022-08-01,84.08999633789062
2022-08-02,83.52999877929688
2022-08-03,85.05000305175781
2022-08-04,85.36000061035156
2022-08-05,86.12999725341797
2022-08-08,86.02999877929688
2022-08-09,86.36000061035156
2022-08-10,88.88999938964844
2022-08-11,90.19999694824219
2022-08-12,91.66000366210938
2022-08-15,92.0199966430664
2022-08-16,91.81999969482422
2022-08-17,91.3499984741211
2022-08-18,91.7300033569336
2022-08-19,90.01000213623047
2022-08-22,88.45999908447266
2022-08-23,88.30000305175781
2022-08-24,88.5999984741211
2022-08-25,89.91000366210938
2022-08-26,86.80999755859375
2022-08-29,85.3499984741211
2022-08-30,84.43000030517578
2022-08-31,85.22000122070312
2022-09-01,86.16999816894531
2022-09-02,86.4000015258789
2022-09-06,85.12999725341797
2022-09-07,86.86000061035156
2022-09-08,88.44000244140625
2022-09-09,89.45999908447266
2022-09-12,90.1500015258789
2022-09-13,87.05000305175781
2022-09-14,87.18000030517578
2022-09-15,88.26000213623047
2022-09-16,87.43000030517578
2022-09-19,88.72000122070312
2022-09-20,87.19000244140625
2022-09-21,86.36000061035156
2022-09-22,84.7699966430664
2022-09-23,81.51000213623047
2022-09-26,79.76000213623047
2022-09-27,79.4800033569336
2022-09-28,81.47000122070312
2022-09-29,79.86000061035156
2022-09-30,79.01000213623047
2022-10-03,80.37999725341797
2022-10-04,83.97000122070312
2022-10-05,83.11000061035156
2022-10-06,81.30999755859375
2022-10-07,78.93000030517578
2022-10-10,78.41000366210938
2022-10-11,77.0
2022-10-12,76.5999984741211
2022-10-13,79.31999969482422
2022-10-14,75.30000305175781
2022-10-17,77.13999938964844
2022-10-18,79.44000244140625
2022-10-19,77.63999938964844
2022-10-20,76.5999984741211
2022-10-21,79.22000122070312
2022-10-24,79.43000030517578
2022-10-25,80.51000213623047
2022-10-26,80.91000366210938
2022-10-27,80.69000244140625
2022-10-28,82.22000122070312
2022-10-31,82.16999816894531
2022-11-01,83.72000122070312
2022-11-02,84.37000274658203
2022-11-03,83.62000274658203
2022-11-04,84.8499984741211
2022-11-07,85.56999969482422
2022-11-08,85.27999877929688
2022-11-09,83.44999694824219
2022-11-10,88.80000305175781
2022-11-11,90.77999877929688
2022-11-14,89.80999755859375
2022-11-15,90.5
2022-11-16,89.81999969482422
2022-11-17,88.94999694824219
2022-11-18,89.19999694824219
2022-11-21,89.08000183105469
2022-11-22,89.66999816894531
2022-11-23,89.93000030517578
2022-11-25,90.91000366210938
2022-11-28,89.88999938964844
2022-11-29,91.08000183105469
2022-11-30,93.06999969482422
2022-12-01,93.0
2022-12-02,92.0999984741211
2022-12-05,89.80999755859375
2022-12-06,87.51000213623047
2022-12-07,87.27999877929688
2022-12-08,88.69000244140625
2022-12-09,89.47000122070312
2022-12-12,91.12000274658203
2022-12-13,92.70999908447266
2022-12-14,90.5
2022-12-15,87.79000091552734
2022-12-16,86.86000061035156
2022-12-19,85.55000305175781
2022-12-20,85.16000366210938
2022-12-21,86.87000274658203
2022-12-22,86.37000274658203
2022-12-23,86.11000061035156
2022-12-27,85.05999755859375
2022-12-28,84.45999908447266
2022-12-29,85.23999786376953
2022-12-30,85.0199966430664
2023-01-03,85.72000122070312
2023-01-04,86.6500015258789
2023-01-05,85.91999816894531
2023-01-06,87.55999755859375
2023-01-09,87.63999938964844
2023-01-10,88.91999816894531
2023-01-11,89.43000030517578
2023-01-12,90.52999877929688
2023-01-13,91.66000366210938
2023-01-17,97.08000183105469
2023-01-18,96.58000183105469
2023-01-19,94.1500015258789
2023-01-20,96.23999786376953
2023-01-23,97.12999725341797
2023-01-24,95.51000213623047
2023-01-25,95.63999938964844
2023-01-26,96.5
2023-01-27,96.86000061035156
2023-01-30,95.95999908447266
2023-01-31,97.33000183105469
2023-02-01,98.19000244140625
2023-02-02,99.20999908447266
2023-02-03,99.43000030517578
2023-02-06,98.9000015258789
2023-02-07,99.22000122070312
2023-02-08,98.95999908447266
2023-02-09,98.05000305175781
2023-02-10,98.44000244140625
2023-02-13,99.43000030517578
2023-02-14,100.55999755859375
2023-02-15,100.83000183105469
2023-02-16,99.56999969482422
2023-02-17,99.51000213623047
2023-02-21,97.62000274658203
2023-02-22,97.2699966430664
2023-02-23,97.94000244140625
2023-02-24,97.69999694824219
2023-02-27,96.69999694824219
2023-02-28,96.5
2023-03-01,96.19000244140625
2023-03-02,96.08000183105469
2023-03-03,98.33000183105469
2023-03-06,98.37999725341797
2023-03-07,96.05999755859375
2023-03-08,95.9000015258789
2023-03-09,92.19999694824219
2023-03-10,90.05000305175781
2023-03-13,87.98999786376953
2023-03-14,89.97000122070312
2023-03-15,85.38999938964844
2023-03-16,87.01000213623047
2023-03-17,84.18000030517578
2023-03-20,85.63999938964844
2023-03-21,88.76000213623047
2023-03-22,87.55000305175781
2023-03-23,85.83999633789062
2023-03-24,83.94999694824219
2023-03-27,84.63999938964844
2023-03-28,84.87999725341797
2023-03-29,86.23999786376953
2023-03-30,86.11000061035156
2023-03-31,87.80000305175781
2023-04-03,87.16000366210938
2023-04-04,84.81999969482422
2023-04-05,83.81999969482422
2023-04-06,84.19000244140625
2023-04-10,84.0
2023-04-11,85.08999633789062
2023-04-12,85.47000122070312
2023-04-13,85.69000244140625
2023-04-14,86.70999908447266
2023-04-17,89.29000091552734
2023-04-18,89.8499984741211
2023-04-19,90.44999694824219
2023-04-20,90.43000030517578
2023-04-21,91.12000274658203
2023-04-24,90.19999694824219
2023-04-25,88.05999755859375
2023-04-26,88.44000244140625
2023-04-27,90.26000213623047
2023-04-28,89.97000122070312
2023-05-01,87.93000030517578
2023-05-02,86.29000091552734
2023-05-03,84.75
2023-05-04,82.61000061035156
2023-05-05,84.87999725341797
2023-05-08,84.43000030517578
2023-05-09,84.37000274658203
2023-05-10,83.72000122070312
2023-05-11,82.62999725341797
2023-05-12,82.38999938964844
2023-05-15,82.94999694824219
2023-05-16,81.86000061035156
2023-05-17,83.91000366210938
2023-05-18,84.48999786376953
2023-05-19,82.23999786376953
2023-05-22,82.2699966430664
2023-05-23,82.63999938964844
2023-05-24,81.22000122070312
2023-05-25,83.0
2023-05-26,83.9000015258789
2023-05-30,83.41999816894531
2023-05-31,81.76000213623047
2023-06-01,82.06999969482422
2023-06-02,84.3499984741211
2023-06-05,83.73999786376953
2023-06-06,85.86000061035156
2023-06-07,86.5
2023-06-08,86.30999755859375
2023-06-09,86.20999908447266
2023-06-12,87.44000244140625
2023-06-13,88.27999877929688
2023-06-14,87.9800033569336
2023-06-15,89.05000305175781
2023-06-16,88.08999633789062
2023-06-20,86.7300033569336
2023-06-21,86.33999633789062
2023-06-22,84.5
2023-06-23,83.58000183105469
2023-06-26,83.58999633789062
2023-06-27,84.43000030517578
2023-06-28,83.98999786376953
2023-06-29,85.23999786376953
2023-06-30,85.4000015258789
2023-07-03,86.41000366210938
2023-07-05,85.91999816894531
2023-07-06,83.33000183105469
2023-07-07,83.36000061035156
2023-07-10,83.4000015258789
2023-07-11,84.95999908447266
2023-07-12,85.7699966430664
2023-07-13,86.20999908447266
2023-07-14,85.77999877929688
2023-07-17,86.37000274658203
2023-07-18,91.94000244140625
2023-07-19,93.16000366210938
2023-07-20,93.80000305175781
2023-07-21,94.01000213623047
2023-07-24,94.66999816894531
2023-07-25,94.41999816894531
2023-07-26,93.54000091552734
2023-07-27,92.75
2023-07-28,91.56999969482422
2023-07-31,91.55999755859375
2023-08-01,90.94000244140625
2023-08-02,89.31999969482422
2023-08-03,89.13999938964844
2023-08-04,88.79000091552734
2023-08-07,89.08000183105469
2023-08-08,88.47000122070312
2023-08-09,87.55999755859375
2023-08-10,87.63999938964844
2023-08-11,87.69999694824219
2023-08-14,87.33000183105469
2023-08-15,86.16000366210938
2023-08-16,85.98999786376953
2023-08-17,85.79000091552734
2023-08-18,84.88999938964844
2023-08-21,84.25
2023-08-22,82.9800033569336
2023-08-23,83.38999938964844
2023-08-24,83.44000244140625
2023-08-25,83.22000122070312
2023-08-28,84.37999725341797
2023-08-29,85.55000305175781
2023-08-30,85.26000213623047
2023-08-31,85.1500015258789
2023-09-01,85.75
2023-09-05,84.83999633789062
2023-09-06,84.16000366210938
2023-09-07,83.83999633789062
2023-09-08,84.91999816894531
2023-09-11,83.51000213623047
2023-09-12,85.55000305175781
2023-09-13,87.25
2023-09-14,89.06999969482422
2023-09-15,88.41000366210938
2023-09-18,88.70999908447266
2023-09-19,88.51000213623047
2023-09-20,87.13999938964844
2023-09-21,84.87999725341797
2023-09-22,83.29000091552734
2023-09-25,83.02999877929688
2023-09-26,82.16999816894531
2023-09-27,81.6500015258789
2023-09-28,82.19000244140625
2023-09-29,81.66999816894531
2023-10-02,80.41000366210938
2023-10-03,78.0199966430664
2023-10-04,79.08999633789062
2023-10-05,79.1500015258789
2023-10-06,80.33000183105469
2023-10-09,79.91000366210938
2023-10-10,80.12999725341797
2023-10-11,78.9000015258789
2023-10-12,77.80999755859375
2023-10-13,77.79000091552734
2023-10-16,78.7300033569336
2023-10-17,80.33000183105469
2023-10-18,74.87999725341797
2023-10-19,72.91999816894531
2023-10-20,73.12999725341797
2023-10-23,71.69999694824219
2023-10-24,71.55999755859375
2023-10-25,71.4000015258789
2023-10-26,72.06999969482422
2023-10-27,70.4000015258789
2023-10-30,70.58999633789062
2023-10-31,70.81999969482422
2023-11-01,70.94999694824219
2023-11-02,73.45999908447266
2023-11-03,76.26000213623047
2023-11-06,75.91999816894531
2023-11-07,75.51000213623047
2023-11-08,75.97000122070312
2023-11-09,74.19000244140625
2023-11-10,75.33000183105469
2023-11-13,75.04000091552734
2023-11-14,78.30999755859375
2023-11-15,79.68000030517578
2023-11-16,79.66000366210938
2023-11-17,80.27999877929688
2023-11-20,79.69999694824219
2023-11-21,78.47000122070312
2023-11-22,78.48999786376953
2023-11-24,78.6500015258789
2023-11-27,77.94999694824219
2023-11-28,76.87999725341797
2023-11-29,78.55000305175781
2023-11-30,79.33999633789062
2023-12-01,80.88999938964844
2023-12-04,81.20999908447266
2023-12-05,80.16999816894531
2023-12-06,79.41000366210938
2023-12-07,80.3499984741211
2023-12-08,82.27999877929688
2023-12-11,82.81999969482422
2023-12-12,83.5999984741211
2023-12-13,85.62999725341797
2023-12-14,91.04000091552734
2023-12-15,91.58000183105469
2023-12-18,90.76000213623047
2023-12-19,91.91999816894531
2023-12-20,91.13999938964844
2023-12-21,92.62999725341797
2023-12-22,92.41000366210938
2023-12-26,92.83999633789062
2023-12-27,93.66000366210938
2023-12-28,93.63999938964844
2023-12-29,93.25
2024-01-02,93.9000015258789
2024-01-03,91.91000366210938
2024-01-04,92.1500015258789
2024-01-05,93.23999786376953
2024-01-08,93.51000213623047
2024-01-09,92.05999755859375
2024-01-10,91.4800033569336
2024-01-11,90.51000213623047
2024-01-12,89.69999694824219
2024-01-16,85.97000122070312
2024-01-17,84.41000366210938
2024-01-18,83.9000015258789
2024-01-19,85.33999633789062
2024-01-22,85.7300033569336
2024-01-23,86.73999786376953
2024-01-24,87.56999969482422
2024-01-25,88.0199966430664
2024-01-26,87.7300033569336
2024-01-29,87.62000274658203
2024-01-30,87.62000274658203
2024-01-31,87.23999786376953
2024-02-01,86.81999969482422
2024-02-02,87.2699966430664
2024-02-05,85.88999938964844
2024-02-06,86.0999984741211
2024-02-07,86.0
2024-02-08,85.6500015258789
2024-02-09,85.88999938964844
2024-02-12,86.87000274658203
2024-02-13,83.97000122070312
2024-02-14,84.0
2024-02-15,85.66999816894531
2024-02-16,86.5
2024-02-20,85.3499984741211
2024-02-21,85.45999908447266
2024-02-22,85.8499984741211
2024-02-23,86.55000305175781
2024-02-26,85.66999816894531
2024-02-27,85.48999786376953
2024-02-28,86.05000305175781
2024-02-29,86.04000091552734
2024-03-01,86.4800033569336
2024-03-04,90.04000091552734
2024-03-05,89.12999725341797
2024-03-06,85.66000366210938
2024-03-07,86.13999938964844
2024-03-08,87.04000091552734
2024-03-11,86.94000244140625
2024-03-12,87.05000305175781
2024-03-13,89.3499984741211
2024-03-14,89.0999984741211
2024-03-15,88.37999725341797
2024-03-18,87.95999908447266
2024-03-19,88.41999816894531
2024-03-20,91.3499984741211
2024-03-21,93.4000015258789
2024-03-22,91.94999694824219
2024-03-25,91.13999938964844
2024-03-26,91.27999877929688
2024-03-27,93.5
2024-03-28,94.16000366210938
2024-04-01,93.52999877929688
2024-04-02,92.70999908447266
2024-04-03,93.0
2024-04-04,92.27999877929688
2024-04-05,92.47000122070312
2024-04-08,93.20999908447266
2024-04-09,94.08000183105469
2024-04-10,91.6500015258789
2024-04-11,86.83999633789062
2024-04-12,86.19000244140625
2024-04-15,86.98999786376953
2024-04-16,89.13999938964844
2024-04-17,90.08000183105469
2024-04-18,90.26000213623047
2024-04-19,90.66000366210938
2024-04-22,92.08999633789062
2024-04-23,93.76000213623047
2024-04-24,93.8499984741211
2024-04-25,92.55999755859375
2024-04-26,92.83000183105469
2024-04-29,92.11000061035156
2024-04-30,90.83999633789062
2024-05-01,91.54000091552734
2024-05-02,92.6500015258789
2024-05-03,93.63999938964844
2024-05-06,94.79000091552734
2024-05-07,95.79000091552734
2024-05-08,95.63999938964844
2024-05-09,98.11000061035156
2024-05-10,98.27999877929688
2024-05-13,98.55999755859375
2024-05-14,99.37999725341797
2024-05-15,100.5199966430664
2024-05-16,99.58000183105469
2024-05-17,100.22000122070312
2024-05-20,100.33000183105469
2024-05-21,101.52999877929688
2024-05-22,100.73999786376953
2024-05-23,98.91999816894531
2024-05-24,98.97000122070312
2024-05-28,98.66999816894531
2024-05-29,97.2699966430664
2024-05-30,97.2300033569336
2024-05-31,97.83999633789062
2024-06-03,97.41000366210938
2024-06-04,96.58000183105469
2024-06-05,96.66000366210938
2024-06-06,96.8499984741211
2024-06-07,97.13999938964844
2024-06-10,96.38999938964844
2024-06-11,95.43000030517578
2024-06-12,95.6500015258789
2024-06-13,95.20999908447266
2024-06-14,95.5
2024-06-17,97.04000091552734
2024-06-18,97.56999969482422
2024-06-20,97.44000244140625
2024-06-21,96.16000366210938
2024-06-24,97.0999984741211
2024-06-25,97.80000305175781
2024-06-26,96.88999938964844
2024-06-27,95.7699966430664
2024-06-28,97.19000244140625
2024-07-01,99.16000366210938
2024-07-02,99.6500015258789
2024-07-03,100.19999694824219
2024-07-05,99.58999633789062
2024-07-08,100.58999633789062
2024-07-09,102.61000061035156
2024-07-10,103.45999908447266
2024-07-11,104.63999938964844
2024-07-12,104.08999633789062
2024-07-15,105.26000213623047
2024-07-16,106.22000122070312
2024-07-17,106.95999908447266
2024-07-18,104.80999755859375
2024-07-19,102.08999633789062
2024-07-22,102.44000244140625
2024-07-23,103.5
2024-07-24,101.97000122070312
2024-07-25,103.55999755859375
2024-07-26,104.19000244140625
2024-07-29,102.4800033569336
2024-07-30,103.76000213623047
2024-07-31,103.20999908447266
2024-08-01,101.76000213623047
2024-08-02,95.8499984741211
2024-08-05,92.06999969482422
2024-08-06,92.97000122070312
2024-08-07,92.11000061035156
2024-08-08,94.62999725341797
2024-08-09,94.72000122070312
2024-08-12,94.83999633789062
2024-08-13,96.70999908447266
2024-08-14,99.44000244140625
2024-08-15,100.63999938964844
2024-08-16,101.44000244140625
2024-08-19,101.75
2024-08-20,100.77999877929688
2024-08-21,100.69000244140625
2024-08-22,100.55999755859375
2024-08-23,101.88999938964844
2024-08-26,102.33000183105469
2024-08-27,102.08000183105469
2024-08-28,102.19999694824219
2024-08-29,102.5999984741211
2024-08-30,103.61000061035156
2024-09-03,99.2699966430664
2024-09-04,100.1500015258789
2024-09-05,99.55999755859375
2024-09-06,96.58999633789062
2024-09-09,98.18000030517578
2024-09-10,96.62000274658203
2024-09-11,97.02999877929688
2024-09-12,96.63999938964844
2024-09-13,98.25
2024-09-16,100.08999633789062
2024-09-17,99.83999633789062
2024-09-18,99.30000305175781
2024-09-19,100.7300033569336
2024-09-20,102.47000122070312
2024-09-23,102.47000122070312
2024-09-24,102.58000183105469
2024-09-25,102.33999633789062
2024-09-26,104.5999984741211
2024-09-27,104.11000061035156
2024-09-30,104.23999786376953
2024-10-01,104.41999816894531
2024-10-02,104.5199966430664
2024-10-03,104.56999969482422
2024-10-04,107.87999725341797
2024-10-07,107.63999938964844
2024-10-08,107.48999786376953
2024-10-09,109.04000091552734
2024-10-10,108.08000183105469
2024-10-11,110.45999908447266
2024-10-14,112.27999877929688
2024-10-15,112.22000122070312
2024-10-16,119.51000213623047
2024-10-17,119.44000244140625
2024-10-18,121.05999755859375
2024-10-21,118.27999877929688
2024-10-22,118.31999969482422
2024-10-23,118.27999877929688
2024-10-24,119.16999816894531
2024-10-25,116.87999725341797
2024-10-28,119.12999725341797
2024-10-29,119.30000305175781
2024-10-30,117.91999816894531
2024-10-31,116.25
2024-11-01,116.8499984741211
2024-11-04,116.13999938964844
2024-11-05,117.80999755859375
2024-11-06,131.49000549316406
2024-11-07,128.44000244140625
2024-11-08,129.52999877929688
2024-11-11,133.52000427246094
2024-11-12,132.30999755859375
2024-11-13,132.75999450683594
2024-11-14,132.42999267578125
2024-11-15,134.05999755859375
2024-11-18,133.77999877929688
2024-11-19,132.24000549316406
2024-11-20,131.69000244140625
2024-11-21,134.99000549316406
