Date,DT
2023-01-06,36.25
2023-01-09,36.88999938964844
2023-01-10,36.689998626708984
2023-01-11,37.279998779296875
2023-01-12,36.63999938964844
2023-01-13,37.0099983215332
2023-01-17,37.54999923706055
2023-01-18,37.22999954223633
2023-01-19,36.02000045776367
2023-01-20,37.029998779296875
2023-01-23,38.02000045776367
2023-01-24,36.97999954223633
2023-01-25,36.88999938964844
2023-01-26,38.380001068115234
2023-01-27,38.2400016784668
2023-01-30,38.029998779296875
2023-01-31,38.43000030517578
2023-02-01,44.540000915527344
2023-02-02,46.31999969482422
2023-02-03,47.209999084472656
2023-02-06,46.33000183105469
2023-02-07,47.970001220703125
2023-02-08,44.09000015258789
2023-02-09,44.11000061035156
2023-02-10,43.349998474121094
2023-02-13,43.529998779296875
2023-02-14,44.369998931884766
2023-02-15,44.29999923706055
2023-02-16,43.77000045776367
2023-02-17,42.709999084472656
2023-02-21,42.5
2023-02-22,43.060001373291016
2023-02-23,43.380001068115234
2023-02-24,42.939998626708984
2023-02-27,43.029998779296875
2023-02-28,42.529998779296875
2023-03-01,42.189998626708984
2023-03-02,42.15999984741211
2023-03-03,43.36000061035156
2023-03-06,42.650001525878906
2023-03-07,42.130001068115234
2023-03-08,42.22999954223633
2023-03-09,40.5
2023-03-10,38.33000183105469
2023-03-13,38.36000061035156
2023-03-14,39.11000061035156
2023-03-15,38.349998474121094
2023-03-16,38.689998626708984
2023-03-17,38.7599983215332
2023-03-20,38.369998931884766
2023-03-21,39.2400016784668
2023-03-22,38.15999984741211
2023-03-23,39.40999984741211
2023-03-24,39.130001068115234
2023-03-27,39.38999938964844
2023-03-28,39.209999084472656
2023-03-29,40.41999816894531
2023-03-30,40.459999084472656
2023-03-31,42.29999923706055
2023-04-03,42.25
2023-04-04,42.189998626708984
2023-04-05,41.06999969482422
2023-04-06,41.29999923706055
2023-04-10,41.65999984741211
2023-04-11,41.5099983215332
2023-04-12,41.25
2023-04-13,42.209999084472656
2023-04-14,42.279998779296875
2023-04-17,42.650001525878906
2023-04-18,43.38999938964844
2023-04-19,42.88999938964844
2023-04-20,42.25
2023-04-21,42.650001525878906
2023-04-24,42.75
2023-04-25,40.84000015258789
2023-04-26,41.79999923706055
2023-04-27,42.439998626708984
2023-04-28,42.279998779296875
2023-05-01,42.38999938964844
2023-05-02,41.31999969482422
2023-05-03,42.36000061035156
2023-05-04,43.650001525878906
2023-05-05,43.959999084472656
2023-05-08,43.959999084472656
2023-05-09,44.290000915527344
2023-05-10,46.2599983215332
2023-05-11,46.959999084472656
2023-05-12,46.58000183105469
2023-05-15,46.59000015258789
2023-05-16,46.810001373291016
2023-05-17,47.06999969482422
2023-05-18,49.18000030517578
2023-05-19,49.029998779296875
2023-05-22,49.16999816894531
2023-05-23,48.939998626708984
2023-05-24,49.150001525878906
2023-05-25,48.939998626708984
2023-05-26,49.70000076293945
2023-05-30,50.459999084472656
2023-05-31,50.9900016784668
2023-06-01,51.63999938964844
2023-06-02,52.619998931884766
2023-06-05,52.79999923706055
2023-06-06,52.65999984741211
2023-06-07,50.599998474121094
2023-06-08,50.70000076293945
2023-06-09,50.959999084472656
2023-06-12,51.7400016784668
2023-06-13,51.56999969482422
2023-06-14,51.81999969482422
2023-06-15,52.349998474121094
2023-06-16,51.209999084472656
2023-06-20,51.0
2023-06-21,50.79999923706055
2023-06-22,51.02000045776367
2023-06-23,50.58000183105469
2023-06-26,50.02000045776367
2023-06-27,50.4900016784668
2023-06-28,51.20000076293945
2023-06-29,50.9900016784668
2023-06-30,51.470001220703125
2023-07-03,51.31999969482422
2023-07-05,51.40999984741211
2023-07-06,51.310001373291016
2023-07-07,51.13999938964844
2023-07-10,52.77000045776367
2023-07-11,54.970001220703125
2023-07-12,54.11000061035156
2023-07-13,54.900001525878906
2023-07-14,54.619998931884766
2023-07-17,54.97999954223633
2023-07-18,54.56999969482422
2023-07-19,54.099998474121094
2023-07-20,52.7599983215332
2023-07-21,52.31999969482422
2023-07-24,52.08000183105469
2023-07-25,53.56999969482422
2023-07-26,53.689998626708984
2023-07-27,54.15999984741211
2023-07-28,54.029998779296875
2023-07-31,54.689998626708984
2023-08-01,55.189998626708984
2023-08-02,47.849998474121094
2023-08-03,47.7400016784668
2023-08-04,47.2599983215332
2023-08-07,48.279998779296875
2023-08-08,47.20000076293945
2023-08-09,46.31999969482422
2023-08-10,46.18000030517578
2023-08-11,45.93000030517578
2023-08-14,46.29999923706055
2023-08-15,45.61000061035156
2023-08-16,46.06999969482422
2023-08-17,45.65999984741211
2023-08-18,46.41999816894531
2023-08-21,46.369998931884766
2023-08-22,46.13999938964844
2023-08-23,46.630001068115234
2023-08-24,45.689998626708984
2023-08-25,46.689998626708984
2023-08-28,46.790000915527344
2023-08-29,47.33000183105469
2023-08-30,47.86000061035156
2023-08-31,48.20000076293945
2023-09-01,48.189998626708984
2023-09-05,47.81999969482422
2023-09-06,48.15999984741211
2023-09-07,48.349998474121094
2023-09-08,47.36000061035156
2023-09-11,48.5
2023-09-12,47.5
2023-09-13,47.66999816894531
2023-09-14,47.13999938964844
2023-09-15,46.41999816894531
2023-09-18,46.90999984741211
2023-09-19,47.400001525878906
2023-09-20,46.25
2023-09-21,46.41999816894531
2023-09-22,46.65999984741211
2023-09-25,47.08000183105469
2023-09-26,45.59000015258789
2023-09-27,46.209999084472656
2023-09-28,46.68000030517578
2023-09-29,46.72999954223633
2023-10-02,46.93000030517578
2023-10-03,45.779998779296875
2023-10-04,46.68000030517578
2023-10-05,47.02000045776367
2023-10-06,48.33000183105469
2023-10-09,48.400001525878906
2023-10-10,48.650001525878906
2023-10-11,48.18000030517578
2023-10-12,47.75
2023-10-13,47.09000015258789
2023-10-16,48.33000183105469
2023-10-17,48.72999954223633
2023-10-18,47.810001373291016
2023-10-19,47.599998474121094
2023-10-20,46.31999969482422
2023-10-23,46.400001525878906
2023-10-24,47.369998931884766
2023-10-25,44.58000183105469
2023-10-26,44.099998474121094
2023-10-27,43.77000045776367
2023-10-30,43.970001220703125
2023-10-31,44.709999084472656
2023-11-01,44.400001525878906
2023-11-02,45.58000183105469
2023-11-03,47.65999984741211
2023-11-06,47.279998779296875
2023-11-07,48.77000045776367
2023-11-08,49.349998474121094
2023-11-09,49.349998474121094
2023-11-10,50.5099983215332
2023-11-13,51.400001525878906
2023-11-14,52.540000915527344
2023-11-15,50.959999084472656
2023-11-16,51.08000183105469
2023-11-17,51.20000076293945
2023-11-20,51.7599983215332
2023-11-21,52.2599983215332
2023-11-22,51.91999816894531
2023-11-24,52.209999084472656
2023-11-27,52.04999923706055
2023-11-28,52.25
2023-11-29,53.43000030517578
2023-11-30,53.54999923706055
2023-12-01,54.81999969482422
2023-12-04,54.72999954223633
2023-12-05,54.459999084472656
2023-12-06,54.189998626708984
2023-12-07,53.939998626708984
2023-12-08,54.130001068115234
2023-12-11,54.52000045776367
2023-12-12,54.7400016784668
2023-12-13,54.650001525878906
2023-12-14,54.630001068115234
2023-12-15,54.619998931884766
2023-12-18,55.529998779296875
2023-12-19,55.18000030517578
2023-12-20,54.06999969482422
2023-12-21,55.22999954223633
2023-12-22,55.369998931884766
2023-12-26,55.849998474121094
2023-12-27,55.38999938964844
2023-12-28,55.369998931884766
2023-12-29,54.689998626708984
2024-01-02,52.79999923706055
2024-01-03,51.63999938964844
2024-01-04,51.65999984741211
2024-01-05,51.75
2024-01-08,53.75
2024-01-09,53.79999923706055
2024-01-10,54.869998931884766
2024-01-11,56.349998474121094
2024-01-12,56.25
2024-01-16,55.779998779296875
2024-01-17,55.66999816894531
2024-01-18,57.04999923706055
2024-01-19,57.900001525878906
2024-01-22,58.290000915527344
2024-01-23,58.2400016784668
2024-01-24,58.650001525878906
2024-01-25,58.189998626708984
2024-01-26,58.2599983215332
2024-01-29,59.83000183105469
2024-01-30,59.349998474121094
2024-01-31,57.0
2024-02-01,58.29999923706055
2024-02-02,60.70000076293945
2024-02-05,60.029998779296875
2024-02-06,59.58000183105469
2024-02-07,60.650001525878906
2024-02-08,56.06999969482422
2024-02-09,53.79999923706055
2024-02-12,52.41999816894531
2024-02-13,52.060001373291016
2024-02-14,52.7599983215332
2024-02-15,52.09000015258789
2024-02-16,51.09000015258789
2024-02-20,50.2599983215332
2024-02-21,49.540000915527344
2024-02-22,49.560001373291016
2024-02-23,50.0099983215332
2024-02-26,49.529998779296875
2024-02-27,48.970001220703125
2024-02-28,49.40999984741211
2024-02-29,49.54999923706055
2024-03-01,49.04999923706055
2024-03-04,48.900001525878906
2024-03-05,47.189998626708984
2024-03-06,46.31999969482422
2024-03-07,46.849998474121094
2024-03-08,46.79999923706055
2024-03-11,46.220001220703125
2024-03-12,46.970001220703125
2024-03-13,46.70000076293945
2024-03-14,46.900001525878906
2024-03-15,45.61000061035156
2024-03-18,45.52000045776367
2024-03-19,46.4900016784668
2024-03-20,46.68000030517578
2024-03-21,46.439998626708984
2024-03-22,46.33000183105469
2024-03-25,46.15999984741211
2024-03-26,46.0099983215332
2024-03-27,45.939998626708984
2024-03-28,46.439998626708984
2024-04-01,45.7400016784668
2024-04-02,45.45000076293945
2024-04-03,45.0099983215332
2024-04-04,45.970001220703125
2024-04-05,45.97999954223633
2024-04-08,47.09000015258789
2024-04-09,47.72999954223633
2024-04-10,47.45000076293945
2024-04-11,47.529998779296875
2024-04-12,45.849998474121094
2024-04-15,44.939998626708984
2024-04-16,44.52000045776367
2024-04-17,44.43000030517578
2024-04-18,46.2599983215332
2024-04-19,45.400001525878906
2024-04-22,45.540000915527344
2024-04-23,46.25
2024-04-24,46.7400016784668
2024-04-25,46.599998474121094
2024-04-26,47.099998474121094
2024-04-29,46.5099983215332
2024-04-30,45.310001373291016
2024-05-01,45.58000183105469
2024-05-02,45.84000015258789
2024-05-03,45.790000915527344
2024-05-06,47.20000076293945
2024-05-07,46.7599983215332
2024-05-08,46.06999969482422
2024-05-09,46.41999816894531
2024-05-10,46.209999084472656
2024-05-13,45.91999816894531
2024-05-14,46.43000030517578
2024-05-15,47.75
2024-05-16,48.470001220703125
2024-05-17,48.099998474121094
2024-05-20,48.36000061035156
2024-05-21,48.290000915527344
2024-05-22,47.7599983215332
2024-05-23,47.599998474121094
2024-05-24,46.93000030517578
2024-05-28,46.04999923706055
2024-05-29,46.220001220703125
2024-05-30,45.36000061035156
2024-05-31,45.72999954223633
2024-06-03,45.470001220703125
2024-06-04,45.880001068115234
2024-06-05,46.68000030517578
2024-06-06,47.02000045776367
2024-06-07,46.18000030517578
2024-06-10,46.529998779296875
2024-06-11,46.790000915527344
2024-06-12,47.040000915527344
2024-06-13,46.56999969482422
2024-06-14,45.90999984741211
2024-06-17,45.40999984741211
2024-06-18,43.2599983215332
2024-06-20,43.540000915527344
2024-06-21,44.380001068115234
2024-06-24,43.849998474121094
2024-06-25,43.439998626708984
2024-06-26,43.75
2024-06-27,44.0099983215332
2024-06-28,44.7400016784668
2024-07-01,45.06999969482422
2024-07-02,45.470001220703125
2024-07-03,44.880001068115234
2024-07-05,44.689998626708984
2024-07-08,45.290000915527344
2024-07-09,43.18000030517578
2024-07-10,42.95000076293945
2024-07-11,43.86000061035156
2024-07-12,44.09000015258789
2024-07-15,44.0099983215332
2024-07-16,44.099998474121094
2024-07-17,43.31999969482422
2024-07-18,43.4900016784668
2024-07-19,44.02000045776367
2024-07-22,44.150001525878906
2024-07-23,44.09000015258789
2024-07-24,42.86000061035156
2024-07-25,43.72999954223633
2024-07-26,44.29999923706055
2024-07-29,44.41999816894531
2024-07-30,44.810001373291016
2024-07-31,43.91999816894531
2024-08-01,42.439998626708984
2024-08-02,41.290000915527344
2024-08-05,41.08000183105469
2024-08-06,40.4900016784668
2024-08-07,46.439998626708984
2024-08-08,47.29999923706055
2024-08-09,47.709999084472656
2024-08-12,46.9900016784668
2024-08-13,47.400001525878906
2024-08-14,47.880001068115234
2024-08-15,48.93000030517578
2024-08-16,49.58000183105469
2024-08-19,49.93000030517578
2024-08-20,49.88999938964844
2024-08-21,50.529998779296875
2024-08-22,50.150001525878906
2024-08-23,50.2400016784668
2024-08-26,50.2599983215332
2024-08-27,49.869998931884766
2024-08-28,49.72999954223633
2024-08-29,50.29999923706055
2024-08-30,50.619998931884766
2024-09-03,49.709999084472656
2024-09-04,49.38999938964844
2024-09-05,49.27000045776367
2024-09-06,50.18000030517578
2024-09-09,50.900001525878906
2024-09-10,50.689998626708984
2024-09-11,50.68000030517578
2024-09-12,50.58000183105469
2024-09-13,50.7400016784668
2024-09-16,51.54999923706055
2024-09-17,52.09000015258789
2024-09-18,51.83000183105469
2024-09-19,52.20000076293945
2024-09-20,51.349998474121094
2024-09-23,52.0099983215332
2024-09-24,52.4900016784668
2024-09-25,52.47999954223633
2024-09-26,52.58000183105469
2024-09-27,52.9900016784668
2024-09-30,53.470001220703125
2024-10-01,52.119998931884766
2024-10-02,52.369998931884766
2024-10-03,52.77000045776367
2024-10-04,53.83000183105469
2024-10-07,53.400001525878906
2024-10-08,53.2599983215332
2024-10-09,53.97999954223633
2024-10-10,54.75
2024-10-11,55.130001068115234
2024-10-14,54.61000061035156
2024-10-15,53.68000030517578
2024-10-16,53.70000076293945
2024-10-17,54.0
2024-10-18,54.86000061035156
2024-10-21,54.380001068115234
2024-10-22,53.560001373291016
2024-10-23,53.25
2024-10-24,54.130001068115234
2024-10-25,54.06999969482422
2024-10-28,54.189998626708984
2024-10-29,55.09000015258789
2024-10-30,55.060001373291016
2024-10-31,53.79999923706055
2024-11-01,54.06999969482422
2024-11-04,54.560001373291016
2024-11-05,54.77000045776367
2024-11-06,56.4900016784668
2024-11-07,54.31999969482422
2024-11-08,52.88999938964844
2024-11-11,53.47999954223633
2024-11-12,53.459999084472656
2024-11-13,53.63999938964844
2024-11-14,53.869998931884766
2024-11-15,52.349998474121094
2024-11-18,52.41999816894531
2024-11-19,51.58000183105469
2024-11-20,51.09000015258789
2024-11-21,52.470001220703125
