Date,TOL
2022-02-28,54.2599983215332
2022-03-01,53.68000030517578
2022-03-02,54.880001068115234
2022-03-03,53.70000076293945
2022-03-04,53.130001068115234
2022-03-07,49.04999923706055
2022-03-08,49.04999923706055
2022-03-09,51.599998474121094
2022-03-10,51.439998626708984
2022-03-11,50.61000061035156
2022-03-14,48.529998779296875
2022-03-15,50.689998626708984
2022-03-16,51.08000183105469
2022-03-17,52.040000915527344
2022-03-18,53.41999816894531
2022-03-21,50.91999816894531
2022-03-22,51.27000045776367
2022-03-23,49.52000045776367
2022-03-24,49.5099983215332
2022-03-25,49.11000061035156
2022-03-28,48.65999984741211
2022-03-29,50.79999923706055
2022-03-30,49.45000076293945
2022-03-31,47.02000045776367
2022-04-01,47.880001068115234
2022-04-04,48.61000061035156
2022-04-05,47.41999816894531
2022-04-06,46.29999923706055
2022-04-07,45.709999084472656
2022-04-08,45.79999923706055
2022-04-11,46.650001525878906
2022-04-12,46.18000030517578
2022-04-13,47.13999938964844
2022-04-14,46.18000030517578
2022-04-18,45.470001220703125
2022-04-19,47.20000076293945
2022-04-20,47.43000030517578
2022-04-21,46.70000076293945
2022-04-22,45.599998474121094
2022-04-25,47.959999084472656
2022-04-26,46.560001373291016
2022-04-27,45.709999084472656
2022-04-28,47.650001525878906
2022-04-29,46.369998931884766
2022-05-02,46.97999954223633
2022-05-03,48.0099983215332
2022-05-04,50.52000045776367
2022-05-05,47.90999984741211
2022-05-06,47.66999816894531
2022-05-09,47.2599983215332
2022-05-10,46.099998474121094
2022-05-11,44.150001525878906
2022-05-12,45.91999816894531
2022-05-13,47.68000030517578
2022-05-16,47.29999923706055
2022-05-17,48.91999816894531
2022-05-18,46.38999938964844
2022-05-19,46.810001373291016
2022-05-20,47.68000030517578
2022-05-23,46.72999954223633
2022-05-24,44.540000915527344
2022-05-25,48.09000015258789
2022-05-26,50.029998779296875
2022-05-27,51.099998474121094
2022-05-31,50.470001220703125
2022-06-01,49.900001525878906
2022-06-02,50.63999938964844
2022-06-03,50.029998779296875
2022-06-06,50.029998779296875
2022-06-07,50.58000183105469
2022-06-08,49.2599983215332
2022-06-09,49.459999084472656
2022-06-10,47.34000015258789
2022-06-13,44.16999816894531
2022-06-14,44.369998931884766
2022-06-15,44.380001068115234
2022-06-16,41.58000183105469
2022-06-17,41.529998779296875
2022-06-21,42.04999923706055
2022-06-22,42.40999984741211
2022-06-23,44.459999084472656
2022-06-24,45.0099983215332
2022-06-27,45.630001068115234
2022-06-28,44.630001068115234
2022-06-29,44.209999084472656
2022-06-30,44.599998474121094
2022-07-01,47.06999969482422
2022-07-05,48.13999938964844
2022-07-06,47.2400016784668
2022-07-07,47.349998474121094
2022-07-08,48.040000915527344
2022-07-11,47.9900016784668
2022-07-12,47.93000030517578
2022-07-13,48.15999984741211
2022-07-14,47.47999954223633
2022-07-15,48.0099983215332
2022-07-18,47.45000076293945
2022-07-19,48.650001525878906
2022-07-20,47.83000183105469
2022-07-21,49.779998779296875
2022-07-22,50.06999969482422
2022-07-25,48.439998626708984
2022-07-26,47.970001220703125
2022-07-27,49.0099983215332
2022-07-28,48.90999984741211
2022-07-29,49.18000030517578
2022-08-01,49.56999969482422
2022-08-02,46.93000030517578
2022-08-03,47.349998474121094
2022-08-04,48.63999938964844
2022-08-05,48.04999923706055
2022-08-08,48.63999938964844
2022-08-09,47.27000045776367
2022-08-10,48.959999084472656
2022-08-11,49.4900016784668
2022-08-12,50.040000915527344
2022-08-15,49.709999084472656
2022-08-16,49.4900016784668
2022-08-17,48.90999984741211
2022-08-18,49.0
2022-08-19,47.2599983215332
2022-08-22,45.529998779296875
2022-08-23,45.630001068115234
2022-08-24,46.220001220703125
2022-08-25,48.04999923706055
2022-08-26,46.119998931884766
2022-08-29,45.349998474121094
2022-08-30,44.70000076293945
2022-08-31,43.790000915527344
2022-09-01,43.68000030517578
2022-09-02,43.810001373291016
2022-09-06,43.38999938964844
2022-09-07,44.189998626708984
2022-09-08,44.220001220703125
2022-09-09,45.34000015258789
2022-09-12,45.880001068115234
2022-09-13,43.060001373291016
2022-09-14,43.040000915527344
2022-09-15,42.810001373291016
2022-09-16,43.65999984741211
2022-09-19,44.58000183105469
2022-09-20,43.5
2022-09-21,42.939998626708984
2022-09-22,42.09000015258789
2022-09-23,42.41999816894531
2022-09-26,41.119998931884766
2022-09-27,40.83000183105469
2022-09-28,43.04999923706055
2022-09-29,42.0099983215332
2022-09-30,42.0
2022-10-03,43.70000076293945
2022-10-04,45.9900016784668
2022-10-05,45.36000061035156
2022-10-06,46.09000015258789
2022-10-07,44.56999969482422
2022-10-10,44.31999969482422
2022-10-11,43.93000030517578
2022-10-12,42.869998931884766
2022-10-13,42.869998931884766
2022-10-14,41.279998779296875
2022-10-17,42.040000915527344
2022-10-18,43.08000183105469
2022-10-19,40.900001525878906
2022-10-20,40.279998779296875
2022-10-21,41.7599983215332
2022-10-24,41.900001525878906
2022-10-25,43.70000076293945
2022-10-26,43.279998779296875
2022-10-27,43.33000183105469
2022-10-28,44.400001525878906
2022-10-31,43.08000183105469
2022-11-01,43.7400016784668
2022-11-02,42.2400016784668
2022-11-03,41.47999954223633
2022-11-04,42.81999969482422
2022-11-07,42.75
2022-11-08,42.400001525878906
2022-11-09,41.900001525878906
2022-11-10,46.52000045776367
2022-11-11,46.9900016784668
2022-11-14,45.369998931884766
2022-11-15,46.2400016784668
2022-11-16,45.939998626708984
2022-11-17,45.27000045776367
2022-11-18,45.52000045776367
2022-11-21,45.040000915527344
2022-11-22,46.0
2022-11-23,47.18000030517578
2022-11-25,46.81999969482422
2022-11-28,46.06999969482422
2022-11-29,47.20000076293945
2022-11-30,47.90999984741211
2022-12-01,48.349998474121094
2022-12-02,47.88999938964844
2022-12-05,46.86000061035156
2022-12-06,45.939998626708984
2022-12-07,49.5
2022-12-08,49.459999084472656
2022-12-09,48.720001220703125
2022-12-12,49.439998626708984
2022-12-13,50.59000015258789
2022-12-14,50.790000915527344
2022-12-15,51.33000183105469
2022-12-16,50.54999923706055
2022-12-19,50.11000061035156
2022-12-20,50.060001373291016
2022-12-21,51.380001068115234
2022-12-22,50.970001220703125
2022-12-23,50.79999923706055
2022-12-27,50.58000183105469
2022-12-28,49.380001068115234
2022-12-29,50.40999984741211
2022-12-30,49.91999816894531
2023-01-03,50.58000183105469
2023-01-04,51.869998931884766
2023-01-05,52.13999938964844
2023-01-06,53.11000061035156
2023-01-09,53.38999938964844
2023-01-10,53.90999984741211
2023-01-11,55.45000076293945
2023-01-12,56.0099983215332
2023-01-13,56.130001068115234
2023-01-17,56.09000015258789
2023-01-18,56.29999923706055
2023-01-19,55.09000015258789
2023-01-20,55.86000061035156
2023-01-23,56.040000915527344
2023-01-24,56.36000061035156
2023-01-25,56.630001068115234
2023-01-26,57.15999984741211
2023-01-27,57.38999938964844
2023-01-30,56.4900016784668
2023-01-31,59.4900016784668
2023-02-01,60.2599983215332
2023-02-02,61.720001220703125
2023-02-03,60.7400016784668
2023-02-06,59.529998779296875
2023-02-07,60.06999969482422
2023-02-08,58.4900016784668
2023-02-09,58.310001373291016
2023-02-10,58.7599983215332
2023-02-13,59.779998779296875
2023-02-14,59.4900016784668
2023-02-15,59.52000045776367
2023-02-16,58.900001525878906
2023-02-17,57.20000076293945
2023-02-21,55.77000045776367
2023-02-22,57.459999084472656
2023-02-23,58.880001068115234
2023-02-24,58.33000183105469
2023-02-27,59.18000030517578
2023-02-28,59.939998626708984
2023-03-01,58.970001220703125
2023-03-02,59.18000030517578
2023-03-03,60.119998931884766
2023-03-06,59.08000183105469
2023-03-07,59.0
2023-03-08,59.529998779296875
2023-03-09,58.290000915527344
2023-03-10,57.369998931884766
2023-03-13,57.400001525878906
2023-03-14,58.47999954223633
2023-03-15,57.41999816894531
2023-03-16,58.779998779296875
2023-03-17,57.66999816894531
2023-03-20,57.560001373291016
2023-03-21,58.2599983215332
2023-03-22,57.79999923706055
2023-03-23,58.310001373291016
2023-03-24,58.41999816894531
2023-03-27,58.4900016784668
2023-03-28,58.900001525878906
2023-03-29,59.41999816894531
2023-03-30,58.7400016784668
2023-03-31,60.029998779296875
2023-04-03,60.31999969482422
2023-04-04,59.099998474121094
2023-04-05,58.54999923706055
2023-04-06,57.79999923706055
2023-04-10,58.0099983215332
2023-04-11,59.5
2023-04-12,59.470001220703125
2023-04-13,59.77000045776367
2023-04-14,60.0099983215332
2023-04-17,60.47999954223633
2023-04-18,62.11000061035156
2023-04-19,61.869998931884766
2023-04-20,62.4900016784668
2023-04-21,61.83000183105469
2023-04-24,62.20000076293945
2023-04-25,62.150001525878906
2023-04-26,61.36000061035156
2023-04-27,63.040000915527344
2023-04-28,63.90999984741211
2023-05-01,63.16999816894531
2023-05-02,62.939998626708984
2023-05-03,63.77000045776367
2023-05-04,62.47999954223633
2023-05-05,63.47999954223633
2023-05-08,64.23999786376953
2023-05-09,64.80000305175781
2023-05-10,64.58000183105469
2023-05-11,64.95999908447266
2023-05-12,64.20999908447266
2023-05-15,64.8499984741211
2023-05-16,65.33000183105469
2023-05-17,65.83000183105469
2023-05-18,67.48999786376953
2023-05-19,66.36000061035156
2023-05-22,64.69999694824219
2023-05-23,63.75
2023-05-24,65.08999633789062
2023-05-25,68.12999725341797
2023-05-26,68.04000091552734
2023-05-30,68.5
2023-05-31,67.69999694824219
2023-06-01,68.69999694824219
2023-06-02,71.3499984741211
2023-06-05,70.83999633789062
2023-06-06,74.05000305175781
2023-06-07,73.94000244140625
2023-06-08,74.08999633789062
2023-06-09,74.29000091552734
2023-06-12,74.94000244140625
2023-06-13,75.08000183105469
2023-06-14,73.30000305175781
2023-06-15,74.05000305175781
2023-06-16,73.48999786376953
2023-06-20,75.33000183105469
2023-06-21,76.20999908447266
2023-06-22,75.81999969482422
2023-06-23,76.0999984741211
2023-06-26,75.87000274658203
2023-06-27,78.33999633789062
2023-06-28,78.55000305175781
2023-06-29,78.31999969482422
2023-06-30,79.06999969482422
2023-07-03,78.94000244140625
2023-07-05,77.66000366210938
2023-07-06,76.41000366210938
2023-07-07,76.80999755859375
2023-07-10,78.9000015258789
2023-07-11,79.9000015258789
2023-07-12,82.16000366210938
2023-07-13,81.9800033569336
2023-07-14,83.5199966430664
2023-07-17,82.72000122070312
2023-07-18,82.62000274658203
2023-07-19,81.9800033569336
2023-07-20,78.58999633789062
2023-07-21,78.72000122070312
2023-07-24,78.83000183105469
2023-07-25,80.63999938964844
2023-07-26,80.0999984741211
2023-07-27,79.25
2023-07-28,80.20999908447266
2023-07-31,80.33000183105469
2023-08-01,80.33000183105469
2023-08-02,79.83000183105469
2023-08-03,77.69999694824219
2023-08-04,79.38999938964844
2023-08-07,80.26000213623047
2023-08-08,80.76000213623047
2023-08-09,80.5199966430664
2023-08-10,79.48999786376953
2023-08-11,79.47000122070312
2023-08-14,80.62999725341797
2023-08-15,81.38999938964844
2023-08-16,80.13999938964844
2023-08-17,76.44999694824219
2023-08-18,76.37999725341797
2023-08-21,75.05000305175781
2023-08-22,75.91999816894531
2023-08-23,78.8499984741211
2023-08-24,78.06999969482422
2023-08-25,77.4000015258789
2023-08-28,77.05999755859375
2023-08-29,78.97000122070312
2023-08-30,81.63999938964844
2023-08-31,81.93000030517578
2023-09-01,83.83000183105469
2023-09-05,79.22000122070312
2023-09-06,81.33999633789062
2023-09-07,81.9800033569336
2023-09-08,80.91999816894531
2023-09-11,82.01000213623047
2023-09-12,79.9800033569336
2023-09-13,79.19000244140625
2023-09-14,80.72000122070312
2023-09-15,77.87000274658203
2023-09-18,77.93000030517578
2023-09-19,77.98999786376953
2023-09-20,76.61000061035156
2023-09-21,73.62999725341797
2023-09-22,74.06999969482422
2023-09-25,73.97000122070312
2023-09-26,72.61000061035156
2023-09-27,73.27999877929688
2023-09-28,74.38999938964844
2023-09-29,73.95999908447266
2023-10-02,72.98999786376953
2023-10-03,70.30000305175781
2023-10-04,71.73999786376953
2023-10-05,70.76000213623047
2023-10-06,70.9800033569336
2023-10-09,72.45999908447266
2023-10-10,74.13999938964844
2023-10-11,75.4000015258789
2023-10-12,71.05000305175781
2023-10-13,71.7300033569336
2023-10-16,71.66999816894531
2023-10-17,72.44000244140625
2023-10-18,70.4800033569336
2023-10-19,69.43000030517578
2023-10-20,68.66999816894531
2023-10-23,69.44999694824219
2023-10-24,69.7699966430664
2023-10-25,68.16000366210938
2023-10-26,69.26000213623047
2023-10-27,68.7699966430664
2023-10-30,69.37000274658203
2023-10-31,70.70999908447266
2023-11-01,74.25
2023-11-02,77.93000030517578
2023-11-03,81.2699966430664
2023-11-06,80.06999969482422
2023-11-07,80.20999908447266
2023-11-08,79.68000030517578
2023-11-09,78.41000366210938
2023-11-10,80.33999633789062
2023-11-13,79.58999633789062
2023-11-14,85.9800033569336
2023-11-15,85.22000122070312
2023-11-16,85.13999938964844
2023-11-17,85.79000091552734
2023-11-20,86.05999755859375
2023-11-21,84.98999786376953
2023-11-22,85.30999755859375
2023-11-24,85.5199966430664
2023-11-27,85.41999816894531
2023-11-28,84.43000030517578
2023-11-29,86.06999969482422
2023-11-30,85.88999938964844
2023-12-01,87.77999877929688
2023-12-04,87.20999908447266
2023-12-05,87.20999908447266
2023-12-06,88.9000015258789
2023-12-07,91.16000366210938
2023-12-08,92.86000061035156
2023-12-11,92.93000030517578
2023-12-12,92.41000366210938
2023-12-13,96.45999908447266
2023-12-14,105.18000030517578
2023-12-15,102.4800033569336
2023-12-18,101.37999725341797
2023-12-19,103.37999725341797
2023-12-20,102.12000274658203
2023-12-21,103.31999969482422
2023-12-22,103.56999969482422
2023-12-26,103.47000122070312
2023-12-27,104.05999755859375
2023-12-28,103.52999877929688
2023-12-29,102.79000091552734
2024-01-02,100.77999877929688
2024-01-03,99.01000213623047
2024-01-04,98.75
2024-01-05,99.79000091552734
2024-01-08,102.16000366210938
2024-01-09,101.5999984741211
2024-01-10,103.12000274658203
2024-01-11,103.63999938964844
2024-01-12,101.31999969482422
2024-01-16,100.0
2024-01-17,98.88999938964844
2024-01-18,99.30999755859375
2024-01-19,101.08999633789062
2024-01-22,103.02999877929688
2024-01-23,97.58000183105469
2024-01-24,95.9800033569336
2024-01-25,98.19000244140625
2024-01-26,98.47000122070312
2024-01-29,99.69000244140625
2024-01-30,100.1500015258789
2024-01-31,99.3499984741211
2024-02-01,101.02999877929688
2024-02-02,100.16999816894531
2024-02-05,99.0199966430664
2024-02-06,98.62000274658203
2024-02-07,99.75
2024-02-08,100.2699966430664
2024-02-09,101.01000213623047
2024-02-12,105.43000030517578
2024-02-13,100.02999877929688
2024-02-14,102.69000244140625
2024-02-15,104.18000030517578
2024-02-16,102.18000030517578
2024-02-20,103.55000305175781
2024-02-21,107.63999938964844
2024-02-22,109.8499984741211
2024-02-23,111.30000305175781
2024-02-26,112.55999755859375
2024-02-27,111.31999969482422
2024-02-28,112.16999816894531
2024-02-29,114.63999938964844
2024-03-01,116.91999816894531
2024-03-04,117.27999877929688
2024-03-05,115.87000274658203
2024-03-06,118.16999816894531
2024-03-07,120.13999938964844
2024-03-08,120.68000030517578
2024-03-11,119.30000305175781
2024-03-12,122.16999816894531
2024-03-13,123.05999755859375
2024-03-14,118.19999694824219
2024-03-15,120.30999755859375
2024-03-18,119.58000183105469
2024-03-19,121.48999786376953
2024-03-20,123.66000366210938
2024-03-21,126.52999877929688
2024-03-22,126.20999908447266
2024-03-25,125.7300033569336
2024-03-26,125.88999938964844
2024-03-27,127.41999816894531
2024-03-28,129.3699951171875
2024-04-01,128.0399932861328
2024-04-02,124.19000244140625
2024-04-03,126.02999877929688
2024-04-04,123.0
2024-04-05,125.13999938964844
2024-04-08,124.48999786376953
2024-04-09,124.31999969482422
2024-04-10,118.58000183105469
2024-04-11,120.31999969482422
2024-04-12,120.22000122070312
2024-04-15,117.8499984741211
2024-04-16,114.33999633789062
2024-04-17,113.41999816894531
2024-04-18,113.16000366210938
2024-04-19,112.20999908447266
2024-04-22,113.80999755859375
2024-04-23,119.5199966430664
2024-04-24,118.69999694824219
2024-04-25,117.36000061035156
2024-04-26,120.22000122070312
2024-04-29,121.61000061035156
2024-04-30,119.11000061035156
2024-05-01,119.5199966430664
2024-05-02,121.23999786376953
2024-05-03,123.62999725341797
2024-05-06,127.76000213623047
2024-05-07,126.41000366210938
2024-05-08,124.05000305175781
2024-05-09,126.4800033569336
2024-05-10,127.0199966430664
2024-05-13,126.1500015258789
2024-05-14,127.37999725341797
2024-05-15,134.9199981689453
2024-05-16,131.1300048828125
2024-05-17,130.74000549316406
2024-05-20,131.05999755859375
2024-05-21,130.22000122070312
2024-05-22,119.19999694824219
2024-05-23,119.55999755859375
2024-05-24,122.91000366210938
2024-05-28,120.05999755859375
2024-05-29,118.5
2024-05-30,120.68000030517578
2024-05-31,121.63999938964844
2024-06-03,120.02999877929688
2024-06-04,117.08000183105469
2024-06-05,120.25
2024-06-06,118.79000091552734
2024-06-07,117.08999633789062
2024-06-10,119.33000183105469
2024-06-11,115.94000244140625
2024-06-12,120.06999969482422
2024-06-13,120.77999877929688
2024-06-14,119.31999969482422
2024-06-17,120.37000274658203
2024-06-18,117.5
2024-06-20,115.68000030517578
2024-06-21,117.12000274658203
2024-06-24,118.41999816894531
2024-06-25,115.68000030517578
2024-06-26,116.01000213623047
2024-06-27,115.16999816894531
2024-06-28,115.18000030517578
2024-07-01,112.33000183105469
2024-07-02,111.20999908447266
2024-07-03,111.98999786376953
2024-07-05,109.16000366210938
2024-07-08,110.75
2024-07-09,110.48999786376953
2024-07-10,113.29000091552734
2024-07-11,121.47000122070312
2024-07-12,123.1500015258789
2024-07-15,123.4800033569336
2024-07-16,132.3800048828125
2024-07-17,128.1699981689453
2024-07-18,131.36000061035156
2024-07-19,131.5500030517578
2024-07-22,134.1199951171875
2024-07-23,135.22000122070312
2024-07-24,130.27999877929688
2024-07-25,132.64999389648438
2024-07-26,139.4499969482422
2024-07-29,142.1300048828125
2024-07-30,143.08999633789062
2024-07-31,142.7100067138672
2024-08-01,138.33999633789062
2024-08-02,135.0500030517578
2024-08-05,128.11000061035156
2024-08-06,129.19000244140625
2024-08-07,124.08000183105469
2024-08-08,126.66000366210938
2024-08-09,127.58000183105469
2024-08-12,127.6500015258789
2024-08-13,129.07000732421875
2024-08-14,126.77999877929688
2024-08-15,128.9600067138672
2024-08-16,129.32000732421875
2024-08-19,133.64999389648438
2024-08-20,133.52000427246094
2024-08-21,141.02999877929688
2024-08-22,141.27000427246094
2024-08-23,148.72000122070312
2024-08-26,144.89999389648438
2024-08-27,143.74000549316406
2024-08-28,142.1699981689453
2024-08-29,142.2899932861328
2024-08-30,144.07000732421875
2024-09-03,139.8800048828125
2024-09-04,139.8800048828125
2024-09-05,137.7899932861328
2024-09-06,138.77999877929688
2024-09-09,139.35000610351562
2024-09-10,140.02000427246094
2024-09-11,139.39999389648438
2024-09-12,144.85000610351562
2024-09-13,149.8000030517578
2024-09-16,150.0399932861328
2024-09-17,150.66000366210938
2024-09-18,150.13999938964844
2024-09-19,153.1199951171875
2024-09-20,150.44000244140625
2024-09-23,153.5
2024-09-24,153.32000732421875
2024-09-25,150.33999633789062
2024-09-26,150.6199951171875
2024-09-27,155.35000610351562
2024-09-30,154.49000549316406
2024-10-01,154.75
2024-10-02,153.02999877929688
2024-10-03,153.74000549316406
2024-10-04,149.88999938964844
2024-10-07,150.49000549316406
2024-10-08,151.11000061035156
2024-10-09,151.0800018310547
2024-10-10,149.07000732421875
2024-10-11,149.86000061035156
2024-10-14,153.63999938964844
2024-10-15,155.17999267578125
2024-10-16,157.5800018310547
2024-10-17,156.6699981689453
2024-10-18,159.5800018310547
2024-10-21,153.44000244140625
2024-10-22,148.02000427246094
2024-10-23,146.9499969482422
2024-10-24,150.7100067138672
2024-10-25,149.02000427246094
2024-10-28,150.67999267578125
2024-10-29,147.39999389648438
2024-10-30,148.13999938964844
2024-10-31,146.44000244140625
2024-11-01,146.5
2024-11-04,147.8000030517578
2024-11-05,153.5800018310547
2024-11-06,151.33999633789062
2024-11-07,153.83999633789062
2024-11-08,157.58999633789062
2024-11-11,157.3699951171875
2024-11-12,151.8300018310547
2024-11-13,151.66000366210938
2024-11-14,153.6999969482422
2024-11-15,152.6699981689453
2024-11-18,152.41000366210938
2024-11-19,151.74000549316406
2024-11-20,151.91000366210938
2024-11-21,152.36000061035156
