Date,BMO
2023-02-16,100.38999938964844
2023-02-17,100.30999755859375
2023-02-21,97.75
2023-02-22,96.83999633789062
2023-02-23,96.27999877929688
2023-02-24,96.27999877929688
2023-02-27,96.38999938964844
2023-02-28,94.76000213623047
2023-03-01,95.94999694824219
2023-03-02,94.66999816894531
2023-03-03,96.12999725341797
2023-03-06,95.94000244140625
2023-03-07,93.02999877929688
2023-03-08,92.25
2023-03-09,90.6500015258789
2023-03-10,88.26000213623047
2023-03-13,87.13999938964844
2023-03-14,88.11000061035156
2023-03-15,85.94000244140625
2023-03-16,87.08000183105469
2023-03-17,85.25
2023-03-20,85.80000305175781
2023-03-21,86.66000366210938
2023-03-22,85.6500015258789
2023-03-23,84.38999938964844
2023-03-24,84.55000305175781
2023-03-27,85.77999877929688
2023-03-28,86.19000244140625
2023-03-29,87.77999877929688
2023-03-30,88.31999969482422
2023-03-31,89.11000061035156
2023-04-03,90.55999755859375
2023-04-04,89.27999877929688
2023-04-05,88.7699966430664
2023-04-06,88.62999725341797
2023-04-10,89.26000213623047
2023-04-11,89.43000030517578
2023-04-12,90.04000091552734
2023-04-13,90.91999816894531
2023-04-14,90.95999908447266
2023-04-17,91.79000091552734
2023-04-18,92.2300033569336
2023-04-19,92.06999969482422
2023-04-20,91.97000122070312
2023-04-21,91.25
2023-04-24,91.08000183105469
2023-04-25,88.5199966430664
2023-04-26,89.08999633789062
2023-04-27,89.55999755859375
2023-04-28,90.19000244140625
2023-05-01,89.8499984741211
2023-05-02,86.83000183105469
2023-05-03,86.73999786376953
2023-05-04,84.5
2023-05-05,87.97000122070312
2023-05-08,88.2300033569336
2023-05-09,87.88999938964844
2023-05-10,88.05999755859375
2023-05-11,87.51000213623047
2023-05-12,87.76000213623047
2023-05-15,89.06999969482422
2023-05-16,87.70999908447266
2023-05-17,89.0
2023-05-18,88.27999877929688
2023-05-19,87.36000061035156
2023-05-22,87.66999816894531
2023-05-23,86.94000244140625
2023-05-24,82.94000244140625
2023-05-25,82.88999938964844
2023-05-26,84.30000305175781
2023-05-30,83.87999725341797
2023-05-31,83.41000366210938
2023-06-01,84.43000030517578
2023-06-02,86.88999938964844
2023-06-05,85.8499984741211
2023-06-06,87.80999755859375
2023-06-07,87.9000015258789
2023-06-08,87.79000091552734
2023-06-09,87.16999816894531
2023-06-12,87.0999984741211
2023-06-13,88.83999633789062
2023-06-14,88.69000244140625
2023-06-15,89.72000122070312
2023-06-16,90.20999908447266
2023-06-20,89.20999908447266
2023-06-21,89.26000213623047
2023-06-22,89.19999694824219
2023-06-23,87.69999694824219
2023-06-26,89.2300033569336
2023-06-27,90.1500015258789
2023-06-28,89.12999725341797
2023-06-29,89.5999984741211
2023-06-30,90.30999755859375
2023-07-03,91.23999786376953
2023-07-05,90.69000244140625
2023-07-06,88.81999969482422
2023-07-07,89.69999694824219
2023-07-10,89.88999938964844
2023-07-11,90.5199966430664
2023-07-12,91.22000122070312
2023-07-13,92.52999877929688
2023-07-14,91.7699966430664
2023-07-17,92.22000122070312
2023-07-18,93.0999984741211
2023-07-19,93.7300033569336
2023-07-20,93.86000061035156
2023-07-21,93.3499984741211
2023-07-24,93.76000213623047
2023-07-25,93.5
2023-07-26,93.44000244140625
2023-07-27,91.86000061035156
2023-07-28,91.98999786376953
2023-07-31,92.91999816894531
2023-08-01,91.0999984741211
2023-08-02,89.2699966430664
2023-08-03,88.91000366210938
2023-08-04,89.2300033569336
2023-08-07,89.16000366210938
2023-08-08,88.19000244140625
2023-08-09,88.27999877929688
2023-08-10,87.95999908447266
2023-08-11,87.93000030517578
2023-08-14,87.44999694824219
2023-08-15,85.25
2023-08-16,84.5
2023-08-17,84.0999984741211
2023-08-18,83.62000274658203
2023-08-21,83.62000274658203
2023-08-22,82.18000030517578
2023-08-23,83.48999786376953
2023-08-24,82.98999786376953
2023-08-25,82.52999877929688
2023-08-28,83.86000061035156
2023-08-29,84.30000305175781
2023-08-30,85.48999786376953
2023-08-31,86.08999633789062
2023-09-01,86.06999969482422
2023-09-05,85.26000213623047
2023-09-06,84.4800033569336
2023-09-07,83.75
2023-09-08,83.70999908447266
2023-09-11,85.12000274658203
2023-09-12,85.72000122070312
2023-09-13,86.75
2023-09-14,88.06999969482422
2023-09-15,88.55999755859375
2023-09-18,88.41000366210938
2023-09-19,87.69000244140625
2023-09-20,87.86000061035156
2023-09-21,86.44000244140625
2023-09-22,85.7300033569336
2023-09-25,85.95999908447266
2023-09-26,84.76000213623047
2023-09-27,83.8499984741211
2023-09-28,85.01000213623047
2023-09-29,84.37000274658203
2023-10-02,81.63999938964844
2023-10-03,80.12000274658203
2023-10-04,80.2300033569336
2023-10-05,80.83000183105469
2023-10-06,81.05000305175781
2023-10-09,80.88999938964844
2023-10-10,81.91000366210938
2023-10-11,82.44000244140625
2023-10-12,81.26000213623047
2023-10-13,80.54000091552734
2023-10-16,82.06999969482422
2023-10-17,82.06999969482422
2023-10-18,79.80999755859375
2023-10-19,79.05000305175781
2023-10-20,77.5199966430664
2023-10-23,77.44000244140625
2023-10-24,76.44999694824219
2023-10-25,75.94999694824219
2023-10-26,76.69000244140625
2023-10-27,74.22000122070312
2023-10-30,75.5999984741211
2023-10-31,75.55000305175781
2023-11-01,75.62000274658203
2023-11-02,78.56999969482422
2023-11-03,80.08999633789062
2023-11-06,79.29000091552734
2023-11-07,78.20999908447266
2023-11-08,77.38999938964844
2023-11-09,77.44000244140625
2023-11-10,77.77999877929688
2023-11-13,78.06999969482422
2023-11-14,80.48999786376953
2023-11-15,81.23999786376953
2023-11-16,80.69999694824219
2023-11-17,81.66999816894531
2023-11-20,81.3499984741211
2023-11-21,80.81999969482422
2023-11-22,80.62999725341797
2023-11-24,81.66000366210938
2023-11-27,80.61000061035156
2023-11-28,79.93000030517578
2023-11-29,81.01000213623047
2023-11-30,82.29000091552734
2023-12-01,84.22000122070312
2023-12-04,84.3499984741211
2023-12-05,85.12999725341797
2023-12-06,85.83999633789062
2023-12-07,86.06999969482422
2023-12-08,87.2300033569336
2023-12-11,87.86000061035156
2023-12-12,87.61000061035156
2023-12-13,90.36000061035156
2023-12-14,92.7699966430664
2023-12-15,92.48999786376953
2023-12-18,94.0199966430664
2023-12-19,96.11000061035156
2023-12-20,95.26000213623047
2023-12-21,97.2699966430664
2023-12-22,98.2300033569336
2023-12-26,98.97000122070312
2023-12-27,99.55000305175781
2023-12-28,98.77999877929688
2023-12-29,98.94000244140625
2024-01-02,97.88999938964844
2024-01-03,96.86000061035156
2024-01-04,97.0199966430664
2024-01-05,97.61000061035156
2024-01-08,98.62999725341797
2024-01-09,96.9000015258789
2024-01-10,95.48999786376953
2024-01-11,94.66999816894531
2024-01-12,94.30999755859375
2024-01-16,94.4000015258789
2024-01-17,93.55999755859375
2024-01-18,93.69000244140625
2024-01-19,95.83999633789062
2024-01-22,95.94000244140625
2024-01-23,95.54000091552734
2024-01-24,96.0999984741211
2024-01-25,96.70999908447266
2024-01-26,96.83000183105469
2024-01-29,96.23999786376953
2024-01-30,95.87000274658203
2024-01-31,94.18000030517578
2024-02-01,94.11000061035156
2024-02-02,93.47000122070312
2024-02-05,92.20999908447266
2024-02-06,92.05000305175781
2024-02-07,91.75
2024-02-08,91.87999725341797
2024-02-09,92.63999938964844
2024-02-12,93.83000183105469
2024-02-13,90.58000183105469
2024-02-14,92.58000183105469
2024-02-15,94.56999969482422
2024-02-16,94.19000244140625
2024-02-20,94.5999984741211
2024-02-21,94.30000305175781
2024-02-22,94.77999877929688
2024-02-23,94.91999816894531
2024-02-26,93.87999725341797
2024-02-27,90.38999938964844
2024-02-28,89.52999877929688
2024-02-29,90.5
2024-03-01,90.76000213623047
2024-03-04,91.37999725341797
2024-03-05,91.47000122070312
2024-03-06,92.47000122070312
2024-03-07,93.87999725341797
2024-03-08,94.02999877929688
2024-03-11,94.43000030517578
2024-03-12,94.52999877929688
2024-03-13,95.52999877929688
2024-03-14,93.7699966430664
2024-03-15,93.8499984741211
2024-03-18,93.91999816894531
2024-03-19,94.04000091552734
2024-03-20,96.12999725341797
2024-03-21,96.44000244140625
2024-03-22,95.48999786376953
2024-03-25,95.69000244140625
2024-03-26,95.97000122070312
2024-03-27,96.37999725341797
2024-03-28,97.68000030517578
2024-04-01,97.61000061035156
2024-04-02,96.44000244140625
2024-04-03,96.9000015258789
2024-04-04,96.61000061035156
2024-04-05,97.1500015258789
2024-04-08,98.02999877929688
2024-04-09,98.36000061035156
2024-04-10,95.56999969482422
2024-04-11,94.80999755859375
2024-04-12,93.0199966430664
2024-04-15,92.75
2024-04-16,91.16000366210938
2024-04-17,90.95999908447266
2024-04-18,91.01000213623047
2024-04-19,92.13999938964844
2024-04-22,92.98999786376953
2024-04-23,93.81999969482422
2024-04-24,92.83999633789062
2024-04-25,92.72000122070312
2024-04-26,90.91000366210938
2024-04-29,90.2300033569336
2024-04-30,89.31999969482422
2024-05-01,89.6500015258789
2024-05-02,89.88999938964844
2024-05-03,91.2300033569336
2024-05-06,93.05000305175781
2024-05-07,92.05999755859375
2024-05-08,92.86000061035156
2024-05-09,93.19000244140625
2024-05-10,93.75
2024-05-13,94.11000061035156
2024-05-14,94.5
2024-05-15,95.25
2024-05-16,94.44999694824219
2024-05-17,95.22000122070312
2024-05-20,94.19000244140625
2024-05-21,94.62999725341797
2024-05-22,94.4800033569336
2024-05-23,94.55000305175781
2024-05-24,95.47000122070312
2024-05-28,96.11000061035156
2024-05-29,86.9800033569336
2024-05-30,87.62999725341797
2024-05-31,89.11000061035156
2024-06-03,88.94000244140625
2024-06-04,87.52999877929688
2024-06-05,86.81999969482422
2024-06-06,86.52999877929688
2024-06-07,84.95999908447266
2024-06-10,84.44999694824219
2024-06-11,83.5199966430664
2024-06-12,84.9000015258789
2024-06-13,84.47000122070312
2024-06-14,83.58999633789062
2024-06-17,83.79000091552734
2024-06-18,84.16000366210938
2024-06-20,83.88999938964844
2024-06-21,83.7699966430664
2024-06-24,85.22000122070312
2024-06-25,84.80000305175781
2024-06-26,84.41000366210938
2024-06-27,83.30000305175781
2024-06-28,83.8499984741211
2024-07-01,83.16999816894531
2024-07-02,84.30000305175781
2024-07-03,84.97000122070312
2024-07-05,83.72000122070312
2024-07-08,84.25
2024-07-09,84.5999984741211
2024-07-10,85.2699966430664
2024-07-11,85.69000244140625
2024-07-12,86.63999938964844
2024-07-15,86.72000122070312
2024-07-16,87.76000213623047
2024-07-17,87.25
2024-07-18,86.75
2024-07-19,86.94999694824219
2024-07-22,87.4800033569336
2024-07-23,87.45999908447266
2024-07-24,86.25
2024-07-25,86.9800033569336
2024-07-26,87.33000183105469
2024-07-29,87.2300033569336
2024-07-30,82.5
2024-07-31,84.33000183105469
2024-08-01,82.63999938964844
2024-08-02,80.7300033569336
2024-08-05,79.0999984741211
2024-08-06,80.94999694824219
2024-08-07,80.20999908447266
2024-08-08,81.30999755859375
2024-08-09,81.55999755859375
2024-08-12,81.37000274658203
2024-08-13,82.87999725341797
2024-08-14,83.33999633789062
2024-08-15,84.70999908447266
2024-08-16,85.51000213623047
2024-08-19,86.4000015258789
2024-08-20,86.66000366210938
2024-08-21,86.66000366210938
2024-08-22,86.7699966430664
2024-08-23,88.27999877929688
2024-08-26,88.7699966430664
2024-08-27,83.30000305175781
2024-08-28,81.87999725341797
2024-08-29,82.95999908447266
2024-08-30,83.62000274658203
2024-09-03,82.33999633789062
2024-09-04,83.05000305175781
2024-09-05,82.97000122070312
2024-09-06,82.33000183105469
2024-09-09,83.0199966430664
2024-09-10,82.88999938964844
2024-09-11,84.3499984741211
2024-09-12,85.12999725341797
2024-09-13,85.55999755859375
2024-09-16,86.87999725341797
2024-09-17,87.70999908447266
2024-09-18,86.87000274658203
2024-09-19,88.80000305175781
2024-09-20,89.91000366210938
2024-09-23,89.98999786376953
2024-09-24,90.0999984741211
2024-09-25,89.44999694824219
2024-09-26,90.7699966430664
2024-09-27,90.43000030517578
2024-09-30,90.19999694824219
2024-10-01,91.25
2024-10-02,91.04000091552734
2024-10-03,91.22000122070312
2024-10-04,91.63999938964844
2024-10-07,90.88999938964844
2024-10-08,90.01000213623047
2024-10-09,89.73999786376953
2024-10-10,91.19999694824219
2024-10-11,92.66999816894531
2024-10-14,93.25
2024-10-15,92.75
2024-10-16,93.8499984741211
2024-10-17,93.58000183105469
2024-10-18,94.05999755859375
2024-10-21,92.79000091552734
2024-10-22,93.04000091552734
2024-10-23,93.33000183105469
2024-10-24,93.38999938964844
2024-10-25,92.7699966430664
2024-10-28,93.5
2024-10-29,93.0
2024-10-30,91.88999938964844
2024-10-31,91.12000274658203
2024-11-01,90.76000213623047
2024-11-04,90.05999755859375
2024-11-05,91.29000091552734
2024-11-06,93.16999816894531
2024-11-07,93.2300033569336
2024-11-08,92.91000366210938
2024-11-11,94.08999633789062
2024-11-12,94.08999633789062
2024-11-13,93.45999908447266
2024-11-14,93.4000015258789
2024-11-15,93.18000030517578
2024-11-18,93.05000305175781
2024-11-19,94.08999633789062
2024-11-20,94.04000091552734
2024-11-21,94.62999725341797
