Date,STM
2022-06-30,31.469999313354492
2022-07-01,30.399999618530273
2022-07-05,29.559999465942383
2022-07-06,30.079999923706055
2022-07-07,30.81999969482422
2022-07-08,31.239999771118164
2022-07-11,31.100000381469727
2022-07-12,31.149999618530273
2022-07-13,31.459999084472656
2022-07-14,32.040000915527344
2022-07-15,32.709999084472656
2022-07-18,32.630001068115234
2022-07-19,34.369998931884766
2022-07-20,34.650001525878906
2022-07-21,35.220001220703125
2022-07-22,34.720001220703125
2022-07-25,35.060001373291016
2022-07-26,34.290000915527344
2022-07-27,36.33000183105469
2022-07-28,37.2400016784668
2022-07-29,37.939998626708984
2022-08-01,38.2400016784668
2022-08-02,38.189998626708984
2022-08-03,39.279998779296875
2022-08-04,39.59000015258789
2022-08-05,38.52000045776367
2022-08-08,38.2400016784668
2022-08-09,36.06999969482422
2022-08-10,37.79999923706055
2022-08-11,37.65999984741211
2022-08-12,38.7599983215332
2022-08-15,38.68000030517578
2022-08-16,38.2599983215332
2022-08-17,37.02000045776367
2022-08-18,37.86000061035156
2022-08-19,36.709999084472656
2022-08-22,35.150001525878906
2022-08-23,35.529998779296875
2022-08-24,35.709999084472656
2022-08-25,36.95000076293945
2022-08-26,34.959999084472656
2022-08-29,34.90999984741211
2022-08-30,35.38999938964844
2022-08-31,34.900001525878906
2022-09-01,34.75
2022-09-02,34.52000045776367
2022-09-06,34.33000183105469
2022-09-07,35.959999084472656
2022-09-08,36.15999984741211
2022-09-09,37.060001373291016
2022-09-12,37.380001068115234
2022-09-13,35.22999954223633
2022-09-14,36.11000061035156
2022-09-15,35.72999954223633
2022-09-16,35.84000015258789
2022-09-19,36.119998931884766
2022-09-20,35.56999969482422
2022-09-21,35.650001525878906
2022-09-22,34.290000915527344
2022-09-23,33.27000045776367
2022-09-26,32.70000076293945
2022-09-27,33.099998474121094
2022-09-28,33.220001220703125
2022-09-29,31.399999618530273
2022-09-30,30.940000534057617
2022-10-03,32.060001373291016
2022-10-04,34.099998474121094
2022-10-05,34.81999969482422
2022-10-06,34.4900016784668
2022-10-07,32.720001220703125
2022-10-10,32.16999816894531
2022-10-11,30.81999969482422
2022-10-12,30.6299991607666
2022-10-13,31.8700008392334
2022-10-14,30.610000610351562
2022-10-17,31.760000228881836
2022-10-18,32.099998474121094
2022-10-19,31.81999969482422
2022-10-20,32.25
2022-10-21,33.310001373291016
2022-10-24,33.63999938964844
2022-10-25,34.7400016784668
2022-10-26,34.58000183105469
2022-10-27,31.700000762939453
2022-10-28,32.0
2022-10-31,31.1200008392334
2022-11-01,31.31999969482422
2022-11-02,30.18000030517578
2022-11-03,29.90999984741211
2022-11-04,31.739999771118164
2022-11-07,32.349998474121094
2022-11-08,33.630001068115234
2022-11-09,32.86000061035156
2022-11-10,36.91999816894531
2022-11-11,37.709999084472656
2022-11-14,37.84000015258789
2022-11-15,38.790000915527344
2022-11-16,37.810001373291016
2022-11-17,38.33000183105469
2022-11-18,38.310001373291016
2022-11-21,37.709999084472656
2022-11-22,38.58000183105469
2022-11-23,38.720001220703125
2022-11-25,38.369998931884766
2022-11-28,37.13999938964844
2022-11-29,36.90999984741211
2022-11-30,38.880001068115234
2022-12-01,38.75
2022-12-02,38.66999816894531
2022-12-05,38.47999954223633
2022-12-06,37.7599983215332
2022-12-07,37.689998626708984
2022-12-08,38.70000076293945
2022-12-09,38.2400016784668
2022-12-12,38.91999816894531
2022-12-13,39.84000015258789
2022-12-14,39.0
2022-12-15,37.380001068115234
2022-12-16,37.11000061035156
2022-12-19,36.689998626708984
2022-12-20,36.66999816894531
2022-12-21,37.52000045776367
2022-12-22,36.04999923706055
2022-12-23,35.849998474121094
2022-12-27,35.130001068115234
2022-12-28,34.779998779296875
2022-12-29,35.72999954223633
2022-12-30,35.56999969482422
2023-01-03,35.349998474121094
2023-01-04,36.5
2023-01-05,36.099998474121094
2023-01-06,38.11000061035156
2023-01-09,39.56999969482422
2023-01-10,40.15999984741211
2023-01-11,40.52000045776367
2023-01-12,40.7599983215332
2023-01-13,41.13999938964844
2023-01-17,41.72999954223633
2023-01-18,42.290000915527344
2023-01-19,40.72999954223633
2023-01-20,41.790000915527344
2023-01-23,42.9900016784668
2023-01-24,42.439998626708984
2023-01-25,43.33000183105469
2023-01-26,46.689998626708984
2023-01-27,47.790000915527344
2023-01-30,46.93000030517578
2023-01-31,47.220001220703125
2023-02-01,49.27000045776367
2023-02-02,50.41999816894531
2023-02-03,49.439998626708984
2023-02-06,48.33000183105469
2023-02-07,49.52000045776367
2023-02-08,48.47999954223633
2023-02-09,49.119998931884766
2023-02-10,48.06999969482422
2023-02-13,48.97999954223633
2023-02-14,49.4900016784668
2023-02-15,49.779998779296875
2023-02-16,49.15999984741211
2023-02-17,49.13999938964844
2023-02-21,47.619998931884766
2023-02-22,47.34000015258789
2023-02-23,48.400001525878906
2023-02-24,47.459999084472656
2023-02-27,48.20000076293945
2023-02-28,48.15999984741211
2023-03-01,48.970001220703125
2023-03-02,47.779998779296875
2023-03-03,48.72999954223633
2023-03-06,48.5099983215332
2023-03-07,47.56999969482422
2023-03-08,49.380001068115234
2023-03-09,48.540000915527344
2023-03-10,48.290000915527344
2023-03-13,47.79999923706055
2023-03-14,49.31999969482422
2023-03-15,47.34000015258789
2023-03-16,48.56999969482422
2023-03-17,48.029998779296875
2023-03-20,48.86000061035156
2023-03-21,49.709999084472656
2023-03-22,49.310001373291016
2023-03-23,50.900001525878906
2023-03-24,49.209999084472656
2023-03-27,49.209999084472656
2023-03-28,49.470001220703125
2023-03-29,51.59000015258789
2023-03-30,53.099998474121094
2023-03-31,53.4900016784668
2023-04-03,52.88999938964844
2023-04-04,51.689998626708984
2023-04-05,50.31999969482422
2023-04-06,50.0
2023-04-10,50.47999954223633
2023-04-11,50.20000076293945
2023-04-12,49.689998626708984
2023-04-13,51.38999938964844
2023-04-14,50.779998779296875
2023-04-17,50.439998626708984
2023-04-18,50.59000015258789
2023-04-19,49.54999923706055
2023-04-20,47.439998626708984
2023-04-21,47.45000076293945
2023-04-24,46.7400016784668
2023-04-25,45.13999938964844
2023-04-26,46.279998779296875
2023-04-27,42.84000015258789
2023-04-28,42.880001068115234
2023-05-01,42.970001220703125
2023-05-02,43.099998474121094
2023-05-03,42.45000076293945
2023-05-04,41.33000183105469
2023-05-05,42.58000183105469
2023-05-08,42.77000045776367
2023-05-09,42.18000030517578
2023-05-10,42.880001068115234
2023-05-11,41.88999938964844
2023-05-12,42.41999816894531
2023-05-15,42.5
2023-05-16,42.4900016784668
2023-05-17,43.540000915527344
2023-05-18,44.5099983215332
2023-05-19,45.040000915527344
2023-05-22,45.40999984741211
2023-05-23,44.33000183105469
2023-05-24,42.15999984741211
2023-05-25,42.4900016784668
2023-05-26,44.060001373291016
2023-05-30,43.34000015258789
2023-05-31,43.439998626708984
2023-06-01,44.95000076293945
2023-06-02,44.90999984741211
2023-06-05,44.349998474121094
2023-06-06,44.83000183105469
2023-06-07,45.7599983215332
2023-06-08,47.040000915527344
2023-06-09,47.22999954223633
2023-06-12,49.04999923706055
2023-06-13,49.439998626708984
2023-06-14,50.220001220703125
2023-06-15,49.849998474121094
2023-06-16,49.9900016784668
2023-06-20,48.86000061035156
2023-06-21,47.70000076293945
2023-06-22,47.9900016784668
2023-06-23,46.470001220703125
2023-06-26,47.20000076293945
2023-06-27,48.040000915527344
2023-06-28,48.22999954223633
2023-06-29,48.70000076293945
2023-06-30,49.9900016784668
2023-07-03,50.27000045776367
2023-07-05,48.97999954223633
2023-07-06,47.349998474121094
2023-07-07,47.84000015258789
2023-07-10,48.7599983215332
2023-07-11,49.400001525878906
2023-07-12,51.65999984741211
2023-07-13,53.40999984741211
2023-07-14,52.47999954223633
2023-07-17,52.77000045776367
2023-07-18,52.9900016784668
2023-07-19,52.11000061035156
2023-07-20,50.70000076293945
2023-07-21,50.650001525878906
2023-07-24,50.459999084472656
2023-07-25,51.619998931884766
2023-07-26,51.54999923706055
2023-07-27,54.22999954223633
2023-07-28,53.45000076293945
2023-07-31,53.68000030517578
2023-08-01,53.619998931884766
2023-08-02,52.040000915527344
2023-08-03,51.2400016784668
2023-08-04,49.650001525878906
2023-08-07,49.97999954223633
2023-08-08,49.040000915527344
2023-08-09,48.40999984741211
2023-08-10,48.459999084472656
2023-08-11,47.220001220703125
2023-08-14,47.83000183105469
2023-08-15,47.09000015258789
2023-08-16,46.369998931884766
2023-08-17,45.93000030517578
2023-08-18,46.11000061035156
2023-08-21,46.869998931884766
2023-08-22,46.91999816894531
2023-08-23,47.290000915527344
2023-08-24,45.52000045776367
2023-08-25,46.290000915527344
2023-08-28,46.90999984741211
2023-08-29,47.83000183105469
2023-08-30,47.79999923706055
2023-08-31,47.2599983215332
2023-09-01,47.02000045776367
2023-09-05,46.52000045776367
2023-09-06,46.09000015258789
2023-09-07,44.2599983215332
2023-09-08,44.220001220703125
2023-09-11,44.439998626708984
2023-09-12,43.900001525878906
2023-09-13,44.29999923706055
2023-09-14,44.68000030517578
2023-09-15,43.7599983215332
2023-09-18,43.400001525878906
2023-09-19,43.34000015258789
2023-09-20,43.02000045776367
2023-09-21,42.66999816894531
2023-09-22,42.720001220703125
2023-09-25,42.72999954223633
2023-09-26,41.779998779296875
2023-09-27,42.0
2023-09-28,42.709999084472656
2023-09-29,43.15999984741211
2023-10-02,43.119998931884766
2023-10-03,42.060001373291016
2023-10-04,43.56999969482422
2023-10-05,43.41999816894531
2023-10-06,44.83000183105469
2023-10-09,44.290000915527344
2023-10-10,44.97999954223633
2023-10-11,45.150001525878906
2023-10-12,44.38999938964844
2023-10-13,42.88999938964844
2023-10-16,43.52000045776367
2023-10-17,42.81999969482422
2023-10-18,41.790000915527344
2023-10-19,40.70000076293945
2023-10-20,39.77000045776367
2023-10-23,39.779998779296875
2023-10-24,39.790000915527344
2023-10-25,38.9900016784668
2023-10-26,40.25
2023-10-27,39.59000015258789
2023-10-30,37.689998626708984
2023-10-31,37.97999954223633
2023-11-01,38.4900016784668
2023-11-02,40.040000915527344
2023-11-03,41.25
2023-11-06,41.0099983215332
2023-11-07,40.79999923706055
2023-11-08,40.97999954223633
2023-11-09,40.459999084472656
2023-11-10,41.77000045776367
2023-11-13,41.279998779296875
2023-11-14,43.7400016784668
2023-11-15,45.560001373291016
2023-11-16,45.36000061035156
2023-11-17,45.7400016784668
2023-11-20,46.290000915527344
2023-11-21,45.349998474121094
2023-11-22,45.279998779296875
2023-11-24,45.630001068115234
2023-11-27,45.38999938964844
2023-11-28,45.72999954223633
2023-11-29,47.0099983215332
2023-11-30,47.439998626708984
2023-12-01,47.84000015258789
2023-12-04,47.5099983215332
2023-12-05,47.47999954223633
2023-12-06,47.470001220703125
2023-12-07,47.7599983215332
2023-12-08,47.869998931884766
2023-12-11,48.2599983215332
2023-12-12,48.22999954223633
2023-12-13,48.77000045776367
2023-12-14,50.15999984741211
2023-12-15,50.41999816894531
2023-12-18,49.90999984741211
2023-12-19,50.43000030517578
2023-12-20,49.08000183105469
2023-12-21,50.2400016784668
2023-12-22,50.119998931884766
2023-12-26,50.54999923706055
2023-12-27,50.900001525878906
2023-12-28,50.220001220703125
2023-12-29,50.130001068115234
2024-01-02,48.349998474121094
2024-01-03,46.9900016784668
2024-01-04,44.900001525878906
2024-01-05,44.61000061035156
2024-01-08,45.45000076293945
2024-01-09,44.66999816894531
2024-01-10,44.38999938964844
2024-01-11,44.2400016784668
2024-01-12,43.560001373291016
2024-01-16,43.54999923706055
2024-01-17,42.560001373291016
2024-01-18,43.9900016784668
2024-01-19,44.9900016784668
2024-01-22,45.33000183105469
2024-01-23,46.66999816894531
2024-01-24,45.959999084472656
2024-01-25,45.599998474121094
2024-01-26,44.619998931884766
2024-01-29,44.81999969482422
2024-01-30,44.34000015258789
2024-01-31,44.119998931884766
2024-02-01,44.290000915527344
2024-02-02,43.650001525878906
2024-02-05,44.75
2024-02-06,44.220001220703125
2024-02-07,44.029998779296875
2024-02-08,45.16999816894531
2024-02-09,46.2599983215332
2024-02-12,45.86000061035156
2024-02-13,44.209999084472656
2024-02-14,44.9900016784668
2024-02-15,45.310001373291016
2024-02-16,45.18000030517578
2024-02-20,44.56999969482422
2024-02-21,44.619998931884766
2024-02-22,45.630001068115234
2024-02-23,44.75
2024-02-26,44.849998474121094
2024-02-27,46.310001373291016
2024-02-28,44.91999816894531
2024-02-29,45.619998931884766
2024-03-01,47.16999816894531
2024-03-04,46.560001373291016
2024-03-05,45.849998474121094
2024-03-06,46.86000061035156
2024-03-07,48.56999969482422
2024-03-08,46.95000076293945
2024-03-11,47.5
2024-03-12,48.61000061035156
2024-03-13,47.61000061035156
2024-03-14,46.5099983215332
2024-03-15,44.849998474121094
2024-03-18,44.58000183105469
2024-03-19,43.68000030517578
2024-03-20,44.33000183105469
2024-03-21,43.47999954223633
2024-03-22,43.29999923706055
2024-03-25,42.93000030517578
2024-03-26,43.02000045776367
2024-03-27,43.970001220703125
2024-03-28,43.2400016784668
2024-04-01,43.33000183105469
2024-04-02,41.95000076293945
2024-04-03,42.540000915527344
2024-04-04,41.880001068115234
2024-04-05,41.95000076293945
2024-04-08,42.2599983215332
2024-04-09,43.459999084472656
2024-04-10,42.290000915527344
2024-04-11,42.65999984741211
2024-04-12,41.08000183105469
2024-04-15,40.63999938964844
2024-04-16,40.33000183105469
2024-04-17,40.33000183105469
2024-04-18,39.61000061035156
2024-04-19,38.599998474121094
2024-04-22,39.25
2024-04-23,39.97999954223633
2024-04-24,42.13999938964844
2024-04-25,42.599998474121094
2024-04-26,41.33000183105469
2024-04-29,41.18000030517578
2024-04-30,39.560001373291016
2024-05-01,38.7400016784668
2024-05-02,39.18000030517578
2024-05-03,40.06999969482422
2024-05-06,40.310001373291016
2024-05-07,40.689998626708984
2024-05-08,40.36000061035156
2024-05-09,40.31999969482422
2024-05-10,40.5099983215332
2024-05-13,40.52000045776367
2024-05-14,41.84000015258789
2024-05-15,42.849998474121094
2024-05-16,41.93000030517578
2024-05-17,41.63999938964844
2024-05-20,42.040000915527344
2024-05-21,40.959999084472656
2024-05-22,42.27000045776367
2024-05-23,41.70000076293945
2024-05-24,41.88999938964844
2024-05-28,41.880001068115234
2024-05-29,40.29999923706055
2024-05-30,40.95000076293945
2024-05-31,41.970001220703125
2024-06-03,41.970001220703125
2024-06-04,42.939998626708984
2024-06-05,44.369998931884766
2024-06-06,45.060001373291016
2024-06-07,44.4900016784668
2024-06-10,44.34000015258789
2024-06-11,43.81999969482422
2024-06-12,45.2400016784668
2024-06-13,44.25
2024-06-14,42.459999084472656
2024-06-17,43.099998474121094
2024-06-18,43.08000183105469
2024-06-20,40.68000030517578
2024-06-21,40.790000915527344
2024-06-24,40.25
2024-06-25,40.099998474121094
2024-06-26,39.779998779296875
2024-06-27,38.9900016784668
2024-06-28,39.279998779296875
2024-07-01,39.25
2024-07-02,40.369998931884766
2024-07-03,41.119998931884766
2024-07-05,42.41999816894531
2024-07-08,42.40999984741211
2024-07-09,41.5099983215332
2024-07-10,42.58000183105469
2024-07-11,41.88999938964844
2024-07-12,42.66999816894531
2024-07-15,42.130001068115234
2024-07-16,42.720001220703125
2024-07-17,41.099998474121094
2024-07-18,41.599998474121094
2024-07-19,39.93000030517578
2024-07-22,42.0099983215332
2024-07-23,40.2599983215332
2024-07-24,39.540000915527344
2024-07-25,33.470001220703125
2024-07-26,33.9900016784668
2024-07-29,33.61000061035156
2024-07-30,32.59000015258789
2024-07-31,33.7599983215332
2024-08-01,31.399999618530273
2024-08-02,30.219999313354492
2024-08-05,29.389999389648438
2024-08-06,28.940000534057617
2024-08-07,28.239999771118164
2024-08-08,29.420000076293945
2024-08-09,29.329999923706055
2024-08-12,29.329999923706055
2024-08-13,29.989999771118164
2024-08-14,29.610000610351562
2024-08-15,30.719999313354492
2024-08-16,30.639999389648438
2024-08-19,31.31999969482422
2024-08-20,30.8799991607666
2024-08-21,31.5
2024-08-22,30.59000015258789
2024-08-23,31.6299991607666
2024-08-26,31.040000915527344
2024-08-27,31.489999771118164
2024-08-28,31.010000228881836
2024-08-29,31.149999618530273
2024-08-30,31.950000762939453
2024-09-03,29.59000015258789
2024-09-04,29.780000686645508
2024-09-05,29.5
2024-09-06,28.3700008392334
2024-09-09,28.8700008392334
2024-09-10,28.030000686645508
2024-09-11,28.329999923706055
2024-09-12,27.950000762939453
2024-09-13,28.59000015258789
2024-09-16,27.81999969482422
2024-09-17,28.219999313354492
2024-09-18,27.969999313354492
2024-09-19,28.989999771118164
2024-09-20,27.940000534057617
2024-09-23,27.90999984741211
2024-09-24,28.440000534057617
2024-09-25,28.100000381469727
2024-09-26,29.479999542236328
2024-09-27,30.360000610351562
2024-09-30,29.729999542236328
2024-10-01,28.899999618530273
2024-10-02,28.84000015258789
2024-10-03,28.239999771118164
2024-10-04,28.43000030517578
2024-10-07,28.18000030517578
2024-10-08,27.989999771118164
2024-10-09,28.15999984741211
2024-10-10,27.940000534057617
2024-10-11,27.940000534057617
2024-10-14,28.329999923706055
2024-10-15,26.8799991607666
2024-10-16,27.260000228881836
2024-10-17,27.440000534057617
2024-10-18,27.989999771118164
2024-10-21,27.43000030517578
2024-10-22,27.68000030517578
2024-10-23,27.899999618530273
2024-10-24,28.15999984741211
2024-10-25,28.219999313354492
2024-10-28,28.540000915527344
2024-10-29,28.920000076293945
2024-10-30,27.549999237060547
2024-10-31,27.139999389648438
2024-11-01,26.670000076293945
2024-11-04,25.959999084472656
2024-11-05,26.690000534057617
2024-11-06,26.5
2024-11-07,27.1299991607666
2024-11-08,26.510000228881836
2024-11-11,26.860000610351562
2024-11-12,27.149999618530273
2024-11-13,25.8700008392334
2024-11-14,26.100000381469727
2024-11-15,25.270000457763672
2024-11-18,24.950000762939453
2024-11-19,24.540000915527344
2024-11-20,24.5
2024-11-21,24.540000915527344
