Date,PKX
2022-07-21,45.540000915527344
2022-07-22,44.459999084472656
2022-07-25,45.0099983215332
2022-07-26,44.869998931884766
2022-07-27,45.90999984741211
2022-07-28,46.5099983215332
2022-07-29,46.849998474121094
2022-08-01,45.91999816894531
2022-08-02,44.81999969482422
2022-08-03,45.310001373291016
2022-08-04,45.04999923706055
2022-08-05,45.959999084472656
2022-08-08,46.11000061035156
2022-08-09,46.79999923706055
2022-08-10,48.68000030517578
2022-08-11,49.86000061035156
2022-08-12,50.20000076293945
2022-08-15,49.68000030517578
2022-08-16,49.7400016784668
2022-08-17,48.689998626708984
2022-08-18,48.22999954223633
2022-08-19,47.15999984741211
2022-08-22,45.880001068115234
2022-08-23,46.54999923706055
2022-08-24,45.709999084472656
2022-08-25,47.029998779296875
2022-08-26,45.4900016784668
2022-08-29,45.43000030517578
2022-08-30,46.040000915527344
2022-08-31,47.02000045776367
2022-09-01,46.130001068115234
2022-09-02,44.90999984741211
2022-09-06,45.54999923706055
2022-09-07,45.130001068115234
2022-09-08,43.689998626708984
2022-09-09,44.59000015258789
2022-09-12,44.970001220703125
2022-09-13,43.400001525878906
2022-09-14,42.400001525878906
2022-09-15,41.459999084472656
2022-09-16,41.68000030517578
2022-09-19,42.279998779296875
2022-09-20,42.81999969482422
2022-09-21,42.369998931884766
2022-09-22,42.029998779296875
2022-09-23,40.61000061035156
2022-09-26,39.02000045776367
2022-09-27,39.58000183105469
2022-09-28,40.130001068115234
2022-09-29,38.0
2022-09-30,36.61000061035156
2022-10-03,38.27000045776367
2022-10-04,39.959999084472656
2022-10-05,39.369998931884766
2022-10-06,39.2400016784668
2022-10-07,39.18000030517578
2022-10-10,39.45000076293945
2022-10-11,39.70000076293945
2022-10-12,41.38999938964844
2022-10-13,41.849998474121094
2022-10-14,41.810001373291016
2022-10-17,43.25
2022-10-18,43.36000061035156
2022-10-19,43.9900016784668
2022-10-20,44.099998474121094
2022-10-21,44.939998626708984
2022-10-24,42.45000076293945
2022-10-25,42.349998474121094
2022-10-26,42.2400016784668
2022-10-27,42.939998626708984
2022-10-28,42.93000030517578
2022-10-31,43.380001068115234
2022-11-01,44.7400016784668
2022-11-02,43.849998474121094
2022-11-03,45.130001068115234
2022-11-04,46.939998626708984
2022-11-07,48.720001220703125
2022-11-08,49.41999816894531
2022-11-09,49.84000015258789
2022-11-10,52.63999938964844
2022-11-11,54.349998474121094
2022-11-14,55.63999938964844
2022-11-15,55.09000015258789
2022-11-16,53.75
2022-11-17,53.380001068115234
2022-11-18,53.959999084472656
2022-11-21,53.2400016784668
2022-11-22,54.31999969482422
2022-11-23,54.54999923706055
2022-11-25,55.29999923706055
2022-11-28,54.54999923706055
2022-11-29,55.34000015258789
2022-11-30,57.060001373291016
2022-12-01,57.029998779296875
2022-12-02,56.939998626708984
2022-12-05,55.68000030517578
2022-12-06,54.52000045776367
2022-12-07,55.02000045776367
2022-12-08,54.65999984741211
2022-12-09,53.91999816894531
2022-12-12,54.16999816894531
2022-12-13,55.349998474121094
2022-12-14,54.33000183105469
2022-12-15,53.029998779296875
2022-12-16,52.939998626708984
2022-12-19,53.36000061035156
2022-12-20,54.40999984741211
2022-12-21,55.689998626708984
2022-12-22,55.33000183105469
2022-12-23,55.7599983215332
2022-12-27,56.529998779296875
2022-12-28,56.43000030517578
2022-12-29,54.959999084472656
2022-12-30,54.470001220703125
2023-01-03,53.439998626708984
2023-01-04,54.880001068115234
2023-01-05,54.83000183105469
2023-01-06,57.81999969482422
2023-01-09,58.7599983215332
2023-01-10,59.540000915527344
2023-01-11,59.189998626708984
2023-01-12,59.7400016784668
2023-01-13,61.43000030517578
2023-01-17,61.290000915527344
2023-01-18,60.630001068115234
2023-01-19,61.119998931884766
2023-01-20,62.849998474121094
2023-01-23,62.95000076293945
2023-01-24,62.90999984741211
2023-01-25,61.9900016784668
2023-01-26,64.16000366210938
2023-01-27,62.7400016784668
2023-01-30,62.040000915527344
2023-01-31,61.90999984741211
2023-02-01,63.02000045776367
2023-02-02,62.02000045776367
2023-02-03,60.880001068115234
2023-02-06,59.16999816894531
2023-02-07,59.4900016784668
2023-02-08,58.900001525878906
2023-02-09,60.02000045776367
2023-02-10,59.38999938964844
2023-02-13,60.130001068115234
2023-02-14,61.060001373291016
2023-02-15,63.06999969482422
2023-02-16,64.25
2023-02-17,64.04000091552734
2023-02-21,65.13999938964844
2023-02-22,63.2599983215332
2023-02-23,63.439998626708984
2023-02-24,61.5
2023-02-27,61.31999969482422
2023-02-28,60.9900016784668
2023-03-01,62.58000183105469
2023-03-02,64.52999877929688
2023-03-03,64.61000061035156
2023-03-06,62.90999984741211
2023-03-07,62.630001068115234
2023-03-08,62.619998931884766
2023-03-09,60.59000015258789
2023-03-10,60.279998779296875
2023-03-13,61.279998779296875
2023-03-14,60.72999954223633
2023-03-15,59.77000045776367
2023-03-16,62.029998779296875
2023-03-17,60.81999969482422
2023-03-20,61.630001068115234
2023-03-21,61.34000015258789
2023-03-22,62.79999923706055
2023-03-23,63.09000015258789
2023-03-24,61.849998474121094
2023-03-27,63.81999969482422
2023-03-28,65.11000061035156
2023-03-29,65.12999725341797
2023-03-30,65.70999908447266
2023-03-31,69.69000244140625
2023-04-03,73.81999969482422
2023-04-04,68.0199966430664
2023-04-05,69.73999786376953
2023-04-06,67.93000030517578
2023-04-10,74.27999877929688
2023-04-11,74.47000122070312
2023-04-12,75.08000183105469
2023-04-13,74.38999938964844
2023-04-14,78.02999877929688
2023-04-17,79.73999786376953
2023-04-18,79.4000015258789
2023-04-19,77.18000030517578
2023-04-20,76.98999786376953
2023-04-21,74.72000122070312
2023-04-24,75.18000030517578
2023-04-25,70.37999725341797
2023-04-26,69.66000366210938
2023-04-27,72.0199966430664
2023-04-28,71.12000274658203
2023-05-01,70.61000061035156
2023-05-02,70.83999633789062
2023-05-03,70.7699966430664
2023-05-04,70.52999877929688
2023-05-05,72.45999908447266
2023-05-08,70.06999969482422
2023-05-09,70.01000213623047
2023-05-10,69.6500015258789
2023-05-11,68.2699966430664
2023-05-12,68.04000091552734
2023-05-15,69.04000091552734
2023-05-16,68.23999786376953
2023-05-17,69.58999633789062
2023-05-18,69.72000122070312
2023-05-19,68.41999816894531
2023-05-22,70.0
2023-05-23,70.5199966430664
2023-05-24,69.41000366210938
2023-05-25,68.62000274658203
2023-05-26,68.69999694824219
2023-05-30,68.20999908447266
2023-05-31,67.87999725341797
2023-06-01,69.05000305175781
2023-06-02,73.45999908447266
2023-06-05,73.58000183105469
2023-06-06,74.56999969482422
2023-06-07,74.4000015258789
2023-06-08,75.25
2023-06-09,76.05000305175781
2023-06-12,76.05000305175781
2023-06-13,76.9000015258789
2023-06-14,77.12999725341797
2023-06-15,76.44999694824219
2023-06-16,75.9800033569336
2023-06-20,74.70999908447266
2023-06-21,74.23999786376953
2023-06-22,76.33999633789062
2023-06-23,74.61000061035156
2023-06-26,76.54000091552734
2023-06-27,77.69999694824219
2023-06-28,74.5999984741211
2023-06-29,73.73999786376953
2023-06-30,73.94999694824219
2023-07-03,76.88999938964844
2023-07-05,76.44000244140625
2023-07-06,74.61000061035156
2023-07-07,77.27999877929688
2023-07-10,77.05000305175781
2023-07-11,77.04000091552734
2023-07-12,81.9800033569336
2023-07-13,84.52999877929688
2023-07-14,86.5
2023-07-17,93.55000305175781
2023-07-18,97.18000030517578
2023-07-19,98.19999694824219
2023-07-20,96.87000274658203
2023-07-21,105.69000244140625
2023-07-24,118.19000244140625
2023-07-25,131.86000061035156
2023-07-26,127.75
2023-07-27,115.0199966430664
2023-07-28,120.9000015258789
2023-07-31,125.48999786376953
2023-08-01,118.88999938964844
2023-08-02,112.30000305175781
2023-08-03,113.13999938964844
2023-08-04,113.19000244140625
2023-08-07,108.25
2023-08-08,112.97000122070312
2023-08-09,112.12999725341797
2023-08-10,111.9000015258789
2023-08-11,108.55999755859375
2023-08-14,108.3499984741211
2023-08-15,106.80999755859375
2023-08-16,102.44000244140625
2023-08-17,103.16000366210938
2023-08-18,102.55999755859375
2023-08-21,103.80000305175781
2023-08-22,104.2699966430664
2023-08-23,104.37999725341797
2023-08-24,107.98999786376953
2023-08-25,109.9800033569336
2023-08-28,112.33999633789062
2023-08-29,112.08000183105469
2023-08-30,110.45999908447266
2023-08-31,109.76000213623047
2023-09-01,107.27999877929688
2023-09-05,112.25
2023-09-06,108.4800033569336
2023-09-07,106.30999755859375
2023-09-08,108.87999725341797
2023-09-11,108.19000244140625
2023-09-12,103.37999725341797
2023-09-13,100.9000015258789
2023-09-14,104.83000183105469
2023-09-15,108.63999938964844
2023-09-18,113.66000366210938
2023-09-19,111.16999816894531
2023-09-20,110.79000091552734
2023-09-21,107.37999725341797
2023-09-22,106.4800033569336
2023-09-25,101.83999633789062
2023-09-26,99.4000015258789
2023-09-27,100.30999755859375
2023-09-28,102.01000213623047
2023-09-29,102.5
2023-10-02,100.51000213623047
2023-10-03,98.33999633789062
2023-10-04,95.5
2023-10-05,96.12000274658203
2023-10-06,96.7699966430664
2023-10-09,96.81999969482422
2023-10-10,92.61000061035156
2023-10-11,95.31999969482422
2023-10-12,94.95999908447266
2023-10-13,94.0999984741211
2023-10-16,94.16000366210938
2023-10-17,93.5199966430664
2023-10-18,91.51000213623047
2023-10-19,89.0999984741211
2023-10-20,83.33999633789062
2023-10-23,84.56999969482422
2023-10-24,88.55999755859375
2023-10-25,81.31999969482422
2023-10-26,78.0999984741211
2023-10-27,77.97000122070312
2023-10-30,80.37000274658203
2023-10-31,76.51000213623047
2023-11-01,76.47000122070312
2023-11-02,80.63999938964844
2023-11-03,83.44000244140625
2023-11-06,97.0
2023-11-07,89.37999725341797
2023-11-08,87.62999725341797
2023-11-09,87.08999633789062
2023-11-10,86.47000122070312
2023-11-13,85.88999938964844
2023-11-14,92.02999877929688
2023-11-15,90.87000274658203
2023-11-16,90.06999969482422
2023-11-17,89.87000274658203
2023-11-20,92.43000030517578
2023-11-21,91.30000305175781
2023-11-22,91.19000244140625
2023-11-24,91.11000061035156
2023-11-27,90.58000183105469
2023-11-28,92.98999786376953
2023-11-29,93.79000091552734
2023-11-30,93.19999694824219
2023-12-01,93.41999816894531
2023-12-04,90.63999938964844
2023-12-05,88.69000244140625
2023-12-06,85.5
2023-12-07,86.30999755859375
2023-12-08,89.8499984741211
2023-12-11,89.45999908447266
2023-12-12,89.12999725341797
2023-12-13,89.30999755859375
2023-12-14,90.61000061035156
2023-12-15,91.41000366210938
2023-12-18,94.23999786376953
2023-12-19,95.51000213623047
2023-12-20,93.70999908447266
2023-12-21,94.4800033569336
2023-12-22,93.7300033569336
2023-12-26,92.31999969482422
2023-12-27,95.2699966430664
2023-12-28,95.55999755859375
2023-12-29,95.11000061035156
2024-01-02,92.27999877929688
2024-01-03,89.97000122070312
2024-01-04,89.72000122070312
2024-01-05,91.45999908447266
2024-01-08,90.3499984741211
2024-01-09,86.51000213623047
2024-01-10,85.51000213623047
2024-01-11,85.0199966430664
2024-01-12,85.18000030517578
2024-01-16,81.4000015258789
2024-01-17,78.19000244140625
2024-01-18,79.12999725341797
2024-01-19,78.8499984741211
2024-01-22,75.80000305175781
2024-01-23,73.80000305175781
2024-01-24,75.29000091552734
2024-01-25,74.8499984741211
2024-01-26,77.27999877929688
2024-01-29,79.11000061035156
2024-01-30,79.9000015258789
2024-01-31,78.0
2024-02-01,81.5
2024-02-02,83.38999938964844
2024-02-05,83.0
2024-02-06,81.9000015258789
2024-02-07,84.4000015258789
2024-02-08,84.33000183105469
2024-02-09,85.02999877929688
2024-02-12,86.0999984741211
2024-02-13,80.01000213623047
2024-02-14,82.04000091552734
2024-02-15,83.30999755859375
2024-02-16,83.01000213623047
2024-02-20,82.0
2024-02-21,82.1500015258789
2024-02-22,82.48999786376953
2024-02-23,82.66000366210938
2024-02-26,81.55000305175781
2024-02-27,79.68000030517578
2024-02-28,80.23999786376953
2024-02-29,80.83000183105469
2024-03-01,81.9000015258789
2024-03-04,85.80000305175781
2024-03-05,83.47000122070312
2024-03-06,83.23999786376953
2024-03-07,84.56999969482422
2024-03-08,83.83000183105469
2024-03-11,82.91000366210938
2024-03-12,85.16999816894531
2024-03-13,85.18000030517578
2024-03-14,82.52999877929688
2024-03-15,81.37999725341797
2024-03-18,82.30000305175781
2024-03-19,80.77999877929688
2024-03-20,81.12000274658203
2024-03-21,80.83999633789062
2024-03-22,79.30999755859375
2024-03-25,80.52999877929688
2024-03-26,79.6500015258789
2024-03-27,80.16000366210938
2024-03-28,78.41999816894531
2024-04-01,76.68000030517578
2024-04-02,75.79000091552734
2024-04-03,74.88999938964844
2024-04-04,73.97000122070312
2024-04-05,73.55000305175781
2024-04-08,74.95999908447266
2024-04-09,75.75
2024-04-10,72.9000015258789
2024-04-11,73.68000030517578
2024-04-12,70.3499984741211
2024-04-15,70.01000213623047
2024-04-16,68.48999786376953
2024-04-17,67.9000015258789
2024-04-18,70.0999984741211
2024-04-19,70.58999633789062
2024-04-22,71.5999984741211
2024-04-23,71.4800033569336
2024-04-24,71.37999725341797
2024-04-25,71.04000091552734
2024-04-26,71.5999984741211
2024-04-29,74.12999725341797
2024-04-30,71.55000305175781
2024-05-01,72.04000091552734
2024-05-02,73.16999816894531
2024-05-03,74.69999694824219
2024-05-06,75.05000305175781
2024-05-07,74.47000122070312
2024-05-08,73.3499984741211
2024-05-09,73.61000061035156
2024-05-10,72.86000061035156
2024-05-13,73.54000091552734
2024-05-14,74.06999969482422
2024-05-15,75.08999633789062
2024-05-16,74.25
2024-05-17,74.2300033569336
2024-05-20,73.95999908447266
2024-05-21,72.2300033569336
2024-05-22,71.12999725341797
2024-05-23,70.33999633789062
2024-05-24,70.55999755859375
2024-05-28,70.27999877929688
2024-05-29,67.66000366210938
2024-05-30,67.76000213623047
2024-05-31,67.41000366210938
2024-06-03,68.29000091552734
2024-06-04,67.7300033569336
2024-06-05,69.6500015258789
2024-06-06,69.55999755859375
2024-06-07,68.58999633789062
2024-06-10,68.2300033569336
2024-06-11,68.44000244140625
2024-06-12,68.61000061035156
2024-06-13,67.63999938964844
2024-06-14,68.01000213623047
2024-06-17,67.88999938964844
2024-06-18,67.3499984741211
2024-06-20,67.52999877929688
2024-06-21,66.5
2024-06-24,66.62999725341797
2024-06-25,66.11000061035156
2024-06-26,65.44000244140625
2024-06-27,65.30999755859375
2024-06-28,65.73999786376953
2024-07-01,66.6500015258789
2024-07-02,66.76000213623047
2024-07-03,67.81999969482422
2024-07-05,68.4000015258789
2024-07-08,68.29000091552734
2024-07-09,67.26000213623047
2024-07-10,67.2300033569336
2024-07-11,70.94000244140625
2024-07-12,71.41000366210938
2024-07-15,69.37999725341797
2024-07-16,68.05999755859375
2024-07-17,66.3499984741211
2024-07-18,65.33999633789062
2024-07-19,65.80999755859375
2024-07-22,65.87999725341797
2024-07-23,64.48999786376953
2024-07-24,62.5
2024-07-25,64.94000244140625
2024-07-26,65.36000061035156
2024-07-29,65.91000366210938
2024-07-30,65.47000122070312
2024-07-31,65.44000244140625
2024-08-01,64.87999725341797
2024-08-02,64.62000274658203
2024-08-05,58.65999984741211
2024-08-06,60.06999969482422
2024-08-07,58.79999923706055
2024-08-08,59.08000183105469
2024-08-09,59.810001373291016
2024-08-12,59.630001068115234
2024-08-13,60.16999816894531
2024-08-14,60.88999938964844
2024-08-15,61.5099983215332
2024-08-16,61.369998931884766
2024-08-19,60.86000061035156
2024-08-20,60.61000061035156
2024-08-21,62.2599983215332
2024-08-22,63.810001373291016
2024-08-23,64.97000122070312
2024-08-26,64.7699966430664
2024-08-27,65.01000213623047
2024-08-28,62.65999984741211
2024-08-29,64.2699966430664
2024-08-30,63.81999969482422
2024-09-03,64.75
2024-09-04,64.51000213623047
2024-09-05,63.880001068115234
2024-09-06,60.439998626708984
2024-09-09,61.08000183105469
2024-09-10,61.16999816894531
2024-09-11,64.0
2024-09-12,67.02999877929688
2024-09-13,69.0
2024-09-16,69.62000274658203
2024-09-17,69.5199966430664
2024-09-18,69.12000274658203
2024-09-19,70.30999755859375
2024-09-20,69.0999984741211
2024-09-23,70.91999816894531
2024-09-24,71.87999725341797
2024-09-25,69.38999938964844
2024-09-26,72.66999816894531
2024-09-27,73.2300033569336
2024-09-30,69.98999786376953
2024-10-01,69.9800033569336
2024-10-02,69.80000305175781
2024-10-03,69.69000244140625
2024-10-04,68.66999816894531
2024-10-07,69.61000061035156
2024-10-08,68.7699966430664
2024-10-09,68.88999938964844
2024-10-10,68.08999633789062
2024-10-11,67.68000030517578
2024-10-14,66.62000274658203
2024-10-15,63.33000183105469
2024-10-16,63.689998626708984
2024-10-17,62.290000915527344
2024-10-18,63.06999969482422
2024-10-21,62.040000915527344
2024-10-22,60.38999938964844
2024-10-23,60.939998626708984
2024-10-24,61.08000183105469
2024-10-25,60.02000045776367
2024-10-28,62.68000030517578
2024-10-29,62.290000915527344
2024-10-30,60.81999969482422
2024-10-31,60.11000061035156
2024-11-01,60.720001220703125
2024-11-04,62.0099983215332
2024-11-05,61.439998626708984
2024-11-06,57.880001068115234
2024-11-07,59.619998931884766
2024-11-08,56.790000915527344
2024-11-11,55.459999084472656
2024-11-12,53.83000183105469
2024-11-13,51.58000183105469
2024-11-14,52.380001068115234
2024-11-15,49.689998626708984
2024-11-18,52.27000045776367
2024-11-19,52.25
2024-11-20,52.560001373291016
2024-11-21,54.400001525878906
