Date,BABA
2022-07-27,102.77999877929688
2022-07-28,100.55000305175781
2022-07-29,89.37000274658203
2022-08-01,90.33999633789062
2022-08-02,92.62000274658203
2022-08-03,95.72000122070312
2022-08-04,97.43000030517578
2022-08-05,92.55999755859375
2022-08-08,90.83999633789062
2022-08-09,91.19000244140625
2022-08-10,92.43000030517578
2022-08-11,94.87000274658203
2022-08-12,94.7699966430664
2022-08-15,94.19999694824219
2022-08-16,92.6500015258789
2022-08-17,89.7699966430664
2022-08-18,90.73999786376953
2022-08-19,89.62999725341797
2022-08-22,90.02999877929688
2022-08-23,89.83000183105469
2022-08-24,92.5199966430664
2022-08-25,99.88999938964844
2022-08-26,98.0
2022-08-29,96.5999984741211
2022-08-30,93.83999633789062
2022-08-31,95.41000366210938
2022-09-01,93.70999908447266
2022-09-02,91.80000305175781
2022-09-06,88.44999694824219
2022-09-07,90.5999984741211
2022-09-08,89.5199966430664
2022-09-09,92.13999938964844
2022-09-12,94.69000244140625
2022-09-13,89.47000122070312
2022-09-14,88.91999816894531
2022-09-15,88.83000183105469
2022-09-16,86.43000030517578
2022-09-19,87.66000366210938
2022-09-20,85.80000305175781
2022-09-21,81.5999984741211
2022-09-22,80.70999908447266
2022-09-23,78.80000305175781
2022-09-26,78.91000366210938
2022-09-27,77.87000274658203
2022-09-28,80.98999786376953
2022-09-29,79.05999755859375
2022-09-30,79.98999786376953
2022-10-03,80.44999694824219
2022-10-04,84.11000061035156
2022-10-05,84.38999938964844
2022-10-06,84.31999969482422
2022-10-07,81.23999786376953
2022-10-10,79.23999786376953
2022-10-11,75.37000274658203
2022-10-12,75.7300033569336
2022-10-13,75.01000213623047
2022-10-14,73.0199966430664
2022-10-17,76.7699966430664
2022-10-18,76.33999633789062
2022-10-19,71.2699966430664
2022-10-20,72.0199966430664
2022-10-21,72.18000030517578
2022-10-24,63.150001525878906
2022-10-25,63.220001220703125
2022-10-26,68.51000213623047
2022-10-27,65.83999633789062
2022-10-28,63.7400016784668
2022-10-31,63.58000183105469
2022-11-01,65.86000061035156
2022-11-02,64.69999694824219
2022-11-03,65.20999908447266
2022-11-04,69.80999755859375
2022-11-07,69.70999908447266
2022-11-08,68.12999725341797
2022-11-09,64.83999633789062
2022-11-10,69.7699966430664
2022-11-11,70.7699966430664
2022-11-14,71.33000183105469
2022-11-15,79.30000305175781
2022-11-16,78.16000366210938
2022-11-17,84.26000213623047
2022-11-18,80.4800033569336
2022-11-21,76.93000030517578
2022-11-22,75.98999786376953
2022-11-23,78.5
2022-11-25,75.5
2022-11-28,75.87999725341797
2022-11-29,79.86000061035156
2022-11-30,87.55999755859375
2022-12-01,85.94000244140625
2022-12-02,90.05999755859375
2022-12-05,90.5199966430664
2022-12-06,91.44999694824219
2022-12-07,88.33000183105469
2022-12-08,94.16999816894531
2022-12-09,91.33999633789062
2022-12-12,89.41000366210938
2022-12-13,91.41000366210938
2022-12-14,90.91000366210938
2022-12-15,86.20999908447266
2022-12-16,86.79000091552734
2022-12-19,87.16000366210938
2022-12-20,85.91999816894531
2022-12-21,87.80999755859375
2022-12-22,87.97000122070312
2022-12-23,85.6500015258789
2022-12-27,89.86000061035156
2022-12-28,87.19999694824219
2022-12-29,89.12999725341797
2022-12-30,88.08999633789062
2023-01-03,91.9800033569336
2023-01-04,103.91999816894531
2023-01-05,104.58000183105469
2023-01-06,107.4000015258789
2023-01-09,110.83000183105469
2023-01-10,114.87999725341797
2023-01-11,115.0199966430664
2023-01-12,113.1500015258789
2023-01-13,117.01000213623047
2023-01-17,115.19000244140625
2023-01-18,113.22000122070312
2023-01-19,116.58000183105469
2023-01-20,119.86000061035156
2023-01-23,119.52999877929688
2023-01-24,119.44000244140625
2023-01-25,120.25
2023-01-26,120.56999969482422
2023-01-27,118.37999725341797
2023-01-30,111.19999694824219
2023-01-31,110.19999694824219
2023-02-01,112.81999969482422
2023-02-02,109.73999786376953
2023-02-03,106.33000183105469
2023-02-06,105.44999694824219
2023-02-07,105.5
2023-02-08,105.11000061035156
2023-02-09,108.45999908447266
2023-02-10,103.6500015258789
2023-02-13,104.79000091552734
2023-02-14,104.22000122070312
2023-02-15,103.08000183105469
2023-02-16,103.11000061035156
2023-02-17,100.01000213623047
2023-02-21,95.0999984741211
2023-02-22,94.77999877929688
2023-02-23,94.16000366210938
2023-02-24,89.0
2023-02-27,89.25
2023-02-28,87.79000091552734
2023-03-01,89.94999694824219
2023-03-02,89.75
2023-03-03,89.69999694824219
2023-03-06,89.62000274658203
2023-03-07,88.7300033569336
2023-03-08,86.94999694824219
2023-03-09,83.37000274658203
2023-03-10,82.95999908447266
2023-03-13,82.9000015258789
2023-03-14,83.8499984741211
2023-03-15,81.51000213623047
2023-03-16,82.22000122070312
2023-03-17,81.66999816894531
2023-03-20,81.0
2023-03-21,83.69999694824219
2023-03-22,83.6500015258789
2023-03-23,86.5199966430664
2023-03-24,86.9000015258789
2023-03-27,86.12000274658203
2023-03-28,98.4000015258789
2023-03-29,99.91999816894531
2023-03-30,103.37999725341797
2023-03-31,102.18000030517578
2023-04-03,98.38999938964844
2023-04-04,100.72000122070312
2023-04-05,98.55000305175781
2023-04-06,102.73999786376953
2023-04-10,101.54000091552734
2023-04-11,99.76000213623047
2023-04-12,93.83999633789062
2023-04-13,96.16999816894531
2023-04-14,94.55000305175781
2023-04-17,96.41999816894531
2023-04-18,95.48999786376953
2023-04-19,93.48999786376953
2023-04-20,90.73999786376953
2023-04-21,89.12999725341797
2023-04-24,86.88999938964844
2023-04-25,82.91999816894531
2023-04-26,82.81999969482422
2023-04-27,84.47000122070312
2023-04-28,84.69000244140625
2023-05-01,84.16000366210938
2023-05-02,81.52999877929688
2023-05-03,81.4800033569336
2023-05-04,82.48999786376953
2023-05-05,83.22000122070312
2023-05-08,83.30999755859375
2023-05-09,82.22000122070312
2023-05-10,82.94999694824219
2023-05-11,87.88999938964844
2023-05-12,85.33999633789062
2023-05-15,88.33999633789062
2023-05-16,88.76000213623047
2023-05-17,90.68000030517578
2023-05-18,85.7699966430664
2023-05-19,83.9800033569336
2023-05-22,86.0999984741211
2023-05-23,82.87999725341797
2023-05-24,81.20999908447266
2023-05-25,78.77999877929688
2023-05-26,80.97000122070312
2023-05-30,78.66999816894531
2023-05-31,79.55000305175781
2023-06-01,83.0
2023-06-02,84.2699966430664
2023-06-05,84.4000015258789
2023-06-06,86.69999694824219
2023-06-07,85.27999877929688
2023-06-08,86.13999938964844
2023-06-09,85.5
2023-06-12,85.86000061035156
2023-06-13,87.51000213623047
2023-06-14,89.36000061035156
2023-06-15,92.19999694824219
2023-06-16,92.0999984741211
2023-06-20,87.93000030517578
2023-06-21,86.7699966430664
2023-06-22,86.88999938964844
2023-06-23,84.91999816894531
2023-06-26,85.47000122070312
2023-06-27,87.12999725341797
2023-06-28,84.58999633789062
2023-06-29,83.55000305175781
2023-06-30,83.3499984741211
2023-07-03,84.06999969482422
2023-07-05,84.30000305175781
2023-07-06,83.83999633789062
2023-07-07,90.55000305175781
2023-07-10,90.55999755859375
2023-07-11,91.79000091552734
2023-07-12,94.0
2023-07-13,96.61000061035156
2023-07-14,94.55999755859375
2023-07-17,93.41000366210938
2023-07-18,91.19999694824219
2023-07-19,92.08999633789062
2023-07-20,91.9000015258789
2023-07-21,92.16999816894531
2023-07-24,96.3499984741211
2023-07-25,94.9800033569336
2023-07-26,97.13999938964844
2023-07-27,95.44000244140625
2023-07-28,100.55000305175781
2023-07-31,102.16000366210938
2023-08-01,100.0999984741211
2023-08-02,95.06999969482422
2023-08-03,97.58000183105469
2023-08-04,96.9000015258789
2023-08-07,96.55999755859375
2023-08-08,94.22000122070312
2023-08-09,94.8499984741211
2023-08-10,99.20999908447266
2023-08-11,95.72000122070312
2023-08-14,93.45999908447266
2023-08-15,91.58999633789062
2023-08-16,89.12000274658203
2023-08-17,90.6500015258789
2023-08-18,88.02999877929688
2023-08-21,88.56999969482422
2023-08-22,88.08000183105469
2023-08-23,89.83999633789062
2023-08-24,89.11000061035156
2023-08-25,89.81999969482422
2023-08-28,92.23999786376953
2023-08-29,94.02999877929688
2023-08-30,93.6500015258789
2023-08-31,92.9000015258789
2023-09-01,95.01000213623047
2023-09-05,94.6500015258789
2023-09-06,94.44999694824219
2023-09-07,89.97000122070312
2023-09-08,90.05000305175781
2023-09-11,88.70999908447266
2023-09-12,88.30000305175781
2023-09-13,87.63999938964844
2023-09-14,88.0
2023-09-15,87.06999969482422
2023-09-18,87.0199966430664
2023-09-19,87.11000061035156
2023-09-20,85.73999786376953
2023-09-21,84.11000061035156
2023-09-22,88.30000305175781
2023-09-25,87.22000122070312
2023-09-26,85.91000366210938
2023-09-27,86.19000244140625
2023-09-28,85.54000091552734
2023-09-29,86.73999786376953
2023-10-02,86.52999877929688
2023-10-03,84.54000091552734
2023-10-04,84.08000183105469
2023-10-05,83.66999816894531
2023-10-06,86.05999755859375
2023-10-09,84.8499984741211
2023-10-10,87.16999816894531
2023-10-11,87.77999877929688
2023-10-12,84.51000213623047
2023-10-13,84.0199966430664
2023-10-16,84.30999755859375
2023-10-17,83.91000366210938
2023-10-18,83.01000213623047
2023-10-19,81.61000061035156
2023-10-20,79.94000244140625
2023-10-23,80.51000213623047
2023-10-24,82.87000274658203
2023-10-25,81.02999877929688
2023-10-26,82.51000213623047
2023-10-27,82.81999969482422
2023-10-30,83.13999938964844
2023-10-31,82.54000091552734
2023-11-01,82.4800033569336
2023-11-02,83.41000366210938
2023-11-03,85.30999755859375
2023-11-06,85.36000061035156
2023-11-07,85.41000366210938
2023-11-08,84.80000305175781
2023-11-09,82.7300033569336
2023-11-10,82.75
2023-11-13,82.26000213623047
2023-11-14,83.87000274658203
2023-11-15,87.06999969482422
2023-11-16,79.11000061035156
2023-11-17,77.5999984741211
2023-11-20,78.45999908447266
2023-11-21,78.94000244140625
2023-11-22,78.95999908447266
2023-11-24,78.48999786376953
2023-11-27,77.52999877929688
2023-11-28,76.73999786376953
2023-11-29,74.66999816894531
2023-11-30,74.87999725341797
2023-12-01,73.98999786376953
2023-12-04,73.02999877929688
2023-12-05,72.37999725341797
2023-12-06,71.48999786376953
2023-12-07,72.33000183105469
2023-12-08,72.13999938964844
2023-12-11,71.37000274658203
2023-12-12,71.38999938964844
2023-12-13,71.45999908447266
2023-12-14,72.51000213623047
2023-12-15,74.51000213623047
2023-12-18,73.83999633789062
2023-12-19,75.38999938964844
2023-12-20,73.3499984741211
2023-12-21,76.26000213623047
2023-12-22,75.27999877929688
2023-12-26,75.8499984741211
2023-12-27,76.11000061035156
2023-12-28,77.23999786376953
2023-12-29,77.51000213623047
2024-01-02,74.76000213623047
2024-01-03,76.58999633789062
2024-01-04,74.66000366210938
2024-01-05,73.01000213623047
2024-01-08,72.87999725341797
2024-01-09,72.0199966430664
2024-01-10,71.41000366210938
2024-01-11,72.37999725341797
2024-01-12,71.83999633789062
2024-01-16,69.45999908447266
2024-01-17,68.93000030517578
2024-01-18,68.05000305175781
2024-01-19,69.41999816894531
2024-01-22,68.62999725341797
2024-01-23,74.0199966430664
2024-01-24,75.19999694824219
2024-01-25,73.8499984741211
2024-01-26,74.01000213623047
2024-01-29,73.58000183105469
2024-01-30,72.31999969482422
2024-01-31,72.16999816894531
2024-02-01,72.45999908447266
2024-02-02,71.8499984741211
2024-02-05,74.62999725341797
2024-02-06,78.2300033569336
2024-02-07,73.63999938964844
2024-02-08,70.77999877929688
2024-02-09,72.0199966430664
2024-02-12,73.13999938964844
2024-02-13,71.5999984741211
2024-02-14,73.38999938964844
2024-02-15,73.81999969482422
2024-02-16,73.91000366210938
2024-02-20,73.13999938964844
2024-02-21,75.58000183105469
2024-02-22,76.12000274658203
2024-02-23,75.95999908447266
2024-02-26,76.51000213623047
2024-02-27,77.68000030517578
2024-02-28,74.58999633789062
2024-02-29,74.02999877929688
2024-03-01,74.62000274658203
2024-03-04,72.0
2024-03-05,72.06999969482422
2024-03-06,73.70999908447266
2024-03-07,72.54000091552734
2024-03-08,73.55000305175781
2024-03-11,74.86000061035156
2024-03-12,76.05999755859375
2024-03-13,76.38999938964844
2024-03-14,73.4000015258789
2024-03-15,73.41999816894531
2024-03-18,73.5199966430664
2024-03-19,73.41999816894531
2024-03-20,74.18000030517578
2024-03-21,73.83000183105469
2024-03-22,72.12999725341797
2024-03-25,71.45999908447266
2024-03-26,71.4800033569336
2024-03-27,71.58999633789062
2024-03-28,72.36000061035156
2024-04-01,73.37000274658203
2024-04-02,72.87999725341797
2024-04-03,72.44000244140625
2024-04-04,71.94999694824219
2024-04-05,71.66000366210938
2024-04-08,71.70999908447266
2024-04-09,72.98999786376953
2024-04-10,74.58999633789062
2024-04-11,74.8499984741211
2024-04-12,71.29000091552734
2024-04-15,70.62000274658203
2024-04-16,69.61000061035156
2024-04-17,68.81999969482422
2024-04-18,68.87999725341797
2024-04-19,69.06999969482422
2024-04-22,70.68000030517578
2024-04-23,72.51000213623047
2024-04-24,74.62999725341797
2024-04-25,75.11000061035156
2024-04-26,75.55000305175781
2024-04-29,76.41000366210938
2024-04-30,74.8499984741211
2024-05-01,75.51000213623047
2024-05-02,80.33000183105469
2024-05-03,81.33000183105469
2024-05-06,81.55000305175781
2024-05-07,79.37000274658203
2024-05-08,78.45999908447266
2024-05-09,79.45999908447266
2024-05-10,80.04000091552734
2024-05-13,84.5999984741211
2024-05-14,79.51000213623047
2024-05-15,80.98999786376953
2024-05-16,86.69999694824219
2024-05-17,88.54000091552734
2024-05-20,88.27999877929688
2024-05-21,86.12999725341797
2024-05-22,82.68000030517578
2024-05-23,80.80000305175781
2024-05-24,81.26000213623047
2024-05-28,80.58000183105469
2024-05-29,79.05999755859375
2024-05-30,79.62999725341797
2024-05-31,78.33999633789062
2024-06-03,77.9000015258789
2024-06-04,78.44999694824219
2024-06-05,79.83000183105469
2024-06-06,80.01000213623047
2024-06-07,78.41000366210938
2024-06-10,79.30000305175781
2024-06-11,77.9000015258789
2024-06-12,78.04000091552734
2024-06-13,75.68000030517578
2024-06-14,73.3499984741211
2024-06-17,74.55000305175781
2024-06-18,74.45999908447266
2024-06-20,74.3499984741211
2024-06-21,73.66999816894531
2024-06-24,74.79000091552734
2024-06-25,73.79000091552734
2024-06-26,74.16999816894531
2024-06-27,72.37000274658203
2024-06-28,72.0
2024-07-01,72.18000030517578
2024-07-02,73.68000030517578
2024-07-03,75.56999969482422
2024-07-05,74.5199966430664
2024-07-08,73.5
2024-07-09,75.69999694824219
2024-07-10,76.01000213623047
2024-07-11,78.5199966430664
2024-07-12,79.6500015258789
2024-07-15,78.01000213623047
2024-07-16,78.37999725341797
2024-07-17,77.04000091552734
2024-07-18,76.54000091552734
2024-07-19,75.2699966430664
2024-07-22,76.63999938964844
2024-07-23,76.0999984741211
2024-07-24,75.80000305175781
2024-07-25,75.4000015258789
2024-07-26,76.52999877929688
2024-07-29,78.62000274658203
2024-07-30,78.0
2024-07-31,78.8499984741211
2024-08-01,77.9800033569336
2024-08-02,77.44999694824219
2024-08-05,76.9800033569336
2024-08-06,77.9000015258789
2024-08-07,77.83000183105469
2024-08-08,80.30999755859375
2024-08-09,79.98999786376953
2024-08-12,80.91000366210938
2024-08-13,81.0999984741211
2024-08-14,79.47000122070312
2024-08-15,79.54000091552734
2024-08-16,83.18000030517578
2024-08-19,83.91000366210938
2024-08-20,81.04000091552734
2024-08-21,83.52999877929688
2024-08-22,82.95999908447266
2024-08-23,85.41000366210938
2024-08-26,81.76000213623047
2024-08-27,81.44999694824219
2024-08-28,79.62000274658203
2024-08-29,81.0199966430664
2024-08-30,83.33999633789062
2024-09-03,82.2699966430664
2024-09-04,82.47000122070312
2024-09-05,82.43000030517578
2024-09-06,81.18000030517578
2024-09-09,81.44000244140625
2024-09-10,83.80000305175781
2024-09-11,84.80999755859375
2024-09-12,85.48999786376953
2024-09-13,84.69000244140625
2024-09-16,83.5999984741211
2024-09-17,84.69999694824219
2024-09-18,84.41999816894531
2024-09-19,88.48999786376953
2024-09-20,88.29000091552734
2024-09-23,90.08999633789062
2024-09-24,97.19000244140625
2024-09-25,95.45999908447266
2024-09-26,105.06999969482422
2024-09-27,107.33000183105469
2024-09-30,106.12000274658203
2024-10-01,112.73999786376953
2024-10-02,115.25
2024-10-03,112.83999633789062
2024-10-04,114.52999877929688
2024-10-07,117.5199966430664
2024-10-08,109.68000030517578
2024-10-09,107.88999938964844
2024-10-10,109.27999877929688
2024-10-11,110.13999938964844
2024-10-14,107.80999755859375
2024-10-15,101.83999633789062
2024-10-16,102.16999816894531
2024-10-17,100.06999969482422
2024-10-18,102.43000030517578
2024-10-21,100.91000366210938
2024-10-22,100.45999908447266
2024-10-23,98.0
2024-10-24,96.36000061035156
2024-10-25,97.41999816894531
2024-10-28,99.93000030517578
2024-10-29,99.83000183105469
2024-10-30,98.69999694824219
2024-10-31,97.9800033569336
2024-11-01,97.58000183105469
2024-11-04,98.4000015258789
2024-11-05,99.20999908447266
2024-11-06,96.7300033569336
2024-11-07,100.13999938964844
2024-11-08,94.19000244140625
2024-11-11,95.41999816894531
2024-11-12,91.77999877929688
2024-11-13,92.0
2024-11-14,90.58000183105469
2024-11-15,88.58999633789062
2024-11-18,89.3499984741211
2024-11-19,87.11000061035156
2024-11-20,86.7699966430664
2024-11-21,85.58000183105469
