Date,MRO
2022-07-29,24.799999237060547
2022-08-01,23.989999771118164
2022-08-02,23.8799991607666
2022-08-03,22.889999389648438
2022-08-04,21.469999313354492
2022-08-05,21.770000457763672
2022-08-08,21.829999923706055
2022-08-09,21.959999084472656
2022-08-10,22.34000015258789
2022-08-11,23.90999984741211
2022-08-12,24.059999465942383
2022-08-15,23.389999389648438
2022-08-16,23.049999237060547
2022-08-17,23.40999984741211
2022-08-18,24.600000381469727
2022-08-19,24.459999084472656
2022-08-22,24.649999618530273
2022-08-23,25.709999084472656
2022-08-24,26.290000915527344
2022-08-25,26.3700008392334
2022-08-26,26.15999984741211
2022-08-29,26.790000915527344
2022-08-30,25.579999923706055
2022-08-31,25.59000015258789
2022-09-01,24.920000076293945
2022-09-02,25.709999084472656
2022-09-06,25.520000457763672
2022-09-07,24.920000076293945
2022-09-08,25.610000610351562
2022-09-09,26.350000381469727
2022-09-12,27.200000762939453
2022-09-13,26.489999771118164
2022-09-14,27.360000610351562
2022-09-15,26.799999237060547
2022-09-16,26.219999313354492
2022-09-19,25.93000030517578
2022-09-20,25.760000228881836
2022-09-21,25.18000030517578
2022-09-22,24.59000015258789
2022-09-23,21.899999618530273
2022-09-26,21.09000015258789
2022-09-27,21.389999389648438
2022-09-28,22.670000076293945
2022-09-29,22.799999237060547
2022-09-30,22.579999923706055
2022-10-03,24.969999313354492
2022-10-04,26.5
2022-10-05,27.190000534057617
2022-10-06,28.25
2022-10-07,27.940000534057617
2022-10-10,27.520000457763672
2022-10-11,27.040000915527344
2022-10-12,27.440000534057617
2022-10-13,28.329999923706055
2022-10-14,27.049999237060547
2022-10-17,27.139999389648438
2022-10-18,27.559999465942383
2022-10-19,28.350000381469727
2022-10-20,28.229999542236328
2022-10-21,29.149999618530273
2022-10-24,29.469999313354492
2022-10-25,29.649999618530273
2022-10-26,30.18000030517578
2022-10-27,30.520000457763672
2022-10-28,30.15999984741211
2022-10-31,30.450000762939453
2022-11-01,30.93000030517578
2022-11-02,29.760000228881836
2022-11-03,31.420000076293945
2022-11-04,32.029998779296875
2022-11-07,33.029998779296875
2022-11-08,32.72999954223633
2022-11-09,30.6299991607666
2022-11-10,31.600000381469727
2022-11-11,32.880001068115234
2022-11-14,32.5
2022-11-15,32.939998626708984
2022-11-16,31.450000762939453
2022-11-17,31.299999237060547
2022-11-18,30.799999237060547
2022-11-21,30.040000915527344
2022-11-22,31.190000534057617
2022-11-23,30.649999618530273
2022-11-25,30.3799991607666
2022-11-28,29.809999465942383
2022-11-29,30.350000381469727
2022-11-30,30.6299991607666
2022-12-01,30.09000015258789
2022-12-02,29.739999771118164
2022-12-05,28.520000457763672
2022-12-06,27.450000762939453
2022-12-07,27.40999984741211
2022-12-08,26.84000015258789
2022-12-09,26.170000076293945
2022-12-12,27.18000030517578
2022-12-13,27.68000030517578
2022-12-14,27.469999313354492
2022-12-15,27.860000610351562
2022-12-16,27.329999923706055
2022-12-19,27.030000686645508
2022-12-20,27.149999618530273
2022-12-21,27.739999771118164
2022-12-22,26.700000762939453
2022-12-23,27.440000534057617
2022-12-27,27.649999618530273
2022-12-28,26.579999923706055
2022-12-29,26.780000686645508
2022-12-30,27.06999969482422
2023-01-03,25.639999389648438
2023-01-04,25.31999969482422
2023-01-05,25.8700008392334
2023-01-06,26.600000381469727
2023-01-09,27.030000686645508
2023-01-10,27.010000228881836
2023-01-11,27.049999237060547
2023-01-12,27.3799991607666
2023-01-13,27.079999923706055
2023-01-17,26.799999237060547
2023-01-18,26.8799991607666
2023-01-19,27.389999389648438
2023-01-20,27.8799991607666
2023-01-23,28.100000381469727
2023-01-24,27.850000381469727
2023-01-25,27.860000610351562
2023-01-26,28.760000228881836
2023-01-27,28.309999465942383
2023-01-30,27.09000015258789
2023-01-31,27.469999313354492
2023-02-01,26.780000686645508
2023-02-02,26.190000534057617
2023-02-03,26.030000686645508
2023-02-06,25.790000915527344
2023-02-07,26.8700008392334
2023-02-08,26.600000381469727
2023-02-09,26.1299991607666
2023-02-10,27.75
2023-02-13,27.329999923706055
2023-02-14,27.15999984741211
2023-02-15,26.06999969482422
2023-02-16,26.780000686645508
2023-02-17,25.860000610351562
2023-02-21,25.420000076293945
2023-02-22,25.110000610351562
2023-02-23,25.479999542236328
2023-02-24,25.59000015258789
2023-02-27,25.829999923706055
2023-02-28,25.149999618530273
2023-03-01,25.790000915527344
2023-03-02,26.100000381469727
2023-03-03,26.530000686645508
2023-03-06,26.239999771118164
2023-03-07,25.65999984741211
2023-03-08,25.389999389648438
2023-03-09,24.579999923706055
2023-03-10,23.969999313354492
2023-03-13,22.950000762939453
2023-03-14,23.229999542236328
2023-03-15,21.260000228881836
2023-03-16,22.010000228881836
2023-03-17,21.200000762939453
2023-03-20,21.739999771118164
2023-03-21,22.959999084472656
2023-03-22,22.280000686645508
2023-03-23,22.0
2023-03-24,22.15999984741211
2023-03-27,22.899999618530273
2023-03-28,23.270000457763672
2023-03-29,23.639999389648438
2023-03-30,23.709999084472656
2023-03-31,23.959999084472656
2023-04-03,26.329999923706055
2023-04-04,25.729999542236328
2023-04-05,25.700000762939453
2023-04-06,25.520000457763672
2023-04-10,25.760000228881836
2023-04-11,26.110000610351562
2023-04-12,25.6200008392334
2023-04-13,25.65999984741211
2023-04-14,25.729999542236328
2023-04-17,24.799999237060547
2023-04-18,24.739999771118164
2023-04-19,24.65999984741211
2023-04-20,24.270000457763672
2023-04-21,24.09000015258789
2023-04-24,24.729999542236328
2023-04-25,23.739999771118164
2023-04-26,23.290000915527344
2023-04-27,23.479999542236328
2023-04-28,24.15999984741211
2023-05-01,24.040000915527344
2023-05-02,22.739999771118164
2023-05-03,22.270000457763672
2023-05-04,22.079999923706055
2023-05-05,22.93000030517578
2023-05-08,22.81999969482422
2023-05-09,22.899999618530273
2023-05-10,22.670000076293945
2023-05-11,22.469999313354492
2023-05-12,22.389999389648438
2023-05-15,22.670000076293945
2023-05-16,21.969999313354492
2023-05-17,22.709999084472656
2023-05-18,23.049999237060547
2023-05-19,23.06999969482422
2023-05-22,23.43000030517578
2023-05-23,23.639999389648438
2023-05-24,24.020000457763672
2023-05-25,23.329999923706055
2023-05-26,23.260000228881836
2023-05-30,22.84000015258789
2023-05-31,22.15999984741211
2023-06-01,22.469999313354492
2023-06-02,23.260000228881836
2023-06-05,22.940000534057617
2023-06-06,23.18000030517578
2023-06-07,24.309999465942383
2023-06-08,23.950000762939453
2023-06-09,23.549999237060547
2023-06-12,23.25
2023-06-13,23.34000015258789
2023-06-14,22.809999465942383
2023-06-15,23.290000915527344
2023-06-16,23.5
2023-06-20,22.81999969482422
2023-06-21,23.040000915527344
2023-06-22,22.25
2023-06-23,21.950000762939453
2023-06-26,22.15999984741211
2023-06-27,22.110000610351562
2023-06-28,22.34000015258789
2023-06-29,22.93000030517578
2023-06-30,23.020000457763672
2023-07-03,23.0
2023-07-05,22.899999618530273
2023-07-06,22.540000915527344
2023-07-07,23.520000457763672
2023-07-10,23.799999237060547
2023-07-11,24.329999923706055
2023-07-12,24.790000915527344
2023-07-13,25.1299991607666
2023-07-14,24.079999923706055
2023-07-17,23.959999084472656
2023-07-18,24.799999237060547
2023-07-19,24.8700008392334
2023-07-20,25.229999542236328
2023-07-21,25.290000915527344
2023-07-24,25.639999389648438
2023-07-25,25.979999542236328
2023-07-26,26.110000610351562
2023-07-27,25.860000610351562
2023-07-28,26.100000381469727
2023-07-31,26.270000457763672
2023-08-01,26.18000030517578
2023-08-02,25.709999084472656
2023-08-03,25.780000686645508
2023-08-04,26.18000030517578
2023-08-07,26.020000457763672
2023-08-08,25.81999969482422
2023-08-09,26.270000457763672
2023-08-10,26.239999771118164
2023-08-11,26.84000015258789
2023-08-14,26.450000762939453
2023-08-15,25.860000610351562
2023-08-16,25.559999465942383
2023-08-17,26.0
2023-08-18,26.389999389648438
2023-08-21,26.440000534057617
2023-08-22,26.110000610351562
2023-08-23,25.729999542236328
2023-08-24,25.520000457763672
2023-08-25,25.6200008392334
2023-08-28,25.920000076293945
2023-08-29,26.139999389648438
2023-08-30,26.3799991607666
2023-08-31,26.350000381469727
2023-09-01,27.110000610351562
2023-09-05,27.15999984741211
2023-09-06,27.09000015258789
2023-09-07,26.700000762939453
2023-09-08,27.309999465942383
2023-09-11,26.15999984741211
2023-09-12,27.1299991607666
2023-09-13,26.56999969482422
2023-09-14,27.329999923706055
2023-09-15,26.8799991607666
2023-09-18,26.899999618530273
2023-09-19,26.75
2023-09-20,26.149999618530273
2023-09-21,25.8700008392334
2023-09-22,26.15999984741211
2023-09-25,26.610000610351562
2023-09-26,26.290000915527344
2023-09-27,27.389999389648438
2023-09-28,27.40999984741211
2023-09-29,26.75
2023-10-02,25.59000015258789
2023-10-03,25.68000030517578
2023-10-04,24.399999618530273
2023-10-05,24.239999771118164
2023-10-06,24.59000015258789
2023-10-09,26.219999313354492
2023-10-10,26.229999542236328
2023-10-11,26.489999771118164
2023-10-12,26.799999237060547
2023-10-13,28.06999969482422
2023-10-16,28.450000762939453
2023-10-17,28.6299991607666
2023-10-18,28.850000381469727
2023-10-19,29.190000534057617
2023-10-20,28.489999771118164
2023-10-23,28.170000076293945
2023-10-24,28.15999984741211
2023-10-25,28.1200008392334
2023-10-26,27.700000762939453
2023-10-27,27.479999542236328
2023-10-30,27.15999984741211
2023-10-31,27.309999465942383
2023-11-01,27.110000610351562
2023-11-02,28.020000457763672
2023-11-03,27.459999084472656
2023-11-06,26.610000610351562
2023-11-07,25.530000686645508
2023-11-08,24.850000381469727
2023-11-09,24.799999237060547
2023-11-10,25.09000015258789
2023-11-13,25.079999923706055
2023-11-14,25.600000381469727
2023-11-15,25.40999984741211
2023-11-16,24.75
2023-11-17,25.559999465942383
2023-11-20,25.56999969482422
2023-11-21,25.309999465942383
2023-11-22,25.239999771118164
2023-11-24,25.350000381469727
2023-11-27,25.31999969482422
2023-11-28,25.31999969482422
2023-11-29,25.299999237060547
2023-11-30,25.43000030517578
2023-12-01,25.440000534057617
2023-12-04,25.059999465942383
2023-12-05,24.399999618530273
2023-12-06,23.540000915527344
2023-12-07,23.65999984741211
2023-12-08,24.09000015258789
2023-12-11,24.049999237060547
2023-12-12,23.350000381469727
2023-12-13,23.93000030517578
2023-12-14,24.440000534057617
2023-12-15,24.31999969482422
2023-12-18,24.56999969482422
2023-12-19,24.84000015258789
2023-12-20,24.469999313354492
2023-12-21,24.709999084472656
2023-12-22,24.639999389648438
2023-12-26,25.149999618530273
2023-12-27,24.850000381469727
2023-12-28,24.3799991607666
2023-12-29,24.15999984741211
2024-01-02,24.420000076293945
2024-01-03,24.93000030517578
2024-01-04,24.18000030517578
2024-01-05,24.389999389648438
2024-01-08,23.739999771118164
2024-01-09,23.209999084472656
2024-01-10,22.850000381469727
2024-01-11,22.940000534057617
2024-01-12,23.399999618530273
2024-01-16,22.65999984741211
2024-01-17,22.31999969482422
2024-01-18,22.149999618530273
2024-01-19,22.270000457763672
2024-01-22,22.280000686645508
2024-01-23,22.3700008392334
2024-01-24,22.59000015258789
2024-01-25,23.1299991607666
2024-01-26,23.209999084472656
2024-01-29,23.190000534057617
2024-01-30,23.540000915527344
2024-01-31,22.850000381469727
2024-02-01,22.65999984741211
2024-02-02,22.459999084472656
2024-02-05,22.31999969482422
2024-02-06,22.530000686645508
2024-02-07,22.690000534057617
2024-02-08,22.700000762939453
2024-02-09,22.450000762939453
2024-02-12,22.649999618530273
2024-02-13,22.329999923706055
2024-02-14,22.389999389648438
2024-02-15,23.239999771118164
2024-02-16,23.3799991607666
2024-02-20,23.170000076293945
2024-02-21,23.649999618530273
2024-02-22,23.979999542236328
2024-02-23,23.780000686645508
2024-02-26,24.149999618530273
2024-02-27,24.290000915527344
2024-02-28,24.1200008392334
2024-02-29,24.25
2024-03-01,24.600000381469727
2024-03-04,24.260000228881836
2024-03-05,24.239999771118164
2024-03-06,24.520000457763672
2024-03-07,24.65999984741211
2024-03-08,24.739999771118164
2024-03-11,24.989999771118164
2024-03-12,25.1299991607666
2024-03-13,25.899999618530273
2024-03-14,26.260000228881836
2024-03-15,26.510000228881836
2024-03-18,26.59000015258789
2024-03-19,27.0
2024-03-20,27.100000381469727
2024-03-21,27.200000762939453
2024-03-22,27.100000381469727
2024-03-25,27.56999969482422
2024-03-26,27.440000534057617
2024-03-27,27.709999084472656
2024-03-28,28.34000015258789
2024-04-01,28.56999969482422
2024-04-02,28.790000915527344
2024-04-03,29.5
2024-04-04,29.479999542236328
2024-04-05,29.690000534057617
2024-04-08,29.489999771118164
2024-04-09,29.280000686645508
2024-04-10,29.68000030517578
2024-04-11,29.459999084472656
2024-04-12,29.09000015258789
2024-04-15,28.770000457763672
2024-04-16,28.350000381469727
2024-04-17,27.68000030517578
2024-04-18,27.399999618530273
2024-04-19,27.5
2024-04-22,27.649999618530273
2024-04-23,27.81999969482422
2024-04-24,27.530000686645508
2024-04-25,27.739999771118164
2024-04-26,27.770000457763672
2024-04-29,27.940000534057617
2024-04-30,26.850000381469727
2024-05-01,26.100000381469727
2024-05-02,26.09000015258789
2024-05-03,26.34000015258789
2024-05-06,26.709999084472656
2024-05-07,27.049999237060547
2024-05-08,26.979999542236328
2024-05-09,27.190000534057617
2024-05-10,26.59000015258789
2024-05-13,26.559999465942383
2024-05-14,26.56999969482422
2024-05-15,26.440000534057617
2024-05-16,26.1299991607666
2024-05-17,26.209999084472656
2024-05-20,26.459999084472656
2024-05-21,26.290000915527344
2024-05-22,25.8799991607666
2024-05-23,25.770000457763672
2024-05-24,25.559999465942383
2024-05-28,26.450000762939453
2024-05-29,28.68000030517578
2024-05-30,28.209999084472656
2024-05-31,28.959999084472656
2024-06-03,28.40999984741211
2024-06-04,27.889999389648438
2024-06-05,27.959999084472656
2024-06-06,27.8799991607666
2024-06-07,27.8700008392334
2024-06-10,28.280000686645508
2024-06-11,28.3700008392334
2024-06-12,28.030000686645508
2024-06-13,27.68000030517578
2024-06-14,27.299999237060547
2024-06-17,27.31999969482422
2024-06-18,27.31999969482422
2024-06-20,27.829999923706055
2024-06-21,27.760000228881836
2024-06-24,28.739999771118164
2024-06-25,28.829999923706055
2024-06-26,28.489999771118164
2024-06-27,28.579999923706055
2024-06-28,28.670000076293945
2024-07-01,28.709999084472656
2024-07-02,28.579999923706055
2024-07-03,28.770000457763672
2024-07-05,28.18000030517578
2024-07-08,28.190000534057617
2024-07-09,27.889999389648438
2024-07-10,28.15999984741211
2024-07-11,28.610000610351562
2024-07-12,28.450000762939453
2024-07-15,28.739999771118164
2024-07-16,28.969999313354492
2024-07-17,29.110000610351562
2024-07-18,29.260000228881836
2024-07-19,28.719999313354492
2024-07-22,28.280000686645508
2024-07-23,27.84000015258789
2024-07-24,27.860000610351562
2024-07-25,27.889999389648438
2024-07-26,27.8700008392334
2024-07-29,27.450000762939453
2024-07-30,27.639999389648438
2024-07-31,28.049999237060547
2024-08-01,27.40999984741211
2024-08-02,26.649999618530273
2024-08-05,26.389999389648438
2024-08-06,26.600000381469727
2024-08-07,26.860000610351562
2024-08-08,27.270000457763672
2024-08-09,27.299999237060547
2024-08-12,27.860000610351562
2024-08-13,27.420000076293945
2024-08-14,27.649999618530273
2024-08-15,28.15999984741211
2024-08-16,28.15999984741211
2024-08-19,28.3799991607666
2024-08-20,27.790000915527344
2024-08-21,27.6299991607666
2024-08-22,27.670000076293945
2024-08-23,28.09000015258789
2024-08-26,28.600000381469727
2024-08-27,28.329999923706055
2024-08-28,28.260000228881836
2024-08-29,28.850000381469727
2024-08-30,28.649999618530273
2024-09-03,27.709999084472656
2024-09-04,27.350000381469727
2024-09-05,27.06999969482422
2024-09-06,26.719999313354492
2024-09-09,26.6299991607666
2024-09-10,26.219999313354492
2024-09-11,25.889999389648438
2024-09-12,25.979999542236328
2024-09-13,26.1299991607666
2024-09-16,26.65999984741211
2024-09-17,27.360000610351562
2024-09-18,27.43000030517578
2024-09-19,27.889999389648438
2024-09-20,27.93000030517578
2024-09-23,27.770000457763672
2024-09-24,27.579999923706055
2024-09-25,26.739999771118164
2024-09-26,25.8700008392334
2024-09-27,26.479999542236328
2024-09-30,26.6299991607666
2024-10-01,27.639999389648438
2024-10-02,27.969999313354492
2024-10-03,28.540000915527344
2024-10-04,28.989999771118164
2024-10-07,29.09000015258789
2024-10-08,28.110000610351562
2024-10-09,28.139999389648438
2024-10-10,28.329999923706055
2024-10-11,28.059999465942383
2024-10-14,27.739999771118164
2024-10-15,26.649999618530273
2024-10-16,26.579999923706055
2024-10-17,26.920000076293945
2024-10-18,26.719999313354492
2024-10-21,26.549999237060547
2024-10-22,26.610000610351562
2024-10-23,26.450000762939453
2024-10-24,26.399999618530273
2024-10-25,26.459999084472656
2024-10-28,26.110000610351562
2024-10-29,25.8799991607666
2024-10-30,26.079999923706055
2024-10-31,27.700000762939453
2024-11-01,27.270000457763672
2024-11-04,27.510000228881836
2024-11-05,27.600000381469727
2024-11-06,28.799999237060547
2024-11-07,28.549999237060547
2024-11-08,28.5
2024-11-11,28.6200008392334
2024-11-12,28.31999969482422
2024-11-13,28.6200008392334
2024-11-14,28.850000381469727
2024-11-15,28.59000015258789
2024-11-18,28.989999771118164
2024-11-19,28.75
2024-11-20,28.920000076293945
2024-11-21,28.549999237060547
