Date,AMX
2022-02-28,18.1200008392334
2022-03-01,18.25
2022-03-02,18.600000381469727
2022-03-03,18.600000381469727
2022-03-04,18.469999313354492
2022-03-07,18.110000610351562
2022-03-08,18.670000076293945
2022-03-09,18.989999771118164
2022-03-10,18.959999084472656
2022-03-11,18.940000534057617
2022-03-14,18.670000076293945
2022-03-15,19.020000457763672
2022-03-16,19.43000030517578
2022-03-17,19.780000686645508
2022-03-18,19.93000030517578
2022-03-21,19.84000015258789
2022-03-22,20.459999084472656
2022-03-23,20.43000030517578
2022-03-24,20.75
2022-03-25,20.93000030517578
2022-03-28,20.600000381469727
2022-03-29,20.760000228881836
2022-03-30,20.899999618530273
2022-03-31,21.149999618530273
2022-04-01,21.790000915527344
2022-04-04,21.649999618530273
2022-04-05,21.389999389648438
2022-04-06,21.440000534057617
2022-04-07,21.799999237060547
2022-04-08,21.90999984741211
2022-04-11,21.829999923706055
2022-04-12,21.920000076293945
2022-04-13,22.31999969482422
2022-04-14,22.290000915527344
2022-04-18,22.209999084472656
2022-04-19,22.0
2022-04-20,21.489999771118164
2022-04-21,21.219999313354492
2022-04-22,21.18000030517578
2022-04-25,21.139999389648438
2022-04-26,20.969999313354492
2022-04-27,20.40999984741211
2022-04-28,20.3799991607666
2022-04-29,19.43000030517578
2022-05-02,19.40999984741211
2022-05-03,19.280000686645508
2022-05-04,19.770000457763672
2022-05-05,19.209999084472656
2022-05-06,18.739999771118164
2022-05-09,18.530000686645508
2022-05-10,18.760000228881836
2022-05-11,19.329999923706055
2022-05-12,19.760000228881836
2022-05-13,19.25
2022-05-16,19.309999465942383
2022-05-17,20.030000686645508
2022-05-18,20.260000228881836
2022-05-19,20.959999084472656
2022-05-20,21.299999237060547
2022-05-23,21.459999084472656
2022-05-24,21.75
2022-05-25,22.18000030517578
2022-05-26,22.440000534057617
2022-05-27,22.56999969482422
2022-05-31,21.34000015258789
2022-06-01,21.25
2022-06-02,21.110000610351562
2022-06-03,20.84000015258789
2022-06-06,20.389999389648438
2022-06-07,20.25
2022-06-08,20.049999237060547
2022-06-09,19.700000762939453
2022-06-10,19.440000534057617
2022-06-13,19.1299991607666
2022-06-14,19.270000457763672
2022-06-15,19.459999084472656
2022-06-16,19.25
2022-06-17,19.3799991607666
2022-06-21,19.729999542236328
2022-06-22,19.600000381469727
2022-06-23,19.549999237060547
2022-06-24,20.530000686645508
2022-06-27,20.3700008392334
2022-06-28,20.3700008392334
2022-06-29,20.299999237060547
2022-06-30,20.43000030517578
2022-07-01,20.520000457763672
2022-07-05,20.149999618530273
2022-07-06,20.209999084472656
2022-07-07,19.600000381469727
2022-07-08,19.719999313354492
2022-07-11,19.729999542236328
2022-07-12,19.8700008392334
2022-07-13,19.09000015258789
2022-07-14,18.43000030517578
2022-07-15,18.690000534057617
2022-07-18,18.780000686645508
2022-07-19,18.979999542236328
2022-07-20,18.440000534057617
2022-07-21,18.510000228881836
2022-07-22,18.68000030517578
2022-07-25,18.510000228881836
2022-07-26,18.350000381469727
2022-07-27,18.350000381469727
2022-07-28,18.950000762939453
2022-07-29,18.93000030517578
2022-08-01,18.809999465942383
2022-08-02,17.84000015258789
2022-08-03,18.09000015258789
2022-08-04,18.34000015258789
2022-08-05,18.1200008392334
2022-08-08,18.3700008392334
2022-08-09,18.59000015258789
2022-08-10,18.829999923706055
2022-08-11,19.219999313354492
2022-08-12,19.389999389648438
2022-08-15,19.31999969482422
2022-08-16,19.690000534057617
2022-08-17,19.389999389648438
2022-08-18,18.989999771118164
2022-08-19,19.15999984741211
2022-08-22,19.079999923706055
2022-08-23,18.809999465942383
2022-08-24,18.690000534057617
2022-08-25,18.510000228881836
2022-08-26,18.030000686645508
2022-08-29,17.770000457763672
2022-08-30,17.549999237060547
2022-08-31,17.0
2022-09-01,17.010000228881836
2022-09-02,17.530000686645508
2022-09-06,17.270000457763672
2022-09-07,17.389999389648438
2022-09-08,17.170000076293945
2022-09-09,17.34000015258789
2022-09-12,17.600000381469727
2022-09-13,16.950000762939453
2022-09-14,17.049999237060547
2022-09-15,16.969999313354492
2022-09-16,16.84000015258789
2022-09-19,16.719999313354492
2022-09-20,17.420000076293945
2022-09-21,17.68000030517578
2022-09-22,17.75
2022-09-23,17.489999771118164
2022-09-26,17.190000534057617
2022-09-27,17.31999969482422
2022-09-28,17.920000076293945
2022-09-29,16.989999771118164
2022-09-30,16.469999313354492
2022-10-03,16.8700008392334
2022-10-04,17.030000686645508
2022-10-05,16.510000228881836
2022-10-06,16.329999923706055
2022-10-07,16.299999237060547
2022-10-10,16.469999313354492
2022-10-11,16.68000030517578
2022-10-12,16.299999237060547
2022-10-13,16.510000228881836
2022-10-14,16.149999618530273
2022-10-17,16.639999389648438
2022-10-18,16.350000381469727
2022-10-19,16.799999237060547
2022-10-20,16.6200008392334
2022-10-21,17.059999465942383
2022-10-24,17.600000381469727
2022-10-25,17.90999984741211
2022-10-26,18.3799991607666
2022-10-27,18.399999618530273
2022-10-28,18.510000228881836
2022-10-31,18.809999465942383
2022-11-01,19.049999237060547
2022-11-02,19.0
2022-11-03,19.219999313354492
2022-11-04,19.93000030517578
2022-11-07,20.030000686645508
2022-11-08,20.059999465942383
2022-11-09,20.190000534057617
2022-11-10,20.0
2022-11-11,20.100000381469727
2022-11-14,20.25
2022-11-15,20.0
2022-11-16,19.860000610351562
2022-11-17,19.969999313354492
2022-11-18,19.959999084472656
2022-11-21,20.239999771118164
2022-11-22,20.479999542236328
2022-11-23,20.440000534057617
2022-11-25,20.5
2022-11-28,19.889999389648438
2022-11-29,19.280000686645508
2022-11-30,19.459999084472656
2022-12-01,19.540000915527344
2022-12-02,18.899999618530273
2022-12-05,18.6299991607666
2022-12-06,18.600000381469727
2022-12-07,18.540000915527344
2022-12-08,18.510000228881836
2022-12-09,18.209999084472656
2022-12-12,18.309999465942383
2022-12-13,18.239999771118164
2022-12-14,18.350000381469727
2022-12-15,17.959999084472656
2022-12-16,17.920000076293945
2022-12-19,18.1299991607666
2022-12-20,18.209999084472656
2022-12-21,18.40999984741211
2022-12-22,18.450000762939453
2022-12-23,18.739999771118164
2022-12-27,18.639999389648438
2022-12-28,18.34000015258789
2022-12-29,18.43000030517578
2022-12-30,18.200000762939453
2023-01-03,18.299999237060547
2023-01-04,18.59000015258789
2023-01-05,18.989999771118164
2023-01-06,19.329999923706055
2023-01-09,19.479999542236328
2023-01-10,19.719999313354492
2023-01-11,20.049999237060547
2023-01-12,20.469999313354492
2023-01-13,20.510000228881836
2023-01-17,20.709999084472656
2023-01-18,20.690000534057617
2023-01-19,20.65999984741211
2023-01-20,20.899999618530273
2023-01-23,21.040000915527344
2023-01-24,21.1299991607666
2023-01-25,21.200000762939453
2023-01-26,21.290000915527344
2023-01-27,21.139999389648438
2023-01-30,21.149999618530273
2023-01-31,20.93000030517578
2023-02-01,21.0
2023-02-02,20.459999084472656
2023-02-03,19.979999542236328
2023-02-06,19.780000686645508
2023-02-07,19.3799991607666
2023-02-08,19.520000457763672
2023-02-09,19.40999984741211
2023-02-10,19.760000228881836
2023-02-13,20.040000915527344
2023-02-14,20.079999923706055
2023-02-15,20.0
2023-02-16,20.540000915527344
2023-02-17,20.649999618530273
2023-02-21,20.520000457763672
2023-02-22,20.719999313354492
2023-02-23,20.520000457763672
2023-02-24,20.489999771118164
2023-02-27,20.59000015258789
2023-02-28,20.579999923706055
2023-03-01,21.020000457763672
2023-03-02,20.829999923706055
2023-03-03,21.059999465942383
2023-03-06,21.06999969482422
2023-03-07,20.760000228881836
2023-03-08,21.309999465942383
2023-03-09,21.299999237060547
2023-03-10,21.139999389648438
2023-03-13,20.709999084472656
2023-03-14,21.040000915527344
2023-03-15,20.860000610351562
2023-03-16,20.690000534057617
2023-03-17,19.899999618530273
2023-03-20,20.610000610351562
2023-03-21,20.579999923706055
2023-03-22,20.610000610351562
2023-03-23,20.700000762939453
2023-03-24,20.709999084472656
2023-03-27,20.920000076293945
2023-03-28,21.25
2023-03-29,21.34000015258789
2023-03-30,21.3799991607666
2023-03-31,21.049999237060547
2023-04-03,21.010000228881836
2023-04-04,21.239999771118164
2023-04-05,21.079999923706055
2023-04-06,21.25
2023-04-10,21.450000762939453
2023-04-11,21.299999237060547
2023-04-12,21.43000030517578
2023-04-13,21.579999923706055
2023-04-14,21.469999313354492
2023-04-17,21.780000686645508
2023-04-18,21.639999389648438
2023-04-19,21.1200008392334
2023-04-20,21.280000686645508
2023-04-21,21.5
2023-04-24,21.420000076293945
2023-04-25,21.219999313354492
2023-04-26,20.940000534057617
2023-04-27,21.110000610351562
2023-04-28,21.489999771118164
2023-05-01,21.440000534057617
2023-05-02,21.450000762939453
2023-05-03,21.459999084472656
2023-05-04,21.350000381469727
2023-05-05,21.15999984741211
2023-05-08,20.959999084472656
2023-05-09,20.969999313354492
2023-05-10,21.889999389648438
2023-05-11,22.260000228881836
2023-05-12,22.200000762939453
2023-05-15,22.809999465942383
2023-05-16,22.959999084472656
2023-05-17,22.770000457763672
2023-05-18,22.440000534057617
2023-05-19,21.690000534057617
2023-05-22,21.280000686645508
2023-05-23,21.31999969482422
2023-05-24,21.329999923706055
2023-05-25,21.860000610351562
2023-05-26,22.309999465942383
2023-05-30,21.989999771118164
2023-05-31,21.260000228881836
2023-06-01,21.65999984741211
2023-06-02,21.8700008392334
2023-06-05,21.899999618530273
2023-06-06,22.3799991607666
2023-06-07,22.25
2023-06-08,22.469999313354492
2023-06-09,22.34000015258789
2023-06-12,22.1299991607666
2023-06-13,22.1299991607666
2023-06-14,22.3700008392334
2023-06-15,22.219999313354492
2023-06-16,22.020000457763672
2023-06-20,21.889999389648438
2023-06-21,21.84000015258789
2023-06-22,21.549999237060547
2023-06-23,21.489999771118164
2023-06-26,21.510000228881836
2023-06-27,21.969999313354492
2023-06-28,21.81999969482422
2023-06-29,21.93000030517578
2023-06-30,21.639999389648438
2023-07-03,21.770000457763672
2023-07-05,21.719999313354492
2023-07-06,21.420000076293945
2023-07-07,21.59000015258789
2023-07-10,21.3799991607666
2023-07-11,21.989999771118164
2023-07-12,21.760000228881836
2023-07-13,21.75
2023-07-14,21.450000762939453
2023-07-17,21.270000457763672
2023-07-18,21.149999618530273
2023-07-19,21.0
2023-07-20,20.68000030517578
2023-07-21,20.610000610351562
2023-07-24,20.979999542236328
2023-07-25,20.920000076293945
2023-07-26,21.0
2023-07-27,21.079999923706055
2023-07-28,21.450000762939453
2023-07-31,20.920000076293945
2023-08-01,20.399999618530273
2023-08-02,19.850000381469727
2023-08-03,19.6200008392334
2023-08-04,19.90999984741211
2023-08-07,20.06999969482422
2023-08-08,19.969999313354492
2023-08-09,20.540000915527344
2023-08-10,20.149999618530273
2023-08-11,19.299999237060547
2023-08-14,19.0
2023-08-15,18.790000915527344
2023-08-16,18.6299991607666
2023-08-17,19.479999542236328
2023-08-18,19.530000686645508
2023-08-21,19.25
2023-08-22,19.110000610351562
2023-08-23,19.329999923706055
2023-08-24,19.260000228881836
2023-08-25,18.989999771118164
2023-08-28,18.899999618530273
2023-08-29,19.059999465942383
2023-08-30,19.469999313354492
2023-08-31,19.170000076293945
2023-09-01,18.829999923706055
2023-09-05,18.3799991607666
2023-09-06,18.299999237060547
2023-09-07,18.040000915527344
2023-09-08,18.09000015258789
2023-09-11,18.1299991607666
2023-09-12,18.389999389648438
2023-09-13,18.209999084472656
2023-09-14,18.290000915527344
2023-09-15,18.149999618530273
2023-09-18,18.299999237060547
2023-09-19,18.389999389648438
2023-09-20,18.270000457763672
2023-09-21,17.770000457763672
2023-09-22,17.68000030517578
2023-09-25,17.09000015258789
2023-09-26,16.790000915527344
2023-09-27,16.850000381469727
2023-09-28,17.219999313354492
2023-09-29,17.31999969482422
2023-10-02,17.059999465942383
2023-10-03,16.43000030517578
2023-10-04,16.889999389648438
2023-10-05,16.780000686645508
2023-10-06,16.600000381469727
2023-10-09,16.709999084472656
2023-10-10,16.959999084472656
2023-10-11,17.030000686645508
2023-10-12,16.81999969482422
2023-10-13,16.770000457763672
2023-10-16,17.1299991607666
2023-10-17,17.139999389648438
2023-10-18,16.3799991607666
2023-10-19,16.540000915527344
2023-10-20,16.829999923706055
2023-10-23,16.790000915527344
2023-10-24,16.84000015258789
2023-10-25,16.670000076293945
2023-10-26,16.790000915527344
2023-10-27,16.709999084472656
2023-10-30,16.670000076293945
2023-10-31,16.600000381469727
2023-11-01,16.68000030517578
2023-11-02,17.079999923706055
2023-11-03,17.309999465942383
2023-11-06,17.399999618530273
2023-11-07,17.170000076293945
2023-11-08,17.110000610351562
2023-11-09,16.93000030517578
2023-11-10,17.280000686645508
2023-11-13,17.34000015258789
2023-11-14,17.809999465942383
2023-11-15,17.729999542236328
2023-11-16,17.700000762939453
2023-11-17,17.700000762939453
2023-11-20,17.709999084472656
2023-11-21,17.649999618530273
2023-11-22,17.6299991607666
2023-11-24,18.079999923706055
2023-11-27,17.739999771118164
2023-11-28,17.799999237060547
2023-11-29,17.889999389648438
2023-11-30,18.170000076293945
2023-12-01,18.610000610351562
2023-12-04,18.350000381469727
2023-12-05,18.3799991607666
2023-12-06,18.649999618530273
2023-12-07,18.360000610351562
2023-12-08,18.31999969482422
2023-12-11,18.260000228881836
2023-12-12,18.100000381469727
2023-12-13,18.350000381469727
2023-12-14,18.90999984741211
2023-12-15,18.729999542236328
2023-12-18,18.959999084472656
2023-12-19,18.709999084472656
2023-12-20,18.3700008392334
2023-12-21,18.700000762939453
2023-12-22,18.520000457763672
2023-12-26,18.579999923706055
2023-12-27,18.5
2023-12-28,18.360000610351562
2023-12-29,18.520000457763672
2024-01-02,18.469999313354492
2024-01-03,18.209999084472656
2024-01-04,18.18000030517578
2024-01-05,18.280000686645508
2024-01-08,18.309999465942383
2024-01-09,17.979999542236328
2024-01-10,18.059999465942383
2024-01-11,18.450000762939453
2024-01-12,18.790000915527344
2024-01-16,18.350000381469727
2024-01-17,18.049999237060547
2024-01-18,18.020000457763672
2024-01-19,18.5
2024-01-22,18.290000915527344
2024-01-23,18.459999084472656
2024-01-24,17.940000534057617
2024-01-25,17.84000015258789
2024-01-26,18.049999237060547
2024-01-29,18.0
2024-01-30,18.1299991607666
2024-01-31,18.049999237060547
2024-02-01,18.139999389648438
2024-02-02,18.059999465942383
2024-02-05,17.600000381469727
2024-02-06,17.979999542236328
2024-02-07,17.770000457763672
2024-02-08,17.290000915527344
2024-02-09,17.18000030517578
2024-02-12,17.149999618530273
2024-02-13,16.860000610351562
2024-02-14,17.559999465942383
2024-02-15,17.8700008392334
2024-02-16,18.239999771118164
2024-02-20,18.450000762939453
2024-02-21,18.75
2024-02-22,18.959999084472656
2024-02-23,19.239999771118164
2024-02-26,19.309999465942383
2024-02-27,19.329999923706055
2024-02-28,18.920000076293945
2024-02-29,18.709999084472656
2024-03-01,18.719999313354492
2024-03-04,19.020000457763672
2024-03-05,19.040000915527344
2024-03-06,19.170000076293945
2024-03-07,18.920000076293945
2024-03-08,19.110000610351562
2024-03-11,18.959999084472656
2024-03-12,19.100000381469727
2024-03-13,19.450000762939453
2024-03-14,19.3799991607666
2024-03-15,18.799999237060547
2024-03-18,18.709999084472656
2024-03-19,18.540000915527344
2024-03-20,19.149999618530273
2024-03-21,18.690000534057617
2024-03-22,18.40999984741211
2024-03-25,18.399999618530273
2024-03-26,18.260000228881836
2024-03-27,18.790000915527344
2024-03-28,18.65999984741211
2024-04-01,18.75
2024-04-02,18.65999984741211
2024-04-03,18.540000915527344
2024-04-04,18.6200008392334
2024-04-05,18.639999389648438
2024-04-08,19.09000015258789
2024-04-09,18.940000534057617
2024-04-10,18.5
2024-04-11,18.530000686645508
2024-04-12,18.049999237060547
2024-04-15,18.020000457763672
2024-04-16,17.56999969482422
2024-04-17,18.030000686645508
2024-04-18,17.75
2024-04-19,18.260000228881836
2024-04-22,18.459999084472656
2024-04-23,18.639999389648438
2024-04-24,18.309999465942383
2024-04-25,18.299999237060547
2024-04-26,18.829999923706055
2024-04-29,19.43000030517578
2024-04-30,19.059999465942383
2024-05-01,19.1200008392334
2024-05-02,18.8700008392334
2024-05-03,19.34000015258789
2024-05-06,19.690000534057617
2024-05-07,19.549999237060547
2024-05-08,19.670000076293945
2024-05-09,20.170000076293945
2024-05-10,20.170000076293945
2024-05-13,19.8700008392334
2024-05-14,19.8700008392334
2024-05-15,19.940000534057617
2024-05-16,19.729999542236328
2024-05-17,19.75
2024-05-20,19.829999923706055
2024-05-21,19.649999618530273
2024-05-22,19.709999084472656
2024-05-23,19.549999237060547
2024-05-24,19.440000534057617
2024-05-28,19.18000030517578
2024-05-29,18.780000686645508
2024-05-30,18.920000076293945
2024-05-31,18.540000915527344
2024-06-03,17.200000762939453
2024-06-04,17.81999969482422
2024-06-05,17.889999389648438
2024-06-06,17.81999969482422
2024-06-07,17.280000686645508
2024-06-10,16.940000534057617
2024-06-11,16.989999771118164
2024-06-12,16.809999465942383
2024-06-13,16.84000015258789
2024-06-14,16.959999084472656
2024-06-17,16.84000015258789
2024-06-18,16.950000762939453
2024-06-20,16.770000457763672
2024-06-21,16.899999618530273
2024-06-24,16.84000015258789
2024-06-25,16.84000015258789
2024-06-26,16.8799991607666
2024-06-27,16.770000457763672
2024-06-28,17.0
2024-07-01,17.110000610351562
2024-07-02,16.969999313354492
2024-07-03,17.31999969482422
2024-07-05,17.360000610351562
2024-07-08,17.6200008392334
2024-07-09,18.010000228881836
2024-07-10,18.309999465942383
2024-07-11,18.540000915527344
2024-07-12,18.350000381469727
2024-07-15,18.149999618530273
2024-07-16,18.329999923706055
2024-07-17,17.989999771118164
2024-07-18,17.420000076293945
2024-07-19,17.549999237060547
2024-07-22,17.610000610351562
2024-07-23,17.31999969482422
2024-07-24,17.1299991607666
2024-07-25,17.100000381469727
2024-07-26,16.899999618530273
2024-07-29,16.700000762939453
2024-07-30,16.489999771118164
2024-07-31,16.719999313354492
2024-08-01,16.5
2024-08-02,16.40999984741211
2024-08-05,16.100000381469727
2024-08-06,16.290000915527344
2024-08-07,16.709999084472656
