Date,CUK
2022-06-09,10.84000015258789
2022-06-10,10.15999984741211
2022-06-13,9.079999923706055
2022-06-14,8.6899995803833
2022-06-15,9.0
2022-06-16,7.989999771118164
2022-06-17,8.739999771118164
2022-06-21,8.760000228881836
2022-06-22,8.760000228881836
2022-06-23,8.760000228881836
2022-06-24,9.859999656677246
2022-06-27,9.609999656677246
2022-06-28,9.40999984741211
2022-06-29,8.119999885559082
2022-06-30,7.900000095367432
2022-07-01,8.140000343322754
2022-07-05,8.489999771118164
2022-07-06,8.0
2022-07-07,8.460000038146973
2022-07-08,8.220000267028809
2022-07-11,7.730000019073486
2022-07-12,8.210000038146973
2022-07-13,8.119999885559082
2022-07-14,7.849999904632568
2022-07-15,8.3100004196167
2022-07-18,8.65999984741211
2022-07-19,9.15999984741211
2022-07-20,9.65999984741211
2022-07-21,8.739999771118164
2022-07-22,8.229999542236328
2022-07-25,8.140000343322754
2022-07-26,7.619999885559082
2022-07-27,7.940000057220459
2022-07-28,8.1899995803833
2022-07-29,8.180000305175781
2022-08-01,8.09000015258789
2022-08-02,8.489999771118164
2022-08-03,8.899999618530273
2022-08-04,8.899999618530273
2022-08-05,8.920000076293945
2022-08-08,9.119999885559082
2022-08-09,8.569999694824219
2022-08-10,9.420000076293945
2022-08-11,9.600000381469727
2022-08-12,9.75
2022-08-15,9.75
2022-08-16,10.149999618530273
2022-08-17,9.619999885559082
2022-08-18,9.5
2022-08-19,8.930000305175781
2022-08-22,8.460000038146973
2022-08-23,8.59000015258789
2022-08-24,9.0
2022-08-25,9.390000343322754
2022-08-26,8.899999618530273
2022-08-29,8.800000190734863
2022-08-30,8.710000038146973
2022-08-31,8.470000267028809
2022-09-01,8.34000015258789
2022-09-02,8.380000114440918
2022-09-06,8.430000305175781
2022-09-07,8.770000457763672
2022-09-08,8.970000267028809
2022-09-09,9.270000457763672
2022-09-12,9.449999809265137
2022-09-13,9.079999923706055
2022-09-14,9.329999923706055
2022-09-15,9.65999984741211
2022-09-16,9.510000228881836
2022-09-19,9.520000457763672
2022-09-20,9.1899995803833
2022-09-21,8.579999923706055
2022-09-22,8.5
2022-09-23,7.860000133514404
2022-09-26,7.769999980926514
2022-09-27,8.050000190734863
2022-09-28,8.550000190734863
2022-09-29,8.039999961853027
2022-09-30,6.190000057220459
2022-10-03,6.0
2022-10-04,6.869999885559082
2022-10-05,6.550000190734863
2022-10-06,6.199999809265137
2022-10-07,6.0
2022-10-10,5.639999866485596
2022-10-11,5.869999885559082
2022-10-12,6.460000038146973
2022-10-13,6.309999942779541
2022-10-14,6.340000152587891
2022-10-17,6.460000038146973
2022-10-18,7.159999847412109
2022-10-19,6.860000133514404
2022-10-20,7.110000133514404
2022-10-21,7.300000190734863
2022-10-24,7.329999923706055
2022-10-25,7.71999979019165
2022-10-26,7.760000228881836
2022-10-27,7.75
2022-10-28,7.949999809265137
2022-10-31,8.0600004196167
2022-11-01,8.069999694824219
2022-11-02,7.739999771118164
2022-11-03,7.900000095367432
2022-11-04,8.029999732971191
2022-11-07,7.829999923706055
2022-11-08,8.15999984741211
2022-11-09,7.679999828338623
2022-11-10,8.75
2022-11-11,9.270000457763672
2022-11-14,9.510000228881836
2022-11-15,10.039999961853027
2022-11-16,8.670000076293945
2022-11-17,8.600000381469727
2022-11-18,8.520000457763672
2022-11-21,8.399999618530273
2022-11-22,8.510000228881836
2022-11-23,8.760000228881836
2022-11-25,8.779999732971191
2022-11-28,8.430000305175781
2022-11-29,8.760000228881836
2022-11-30,8.9399995803833
2022-12-01,8.949999809265137
2022-12-02,8.920000076293945
2022-12-05,8.65999984741211
2022-12-06,8.34000015258789
2022-12-07,8.010000228881836
2022-12-08,8.119999885559082
2022-12-09,8.0
2022-12-12,8.09000015258789
2022-12-13,8.020000457763672
2022-12-14,7.980000019073486
2022-12-15,7.760000228881836
2022-12-16,7.5
2022-12-19,7.21999979019165
2022-12-20,7.210000038146973
2022-12-21,7.53000020980835
2022-12-22,7.010000228881836
2022-12-23,6.980000019073486
2022-12-27,6.860000133514404
2022-12-28,6.840000152587891
2022-12-29,7.210000038146973
2022-12-30,7.190000057220459
2023-01-03,7.090000152587891
2023-01-04,7.800000190734863
2023-01-05,7.949999809265137
2023-01-06,8.180000305175781
2023-01-09,8.430000305175781
2023-01-10,8.630000114440918
2023-01-11,8.8100004196167
2023-01-12,9.220000267028809
2023-01-13,9.430000305175781
2023-01-17,9.75
2023-01-18,9.380000114440918
2023-01-19,9.09000015258789
2023-01-20,9.460000038146973
2023-01-23,9.670000076293945
2023-01-24,9.65999984741211
2023-01-25,9.8100004196167
2023-01-26,9.609999656677246
2023-01-27,9.949999809265137
2023-01-30,9.59000015258789
2023-01-31,9.729999542236328
2023-02-01,10.210000038146973
2023-02-02,10.84000015258789
2023-02-03,10.640000343322754
2023-02-06,10.680000305175781
2023-02-07,10.970000267028809
2023-02-08,10.729999542236328
2023-02-09,10.420000076293945
2023-02-10,10.079999923706055
2023-02-13,10.489999771118164
2023-02-14,10.729999542236328
2023-02-15,10.989999771118164
2023-02-16,10.510000228881836
2023-02-17,10.239999771118164
2023-02-21,10.079999923706055
2023-02-22,10.020000457763672
2023-02-23,9.890000343322754
2023-02-24,9.600000381469727
2023-02-27,9.84000015258789
2023-02-28,9.640000343322754
2023-03-01,9.59000015258789
2023-03-02,9.739999771118164
2023-03-03,10.079999923706055
2023-03-06,10.0600004196167
2023-03-07,9.890000343322754
2023-03-08,9.600000381469727
2023-03-09,9.0600004196167
2023-03-10,8.8100004196167
2023-03-13,8.40999984741211
2023-03-14,8.319999694824219
2023-03-15,7.949999809265137
2023-03-16,8.15999984741211
2023-03-17,7.78000020980835
2023-03-20,7.829999923706055
2023-03-21,8.260000228881836
2023-03-22,8.109999656677246
2023-03-23,8.260000228881836
2023-03-24,8.260000228881836
2023-03-27,7.949999809265137
2023-03-28,8.3100004196167
2023-03-29,8.859999656677246
2023-03-30,9.140000343322754
2023-03-31,9.149999618530273
2023-04-03,8.979999542236328
2023-04-04,8.890000343322754
2023-04-05,8.729999542236328
2023-04-06,8.829999923706055
2023-04-10,8.930000305175781
2023-04-11,9.100000381469727
2023-04-12,8.699999809265137
2023-04-13,8.859999656677246
2023-04-14,8.720000267028809
2023-04-17,8.850000381469727
2023-04-18,8.920000076293945
2023-04-19,8.880000114440918
2023-04-20,8.479999542236328
2023-04-21,8.470000267028809
2023-04-24,8.399999618530273
2023-04-25,8.0600004196167
2023-04-26,7.900000095367432
2023-04-27,8.010000228881836
2023-04-28,8.319999694824219
2023-05-01,8.5600004196167
2023-05-02,8.529999732971191
2023-05-03,8.520000457763672
2023-05-04,8.479999542236328
2023-05-05,9.010000228881836
2023-05-08,9.510000228881836
2023-05-09,9.569999694824219
2023-05-10,9.390000343322754
2023-05-11,9.15999984741211
2023-05-12,8.770000457763672
2023-05-15,9.180000305175781
2023-05-16,9.229999542236328
2023-05-17,9.84000015258789
2023-05-18,10.050000190734863
2023-05-19,9.75
2023-05-22,9.979999542236328
2023-05-23,9.819999694824219
2023-05-24,9.489999771118164
2023-05-25,9.779999732971191
2023-05-26,10.010000228881836
2023-05-30,10.09000015258789
2023-05-31,9.970000267028809
2023-06-01,10.5
2023-06-02,10.829999923706055
2023-06-05,10.930000305175781
2023-06-06,11.350000381469727
2023-06-07,11.579999923706055
2023-06-08,11.3100004196167
2023-06-09,11.600000381469727
2023-06-12,13.119999885559082
2023-06-13,13.760000228881836
2023-06-14,13.979999542236328
2023-06-15,14.430000305175781
2023-06-16,14.220000267028809
2023-06-20,14.329999923706055
2023-06-21,14.319999694824219
2023-06-22,14.229999542236328
2023-06-23,14.260000228881836
2023-06-26,12.979999542236328
2023-06-27,14.270000457763672
2023-06-28,15.600000381469727
2023-06-29,15.539999961853027
2023-06-30,16.950000762939453
2023-07-03,17.200000762939453
2023-07-05,17.40999984741211
2023-07-06,17.049999237060547
2023-07-07,17.280000686645508
2023-07-10,17.5
2023-07-11,17.1200008392334
2023-07-12,16.579999923706055
2023-07-13,16.139999389648438
2023-07-14,15.65999984741211
2023-07-17,16.079999923706055
2023-07-18,16.559999465942383
2023-07-19,16.459999084472656
2023-07-20,15.979999542236328
2023-07-21,16.149999618530273
2023-07-24,16.139999389648438
2023-07-25,15.859999656677246
2023-07-26,16.079999923706055
2023-07-27,16.549999237060547
2023-07-28,16.84000015258789
2023-07-31,17.1299991607666
2023-08-01,16.309999465942383
2023-08-02,16.040000915527344
2023-08-03,15.899999618530273
2023-08-04,15.569999694824219
2023-08-07,16.309999465942383
2023-08-08,16.290000915527344
2023-08-09,15.6899995803833
2023-08-10,15.770000457763672
2023-08-11,15.229999542236328
2023-08-14,15.220000267028809
2023-08-15,15.0600004196167
2023-08-16,14.65999984741211
2023-08-17,14.329999923706055
2023-08-18,14.15999984741211
2023-08-21,14.25
2023-08-22,14.199999809265137
2023-08-23,14.720000267028809
2023-08-24,14.239999771118164
2023-08-25,14.369999885559082
2023-08-28,14.220000267028809
2023-08-29,14.510000228881836
2023-08-30,14.279999732971191
2023-08-31,14.300000190734863
2023-09-01,14.149999618530273
2023-09-05,13.850000381469727
2023-09-06,13.760000228881836
2023-09-07,13.619999885559082
2023-09-08,13.609999656677246
2023-09-11,13.760000228881836
2023-09-12,13.789999961853027
2023-09-13,13.449999809265137
2023-09-14,14.100000381469727
2023-09-15,13.720000267028809
2023-09-18,13.579999923706055
2023-09-19,13.630000114440918
2023-09-20,13.229999542236328
2023-09-21,13.069999694824219
2023-09-22,12.6899995803833
2023-09-25,12.569999694824219
2023-09-26,12.460000038146973
2023-09-27,12.619999885559082
2023-09-28,12.90999984741211
2023-09-29,12.25
2023-10-02,12.170000076293945
2023-10-03,11.369999885559082
2023-10-04,11.739999771118164
2023-10-05,11.880000114440918
2023-10-06,11.829999923706055
2023-10-09,11.359999656677246
2023-10-10,11.569999694824219
2023-10-11,11.369999885559082
2023-10-12,11.3100004196167
2023-10-13,11.010000228881836
2023-10-16,11.130000114440918
2023-10-17,11.289999961853027
2023-10-18,10.539999961853027
2023-10-19,10.25
2023-10-20,9.960000038146973
2023-10-23,10.239999771118164
2023-10-24,10.3100004196167
2023-10-25,10.180000305175781
2023-10-26,10.229999542236328
2023-10-27,10.079999923706055
2023-10-30,10.319999694824219
2023-10-31,10.359999656677246
2023-11-01,10.239999771118164
2023-11-02,10.779999732971191
2023-11-03,11.359999656677246
2023-11-06,11.050000190734863
2023-11-07,11.289999961853027
2023-11-08,11.5
2023-11-09,11.079999923706055
2023-11-10,11.460000038146973
2023-11-13,11.510000228881836
2023-11-14,12.449999809265137
2023-11-15,13.010000228881836
2023-11-16,13.220000267028809
2023-11-17,13.260000228881836
2023-11-20,13.109999656677246
2023-11-21,12.770000457763672
2023-11-22,12.930000305175781
2023-11-24,12.880000114440918
2023-11-27,13.0600004196167
2023-11-28,13.09000015258789
2023-11-29,13.329999923706055
2023-11-30,13.479999542236328
2023-12-01,14.130000114440918
2023-12-04,14.710000038146973
2023-12-05,14.850000381469727
2023-12-06,15.65999984741211
2023-12-07,16.149999618530273
2023-12-08,16.399999618530273
2023-12-11,15.979999542236328
2023-12-12,16.170000076293945
2023-12-13,16.56999969482422
2023-12-14,17.100000381469727
2023-12-15,16.959999084472656
2023-12-18,16.690000534057617
2023-12-19,17.020000457763672
2023-12-20,16.530000686645508
2023-12-21,17.489999771118164
2023-12-22,17.270000457763672
2023-12-26,16.959999084472656
2023-12-27,16.8700008392334
2023-12-28,16.959999084472656
2023-12-29,16.860000610351562
2024-01-02,15.770000457763672
2024-01-03,14.899999618530273
2024-01-04,15.260000228881836
2024-01-05,15.779999732971191
2024-01-08,15.760000228881836
2024-01-09,15.720000267028809
2024-01-10,15.989999771118164
2024-01-11,15.779999732971191
2024-01-12,15.350000381469727
2024-01-16,15.390000343322754
2024-01-17,15.3100004196167
2024-01-18,15.729999542236328
2024-01-19,15.760000228881836
2024-01-22,15.199999809265137
2024-01-23,14.819999694824219
2024-01-24,14.680000305175781
2024-01-25,15.020000457763672
2024-01-26,14.479999542236328
2024-01-29,15.100000381469727
2024-01-30,15.0600004196167
2024-01-31,15.15999984741211
2024-02-01,15.350000381469727
2024-02-02,15.039999961853027
2024-02-05,14.430000305175781
2024-02-06,14.619999885559082
2024-02-07,14.34000015258789
2024-02-08,14.289999961853027
2024-02-09,13.930000305175781
2024-02-12,14.130000114440918
2024-02-13,13.779999732971191
2024-02-14,13.930000305175781
2024-02-15,13.920000076293945
2024-02-16,13.539999961853027
2024-02-20,13.489999771118164
2024-02-21,13.460000038146973
2024-02-22,13.970000267028809
2024-02-23,13.920000076293945
2024-02-26,13.539999961853027
2024-02-27,14.579999923706055
2024-02-28,14.130000114440918
2024-02-29,14.399999618530273
2024-03-01,14.5600004196167
2024-03-04,14.600000381469727
2024-03-05,14.430000305175781
2024-03-06,14.539999961853027
2024-03-07,14.239999771118164
2024-03-08,14.880000114440918
2024-03-11,14.710000038146973
2024-03-12,14.699999809265137
2024-03-13,15.130000114440918
2024-03-14,14.699999809265137
2024-03-15,14.6899995803833
2024-03-18,14.680000305175781
2024-03-19,14.510000228881836
2024-03-20,15.279999732971191
2024-03-21,15.430000305175781
2024-03-22,15.510000228881836
2024-03-25,15.5
2024-03-26,15.390000343322754
2024-03-27,15.619999885559082
2024-03-28,14.729999542236328
2024-04-01,14.619999885559082
2024-04-02,13.9399995803833
2024-04-03,13.850000381469727
2024-04-04,13.630000114440918
2024-04-05,13.65999984741211
2024-04-08,14.119999885559082
2024-04-09,13.949999809265137
2024-04-10,13.489999771118164
2024-04-11,13.489999771118164
2024-04-12,12.960000038146973
2024-04-15,12.760000228881836
2024-04-16,12.5600004196167
2024-04-17,12.720000267028809
2024-04-18,12.800000190734863
2024-04-19,12.729999542236328
2024-04-22,12.9399995803833
2024-04-23,13.420000076293945
2024-04-24,13.600000381469727
2024-04-25,13.720000267028809
2024-04-26,13.600000381469727
2024-04-29,13.710000038146973
2024-04-30,13.399999618530273
2024-05-01,13.100000381469727
2024-05-02,13.140000343322754
2024-05-03,13.180000305175781
2024-05-06,13.319999694824219
2024-05-07,12.890000343322754
2024-05-08,13.039999961853027
2024-05-09,13.3100004196167
2024-05-10,13.149999618530273
2024-05-13,13.260000228881836
2024-05-14,13.300000190734863
2024-05-15,13.59000015258789
2024-05-16,13.569999694824219
2024-05-17,13.670000076293945
2024-05-20,14.630000114440918
2024-05-21,14.649999618530273
2024-05-22,14.229999542236328
2024-05-23,13.40999984741211
2024-05-24,13.670000076293945
2024-05-28,14.119999885559082
2024-05-29,13.680000305175781
2024-05-30,13.760000228881836
2024-05-31,13.6899995803833
2024-06-03,14.420000076293945
2024-06-04,15.300000190734863
2024-06-05,15.34000015258789
2024-06-06,15.079999923706055
2024-06-07,15.069999694824219
2024-06-10,14.90999984741211
2024-06-11,14.779999732971191
2024-06-12,15.109999656677246
2024-06-13,14.890000343322754
2024-06-14,13.779999732971191
2024-06-17,14.09000015258789
2024-06-18,14.300000190734863
2024-06-20,14.449999809265137
2024-06-21,14.430000305175781
2024-06-24,14.670000076293945
2024-06-25,16.06999969482422
2024-06-26,16.709999084472656
2024-06-27,17.049999237060547
2024-06-28,17.219999313354492
2024-07-01,16.280000686645508
2024-07-02,16.170000076293945
2024-07-03,16.06999969482422
2024-07-05,15.819999694824219
2024-07-08,16.1200008392334
2024-07-09,16.489999771118164
2024-07-10,16.280000686645508
2024-07-11,16.610000610351562
2024-07-12,16.719999313354492
2024-07-15,16.799999237060547
2024-07-16,17.540000915527344
2024-07-17,16.889999389648438
2024-07-18,16.719999313354492
2024-07-19,16.899999618530273
2024-07-22,16.889999389648438
2024-07-23,17.540000915527344
2024-07-24,16.68000030517578
2024-07-25,15.649999618530273
2024-07-26,15.859999656677246
2024-07-29,15.84000015258789
2024-07-30,15.710000038146973
2024-07-31,15.329999923706055
2024-08-01,14.5
2024-08-02,13.600000381469727
2024-08-05,13.220000267028809
2024-08-06,13.399999618530273
2024-08-07,12.859999656677246
2024-08-08,13.300000190734863
2024-08-09,13.539999961853027
2024-08-12,13.380000114440918
2024-08-13,13.630000114440918
2024-08-14,13.539999961853027
2024-08-15,14.350000381469727
2024-08-16,14.09000015258789
2024-08-19,14.220000267028809
2024-08-20,13.989999771118164
2024-08-21,14.109999656677246
2024-08-22,14.069999694824219
2024-08-23,15.100000381469727
2024-08-26,15.069999694824219
2024-08-27,15.5
2024-08-28,15.130000114440918
2024-08-29,15.079999923706055
2024-08-30,15.050000190734863
2024-09-03,14.859999656677246
2024-09-04,14.680000305175781
2024-09-05,14.649999618530273
2024-09-06,14.229999542236328
2024-09-09,14.5600004196167
2024-09-10,14.609999656677246
2024-09-11,14.949999809265137
2024-09-12,15.279999732971191
2024-09-13,15.609999656677246
2024-09-16,16.040000915527344
2024-09-17,16.219999313354492
2024-09-18,16.559999465942383
2024-09-19,16.969999313354492
2024-09-20,17.25
2024-09-23,17.260000228881836
2024-09-24,17.049999237060547
2024-09-25,16.34000015258789
2024-09-26,16.959999084472656
2024-09-27,16.860000610351562
2024-09-30,16.670000076293945
2024-10-01,16.290000915527344
2024-10-02,15.970000267028809
2024-10-03,15.649999618530273
2024-10-04,16.350000381469727
2024-10-07,16.3799991607666
2024-10-08,17.18000030517578
2024-10-09,18.559999465942383
2024-10-10,18.709999084472656
2024-10-11,18.719999313354492
2024-10-14,18.43000030517578
2024-10-15,19.690000534057617
2024-10-16,19.559999465942383
2024-10-17,19.459999084472656
2024-10-18,19.440000534057617
2024-10-21,19.420000076293945
2024-10-22,19.600000381469727
2024-10-23,19.239999771118164
2024-10-24,19.09000015258789
2024-10-25,19.010000228881836
2024-10-28,19.940000534057617
2024-10-29,20.079999923706055
2024-10-30,20.079999923706055
2024-10-31,20.0
2024-11-01,19.90999984741211
2024-11-04,19.959999084472656
2024-11-05,20.479999542236328
2024-11-06,22.0
2024-11-07,21.43000030517578
2024-11-08,21.760000228881836
2024-11-11,22.229999542236328
2024-11-12,22.239999771118164
2024-11-13,22.190000534057617
2024-11-14,22.06999969482422
2024-11-15,22.100000381469727
2024-11-18,22.25
2024-11-19,22.700000762939453
2024-11-20,22.670000076293945
2024-11-21,22.850000381469727
