Date,PINS
2022-09-19,25.420000076293945
2022-09-20,24.760000228881836
2022-09-21,23.90999984741211
2022-09-22,23.209999084472656
2022-09-23,22.59000015258789
2022-09-26,22.809999465942383
2022-09-27,22.639999389648438
2022-09-28,23.84000015258789
2022-09-29,23.190000534057617
2022-09-30,23.299999237060547
2022-10-03,23.700000762939453
2022-10-04,24.899999618530273
2022-10-05,24.6299991607666
2022-10-06,25.829999923706055
2022-10-07,25.1200008392334
2022-10-10,24.649999618530273
2022-10-11,22.989999771118164
2022-10-12,23.06999969482422
2022-10-13,22.200000762939453
2022-10-14,21.350000381469727
2022-10-17,22.530000686645508
2022-10-18,23.31999969482422
2022-10-19,23.040000915527344
2022-10-20,22.969999313354492
2022-10-21,21.5
2022-10-24,21.979999542236328
2022-10-25,22.59000015258789
2022-10-26,22.040000915527344
2022-10-27,21.889999389648438
2022-10-28,24.899999618530273
2022-10-31,24.600000381469727
2022-11-01,24.200000762939453
2022-11-02,23.479999542236328
2022-11-03,22.780000686645508
2022-11-04,22.389999389648438
2022-11-07,22.579999923706055
2022-11-08,22.6200008392334
2022-11-09,21.280000686645508
2022-11-10,23.170000076293945
2022-11-11,24.200000762939453
2022-11-14,24.420000076293945
2022-11-15,26.290000915527344
2022-11-16,25.360000610351562
2022-11-17,24.520000457763672
2022-11-18,24.3799991607666
2022-11-21,23.799999237060547
2022-11-22,24.5
2022-11-23,25.030000686645508
2022-11-25,24.989999771118164
2022-11-28,24.360000610351562
2022-11-29,24.0
2022-11-30,25.420000076293945
2022-12-01,25.579999923706055
2022-12-02,24.860000610351562
2022-12-05,23.93000030517578
2022-12-06,22.719999313354492
2022-12-07,22.68000030517578
2022-12-08,22.6200008392334
2022-12-09,23.15999984741211
2022-12-12,23.610000610351562
2022-12-13,26.420000076293945
2022-12-14,26.219999313354492
2022-12-15,25.15999984741211
2022-12-16,24.799999237060547
2022-12-19,24.170000076293945
2022-12-20,24.440000534057617
2022-12-21,25.139999389648438
2022-12-22,24.719999313354492
2022-12-23,24.530000686645508
2022-12-27,23.43000030517578
2022-12-28,22.860000610351562
2022-12-29,23.81999969482422
2022-12-30,24.280000686645508
2023-01-03,22.889999389648438
2023-01-04,23.780000686645508
2023-01-05,23.59000015258789
2023-01-06,24.459999084472656
2023-01-09,24.8799991607666
2023-01-10,25.940000534057617
2023-01-11,27.010000228881836
2023-01-12,26.440000534057617
2023-01-13,26.690000534057617
2023-01-17,26.6200008392334
2023-01-18,26.079999923706055
2023-01-19,26.770000457763672
2023-01-20,26.600000381469727
2023-01-23,26.690000534057617
2023-01-24,25.829999923706055
2023-01-25,26.1200008392334
2023-01-26,26.3700008392334
2023-01-27,26.739999771118164
2023-01-30,25.920000076293945
2023-01-31,26.290000915527344
2023-02-01,26.700000762939453
2023-02-02,29.100000381469727
2023-02-03,27.479999542236328
2023-02-06,27.889999389648438
2023-02-07,26.450000762939453
2023-02-08,25.8799991607666
2023-02-09,24.729999542236328
2023-02-10,24.84000015258789
2023-02-13,24.700000762939453
2023-02-14,24.68000030517578
2023-02-15,25.3799991607666
2023-02-16,24.84000015258789
2023-02-17,24.43000030517578
2023-02-21,24.450000762939453
2023-02-22,25.139999389648438
2023-02-23,25.5
2023-02-24,25.030000686645508
2023-02-27,24.989999771118164
2023-02-28,25.110000610351562
2023-03-01,24.969999313354492
2023-03-02,25.34000015258789
2023-03-03,26.399999618530273
2023-03-06,26.68000030517578
2023-03-07,26.639999389648438
2023-03-08,25.739999771118164
2023-03-09,24.84000015258789
2023-03-10,24.170000076293945
2023-03-13,23.690000534057617
2023-03-14,24.989999771118164
2023-03-15,25.030000686645508
2023-03-16,26.530000686645508
2023-03-17,26.3700008392334
2023-03-20,26.75
2023-03-21,27.520000457763672
2023-03-22,27.469999313354492
2023-03-23,27.610000610351562
2023-03-24,27.469999313354492
2023-03-27,28.06999969482422
2023-03-28,26.84000015258789
2023-03-29,26.5
2023-03-30,26.34000015258789
2023-03-31,27.270000457763672
2023-04-03,27.75
2023-04-04,27.979999542236328
2023-04-05,27.329999923706055
2023-04-06,28.25
2023-04-10,27.940000534057617
2023-04-11,28.190000534057617
2023-04-12,27.739999771118164
2023-04-13,28.459999084472656
2023-04-14,28.579999923706055
2023-04-17,28.6200008392334
2023-04-18,28.18000030517578
2023-04-19,28.219999313354492
2023-04-20,27.530000686645508
2023-04-21,27.389999389648438
2023-04-24,27.6299991607666
2023-04-25,27.739999771118164
2023-04-26,26.610000610351562
2023-04-27,27.270000457763672
2023-04-28,23.0
2023-05-01,22.059999465942383
2023-05-02,21.3700008392334
2023-05-03,20.90999984741211
2023-05-04,20.780000686645508
2023-05-05,21.010000228881836
2023-05-08,21.59000015258789
2023-05-09,21.469999313354492
2023-05-10,21.530000686645508
2023-05-11,21.479999542236328
2023-05-12,21.399999618530273
2023-05-15,22.049999237060547
2023-05-16,21.59000015258789
2023-05-17,21.950000762939453
2023-05-18,22.459999084472656
2023-05-19,22.700000762939453
2023-05-22,23.260000228881836
2023-05-23,23.760000228881836
2023-05-24,24.309999465942383
2023-05-25,23.739999771118164
2023-05-26,24.229999542236328
2023-05-30,24.40999984741211
2023-05-31,23.940000534057617
2023-06-01,23.610000610351562
2023-06-02,23.469999313354492
2023-06-05,24.100000381469727
2023-06-06,24.6299991607666
2023-06-07,24.350000381469727
2023-06-08,23.940000534057617
2023-06-09,23.8700008392334
2023-06-12,24.100000381469727
2023-06-13,24.25
2023-06-14,24.420000076293945
2023-06-15,24.959999084472656
2023-06-16,25.360000610351562
2023-06-20,25.209999084472656
2023-06-21,24.899999618530273
2023-06-22,26.139999389648438
2023-06-23,26.239999771118164
2023-06-26,25.610000610351562
2023-06-27,26.399999618530273
2023-06-28,28.139999389648438
2023-06-29,27.639999389648438
2023-06-30,27.34000015258789
2023-07-03,27.239999771118164
2023-07-05,27.729999542236328
2023-07-06,27.200000762939453
2023-07-07,27.450000762939453
2023-07-10,27.510000228881836
2023-07-11,28.6200008392334
2023-07-12,28.770000457763672
2023-07-13,28.6299991607666
2023-07-14,28.709999084472656
2023-07-17,29.149999618530273
2023-07-18,30.309999465942383
2023-07-19,29.84000015258789
2023-07-20,28.459999084472656
2023-07-21,27.959999084472656
2023-07-24,27.790000915527344
2023-07-25,27.200000762939453
2023-07-26,27.700000762939453
2023-07-27,26.860000610351562
2023-07-28,28.450000762939453
2023-07-31,28.989999771118164
2023-08-01,28.959999084472656
2023-08-02,27.850000381469727
2023-08-03,27.15999984741211
2023-08-04,26.65999984741211
2023-08-07,27.170000076293945
2023-08-08,26.790000915527344
2023-08-09,26.18000030517578
2023-08-10,25.920000076293945
2023-08-11,25.780000686645508
2023-08-14,26.149999618530273
2023-08-15,25.700000762939453
2023-08-16,26.209999084472656
2023-08-17,26.700000762939453
2023-08-18,26.450000762939453
2023-08-21,27.520000457763672
2023-08-22,26.969999313354492
2023-08-23,27.290000915527344
2023-08-24,26.739999771118164
2023-08-25,26.90999984741211
2023-08-28,27.110000610351562
2023-08-29,27.360000610351562
2023-08-30,27.290000915527344
2023-08-31,27.489999771118164
2023-09-01,27.649999618530273
2023-09-05,28.780000686645508
2023-09-06,27.649999618530273
2023-09-07,28.0
2023-09-08,27.549999237060547
2023-09-11,27.90999984741211
2023-09-12,27.8700008392334
2023-09-13,26.299999237060547
2023-09-14,26.020000457763672
2023-09-15,25.709999084472656
2023-09-18,25.399999618530273
2023-09-19,26.209999084472656
2023-09-20,27.020000457763672
2023-09-21,26.450000762939453
2023-09-22,26.719999313354492
2023-09-25,26.059999465942383
2023-09-26,25.90999984741211
2023-09-27,26.06999969482422
2023-09-28,26.489999771118164
2023-09-29,27.030000686645508
2023-10-02,27.040000915527344
2023-10-03,25.950000762939453
2023-10-04,26.389999389648438
2023-10-05,27.010000228881836
2023-10-06,28.079999923706055
2023-10-09,28.239999771118164
2023-10-10,28.600000381469727
2023-10-11,28.459999084472656
2023-10-12,27.770000457763672
2023-10-13,26.6200008392334
2023-10-16,27.510000228881836
2023-10-17,28.0
2023-10-18,26.829999923706055
2023-10-19,26.549999237060547
2023-10-20,25.959999084472656
2023-10-23,26.639999389648438
2023-10-24,26.790000915527344
2023-10-25,25.559999465942383
2023-10-26,24.100000381469727
2023-10-27,24.360000610351562
2023-10-30,25.100000381469727
2023-10-31,29.8799991607666
2023-11-01,29.920000076293945
2023-11-02,30.719999313354492
2023-11-03,30.940000534057617
2023-11-06,30.920000076293945
2023-11-07,30.950000762939453
2023-11-08,31.3700008392334
2023-11-09,31.260000228881836
2023-11-10,31.06999969482422
2023-11-13,31.489999771118164
2023-11-14,32.16999816894531
2023-11-15,31.65999984741211
2023-11-16,31.270000457763672
2023-11-17,31.489999771118164
2023-11-20,32.130001068115234
2023-11-21,31.56999969482422
2023-11-22,31.760000228881836
2023-11-24,31.670000076293945
2023-11-27,32.08000183105469
2023-11-28,32.25
2023-11-29,33.279998779296875
2023-11-30,34.06999969482422
2023-12-01,34.790000915527344
2023-12-04,34.5
2023-12-05,34.11000061035156
2023-12-06,33.52000045776367
2023-12-07,34.02000045776367
2023-12-08,34.90999984741211
2023-12-11,35.36000061035156
2023-12-12,36.130001068115234
2023-12-13,36.5099983215332
2023-12-14,37.0099983215332
2023-12-15,37.369998931884766
2023-12-18,37.70000076293945
2023-12-19,38.040000915527344
2023-12-20,37.119998931884766
2023-12-21,37.36000061035156
2023-12-22,37.380001068115234
2023-12-26,37.15999984741211
2023-12-27,37.29999923706055
2023-12-28,37.27000045776367
2023-12-29,37.040000915527344
2024-01-02,36.209999084472656
2024-01-03,35.86000061035156
2024-01-04,35.779998779296875
2024-01-05,35.91999816894531
2024-01-08,37.380001068115234
2024-01-09,37.790000915527344
2024-01-10,37.7599983215332
2024-01-11,37.709999084472656
2024-01-12,37.130001068115234
2024-01-16,36.77000045776367
2024-01-17,36.40999984741211
2024-01-18,37.09000015258789
2024-01-19,37.099998474121094
2024-01-22,37.15999984741211
2024-01-23,36.959999084472656
2024-01-24,36.52000045776367
2024-01-25,36.9900016784668
2024-01-26,37.70000076293945
2024-01-29,39.16999816894531
2024-01-30,38.63999938964844
2024-01-31,37.470001220703125
2024-02-01,37.58000183105469
2024-02-02,39.75
2024-02-05,39.66999816894531
2024-02-06,41.04999923706055
2024-02-07,40.83000183105469
2024-02-08,40.720001220703125
2024-02-09,36.869998931884766
2024-02-12,35.5099983215332
2024-02-13,35.709999084472656
2024-02-14,35.81999969482422
2024-02-15,36.58000183105469
2024-02-16,35.279998779296875
2024-02-20,35.11000061035156
2024-02-21,35.439998626708984
2024-02-22,35.9900016784668
2024-02-23,35.86000061035156
2024-02-26,35.38999938964844
2024-02-27,36.08000183105469
2024-02-28,36.119998931884766
2024-02-29,36.70000076293945
2024-03-01,36.400001525878906
2024-03-04,36.400001525878906
2024-03-05,35.689998626708984
2024-03-06,34.619998931884766
2024-03-07,35.52000045776367
2024-03-08,34.900001525878906
2024-03-11,34.34000015258789
2024-03-12,34.869998931884766
2024-03-13,34.599998474121094
2024-03-14,34.06999969482422
2024-03-15,34.189998626708984
2024-03-18,33.97999954223633
2024-03-19,33.88999938964844
2024-03-20,34.290000915527344
2024-03-21,34.33000183105469
2024-03-22,33.88999938964844
2024-03-25,34.970001220703125
2024-03-26,35.5099983215332
2024-03-27,34.880001068115234
2024-03-28,34.66999816894531
2024-04-01,35.31999969482422
2024-04-02,35.130001068115234
2024-04-03,35.279998779296875
2024-04-04,34.66999816894531
2024-04-05,34.279998779296875
2024-04-08,33.97999954223633
2024-04-09,34.65999984741211
2024-04-10,33.5
2024-04-11,34.02000045776367
2024-04-12,33.540000915527344
2024-04-15,32.58000183105469
2024-04-16,32.70000076293945
2024-04-17,32.77000045776367
2024-04-18,32.90999984741211
2024-04-19,32.400001525878906
2024-04-22,32.72999954223633
2024-04-23,33.02000045776367
2024-04-24,32.849998474121094
2024-04-25,32.63999938964844
2024-04-26,33.959999084472656
2024-04-29,33.779998779296875
2024-04-30,33.45000076293945
2024-05-01,40.47999954223633
2024-05-02,40.5
2024-05-03,40.40999984741211
2024-05-06,41.380001068115234
2024-05-07,41.900001525878906
2024-05-08,42.63999938964844
2024-05-09,42.650001525878906
2024-05-10,42.0
2024-05-13,41.849998474121094
2024-05-14,42.02000045776367
2024-05-15,42.439998626708984
2024-05-16,42.77000045776367
2024-05-17,42.779998779296875
2024-05-20,42.63999938964844
2024-05-21,41.5099983215332
2024-05-22,41.380001068115234
2024-05-23,41.29999923706055
2024-05-24,41.439998626708984
2024-05-28,41.5
2024-05-29,42.119998931884766
2024-05-30,41.380001068115234
2024-05-31,41.4900016784668
2024-06-03,41.20000076293945
2024-06-04,40.68000030517578
2024-06-05,41.209999084472656
2024-06-06,42.72999954223633
2024-06-07,44.11000061035156
2024-06-10,44.040000915527344
2024-06-11,43.790000915527344
2024-06-12,43.900001525878906
2024-06-13,43.22999954223633
2024-06-14,43.5099983215332
2024-06-17,43.83000183105469
2024-06-18,44.220001220703125
2024-06-20,44.0099983215332
2024-06-21,43.619998931884766
2024-06-24,43.119998931884766
2024-06-25,44.97999954223633
2024-06-26,44.400001525878906
2024-06-27,44.119998931884766
2024-06-28,44.06999969482422
2024-07-01,43.08000183105469
2024-07-02,43.2599983215332
2024-07-03,43.119998931884766
2024-07-05,43.5099983215332
2024-07-08,43.439998626708984
2024-07-09,43.34000015258789
2024-07-10,42.7400016784668
2024-07-11,42.119998931884766
2024-07-12,41.290000915527344
2024-07-15,41.36000061035156
2024-07-16,40.7599983215332
2024-07-17,40.70000076293945
2024-07-18,40.959999084472656
2024-07-19,40.779998779296875
2024-07-22,41.099998474121094
2024-07-23,40.81999969482422
2024-07-24,38.810001373291016
2024-07-25,37.880001068115234
2024-07-26,37.54999923706055
2024-07-29,37.36000061035156
2024-07-30,37.349998474121094
2024-07-31,31.950000762939453
2024-08-01,31.239999771118164
2024-08-02,29.100000381469727
2024-08-05,28.65999984741211
2024-08-06,28.850000381469727
2024-08-07,28.790000915527344
2024-08-08,29.270000457763672
2024-08-09,28.989999771118164
2024-08-12,29.010000228881836
2024-08-13,29.75
2024-08-14,29.280000686645508
2024-08-15,30.670000076293945
2024-08-16,31.010000228881836
2024-08-19,31.770000457763672
2024-08-20,31.649999618530273
2024-08-21,32.52000045776367
2024-08-22,32.02000045776367
2024-08-23,32.34000015258789
2024-08-26,31.700000762939453
2024-08-27,31.530000686645508
2024-08-28,31.270000457763672
2024-08-29,31.200000762939453
2024-08-30,32.040000915527344
2024-09-03,31.309999465942383
2024-09-04,30.829999923706055
2024-09-05,30.809999465942383
2024-09-06,29.25
2024-09-09,29.40999984741211
2024-09-10,29.1200008392334
2024-09-11,29.219999313354492
2024-09-12,29.309999465942383
2024-09-13,28.860000610351562
2024-09-16,28.889999389648438
2024-09-17,29.360000610351562
2024-09-18,29.889999389648438
2024-09-19,30.520000457763672
2024-09-20,30.3799991607666
2024-09-23,30.459999084472656
2024-09-24,31.649999618530273
2024-09-25,32.150001525878906
2024-09-26,32.720001220703125
2024-09-27,32.47999954223633
2024-09-30,32.369998931884766
2024-10-01,32.7599983215332
2024-10-02,33.209999084472656
2024-10-03,32.77000045776367
2024-10-04,33.25
2024-10-07,32.58000183105469
2024-10-08,32.91999816894531
2024-10-09,33.84000015258789
2024-10-10,33.7400016784668
2024-10-11,34.150001525878906
2024-10-14,33.97999954223633
2024-10-15,33.66999816894531
2024-10-16,33.369998931884766
2024-10-17,32.939998626708984
2024-10-18,33.18000030517578
2024-10-21,33.029998779296875
2024-10-22,31.940000534057617
2024-10-23,31.540000915527344
2024-10-24,31.829999923706055
2024-10-25,32.349998474121094
2024-10-28,32.2599983215332
2024-10-29,32.43000030517578
2024-10-30,32.59000015258789
2024-10-31,31.790000915527344
2024-11-01,32.02000045776367
2024-11-04,32.279998779296875
2024-11-05,32.720001220703125
2024-11-06,33.7599983215332
2024-11-07,33.93000030517578
2024-11-08,29.18000030517578
2024-11-11,30.389999389648438
2024-11-12,30.670000076293945
2024-11-13,29.979999542236328
2024-11-14,29.3700008392334
2024-11-15,28.239999771118164
2024-11-18,28.989999771118164
2024-11-19,29.690000534057617
2024-11-20,29.229999542236328
2024-11-21,29.309999465942383
