Date,DE
2022-11-02,385.95001220703125
2022-11-03,393.6300048828125
2022-11-04,395.0899963378906
2022-11-07,398.7699890136719
2022-11-08,404.57000732421875
2022-11-09,397.0899963378906
2022-11-10,407.6099853515625
2022-11-11,406.0299987792969
2022-11-14,406.94000244140625
2022-11-15,406.9700012207031
2022-11-16,406.3999938964844
2022-11-17,412.989990234375
2022-11-18,414.260009765625
2022-11-21,411.70001220703125
2022-11-22,416.55999755859375
2022-11-23,437.5199890136719
2022-11-25,441.4700012207031
2022-11-28,441.2099914550781
2022-11-29,440.9700012207031
2022-11-30,441.0
2022-12-01,441.80999755859375
2022-12-02,445.6099853515625
2022-12-05,436.8900146484375
2022-12-06,438.25
2022-12-07,440.6499938964844
2022-12-08,442.92999267578125
2022-12-09,434.80999755859375
2022-12-12,437.04998779296875
2022-12-13,437.19000244140625
2022-12-14,438.44000244140625
2022-12-15,429.7900085449219
2022-12-16,431.0899963378906
2022-12-19,432.6700134277344
2022-12-20,435.3599853515625
2022-12-21,441.6400146484375
2022-12-22,435.8599853515625
2022-12-23,436.92999267578125
2022-12-27,436.1499938964844
2022-12-28,430.17999267578125
2022-12-29,428.6400146484375
2022-12-30,428.760009765625
2023-01-03,424.2900085449219
2023-01-04,423.4800109863281
2023-01-05,414.7300109863281
2023-01-06,426.4700012207031
2023-01-09,428.20001220703125
2023-01-10,437.42999267578125
2023-01-11,433.4800109863281
2023-01-12,436.0899963378906
2023-01-13,439.6300048828125
2023-01-17,438.20001220703125
2023-01-18,425.989990234375
2023-01-19,408.6000061035156
2023-01-20,410.6000061035156
2023-01-23,409.3399963378906
2023-01-24,416.6700134277344
2023-01-25,413.6400146484375
2023-01-26,421.20001220703125
2023-01-27,418.17999267578125
2023-01-30,420.6000061035156
2023-01-31,422.8399963378906
2023-02-01,426.989990234375
2023-02-02,406.54998779296875
2023-02-03,406.05999755859375
2023-02-06,410.2300109863281
2023-02-07,409.5199890136719
2023-02-08,407.69000244140625
2023-02-09,408.010009765625
2023-02-10,417.7900085449219
2023-02-13,415.3299865722656
2023-02-14,409.30999755859375
2023-02-15,410.0400085449219
2023-02-16,402.9599914550781
2023-02-17,433.30999755859375
2023-02-21,427.1700134277344
2023-02-22,426.4100036621094
2023-02-23,425.04998779296875
2023-02-24,417.4200134277344
2023-02-27,421.6300048828125
2023-02-28,419.239990234375
2023-03-01,419.75
2023-03-02,421.3399963378906
2023-03-03,430.2799987792969
2023-03-06,425.7099914550781
2023-03-07,418.1499938964844
2023-03-08,424.2900085449219
2023-03-09,421.4200134277344
2023-03-10,395.92999267578125
2023-03-13,398.2200012207031
2023-03-14,402.45001220703125
2023-03-15,390.4800109863281
2023-03-16,391.1099853515625
2023-03-17,385.5
2023-03-20,394.5
2023-03-21,402.5899963378906
2023-03-22,394.9700012207031
2023-03-23,391.8500061035156
2023-03-24,386.5
2023-03-27,393.010009765625
2023-03-28,395.3500061035156
2023-03-29,400.7900085449219
2023-03-30,403.70001220703125
2023-03-31,412.8800048828125
2023-04-03,414.989990234375
2023-04-04,397.6600036621094
2023-04-05,373.82000732421875
2023-04-06,369.6499938964844
2023-04-10,377.3299865722656
2023-04-11,380.8299865722656
2023-04-12,384.3900146484375
2023-04-13,384.739990234375
2023-04-14,387.7699890136719
2023-04-17,391.4200134277344
2023-04-18,396.69000244140625
2023-04-19,392.7699890136719
2023-04-20,390.3599853515625
2023-04-21,386.70001220703125
2023-04-24,388.0400085449219
2023-04-25,379.4700012207031
2023-04-26,374.6099853515625
2023-04-27,371.8500061035156
2023-04-28,378.0199890136719
2023-05-01,382.1199951171875
2023-05-02,383.79998779296875
2023-05-03,382.2200012207031
2023-05-04,373.5899963378906
2023-05-05,381.0899963378906
2023-05-08,380.25
2023-05-09,381.44000244140625
2023-05-10,380.3900146484375
2023-05-11,372.7900085449219
2023-05-12,373.9800109863281
2023-05-15,370.2099914550781
2023-05-16,362.67999267578125
2023-05-17,368.07000732421875
2023-05-18,370.5199890136719
2023-05-19,363.54998779296875
2023-05-22,360.5
2023-05-23,360.4800109863281
2023-05-24,354.0799865722656
2023-05-25,354.8800048828125
2023-05-26,357.2099914550781
2023-05-30,350.6300048828125
2023-05-31,345.9800109863281
2023-06-01,352.57000732421875
2023-06-02,371.07000732421875
2023-06-05,363.6499938964844
2023-06-06,373.69000244140625
2023-06-07,381.82000732421875
2023-06-08,380.7699890136719
2023-06-09,378.8699951171875
2023-06-12,387.1300048828125
2023-06-13,398.239990234375
2023-06-14,399.04998779296875
2023-06-15,406.5199890136719
2023-06-16,407.6300048828125
2023-06-20,407.9800109863281
2023-06-21,416.5899963378906
2023-06-22,415.69000244140625
2023-06-23,404.45001220703125
2023-06-26,410.19000244140625
2023-06-27,409.510009765625
2023-06-28,405.20001220703125
2023-06-29,401.6300048828125
2023-06-30,405.19000244140625
2023-07-03,406.4800109863281
2023-07-05,404.6600036621094
2023-07-06,401.1700134277344
2023-07-07,405.2799987792969
2023-07-10,407.0899963378906
2023-07-11,413.79998779296875
2023-07-12,407.6700134277344
2023-07-13,409.54998779296875
2023-07-14,414.6099853515625
2023-07-17,420.6000061035156
2023-07-18,431.55999755859375
2023-07-19,436.1700134277344
2023-07-20,439.6300048828125
2023-07-21,436.92999267578125
2023-07-24,442.5899963378906
2023-07-25,446.3299865722656
2023-07-26,432.95001220703125
2023-07-27,428.6199951171875
2023-07-28,427.1099853515625
2023-07-31,429.6000061035156
2023-08-01,433.44000244140625
2023-08-02,430.5299987792969
2023-08-03,423.94000244140625
2023-08-04,424.0400085449219
2023-08-07,431.30999755859375
2023-08-08,430.4599914550781
2023-08-09,436.0899963378906
2023-08-10,434.57000732421875
2023-08-11,435.07000732421875
2023-08-14,437.6400146484375
2023-08-15,431.67999267578125
2023-08-16,423.94000244140625
2023-08-17,419.1600036621094
2023-08-18,397.0199890136719
2023-08-21,390.7900085449219
2023-08-22,385.2099914550781
2023-08-23,394.2799987792969
2023-08-24,386.6400146484375
2023-08-25,390.2099914550781
2023-08-28,394.69000244140625
2023-08-29,404.1000061035156
2023-08-30,413.2699890136719
2023-08-31,410.94000244140625
2023-09-01,418.8999938964844
2023-09-05,414.42999267578125
2023-09-06,414.2900085449219
2023-09-07,411.7300109863281
2023-09-08,399.6600036621094
2023-09-11,400.3699951171875
2023-09-12,402.260009765625
2023-09-13,402.2300109863281
2023-09-14,411.67999267578125
2023-09-15,412.1099853515625
2023-09-18,410.8399963378906
2023-09-19,398.69000244140625
2023-09-20,402.3299865722656
2023-09-21,387.6400146484375
2023-09-22,380.8699951171875
2023-09-25,384.3900146484375
2023-09-26,379.6300048828125
2023-09-27,384.3599853515625
2023-09-28,384.7300109863281
2023-09-29,377.3800048828125
2023-10-02,373.8399963378906
2023-10-03,372.7799987792969
2023-10-04,377.0
2023-10-05,375.69000244140625
2023-10-06,378.5400085449219
2023-10-09,382.94000244140625
2023-10-10,390.8399963378906
2023-10-11,389.3599853515625
2023-10-12,382.2799987792969
2023-10-13,380.6600036621094
2023-10-16,390.5400085449219
2023-10-17,391.1199951171875
2023-10-18,382.2300109863281
2023-10-19,381.3699951171875
2023-10-20,375.1499938964844
2023-10-23,373.2699890136719
2023-10-24,373.57000732421875
2023-10-25,371.9100036621094
2023-10-26,369.5400085449219
2023-10-27,361.1499938964844
2023-10-30,367.79998779296875
2023-10-31,365.3599853515625
2023-11-01,370.4700012207031
2023-11-02,373.55999755859375
2023-11-03,382.20001220703125
2023-11-06,378.25
2023-11-07,369.239990234375
2023-11-08,369.3699951171875
2023-11-09,369.6199951171875
2023-11-10,373.989990234375
2023-11-13,369.760009765625
2023-11-14,374.9599914550781
2023-11-15,380.8699951171875
2023-11-16,378.55999755859375
2023-11-17,384.1499938964844
2023-11-20,380.3299865722656
2023-11-21,382.6499938964844
2023-11-22,370.760009765625
2023-11-24,370.19000244140625
2023-11-27,362.2099914550781
2023-11-28,360.0199890136719
2023-11-29,363.94000244140625
2023-11-30,364.4100036621094
2023-12-01,368.80999755859375
2023-12-04,368.92999267578125
2023-12-05,361.1400146484375
2023-12-06,365.5400085449219
2023-12-07,361.2200012207031
2023-12-08,363.6700134277344
2023-12-11,361.0299987792969
2023-12-12,359.3900146484375
2023-12-13,377.010009765625
2023-12-14,388.4200134277344
2023-12-15,386.07000732421875
2023-12-18,382.760009765625
2023-12-19,393.94000244140625
2023-12-20,387.260009765625
2023-12-21,393.3399963378906
2023-12-22,396.82000732421875
2023-12-26,401.2699890136719
2023-12-27,401.6400146484375
2023-12-28,399.260009765625
2023-12-29,399.8699951171875
2024-01-02,400.9100036621094
2024-01-03,393.3500061035156
2024-01-04,392.3900146484375
2024-01-05,395.9599914550781
2024-01-08,397.9800109863281
2024-01-09,393.2200012207031
2024-01-10,393.7099914550781
2024-01-11,390.2200012207031
2024-01-12,386.510009765625
2024-01-16,385.3500061035156
2024-01-17,378.6099853515625
2024-01-18,381.3900146484375
2024-01-19,382.7200012207031
2024-01-22,384.5899963378906
2024-01-23,387.4599914550781
2024-01-24,388.4100036621094
2024-01-25,393.010009765625
2024-01-26,393.6199951171875
2024-01-29,397.67999267578125
2024-01-30,396.92999267578125
2024-01-31,393.5799865722656
2024-02-01,393.67999267578125
2024-02-02,392.6000061035156
2024-02-05,386.0299987792969
2024-02-06,388.8999938964844
2024-02-07,385.95001220703125
2024-02-08,385.8299865722656
2024-02-09,381.2900085449219
2024-02-12,389.3900146484375
2024-02-13,379.2699890136719
2024-02-14,384.7799987792969
2024-02-15,364.6600036621094
2024-02-16,360.67999267578125
2024-02-20,357.3800048828125
2024-02-21,357.2900085449219
2024-02-22,356.7799987792969
2024-02-23,364.6600036621094
2024-02-26,363.2099914550781
2024-02-27,360.6600036621094
2024-02-28,364.80999755859375
2024-02-29,365.04998779296875
2024-03-01,367.8500061035156
2024-03-04,364.4200134277344
2024-03-05,366.7300109863281
2024-03-06,366.6300048828125
2024-03-07,375.32000732421875
2024-03-08,374.1000061035156
2024-03-11,375.04998779296875
2024-03-12,372.6499938964844
2024-03-13,378.8500061035156
2024-03-14,380.2300109863281
2024-03-15,383.3900146484375
2024-03-18,385.30999755859375
2024-03-19,391.510009765625
2024-03-20,394.04998779296875
2024-03-21,397.6400146484375
2024-03-22,398.8599853515625
2024-03-25,398.0299987792969
2024-03-26,398.5199890136719
2024-03-27,409.1400146484375
2024-03-28,410.739990234375
2024-04-01,404.1400146484375
2024-04-02,404.0
2024-04-03,406.0299987792969
2024-04-04,407.1099853515625
2024-04-05,412.5400085449219
2024-04-08,410.75
2024-04-09,411.4800109863281
2024-04-10,411.9700012207031
2024-04-11,412.8399963378906
2024-04-12,397.2699890136719
2024-04-15,393.79998779296875
2024-04-16,393.010009765625
2024-04-17,396.8800048828125
2024-04-18,400.6000061035156
2024-04-19,400.32000732421875
2024-04-22,399.6099853515625
2024-04-23,397.2099914550781
2024-04-24,394.6199951171875
2024-04-25,394.05999755859375
2024-04-26,393.3299865722656
2024-04-29,400.9599914550781
2024-04-30,391.4100036621094
2024-05-01,387.5
2024-05-02,395.9599914550781
2024-05-03,400.9599914550781
2024-05-06,401.8399963378906
2024-05-07,405.57000732421875
2024-05-08,405.4200134277344
2024-05-09,409.0
2024-05-10,407.8900146484375
2024-05-13,407.989990234375
2024-05-14,412.7799987792969
2024-05-15,414.0199890136719
2024-05-16,394.42999267578125
2024-05-17,397.0199890136719
2024-05-20,391.4800109863281
2024-05-21,386.739990234375
2024-05-22,386.010009765625
2024-05-23,379.239990234375
2024-05-24,374.9599914550781
2024-05-28,369.2699890136719
2024-05-29,364.9800109863281
2024-05-30,368.3500061035156
2024-05-31,374.760009765625
2024-06-03,368.1199951171875
2024-06-04,369.3699951171875
2024-06-05,370.989990234375
2024-06-06,371.2699890136719
2024-06-07,368.5799865722656
2024-06-10,368.29998779296875
2024-06-11,365.1300048828125
2024-06-12,370.0899963378906
2024-06-13,377.95001220703125
2024-06-14,378.0
2024-06-17,379.2200012207031
2024-06-18,382.760009765625
2024-06-20,381.5299987792969
2024-06-21,375.0400085449219
2024-06-24,378.1700134277344
2024-06-25,369.4700012207031
2024-06-26,376.25
2024-06-27,376.7900085449219
2024-06-28,373.6300048828125
2024-07-01,360.989990234375
2024-07-02,364.95001220703125
2024-07-03,362.7900085449219
2024-07-05,360.0299987792969
2024-07-08,355.0
2024-07-09,348.8399963378906
2024-07-10,351.5299987792969
2024-07-11,361.6000061035156
2024-07-12,365.3299865722656
2024-07-15,371.6700134277344
2024-07-16,377.510009765625
2024-07-17,385.1300048828125
2024-07-18,380.6400146484375
2024-07-19,378.05999755859375
2024-07-22,379.25
2024-07-23,371.5199890136719
2024-07-24,369.3900146484375
2024-07-25,381.69000244140625
2024-07-26,386.54998779296875
2024-07-29,376.7699890136719
2024-07-30,371.7699890136719
2024-07-31,371.9800109863281
2024-08-01,357.9100036621094
2024-08-02,353.75
2024-08-05,344.8399963378906
2024-08-06,346.05999755859375
2024-08-07,345.9800109863281
2024-08-08,349.1400146484375
2024-08-09,346.0299987792969
2024-08-12,345.010009765625
2024-08-13,350.5899963378906
2024-08-14,351.2799987792969
2024-08-15,373.260009765625
2024-08-16,377.9200134277344
2024-08-19,372.9100036621094
2024-08-20,372.5899963378906
2024-08-21,377.04998779296875
2024-08-22,376.5899963378906
2024-08-23,381.17999267578125
2024-08-26,383.0899963378906
2024-08-27,375.9800109863281
2024-08-28,377.95001220703125
2024-08-29,381.82000732421875
2024-08-30,385.739990234375
2024-09-03,385.69000244140625
2024-09-04,391.95001220703125
2024-09-05,383.69000244140625
2024-09-06,381.55999755859375
2024-09-09,387.2300109863281
2024-09-10,387.29998779296875
2024-09-11,388.5899963378906
2024-09-12,387.0
2024-09-13,394.67999267578125
2024-09-16,394.6600036621094
2024-09-17,397.8800048828125
2024-09-18,401.07000732421875
2024-09-19,409.7300109863281
2024-09-20,405.8900146484375
2024-09-23,408.95001220703125
2024-09-24,410.8900146484375
2024-09-25,406.92999267578125
2024-09-26,411.4700012207031
2024-09-27,418.0
2024-09-30,417.3299865722656
2024-10-01,416.44000244140625
2024-10-02,416.489990234375
2024-10-03,408.739990234375
2024-10-04,407.989990234375
2024-10-07,406.0400085449219
2024-10-08,400.2799987792969
2024-10-09,405.4800109863281
2024-10-10,405.760009765625
2024-10-11,411.0799865722656
2024-10-14,407.7200012207031
2024-10-15,401.989990234375
2024-10-16,409.3699951171875
2024-10-17,405.1400146484375
2024-10-18,408.7300109863281
2024-10-21,406.9599914550781
2024-10-22,406.6499938964844
2024-10-23,408.6400146484375
2024-10-24,411.07000732421875
2024-10-25,407.92999267578125
2024-10-28,412.3500061035156
2024-10-29,406.0400085449219
2024-10-30,404.69000244140625
2024-10-31,404.69000244140625
2024-11-01,400.4200134277344
2024-11-04,401.67999267578125
2024-11-05,400.3699951171875
2024-11-06,405.7099914550781
2024-11-07,411.1600036621094
2024-11-08,394.05999755859375
2024-11-11,402.6499938964844
2024-11-12,393.75
2024-11-13,389.45001220703125
2024-11-14,394.6400146484375
2024-11-15,398.95001220703125
2024-11-18,404.5299987792969
2024-11-19,400.0899963378906
2024-11-20,404.9599914550781
2024-11-21,437.5400085449219
