Date,UMC
2023-03-09,8.380000114440918
2023-03-10,8.329999923706055
2023-03-13,8.399999618530273
2023-03-14,8.430000305175781
2023-03-15,8.319999694824219
2023-03-16,8.670000076293945
2023-03-17,8.600000381469727
2023-03-20,8.75
2023-03-21,8.729999542236328
2023-03-22,8.680000305175781
2023-03-23,8.800000190734863
2023-03-24,8.600000381469727
2023-03-27,8.65999984741211
2023-03-28,8.600000381469727
2023-03-29,8.59000015258789
2023-03-30,8.6899995803833
2023-03-31,8.760000228881836
2023-04-03,8.75
2023-04-04,8.619999885559082
2023-04-05,8.430000305175781
2023-04-06,8.529999732971191
2023-04-10,8.40999984741211
2023-04-11,8.40999984741211
2023-04-12,8.329999923706055
2023-04-13,8.420000076293945
2023-04-14,8.369999885559082
2023-04-17,8.449999809265137
2023-04-18,8.5
2023-04-19,8.300000190734863
2023-04-20,8.289999961853027
2023-04-21,8.09000015258789
2023-04-24,7.989999771118164
2023-04-25,7.670000076293945
2023-04-26,7.690000057220459
2023-04-27,7.909999847412109
2023-04-28,8.029999732971191
2023-05-01,7.989999771118164
2023-05-02,8.0
2023-05-03,8.010000228881836
2023-05-04,7.980000019073486
2023-05-05,8.199999809265137
2023-05-08,8.1899995803833
2023-05-09,8.069999694824219
2023-05-10,8.09000015258789
2023-05-11,7.849999904632568
2023-05-12,7.820000171661377
2023-05-15,7.889999866485596
2023-05-16,7.889999866485596
2023-05-17,8.0600004196167
2023-05-18,8.260000228881836
2023-05-19,8.079999923706055
2023-05-22,7.889999866485596
2023-05-23,7.849999904632568
2023-05-24,7.869999885559082
2023-05-25,8.020000457763672
2023-05-26,8.65999984741211
2023-05-30,8.390000343322754
2023-05-31,8.260000228881836
2023-06-01,8.319999694824219
2023-06-02,8.319999694824219
2023-06-05,8.170000076293945
2023-06-06,8.260000228881836
2023-06-07,8.289999961853027
2023-06-08,8.449999809265137
2023-06-09,8.460000038146973
2023-06-12,8.6899995803833
2023-06-13,8.800000190734863
2023-06-14,8.869999885559082
2023-06-15,8.920000076293945
2023-06-16,8.75
2023-06-20,8.649999618530273
2023-06-21,8.529999732971191
2023-06-22,8.619999885559082
2023-06-23,8.460000038146973
2023-06-26,8.069999694824219
2023-06-27,8.020000457763672
2023-06-28,7.849999904632568
2023-06-29,7.849999904632568
2023-06-30,7.889999866485596
2023-07-03,7.880000114440918
2023-07-05,7.699999809265137
2023-07-06,7.679999828338623
2023-07-07,7.75
2023-07-10,7.849999904632568
2023-07-11,7.849999904632568
2023-07-12,7.760000228881836
2023-07-13,7.789999961853027
2023-07-14,7.809999942779541
2023-07-17,7.949999809265137
2023-07-18,7.849999904632568
2023-07-19,7.650000095367432
2023-07-20,7.170000076293945
2023-07-21,7.179999828338623
2023-07-24,7.25
2023-07-25,7.329999923706055
2023-07-26,7.210000038146973
2023-07-27,7.369999885559082
2023-07-28,7.510000228881836
2023-07-31,7.510000228881836
2023-08-01,7.429999828338623
2023-08-02,7.210000038146973
2023-08-03,7.170000076293945
2023-08-04,7.260000228881836
2023-08-07,7.320000171661377
2023-08-08,7.110000133514404
2023-08-09,7.079999923706055
2023-08-10,7.090000152587891
2023-08-11,6.980000019073486
2023-08-14,7.070000171661377
2023-08-15,6.940000057220459
2023-08-16,6.730000019073486
2023-08-17,6.739999771118164
2023-08-18,6.769999980926514
2023-08-21,6.849999904632568
2023-08-22,6.75
2023-08-23,6.860000133514404
2023-08-24,6.78000020980835
2023-08-25,6.889999866485596
2023-08-28,7.019999980926514
2023-08-29,7.179999828338623
2023-08-30,7.269999980926514
2023-08-31,7.170000076293945
2023-09-01,7.239999771118164
2023-09-05,7.360000133514404
2023-09-06,7.25
2023-09-07,7.050000190734863
2023-09-08,7.059999942779541
2023-09-11,7.139999866485596
2023-09-12,7.269999980926514
2023-09-13,7.340000152587891
2023-09-14,7.380000114440918
2023-09-15,7.289999961853027
2023-09-18,7.21999979019165
2023-09-19,7.110000133514404
2023-09-20,6.96999979019165
2023-09-21,6.949999809265137
2023-09-22,7.019999980926514
2023-09-25,7.070000171661377
2023-09-26,6.909999847412109
2023-09-27,6.909999847412109
2023-09-28,7.070000171661377
2023-09-29,7.059999942779541
2023-10-02,7.03000020980835
2023-10-03,6.880000114440918
2023-10-04,6.889999866485596
2023-10-05,6.960000038146973
2023-10-06,7.130000114440918
2023-10-09,7.090000152587891
2023-10-10,7.170000076293945
2023-10-11,7.25
2023-10-12,7.210000038146973
2023-10-13,7.099999904632568
2023-10-16,7.28000020980835
2023-10-17,7.340000152587891
2023-10-18,7.400000095367432
2023-10-19,7.550000190734863
2023-10-20,7.429999828338623
2023-10-23,7.420000076293945
2023-10-24,7.440000057220459
2023-10-25,7.139999866485596
2023-10-26,7.119999885559082
2023-10-27,7.070000171661377
2023-10-30,7.070000171661377
2023-10-31,7.119999885559082
2023-11-01,7.28000020980835
2023-11-02,7.519999980926514
2023-11-03,7.71999979019165
2023-11-06,7.599999904632568
2023-11-07,7.619999885559082
2023-11-08,7.46999979019165
2023-11-09,7.400000095367432
2023-11-10,7.659999847412109
2023-11-13,7.510000228881836
2023-11-14,7.670000076293945
2023-11-15,7.630000114440918
2023-11-16,7.599999904632568
2023-11-17,7.849999904632568
2023-11-20,7.960000038146973
2023-11-21,7.860000133514404
2023-11-22,7.869999885559082
2023-11-24,7.880000114440918
2023-11-27,7.840000152587891
2023-11-28,7.820000171661377
2023-11-29,7.880000114440918
2023-11-30,7.789999961853027
2023-12-01,7.940000057220459
2023-12-04,7.849999904632568
2023-12-05,7.730000019073486
2023-12-06,7.71999979019165
2023-12-07,7.800000190734863
2023-12-08,7.800000190734863
2023-12-11,7.900000095367432
2023-12-12,7.940000057220459
2023-12-13,8.0600004196167
2023-12-14,8.140000343322754
2023-12-15,8.100000381469727
2023-12-18,8.079999923706055
2023-12-19,7.980000019073486
2023-12-20,7.820000171661377
2023-12-21,7.920000076293945
2023-12-22,7.96999979019165
2023-12-26,8.210000038146973
2023-12-27,8.65999984741211
2023-12-28,8.510000228881836
2023-12-29,8.460000038146973
2024-01-02,8.279999732971191
2024-01-03,8.039999961853027
2024-01-04,8.130000114440918
2024-01-05,8.100000381469727
2024-01-08,8.229999542236328
2024-01-09,8.109999656677246
2024-01-10,8.039999961853027
2024-01-11,7.980000019073486
2024-01-12,7.949999809265137
2024-01-16,7.829999923706055
2024-01-17,7.639999866485596
2024-01-18,7.789999961853027
2024-01-19,7.960000038146973
2024-01-22,8.100000381469727
2024-01-23,8.119999885559082
2024-01-24,8.210000038146973
2024-01-25,8.270000457763672
2024-01-26,7.840000152587891
2024-01-29,7.889999866485596
2024-01-30,7.829999923706055
2024-01-31,7.710000038146973
2024-02-01,7.690000057220459
2024-02-02,7.619999885559082
2024-02-05,7.670000076293945
2024-02-06,7.670000076293945
2024-02-07,7.900000095367432
2024-02-08,8.050000190734863
2024-02-09,8.109999656677246
2024-02-12,8.0600004196167
2024-02-13,7.789999961853027
2024-02-14,7.929999828338623
2024-02-15,7.800000190734863
2024-02-16,7.699999809265137
2024-02-20,7.769999980926514
2024-02-21,7.71999979019165
2024-02-22,7.760000228881836
2024-02-23,7.559999942779541
2024-02-26,7.619999885559082
2024-02-27,7.570000171661377
2024-02-28,7.539999961853027
2024-02-29,7.679999828338623
2024-03-01,7.809999942779541
2024-03-04,7.739999771118164
2024-03-05,7.639999866485596
2024-03-06,7.909999847412109
2024-03-07,8.25
2024-03-08,8.210000038146973
2024-03-11,8.180000305175781
2024-03-12,8.479999542236328
2024-03-13,8.319999694824219
2024-03-14,8.229999542236328
2024-03-15,8.020000457763672
2024-03-18,8.109999656677246
2024-03-19,8.260000228881836
2024-03-20,8.399999618530273
2024-03-21,8.34000015258789
2024-03-22,8.15999984741211
2024-03-25,7.989999771118164
2024-03-26,7.949999809265137
2024-03-27,7.980000019073486
2024-03-28,8.09000015258789
2024-04-01,8.130000114440918
2024-04-02,8.109999656677246
2024-04-03,8.149999618530273
2024-04-04,8.0
2024-04-05,8.0600004196167
2024-04-08,8.180000305175781
2024-04-09,8.270000457763672
2024-04-10,8.180000305175781
2024-04-11,8.180000305175781
2024-04-12,7.96999979019165
2024-04-15,7.820000171661377
2024-04-16,7.659999847412109
2024-04-17,7.590000152587891
2024-04-18,7.53000020980835
2024-04-19,7.400000095367432
2024-04-22,7.480000019073486
2024-04-23,7.599999904632568
2024-04-24,7.699999809265137
2024-04-25,7.760000228881836
2024-04-26,7.789999961853027
2024-04-29,7.789999961853027
2024-04-30,7.699999809265137
2024-05-01,7.550000190734863
2024-05-02,7.840000152587891
2024-05-03,8.149999618530273
2024-05-06,8.119999885559082
2024-05-07,7.949999809265137
2024-05-08,8.0
2024-05-09,7.940000057220459
2024-05-10,8.0600004196167
2024-05-13,8.09000015258789
2024-05-14,8.220000267028809
2024-05-15,8.1899995803833
2024-05-16,8.069999694824219
2024-05-17,8.180000305175781
2024-05-20,8.40999984741211
2024-05-21,8.5
2024-05-22,8.649999618530273
2024-05-23,8.569999694824219
2024-05-24,8.5600004196167
2024-05-28,8.869999885559082
2024-05-29,8.579999923706055
2024-05-30,8.670000076293945
2024-05-31,8.5
2024-06-03,8.5
2024-06-04,8.229999542236328
2024-06-05,8.40999984741211
2024-06-06,8.390000343322754
2024-06-07,8.390000343322754
2024-06-10,8.619999885559082
2024-06-11,8.600000381469727
2024-06-12,8.739999771118164
2024-06-13,8.890000343322754
2024-06-14,8.729999542236328
2024-06-17,8.869999885559082
2024-06-18,8.899999618530273
2024-06-20,8.90999984741211
2024-06-21,8.850000381469727
2024-06-24,8.8100004196167
2024-06-25,8.8100004196167
2024-06-26,8.770000457763672
2024-06-27,8.710000038146973
2024-06-28,8.760000228881836
2024-07-01,8.770000457763672
2024-07-02,8.300000190734863
2024-07-03,8.34000015258789
2024-07-05,8.380000114440918
2024-07-08,8.65999984741211
2024-07-09,8.59000015258789
2024-07-10,8.579999923706055
2024-07-11,8.260000228881836
2024-07-12,8.319999694824219
2024-07-15,8.1899995803833
2024-07-16,8.270000457763672
2024-07-17,7.929999828338623
2024-07-18,7.980000019073486
2024-07-19,7.820000171661377
2024-07-22,7.860000133514404
2024-07-23,7.760000228881836
2024-07-24,7.489999771118164
2024-07-25,7.429999828338623
2024-07-26,7.699999809265137
2024-07-29,7.550000190734863
2024-07-30,7.429999828338623
2024-07-31,8.369999885559082
2024-08-01,8.079999923706055
2024-08-02,7.880000114440918
2024-08-05,7.849999904632568
2024-08-06,8.0
2024-08-07,7.949999809265137
2024-08-08,8.479999542236328
2024-08-09,8.4399995803833
2024-08-12,8.510000228881836
2024-08-13,8.729999542236328
2024-08-14,8.720000267028809
2024-08-15,8.770000457763672
2024-08-16,8.699999809265137
2024-08-19,8.890000343322754
2024-08-20,8.770000457763672
2024-08-21,8.890000343322754
2024-08-22,8.649999618530273
2024-08-23,8.800000190734863
2024-08-26,8.600000381469727
2024-08-27,8.619999885559082
2024-08-28,8.600000381469727
2024-08-29,8.65999984741211
2024-08-30,8.770000457763672
2024-09-03,8.239999771118164
2024-09-04,8.329999923706055
2024-09-05,8.460000038146973
2024-09-06,8.279999732971191
2024-09-09,8.430000305175781
2024-09-10,8.369999885559082
2024-09-11,8.75
2024-09-12,8.619999885559082
2024-09-13,8.569999694824219
2024-09-16,8.489999771118164
2024-09-17,8.449999809265137
2024-09-18,8.350000381469727
2024-09-19,8.520000457763672
2024-09-20,8.390000343322754
2024-09-23,8.539999961853027
2024-09-24,8.609999656677246
2024-09-25,8.6899995803833
2024-09-26,8.84000015258789
2024-09-27,8.729999542236328
2024-09-30,8.420000076293945
2024-10-01,8.289999961853027
2024-10-02,8.289999961853027
2024-10-03,8.289999961853027
2024-10-04,8.350000381469727
2024-10-07,8.229999542236328
2024-10-08,8.170000076293945
2024-10-09,8.0600004196167
2024-10-10,8.039999961853027
2024-10-11,8.09000015258789
2024-10-14,8.180000305175781
2024-10-15,7.949999809265137
2024-10-16,7.980000019073486
2024-10-17,8.0
2024-10-18,7.730000019073486
2024-10-21,7.760000228881836
2024-10-22,7.800000190734863
2024-10-23,7.699999809265137
2024-10-24,7.710000038146973
2024-10-25,7.75
2024-10-28,7.420000076293945
2024-10-29,7.409999847412109
2024-10-30,6.989999771118164
2024-10-31,6.840000152587891
2024-11-01,7.059999942779541
2024-11-04,7.070000171661377
2024-11-05,6.960000038146973
2024-11-06,7.019999980926514
2024-11-07,7.239999771118164
2024-11-08,7.159999847412109
2024-11-11,6.989999771118164
2024-11-12,6.989999771118164
2024-11-13,6.920000076293945
2024-11-14,6.880000114440918
2024-11-15,6.78000020980835
2024-11-18,6.940000057220459
2024-11-19,6.980000019073486
2024-11-20,6.800000190734863
2024-11-21,6.769999980926514
