Date,CFG
2022-09-14,36.900001525878906
2022-09-15,37.709999084472656
2022-09-16,36.869998931884766
2022-09-19,37.279998779296875
2022-09-20,36.810001373291016
2022-09-21,36.4900016784668
2022-09-22,35.150001525878906
2022-09-23,34.43000030517578
2022-09-26,33.65999984741211
2022-09-27,32.9900016784668
2022-09-28,33.970001220703125
2022-09-29,33.849998474121094
2022-09-30,34.36000061035156
2022-10-03,35.040000915527344
2022-10-04,36.630001068115234
2022-10-05,36.11000061035156
2022-10-06,35.43000030517578
2022-10-07,35.02000045776367
2022-10-10,34.66999816894531
2022-10-11,34.29999923706055
2022-10-12,34.16999816894531
2022-10-13,36.130001068115234
2022-10-14,35.81999969482422
2022-10-17,36.290000915527344
2022-10-18,36.939998626708984
2022-10-19,36.720001220703125
2022-10-20,35.900001525878906
2022-10-21,37.939998626708984
2022-10-24,39.38999938964844
2022-10-25,40.439998626708984
2022-10-26,40.189998626708984
2022-10-27,40.040000915527344
2022-10-28,40.97999954223633
2022-10-31,40.900001525878906
2022-11-01,40.439998626708984
2022-11-02,39.560001373291016
2022-11-03,39.130001068115234
2022-11-04,40.119998931884766
2022-11-07,40.22999954223633
2022-11-08,40.20000076293945
2022-11-09,39.65999984741211
2022-11-10,41.41999816894531
2022-11-11,41.54999923706055
2022-11-14,40.29999923706055
2022-11-15,40.459999084472656
2022-11-16,39.709999084472656
2022-11-17,39.689998626708984
2022-11-18,40.40999984741211
2022-11-21,40.63999938964844
2022-11-22,41.38999938964844
2022-11-23,41.560001373291016
2022-11-25,41.90999984741211
2022-11-28,41.119998931884766
2022-11-29,41.790000915527344
2022-11-30,42.380001068115234
2022-12-01,41.97999954223633
2022-12-02,41.70000076293945
2022-12-05,39.47999954223633
2022-12-06,39.31999969482422
2022-12-07,39.5
2022-12-08,39.58000183105469
2022-12-09,39.81999969482422
2022-12-12,40.43000030517578
2022-12-13,39.900001525878906
2022-12-14,39.060001373291016
2022-12-15,38.31999969482422
2022-12-16,38.33000183105469
2022-12-19,38.20000076293945
2022-12-20,38.04999923706055
2022-12-21,38.70000076293945
2022-12-22,38.88999938964844
2022-12-23,38.900001525878906
2022-12-27,39.209999084472656
2022-12-28,38.970001220703125
2022-12-29,39.470001220703125
2022-12-30,39.369998931884766
2023-01-03,39.529998779296875
2023-01-04,40.650001525878906
2023-01-05,40.470001220703125
2023-01-06,41.63999938964844
2023-01-09,41.099998474121094
2023-01-10,41.2599983215332
2023-01-11,41.470001220703125
2023-01-12,41.83000183105469
2023-01-13,41.720001220703125
2023-01-17,40.81999969482422
2023-01-18,40.900001525878906
2023-01-19,40.27000045776367
2023-01-20,41.2599983215332
2023-01-23,42.41999816894531
2023-01-24,41.81999969482422
2023-01-25,42.75
2023-01-26,43.119998931884766
2023-01-27,43.290000915527344
2023-01-30,42.290000915527344
2023-01-31,43.31999969482422
2023-02-01,43.65999984741211
2023-02-02,44.459999084472656
2023-02-03,44.439998626708984
2023-02-06,43.779998779296875
2023-02-07,44.279998779296875
2023-02-08,43.810001373291016
2023-02-09,43.16999816894531
2023-02-10,43.119998931884766
2023-02-13,43.470001220703125
2023-02-14,43.36000061035156
2023-02-15,43.43000030517578
2023-02-16,42.810001373291016
2023-02-17,43.18000030517578
2023-02-21,41.95000076293945
2023-02-22,41.84000015258789
2023-02-23,41.93000030517578
2023-02-24,41.88999938964844
2023-02-27,41.75
2023-02-28,41.7599983215332
2023-03-01,41.61000061035156
2023-03-02,40.349998474121094
2023-03-03,40.97999954223633
2023-03-06,40.77000045776367
2023-03-07,38.689998626708984
2023-03-08,38.08000183105469
2023-03-09,35.75
2023-03-10,34.439998626708984
2023-03-13,30.649999618530273
2023-03-14,31.899999618530273
2023-03-15,31.510000228881836
2023-03-16,32.59000015258789
2023-03-17,30.860000610351562
2023-03-20,31.549999237060547
2023-03-21,33.02000045776367
2023-03-22,30.959999084472656
2023-03-23,29.889999389648438
2023-03-24,31.100000381469727
2023-03-27,30.479999542236328
2023-03-28,30.729999542236328
2023-03-29,31.1299991607666
2023-03-30,30.770000457763672
2023-03-31,30.3700008392334
2023-04-03,30.200000762939453
2023-04-04,29.170000076293945
2023-04-05,28.6200008392334
2023-04-06,29.06999969482422
2023-04-10,29.290000915527344
2023-04-11,29.40999984741211
2023-04-12,29.3799991607666
2023-04-13,29.549999237060547
2023-04-14,29.100000381469727
2023-04-17,30.31999969482422
2023-04-18,30.440000534057617
2023-04-19,30.5
2023-04-20,29.059999465942383
2023-04-21,28.799999237060547
2023-04-24,28.600000381469727
2023-04-25,28.8700008392334
2023-04-26,29.15999984741211
2023-04-27,30.09000015258789
2023-04-28,30.940000534057617
2023-05-01,28.81999969482422
2023-05-02,26.93000030517578
2023-05-03,26.219999313354492
2023-05-04,24.850000381469727
2023-05-05,26.440000534057617
2023-05-08,25.760000228881836
2023-05-09,26.049999237060547
2023-05-10,25.399999618530273
2023-05-11,24.799999237060547
2023-05-12,24.799999237060547
2023-05-15,25.770000457763672
2023-05-16,25.049999237060547
2023-05-17,26.3799991607666
2023-05-18,26.34000015258789
2023-05-19,26.18000030517578
2023-05-22,27.190000534057617
2023-05-23,27.8700008392334
2023-05-24,26.93000030517578
2023-05-25,26.850000381469727
2023-05-26,27.010000228881836
2023-05-30,27.170000076293945
2023-05-31,25.780000686645508
2023-06-01,26.389999389648438
2023-06-02,27.790000915527344
2023-06-05,27.489999771118164
2023-06-06,28.600000381469727
2023-06-07,29.010000228881836
2023-06-08,28.829999923706055
2023-06-09,28.34000015258789
2023-06-12,27.40999984741211
2023-06-13,28.18000030517578
2023-06-14,27.100000381469727
2023-06-15,27.690000534057617
2023-06-16,27.260000228881836
2023-06-20,27.200000762939453
2023-06-21,26.940000534057617
2023-06-22,26.06999969482422
2023-06-23,25.469999313354492
2023-06-26,25.559999465942383
2023-06-27,26.079999923706055
2023-06-28,25.65999984741211
2023-06-29,25.93000030517578
2023-06-30,26.079999923706055
2023-07-03,26.520000457763672
2023-07-05,26.25
2023-07-06,26.06999969482422
2023-07-07,26.93000030517578
2023-07-10,26.700000762939453
2023-07-11,27.579999923706055
2023-07-12,28.110000610351562
2023-07-13,28.3799991607666
2023-07-14,27.780000686645508
2023-07-17,28.079999923706055
2023-07-18,29.110000610351562
2023-07-19,30.969999313354492
2023-07-20,31.219999313354492
2023-07-21,31.049999237060547
2023-07-24,32.13999938964844
2023-07-25,31.170000076293945
2023-07-26,32.439998626708984
2023-07-27,31.93000030517578
2023-07-28,32.290000915527344
2023-07-31,32.2599983215332
2023-08-01,31.100000381469727
2023-08-02,31.049999237060547
2023-08-03,31.479999542236328
2023-08-04,31.25
2023-08-07,31.510000228881836
2023-08-08,31.0
2023-08-09,30.600000381469727
2023-08-10,30.729999542236328
2023-08-11,30.709999084472656
2023-08-14,29.579999923706055
2023-08-15,28.290000915527344
2023-08-16,28.100000381469727
2023-08-17,28.280000686645508
2023-08-18,27.709999084472656
2023-08-21,27.440000534057617
2023-08-22,26.75
2023-08-23,26.920000076293945
2023-08-24,27.079999923706055
2023-08-25,26.84000015258789
2023-08-28,27.3700008392334
2023-08-29,28.299999237060547
2023-08-30,27.989999771118164
2023-08-31,28.1299991607666
2023-09-01,28.6299991607666
2023-09-05,28.3799991607666
2023-09-06,27.68000030517578
2023-09-07,26.940000534057617
2023-09-08,27.3700008392334
2023-09-11,27.6200008392334
2023-09-12,28.3700008392334
2023-09-13,27.440000534057617
2023-09-14,28.270000457763672
2023-09-15,27.959999084472656
2023-09-18,27.399999618530273
2023-09-19,27.459999084472656
2023-09-20,27.520000457763672
2023-09-21,26.969999313354492
2023-09-22,26.559999465942383
2023-09-25,26.6299991607666
2023-09-26,25.989999771118164
2023-09-27,25.760000228881836
2023-09-28,26.350000381469727
2023-09-29,26.799999237060547
2023-10-02,25.90999984741211
2023-10-03,25.450000762939453
2023-10-04,25.639999389648438
2023-10-05,25.790000915527344
2023-10-06,26.18000030517578
2023-10-09,26.329999923706055
2023-10-10,26.809999465942383
2023-10-11,26.75
2023-10-12,26.360000610351562
2023-10-13,25.709999084472656
2023-10-16,26.510000228881836
2023-10-17,27.100000381469727
2023-10-18,25.59000015258789
2023-10-19,24.8799991607666
2023-10-20,23.760000228881836
2023-10-23,23.579999923706055
2023-10-24,23.579999923706055
2023-10-25,23.469999313354492
2023-10-26,23.739999771118164
2023-10-27,22.8700008392334
2023-10-30,23.389999389648438
2023-10-31,23.43000030517578
2023-11-01,23.170000076293945
2023-11-02,24.899999618530273
2023-11-03,26.170000076293945
2023-11-06,25.84000015258789
2023-11-07,25.809999465942383
2023-11-08,25.709999084472656
2023-11-09,25.020000457763672
2023-11-10,25.170000076293945
2023-11-13,24.950000762939453
2023-11-14,26.579999923706055
2023-11-15,27.31999969482422
2023-11-16,27.079999923706055
2023-11-17,27.770000457763672
2023-11-20,27.579999923706055
2023-11-21,26.8799991607666
2023-11-22,26.760000228881836
2023-11-24,26.8700008392334
2023-11-27,26.399999618530273
2023-11-28,26.579999923706055
2023-11-29,27.239999771118164
2023-11-30,27.270000457763672
2023-12-01,28.520000457763672
2023-12-04,28.649999618530273
2023-12-05,29.059999465942383
2023-12-06,28.760000228881836
2023-12-07,29.15999984741211
2023-12-08,29.610000610351562
2023-12-11,29.59000015258789
2023-12-12,29.309999465942383
2023-12-13,31.540000915527344
2023-12-14,33.630001068115234
2023-12-15,33.560001373291016
2023-12-18,32.959999084472656
2023-12-19,33.54999923706055
2023-12-20,32.380001068115234
2023-12-21,32.90999984741211
2023-12-22,33.060001373291016
2023-12-26,33.529998779296875
2023-12-27,33.63999938964844
2023-12-28,33.56999969482422
2023-12-29,33.13999938964844
2024-01-02,33.5099983215332
2024-01-03,32.13999938964844
2024-01-04,32.31999969482422
2024-01-05,33.369998931884766
2024-01-08,33.599998474121094
2024-01-09,33.33000183105469
2024-01-10,33.369998931884766
2024-01-11,32.61000061035156
2024-01-12,31.639999389648438
2024-01-16,31.200000762939453
2024-01-17,31.729999542236328
2024-01-18,31.600000381469727
2024-01-19,32.59000015258789
2024-01-22,33.16999816894531
2024-01-23,33.08000183105469
2024-01-24,33.68000030517578
2024-01-25,33.599998474121094
2024-01-26,33.59000015258789
2024-01-29,34.2599983215332
2024-01-30,34.310001373291016
2024-01-31,32.70000076293945
2024-02-01,31.18000030517578
2024-02-02,32.060001373291016
2024-02-05,31.549999237060547
2024-02-06,31.540000915527344
2024-02-07,31.309999465942383
2024-02-08,31.3700008392334
2024-02-09,31.5
2024-02-12,32.220001220703125
2024-02-13,30.75
2024-02-14,31.309999465942383
2024-02-15,31.739999771118164
2024-02-16,31.559999465942383
2024-02-20,31.3700008392334
2024-02-21,31.190000534057617
2024-02-22,31.079999923706055
2024-02-23,31.149999618530273
2024-02-26,30.43000030517578
2024-02-27,30.959999084472656
2024-02-28,30.739999771118164
2024-02-29,31.389999389648438
2024-03-01,31.6299991607666
2024-03-04,31.93000030517578
2024-03-05,33.599998474121094
2024-03-06,33.560001373291016
2024-03-07,33.88999938964844
2024-03-08,34.31999969482422
2024-03-11,34.2400016784668
2024-03-12,34.02000045776367
2024-03-13,34.29999923706055
2024-03-14,33.15999984741211
2024-03-15,33.4900016784668
2024-03-18,33.68000030517578
2024-03-19,33.52000045776367
2024-03-20,34.84000015258789
2024-03-21,35.709999084472656
2024-03-22,35.150001525878906
2024-03-25,35.290000915527344
2024-03-26,34.81999969482422
2024-03-27,35.81999969482422
2024-03-28,36.290000915527344
2024-04-01,35.63999938964844
2024-04-02,35.040000915527344
2024-04-03,34.91999816894531
2024-04-04,34.099998474121094
2024-04-05,33.97999954223633
2024-04-08,34.939998626708984
2024-04-09,34.9900016784668
2024-04-10,33.810001373291016
2024-04-11,33.56999969482422
2024-04-12,33.13999938964844
2024-04-15,33.0
2024-04-16,32.40999984741211
2024-04-17,33.02000045776367
2024-04-18,32.900001525878906
2024-04-19,33.9900016784668
2024-04-22,34.54999923706055
2024-04-23,34.970001220703125
2024-04-24,35.52000045776367
2024-04-25,35.0
2024-04-26,35.150001525878906
2024-04-29,34.97999954223633
2024-04-30,34.11000061035156
2024-05-01,34.70000076293945
2024-05-02,34.9900016784668
2024-05-03,35.38999938964844
2024-05-06,35.7599983215332
2024-05-07,35.56999969482422
2024-05-08,35.95000076293945
2024-05-09,36.02000045776367
2024-05-10,36.060001373291016
2024-05-13,35.939998626708984
2024-05-14,36.43000030517578
2024-05-15,36.84000015258789
2024-05-16,36.52000045776367
2024-05-17,37.15999984741211
2024-05-20,36.4900016784668
2024-05-21,36.56999969482422
2024-05-22,35.90999984741211
2024-05-23,35.119998931884766
2024-05-24,35.349998474121094
2024-05-28,34.65999984741211
2024-05-29,34.20000076293945
2024-05-30,34.40999984741211
2024-05-31,35.290000915527344
2024-06-03,34.720001220703125
2024-06-04,34.16999816894531
2024-06-05,34.11000061035156
2024-06-06,34.060001373291016
2024-06-07,34.150001525878906
2024-06-10,34.380001068115234
2024-06-11,33.970001220703125
2024-06-12,35.15999984741211
2024-06-13,34.4900016784668
2024-06-14,34.06999969482422
2024-06-17,34.5
2024-06-18,34.77000045776367
2024-06-20,34.68000030517578
2024-06-21,34.77000045776367
2024-06-24,35.38999938964844
2024-06-25,34.9900016784668
2024-06-26,34.779998779296875
2024-06-27,34.630001068115234
2024-06-28,36.029998779296875
2024-07-01,35.83000183105469
2024-07-02,36.380001068115234
2024-07-03,36.04999923706055
2024-07-05,35.2400016784668
2024-07-08,35.54999923706055
2024-07-09,36.29999923706055
2024-07-10,36.68000030517578
2024-07-11,38.20000076293945
2024-07-12,38.20000076293945
2024-07-15,38.65999984741211
2024-07-16,39.599998474121094
2024-07-17,40.91999816894531
2024-07-18,40.75
2024-07-19,41.0
2024-07-22,41.400001525878906
2024-07-23,42.29999923706055
2024-07-24,42.220001220703125
2024-07-25,43.2400016784668
2024-07-26,43.22999954223633
2024-07-29,43.0
2024-07-30,43.20000076293945
2024-07-31,42.66999816894531
2024-08-01,40.709999084472656
2024-08-02,39.20000076293945
2024-08-05,38.29999923706055
2024-08-06,38.849998474121094
2024-08-07,38.38999938964844
2024-08-08,39.77000045776367
2024-08-09,39.59000015258789
2024-08-12,39.5
2024-08-13,39.689998626708984
2024-08-14,40.11000061035156
2024-08-15,40.59000015258789
2024-08-16,41.22999954223633
2024-08-19,41.599998474121094
2024-08-20,41.209999084472656
2024-08-21,41.130001068115234
2024-08-22,41.380001068115234
2024-08-23,42.88999938964844
2024-08-26,42.709999084472656
2024-08-27,42.27000045776367
2024-08-28,42.709999084472656
2024-08-29,42.68000030517578
2024-08-30,43.04999923706055
2024-09-03,42.66999816894531
2024-09-04,41.970001220703125
2024-09-05,41.599998474121094
2024-09-06,40.689998626708984
2024-09-09,41.45000076293945
2024-09-10,40.0
2024-09-11,39.65999984741211
2024-09-12,39.709999084472656
2024-09-13,40.09000015258789
2024-09-16,40.599998474121094
2024-09-17,40.540000915527344
2024-09-18,40.720001220703125
2024-09-19,42.209999084472656
2024-09-20,41.650001525878906
2024-09-23,41.060001373291016
2024-09-24,40.7599983215332
2024-09-25,40.2400016784668
2024-09-26,40.52000045776367
2024-09-27,40.79999923706055
2024-09-30,41.06999969482422
2024-10-01,39.91999816894531
2024-10-02,40.04999923706055
2024-10-03,40.029998779296875
2024-10-04,41.18000030517578
2024-10-07,41.16999816894531
2024-10-08,41.209999084472656
2024-10-09,41.470001220703125
2024-10-10,41.29999923706055
2024-10-11,42.61000061035156
2024-10-14,43.27000045776367
2024-10-15,43.47999954223633
2024-10-16,42.40999984741211
2024-10-17,42.130001068115234
2024-10-18,42.470001220703125
2024-10-21,41.060001373291016
2024-10-22,41.61000061035156
2024-10-23,41.439998626708984
2024-10-24,41.7400016784668
2024-10-25,41.5099983215332
2024-10-28,42.7400016784668
2024-10-29,42.2400016784668
2024-10-30,42.70000076293945
2024-10-31,42.119998931884766
2024-11-01,41.81999969482422
2024-11-04,41.59000015258789
2024-11-05,42.220001220703125
2024-11-06,48.310001373291016
2024-11-07,46.029998779296875
2024-11-08,45.810001373291016
2024-11-11,46.47999954223633
2024-11-12,46.41999816894531
2024-11-13,46.41999816894531
2024-11-14,46.58000183105469
2024-11-15,46.779998779296875
2024-11-18,46.56999969482422
2024-11-19,46.04999923706055
2024-11-20,46.119998931884766
2024-11-21,46.77000045776367
