Date,PBR
2023-01-10,10.449999809265137
2023-01-11,10.609999656677246
2023-01-12,10.899999618530273
2023-01-13,10.84000015258789
2023-01-17,11.3100004196167
2023-01-18,10.979999542236328
2023-01-19,11.350000381469727
2023-01-20,11.460000038146973
2023-01-23,11.729999542236328
2023-01-24,11.779999732971191
2023-01-25,11.930000305175781
2023-01-26,11.65999984741211
2023-01-27,11.289999961853027
2023-01-30,11.279999732971191
2023-01-31,11.600000381469727
2023-02-01,11.420000076293945
2023-02-02,10.920000076293945
2023-02-03,10.84000015258789
2023-02-06,11.1899995803833
2023-02-07,11.050000190734863
2023-02-08,11.199999809265137
2023-02-09,11.050000190734863
2023-02-10,11.529999732971191
2023-02-13,11.699999809265137
2023-02-14,11.630000114440918
2023-02-15,11.619999885559082
2023-02-16,11.640000343322754
2023-02-17,11.550000190734863
2023-02-21,11.270000457763672
2023-02-22,11.270000457763672
2023-02-23,11.6899995803833
2023-02-24,11.380000114440918
2023-02-27,11.5
2023-02-28,11.09000015258789
2023-03-01,11.09000015258789
2023-03-02,10.760000228881836
2023-03-03,11.15999984741211
2023-03-06,11.430000305175781
2023-03-07,10.979999542236328
2023-03-08,11.279999732971191
2023-03-09,11.039999961853027
2023-03-10,10.880000114440918
2023-03-13,10.430000305175781
2023-03-14,10.25
2023-03-15,9.979999542236328
2023-03-16,10.020000457763672
2023-03-17,9.989999771118164
2023-03-20,9.770000457763672
2023-03-21,10.0
2023-03-22,9.90999984741211
2023-03-23,9.630000114440918
2023-03-24,9.699999809265137
2023-03-27,9.979999542236328
2023-03-28,10.210000038146973
2023-03-29,10.399999618530273
2023-03-30,10.529999732971191
2023-03-31,10.430000305175781
2023-04-03,10.920000076293945
2023-04-04,10.760000228881836
2023-04-05,10.869999885559082
2023-04-06,10.6899995803833
2023-04-10,10.899999618530273
2023-04-11,11.569999694824219
2023-04-12,11.75
2023-04-13,11.890000343322754
2023-04-14,12.0600004196167
2023-04-17,12.109999656677246
2023-04-18,12.289999961853027
2023-04-19,11.65999984741211
2023-04-20,11.760000228881836
2023-04-21,11.600000381469727
2023-04-24,11.949999809265137
2023-04-25,11.819999694824219
2023-04-26,11.739999771118164
2023-04-27,11.5
2023-04-28,10.619999885559082
2023-05-01,10.510000228881836
2023-05-02,10.119999885559082
2023-05-03,10.130000114440918
2023-05-04,10.270000457763672
2023-05-05,10.819999694824219
2023-05-08,10.859999656677246
2023-05-09,11.010000228881836
2023-05-10,11.109999656677246
2023-05-11,11.3100004196167
2023-05-12,11.859999656677246
2023-05-15,11.6899995803833
2023-05-16,11.779999732971191
2023-05-17,11.75
2023-05-18,11.710000038146973
2023-05-19,11.710000038146973
2023-05-22,11.550000190734863
2023-05-23,11.789999961853027
2023-05-24,11.970000267028809
2023-05-25,11.75
2023-05-26,11.970000267028809
2023-05-30,11.729999542236328
2023-05-31,11.539999961853027
2023-06-01,11.979999542236328
2023-06-02,12.239999771118164
2023-06-05,12.350000381469727
2023-06-06,12.649999618530273
2023-06-07,13.010000228881836
2023-06-08,13.149999618530273
2023-06-09,13.760000228881836
2023-06-12,13.979999542236328
2023-06-13,13.270000457763672
2023-06-14,13.890000343322754
2023-06-15,13.789999961853027
2023-06-16,13.899999618530273
2023-06-20,14.229999542236328
2023-06-21,14.9399995803833
2023-06-22,14.680000305175781
2023-06-23,14.09000015258789
2023-06-26,14.420000076293945
2023-06-27,14.239999771118164
2023-06-28,14.180000305175781
2023-06-29,14.329999923706055
2023-06-30,13.829999923706055
2023-07-03,13.970000267028809
2023-07-05,13.90999984741211
2023-07-06,13.510000228881836
2023-07-07,13.609999656677246
2023-07-10,13.600000381469727
2023-07-11,13.5600004196167
2023-07-12,13.609999656677246
2023-07-13,13.819999694824219
2023-07-14,13.529999732971191
2023-07-17,13.5
2023-07-18,13.390000343322754
2023-07-19,13.529999732971191
2023-07-20,13.600000381469727
2023-07-21,13.930000305175781
2023-07-24,14.319999694824219
2023-07-25,14.5600004196167
2023-07-26,14.539999961853027
2023-07-27,13.6899995803833
2023-07-28,13.930000305175781
2023-07-31,14.680000305175781
2023-08-01,14.1899995803833
2023-08-02,14.050000190734863
2023-08-03,14.029999732971191
2023-08-04,13.520000457763672
2023-08-07,13.470000267028809
2023-08-08,13.489999771118164
2023-08-09,13.600000381469727
2023-08-10,13.680000305175781
2023-08-11,13.630000114440918
2023-08-14,13.5
2023-08-15,13.430000305175781
2023-08-16,13.84000015258789
2023-08-17,13.739999771118164
2023-08-18,13.890000343322754
2023-08-21,13.680000305175781
2023-08-22,13.520000457763672
2023-08-23,14.539999961853027
2023-08-24,14.489999771118164
2023-08-25,14.3100004196167
2023-08-28,14.5
2023-08-29,14.579999923706055
2023-08-30,14.539999961853027
2023-08-31,14.050000190734863
2023-09-01,14.489999771118164
2023-09-05,14.800000190734863
2023-09-06,14.930000305175781
2023-09-07,14.5600004196167
2023-09-08,14.680000305175781
2023-09-11,14.739999771118164
2023-09-12,14.819999694824219
2023-09-13,14.8100004196167
2023-09-14,15.369999885559082
2023-09-15,15.199999809265137
2023-09-18,15.390000343322754
2023-09-19,15.279999732971191
2023-09-20,15.329999923706055
2023-09-21,14.979999542236328
2023-09-22,15.079999923706055
2023-09-25,15.039999961853027
2023-09-26,14.65999984741211
2023-09-27,14.9399995803833
2023-09-28,14.84000015258789
2023-09-29,14.989999771118164
2023-10-02,14.680000305175781
2023-10-03,14.300000190734863
2023-10-04,13.859999656677246
2023-10-05,13.779999732971191
2023-10-06,14.09000015258789
2023-10-09,14.710000038146973
2023-10-10,15.079999923706055
2023-10-11,15.069999694824219
2023-10-12,15.020000457763672
2023-10-13,15.4399995803833
2023-10-16,15.789999961853027
2023-10-17,16.15999984741211
2023-10-18,16.520000457763672
2023-10-19,16.360000610351562
2023-10-20,16.209999084472656
2023-10-23,15.350000381469727
2023-10-24,15.550000190734863
2023-10-25,15.600000381469727
2023-10-26,15.460000038146973
2023-10-27,15.329999923706055
2023-10-30,15.109999656677246
2023-10-31,15.0
2023-11-01,15.329999923706055
2023-11-02,15.680000305175781
2023-11-03,15.680000305175781
2023-11-06,15.710000038146973
2023-11-07,15.430000305175781
2023-11-08,14.960000038146973
2023-11-09,15.199999809265137
2023-11-10,15.229999542236328
2023-11-13,15.520000457763672
2023-11-14,15.829999923706055
2023-11-15,15.779999732971191
2023-11-16,15.550000190734863
2023-11-17,16.040000915527344
2023-11-20,16.100000381469727
2023-11-21,15.850000381469727
2023-11-22,15.300000190734863
2023-11-24,15.329999923706055
2023-11-27,15.239999771118164
2023-11-28,15.489999771118164
2023-11-29,15.220000267028809
2023-11-30,15.270000457763672
2023-12-01,15.210000038146973
2023-12-04,14.760000228881836
2023-12-05,14.649999618530273
2023-12-06,14.420000076293945
2023-12-07,14.399999618530273
2023-12-08,14.880000114440918
2023-12-11,14.75
2023-12-12,14.5
2023-12-13,14.75
2023-12-14,15.180000305175781
2023-12-15,14.949999809265137
2023-12-18,15.350000381469727
2023-12-19,15.630000114440918
2023-12-20,15.479999542236328
2023-12-21,15.5600004196167
2023-12-22,15.779999732971191
2023-12-26,16.190000534057617
2023-12-27,16.18000030517578
2023-12-28,16.030000686645508
2023-12-29,15.970000267028809
2024-01-02,16.0
2024-01-03,16.579999923706055
2024-01-04,16.350000381469727
2024-01-05,16.540000915527344
2024-01-08,16.280000686645508
2024-01-09,15.989999771118164
2024-01-10,15.9399995803833
2024-01-11,16.25
2024-01-12,16.34000015258789
2024-01-16,16.079999923706055
2024-01-17,15.899999618530273
2024-01-18,15.819999694824219
2024-01-19,15.739999771118164
2024-01-22,15.65999984741211
2024-01-23,15.9399995803833
2024-01-24,15.890000343322754
2024-01-25,16.670000076293945
2024-01-26,17.049999237060547
2024-01-29,17.15999984741211
2024-01-30,17.040000915527344
2024-01-31,17.06999969482422
2024-02-01,17.489999771118164
2024-02-02,17.010000228881836
2024-02-05,16.920000076293945
2024-02-06,17.229999542236328
2024-02-07,17.389999389648438
2024-02-08,17.239999771118164
2024-02-09,17.190000534057617
2024-02-12,17.270000457763672
2024-02-13,16.959999084472656
2024-02-14,16.920000076293945
2024-02-15,17.399999618530273
2024-02-16,17.700000762939453
2024-02-20,17.639999389648438
2024-02-21,17.639999389648438
2024-02-22,17.579999923706055
2024-02-23,17.360000610351562
2024-02-26,17.649999618530273
2024-02-27,17.700000762939453
2024-02-28,16.719999313354492
2024-02-29,16.520000457763672
2024-03-01,16.68000030517578
2024-03-04,16.530000686645508
2024-03-05,16.3700008392334
2024-03-06,16.690000534057617
2024-03-07,16.700000762939453
2024-03-08,14.779999732971191
2024-03-11,14.5600004196167
2024-03-12,15.039999961853027
2024-03-13,14.8100004196167
2024-03-14,14.720000267028809
2024-03-15,14.539999961853027
2024-03-18,14.59000015258789
2024-03-19,14.529999732971191
2024-03-20,14.930000305175781
2024-03-21,14.630000114440918
2024-03-22,14.6899995803833
2024-03-25,14.9399995803833
2024-03-26,14.739999771118164
2024-03-27,14.930000305175781
2024-03-28,15.210000038146973
2024-04-01,15.220000267028809
2024-04-02,15.630000114440918
2024-04-03,15.59000015258789
2024-04-04,15.520000457763672
2024-04-05,15.489999771118164
2024-04-08,15.640000343322754
2024-04-09,15.880000114440918
2024-04-10,16.15999984741211
2024-04-11,16.0
2024-04-12,15.720000267028809
2024-04-15,15.789999961853027
2024-04-16,15.649999618530273
2024-04-17,15.6899995803833
2024-04-18,15.579999923706055
2024-04-19,16.469999313354492
2024-04-22,16.940000534057617
2024-04-23,16.959999084472656
2024-04-24,16.809999465942383
2024-04-25,17.049999237060547
2024-04-26,17.049999237060547
2024-04-29,17.329999923706055
2024-04-30,16.969999313354492
2024-05-01,16.940000534057617
2024-05-02,17.34000015258789
2024-05-03,16.43000030517578
2024-05-06,16.6299991607666
2024-05-07,17.010000228881836
2024-05-08,17.1200008392334
2024-05-09,17.219999313354492
2024-05-10,17.079999923706055
2024-05-13,17.040000915527344
2024-05-14,16.690000534057617
2024-05-15,15.5600004196167
2024-05-16,15.229999542236328
2024-05-17,15.020000457763672
2024-05-20,15.119999885559082
2024-05-21,15.020000457763672
2024-05-22,15.0
2024-05-23,14.890000343322754
2024-05-24,14.819999694824219
2024-05-28,15.25
2024-05-29,15.130000114440918
2024-05-30,15.329999923706055
2024-05-31,15.550000190734863
2024-06-03,15.4399995803833
2024-06-04,15.170000076293945
2024-06-05,15.130000114440918
2024-06-06,15.170000076293945
2024-06-07,14.539999961853027
2024-06-10,14.59000015258789
2024-06-11,14.600000381469727
2024-06-12,14.170000076293945
2024-06-13,13.800000190734863
2024-06-14,13.59000015258789
2024-06-17,13.5
2024-06-18,13.819999694824219
2024-06-20,14.010000228881836
2024-06-21,14.09000015258789
2024-06-24,14.34000015258789
2024-06-25,14.300000190734863
2024-06-26,14.210000038146973
2024-06-27,14.489999771118164
2024-06-28,14.489999771118164
2024-07-01,14.5
2024-07-02,14.550000190734863
2024-07-03,14.649999618530273
2024-07-05,14.729999542236328
2024-07-08,15.130000114440918
2024-07-09,15.149999618530273
2024-07-10,15.140000343322754
2024-07-11,15.1899995803833
2024-07-12,15.09000015258789
2024-07-15,15.199999809265137
2024-07-16,15.1899995803833
2024-07-17,15.130000114440918
2024-07-18,14.949999809265137
2024-07-19,14.9399995803833
2024-07-22,14.75
2024-07-23,14.569999694824219
2024-07-24,14.470000267028809
2024-07-25,14.460000038146973
2024-07-26,14.470000267028809
2024-07-29,14.180000305175781
2024-07-30,14.0600004196167
2024-07-31,14.270000457763672
2024-08-01,13.970000267028809
2024-08-02,13.59000015258789
2024-08-05,13.3100004196167
2024-08-06,13.760000228881836
2024-08-07,13.84000015258789
2024-08-08,14.180000305175781
2024-08-09,14.210000038146973
2024-08-12,14.6899995803833
2024-08-13,14.770000457763672
2024-08-14,14.859999656677246
2024-08-15,15.050000190734863
2024-08-16,15.15999984741211
2024-08-19,15.279999732971191
2024-08-20,14.989999771118164
2024-08-21,14.859999656677246
2024-08-22,14.630000114440918
2024-08-23,14.399999618530273
2024-08-26,15.649999618530273
2024-08-27,15.470000267028809
2024-08-28,15.600000381469727
2024-08-29,15.279999732971191
2024-08-30,15.229999542236328
2024-09-03,14.899999618530273
2024-09-04,15.010000228881836
2024-09-05,15.010000228881836
2024-09-06,14.75
2024-09-09,14.989999771118164
2024-09-10,14.430000305175781
2024-09-11,14.5600004196167
2024-09-12,14.4399995803833
2024-09-13,14.529999732971191
2024-09-16,14.779999732971191
2024-09-17,14.739999771118164
2024-09-18,14.579999923706055
2024-09-19,14.640000343322754
2024-09-20,14.399999618530273
2024-09-23,14.569999694824219
2024-09-24,14.850000381469727
2024-09-25,14.850000381469727
2024-09-26,14.5600004196167
2024-09-27,14.579999923706055
2024-09-30,14.40999984741211
2024-10-01,14.779999732971191
2024-10-02,14.949999809265137
2024-10-03,15.149999618530273
2024-10-04,15.1899995803833
2024-10-07,15.329999923706055
2024-10-08,14.90999984741211
2024-10-09,14.640000343322754
2024-10-10,14.880000114440918
2024-10-11,14.739999771118164
2024-10-14,14.829999923706055
2024-10-15,14.420000076293945
2024-10-16,14.399999618530273
2024-10-17,14.300000190734863
2024-10-18,14.15999984741211
2024-10-21,13.960000038146973
2024-10-22,13.880000114440918
2024-10-23,13.649999618530273
2024-10-24,13.729999542236328
2024-10-25,13.789999961853027
2024-10-28,13.789999961853027
2024-10-29,13.619999885559082
2024-10-30,13.470000267028809
2024-10-31,13.449999809265137
2024-11-01,13.109999656677246
2024-11-04,13.180000305175781
2024-11-05,13.25
2024-11-06,13.399999618530273
2024-11-07,13.479999542236328
2024-11-08,13.680000305175781
2024-11-11,13.619999885559082
2024-11-12,13.720000267028809
2024-11-13,13.8100004196167
2024-11-14,13.989999771118164
2024-11-15,14.109999656677246
2024-11-18,14.449999809265137
2024-11-19,14.210000038146973
2024-11-20,14.279999732971191
2024-11-21,14.149999618530273
