Date,APH
2023-01-05,38.349998474121094
2023-01-06,39.28499984741211
2023-01-09,39.560001373291016
2023-01-10,39.650001525878906
2023-01-11,40.34000015258789
2023-01-12,40.45000076293945
2023-01-13,40.185001373291016
2023-01-17,40.345001220703125
2023-01-18,39.45500183105469
2023-01-19,38.689998626708984
2023-01-20,39.03499984741211
2023-01-23,39.45500183105469
2023-01-24,39.720001220703125
2023-01-25,39.68000030517578
2023-01-26,39.19499969482422
2023-01-27,39.32500076293945
2023-01-30,39.14500045776367
2023-01-31,39.8849983215332
2023-02-01,40.56999969482422
2023-02-02,41.04499816894531
2023-02-03,40.810001373291016
2023-02-06,40.900001525878906
2023-02-07,40.67499923706055
2023-02-08,40.63999938964844
2023-02-09,40.15999984741211
2023-02-10,39.93000030517578
2023-02-13,40.55500030517578
2023-02-14,40.3650016784668
2023-02-15,40.72999954223633
2023-02-16,40.68000030517578
2023-02-17,40.51499938964844
2023-02-21,38.959999084472656
2023-02-22,38.595001220703125
2023-02-23,38.81999969482422
2023-02-24,38.2599983215332
2023-02-27,38.47999954223633
2023-02-28,38.7599983215332
2023-03-01,38.85499954223633
2023-03-02,39.18000030517578
2023-03-03,39.58000183105469
2023-03-06,39.564998626708984
2023-03-07,39.07500076293945
2023-03-08,39.650001525878906
2023-03-09,38.974998474121094
2023-03-10,38.25
2023-03-13,38.125
2023-03-14,38.79999923706055
2023-03-15,38.02000045776367
2023-03-16,38.86000061035156
2023-03-17,38.39500045776367
2023-03-20,38.834999084472656
2023-03-21,39.185001373291016
2023-03-22,38.814998626708984
2023-03-23,39.189998626708984
2023-03-24,39.30500030517578
2023-03-27,39.14500045776367
2023-03-28,39.04499816894531
2023-03-29,39.904998779296875
2023-03-30,40.33000183105469
2023-03-31,40.86000061035156
2023-04-03,40.61000061035156
2023-04-04,39.814998626708984
2023-04-05,39.025001525878906
2023-04-06,38.81999969482422
2023-04-10,39.209999084472656
2023-04-11,39.099998474121094
2023-04-12,39.05500030517578
2023-04-13,39.32500076293945
2023-04-14,39.06999969482422
2023-04-17,39.314998626708984
2023-04-18,39.209999084472656
2023-04-19,38.67499923706055
2023-04-20,38.58000183105469
2023-04-21,38.41999816894531
2023-04-24,38.5
2023-04-25,37.435001373291016
2023-04-26,36.95500183105469
2023-04-27,37.39500045776367
2023-04-28,37.73500061035156
2023-05-01,38.220001220703125
2023-05-02,37.68000030517578
2023-05-03,37.415000915527344
2023-05-04,37.290000915527344
2023-05-05,37.85499954223633
2023-05-08,37.67499923706055
2023-05-09,37.595001220703125
2023-05-10,37.72999954223633
2023-05-11,37.560001373291016
2023-05-12,37.54999923706055
2023-05-15,37.869998931884766
2023-05-16,37.375
2023-05-17,37.73500061035156
2023-05-18,38.06999969482422
2023-05-19,37.900001525878906
2023-05-22,38.14500045776367
2023-05-23,37.33000183105469
2023-05-24,36.48500061035156
2023-05-25,36.970001220703125
2023-05-26,38.30500030517578
2023-05-30,38.3849983215332
2023-05-31,37.724998474121094
2023-06-01,37.90999984741211
2023-06-02,38.78499984741211
2023-06-05,38.349998474121094
2023-06-06,38.75
2023-06-07,39.380001068115234
2023-06-08,39.42499923706055
2023-06-09,39.1150016784668
2023-06-12,39.80500030517578
2023-06-13,40.40999984741211
2023-06-14,40.3849983215332
2023-06-15,40.935001373291016
2023-06-16,41.07500076293945
2023-06-20,40.525001525878906
2023-06-21,40.685001373291016
2023-06-22,40.525001525878906
2023-06-23,40.095001220703125
2023-06-26,40.279998779296875
2023-06-27,41.119998931884766
2023-06-28,41.2599983215332
2023-06-29,41.724998474121094
2023-06-30,42.474998474121094
2023-07-03,42.040000915527344
2023-07-05,41.93000030517578
2023-07-06,41.849998474121094
2023-07-07,41.810001373291016
2023-07-10,42.439998626708984
2023-07-11,42.42499923706055
2023-07-12,42.779998779296875
2023-07-13,42.86000061035156
2023-07-14,42.30500030517578
2023-07-17,42.59000015258789
2023-07-18,42.654998779296875
2023-07-19,42.564998626708984
2023-07-20,42.15999984741211
2023-07-21,41.810001373291016
2023-07-24,41.79499816894531
2023-07-25,42.154998779296875
2023-07-26,44.29999923706055
2023-07-27,44.3849983215332
2023-07-28,43.78499984741211
2023-07-31,44.154998779296875
2023-08-01,44.310001373291016
2023-08-02,44.189998626708984
2023-08-03,44.2400016784668
2023-08-04,43.650001525878906
2023-08-07,44.439998626708984
2023-08-08,44.3849983215332
2023-08-09,44.220001220703125
2023-08-10,43.95500183105469
2023-08-11,43.60499954223633
2023-08-14,43.75
2023-08-15,43.404998779296875
2023-08-16,42.939998626708984
2023-08-17,42.689998626708984
2023-08-18,42.6150016784668
2023-08-21,42.73500061035156
2023-08-22,42.900001525878906
2023-08-23,43.18000030517578
2023-08-24,42.77000045776367
2023-08-25,43.150001525878906
2023-08-28,43.32500076293945
2023-08-29,43.95500183105469
2023-08-30,44.14500045776367
2023-08-31,44.189998626708984
2023-09-01,44.28499984741211
2023-09-05,43.98500061035156
2023-09-06,43.97999954223633
2023-09-07,43.375
2023-09-08,42.94499969482422
2023-09-11,43.224998474121094
2023-09-12,43.29999923706055
2023-09-13,43.255001068115234
2023-09-14,43.255001068115234
2023-09-15,42.86000061035156
2023-09-18,43.1150016784668
2023-09-19,43.14500045776367
2023-09-20,42.404998779296875
2023-09-21,41.66999816894531
2023-09-22,41.665000915527344
2023-09-25,41.630001068115234
2023-09-26,40.72999954223633
2023-09-27,41.18000030517578
2023-09-28,42.040000915527344
2023-09-29,41.994998931884766
2023-10-02,41.32500076293945
2023-10-03,41.09000015258789
2023-10-04,41.66999816894531
2023-10-05,41.31999969482422
2023-10-06,41.685001373291016
2023-10-09,41.55500030517578
2023-10-10,41.72999954223633
2023-10-11,42.31999969482422
2023-10-12,42.06999969482422
2023-10-13,40.95000076293945
2023-10-16,41.689998626708984
2023-10-17,41.83000183105469
2023-10-18,40.77000045776367
2023-10-19,40.44499969482422
2023-10-20,39.93000030517578
2023-10-23,39.59000015258789
2023-10-24,39.630001068115234
2023-10-25,39.83000183105469
2023-10-26,40.099998474121094
2023-10-27,39.654998779296875
2023-10-30,39.9900016784668
2023-10-31,40.275001525878906
2023-11-01,40.814998626708984
2023-11-02,41.54999923706055
2023-11-03,42.3849983215332
2023-11-06,42.17499923706055
2023-11-07,42.2599983215332
2023-11-08,42.58000183105469
2023-11-09,42.529998779296875
2023-11-10,43.30500030517578
2023-11-13,43.185001373291016
2023-11-14,44.35499954223633
2023-11-15,44.52000045776367
2023-11-16,44.775001525878906
2023-11-17,44.849998474121094
2023-11-20,44.775001525878906
2023-11-21,44.834999084472656
2023-11-22,45.04499816894531
2023-11-24,45.18000030517578
2023-11-27,45.060001373291016
2023-11-28,44.95500183105469
2023-11-29,45.09000015258789
2023-11-30,45.494998931884766
2023-12-01,46.13999938964844
2023-12-04,45.935001373291016
2023-12-05,45.65999984741211
2023-12-06,46.1150016784668
2023-12-07,46.2400016784668
2023-12-08,46.6150016784668
2023-12-11,47.619998931884766
2023-12-12,47.72999954223633
2023-12-13,48.064998626708984
2023-12-14,49.404998779296875
2023-12-15,49.63999938964844
2023-12-18,49.279998779296875
2023-12-19,49.275001525878906
2023-12-20,48.63999938964844
2023-12-21,49.14500045776367
2023-12-22,49.505001068115234
2023-12-26,49.744998931884766
2023-12-27,49.73500061035156
2023-12-28,49.720001220703125
2023-12-29,49.564998626708984
2024-01-02,48.415000915527344
2024-01-03,47.540000915527344
2024-01-04,47.314998626708984
2024-01-05,47.22999954223633
2024-01-08,48.290000915527344
2024-01-09,47.92499923706055
2024-01-10,48.10499954223633
2024-01-11,48.209999084472656
2024-01-12,48.25
2024-01-16,48.06999969482422
2024-01-17,47.665000915527344
2024-01-18,48.349998474121094
2024-01-19,48.80500030517578
2024-01-22,48.98500061035156
2024-01-23,48.970001220703125
2024-01-24,50.33000183105469
2024-01-25,50.404998779296875
2024-01-26,50.35499954223633
2024-01-29,50.724998474121094
2024-01-30,51.38999938964844
2024-01-31,50.54999923706055
2024-02-01,51.209999084472656
2024-02-02,51.72999954223633
2024-02-05,51.494998931884766
2024-02-06,51.3849983215332
2024-02-07,52.130001068115234
2024-02-08,52.43000030517578
2024-02-09,52.64500045776367
2024-02-12,52.51499938964844
2024-02-13,51.540000915527344
2024-02-14,52.05500030517578
2024-02-15,52.834999084472656
2024-02-16,52.7599983215332
2024-02-20,52.30500030517578
2024-02-21,52.5
2024-02-22,53.224998474121094
2024-02-23,53.73500061035156
2024-02-26,54.04999923706055
2024-02-27,53.970001220703125
2024-02-28,54.17499923706055
2024-02-29,54.619998931884766
2024-03-01,55.404998779296875
2024-03-04,55.959999084472656
2024-03-05,54.81999969482422
2024-03-06,55.255001068115234
2024-03-07,55.67499923706055
2024-03-08,55.20500183105469
2024-03-11,54.939998626708984
2024-03-12,55.29999923706055
2024-03-13,55.26499938964844
2024-03-14,54.689998626708984
2024-03-15,54.650001525878906
2024-03-18,54.79499816894531
2024-03-19,55.48500061035156
2024-03-20,56.05500030517578
2024-03-21,57.20500183105469
2024-03-22,57.209999084472656
2024-03-25,57.11000061035156
2024-03-26,56.66999816894531
2024-03-27,57.650001525878906
2024-03-28,57.67499923706055
2024-04-01,57.025001525878906
2024-04-02,56.529998779296875
2024-04-03,57.685001373291016
2024-04-04,57.54999923706055
2024-04-05,58.689998626708984
2024-04-08,58.310001373291016
2024-04-09,57.4900016784668
2024-04-10,57.380001068115234
2024-04-11,57.939998626708984
2024-04-12,56.65999984741211
2024-04-15,56.19499969482422
2024-04-16,56.28499984741211
2024-04-17,55.744998931884766
2024-04-18,55.439998626708984
2024-04-19,55.084999084472656
2024-04-22,55.93000030517578
2024-04-23,57.130001068115234
2024-04-24,58.154998779296875
2024-04-25,59.505001068115234
2024-04-26,60.244998931884766
2024-04-29,61.064998626708984
2024-04-30,60.3849983215332
2024-05-01,59.630001068115234
2024-05-02,60.5
2024-05-03,61.31999969482422
2024-05-06,62.39500045776367
2024-05-07,62.36000061035156
2024-05-08,63.30500030517578
2024-05-09,63.80500030517578
2024-05-10,63.78499984741211
2024-05-13,63.58000183105469
2024-05-14,64.27999877929688
2024-05-15,65.9800033569336
2024-05-16,65.8550033569336
2024-05-17,65.95500183105469
2024-05-20,66.68000030517578
2024-05-21,67.69999694824219
2024-05-22,67.28500366210938
2024-05-23,68.19999694824219
2024-05-24,68.12000274658203
2024-05-28,66.98999786376953
2024-05-29,66.53500366210938
2024-05-30,66.53500366210938
2024-05-31,66.18499755859375
2024-06-03,65.88999938964844
2024-06-04,65.0250015258789
2024-06-05,66.63999938964844
2024-06-06,65.43000030517578
2024-06-07,65.31999969482422
2024-06-10,66.91999816894531
2024-06-11,67.21499633789062
2024-06-12,68.69000244140625
2024-06-13,68.98999786376953
2024-06-14,68.2699966430664
2024-06-17,69.16000366210938
2024-06-18,69.7300033569336
2024-06-20,68.44000244140625
2024-06-21,68.7300033569336
2024-06-24,67.2699966430664
2024-06-25,67.95999908447266
2024-06-26,67.16000366210938
2024-06-27,67.48999786376953
2024-06-28,67.37000274658203
2024-07-01,67.5199966430664
2024-07-02,67.55999755859375
2024-07-03,67.79000091552734
2024-07-05,68.01000213623047
2024-07-08,67.98999786376953
2024-07-09,68.62000274658203
2024-07-10,70.0199966430664
2024-07-11,69.52999877929688
2024-07-12,69.86000061035156
2024-07-15,69.70999908447266
2024-07-16,70.41000366210938
2024-07-17,64.22000122070312
2024-07-18,65.83000183105469
2024-07-19,64.3499984741211
2024-07-22,66.23999786376953
2024-07-23,66.26000213623047
2024-07-24,61.9900016784668
2024-07-25,61.7599983215332
2024-07-26,63.86000061035156
2024-07-29,63.38999938964844
2024-07-30,61.939998626708984
2024-07-31,64.26000213623047
2024-08-01,62.119998931884766
2024-08-02,59.130001068115234
2024-08-05,58.38999938964844
2024-08-06,59.880001068115234
2024-08-07,60.040000915527344
2024-08-08,62.369998931884766
2024-08-09,62.619998931884766
2024-08-12,63.04999923706055
2024-08-13,64.79000091552734
2024-08-14,64.80999755859375
2024-08-15,66.05000305175781
2024-08-16,65.80000305175781
2024-08-19,66.3499984741211
2024-08-20,67.0199966430664
2024-08-21,67.19999694824219
2024-08-22,66.76000213623047
2024-08-23,67.3499984741211
2024-08-26,66.66000366210938
2024-08-27,66.5199966430664
2024-08-28,66.29000091552734
2024-08-29,66.79000091552734
2024-08-30,67.44999694824219
2024-09-03,61.90999984741211
2024-09-04,61.29999923706055
2024-09-05,61.86000061035156
2024-09-06,59.849998474121094
2024-09-09,60.72999954223633
2024-09-10,60.790000915527344
2024-09-11,62.060001373291016
2024-09-12,63.45000076293945
2024-09-13,63.58000183105469
2024-09-16,63.27000045776367
2024-09-17,63.9900016784668
2024-09-18,63.29999923706055
2024-09-19,65.29000091552734
2024-09-20,65.91000366210938
2024-09-23,65.66999816894531
2024-09-24,66.1500015258789
2024-09-25,65.36000061035156
2024-09-26,65.72000122070312
2024-09-27,65.0199966430664
2024-09-30,65.16000366210938
2024-10-01,63.619998931884766
2024-10-02,62.13999938964844
2024-10-03,62.06999969482422
2024-10-04,62.400001525878906
2024-10-07,62.849998474121094
2024-10-08,64.33000183105469
2024-10-09,64.94000244140625
2024-10-10,64.55999755859375
2024-10-11,65.55999755859375
2024-10-14,67.37999725341797
2024-10-15,65.69999694824219
2024-10-16,67.0
2024-10-17,67.54000091552734
2024-10-18,67.45999908447266
2024-10-21,66.87000274658203
2024-10-22,66.8499984741211
2024-10-23,68.47000122070312
2024-10-24,69.80000305175781
2024-10-25,69.41000366210938
2024-10-28,68.68000030517578
2024-10-29,68.87999725341797
2024-10-30,68.36000061035156
2024-10-31,67.0199966430664
2024-11-01,67.86000061035156
2024-11-04,68.22000122070312
2024-11-05,69.70999908447266
2024-11-06,72.16999816894531
2024-11-07,73.94999694824219
2024-11-08,73.87000274658203
2024-11-11,73.41000366210938
2024-11-12,71.98999786376953
2024-11-13,72.33000183105469
2024-11-14,72.55000305175781
2024-11-15,70.5199966430664
2024-11-18,69.87999725341797
2024-11-19,70.9800033569336
2024-11-20,70.88999938964844
2024-11-21,73.23999786376953
