Date,KEYS
2022-11-22,174.27999877929688
2022-11-23,176.0399932861328
2022-11-25,176.6199951171875
2022-11-28,173.58999633789062
2022-11-29,173.11000061035156
2022-11-30,180.88999938964844
2022-12-01,181.47999572753906
2022-12-02,180.52999877929688
2022-12-05,178.55999755859375
2022-12-06,176.8300018310547
2022-12-07,177.6999969482422
2022-12-08,181.0500030517578
2022-12-09,180.72000122070312
2022-12-12,183.10000610351562
2022-12-13,185.1999969482422
2022-12-14,182.97999572753906
2022-12-15,176.17999267578125
2022-12-16,173.85000610351562
2022-12-19,171.3800048828125
2022-12-20,172.33999633789062
2022-12-21,174.07000732421875
2022-12-22,169.77999877929688
2022-12-23,169.8300018310547
2022-12-27,169.6300048828125
2022-12-28,167.66000366210938
2022-12-29,172.1999969482422
2022-12-30,171.07000732421875
2023-01-03,170.94000244140625
2023-01-04,170.49000549316406
2023-01-05,168.8699951171875
2023-01-06,175.4199981689453
2023-01-09,176.61000061035156
2023-01-10,178.00999450683594
2023-01-11,179.44000244140625
2023-01-12,177.9199981689453
2023-01-13,180.61000061035156
2023-01-17,184.9600067138672
2023-01-18,181.49000549316406
2023-01-19,176.72000122070312
2023-01-20,178.9199981689453
2023-01-23,180.5500030517578
2023-01-24,180.2100067138672
2023-01-25,180.85000610351562
2023-01-26,180.05999755859375
2023-01-27,177.4499969482422
2023-01-30,176.91000366210938
2023-01-31,179.35000610351562
2023-02-01,179.49000549316406
2023-02-02,182.17999267578125
2023-02-03,181.39999389648438
2023-02-06,179.22999572753906
2023-02-07,182.97000122070312
2023-02-08,181.3800048828125
2023-02-09,182.52000427246094
2023-02-10,180.75
2023-02-13,184.0
2023-02-14,185.24000549316406
2023-02-15,188.50999450683594
2023-02-16,186.97000122070312
2023-02-17,185.77999877929688
2023-02-21,182.97999572753906
2023-02-22,159.72000122070312
2023-02-23,160.86000061035156
2023-02-24,157.80999755859375
2023-02-27,161.22999572753906
2023-02-28,159.9600067138672
2023-03-01,157.1199951171875
2023-03-02,157.83999633789062
2023-03-03,159.6999969482422
2023-03-06,159.36000061035156
2023-03-07,158.00999450683594
2023-03-08,158.3800048828125
2023-03-09,157.4199981689453
2023-03-10,154.50999450683594
2023-03-13,154.19000244140625
2023-03-14,156.77000427246094
2023-03-15,154.4499969482422
2023-03-16,155.38999938964844
2023-03-17,155.16000366210938
2023-03-20,155.55999755859375
2023-03-21,157.25
2023-03-22,154.8300018310547
2023-03-23,156.44000244140625
2023-03-24,156.6999969482422
2023-03-27,155.75
2023-03-28,155.30999755859375
2023-03-29,156.64999389648438
2023-03-30,158.07000732421875
2023-03-31,161.47999572753906
2023-04-03,161.07000732421875
2023-04-04,157.3000030517578
2023-04-05,155.9600067138672
2023-04-06,155.75
2023-04-10,157.41000366210938
2023-04-11,156.1699981689453
2023-04-12,157.69000244140625
2023-04-13,159.75999450683594
2023-04-14,159.55999755859375
2023-04-17,153.02999877929688
2023-04-18,150.27000427246094
2023-04-19,148.6300048828125
2023-04-20,147.8000030517578
2023-04-21,148.3699951171875
2023-04-24,146.8300018310547
2023-04-25,141.97000122070312
2023-04-26,141.25
2023-04-27,141.88999938964844
2023-04-28,144.63999938964844
2023-05-01,144.5399932861328
2023-05-02,142.4199981689453
2023-05-03,142.57000732421875
2023-05-04,141.27000427246094
2023-05-05,143.66000366210938
2023-05-08,143.1300048828125
2023-05-09,143.0
2023-05-10,145.6699981689453
2023-05-11,144.50999450683594
2023-05-12,145.27000427246094
2023-05-15,148.8000030517578
2023-05-16,146.52000427246094
2023-05-17,157.66000366210938
2023-05-18,157.72000122070312
2023-05-19,157.19000244140625
2023-05-22,158.72000122070312
2023-05-23,157.49000549316406
2023-05-24,155.4600067138672
2023-05-25,157.10000610351562
2023-05-26,161.6300048828125
2023-05-30,162.27000427246094
2023-05-31,161.8000030517578
2023-06-01,163.13999938964844
2023-06-02,163.25999450683594
2023-06-05,161.4499969482422
2023-06-06,161.47000122070312
2023-06-07,161.47000122070312
2023-06-08,162.3800048828125
2023-06-09,161.57000732421875
2023-06-12,164.02999877929688
2023-06-13,164.92999267578125
2023-06-14,164.17999267578125
2023-06-15,165.41000366210938
2023-06-16,164.86000061035156
2023-06-20,162.5800018310547
2023-06-21,161.16000366210938
2023-06-22,159.88999938964844
2023-06-23,157.97999572753906
2023-06-26,158.9199981689453
2023-06-27,162.55999755859375
2023-06-28,162.9499969482422
2023-06-29,165.33999633789062
2023-06-30,167.4499969482422
2023-07-03,166.97999572753906
2023-07-05,164.97000122070312
2023-07-06,164.63999938964844
2023-07-07,163.77000427246094
2023-07-10,168.8300018310547
2023-07-11,169.42999267578125
2023-07-12,168.1699981689453
2023-07-13,169.07000732421875
2023-07-14,167.00999450683594
2023-07-17,170.42999267578125
2023-07-18,169.88999938964844
2023-07-19,172.5800018310547
2023-07-20,167.39999389648438
2023-07-21,168.32000732421875
2023-07-24,168.2899932861328
2023-07-25,169.14999389648438
2023-07-26,169.0
2023-07-27,166.07000732421875
2023-07-28,162.69000244140625
2023-07-31,161.0800018310547
2023-08-01,161.07000732421875
2023-08-02,159.86000061035156
2023-08-03,158.57000732421875
2023-08-04,158.7100067138672
2023-08-07,159.1300048828125
2023-08-08,156.91000366210938
2023-08-09,156.6699981689453
2023-08-10,157.52000427246094
2023-08-11,156.5399932861328
2023-08-14,157.0399932861328
2023-08-15,152.8699951171875
2023-08-16,150.8000030517578
2023-08-17,150.0500030517578
2023-08-18,129.3699951171875
2023-08-21,129.58999633789062
2023-08-22,128.6699981689453
2023-08-23,130.10000610351562
2023-08-24,127.69999694824219
2023-08-25,129.1999969482422
2023-08-28,129.25999450683594
2023-08-29,132.25999450683594
2023-08-30,132.5800018310547
2023-08-31,133.3000030517578
2023-09-01,133.8800048828125
2023-09-05,134.55999755859375
2023-09-06,133.97999572753906
2023-09-07,131.60000610351562
2023-09-08,132.3000030517578
2023-09-11,132.72000122070312
2023-09-12,131.64999389648438
2023-09-13,131.88999938964844
2023-09-14,133.1199951171875
2023-09-15,132.86000061035156
2023-09-18,132.75
2023-09-19,132.9600067138672
2023-09-20,132.5399932861328
2023-09-21,131.0
2023-09-22,130.97999572753906
2023-09-25,130.7899932861328
2023-09-26,130.02999877929688
2023-09-27,130.39999389648438
2023-09-28,132.63999938964844
2023-09-29,132.30999755859375
2023-10-02,131.6999969482422
2023-10-03,131.3000030517578
2023-10-04,130.3699951171875
2023-10-05,129.27999877929688
2023-10-06,131.05999755859375
2023-10-09,131.16000366210938
2023-10-10,132.30999755859375
2023-10-11,132.9199981689453
2023-10-12,129.74000549316406
2023-10-13,128.92999267578125
2023-10-16,131.44000244140625
2023-10-17,129.33999633789062
2023-10-18,126.01000213623047
2023-10-19,123.98999786376953
2023-10-20,122.81999969482422
2023-10-23,121.91000366210938
2023-10-24,122.23999786376953
2023-10-25,120.47000122070312
2023-10-26,119.66000366210938
2023-10-27,119.30999755859375
2023-10-30,119.73999786376953
2023-10-31,122.05000305175781
2023-11-01,120.80000305175781
2023-11-02,123.19999694824219
2023-11-03,125.76000213623047
2023-11-06,124.0199966430664
2023-11-07,125.0199966430664
2023-11-08,124.79000091552734
2023-11-09,121.91000366210938
2023-11-10,124.25
2023-11-13,123.31999969482422
2023-11-14,129.1699981689453
2023-11-15,133.19000244140625
2023-11-16,132.8000030517578
2023-11-17,133.17999267578125
2023-11-20,134.9199981689453
2023-11-21,134.55999755859375
2023-11-22,135.72000122070312
2023-11-24,136.0399932861328
2023-11-27,136.35000610351562
2023-11-28,136.32000732421875
2023-11-29,137.8800048828125
2023-11-30,135.88999938964844
2023-12-01,137.8800048828125
2023-12-04,138.13999938964844
2023-12-05,138.22000122070312
2023-12-06,141.02999877929688
2023-12-07,141.88999938964844
2023-12-08,144.3300018310547
2023-12-11,147.14999389648438
2023-12-12,149.3699951171875
2023-12-13,152.30999755859375
2023-12-14,158.72000122070312
2023-12-15,158.52999877929688
2023-12-18,158.75
2023-12-19,159.1999969482422
2023-12-20,156.66000366210938
2023-12-21,158.8300018310547
2023-12-22,159.2100067138672
2023-12-26,160.0
2023-12-27,160.33999633789062
2023-12-28,159.92999267578125
2023-12-29,159.08999633789062
2024-01-02,155.49000549316406
2024-01-03,150.64999389648438
2024-01-04,149.61000061035156
2024-01-05,148.9600067138672
2024-01-08,153.00999450683594
2024-01-09,151.4199981689453
2024-01-10,153.0
2024-01-11,152.08999633789062
2024-01-12,151.9499969482422
2024-01-16,150.6999969482422
2024-01-17,149.75999450683594
2024-01-18,152.3699951171875
2024-01-19,153.6300048828125
2024-01-22,154.99000549316406
2024-01-23,155.0399932861328
2024-01-24,155.22000122070312
2024-01-25,155.60000610351562
2024-01-26,155.92999267578125
2024-01-29,159.3300018310547
2024-01-30,157.72000122070312
2024-01-31,153.25999450683594
2024-02-01,154.52000427246094
2024-02-02,155.6999969482422
2024-02-05,154.14999389648438
2024-02-06,155.97000122070312
2024-02-07,158.13999938964844
2024-02-08,161.17999267578125
2024-02-09,161.52000427246094
2024-02-12,159.07000732421875
2024-02-13,153.14999389648438
2024-02-14,154.88999938964844
2024-02-15,154.66000366210938
2024-02-16,155.22000122070312
2024-02-20,154.42999267578125
2024-02-21,144.0399932861328
2024-02-22,149.0399932861328
2024-02-23,149.97000122070312
2024-02-26,152.35000610351562
2024-02-27,152.75999450683594
2024-02-28,153.75
2024-02-29,154.3000030517578
2024-03-01,157.07000732421875
2024-03-04,157.5
2024-03-05,155.77000427246094
2024-03-06,157.14999389648438
2024-03-07,157.30999755859375
2024-03-08,154.3300018310547
2024-03-11,152.13999938964844
2024-03-12,152.0800018310547
2024-03-13,151.97000122070312
2024-03-14,150.9600067138672
2024-03-15,149.8000030517578
2024-03-18,149.7100067138672
2024-03-19,149.5800018310547
2024-03-20,150.67999267578125
2024-03-21,154.24000549316406
2024-03-22,154.38999938964844
2024-03-25,152.5800018310547
2024-03-26,152.27000427246094
2024-03-27,155.83999633789062
2024-03-28,156.3800048828125
2024-04-01,155.0
2024-04-02,153.75
2024-04-03,156.11000061035156
2024-04-04,154.85000610351562
2024-04-05,157.22999572753906
2024-04-08,158.75
2024-04-09,160.0500030517578
2024-04-10,157.0500030517578
2024-04-11,160.13999938964844
2024-04-12,155.10000610351562
2024-04-15,153.32000732421875
2024-04-16,151.60000610351562
2024-04-17,149.92999267578125
2024-04-18,146.88999938964844
2024-04-19,145.1199951171875
2024-04-22,144.74000549316406
2024-04-23,146.8000030517578
2024-04-24,146.60000610351562
2024-04-25,147.42999267578125
2024-04-26,148.5500030517578
2024-04-29,150.2100067138672
2024-04-30,147.94000244140625
2024-05-01,144.9499969482422
2024-05-02,146.99000549316406
2024-05-03,149.17999267578125
2024-05-06,150.60000610351562
2024-05-07,150.10000610351562
2024-05-08,150.8000030517578
2024-05-09,151.00999450683594
2024-05-10,150.2100067138672
2024-05-13,149.7100067138672
2024-05-14,151.5
2024-05-15,155.6999969482422
2024-05-16,156.77999877929688
2024-05-17,157.3000030517578
2024-05-20,159.75
2024-05-21,146.36000061035156
2024-05-22,147.47999572753906
2024-05-23,143.83999633789062
2024-05-24,144.0500030517578
2024-05-28,142.47999572753906
2024-05-29,139.3000030517578
2024-05-30,138.47999572753906
2024-05-31,138.47999572753906
2024-06-03,137.00999450683594
2024-06-04,135.83999633789062
2024-06-05,136.86000061035156
2024-06-06,136.0
2024-06-07,135.80999755859375
2024-06-10,136.74000549316406
2024-06-11,136.19000244140625
2024-06-12,138.11000061035156
2024-06-13,137.97000122070312
2024-06-14,135.97999572753906
2024-06-17,136.9499969482422
2024-06-18,136.10000610351562
2024-06-20,135.44000244140625
2024-06-21,137.0
2024-06-24,136.91000366210938
2024-06-25,137.55999755859375
2024-06-26,135.89999389648438
2024-06-27,135.22000122070312
2024-06-28,136.75
2024-07-01,134.92999267578125
2024-07-02,136.4499969482422
2024-07-03,135.3300018310547
2024-07-05,137.35000610351562
2024-07-08,138.10000610351562
2024-07-09,136.05999755859375
2024-07-10,137.52000427246094
2024-07-11,139.99000549316406
2024-07-12,142.11000061035156
2024-07-15,145.52999877929688
2024-07-16,149.4600067138672
2024-07-17,145.60000610351562
2024-07-18,141.14999389648438
2024-07-19,137.39999389648438
2024-07-22,140.25999450683594
2024-07-23,139.1699981689453
2024-07-24,135.99000549316406
2024-07-25,135.88999938964844
2024-07-26,138.39999389648438
2024-07-29,137.30999755859375
2024-07-30,135.9499969482422
2024-07-31,139.57000732421875
2024-08-01,132.52999877929688
2024-08-02,126.69999694824219
2024-08-05,122.80999755859375
2024-08-06,123.22000122070312
2024-08-07,119.86000061035156
2024-08-08,123.12000274658203
2024-08-09,122.87000274658203
2024-08-12,123.75
2024-08-13,127.86000061035156
2024-08-14,127.2699966430664
2024-08-15,132.6699981689453
2024-08-16,135.3000030517578
2024-08-19,138.5
2024-08-20,138.57000732421875
2024-08-21,157.80999755859375
2024-08-22,154.63999938964844
2024-08-23,155.00999450683594
2024-08-26,154.1199951171875
2024-08-27,154.10000610351562
2024-08-28,152.58999633789062
2024-08-29,152.82000732421875
2024-08-30,154.1199951171875
2024-09-03,148.0500030517578
2024-09-04,149.1199951171875
2024-09-05,147.07000732421875
2024-09-06,143.11000061035156
2024-09-09,145.82000732421875
2024-09-10,147.3800048828125
2024-09-11,148.1699981689453
2024-09-12,148.4199981689453
2024-09-13,150.0399932861328
2024-09-16,149.47999572753906
2024-09-17,150.49000549316406
2024-09-18,150.2100067138672
2024-09-19,155.3800048828125
2024-09-20,152.4199981689453
2024-09-23,151.55999755859375
2024-09-24,154.08999633789062
2024-09-25,152.72999572753906
2024-09-26,158.63999938964844
2024-09-27,158.6999969482422
2024-09-30,158.92999267578125
2024-10-01,154.7100067138672
2024-10-02,155.69000244140625
2024-10-03,154.57000732421875
2024-10-04,156.3800048828125
2024-10-07,155.99000549316406
2024-10-08,155.5800018310547
2024-10-09,158.11000061035156
2024-10-10,157.50999450683594
2024-10-11,159.00999450683594
2024-10-14,158.9600067138672
2024-10-15,158.05999755859375
2024-10-16,157.25
2024-10-17,158.1699981689453
2024-10-18,159.9499969482422
2024-10-21,157.82000732421875
2024-10-22,155.36000061035156
2024-10-23,153.35000610351562
2024-10-24,153.75
2024-10-25,155.97999572753906
2024-10-28,155.72999572753906
2024-10-29,155.27000427246094
2024-10-30,151.97999572753906
2024-10-31,149.00999450683594
2024-11-01,151.5500030517578
2024-11-04,153.55999755859375
2024-11-05,154.88999938964844
2024-11-06,161.85000610351562
2024-11-07,165.17999267578125
2024-11-08,165.4199981689453
2024-11-11,163.74000549316406
2024-11-12,161.2100067138672
2024-11-13,157.3000030517578
2024-11-14,153.67999267578125
2024-11-15,149.3699951171875
2024-11-18,151.4199981689453
2024-11-19,152.1300048828125
2024-11-20,165.47999572753906
2024-11-21,170.42999267578125
