Date,SYY
2022-09-14,79.41000366210938
2022-09-15,79.66000366210938
2022-09-16,78.19000244140625
2022-09-19,79.79000091552734
2022-09-20,79.52999877929688
2022-09-21,78.44999694824219
2022-09-22,77.37999725341797
2022-09-23,74.91999816894531
2022-09-26,73.62000274658203
2022-09-27,72.9800033569336
2022-09-28,73.76000213623047
2022-09-29,71.4800033569336
2022-09-30,70.70999908447266
2022-10-03,72.08999633789062
2022-10-04,75.0
2022-10-05,75.5
2022-10-06,73.2699966430664
2022-10-07,72.19000244140625
2022-10-10,72.80000305175781
2022-10-11,73.45999908447266
2022-10-12,72.91000366210938
2022-10-13,74.47000122070312
2022-10-14,73.73999786376953
2022-10-17,75.58000183105469
2022-10-18,77.0
2022-10-19,77.44999694824219
2022-10-20,77.19999694824219
2022-10-21,80.05000305175781
2022-10-24,81.51000213623047
2022-10-25,82.5199966430664
2022-10-26,83.55000305175781
2022-10-27,83.75
2022-10-28,85.9800033569336
2022-10-31,86.55999755859375
2022-11-01,84.11000061035156
2022-11-02,81.44999694824219
2022-11-03,81.25
2022-11-04,82.25
2022-11-07,83.22000122070312
2022-11-08,83.41999816894531
2022-11-09,82.95999908447266
2022-11-10,84.23999786376953
2022-11-11,84.47000122070312
2022-11-14,84.63999938964844
2022-11-15,83.44999694824219
2022-11-16,84.30999755859375
2022-11-17,84.0999984741211
2022-11-18,85.05999755859375
2022-11-21,85.2300033569336
2022-11-22,86.20999908447266
2022-11-23,86.05999755859375
2022-11-25,86.44999694824219
2022-11-28,85.93000030517578
2022-11-29,85.08999633789062
2022-11-30,86.51000213623047
2022-12-01,86.04000091552734
2022-12-02,85.33000183105469
2022-12-05,85.12999725341797
2022-12-06,84.26000213623047
2022-12-07,84.19000244140625
2022-12-08,83.91000366210938
2022-12-09,82.2300033569336
2022-12-12,83.12999725341797
2022-12-13,82.51000213623047
2022-12-14,82.13999938964844
2022-12-15,78.29000091552734
2022-12-16,78.68000030517578
2022-12-19,77.91000366210938
2022-12-20,78.27999877929688
2022-12-21,77.13999938964844
2022-12-22,77.22000122070312
2022-12-23,78.08999633789062
2022-12-27,77.97000122070312
2022-12-28,76.98999786376953
2022-12-29,76.83999633789062
2022-12-30,76.44999694824219
2023-01-03,75.98999786376953
2023-01-04,76.68000030517578
2023-01-05,76.2699966430664
2023-01-06,78.70999908447266
2023-01-09,79.19999694824219
2023-01-10,79.95999908447266
2023-01-11,80.5999984741211
2023-01-12,80.25
2023-01-13,80.33000183105469
2023-01-17,79.87000274658203
2023-01-18,77.30000305175781
2023-01-19,76.97000122070312
2023-01-20,77.83000183105469
2023-01-23,79.25
2023-01-24,78.11000061035156
2023-01-25,79.1500015258789
2023-01-26,78.33999633789062
2023-01-27,77.88999938964844
2023-01-30,78.0999984741211
2023-01-31,77.45999908447266
2023-02-01,77.91999816894531
2023-02-02,77.12999725341797
2023-02-03,76.72000122070312
2023-02-06,76.91000366210938
2023-02-07,77.26000213623047
2023-02-08,76.22000122070312
2023-02-09,76.45999908447266
2023-02-10,77.58000183105469
2023-02-13,78.2300033569336
2023-02-14,77.77999877929688
2023-02-15,77.37999725341797
2023-02-16,77.47000122070312
2023-02-17,78.70999908447266
2023-02-21,76.80999755859375
2023-02-22,77.47000122070312
2023-02-23,76.55000305175781
2023-02-24,75.83000183105469
2023-02-27,75.69999694824219
2023-02-28,74.56999969482422
2023-03-01,75.08999633789062
2023-03-02,75.55000305175781
2023-03-03,76.26000213623047
2023-03-06,76.3499984741211
2023-03-07,75.62000274658203
2023-03-08,74.83999633789062
2023-03-09,74.30999755859375
2023-03-10,73.12999725341797
2023-03-13,73.8499984741211
2023-03-14,74.66000366210938
2023-03-15,74.9800033569336
2023-03-16,74.5
2023-03-17,72.94000244140625
2023-03-20,74.08999633789062
2023-03-21,75.19999694824219
2023-03-22,74.05999755859375
2023-03-23,73.2300033569336
2023-03-24,74.63999938964844
2023-03-27,76.04000091552734
2023-03-28,76.36000061035156
2023-03-29,77.38999938964844
2023-03-30,76.94000244140625
2023-03-31,77.2300033569336
2023-04-03,78.16000366210938
2023-04-04,77.73999786376953
2023-04-05,77.44999694824219
2023-04-06,77.2699966430664
2023-04-10,77.70999908447266
2023-04-11,78.31999969482422
2023-04-12,74.83000183105469
2023-04-13,74.66000366210938
2023-04-14,73.4800033569336
2023-04-17,75.27999877929688
2023-04-18,74.7699966430664
2023-04-19,74.76000213623047
2023-04-20,74.4000015258789
2023-04-21,75.55999755859375
2023-04-24,75.5
2023-04-25,74.97000122070312
2023-04-26,73.97000122070312
2023-04-27,75.08000183105469
2023-04-28,76.73999786376953
2023-05-01,76.81999969482422
2023-05-02,75.80000305175781
2023-05-03,75.31999969482422
2023-05-04,75.55000305175781
2023-05-05,76.7699966430664
2023-05-08,76.08000183105469
2023-05-09,75.9800033569336
2023-05-10,73.38999938964844
2023-05-11,73.66000366210938
2023-05-12,74.63999938964844
2023-05-15,74.44999694824219
2023-05-16,73.41999816894531
2023-05-17,73.30000305175781
2023-05-18,73.19000244140625
2023-05-19,73.12999725341797
2023-05-22,71.80000305175781
2023-05-23,70.80000305175781
2023-05-24,71.26000213623047
2023-05-25,70.51000213623047
2023-05-26,70.72000122070312
2023-05-30,69.5199966430664
2023-05-31,69.94999694824219
2023-06-01,71.27999877929688
2023-06-02,72.63999938964844
2023-06-05,72.54000091552734
2023-06-06,72.87000274658203
2023-06-07,72.69000244140625
2023-06-08,72.08000183105469
2023-06-09,72.54000091552734
2023-06-12,72.33000183105469
2023-06-13,72.76000213623047
2023-06-14,72.83000183105469
2023-06-15,73.4000015258789
2023-06-16,73.38999938964844
2023-06-20,72.4800033569336
2023-06-21,72.5999984741211
2023-06-22,73.23999786376953
2023-06-23,72.44999694824219
2023-06-26,72.37000274658203
2023-06-27,73.37999725341797
2023-06-28,72.87000274658203
2023-06-29,73.12999725341797
2023-06-30,74.19999694824219
2023-07-03,75.30000305175781
2023-07-05,74.27999877929688
2023-07-06,74.18000030517578
2023-07-07,74.33000183105469
2023-07-10,74.06999969482422
2023-07-11,73.98999786376953
2023-07-12,73.83000183105469
2023-07-13,73.29000091552734
2023-07-14,73.0999984741211
2023-07-17,73.41000366210938
2023-07-18,72.4800033569336
2023-07-19,74.1500015258789
2023-07-20,75.36000061035156
2023-07-21,75.19999694824219
2023-07-24,75.80999755859375
2023-07-25,75.5199966430664
2023-07-26,75.44999694824219
2023-07-27,75.5
2023-07-28,76.05999755859375
2023-07-31,76.30999755859375
2023-08-01,76.16000366210938
2023-08-02,75.62999725341797
2023-08-03,74.22000122070312
2023-08-04,73.79000091552734
2023-08-07,74.16999816894531
2023-08-08,73.11000061035156
2023-08-09,73.52999877929688
2023-08-10,72.06999969482422
2023-08-11,71.95999908447266
2023-08-14,70.94999694824219
2023-08-15,71.20999908447266
2023-08-16,72.08000183105469
2023-08-17,71.45999908447266
2023-08-18,71.47000122070312
2023-08-21,71.06999969482422
2023-08-22,70.19999694824219
2023-08-23,70.31999969482422
2023-08-24,69.9000015258789
2023-08-25,69.76000213623047
2023-08-28,70.27999877929688
2023-08-29,70.4800033569336
2023-08-30,70.08999633789062
2023-08-31,69.6500015258789
2023-09-01,70.29000091552734
2023-09-05,68.66000366210938
2023-09-06,68.44999694824219
2023-09-07,69.16000366210938
2023-09-08,69.94999694824219
2023-09-11,70.16999816894531
2023-09-12,69.94999694824219
2023-09-13,69.91000366210938
2023-09-14,71.06999969482422
2023-09-15,71.0199966430664
2023-09-18,70.81999969482422
2023-09-19,70.51000213623047
2023-09-20,70.58999633789062
2023-09-21,69.5199966430664
2023-09-22,68.62999725341797
2023-09-25,68.79000091552734
2023-09-26,66.2300033569336
2023-09-27,65.20999908447266
2023-09-28,66.5199966430664
2023-09-29,66.05000305175781
2023-10-02,65.18000030517578
2023-10-03,64.27999877929688
2023-10-04,65.0
2023-10-05,63.650001525878906
2023-10-06,62.95000076293945
2023-10-09,63.43000030517578
2023-10-10,64.2699966430664
2023-10-11,64.08000183105469
2023-10-12,62.689998626708984
2023-10-13,63.2599983215332
2023-10-16,64.4000015258789
2023-10-17,64.86000061035156
2023-10-18,65.18000030517578
2023-10-19,65.66000366210938
2023-10-20,65.43000030517578
2023-10-23,65.0
2023-10-24,65.31999969482422
2023-10-25,65.73999786376953
2023-10-26,65.47000122070312
2023-10-27,64.48999786376953
2023-10-30,65.54000091552734
2023-10-31,66.48999786376953
2023-11-01,65.6500015258789
2023-11-02,65.6500015258789
2023-11-03,67.0199966430664
2023-11-06,66.81999969482422
2023-11-07,67.55999755859375
2023-11-08,67.02999877929688
2023-11-09,66.69000244140625
2023-11-10,67.33999633789062
2023-11-13,67.2300033569336
2023-11-14,68.97000122070312
2023-11-15,70.5
2023-11-16,70.66999816894531
2023-11-17,70.88999938964844
2023-11-20,71.2699966430664
2023-11-21,71.30000305175781
2023-11-22,72.02999877929688
2023-11-24,72.1500015258789
2023-11-27,71.9000015258789
2023-11-28,71.83000183105469
2023-11-29,71.70999908447266
2023-11-30,72.16999816894531
2023-12-01,72.80000305175781
2023-12-04,73.0
2023-12-05,73.20999908447266
2023-12-06,73.05000305175781
2023-12-07,74.18000030517578
2023-12-08,73.83000183105469
2023-12-11,73.93000030517578
2023-12-12,73.61000061035156
2023-12-13,75.33999633789062
2023-12-14,74.19999694824219
2023-12-15,73.54000091552734
2023-12-18,72.86000061035156
2023-12-19,73.30000305175781
2023-12-20,73.25
2023-12-21,73.52999877929688
2023-12-22,73.52999877929688
2023-12-26,73.33000183105469
2023-12-27,73.02999877929688
2023-12-28,73.04000091552734
2023-12-29,73.12999725341797
2024-01-02,74.41999816894531
2024-01-03,74.9800033569336
2024-01-04,75.12000274658203
2024-01-05,75.6500015258789
2024-01-08,75.61000061035156
2024-01-09,75.58000183105469
2024-01-10,75.02999877929688
2024-01-11,75.44999694824219
2024-01-12,75.75
2024-01-16,74.9000015258789
2024-01-17,74.66999816894531
2024-01-18,75.19999694824219
2024-01-19,75.20999908447266
2024-01-22,75.61000061035156
2024-01-23,75.5199966430664
2024-01-24,74.98999786376953
2024-01-25,75.2699966430664
2024-01-26,75.1500015258789
2024-01-29,75.16999816894531
2024-01-30,80.81999969482422
2024-01-31,80.93000030517578
2024-02-01,82.36000061035156
2024-02-02,81.4800033569336
2024-02-05,80.83999633789062
2024-02-06,80.41000366210938
2024-02-07,79.66999816894531
2024-02-08,79.31999969482422
2024-02-09,79.55000305175781
2024-02-12,80.04000091552734
2024-02-13,79.13999938964844
2024-02-14,79.0
2024-02-15,79.37999725341797
2024-02-16,79.5
2024-02-20,79.06999969482422
2024-02-21,79.68000030517578
2024-02-22,80.44000244140625
2024-02-23,80.81999969482422
2024-02-26,80.83999633789062
2024-02-27,81.13999938964844
2024-02-28,80.66999816894531
2024-02-29,80.97000122070312
2024-03-01,79.95999908447266
2024-03-04,79.51000213623047
2024-03-05,79.58000183105469
2024-03-06,79.16999816894531
2024-03-07,79.87000274658203
2024-03-08,80.55999755859375
2024-03-11,80.0199966430664
2024-03-12,80.12999725341797
2024-03-13,80.5199966430664
2024-03-14,80.02999877929688
2024-03-15,80.91999816894531
2024-03-18,80.66000366210938
2024-03-19,81.33000183105469
2024-03-20,81.16999816894531
2024-03-21,81.63999938964844
2024-03-22,81.58999633789062
2024-03-25,80.87999725341797
2024-03-26,80.9000015258789
2024-03-27,81.94000244140625
2024-03-28,81.18000030517578
2024-04-01,80.56999969482422
2024-04-02,80.43000030517578
2024-04-03,79.94999694824219
2024-04-04,76.55000305175781
2024-04-05,76.66999816894531
2024-04-08,76.73999786376953
2024-04-09,77.51000213623047
2024-04-10,76.95999908447266
2024-04-11,76.56999969482422
2024-04-12,75.25
2024-04-15,75.6500015258789
2024-04-16,75.83000183105469
2024-04-17,75.44000244140625
2024-04-18,75.63999938964844
2024-04-19,76.7300033569336
2024-04-22,77.31999969482422
2024-04-23,76.95999908447266
2024-04-24,77.29000091552734
2024-04-25,77.06999969482422
2024-04-26,77.06999969482422
2024-04-29,77.22000122070312
2024-04-30,74.31999969482422
2024-05-01,73.05000305175781
2024-05-02,74.25
2024-05-03,75.36000061035156
2024-05-06,75.4800033569336
2024-05-07,75.80999755859375
2024-05-08,74.62000274658203
2024-05-09,75.1500015258789
2024-05-10,76.16999816894531
2024-05-13,75.55999755859375
2024-05-14,75.88999938964844
2024-05-15,75.97000122070312
2024-05-16,76.23999786376953
2024-05-17,75.91000366210938
2024-05-20,75.05999755859375
2024-05-21,75.31999969482422
2024-05-22,72.7300033569336
2024-05-23,72.87000274658203
2024-05-24,72.94999694824219
2024-05-28,72.47000122070312
2024-05-29,71.47000122070312
2024-05-30,71.6500015258789
2024-05-31,72.81999969482422
2024-06-03,73.19000244140625
2024-06-04,72.69999694824219
2024-06-05,72.23999786376953
2024-06-06,72.66000366210938
2024-06-07,72.66000366210938
2024-06-10,72.25
2024-06-11,71.72000122070312
2024-06-12,71.12999725341797
2024-06-13,71.04000091552734
2024-06-14,70.69000244140625
2024-06-17,72.94000244140625
2024-06-18,72.68000030517578
2024-06-20,72.75
2024-06-21,73.3499984741211
2024-06-24,74.58000183105469
2024-06-25,74.45999908447266
2024-06-26,72.27999877929688
2024-06-27,72.47000122070312
2024-06-28,71.38999938964844
2024-07-01,69.87999725341797
2024-07-02,70.58999633789062
2024-07-03,70.05000305175781
2024-07-05,69.75
2024-07-08,69.66000366210938
2024-07-09,69.16000366210938
2024-07-10,69.63999938964844
2024-07-11,71.69000244140625
2024-07-12,72.16999816894531
2024-07-15,71.80000305175781
2024-07-16,73.02999877929688
2024-07-17,75.05000305175781
2024-07-18,74.36000061035156
2024-07-19,73.62000274658203
2024-07-22,73.62000274658203
2024-07-23,73.18000030517578
2024-07-24,71.19999694824219
2024-07-25,72.12000274658203
2024-07-26,72.8499984741211
2024-07-29,73.26000213623047
2024-07-30,76.44000244140625
2024-07-31,76.6500015258789
2024-08-01,75.80999755859375
2024-08-02,76.70999908447266
2024-08-05,74.62000274658203
2024-08-06,75.19000244140625
2024-08-07,75.25
2024-08-08,75.55000305175781
2024-08-09,75.62999725341797
2024-08-12,75.23999786376953
2024-08-13,75.37000274658203
2024-08-14,76.01000213623047
2024-08-15,75.76000213623047
2024-08-16,76.56999969482422
2024-08-19,76.91000366210938
2024-08-20,76.54000091552734
2024-08-21,77.12999725341797
2024-08-22,77.58000183105469
2024-08-23,77.16000366210938
2024-08-26,76.98999786376953
2024-08-27,76.19999694824219
2024-08-28,76.66999816894531
2024-08-29,77.52999877929688
2024-08-30,77.97000122070312
2024-09-03,78.2699966430664
2024-09-04,78.73999786376953
2024-09-05,78.9800033569336
2024-09-06,78.58000183105469
2024-09-09,78.41000366210938
2024-09-10,78.5
2024-09-11,76.20999908447266
2024-09-12,76.97000122070312
2024-09-13,76.5199966430664
2024-09-16,77.12000274658203
2024-09-17,77.77999877929688
2024-09-18,74.54000091552734
2024-09-19,74.13999938964844
2024-09-20,75.19000244140625
2024-09-23,76.18000030517578
2024-09-24,76.41000366210938
2024-09-25,76.76000213623047
2024-09-26,77.95999908447266
2024-09-27,77.66000366210938
2024-09-30,78.05999755859375
2024-10-01,77.73999786376953
2024-10-02,77.37999725341797
2024-10-03,76.13999938964844
2024-10-04,75.41000366210938
2024-10-07,74.7300033569336
2024-10-08,75.31999969482422
2024-10-09,74.61000061035156
2024-10-10,73.80000305175781
2024-10-11,74.41999816894531
2024-10-14,75.22000122070312
2024-10-15,75.55999755859375
2024-10-16,75.7699966430664
2024-10-17,75.37999725341797
2024-10-18,75.54000091552734
2024-10-21,74.70999908447266
2024-10-22,74.7699966430664
2024-10-23,74.62999725341797
2024-10-24,74.37999725341797
2024-10-25,73.91999816894531
2024-10-28,75.0999984741211
2024-10-29,74.16999816894531
2024-10-30,74.25
2024-10-31,74.94999694824219
2024-11-01,75.02999877929688
2024-11-04,75.37000274658203
2024-11-05,76.3499984741211
2024-11-06,77.01000213623047
2024-11-07,76.87000274658203
2024-11-08,77.38999938964844
2024-11-11,77.94000244140625
2024-11-12,77.29000091552734
2024-11-13,76.66000366210938
2024-11-14,74.95999908447266
2024-11-15,74.94999694824219
2024-11-18,75.76000213623047
2024-11-19,74.4000015258789
2024-11-20,73.62999725341797
2024-11-21,75.08000183105469
