Date,XPO
2023-02-16,37.56999969482422
2023-02-17,37.290000915527344
2023-02-21,35.02000045776367
2023-02-22,34.630001068115234
2023-02-23,34.689998626708984
2023-02-24,34.16999816894531
2023-02-27,33.88999938964844
2023-02-28,33.36000061035156
2023-03-01,34.5
2023-03-02,36.220001220703125
2023-03-03,36.97999954223633
2023-03-06,36.2599983215332
2023-03-07,35.33000183105469
2023-03-08,35.29999923706055
2023-03-09,35.880001068115234
2023-03-10,34.650001525878906
2023-03-13,32.59000015258789
2023-03-14,32.70000076293945
2023-03-15,32.9900016784668
2023-03-16,33.27000045776367
2023-03-17,31.8700008392334
2023-03-20,31.950000762939453
2023-03-21,32.88999938964844
2023-03-22,31.709999084472656
2023-03-23,30.600000381469727
2023-03-24,30.399999618530273
2023-03-27,31.18000030517578
2023-03-28,30.75
2023-03-29,30.979999542236328
2023-03-30,31.059999465942383
2023-03-31,31.899999618530273
2023-04-03,31.270000457763672
2023-04-04,30.09000015258789
2023-04-05,29.829999923706055
2023-04-06,30.1299991607666
2023-04-10,31.389999389648438
2023-04-11,32.880001068115234
2023-04-12,32.560001373291016
2023-04-13,32.5099983215332
2023-04-14,33.29999923706055
2023-04-17,34.06999969482422
2023-04-18,34.290000915527344
2023-04-19,34.58000183105469
2023-04-20,40.790000915527344
2023-04-21,44.02000045776367
2023-04-24,43.72999954223633
2023-04-25,43.06999969482422
2023-04-26,41.709999084472656
2023-04-27,41.81999969482422
2023-04-28,44.18000030517578
2023-05-01,44.150001525878906
2023-05-02,44.060001373291016
2023-05-03,44.400001525878906
2023-05-04,45.93000030517578
2023-05-05,47.900001525878906
2023-05-08,48.439998626708984
2023-05-09,47.27000045776367
2023-05-10,47.31999969482422
2023-05-11,47.040000915527344
2023-05-12,46.84000015258789
2023-05-15,47.56999969482422
2023-05-16,47.060001373291016
2023-05-17,47.119998931884766
2023-05-18,47.79999923706055
2023-05-19,46.939998626708984
2023-05-22,47.34000015258789
2023-05-23,46.83000183105469
2023-05-24,46.75
2023-05-25,48.08000183105469
2023-05-26,48.349998474121094
2023-05-30,48.4900016784668
2023-05-31,46.93000030517578
2023-06-01,47.5099983215332
2023-06-02,49.56999969482422
2023-06-05,48.560001373291016
2023-06-06,49.040000915527344
2023-06-07,49.29999923706055
2023-06-08,48.95000076293945
2023-06-09,48.5
2023-06-12,48.09000015258789
2023-06-13,49.2599983215332
2023-06-14,51.36000061035156
2023-06-15,52.18000030517578
2023-06-16,51.599998474121094
2023-06-20,51.38999938964844
2023-06-21,52.08000183105469
2023-06-22,53.41999816894531
2023-06-23,51.439998626708984
2023-06-26,52.90999984741211
2023-06-27,56.4900016784668
2023-06-28,58.630001068115234
2023-06-29,59.25
2023-06-30,59.0
2023-07-03,59.59000015258789
2023-07-05,58.459999084472656
2023-07-06,57.83000183105469
2023-07-07,60.029998779296875
2023-07-10,60.04999923706055
2023-07-11,59.52000045776367
2023-07-12,59.150001525878906
2023-07-13,60.75
2023-07-14,60.720001220703125
2023-07-17,62.209999084472656
2023-07-18,64.94999694824219
2023-07-19,68.44000244140625
2023-07-20,68.41000366210938
2023-07-21,65.83999633789062
2023-07-24,65.2699966430664
2023-07-25,67.41000366210938
2023-07-26,71.6500015258789
2023-07-27,70.56999969482422
2023-07-28,71.5999984741211
2023-07-31,69.23999786376953
2023-08-01,69.22000122070312
2023-08-02,68.29000091552734
2023-08-03,68.47000122070312
2023-08-04,71.31999969482422
2023-08-07,72.27999877929688
2023-08-08,73.05999755859375
2023-08-09,73.73999786376953
2023-08-10,73.25
2023-08-11,73.22000122070312
2023-08-14,73.48999786376953
2023-08-15,72.38999938964844
2023-08-16,72.18000030517578
2023-08-17,69.52999877929688
2023-08-18,69.0999984741211
2023-08-21,70.30000305175781
2023-08-22,69.33000183105469
2023-08-23,70.29000091552734
2023-08-24,69.33999633789062
2023-08-25,69.0199966430664
2023-08-28,70.62999725341797
2023-08-29,72.55000305175781
2023-08-30,73.5
2023-08-31,74.62999725341797
2023-09-01,76.1500015258789
2023-09-05,73.02999877929688
2023-09-06,72.68000030517578
2023-09-07,73.3499984741211
2023-09-08,71.44000244140625
2023-09-11,72.20999908447266
2023-09-12,71.80000305175781
2023-09-13,71.23999786376953
2023-09-14,72.18000030517578
2023-09-15,71.04000091552734
2023-09-18,70.41000366210938
2023-09-19,69.08999633789062
2023-09-20,69.0
2023-09-21,67.87999725341797
2023-09-22,68.61000061035156
2023-09-25,69.5999984741211
2023-09-26,68.04000091552734
2023-09-27,70.06999969482422
2023-09-28,74.72000122070312
2023-09-29,74.66000366210938
2023-10-02,73.43000030517578
2023-10-03,73.48999786376953
2023-10-04,74.30000305175781
2023-10-05,74.47000122070312
2023-10-06,77.12000274658203
2023-10-09,78.51000213623047
2023-10-10,78.20999908447266
2023-10-11,79.22000122070312
2023-10-12,77.1500015258789
2023-10-13,73.93000030517578
2023-10-16,75.62000274658203
2023-10-17,76.95999908447266
2023-10-18,73.94000244140625
2023-10-19,71.54000091552734
2023-10-20,72.0999984741211
2023-10-23,71.87000274658203
2023-10-24,71.19000244140625
2023-10-25,69.30999755859375
2023-10-26,69.12000274658203
2023-10-27,67.33000183105469
2023-10-30,77.4800033569336
2023-10-31,75.80999755859375
2023-11-01,77.97000122070312
2023-11-02,78.25
2023-11-03,79.52999877929688
2023-11-06,79.4800033569336
2023-11-07,81.12000274658203
2023-11-08,81.79000091552734
2023-11-09,80.66999816894531
2023-11-10,83.11000061035156
2023-11-13,84.83999633789062
2023-11-14,86.81999969482422
2023-11-15,85.68000030517578
2023-11-16,86.51000213623047
2023-11-17,87.79000091552734
2023-11-20,88.33000183105469
2023-11-21,89.0
2023-11-22,88.88999938964844
2023-11-24,89.16999816894531
2023-11-27,89.0999984741211
2023-11-28,86.38999938964844
2023-11-29,85.9800033569336
2023-11-30,86.27999877929688
2023-12-01,90.30999755859375
2023-12-04,88.77999877929688
2023-12-05,84.94999694824219
2023-12-06,81.45999908447266
2023-12-07,80.44000244140625
2023-12-08,82.05000305175781
2023-12-11,82.1500015258789
2023-12-12,84.70999908447266
2023-12-13,85.30000305175781
2023-12-14,84.83000183105469
2023-12-15,85.33999633789062
2023-12-18,85.0999984741211
2023-12-19,86.3499984741211
2023-12-20,86.69000244140625
2023-12-21,89.33999633789062
2023-12-22,89.51000213623047
2023-12-26,90.12000274658203
2023-12-27,89.91999816894531
2023-12-28,90.02999877929688
2023-12-29,87.58999633789062
2024-01-02,84.87999725341797
2024-01-03,82.58000183105469
2024-01-04,82.05999755859375
2024-01-05,82.2699966430664
2024-01-08,83.41999816894531
2024-01-09,83.33000183105469
2024-01-10,85.12000274658203
2024-01-11,85.0
2024-01-12,86.45999908447266
2024-01-16,85.51000213623047
2024-01-17,81.2300033569336
2024-01-18,83.44999694824219
2024-01-19,84.91000366210938
2024-01-22,86.05000305175781
2024-01-23,84.86000061035156
2024-01-24,84.0199966430664
2024-01-25,87.55000305175781
2024-01-26,86.88999938964844
2024-01-29,87.7300033569336
2024-01-30,86.08999633789062
2024-01-31,85.44000244140625
2024-02-01,87.87999725341797
2024-02-02,95.33999633789062
2024-02-05,95.4800033569336
2024-02-06,98.05000305175781
2024-02-07,116.54000091552734
2024-02-08,118.04000091552734
2024-02-09,120.83999633789062
2024-02-12,117.62999725341797
2024-02-13,116.19999694824219
2024-02-14,120.27999877929688
2024-02-15,121.04000091552734
2024-02-16,120.43000030517578
2024-02-20,118.30999755859375
2024-02-21,119.2300033569336
2024-02-22,122.08000183105469
2024-02-23,121.88999938964844
2024-02-26,120.4800033569336
2024-02-27,118.61000061035156
2024-02-28,117.73999786376953
2024-02-29,120.31999969482422
2024-03-01,120.5999984741211
2024-03-04,121.37999725341797
2024-03-05,123.31999969482422
2024-03-06,125.30999755859375
2024-03-07,127.97000122070312
2024-03-08,122.43000030517578
2024-03-11,121.97000122070312
2024-03-12,124.94000244140625
2024-03-13,122.75
2024-03-14,123.43000030517578
2024-03-15,122.66000366210938
2024-03-18,122.08000183105469
2024-03-19,121.22000122070312
2024-03-20,124.36000061035156
2024-03-21,125.41999816894531
2024-03-22,125.41999816894531
2024-03-25,124.06999969482422
2024-03-26,122.87000274658203
2024-03-27,120.91999816894531
2024-03-28,122.02999877929688
2024-04-01,121.8499984741211
2024-04-02,121.16999816894531
2024-04-03,123.70999908447266
2024-04-04,122.37000274658203
2024-04-05,128.16000366210938
2024-04-08,128.63999938964844
2024-04-09,127.33999633789062
2024-04-10,125.70999908447266
2024-04-11,126.91999816894531
2024-04-12,125.80000305175781
2024-04-15,123.37000274658203
2024-04-16,122.33000183105469
2024-04-17,119.01000213623047
2024-04-18,115.37000274658203
2024-04-19,114.48999786376953
2024-04-22,116.0999984741211
2024-04-23,120.83999633789062
2024-04-24,117.4800033569336
2024-04-25,118.25
2024-04-26,110.9000015258789
2024-04-29,110.72000122070312
2024-04-30,107.45999908447266
2024-05-01,106.37999725341797
2024-05-02,108.91999816894531
2024-05-03,112.55999755859375
2024-05-06,110.7300033569336
2024-05-07,110.33000183105469
2024-05-08,111.95999908447266
2024-05-09,113.0
2024-05-10,114.41999816894531
2024-05-13,109.4800033569336
2024-05-14,112.23999786376953
2024-05-15,114.05999755859375
2024-05-16,112.01000213623047
2024-05-17,110.19999694824219
2024-05-20,110.5199966430664
2024-05-21,107.01000213623047
2024-05-22,105.51000213623047
2024-05-23,105.4000015258789
2024-05-24,108.37000274658203
2024-05-28,109.2699966430664
2024-05-29,107.41000366210938
2024-05-30,106.37000274658203
2024-05-31,106.9800033569336
2024-06-03,102.37000274658203
2024-06-04,103.44999694824219
2024-06-05,108.5
2024-06-06,108.0
2024-06-07,109.5
2024-06-10,107.12000274658203
2024-06-11,107.04000091552734
2024-06-12,106.5199966430664
2024-06-13,102.9800033569336
2024-06-14,102.98999786376953
2024-06-17,104.94000244140625
2024-06-18,103.31999969482422
2024-06-20,105.06999969482422
2024-06-21,105.19999694824219
2024-06-24,105.38999938964844
2024-06-25,104.81999969482422
2024-06-26,105.05000305175781
2024-06-27,103.11000061035156
2024-06-28,106.1500015258789
2024-07-01,105.37000274658203
2024-07-02,106.19000244140625
2024-07-03,107.0999984741211
2024-07-05,106.55999755859375
2024-07-08,103.91000366210938
2024-07-09,101.1500015258789
2024-07-10,101.97000122070312
2024-07-11,104.88999938964844
2024-07-12,107.1500015258789
2024-07-15,113.55000305175781
2024-07-16,118.66999816894531
2024-07-17,114.12000274658203
2024-07-18,110.9800033569336
2024-07-19,112.9000015258789
2024-07-22,113.31999969482422
2024-07-23,111.41000366210938
2024-07-24,110.0
2024-07-25,114.9000015258789
2024-07-26,109.69999694824219
2024-07-29,110.45999908447266
2024-07-30,112.43000030517578
2024-07-31,114.88999938964844
2024-08-01,115.79000091552734
2024-08-02,110.93000030517578
2024-08-05,107.12000274658203
2024-08-06,111.08000183105469
2024-08-07,109.61000061035156
2024-08-08,114.62999725341797
2024-08-09,113.12999725341797
2024-08-12,112.58000183105469
2024-08-13,114.93000030517578
2024-08-14,116.80999755859375
2024-08-15,123.1500015258789
2024-08-16,121.12000274658203
2024-08-19,120.05000305175781
2024-08-20,117.73999786376953
2024-08-21,122.25
2024-08-22,121.94999694824219
2024-08-23,125.11000061035156
2024-08-26,121.66999816894531
2024-08-27,118.4800033569336
2024-08-28,117.81999969482422
2024-08-29,115.0999984741211
2024-08-30,114.62000274658203
2024-09-03,112.70999908447266
2024-09-04,113.66000366210938
2024-09-05,102.72000122070312
2024-09-06,101.69999694824219
2024-09-09,101.88999938964844
2024-09-10,101.22000122070312
2024-09-11,102.87999725341797
2024-09-12,107.33999633789062
2024-09-13,109.5
2024-09-16,109.36000061035156
2024-09-17,110.80999755859375
2024-09-18,111.48999786376953
2024-09-19,115.30000305175781
2024-09-20,112.5
2024-09-23,113.11000061035156
2024-09-24,115.12999725341797
2024-09-25,113.86000061035156
2024-09-26,111.27999877929688
2024-09-27,111.52999877929688
2024-09-30,107.51000213623047
2024-10-01,106.37000274658203
2024-10-02,107.44999694824219
2024-10-03,105.94999694824219
2024-10-04,106.26000213623047
2024-10-07,105.3499984741211
2024-10-08,107.41000366210938
2024-10-09,109.04000091552734
2024-10-10,111.31999969482422
2024-10-11,115.54000091552734
2024-10-14,116.23999786376953
2024-10-15,115.37000274658203
2024-10-16,116.83000183105469
2024-10-17,114.2699966430664
2024-10-18,112.9000015258789
2024-10-21,109.7300033569336
2024-10-22,110.83000183105469
2024-10-23,109.47000122070312
2024-10-24,112.01000213623047
2024-10-25,117.69999694824219
2024-10-28,119.55999755859375
2024-10-29,120.25
2024-10-30,133.99000549316406
2024-10-31,130.52999877929688
2024-11-01,130.19000244140625
2024-11-04,133.5
2024-11-05,138.1999969482422
2024-11-06,151.72000122070312
2024-11-07,150.5800018310547
2024-11-08,152.22999572753906
2024-11-11,155.17999267578125
2024-11-12,151.5399932861328
2024-11-13,149.50999450683594
2024-11-14,148.92999267578125
2024-11-15,145.7899932861328
2024-11-18,144.47000122070312
2024-11-19,145.77000427246094
2024-11-20,146.52999877929688
2024-11-21,149.69000244140625
