Date,BHP
2023-01-05,63.33000183105469
2023-01-06,66.04000091552734
2023-01-09,65.62000274658203
2023-01-10,66.77999877929688
2023-01-11,67.30000305175781
2023-01-12,68.98999786376953
2023-01-13,69.27999877929688
2023-01-17,67.76000213623047
2023-01-18,68.05999755859375
2023-01-19,68.87999725341797
2023-01-20,69.45999908447266
2023-01-23,69.37999725341797
2023-01-24,69.76000213623047
2023-01-25,70.76000213623047
2023-01-26,71.23999786376953
2023-01-27,69.87999725341797
2023-01-30,69.66999816894531
2023-01-31,70.1500015258789
2023-02-01,70.0999984741211
2023-02-02,67.55000305175781
2023-02-03,67.08000183105469
2023-02-06,66.0199966430664
2023-02-07,66.80999755859375
2023-02-08,66.55000305175781
2023-02-09,66.68000030517578
2023-02-10,65.9800033569336
2023-02-13,66.73999786376953
2023-02-14,67.16000366210938
2023-02-15,66.80000305175781
2023-02-16,67.12999725341797
2023-02-17,66.44000244140625
2023-02-21,66.2699966430664
2023-02-22,64.18000030517578
2023-02-23,62.83000183105469
2023-02-24,60.43000030517578
2023-02-27,60.45000076293945
2023-02-28,60.970001220703125
2023-03-01,63.15999984741211
2023-03-02,65.01000213623047
2023-03-03,65.8499984741211
2023-03-06,64.04000091552734
2023-03-07,62.209999084472656
2023-03-08,63.2599983215332
2023-03-09,60.72999954223633
2023-03-10,60.11000061035156
2023-03-13,60.720001220703125
2023-03-14,61.0
2023-03-15,58.18000030517578
2023-03-16,57.58000183105469
2023-03-17,57.599998474121094
2023-03-20,58.7599983215332
2023-03-21,58.20000076293945
2023-03-22,57.529998779296875
2023-03-23,57.61000061035156
2023-03-24,58.150001525878906
2023-03-27,58.380001068115234
2023-03-28,59.63999938964844
2023-03-29,60.790000915527344
2023-03-30,62.88999938964844
2023-03-31,63.40999984741211
2023-04-03,62.810001373291016
2023-04-04,60.880001068115234
2023-04-05,60.63999938964844
2023-04-06,59.959999084472656
2023-04-10,60.31999969482422
2023-04-11,62.709999084472656
2023-04-12,62.38999938964844
2023-04-13,62.70000076293945
2023-04-14,61.58000183105469
2023-04-17,62.13999938964844
2023-04-18,63.349998474121094
2023-04-19,62.7400016784668
2023-04-20,60.709999084472656
2023-04-21,58.75
2023-04-24,59.119998931884766
2023-04-25,57.099998474121094
2023-04-26,58.36000061035156
2023-04-27,59.060001373291016
2023-04-28,59.040000915527344
2023-05-01,58.650001525878906
2023-05-02,57.7400016784668
2023-05-03,58.20000076293945
2023-05-04,58.18000030517578
2023-05-05,60.790000915527344
2023-05-08,60.869998931884766
2023-05-09,60.47999954223633
2023-05-10,59.650001525878906
2023-05-11,57.66999816894531
2023-05-12,58.310001373291016
2023-05-15,59.47999954223633
2023-05-16,58.130001068115234
2023-05-17,59.13999938964844
2023-05-18,58.4900016784668
2023-05-19,58.529998779296875
2023-05-22,58.619998931884766
2023-05-23,57.7400016784668
2023-05-24,55.40999984741211
2023-05-25,55.029998779296875
2023-05-26,56.66999816894531
2023-05-30,55.81999969482422
2023-05-31,54.900001525878906
2023-06-01,56.38999938964844
2023-06-02,58.720001220703125
2023-06-05,57.869998931884766
2023-06-06,58.77000045776367
2023-06-07,58.72999954223633
2023-06-08,60.0099983215332
2023-06-09,59.65999984741211
2023-06-12,59.52000045776367
2023-06-13,61.41999816894531
2023-06-14,62.72999954223633
2023-06-15,63.97999954223633
2023-06-16,63.16999816894531
2023-06-20,62.36000061035156
2023-06-21,61.939998626708984
2023-06-22,60.900001525878906
2023-06-23,59.310001373291016
2023-06-26,59.54999923706055
2023-06-27,60.45000076293945
2023-06-28,59.380001068115234
2023-06-29,59.77000045776367
2023-06-30,59.66999816894531
2023-07-03,60.790000915527344
2023-07-05,59.41999816894531
2023-07-06,57.79999923706055
2023-07-07,58.029998779296875
2023-07-10,57.470001220703125
2023-07-11,58.7599983215332
2023-07-12,60.70000076293945
2023-07-13,62.33000183105469
2023-07-14,62.099998474121094
2023-07-17,61.11000061035156
2023-07-18,61.290000915527344
2023-07-19,60.599998474121094
2023-07-20,60.869998931884766
2023-07-21,60.7400016784668
2023-07-24,61.4900016784668
2023-07-25,64.19000244140625
2023-07-26,63.119998931884766
2023-07-27,62.040000915527344
2023-07-28,61.33000183105469
2023-07-31,62.650001525878906
2023-08-01,60.95000076293945
2023-08-02,59.68000030517578
2023-08-03,59.83000183105469
2023-08-04,59.88999938964844
2023-08-07,59.939998626708984
2023-08-08,59.43000030517578
2023-08-09,59.5
2023-08-10,59.31999969482422
2023-08-11,58.959999084472656
2023-08-14,57.84000015258789
2023-08-15,56.65999984741211
2023-08-16,55.619998931884766
2023-08-17,56.22999954223633
2023-08-18,55.79999923706055
2023-08-21,56.2400016784668
2023-08-22,55.36000061035156
2023-08-23,56.97999954223633
2023-08-24,55.369998931884766
2023-08-25,55.209999084472656
2023-08-28,56.06999969482422
2023-08-29,57.290000915527344
2023-08-30,57.75
2023-08-31,57.4900016784668
2023-09-01,58.2599983215332
2023-09-05,58.5
2023-09-06,58.5
2023-09-07,55.400001525878906
2023-09-08,54.9900016784668
2023-09-11,56.5099983215332
2023-09-12,56.4900016784668
2023-09-13,56.15999984741211
2023-09-14,58.400001525878906
2023-09-15,58.45000076293945
2023-09-18,58.25
2023-09-19,57.84000015258789
2023-09-20,57.470001220703125
2023-09-21,55.66999816894531
2023-09-22,56.75
2023-09-25,56.119998931884766
2023-09-26,55.0
2023-09-27,55.70000076293945
2023-09-28,57.20000076293945
2023-09-29,56.880001068115234
2023-10-02,55.90999984741211
2023-10-03,54.90999984741211
2023-10-04,55.040000915527344
2023-10-05,55.33000183105469
2023-10-06,56.95000076293945
2023-10-09,56.2400016784668
2023-10-10,57.099998474121094
2023-10-11,57.43000030517578
2023-10-12,56.59000015258789
2023-10-13,56.599998474121094
2023-10-16,57.810001373291016
2023-10-17,58.38999938964844
2023-10-18,57.150001525878906
2023-10-19,56.540000915527344
2023-10-20,54.849998474121094
2023-10-23,54.849998474121094
2023-10-24,56.220001220703125
2023-10-25,56.66999816894531
2023-10-26,56.720001220703125
2023-10-27,57.189998626708984
2023-10-30,57.54999923706055
2023-10-31,57.060001373291016
2023-11-01,57.93000030517578
2023-11-02,59.029998779296875
2023-11-03,59.119998931884766
2023-11-06,59.02000045776367
2023-11-07,57.529998779296875
2023-11-08,57.060001373291016
2023-11-09,57.29999923706055
2023-11-10,58.06999969482422
2023-11-13,58.38999938964844
2023-11-14,60.650001525878906
2023-11-15,60.599998474121094
2023-11-16,60.380001068115234
2023-11-17,60.90999984741211
2023-11-20,61.61000061035156
2023-11-21,62.52000045776367
2023-11-22,62.220001220703125
2023-11-24,62.0099983215332
2023-11-27,61.310001373291016
2023-11-28,61.63999938964844
2023-11-29,60.79999923706055
2023-11-30,60.959999084472656
2023-12-01,62.939998626708984
2023-12-04,61.36000061035156
2023-12-05,61.02000045776367
2023-12-06,61.45000076293945
2023-12-07,62.689998626708984
2023-12-08,62.459999084472656
2023-12-11,62.06999969482422
2023-12-12,62.150001525878906
2023-12-13,64.05000305175781
2023-12-14,65.52999877929688
2023-12-15,65.79000091552734
2023-12-18,66.08999633789062
2023-12-19,67.20999908447266
2023-12-20,66.02999877929688
2023-12-21,67.79000091552734
2023-12-22,67.81999969482422
2023-12-26,68.22000122070312
2023-12-27,68.88999938964844
2023-12-28,68.62000274658203
2023-12-29,68.30999755859375
2024-01-02,67.91000366210938
2024-01-03,67.18000030517578
2024-01-04,66.58999633789062
2024-01-05,66.0199966430664
2024-01-08,66.0199966430664
2024-01-09,64.5999984741211
2024-01-10,63.66999816894531
2024-01-11,63.4900016784668
2024-01-12,63.2599983215332
2024-01-16,61.52000045776367
2024-01-17,60.41999816894531
2024-01-18,60.47999954223633
2024-01-19,60.529998779296875
2024-01-22,60.119998931884766
2024-01-23,61.29999923706055
2024-01-24,62.16999816894531
2024-01-25,61.70000076293945
2024-01-26,61.959999084472656
2024-01-29,61.959999084472656
2024-01-30,61.77000045776367
2024-01-31,61.220001220703125
2024-02-01,61.959999084472656
2024-02-02,61.09000015258789
2024-02-05,59.4900016784668
2024-02-06,60.33000183105469
2024-02-07,60.52000045776367
2024-02-08,60.040000915527344
2024-02-09,60.18000030517578
2024-02-12,60.45000076293945
2024-02-13,58.93000030517578
2024-02-14,59.849998474121094
2024-02-15,59.61000061035156
2024-02-16,60.34000015258789
2024-02-20,58.099998474121094
2024-02-21,57.7599983215332
2024-02-22,58.36000061035156
2024-02-23,58.310001373291016
2024-02-26,57.20000076293945
2024-02-27,57.7400016784668
2024-02-28,57.09000015258789
2024-02-29,57.34000015258789
2024-03-01,58.34000015258789
2024-03-04,58.060001373291016
2024-03-05,57.4900016784668
2024-03-06,58.560001373291016
2024-03-07,57.81999969482422
2024-03-08,57.29999923706055
2024-03-11,56.130001068115234
2024-03-12,56.0
2024-03-13,56.869998931884766
2024-03-14,56.040000915527344
2024-03-15,55.66999816894531
2024-03-18,55.880001068115234
2024-03-19,56.63999938964844
2024-03-20,57.779998779296875
2024-03-21,57.88999938964844
2024-03-22,57.040000915527344
2024-03-25,56.959999084472656
2024-03-26,56.54999923706055
2024-03-27,57.529998779296875
2024-03-28,57.689998626708984
2024-04-01,58.349998474121094
2024-04-02,59.16999816894531
2024-04-03,58.84000015258789
2024-04-04,57.7400016784668
2024-04-05,57.65999984741211
2024-04-08,59.689998626708984
2024-04-09,60.4900016784668
2024-04-10,59.68000030517578
2024-04-11,59.4900016784668
2024-04-12,58.560001373291016
2024-04-15,59.060001373291016
2024-04-16,56.959999084472656
2024-04-17,58.40999984741211
2024-04-18,57.9900016784668
2024-04-19,58.119998931884766
2024-04-22,58.5099983215332
2024-04-23,58.70000076293945
2024-04-24,59.2400016784668
2024-04-25,57.209999084472656
2024-04-26,56.43000030517578
2024-04-29,56.810001373291016
2024-04-30,55.15999984741211
2024-05-01,55.0
2024-05-02,55.58000183105469
2024-05-03,56.2599983215332
2024-05-06,56.86000061035156
2024-05-07,57.470001220703125
2024-05-08,56.5
2024-05-09,57.119998931884766
2024-05-10,57.189998626708984
2024-05-13,57.18000030517578
2024-05-14,58.790000915527344
2024-05-15,59.27000045776367
2024-05-16,60.02000045776367
2024-05-17,61.470001220703125
2024-05-20,61.58000183105469
2024-05-21,61.630001068115234
2024-05-22,58.72999954223633
2024-05-23,58.75
2024-05-24,59.630001068115234
2024-05-28,59.599998474121094
2024-05-29,59.45000076293945
2024-05-30,58.65999984741211
2024-05-31,59.529998779296875
2024-06-03,59.380001068115234
2024-06-04,58.06999969482422
2024-06-05,58.619998931884766
2024-06-06,59.70000076293945
2024-06-07,58.189998626708984
2024-06-10,58.40999984741211
2024-06-11,56.79999923706055
2024-06-12,57.38999938964844
2024-06-13,57.349998474121094
2024-06-14,56.83000183105469
2024-06-17,56.25
2024-06-18,56.65999984741211
2024-06-20,57.209999084472656
2024-06-21,56.58000183105469
2024-06-24,56.689998626708984
2024-06-25,56.970001220703125
2024-06-26,57.33000183105469
2024-06-27,56.7400016784668
2024-06-28,57.09000015258789
2024-07-01,57.709999084472656
2024-07-02,57.75
2024-07-03,59.540000915527344
2024-07-05,59.4900016784668
2024-07-08,58.349998474121094
2024-07-09,58.36000061035156
2024-07-10,58.54999923706055
2024-07-11,58.22999954223633
2024-07-12,59.27000045776367
2024-07-15,58.310001373291016
2024-07-16,57.20000076293945
2024-07-17,56.9900016784668
2024-07-18,56.119998931884766
2024-07-19,55.650001525878906
2024-07-22,55.75
2024-07-23,55.06999969482422
2024-07-24,54.43000030517578
2024-07-25,54.790000915527344
2024-07-26,55.380001068115234
2024-07-29,55.0099983215332
2024-07-30,54.11000061035156
2024-07-31,55.529998779296875
2024-08-01,54.2599983215332
2024-08-02,54.0099983215332
2024-08-05,53.040000915527344
2024-08-06,53.52000045776367
2024-08-07,52.7599983215332
2024-08-08,53.150001525878906
2024-08-09,53.7599983215332
2024-08-12,53.560001373291016
2024-08-13,53.65999984741211
2024-08-14,52.25
2024-08-15,52.650001525878906
2024-08-16,53.2400016784668
2024-08-19,53.959999084472656
2024-08-20,53.63999938964844
2024-08-21,55.349998474121094
2024-08-22,54.290000915527344
2024-08-23,55.189998626708984
2024-08-26,55.5099983215332
2024-08-27,55.66999816894531
2024-08-28,54.41999816894531
2024-08-29,55.130001068115234
2024-08-30,55.130001068115234
2024-09-03,52.34000015258789
2024-09-04,52.25
2024-09-05,52.5099983215332
2024-09-06,51.38999938964844
2024-09-09,51.779998779296875
2024-09-10,51.31999969482422
2024-09-11,52.810001373291016
2024-09-12,53.68000030517578
2024-09-13,52.88999938964844
2024-09-16,53.540000915527344
2024-09-17,53.45000076293945
2024-09-18,53.04999923706055
2024-09-19,55.189998626708984
2024-09-20,53.790000915527344
2024-09-23,54.59000015258789
2024-09-24,57.349998474121094
2024-09-25,57.72999954223633
2024-09-26,60.90999984741211
2024-09-27,62.0099983215332
2024-09-30,62.11000061035156
2024-10-01,62.38999938964844
2024-10-02,62.43000030517578
2024-10-03,60.88999938964844
2024-10-04,60.56999969482422
2024-10-07,60.810001373291016
2024-10-08,58.400001525878906
2024-10-09,58.18000030517578
2024-10-10,58.90999984741211
2024-10-11,58.95000076293945
2024-10-14,59.43000030517578
2024-10-15,58.15999984741211
2024-10-16,56.72999954223633
2024-10-17,56.88999938964844
2024-10-18,57.119998931884766
2024-10-21,56.31999969482422
2024-10-22,56.63999938964844
2024-10-23,55.72999954223633
2024-10-24,56.15999984741211
2024-10-25,56.439998626708984
2024-10-28,57.119998931884766
2024-10-29,57.13999938964844
2024-10-30,56.41999816894531
2024-10-31,55.459999084472656
2024-11-01,55.939998626708984
2024-11-04,56.119998931884766
2024-11-05,56.68000030517578
2024-11-06,55.939998626708984
2024-11-07,57.75
2024-11-08,55.189998626708984
2024-11-11,53.529998779296875
2024-11-12,52.599998474121094
2024-11-13,52.31999969482422
2024-11-14,52.04999923706055
2024-11-15,51.84000015258789
2024-11-18,52.4900016784668
2024-11-19,52.68000030517578
2024-11-20,52.27000045776367
2024-11-21,52.02000045776367
