Date,SONY
2022-02-28,20.506000518798828
2022-03-01,20.172000885009766
2022-03-02,20.347999572753906
2022-03-03,20.04599952697754
2022-03-04,19.694000244140625
2022-03-07,19.163999557495117
2022-03-08,19.483999252319336
2022-03-09,19.667999267578125
2022-03-10,20.035999298095703
2022-03-11,19.461999893188477
2022-03-14,18.95800018310547
2022-03-15,19.6200008392334
2022-03-16,20.549999237060547
2022-03-17,20.923999786376953
2022-03-18,21.224000930786133
2022-03-21,20.889999389648438
2022-03-22,21.145999908447266
2022-03-23,20.829999923706055
2022-03-24,21.474000930786133
2022-03-25,21.257999420166016
2022-03-28,21.006000518798828
2022-03-29,21.15999984741211
2022-03-30,21.038000106811523
2022-03-31,20.54199981689453
2022-04-01,20.583999633789062
2022-04-04,21.007999420166016
2022-04-05,20.219999313354492
2022-04-06,19.874000549316406
2022-04-07,19.639999389648438
2022-04-08,19.65399932861328
2022-04-11,18.56599998474121
2022-04-12,18.166000366210938
2022-04-13,18.357999801635742
2022-04-14,17.827999114990234
2022-04-18,17.695999145507812
2022-04-19,17.86400032043457
2022-04-20,17.81399917602539
2022-04-21,17.6299991607666
2022-04-22,17.1200008392334
2022-04-25,17.516000747680664
2022-04-26,16.847999572753906
2022-04-27,17.09000015258789
2022-04-28,17.459999084472656
2022-04-29,17.209999084472656
2022-05-02,17.219999313354492
2022-05-03,17.266000747680664
2022-05-04,17.70400047302246
2022-05-05,16.986000061035156
2022-05-06,16.73200035095215
2022-05-09,16.167999267578125
2022-05-10,16.399999618530273
2022-05-11,16.011999130249023
2022-05-12,16.780000686645508
2022-05-13,17.402000427246094
2022-05-16,17.27199935913086
2022-05-17,17.538000106811523
2022-05-18,17.413999557495117
2022-05-19,17.742000579833984
2022-05-20,17.988000869750977
2022-05-23,17.95400047302246
2022-05-24,17.805999755859375
2022-05-25,17.658000946044922
2022-05-26,18.107999801635742
2022-05-27,18.45199966430664
2022-05-31,18.81399917602539
2022-06-01,18.812000274658203
2022-06-02,18.76799964904785
2022-06-03,18.527999877929688
2022-06-06,18.459999084472656
2022-06-07,18.527999877929688
2022-06-08,18.45199966430664
2022-06-09,17.9060001373291
2022-06-10,17.61199951171875
2022-06-13,16.785999298095703
2022-06-14,16.600000381469727
2022-06-15,16.868000030517578
2022-06-16,16.332000732421875
2022-06-17,16.799999237060547
2022-06-21,16.969999313354492
2022-06-22,16.75
2022-06-23,16.75
2022-06-24,17.128000259399414
2022-06-27,16.889999389648438
2022-06-28,16.63800048828125
2022-06-29,16.68199920654297
2022-06-30,16.354000091552734
2022-07-01,16.336000442504883
2022-07-05,16.190000534057617
2022-07-06,16.06599998474121
2022-07-07,16.70199966430664
2022-07-08,16.516000747680664
2022-07-11,16.398000717163086
2022-07-12,16.40999984741211
2022-07-13,16.304000854492188
2022-07-14,16.219999313354492
2022-07-15,16.43000030517578
2022-07-18,16.441999435424805
2022-07-19,17.003999710083008
2022-07-20,17.20800018310547
2022-07-21,17.45199966430664
2022-07-22,17.392000198364258
2022-07-25,17.097999572753906
2022-07-26,17.054000854492188
2022-07-27,17.332000732421875
2022-07-28,17.511999130249023
2022-07-29,17.077999114990234
2022-08-01,17.215999603271484
2022-08-02,17.058000564575195
2022-08-03,17.42799949645996
2022-08-04,17.190000534057617
2022-08-05,17.263999938964844
2022-08-08,16.965999603271484
2022-08-09,16.70400047302246
2022-08-10,17.06599998474121
2022-08-11,17.163999557495117
2022-08-12,17.360000610351562
2022-08-15,17.384000778198242
2022-08-16,17.222000122070312
2022-08-17,17.43199920654297
2022-08-18,17.375999450683594
2022-08-19,17.34600067138672
2022-08-22,17.04599952697754
2022-08-23,16.804000854492188
2022-08-24,16.832000732421875
2022-08-25,17.052000045776367
2022-08-26,16.341999053955078
2022-08-29,16.26799964904785
2022-08-30,16.148000717163086
2022-08-31,15.869999885559082
2022-09-01,15.776000022888184
2022-09-02,15.446000099182129
2022-09-06,15.074000358581543
2022-09-07,14.899999618530273
2022-09-08,14.838000297546387
2022-09-09,15.076000213623047
2022-09-12,15.12399959564209
2022-09-13,14.402000427246094
2022-09-14,14.407999992370605
2022-09-15,14.371999740600586
2022-09-16,14.37600040435791
2022-09-19,14.496000289916992
2022-09-20,14.234000205993652
2022-09-21,13.982000350952148
2022-09-22,13.87600040435791
2022-09-23,13.685999870300293
2022-09-26,13.34000015258789
2022-09-27,13.178000450134277
2022-09-28,13.39799976348877
2022-09-29,13.013999938964844
2022-09-30,12.8100004196167
2022-10-03,13.232000350952148
2022-10-04,13.64799976348877
2022-10-05,13.522000312805176
2022-10-06,13.482000350952148
2022-10-07,13.281999588012695
2022-10-10,13.12399959564209
2022-10-11,12.833999633789062
2022-10-12,12.633999824523926
2022-10-13,13.034000396728516
2022-10-14,12.845999717712402
2022-10-17,13.218000411987305
2022-10-18,13.053999900817871
2022-10-19,12.925999641418457
2022-10-20,12.946000099182129
2022-10-21,13.008000373840332
2022-10-24,13.027999877929688
2022-10-25,13.447999954223633
2022-10-26,13.46399974822998
2022-10-27,13.371999740600586
2022-10-28,13.569999694824219
2022-10-31,13.494000434875488
2022-11-01,14.802000045776367
2022-11-02,14.27400016784668
2022-11-03,14.425999641418457
2022-11-04,14.918000221252441
2022-11-07,15.100000381469727
2022-11-08,15.362000465393066
2022-11-09,15.095999717712402
2022-11-10,16.100000381469727
2022-11-11,16.618000030517578
2022-11-14,16.483999252319336
2022-11-15,16.535999298095703
2022-11-16,16.22800064086914
2022-11-17,16.166000366210938
2022-11-18,16.077999114990234
2022-11-21,15.817999839782715
2022-11-22,16.24799919128418
2022-11-23,16.440000534057617
2022-11-25,16.577999114990234
2022-11-28,16.43400001525879
2022-11-29,16.445999145507812
2022-11-30,16.61400032043457
2022-12-01,16.788000106811523
2022-12-02,16.558000564575195
2022-12-05,16.32200050354004
2022-12-06,15.894000053405762
2022-12-07,15.807999610900879
2022-12-08,15.838000297546387
2022-12-09,16.076000213623047
2022-12-12,16.035999298095703
2022-12-13,16.197999954223633
2022-12-14,16.246000289916992
2022-12-15,15.734000205993652
2022-12-16,15.673999786376953
2022-12-19,15.538000106811523
2022-12-20,15.5
2022-12-21,15.484000205993652
2022-12-22,15.354000091552734
2022-12-23,15.387999534606934
2022-12-27,15.107999801635742
2022-12-28,14.970000267028809
2022-12-29,15.338000297546387
2022-12-30,15.255999565124512
2023-01-03,15.329999923706055
2023-01-04,15.5600004196167
2023-01-05,15.5
2023-01-06,16.277999877929688
2023-01-09,16.52400016784668
2023-01-10,16.416000366210938
2023-01-11,16.857999801635742
2023-01-12,17.214000701904297
2023-01-13,17.149999618530273
2023-01-17,17.351999282836914
2023-01-18,17.336000442504883
2023-01-19,17.5939998626709
2023-01-20,17.857999801635742
2023-01-23,17.781999588012695
2023-01-24,17.86199951171875
2023-01-25,17.90999984741211
2023-01-26,17.826000213623047
2023-01-27,18.121999740600586
2023-01-30,17.865999221801758
2023-01-31,17.892000198364258
2023-02-01,17.90999984741211
2023-02-02,18.760000228881836
2023-02-03,18.625999450683594
2023-02-06,18.02400016784668
2023-02-07,18.27400016784668
2023-02-08,18.083999633789062
2023-02-09,18.02400016784668
2023-02-10,18.02400016784668
2023-02-13,17.92799949645996
2023-02-14,17.868000030517578
2023-02-15,17.68400001525879
2023-02-16,17.507999420166016
2023-02-17,17.011999130249023
2023-02-21,16.648000717163086
2023-02-22,16.496000289916992
2023-02-23,16.535999298095703
2023-02-24,16.54199981689453
2023-02-27,16.670000076293945
2023-02-28,16.715999603271484
2023-03-01,16.72599983215332
2023-03-02,16.667999267578125
2023-03-03,17.148000717163086
2023-03-06,17.305999755859375
2023-03-07,17.45199966430664
2023-03-08,17.61199951171875
2023-03-09,17.312000274658203
2023-03-10,16.95199966430664
2023-03-13,17.11199951171875
2023-03-14,17.08799934387207
2023-03-15,16.74799919128418
2023-03-16,17.277999877929688
2023-03-17,17.304000854492188
2023-03-20,17.68400001525879
2023-03-21,17.874000549316406
2023-03-22,17.488000869750977
2023-03-23,17.65399932861328
2023-03-24,17.506000518798828
2023-03-27,17.327999114990234
2023-03-28,17.163999557495117
2023-03-29,17.573999404907227
2023-03-30,17.86199951171875
2023-03-31,18.1299991607666
2023-04-03,18.266000747680664
2023-04-04,18.20199966430664
2023-04-05,17.93000030517578
2023-04-06,17.634000778198242
2023-04-10,17.70199966430664
2023-04-11,17.781999588012695
2023-04-12,17.88800048828125
2023-04-13,18.097999572753906
2023-04-14,18.172000885009766
2023-04-17,18.229999542236328
2023-04-18,18.261999130249023
2023-04-19,18.194000244140625
2023-04-20,18.275999069213867
2023-04-21,18.40999984741211
2023-04-24,18.312000274658203
2023-04-25,18.152000427246094
2023-04-26,18.761999130249023
2023-04-27,19.01799964904785
2023-04-28,17.93400001525879
2023-05-01,18.437999725341797
2023-05-02,18.27199935913086
2023-05-03,18.562000274658203
2023-05-04,18.534000396728516
2023-05-05,18.77199935913086
2023-05-08,18.488000869750977
2023-05-09,18.780000686645508
2023-05-10,18.68600082397461
2023-05-11,18.642000198364258
2023-05-12,18.93600082397461
2023-05-15,18.93400001525879
2023-05-16,18.761999130249023
2023-05-17,19.06399917602539
2023-05-18,19.777999877929688
2023-05-19,19.601999282836914
2023-05-22,19.520000457763672
2023-05-23,18.993999481201172
2023-05-24,18.84600067138672
2023-05-25,19.007999420166016
2023-05-26,19.195999145507812
2023-05-30,18.95199966430664
2023-05-31,18.739999771118164
2023-06-01,19.332000732421875
2023-06-02,19.601999282836914
2023-06-05,19.700000762939453
2023-06-06,20.010000228881836
2023-06-07,19.535999298095703
2023-06-08,19.48200035095215
2023-06-09,19.687999725341797
2023-06-12,19.850000381469727
2023-06-13,20.038000106811523
2023-06-14,19.974000930786133
2023-06-15,19.93400001525879
2023-06-16,19.513999938964844
2023-06-20,19.261999130249023
2023-06-21,18.93600082397461
2023-06-22,18.763999938964844
2023-06-23,18.22800064086914
2023-06-26,18.073999404907227
2023-06-27,18.013999938964844
2023-06-28,18.257999420166016
2023-06-29,17.992000579833984
2023-06-30,18.007999420166016
2023-07-03,18.309999465942383
2023-07-05,18.285999298095703
2023-07-06,18.097999572753906
2023-07-07,18.20800018310547
2023-07-10,18.145999908447266
2023-07-11,17.92799949645996
2023-07-12,18.24799919128418
2023-07-13,18.761999130249023
2023-07-14,18.47800064086914
2023-07-17,18.714000701904297
2023-07-18,19.020000457763672
2023-07-19,18.913999557495117
2023-07-20,18.649999618530273
2023-07-21,18.67799949645996
2023-07-24,18.73200035095215
2023-07-25,18.738000869750977
2023-07-26,18.74799919128418
2023-07-27,18.75200080871582
2023-07-28,18.694000244140625
2023-07-31,18.719999313354492
2023-08-01,18.697999954223633
2023-08-02,18.214000701904297
2023-08-03,18.006000518798828
2023-08-04,18.038000106811523
2023-08-07,18.08799934387207
2023-08-08,17.964000701904297
2023-08-09,16.770000457763672
2023-08-10,17.08799934387207
2023-08-11,17.115999221801758
2023-08-14,16.79400062561035
2023-08-15,16.70599937438965
2023-08-16,16.447999954223633
2023-08-17,16.479999542236328
2023-08-18,16.531999588012695
2023-08-21,16.516000747680664
2023-08-22,16.3799991607666
2023-08-23,16.52199935913086
2023-08-24,16.209999084472656
2023-08-25,16.219999313354492
2023-08-28,16.413999557495117
2023-08-29,16.52199935913086
2023-08-30,16.469999313354492
2023-08-31,16.63800048828125
2023-09-01,17.052000045776367
2023-09-05,16.908000946044922
2023-09-06,17.100000381469727
2023-09-07,17.04599952697754
2023-09-08,16.8439998626709
2023-09-11,17.040000915527344
2023-09-12,17.082000732421875
2023-09-13,16.88599967956543
2023-09-14,17.299999237060547
2023-09-15,17.351999282836914
2023-09-18,17.351999282836914
2023-09-19,17.308000564575195
2023-09-20,16.969999313354492
2023-09-21,16.527999877929688
2023-09-22,16.47599983215332
2023-09-25,16.65399932861328
2023-09-26,16.260000228881836
2023-09-27,16.510000228881836
2023-09-28,16.555999755859375
2023-09-29,16.48200035095215
2023-10-02,16.329999923706055
2023-10-03,16.242000579833984
2023-10-04,16.36400032043457
2023-10-05,16.57200050354004
2023-10-06,16.5939998626709
2023-10-09,16.700000762939453
2023-10-10,16.922000885009766
2023-10-11,17.091999053955078
2023-10-12,17.31599998474121
2023-10-13,17.030000686645508
2023-10-16,17.079999923706055
2023-10-17,17.142000198364258
2023-10-18,16.81999969482422
2023-10-19,16.76799964904785
2023-10-20,16.63800048828125
2023-10-23,16.621999740600586
2023-10-24,16.8439998626709
2023-10-25,16.540000915527344
2023-10-26,16.194000244140625
2023-10-27,16.007999420166016
2023-10-30,16.347999572753906
2023-10-31,16.610000610351562
2023-11-01,17.006000518798828
2023-11-02,17.312000274658203
2023-11-03,17.483999252319336
2023-11-06,17.33799934387207
2023-11-07,17.552000045776367
2023-11-08,17.507999420166016
2023-11-09,16.34600067138672
2023-11-10,17.187999725341797
2023-11-13,16.666000366210938
2023-11-14,17.013999938964844
2023-11-15,17.423999786376953
2023-11-16,17.520000457763672
2023-11-17,17.530000686645508
2023-11-20,17.507999420166016
2023-11-21,17.357999801635742
2023-11-22,17.51799964904785
2023-11-24,17.327999114990234
2023-11-27,17.389999389648438
2023-11-28,17.445999145507812
2023-11-29,17.219999313354492
2023-11-30,17.190000534057617
2023-12-01,17.22800064086914
2023-12-04,17.06399917602539
2023-12-05,17.280000686645508
2023-12-06,17.68000030517578
2023-12-07,17.70199966430664
2023-12-08,17.860000610351562
2023-12-11,17.865999221801758
2023-12-12,18.077999114990234
2023-12-13,18.357999801635742
2023-12-14,18.483999252319336
2023-12-15,18.538000106811523
2023-12-18,18.441999435424805
2023-12-19,18.323999404907227
2023-12-20,18.016000747680664
2023-12-21,18.552000045776367
2023-12-22,18.42799949645996
2023-12-26,18.694000244140625
2023-12-27,18.802000045776367
2023-12-28,18.93000030517578
2023-12-29,18.937999725341797
2024-01-02,18.65999984741211
2024-01-03,18.47599983215332
2024-01-04,18.209999084472656
2024-01-05,18.243999481201172
2024-01-08,18.479999542236328
2024-01-09,18.422000885009766
2024-01-10,19.229999542236328
2024-01-11,19.461999893188477
2024-01-12,19.950000762939453
2024-01-16,19.631999969482422
2024-01-17,19.48200035095215
2024-01-18,19.56999969482422
2024-01-19,19.804000854492188
2024-01-22,19.917999267578125
2024-01-23,19.75
2024-01-24,19.59000015258789
2024-01-25,19.40399932861328
2024-01-26,19.077999114990234
2024-01-29,19.444000244140625
2024-01-30,19.479999542236328
2024-01-31,19.549999237060547
2024-02-01,19.777999877929688
2024-02-02,19.711999893188477
2024-02-05,19.51799964904785
2024-02-06,19.392000198364258
2024-02-07,19.45199966430664
2024-02-08,19.280000686645508
2024-02-09,19.200000762939453
2024-02-12,19.23200035095215
2024-02-13,19.172000885009766
2024-02-14,18.350000381469727
2024-02-15,18.398000717163086
2024-02-16,17.76799964904785
2024-02-20,17.56999969482422
2024-02-21,17.378000259399414
2024-02-22,17.663999557495117
2024-02-23,17.582000732421875
2024-02-26,17.214000701904297
2024-02-27,17.158000946044922
2024-02-28,17.031999588012695
2024-02-29,17.16200065612793
2024-03-01,17.604000091552734
2024-03-04,17.29599952697754
2024-03-05,17.131999969482422
2024-03-06,17.354000091552734
2024-03-07,17.3799991607666
2024-03-08,17.441999435424805
2024-03-11,17.351999282836914
2024-03-12,17.549999237060547
