Ticker,sp500,nasdaq,nyse
0,242.64999389648438,242.64999389648438,171.33999633789062
1,242.64999389648438,242.64999389648438,613.6500244140625
2,613.6500244140625,613.6500244140625,164.3800048828125
3,140.25999450683594,140.25999450683594,1569.9300537109375
4,242.64999389648438,242.64999389648438,98.22000122070312
5,194.3300018310547,194.3300018310547,213.44000244140625
6,173.5800018310547,173.5800018310547,244.82000732421875
7,665.719970703125,665.719970703125,213.44000244140625
8,375.739990234375,375.739990234375,168.14999389648438
9,92.01000213623047,92.01000213623047,470.19000244140625
10,240.72999572753906,240.72999572753906,182.88999938964844
11,125.55999755859375,125.55999755859375,470.19000244140625
12,171.33999633789062,240.72999572753906,171.33999633789062
13,613.6500244140625,313.010009765625,244.82000732421875
14,240.72999572753906,43.83000183105469,813.3300170898438
15,1569.9300537109375,117.66999816894531,313.010009765625
16,98.22000122070312,95.91000366210938,93.51000213623047
17,213.44000244140625,429.3500061035156,140.25999450683594
18,244.82000732421875,152.36000061035156,173.02000427246094
19,213.44000244140625,982.1500244140625,351.4200134277344
20,168.14999389648438,175.4199981689453,79.9800033569336
21,470.19000244140625,244.85000610351562,429.3500061035156
22,182.88999938964844,59.47999954223633,244.82000732421875
23,470.19000244140625,63.52000045776367,813.3300170898438
24,171.33999633789062,161.9199981689453,566.8599853515625
25,244.82000732421875,302.1099853515625,46.81999969482422
26,813.3300170898438,229.0,168.14999389648438
27,313.010009765625,458.1199951171875,431.20001220703125
28,93.51000213623047,68.05000305175781,93.51000213623047
29,140.25999450683594,602.0800170898438,173.02000427246094
30,173.02000427246094,180.72000122070312,111.86000061035156
31,351.4200134277344,43.83000183105469,22.469999313354492
32,79.9800033569336,162.5800018310547,86.26000213623047
33,313.010009765625,197.22999572753906,431.20001220703125
34,429.3500061035156,5214.3798828125,982.1500244140625
35,244.82000732421875,240.8699951171875,526.1799926757812
36,813.3300170898438,176.08999633789062,902.1699829101562
37,43.83000183105469,1929.489990234375,181.5
38,566.8599853515625,81.12000274658203,526.1799926757812
39,46.81999969482422,262.6099853515625,181.5
40,168.14999389648438,390.9700012207031,12.229999542236328
41,431.20001220703125,155.00999450683594,46.81999969482422
42,93.51000213623047,68.02999877929688,902.1699829101562
43,173.02000427246094,268.3599853515625,175.4199981689453
44,117.66999816894531,236.99000549316406,1057.3199462890625
45,22.469999313354492,429.3500061035156,46.81999969482422
46,86.26000213623047,155.00999450683594,141.97999572753906
47,431.20001220703125,37.94499969482422,352.5400085449219
48,982.1500244140625,303.57000732421875,152.36000061035156
49,526.1799926757812,456.9700012207031,161.6999969482422
50,902.1699829101562,92.48999786376953,294.5
51,181.5,215.3800048828125,129.69000244140625
52,526.1799926757812,78.86000061035156,116.44999694824219
53,429.3500061035156,286.25,130.44000244140625
54,152.36000061035156,101.56999969482422,116.29000091552734
55,982.1500244140625,68.02999877929688,534.4199829101562
56,175.4199981689453,230.1699981689453,59.38999938964844
57,244.85000610351562,99.83999633789062,541.7100219726562
58,181.5,176.08999633789062,399.260009765625
59,46.81999969482422,1929.489990234375,65.27999877929688
60,902.1699829101562,116.4000015258789,636.02001953125
61,175.4199981689453,56.900001525878906,70.95999908447266
62,1057.3199462890625,395.32000732421875,705659.0
63,59.47999954223633,963.6500244140625,65.27999877929688
64,63.52000045776367,56.900001525878906,111.86000061035156
65,46.81999969482422,85.13999938964844,198.88999938964844
66,161.9199981689453,349.95001220703125,23.739999771118164
67,141.97999572753906,225.00999450683594,1039.0
68,352.5400085449219,240.72999572753906,42.86000061035156
69,302.1099853515625,68.05000305175781,518.1900024414062
70,229.0,186.88999938964844,118.0999984741211
71,458.1199951171875,89.36000061035156,613.6500244140625
72,152.36000061035156,268.3599853515625,111.86000061035156
73,161.6999969482422,139.16000366210938,902.1699829101562
74,294.5,257.05999755859375,274.3900146484375
75,129.69000244140625,137.4600067138672,76.29000091552734
76,116.44999694824219,140.3800048828125,171.33999633789062
77,130.44000244140625,718.0599975585938,244.82000732421875
78,116.29000091552734,309.3500061035156,226.9600067138672
79,534.4199829101562,1929.489990234375,278.32000732421875
80,602.0800170898438,95.91000366210938,373.75
81,541.7100219726562,373.42999267578125,85.68000030517578
82,399.260009765625,85.23999786376953,66.69999694824219
83,180.72000122070312,313.25,47.470001220703125
84,636.02001953125,351.4200134277344,109.19999694824219
85,43.83000183105469,168.14999389648438,104.55999755859375
86,162.5800018310547,209.00999450683594,124.73999786376953
87,197.22999572753906,132.85000610351562,243.89999389648438
88,5214.3798828125,176.94000244140625,20.469999313354492
89,70.95999908447266,385.55999755859375,176.0
90,23.739999771118164,52.099998474121094,57.06999969482422
91,240.8699951171875,186.88999938964844,152.36000061035156
92,1039.0,95.29000091552734,25.559999465942383
93,42.86000061035156,617.9500122070312,183.16000366210938
94,518.1900024414062,155.00999450683594,124.75
95,118.0999984741211,277.4200134277344,157.89999389648438
96,613.6500244140625,68.05000305175781,71.2699966430664
97,902.1699829101562,98.44999694824219,71.41999816894531
98,274.3900146484375,366.54998779296875,53.119998931884766
99,76.29000091552734,176.08999633789062,12.229999542236328
100,81.12000274658203,214.7899932861328,198.88999938964844
101,171.33999633789062,36.0,705659.0
102,244.82000732421875,397.6099853515625,176.0
103,262.6099853515625,27.420000076293945,103.61499786376953
104,226.9600067138672,116.8499984741211,90.47000122070312
105,390.9700012207031,116.8499984741211,303.57000732421875
106,278.32000732421875,131.4499969482422,106.05000305175781
107,373.75,106.76000213623047,517.0
108,152.36000061035156,43.83000183105469,517.0
109,25.559999465942383,95.91000366210938,58.689998626708984
110,183.16000366210938,155.00999450683594,459.25
111,124.75,3189.5,215.3800048828125
112,157.89999389648438,14.470000267028809,456.9700012207031
113,71.2699966430664,88.22000122070312,15.899999618530273
