Ticker,sp500,nasdaq,nyse
0,243.0399932861328,243.0399932861328,172.63999938964844
1,243.0399932861328,243.0399932861328,608.9299926757812
2,608.9299926757812,608.9299926757812,156.33999633789062
3,145.05999755859375,145.05999755859375,1346.6400146484375
4,243.0399932861328,243.0399932861328,97.72000122070312
5,193.9600067138672,193.9600067138672,220.5500030517578
6,164.99000549316406,164.99000549316406,245.47999572753906
7,642.6099853515625,642.6099853515625,220.5500030517578
8,378.57000732421875,378.57000732421875,170.47000122070312
9,90.94000244140625,90.94000244140625,470.57000732421875
10,246.02000427246094,246.02000427246094,186.24000549316406
11,125.06999969482422,125.06999969482422,470.57000732421875
12,172.63999938964844,246.02000427246094,172.63999938964844
13,608.9299926757812,309.0799865722656,245.47999572753906
14,246.02000427246094,42.790000915527344,825.6199951171875
15,1346.6400146484375,114.77999877929688,309.0799865722656
16,97.72000122070312,113.37000274658203,95.30000305175781
17,220.5500030517578,426.5400085449219,145.05999755859375
18,245.47999572753906,149.52000427246094,174.30999755859375
19,220.5500030517578,982.260009765625,369.489990234375
20,170.47000122070312,176.02999877929688,80.7300033569336
21,470.57000732421875,243.94000244140625,426.5400085449219
22,186.24000549316406,60.02000045776367,245.47999572753906
23,470.57000732421875,62.91999816894531,825.6199951171875
24,172.63999938964844,159.3300018310547,557.9000244140625
25,245.47999572753906,300.5299987792969,47.0
26,825.6199951171875,234.75,170.47000122070312
27,309.0799865722656,448.5799865722656,442.6199951171875
28,95.30000305175781,67.52999877929688,95.30000305175781
29,145.05999755859375,596.7999877929688,174.30999755859375
30,174.30999755859375,172.91000366210938,114.08999633789062
31,369.489990234375,42.54999923706055,20.799999237060547
32,80.7300033569336,160.38999938964844,86.19000244140625
33,309.0799865722656,192.99000549316406,442.6199951171875
34,426.5400085449219,5287.93994140625,982.260009765625
35,245.47999572753906,227.8699951171875,524.77001953125
36,825.6199951171875,175.88999938964844,917.8699951171875
37,42.790000915527344,1984.949951171875,176.1699981689453
38,557.9000244140625,81.80999755859375,524.77001953125
39,47.0,261.2900085449219,176.1699981689453
40,170.47000122070312,382.45001220703125,12.079999923706055
41,442.6199951171875,163.35000610351562,47.0
42,95.30000305175781,67.20999908447266,917.8699951171875
43,174.30999755859375,276.7200012207031,176.02999877929688
44,114.77999877929688,234.6300048828125,1123.719970703125
45,20.799999237060547,426.5400085449219,47.0
46,86.19000244140625,163.35000610351562,141.36000061035156
47,442.6199951171875,37.029998779296875,358.1300048828125
48,982.260009765625,301.79998779296875,149.52000427246094
49,524.77001953125,459.9200134277344,160.49000549316406
50,917.8699951171875,93.38999938964844,299.4700012207031
51,176.1699981689453,204.0,132.49000549316406
52,524.77001953125,78.58000183105469,116.5
53,426.5400085449219,286.6199951171875,130.32000732421875
54,149.52000427246094,99.2300033569336,115.58999633789062
55,982.260009765625,67.20999908447266,520.8599853515625
56,176.02999877929688,228.25999450683594,61.13999938964844
57,243.94000244140625,100.87000274658203,547.6500244140625
58,176.1699981689453,175.88999938964844,394.9800109863281
59,47.0,1984.949951171875,64.3499984741211
60,917.8699951171875,113.79000091552734,648.7000122070312
61,176.02999877929688,56.90999984741211,71.87000274658203
62,1123.719970703125,385.239990234375,704406.0
63,60.02000045776367,973.7999877929688,64.3499984741211
64,62.91999816894531,56.90999984741211,114.08999633789062
65,47.0,89.04499816894531,204.3000030517578
66,159.3300018310547,364.8399963378906,23.829999923706055
67,141.36000061035156,224.0500030517578,1044.780029296875
68,358.1300048828125,246.02000427246094,42.790000915527344
69,300.5299987792969,67.52999877929688,513.8900146484375
70,234.75,186.89999389648438,118.5199966430664
71,448.5799865722656,90.36000061035156,608.9299926757812
72,149.52000427246094,276.7200012207031,114.08999633789062
73,160.49000549316406,136.36000061035156,917.8699951171875
74,299.4700012207031,262.70001220703125,270.07000732421875
75,132.49000549316406,136.32000732421875,76.19999694824219
76,116.5,137.9499969482422,172.63999938964844
