Ticker,sp500,nasdaq,nyse,penny,mutual fund,large cap stocks,mid cap stocks,small cap stocks,micro cap stocks,australian ase
0,242.64999389648438,242.64999389648438,213.44000244140625,4.860000133514404,210.5500030517578,602.0800170898438,15.40999984741211,27.399999618530273,27.399999618530273,9.710000038146973
1,213.44000244140625,213.44000244140625,171.33999633789062,0.17299999296665192,9.65999984741211,53.869998931884766,327.54998779296875,14.1899995803833,14.1899995803833,57.06999969482422
2,470.19000244140625,470.19000244140625,613.6500244140625,2.0199999809265137,9.65999984741211,541.7100219726562,324.9100036621094,60.06999969482422,60.06999969482422,127.9800033569336
3,171.33999633789062,171.33999633789062,351.4200134277344,0.19499999284744263,559.47998046875,9.710000038146973,25.790000915527344,27.399999618530273,27.399999618530273,40.36000061035156
4,613.6500244140625,613.6500244140625,313.010009765625,2.380000114440918,146.25999450683594,399.260009765625,298.57000732421875,12.510000228881836,12.510000228881836,27.790000915527344
5,182.88999938964844,182.88999938964844,705659.0,98.48999786376953,274.3500061035156,180.72000122070312,85.83000183105469,25.020000457763672,25.020000457763672,80.98999786376953
8,613.6500244140625,613.6500244140625,351.4200134277344,2.140000104904175,133.47000122070312,43.83000183105469,298.57000732421875,31.670000076293945,33.369998931884766,5.139999866485596
9,214.7899932861328,214.7899932861328,213.44000244140625,2.1600000858306885,146.22999572753906,162.5800018310547,116.48999786376953,3.8399999141693115,50.400001525878906,106.76000213623047
10,152.36000061035156,152.36000061035156,813.3300170898438,0.04800000041723251,146.19000244140625,197.22999572753906,39.41999816894531,1.059999942779541,33.369998931884766,588.75
12,171.33999633789062,171.33999633789062,242.64999389648438,1.9900000095367432,26.229999542236328,70.95999908447266,223.2899932861328,22.1299991607666,33.369998931884766,5.139999866485596
13,613.6500244140625,613.6500244140625,213.44000244140625,2.630000114440918,25.760000228881836,23.739999771118164,32.08000183105469,16.40999984741211,3.700000047683716,17.610000610351562
14,351.4200134277344,351.4200134277344,171.33999633789062,1.2999999523162842,58.86000061035156,705659.0,54.70000076293945,11.399999618530273,31.670000076293945,0.05999999865889549
18,213.44000244140625,213.44000244140625,213.44000244140625,2.380000114440918,58.52000045776367,42.86000061035156,43.290000915527344,60.06999969482422,33.369998931884766,82.4800033569336
19,813.3300170898438,813.3300170898438,171.33999633789062,2.140000104904175,133.47000122070312,1039.0,56.2400016784668,105.43000030517578,1.0299999713897705,3.309999942779541
20,213.44000244140625,242.64999389648438,613.6500244140625,2.1600000858306885,559.47998046875,518.1900024414062,199.3000030517578,15.579999923706055,22.1299991607666,0.05999999865889549
24,313.010009765625,613.6500244140625,213.44000244140625,2.7200000286102295,210.5500030517578,66.69999694824219,190.5500030517578,50.400001525878906,27.399999618530273,32.790000915527344
25,242.64999389648438,351.4200134277344,171.33999633789062,2.0199999809265137,9.65999984741211,111.86000061035156,93.76000213623047,14.149999618530273,27.399999618530273,56.81999969482422
26,213.44000244140625,313.010009765625,613.6500244140625,0.19499999284744263,274.3500061035156,613.6500244140625,12.479999542236328,149.91000366210938,60.06999969482422,109.19999694824219
27,470.19000244140625,902.1699829101562,351.4200134277344,1.2999999523162842,287.95001220703125,111.86000061035156,31.190000534057617,56.31999969482422,105.43000030517578,2.7200000286102295
30,351.4200134277344,175.4199981689453,351.4200134277344,4.639999866485596,146.19000244140625,286.5,11.75,46.7400016784668,14.149999618530273,5.139999866485596
33,244.82000732421875,516.260009765625,270.1199951171875,4.639999866485596,69.52999877929688,226.9600067138672,8.380000114440918,48.11000061035156,14.149999618530273,5.71999979019165
35,213.44000244140625,141.97999572753906,526.1799926757812,0.5299999713897705,9.65999984741211,278.32000732421875,24.8700008392334,15.819999694824219,56.31999969482422,19.479999542236328
38,242.64999389648438,176.08999633789062,47.470001220703125,4.349999904632568,274.3500061035156,373.75,85.83000183105469,8.0,46.7400016784668,4.03000020980835
39,213.44000244140625,541.7100219726562,12.229999542236328,1.7000000476837158,287.95001220703125,111.86000061035156,85.83000183105469,34.5,105.43000030517578,102.88999938964844
40,171.33999633789062,636.02001953125,76.29000091552734,0.2840000092983246,33.369998931884766,59.380001068115234,261.5799865722656,64.69999694824219,48.11000061035156,9.90999984741211
41,613.6500244140625,162.5800018310547,109.19999694824219,23.920000076293945,133.47000122070312,133.39999389648438,8.380000114440918,34.5,48.11000061035156,2.0299999713897705
