Date,MMYT
2023-01-10,27.700000762939453
2023-01-11,27.15999984741211
2023-01-12,27.760000228881836
2023-01-13,27.760000228881836
2023-01-17,29.40999984741211
2023-01-18,29.5
2023-01-19,29.459999084472656
2023-01-20,30.81999969482422
2023-01-23,30.56999969482422
2023-01-24,29.739999771118164
2023-01-25,28.6299991607666
2023-01-26,28.950000762939453
2023-01-27,29.469999313354492
2023-01-30,28.850000381469727
2023-01-31,28.979999542236328
2023-02-01,28.530000686645508
2023-02-02,28.040000915527344
2023-02-03,27.489999771118164
2023-02-06,27.049999237060547
2023-02-07,27.030000686645508
2023-02-08,26.549999237060547
2023-02-09,26.510000228881836
2023-02-10,25.610000610351562
2023-02-13,25.90999984741211
2023-02-14,26.290000915527344
2023-02-15,26.489999771118164
2023-02-16,27.43000030517578
2023-02-17,26.59000015258789
2023-02-21,26.149999618530273
2023-02-22,25.559999465942383
2023-02-23,26.270000457763672
2023-02-24,25.670000076293945
2023-02-27,25.270000457763672
2023-02-28,25.920000076293945
2023-03-01,26.290000915527344
2023-03-02,25.760000228881836
2023-03-03,25.920000076293945
2023-03-06,25.84000015258789
2023-03-07,25.579999923706055
2023-03-08,25.350000381469727
2023-03-09,25.329999923706055
2023-03-10,25.31999969482422
2023-03-13,25.040000915527344
2023-03-14,24.989999771118164
2023-03-15,24.68000030517578
2023-03-16,25.270000457763672
2023-03-17,25.3799991607666
2023-03-20,24.889999389648438
2023-03-21,25.06999969482422
2023-03-22,24.549999237060547
2023-03-23,24.329999923706055
2023-03-24,24.06999969482422
2023-03-27,23.780000686645508
2023-03-28,23.889999389648438
2023-03-29,23.780000686645508
2023-03-30,23.860000610351562
2023-03-31,24.469999313354492
2023-04-03,24.739999771118164
2023-04-04,23.959999084472656
2023-04-05,23.420000076293945
2023-04-06,23.860000610351562
2023-04-10,24.030000686645508
2023-04-11,24.170000076293945
2023-04-12,24.020000457763672
2023-04-13,24.5
2023-04-14,24.030000686645508
2023-04-17,23.989999771118164
2023-04-18,24.06999969482422
2023-04-19,24.0
2023-04-20,23.5
2023-04-21,23.149999618530273
2023-04-24,23.1200008392334
2023-04-25,22.510000228881836
2023-04-26,22.709999084472656
2023-04-27,22.780000686645508
2023-04-28,23.440000534057617
2023-05-01,24.1200008392334
2023-05-02,24.510000228881836
2023-05-03,25.229999542236328
2023-05-04,24.959999084472656
2023-05-05,25.299999237060547
2023-05-08,25.56999969482422
2023-05-09,25.459999084472656
2023-05-10,25.34000015258789
2023-05-11,25.690000534057617
2023-05-12,25.75
2023-05-15,26.56999969482422
2023-05-16,25.809999465942383
2023-05-17,26.299999237060547
2023-05-18,25.920000076293945
2023-05-19,26.040000915527344
2023-05-22,26.549999237060547
2023-05-23,26.1299991607666
2023-05-24,26.110000610351562
2023-05-25,26.200000762939453
2023-05-26,26.3700008392334
2023-05-30,26.280000686645508
2023-05-31,26.06999969482422
2023-06-01,26.8700008392334
2023-06-02,27.950000762939453
2023-06-05,27.610000610351562
2023-06-06,28.639999389648438
2023-06-07,27.860000610351562
2023-06-08,27.450000762939453
2023-06-09,26.889999389648438
2023-06-12,28.079999923706055
2023-06-13,28.15999984741211
2023-06-14,28.020000457763672
2023-06-15,27.440000534057617
2023-06-16,26.719999313354492
2023-06-20,26.860000610351562
2023-06-21,27.309999465942383
2023-06-22,27.450000762939453
2023-06-23,27.049999237060547
2023-06-26,26.780000686645508
2023-06-27,26.940000534057617
2023-06-28,27.139999389648438
2023-06-29,27.0
2023-06-30,26.979999542236328
2023-07-03,27.010000228881836
2023-07-05,26.770000457763672
2023-07-06,26.479999542236328
2023-07-07,27.020000457763672
2023-07-10,27.200000762939453
2023-07-11,28.049999237060547
2023-07-12,29.299999237060547
2023-07-13,29.299999237060547
2023-07-14,29.59000015258789
2023-07-17,29.440000534057617
2023-07-18,29.389999389648438
2023-07-19,29.06999969482422
2023-07-20,28.93000030517578
2023-07-21,28.8700008392334
2023-07-24,28.579999923706055
2023-07-25,28.540000915527344
2023-07-26,28.559999465942383
2023-07-27,28.15999984741211
2023-07-28,28.719999313354492
2023-07-31,28.770000457763672
2023-08-01,31.600000381469727
2023-08-02,32.90999984741211
2023-08-03,34.72999954223633
2023-08-04,33.709999084472656
2023-08-07,33.970001220703125
2023-08-08,34.56999969482422
2023-08-09,34.779998779296875
2023-08-10,36.439998626708984
2023-08-11,36.65999984741211
2023-08-14,37.33000183105469
2023-08-15,36.40999984741211
2023-08-16,36.40999984741211
2023-08-17,36.560001373291016
2023-08-18,36.349998474121094
2023-08-21,36.65999984741211
2023-08-22,37.2400016784668
2023-08-23,38.060001373291016
2023-08-24,38.0099983215332
2023-08-25,38.06999969482422
2023-08-28,38.720001220703125
2023-08-29,38.45000076293945
2023-08-30,37.93000030517578
2023-08-31,39.65999984741211
2023-09-01,39.5
2023-09-05,39.0
2023-09-06,39.209999084472656
2023-09-07,39.13999938964844
2023-09-08,39.09000015258789
2023-09-11,39.599998474121094
2023-09-12,40.5099983215332
2023-09-13,39.54999923706055
2023-09-14,38.70000076293945
2023-09-15,38.84000015258789
2023-09-18,37.75
2023-09-19,37.529998779296875
2023-09-20,37.34000015258789
2023-09-21,38.189998626708984
2023-09-22,38.06999969482422
2023-09-25,39.209999084472656
2023-09-26,38.560001373291016
2023-09-27,40.369998931884766
2023-09-28,41.02000045776367
2023-09-29,40.52000045776367
2023-10-02,40.040000915527344
2023-10-03,39.709999084472656
2023-10-04,39.61000061035156
2023-10-05,39.18000030517578
2023-10-06,40.220001220703125
2023-10-09,40.310001373291016
2023-10-10,41.83000183105469
2023-10-11,42.439998626708984
2023-10-12,40.88999938964844
2023-10-13,40.220001220703125
2023-10-16,40.58000183105469
2023-10-17,42.20000076293945
2023-10-18,41.720001220703125
2023-10-19,38.20000076293945
2023-10-20,38.77000045776367
2023-10-23,38.060001373291016
2023-10-24,38.439998626708984
2023-10-25,37.959999084472656
2023-10-26,37.380001068115234
2023-10-27,36.810001373291016
2023-10-30,37.689998626708984
2023-10-31,38.72999954223633
2023-11-01,38.0099983215332
2023-11-02,38.79999923706055
2023-11-03,39.65999984741211
2023-11-06,40.97999954223633
2023-11-07,39.93000030517578
2023-11-08,39.58000183105469
2023-11-09,40.4900016784668
2023-11-10,41.58000183105469
2023-11-13,41.65999984741211
2023-11-14,42.41999816894531
2023-11-15,42.939998626708984
2023-11-16,42.63999938964844
2023-11-17,43.380001068115234
2023-11-20,43.0099983215332
2023-11-21,42.45000076293945
2023-11-22,42.459999084472656
2023-11-24,42.470001220703125
2023-11-27,42.20000076293945
2023-11-28,41.939998626708984
2023-11-29,42.54999923706055
2023-11-30,42.22999954223633
2023-12-01,42.619998931884766
2023-12-04,44.88999938964844
2023-12-05,44.369998931884766
2023-12-06,43.25
2023-12-07,44.86000061035156
2023-12-08,44.38999938964844
2023-12-11,45.72999954223633
2023-12-12,45.93000030517578
2023-12-13,46.060001373291016
2023-12-14,46.540000915527344
2023-12-15,46.77000045776367
2023-12-18,46.77000045776367
2023-12-19,46.86000061035156
2023-12-20,44.689998626708984
2023-12-21,45.27000045776367
2023-12-22,46.290000915527344
2023-12-26,47.0
2023-12-27,46.939998626708984
2023-12-28,46.97999954223633
2023-12-29,46.97999954223633
2024-01-02,45.91999816894531
2024-01-03,46.189998626708984
2024-01-04,46.20000076293945
2024-01-05,44.880001068115234
2024-01-08,45.16999816894531
2024-01-09,44.86000061035156
2024-01-10,45.40999984741211
2024-01-11,47.68000030517578
2024-01-12,47.349998474121094
2024-01-16,47.65999984741211
2024-01-17,47.470001220703125
2024-01-18,48.97999954223633
2024-01-19,49.599998474121094
2024-01-22,50.029998779296875
2024-01-23,49.900001525878906
2024-01-24,47.88999938964844
2024-01-25,48.029998779296875
2024-01-26,49.529998779296875
2024-01-29,51.099998474121094
2024-01-30,54.04999923706055
2024-01-31,55.38999938964844
2024-02-01,57.0099983215332
2024-02-02,58.22999954223633
2024-02-05,57.599998474121094
2024-02-06,56.900001525878906
2024-02-07,56.2599983215332
2024-02-08,57.54999923706055
2024-02-09,59.279998779296875
2024-02-12,58.16999816894531
2024-02-13,58.13999938964844
2024-02-14,57.459999084472656
2024-02-15,59.11000061035156
2024-02-16,60.279998779296875
2024-02-20,58.13999938964844
2024-02-21,57.400001525878906
2024-02-22,58.560001373291016
2024-02-23,56.779998779296875
2024-02-26,57.88999938964844
2024-02-27,57.5099983215332
2024-02-28,58.91999816894531
2024-02-29,61.689998626708984
2024-03-01,62.04999923706055
2024-03-04,59.630001068115234
2024-03-05,58.7599983215332
2024-03-06,60.45000076293945
2024-03-07,60.5
2024-03-08,60.81999969482422
2024-03-11,62.040000915527344
2024-03-12,64.43000030517578
2024-03-13,63.470001220703125
2024-03-14,63.790000915527344
2024-03-15,63.959999084472656
2024-03-18,65.13999938964844
2024-03-19,65.11000061035156
2024-03-20,67.26000213623047
2024-03-21,68.52999877929688
2024-03-22,68.7300033569336
2024-03-25,68.04000091552734
2024-03-26,69.72000122070312
2024-03-27,70.5999984741211
2024-03-28,71.05000305175781
2024-04-01,71.4000015258789
2024-04-02,70.27999877929688
2024-04-03,72.05999755859375
2024-04-04,71.55000305175781
2024-04-05,75.97000122070312
2024-04-08,67.23999786376953
2024-04-09,69.61000061035156
2024-04-10,70.04000091552734
2024-04-11,70.61000061035156
2024-04-12,68.62000274658203
2024-04-15,66.04000091552734
2024-04-16,63.58000183105469
2024-04-17,62.810001373291016
2024-04-18,61.220001220703125
2024-04-19,60.900001525878906
2024-04-22,62.08000183105469
2024-04-23,65.19999694824219
2024-04-24,65.54000091552734
2024-04-25,67.5199966430664
2024-04-26,67.47000122070312
2024-04-29,67.7699966430664
2024-04-30,66.20999908447266
2024-05-01,67.5199966430664
2024-05-02,70.47000122070312
2024-05-03,72.38999938964844
2024-05-06,73.75
2024-05-07,71.80999755859375
2024-05-08,72.68000030517578
2024-05-09,74.5999984741211
2024-05-10,75.0
2024-05-13,75.5999984741211
2024-05-14,77.02999877929688
2024-05-15,85.37000274658203
2024-05-16,84.7300033569336
2024-05-17,86.5
2024-05-20,89.70999908447266
2024-05-21,81.7300033569336
2024-05-22,78.12000274658203
2024-05-23,74.6500015258789
2024-05-24,79.23999786376953
2024-05-28,77.88999938964844
2024-05-29,76.61000061035156
2024-05-30,75.48999786376953
2024-05-31,75.58999633789062
2024-06-03,78.01000213623047
2024-06-04,73.62999725341797
2024-06-05,81.48999786376953
2024-06-06,81.19999694824219
2024-06-07,80.44999694824219
2024-06-10,79.87000274658203
2024-06-11,77.93000030517578
2024-06-12,78.70999908447266
2024-06-13,77.23999786376953
2024-06-14,76.44000244140625
2024-06-17,78.97000122070312
2024-06-18,82.33000183105469
2024-06-20,82.18000030517578
2024-06-21,80.55000305175781
2024-06-24,81.30999755859375
2024-06-25,84.11000061035156
2024-06-26,82.52999877929688
2024-06-27,83.08000183105469
2024-06-28,84.0999984741211
2024-07-01,86.08999633789062
2024-07-02,86.27999877929688
2024-07-03,88.77999877929688
2024-07-05,85.94999694824219
2024-07-08,86.66000366210938
2024-07-09,90.72000122070312
2024-07-10,89.41999816894531
2024-07-11,86.56999969482422
2024-07-12,90.2300033569336
2024-07-15,91.23999786376953
2024-07-16,86.02999877929688
2024-07-17,83.19999694824219
2024-07-18,87.9800033569336
2024-07-19,88.9800033569336
2024-07-22,89.62000274658203
2024-07-23,96.91000366210938
2024-07-24,90.87000274658203
2024-07-25,89.55000305175781
2024-07-26,92.23999786376953
2024-07-29,92.25
2024-07-30,93.33999633789062
2024-07-31,93.58999633789062
2024-08-01,89.48999786376953
2024-08-02,84.88999938964844
2024-08-05,83.91999816894531
2024-08-06,88.91000366210938
2024-08-07,88.58999633789062
2024-08-08,93.55999755859375
2024-08-09,93.98999786376953
2024-08-12,92.69999694824219
2024-08-13,95.02999877929688
2024-08-14,94.94000244140625
2024-08-15,96.55999755859375
2024-08-16,94.62999725341797
2024-08-19,97.44000244140625
2024-08-20,93.5
2024-08-21,99.83000183105469
2024-08-22,97.7699966430664
2024-08-23,100.0
2024-08-26,97.2300033569336
2024-08-27,97.95999908447266
2024-08-28,96.26000213623047
2024-08-29,96.97000122070312
2024-08-30,96.16999816894531
2024-09-03,88.62000274658203
2024-09-04,94.58000183105469
2024-09-05,93.76000213623047
2024-09-06,93.4000015258789
2024-09-09,93.81999969482422
2024-09-10,94.37999725341797
2024-09-11,99.8499984741211
2024-09-12,101.2300033569336
2024-09-13,102.79000091552734
2024-09-16,103.37000274658203
2024-09-17,104.29000091552734
2024-09-18,105.76000213623047
2024-09-19,106.91000366210938
2024-09-20,108.47000122070312
2024-09-23,110.23999786376953
2024-09-24,108.16000366210938
2024-09-25,106.83999633789062
2024-09-26,94.51000213623047
2024-09-27,94.95999908447266
2024-09-30,92.94999694824219
2024-10-01,91.66999816894531
2024-10-02,86.91000366210938
2024-10-03,90.36000061035156
2024-10-04,99.37000274658203
2024-10-07,93.91999816894531
2024-10-08,98.47000122070312
2024-10-09,99.0
2024-10-10,102.5
2024-10-11,100.98999786376953
2024-10-14,104.5
2024-10-15,104.69999694824219
2024-10-16,104.12999725341797
2024-10-17,102.55000305175781
2024-10-18,101.43000030517578
2024-10-21,104.58999633789062
2024-10-22,102.98999786376953
2024-10-23,99.1500015258789
2024-10-24,103.98999786376953
2024-10-25,102.70999908447266
2024-10-28,102.25
2024-10-29,103.01000213623047
2024-10-30,101.05999755859375
2024-10-31,101.48999786376953
2024-11-01,103.19000244140625
2024-11-04,99.54000091552734
2024-11-05,102.26000213623047
2024-11-06,113.44999694824219
2024-11-07,104.0
2024-11-08,106.81999969482422
2024-11-11,106.91999816894531
2024-11-12,104.19999694824219
2024-11-13,104.3499984741211
2024-11-14,103.02999877929688
2024-11-15,97.52999877929688
2024-11-18,100.31999969482422
2024-11-19,103.0
2024-11-20,107.2699966430664
2024-11-21,109.69000244140625
