Date,PEGA
2023-01-05,34.380001068115234
2023-01-06,34.130001068115234
2023-01-09,34.709999084472656
2023-01-10,33.529998779296875
2023-01-11,34.33000183105469
2023-01-12,34.810001373291016
2023-01-13,35.45000076293945
2023-01-17,35.619998931884766
2023-01-18,37.27000045776367
2023-01-19,38.119998931884766
2023-01-20,38.08000183105469
2023-01-23,38.9900016784668
2023-01-24,38.45000076293945
2023-01-25,37.650001525878906
2023-01-26,38.540000915527344
2023-01-27,38.40999984741211
2023-01-30,37.439998626708984
2023-01-31,38.880001068115234
2023-02-01,40.40999984741211
2023-02-02,42.95000076293945
2023-02-03,40.97999954223633
2023-02-06,39.970001220703125
2023-02-07,40.150001525878906
2023-02-08,39.279998779296875
2023-02-09,38.5099983215332
2023-02-10,38.13999938964844
2023-02-13,38.95000076293945
2023-02-14,39.619998931884766
2023-02-15,42.75
2023-02-16,50.43000030517578
2023-02-17,48.22999954223633
2023-02-21,47.0099983215332
2023-02-22,46.95000076293945
2023-02-23,47.13999938964844
2023-02-24,46.04999923706055
2023-02-27,46.310001373291016
2023-02-28,46.380001068115234
2023-03-01,46.029998779296875
2023-03-02,46.18000030517578
2023-03-03,47.52000045776367
2023-03-06,47.720001220703125
2023-03-07,47.27000045776367
2023-03-08,47.5099983215332
2023-03-09,45.88999938964844
2023-03-10,44.43000030517578
2023-03-13,44.36000061035156
2023-03-14,45.9900016784668
2023-03-15,46.33000183105469
2023-03-16,47.029998779296875
2023-03-17,46.86000061035156
2023-03-20,46.290000915527344
2023-03-21,47.290000915527344
2023-03-22,45.380001068115234
2023-03-23,44.9900016784668
2023-03-24,44.900001525878906
2023-03-27,45.2400016784668
2023-03-28,45.369998931884766
2023-03-29,45.97999954223633
2023-03-30,45.91999816894531
2023-03-31,48.47999954223633
2023-04-03,48.099998474121094
2023-04-04,47.63999938964844
2023-04-05,46.88999938964844
2023-04-06,47.7400016784668
2023-04-10,47.15999984741211
2023-04-11,46.29999923706055
2023-04-12,45.66999816894531
2023-04-13,46.52000045776367
2023-04-14,45.68000030517578
2023-04-17,45.66999816894531
2023-04-18,46.75
2023-04-19,46.52000045776367
2023-04-20,45.75
2023-04-21,47.43000030517578
2023-04-24,45.959999084472656
2023-04-25,43.599998474121094
2023-04-26,43.68000030517578
2023-04-27,45.22999954223633
2023-04-28,45.619998931884766
2023-05-01,46.310001373291016
2023-05-02,44.150001525878906
2023-05-03,42.68000030517578
2023-05-04,41.880001068115234
2023-05-05,42.22999954223633
2023-05-08,43.869998931884766
2023-05-09,44.2400016784668
2023-05-10,45.08000183105469
2023-05-11,44.150001525878906
2023-05-12,42.650001525878906
2023-05-15,43.18000030517578
2023-05-16,43.099998474121094
2023-05-17,44.0099983215332
2023-05-18,44.959999084472656
2023-05-19,44.13999938964844
2023-05-22,46.310001373291016
2023-05-23,45.720001220703125
2023-05-24,45.41999816894531
2023-05-25,44.9900016784668
2023-05-26,47.029998779296875
2023-05-30,47.810001373291016
2023-05-31,48.36000061035156
2023-06-01,47.849998474121094
2023-06-02,47.58000183105469
2023-06-05,48.61000061035156
2023-06-06,47.029998779296875
2023-06-07,46.41999816894531
2023-06-08,46.22999954223633
2023-06-09,46.70000076293945
2023-06-12,47.880001068115234
2023-06-13,51.099998474121094
2023-06-14,50.040000915527344
2023-06-15,50.63999938964844
2023-06-16,50.20000076293945
2023-06-20,50.810001373291016
2023-06-21,48.70000076293945
2023-06-22,49.130001068115234
2023-06-23,49.11000061035156
2023-06-26,48.0099983215332
2023-06-27,48.77000045776367
2023-06-28,48.81999969482422
2023-06-29,48.209999084472656
2023-06-30,49.29999923706055
2023-07-03,48.97999954223633
2023-07-05,55.900001525878906
2023-07-06,52.86000061035156
2023-07-07,52.599998474121094
2023-07-10,53.40999984741211
2023-07-11,54.810001373291016
2023-07-12,55.279998779296875
2023-07-13,56.18000030517578
2023-07-14,55.45000076293945
2023-07-17,56.20000076293945
2023-07-18,56.36000061035156
2023-07-19,57.099998474121094
2023-07-20,54.790000915527344
2023-07-21,54.439998626708984
2023-07-24,53.9900016784668
2023-07-25,54.560001373291016
2023-07-26,55.130001068115234
2023-07-27,49.279998779296875
2023-07-28,50.83000183105469
2023-07-31,52.75
2023-08-01,53.52000045776367
2023-08-02,50.66999816894531
2023-08-03,48.58000183105469
2023-08-04,48.130001068115234
2023-08-07,47.54999923706055
2023-08-08,47.0099983215332
2023-08-09,46.880001068115234
2023-08-10,47.540000915527344
2023-08-11,47.720001220703125
2023-08-14,47.81999969482422
2023-08-15,47.25
2023-08-16,46.97999954223633
2023-08-17,45.599998474121094
2023-08-18,46.11000061035156
2023-08-21,46.09000015258789
2023-08-22,46.7599983215332
2023-08-23,48.560001373291016
2023-08-24,48.04999923706055
2023-08-25,48.0
2023-08-28,48.52000045776367
2023-08-29,49.380001068115234
2023-08-30,50.459999084472656
2023-08-31,49.65999984741211
2023-09-01,50.91999816894531
2023-09-05,49.40999984741211
2023-09-06,49.36000061035156
2023-09-07,48.7599983215332
2023-09-08,47.189998626708984
2023-09-11,45.959999084472656
2023-09-12,44.45000076293945
2023-09-13,44.310001373291016
2023-09-14,44.439998626708984
2023-09-15,43.290000915527344
2023-09-18,42.540000915527344
2023-09-19,43.2599983215332
2023-09-20,43.349998474121094
2023-09-21,42.65999984741211
2023-09-22,42.5
2023-09-25,42.34000015258789
2023-09-26,41.7400016784668
2023-09-27,42.31999969482422
2023-09-28,43.20000076293945
2023-09-29,43.40999984741211
2023-10-02,43.18000030517578
2023-10-03,42.72999954223633
2023-10-04,43.540000915527344
2023-10-05,43.220001220703125
2023-10-06,43.779998779296875
2023-10-09,42.880001068115234
2023-10-10,42.66999816894531
2023-10-11,42.599998474121094
2023-10-12,41.16999816894531
2023-10-13,40.560001373291016
2023-10-16,41.61000061035156
2023-10-17,42.369998931884766
2023-10-18,40.599998474121094
2023-10-19,40.650001525878906
2023-10-20,39.5
2023-10-23,38.81999969482422
2023-10-24,39.02000045776367
2023-10-25,38.11000061035156
2023-10-26,40.84000015258789
2023-10-27,41.33000183105469
2023-10-30,41.880001068115234
2023-10-31,42.7400016784668
2023-11-01,43.9900016784668
2023-11-02,44.7599983215332
2023-11-03,45.56999969482422
2023-11-06,44.90999984741211
2023-11-07,45.849998474121094
2023-11-08,45.54999923706055
2023-11-09,44.2599983215332
2023-11-10,45.189998626708984
2023-11-13,45.029998779296875
2023-11-14,46.869998931884766
2023-11-15,48.029998779296875
2023-11-16,49.36000061035156
2023-11-17,51.29999923706055
2023-11-20,52.70000076293945
2023-11-21,51.7599983215332
2023-11-22,52.13999938964844
2023-11-24,52.27000045776367
2023-11-27,51.790000915527344
2023-11-28,52.9900016784668
2023-11-29,52.459999084472656
2023-11-30,51.97999954223633
2023-12-01,53.29999923706055
2023-12-04,52.060001373291016
2023-12-05,52.630001068115234
2023-12-06,51.939998626708984
2023-12-07,51.84000015258789
2023-12-08,52.43000030517578
2023-12-11,51.2400016784668
2023-12-12,50.86000061035156
2023-12-13,51.45000076293945
2023-12-14,50.630001068115234
2023-12-15,49.93000030517578
2023-12-18,49.65999984741211
2023-12-19,50.43000030517578
2023-12-20,49.119998931884766
2023-12-21,49.630001068115234
2023-12-22,49.72999954223633
2023-12-26,50.11000061035156
2023-12-27,49.310001373291016
2023-12-28,49.439998626708984
2023-12-29,48.86000061035156
2024-01-02,46.869998931884766
2024-01-03,44.7400016784668
2024-01-04,45.38999938964844
2024-01-05,45.2400016784668
2024-01-08,46.2400016784668
2024-01-09,46.400001525878906
2024-01-10,46.75
2024-01-11,47.43000030517578
2024-01-12,47.65999984741211
2024-01-16,46.369998931884766
2024-01-17,46.25
2024-01-18,46.459999084472656
2024-01-19,47.56999969482422
2024-01-22,47.900001525878906
2024-01-23,47.90999984741211
2024-01-24,47.97999954223633
2024-01-25,48.150001525878906
2024-01-26,48.61000061035156
2024-01-29,49.75
2024-01-30,48.790000915527344
2024-01-31,48.7400016784668
2024-02-01,49.689998626708984
2024-02-02,49.63999938964844
2024-02-05,49.040000915527344
2024-02-06,49.630001068115234
2024-02-07,49.310001373291016
2024-02-08,49.7599983215332
2024-02-09,49.939998626708984
2024-02-12,50.15999984741211
2024-02-13,48.369998931884766
2024-02-14,50.709999084472656
2024-02-15,68.80000305175781
2024-02-16,64.87999725341797
2024-02-20,64.7300033569336
2024-02-21,62.91999816894531
2024-02-22,64.69999694824219
2024-02-23,63.720001220703125
2024-02-26,65.91999816894531
2024-02-27,65.66999816894531
2024-02-28,64.37999725341797
2024-02-29,65.04000091552734
2024-03-01,66.61000061035156
2024-03-04,65.37000274658203
2024-03-05,62.099998474121094
2024-03-06,63.369998931884766
2024-03-07,64.0199966430664
2024-03-08,64.48999786376953
2024-03-11,64.7300033569336
2024-03-12,64.19000244140625
2024-03-13,63.119998931884766
2024-03-14,62.599998474121094
2024-03-15,62.040000915527344
2024-03-18,63.119998931884766
2024-03-19,64.27999877929688
2024-03-20,64.52999877929688
2024-03-21,65.81999969482422
2024-03-22,65.26000213623047
2024-03-25,64.98999786376953
2024-03-26,65.5999984741211
2024-03-27,65.0999984741211
2024-03-28,64.63999938964844
2024-04-01,62.650001525878906
2024-04-02,62.099998474121094
2024-04-03,62.11000061035156
2024-04-04,60.810001373291016
2024-04-05,62.099998474121094
2024-04-08,61.97999954223633
2024-04-09,63.22999954223633
2024-04-10,62.0099983215332
2024-04-11,62.43000030517578
2024-04-12,60.38999938964844
2024-04-15,58.459999084472656
2024-04-16,58.720001220703125
2024-04-17,58.939998626708984
2024-04-18,58.400001525878906
2024-04-19,57.61000061035156
2024-04-22,58.15999984741211
2024-04-23,59.29999923706055
2024-04-24,58.880001068115234
2024-04-25,59.08000183105469
2024-04-26,61.79999923706055
2024-04-29,60.83000183105469
2024-04-30,59.41999816894531
2024-05-01,60.61000061035156
2024-05-02,58.900001525878906
2024-05-03,59.54999923706055
2024-05-06,61.04999923706055
2024-05-07,61.31999969482422
2024-05-08,61.290000915527344
2024-05-09,61.029998779296875
2024-05-10,61.459999084472656
2024-05-13,62.130001068115234
2024-05-14,61.27000045776367
2024-05-15,63.29999923706055
2024-05-16,63.279998779296875
2024-05-17,62.880001068115234
2024-05-20,64.12999725341797
2024-05-21,61.77000045776367
2024-05-22,61.68000030517578
2024-05-23,60.63999938964844
2024-05-24,59.93000030517578
2024-05-28,58.84000015258789
2024-05-29,59.41999816894531
2024-05-30,57.189998626708984
2024-05-31,57.459999084472656
2024-06-03,57.849998474121094
2024-06-04,56.540000915527344
2024-06-05,58.29999923706055
2024-06-06,58.25
2024-06-07,57.68000030517578
2024-06-10,58.5099983215332
2024-06-11,58.36000061035156
2024-06-12,59.2599983215332
2024-06-13,57.25
2024-06-14,57.5
2024-06-17,56.900001525878906
2024-06-18,56.83000183105469
2024-06-20,57.58000183105469
2024-06-21,58.81999969482422
2024-06-24,59.279998779296875
2024-06-25,59.88999938964844
2024-06-26,58.279998779296875
2024-06-27,59.70000076293945
2024-06-28,60.529998779296875
2024-07-01,59.27000045776367
2024-07-02,58.72999954223633
2024-07-03,58.439998626708984
2024-07-05,58.5099983215332
2024-07-08,59.029998779296875
2024-07-09,57.06999969482422
2024-07-10,57.290000915527344
2024-07-11,58.56999969482422
2024-07-12,59.77000045776367
2024-07-15,60.560001373291016
2024-07-16,60.529998779296875
2024-07-17,60.0099983215332
2024-07-18,59.619998931884766
2024-07-19,59.66999816894531
2024-07-22,59.97999954223633
2024-07-23,62.849998474121094
2024-07-24,61.099998474121094
2024-07-25,68.93000030517578
2024-07-26,66.87999725341797
2024-07-29,65.93000030517578
2024-07-30,70.69999694824219
2024-07-31,69.72000122070312
2024-08-01,68.41000366210938
2024-08-02,67.02999877929688
2024-08-05,65.02999877929688
2024-08-06,65.38999938964844
2024-08-07,64.12000274658203
2024-08-08,65.08000183105469
2024-08-09,65.55999755859375
2024-08-12,64.93000030517578
2024-08-13,66.33000183105469
2024-08-14,67.81999969482422
2024-08-15,69.19000244140625
2024-08-16,68.20999908447266
2024-08-19,69.05000305175781
2024-08-20,67.9000015258789
2024-08-21,68.25
2024-08-22,67.22000122070312
2024-08-23,70.22000122070312
2024-08-26,68.75
2024-08-27,69.51000213623047
2024-08-28,68.6500015258789
2024-08-29,70.29000091552734
2024-08-30,70.87999725341797
2024-09-03,67.80999755859375
2024-09-04,67.88999938964844
2024-09-05,69.58000183105469
2024-09-06,68.58999633789062
2024-09-09,66.30999755859375
2024-09-10,64.66000366210938
2024-09-11,65.87000274658203
2024-09-12,66.63999938964844
2024-09-13,67.29000091552734
2024-09-16,67.44000244140625
2024-09-17,66.47000122070312
2024-09-18,66.3499984741211
2024-09-19,67.48999786376953
2024-09-20,68.1500015258789
2024-09-23,69.97000122070312
2024-09-24,72.12000274658203
2024-09-25,73.36000061035156
2024-09-26,72.87999725341797
2024-09-27,72.20999908447266
2024-09-30,73.08999633789062
2024-10-01,70.38999938964844
2024-10-02,71.22000122070312
2024-10-03,70.62000274658203
2024-10-04,72.08000183105469
2024-10-07,71.4800033569336
2024-10-08,71.7699966430664
2024-10-09,72.69999694824219
2024-10-10,73.66999816894531
2024-10-11,73.83999633789062
2024-10-14,73.47000122070312
2024-10-15,73.48999786376953
2024-10-16,73.30000305175781
2024-10-17,73.5199966430664
2024-10-18,73.25
2024-10-21,71.1500015258789
2024-10-22,70.5
2024-10-23,69.7300033569336
2024-10-24,79.95999908447266
2024-10-25,80.02999877929688
2024-10-28,80.30000305175781
2024-10-29,80.98999786376953
2024-10-30,81.75
2024-10-31,79.44000244140625
2024-11-01,81.3499984741211
2024-11-04,81.06999969482422
2024-11-05,84.30999755859375
2024-11-06,85.69999694824219
2024-11-07,86.12999725341797
2024-11-08,86.68000030517578
2024-11-11,88.0199966430664
2024-11-12,89.38999938964844
2024-11-13,90.30999755859375
2024-11-14,88.44999694824219
2024-11-15,86.55000305175781
2024-11-18,85.43000030517578
2024-11-19,85.86000061035156
2024-11-20,86.91000366210938
2024-11-21,89.5
