Date,SBRA
2022-06-27,14.539999961853027
2022-06-28,14.550000190734863
2022-06-29,14.640000343322754
2022-06-30,13.970000267028809
2022-07-01,14.289999961853027
2022-07-05,14.140000343322754
2022-07-06,14.0
2022-07-07,14.050000190734863
2022-07-08,14.319999694824219
2022-07-11,14.140000343322754
2022-07-12,14.380000114440918
2022-07-13,14.25
2022-07-14,14.220000267028809
2022-07-15,14.529999732971191
2022-07-18,14.460000038146973
2022-07-19,14.720000267028809
2022-07-20,14.630000114440918
2022-07-21,14.649999618530273
2022-07-22,14.739999771118164
2022-07-25,15.199999809265137
2022-07-26,15.0
2022-07-27,15.079999923706055
2022-07-28,15.289999961853027
2022-07-29,15.390000343322754
2022-08-01,15.569999694824219
2022-08-02,15.369999885559082
2022-08-03,15.479999542236328
2022-08-04,15.369999885559082
2022-08-05,15.180000305175781
2022-08-08,15.8100004196167
2022-08-09,15.890000343322754
2022-08-10,16.15999984741211
2022-08-11,16.299999237060547
2022-08-12,16.549999237060547
2022-08-15,16.469999313354492
2022-08-16,15.9399995803833
2022-08-17,16.020000457763672
2022-08-18,16.010000228881836
2022-08-19,16.010000228881836
2022-08-22,15.699999809265137
2022-08-23,15.579999923706055
2022-08-24,15.510000228881836
2022-08-25,15.649999618530273
2022-08-26,15.420000076293945
2022-08-29,15.350000381469727
2022-08-30,15.050000190734863
2022-08-31,14.970000267028809
2022-09-01,14.770000457763672
2022-09-02,14.760000228881836
2022-09-06,14.569999694824219
2022-09-07,14.699999809265137
2022-09-08,14.609999656677246
2022-09-09,14.90999984741211
2022-09-12,15.130000114440918
2022-09-13,14.489999771118164
2022-09-14,13.84000015258789
2022-09-15,13.59000015258789
2022-09-16,13.920000076293945
2022-09-19,14.109999656677246
2022-09-20,14.029999732971191
2022-09-21,13.880000114440918
2022-09-22,13.619999885559082
2022-09-23,13.369999885559082
2022-09-26,12.829999923706055
2022-09-27,12.510000228881836
2022-09-28,13.199999809265137
2022-09-29,12.760000228881836
2022-09-30,13.119999885559082
2022-10-03,13.079999923706055
2022-10-04,13.609999656677246
2022-10-05,13.15999984741211
2022-10-06,12.890000343322754
2022-10-07,12.529999732971191
2022-10-10,12.260000228881836
2022-10-11,12.369999885559082
2022-10-12,12.470000267028809
2022-10-13,12.6899995803833
2022-10-14,12.520000457763672
2022-10-17,12.729999542236328
2022-10-18,12.789999961853027
2022-10-19,12.630000114440918
2022-10-20,12.699999809265137
2022-10-21,12.869999885559082
2022-10-24,13.069999694824219
2022-10-25,13.149999618530273
2022-10-26,13.25
2022-10-27,13.40999984741211
2022-10-28,13.739999771118164
2022-10-31,13.65999984741211
2022-11-01,13.609999656677246
2022-11-02,13.289999961853027
2022-11-03,13.430000305175781
2022-11-04,13.710000038146973
2022-11-07,13.739999771118164
2022-11-08,11.90999984741211
2022-11-09,12.210000038146973
2022-11-10,13.0600004196167
2022-11-11,13.229999542236328
2022-11-14,12.640000343322754
2022-11-15,12.460000038146973
2022-11-16,11.829999923706055
2022-11-17,11.9399995803833
2022-11-18,11.84000015258789
2022-11-21,12.289999961853027
2022-11-22,12.5600004196167
2022-11-23,12.529999732971191
2022-11-25,12.640000343322754
2022-11-28,12.369999885559082
2022-11-29,12.899999618530273
2022-11-30,12.90999984741211
2022-12-01,12.819999694824219
2022-12-02,13.069999694824219
2022-12-05,13.010000228881836
2022-12-06,12.9399995803833
2022-12-07,12.739999771118164
2022-12-08,12.800000190734863
2022-12-09,12.600000381469727
2022-12-12,12.579999923706055
2022-12-13,12.760000228881836
2022-12-14,12.800000190734863
2022-12-15,12.670000076293945
2022-12-16,12.3100004196167
2022-12-19,12.220000267028809
2022-12-20,12.3100004196167
2022-12-21,12.40999984741211
2022-12-22,12.34000015258789
2022-12-23,12.470000267028809
2022-12-27,12.579999923706055
2022-12-28,12.279999732971191
2022-12-29,12.460000038146973
2022-12-30,12.430000305175781
2023-01-03,12.609999656677246
2023-01-04,13.100000381469727
2023-01-05,13.020000457763672
2023-01-06,13.260000228881836
2023-01-09,12.960000038146973
2023-01-10,12.65999984741211
2023-01-11,13.079999923706055
2023-01-12,13.270000457763672
2023-01-13,13.119999885559082
2023-01-17,13.239999771118164
2023-01-18,13.079999923706055
2023-01-19,13.029999732971191
2023-01-20,13.1899995803833
2023-01-23,13.3100004196167
2023-01-24,13.239999771118164
2023-01-25,13.149999618530273
2023-01-26,13.270000457763672
2023-01-27,13.460000038146973
2023-01-30,13.319999694824219
2023-01-31,13.5
2023-02-01,13.520000457763672
2023-02-02,13.859999656677246
2023-02-03,13.59000015258789
2023-02-06,13.5
2023-02-07,13.319999694824219
2023-02-08,13.119999885559082
2023-02-09,12.930000305175781
2023-02-10,13.130000114440918
2023-02-13,13.220000267028809
2023-02-14,13.09000015258789
2023-02-15,12.989999771118164
2023-02-16,13.050000190734863
2023-02-17,13.020000457763672
2023-02-21,12.699999809265137
2023-02-22,12.470000267028809
2023-02-23,12.390000343322754
2023-02-24,12.199999809265137
2023-02-27,12.149999618530273
2023-02-28,11.90999984741211
2023-03-01,11.800000190734863
2023-03-02,12.039999961853027
2023-03-03,12.020000457763672
2023-03-06,11.9399995803833
2023-03-07,11.65999984741211
2023-03-08,11.880000114440918
2023-03-09,11.569999694824219
2023-03-10,11.199999809265137
2023-03-13,11.220000267028809
2023-03-14,11.539999961853027
2023-03-15,11.350000381469727
2023-03-16,11.0600004196167
2023-03-17,10.6899995803833
2023-03-20,10.789999961853027
2023-03-21,10.819999694824219
2023-03-22,10.359999656677246
2023-03-23,10.149999618530273
2023-03-24,10.460000038146973
2023-03-27,10.699999809265137
2023-03-28,10.779999732971191
2023-03-29,11.140000343322754
2023-03-30,11.300000190734863
2023-03-31,11.5
2023-04-03,11.15999984741211
2023-04-04,11.010000228881836
2023-04-05,11.350000381469727
2023-04-06,11.40999984741211
2023-04-10,11.550000190734863
2023-04-11,11.819999694824219
2023-04-12,11.75
2023-04-13,11.760000228881836
2023-04-14,11.649999618530273
2023-04-17,11.65999984741211
2023-04-18,11.279999732971191
2023-04-19,11.289999961853027
2023-04-20,11.170000076293945
2023-04-21,11.180000305175781
2023-04-24,11.0
2023-04-25,10.890000343322754
2023-04-26,10.930000305175781
2023-04-27,11.300000190734863
2023-04-28,11.399999618530273
2023-05-01,11.359999656677246
2023-05-02,11.15999984741211
2023-05-03,11.34000015258789
2023-05-04,11.100000381469727
2023-05-05,11.289999961853027
2023-05-08,11.350000381469727
2023-05-09,11.329999923706055
2023-05-10,11.489999771118164
2023-05-11,11.529999732971191
2023-05-12,11.569999694824219
2023-05-15,11.25
2023-05-16,11.039999961853027
2023-05-17,11.220000267028809
2023-05-18,11.100000381469727
2023-05-19,10.880000114440918
2023-05-22,10.880000114440918
2023-05-23,10.960000038146973
2023-05-24,10.739999771118164
2023-05-25,10.479999542236328
2023-05-26,10.510000228881836
2023-05-30,10.680000305175781
2023-05-31,11.260000228881836
2023-06-01,11.149999618530273
2023-06-02,11.350000381469727
2023-06-05,11.479999542236328
2023-06-06,11.680000305175781
2023-06-07,11.869999885559082
2023-06-08,11.710000038146973
2023-06-09,11.720000267028809
2023-06-12,11.760000228881836
2023-06-13,11.829999923706055
2023-06-14,11.859999656677246
2023-06-15,11.899999618530273
2023-06-16,11.899999618530273
2023-06-20,11.720000267028809
2023-06-21,11.729999542236328
2023-06-22,11.699999809265137
2023-06-23,11.430000305175781
2023-06-26,11.699999809265137
2023-06-27,11.850000381469727
2023-06-28,11.75
2023-06-29,11.899999618530273
2023-06-30,11.770000457763672
2023-07-03,11.84000015258789
2023-07-05,11.899999618530273
2023-07-06,11.789999961853027
2023-07-07,11.850000381469727
2023-07-10,11.960000038146973
2023-07-11,12.34000015258789
2023-07-12,12.430000305175781
2023-07-13,12.5
2023-07-14,12.6899995803833
2023-07-17,12.59000015258789
2023-07-18,12.619999885559082
2023-07-19,12.850000381469727
2023-07-20,13.109999656677246
2023-07-21,13.130000114440918
2023-07-24,13.25
2023-07-25,13.079999923706055
2023-07-26,13.130000114440918
2023-07-27,12.949999809265137
2023-07-28,12.960000038146973
2023-07-31,12.989999771118164
2023-08-01,12.9399995803833
2023-08-02,12.859999656677246
2023-08-03,12.779999732971191
2023-08-04,12.779999732971191
2023-08-07,12.890000343322754
2023-08-08,12.880000114440918
2023-08-09,12.609999656677246
2023-08-10,12.430000305175781
2023-08-11,12.670000076293945
2023-08-14,12.609999656677246
2023-08-15,12.4399995803833
2023-08-16,12.0
2023-08-17,11.8100004196167
2023-08-18,11.989999771118164
2023-08-21,11.979999542236328
2023-08-22,12.0
2023-08-23,12.229999542236328
2023-08-24,12.130000114440918
2023-08-25,12.050000190734863
2023-08-28,12.149999618530273
2023-08-29,12.279999732971191
2023-08-30,12.739999771118164
2023-08-31,12.529999732971191
2023-09-01,12.930000305175781
2023-09-05,12.609999656677246
2023-09-06,12.630000114440918
2023-09-07,12.739999771118164
2023-09-08,13.109999656677246
2023-09-11,13.199999809265137
2023-09-12,13.199999809265137
2023-09-13,13.180000305175781
2023-09-14,13.390000343322754
2023-09-15,13.380000114440918
2023-09-18,13.319999694824219
2023-09-19,13.359999656677246
2023-09-20,13.899999618530273
2023-09-21,13.90999984741211
2023-09-22,13.9399995803833
2023-09-25,14.0600004196167
2023-09-26,13.75
2023-09-27,13.729999542236328
2023-09-28,14.0
2023-09-29,13.9399995803833
2023-10-02,13.640000343322754
2023-10-03,13.5
2023-10-04,13.6899995803833
2023-10-05,13.880000114440918
2023-10-06,13.90999984741211
2023-10-09,14.010000228881836
2023-10-10,14.220000267028809
2023-10-11,14.449999809265137
2023-10-12,14.220000267028809
2023-10-13,14.229999542236328
2023-10-16,14.5600004196167
2023-10-17,14.600000381469727
2023-10-18,14.460000038146973
2023-10-19,14.010000228881836
2023-10-20,14.039999961853027
2023-10-23,14.0
2023-10-24,14.520000457763672
2023-10-25,14.149999618530273
2023-10-26,13.890000343322754
2023-10-27,13.40999984741211
2023-10-30,13.550000190734863
2023-10-31,13.640000343322754
2023-11-01,13.920000076293945
2023-11-02,14.229999542236328
2023-11-03,13.859999656677246
2023-11-06,13.970000267028809
2023-11-07,13.960000038146973
2023-11-08,13.850000381469727
2023-11-09,13.640000343322754
2023-11-10,14.140000343322754
2023-11-13,14.180000305175781
2023-11-14,14.550000190734863
2023-11-15,14.470000267028809
2023-11-16,14.220000267028809
2023-11-17,14.300000190734863
2023-11-20,14.569999694824219
2023-11-21,14.470000267028809
2023-11-22,14.420000076293945
2023-11-24,14.510000228881836
2023-11-27,14.489999771118164
2023-11-28,14.520000457763672
2023-11-29,14.380000114440918
2023-11-30,14.600000381469727
2023-12-01,14.670000076293945
2023-12-04,14.4399995803833
2023-12-05,14.420000076293945
2023-12-06,14.079999923706055
2023-12-07,14.210000038146973
2023-12-08,14.140000343322754
2023-12-11,14.130000114440918
2023-12-12,14.140000343322754
2023-12-13,14.390000343322754
2023-12-14,14.359999656677246
2023-12-15,14.300000190734863
2023-12-18,14.25
2023-12-19,14.359999656677246
2023-12-20,14.3100004196167
2023-12-21,14.380000114440918
2023-12-22,14.479999542236328
2023-12-26,14.4399995803833
2023-12-27,14.520000457763672
2023-12-28,14.569999694824219
2023-12-29,14.270000457763672
2024-01-02,14.1899995803833
2024-01-03,14.130000114440918
2024-01-04,14.020000457763672
2024-01-05,13.640000343322754
2024-01-08,13.819999694824219
2024-01-09,13.710000038146973
2024-01-10,13.960000038146973
2024-01-11,13.930000305175781
2024-01-12,14.260000228881836
2024-01-16,14.079999923706055
2024-01-17,13.640000343322754
2024-01-18,13.4399995803833
2024-01-19,13.529999732971191
2024-01-22,13.720000267028809
2024-01-23,13.6899995803833
2024-01-24,13.210000038146973
2024-01-25,13.220000267028809
2024-01-26,13.390000343322754
2024-01-29,13.479999542236328
2024-01-30,13.579999923706055
2024-01-31,13.34000015258789
2024-02-01,13.4399995803833
2024-02-02,13.069999694824219
2024-02-05,12.90999984741211
2024-02-06,12.970000267028809
2024-02-07,12.949999809265137
2024-02-08,13.399999618530273
2024-02-09,13.859999656677246
2024-02-12,13.59000015258789
2024-02-13,13.520000457763672
2024-02-14,13.829999923706055
2024-02-15,13.84000015258789
2024-02-16,13.75
2024-02-20,13.800000190734863
2024-02-21,13.859999656677246
2024-02-22,13.880000114440918
2024-02-23,13.970000267028809
2024-02-26,13.9399995803833
2024-02-27,14.029999732971191
2024-02-28,14.0
2024-02-29,13.880000114440918
2024-03-01,13.989999771118164
2024-03-04,14.069999694824219
2024-03-05,13.930000305175781
2024-03-06,13.760000228881836
2024-03-07,13.680000305175781
2024-03-08,13.90999984741211
2024-03-11,13.970000267028809
2024-03-12,14.130000114440918
2024-03-13,14.210000038146973
2024-03-14,14.119999885559082
2024-03-15,14.130000114440918
2024-03-18,14.180000305175781
2024-03-19,14.449999809265137
2024-03-20,14.59000015258789
2024-03-21,14.65999984741211
2024-03-22,14.279999732971191
2024-03-25,14.449999809265137
2024-03-26,14.3100004196167
2024-03-27,14.579999923706055
2024-03-28,14.770000457763672
2024-04-01,14.710000038146973
2024-04-02,14.600000381469727
2024-04-03,14.550000190734863
2024-04-04,14.25
2024-04-05,14.479999542236328
2024-04-08,14.34000015258789
2024-04-09,14.3100004196167
2024-04-10,13.779999732971191
2024-04-11,13.779999732971191
2024-04-12,13.75
2024-04-15,13.6899995803833
2024-04-16,13.600000381469727
2024-04-17,13.460000038146973
2024-04-18,13.430000305175781
2024-04-19,13.65999984741211
2024-04-22,13.65999984741211
2024-04-23,13.779999732971191
2024-04-24,13.699999809265137
2024-04-25,13.649999618530273
2024-04-26,13.9399995803833
2024-04-29,14.170000076293945
2024-04-30,13.920000076293945
2024-05-01,13.930000305175781
2024-05-02,14.220000267028809
2024-05-03,14.350000381469727
2024-05-06,14.609999656677246
2024-05-07,14.739999771118164
2024-05-08,14.869999885559082
2024-05-09,14.489999771118164
2024-05-10,14.529999732971191
2024-05-13,14.489999771118164
2024-05-14,14.6899995803833
2024-05-15,14.510000228881836
2024-05-16,14.479999542236328
2024-05-17,14.329999923706055
2024-05-20,14.5
2024-05-21,14.390000343322754
2024-05-22,14.319999694824219
2024-05-23,14.149999618530273
2024-05-24,14.420000076293945
2024-05-28,14.270000457763672
2024-05-29,14.09000015258789
2024-05-30,14.380000114440918
2024-05-31,14.579999923706055
2024-06-03,14.569999694824219
2024-06-04,14.600000381469727
2024-06-05,14.420000076293945
2024-06-06,14.270000457763672
2024-06-07,13.989999771118164
2024-06-10,14.069999694824219
2024-06-11,13.989999771118164
2024-06-12,14.15999984741211
2024-06-13,14.239999771118164
2024-06-14,14.289999961853027
2024-06-17,14.3100004196167
2024-06-18,14.460000038146973
2024-06-20,14.5
2024-06-21,14.640000343322754
2024-06-24,14.960000038146973
2024-06-25,14.850000381469727
2024-06-26,14.819999694824219
2024-06-27,15.119999885559082
2024-06-28,15.399999618530273
2024-07-01,15.40999984741211
2024-07-02,15.460000038146973
2024-07-03,15.359999656677246
2024-07-05,15.390000343322754
2024-07-08,15.3100004196167
2024-07-09,15.149999618530273
2024-07-10,15.3100004196167
2024-07-11,15.640000343322754
2024-07-12,15.65999984741211
2024-07-15,16.079999923706055
2024-07-16,16.610000610351562
2024-07-17,16.59000015258789
2024-07-18,16.25
2024-07-19,16.440000534057617
2024-07-22,16.549999237060547
2024-07-23,16.649999618530273
2024-07-24,16.59000015258789
2024-07-25,16.34000015258789
2024-07-26,16.59000015258789
2024-07-29,16.479999542236328
2024-07-30,16.350000381469727
2024-07-31,16.229999542236328
2024-08-01,16.15999984741211
2024-08-02,16.43000030517578
2024-08-05,16.020000457763672
2024-08-06,16.479999542236328
2024-08-07,16.65999984741211
2024-08-08,16.459999084472656
2024-08-09,16.68000030517578
2024-08-12,16.299999237060547
2024-08-13,16.329999923706055
2024-08-14,16.43000030517578
2024-08-15,16.270000457763672
2024-08-16,16.190000534057617
2024-08-19,15.949999809265137
2024-08-20,16.299999237060547
2024-08-21,16.219999313354492
2024-08-22,16.15999984741211
2024-08-23,16.6299991607666
2024-08-26,16.530000686645508
2024-08-27,16.780000686645508
2024-08-28,16.790000915527344
2024-08-29,16.829999923706055
2024-08-30,17.040000915527344
2024-09-03,17.0
2024-09-04,17.299999237060547
2024-09-05,17.440000534057617
2024-09-06,17.25
2024-09-09,17.3700008392334
2024-09-10,17.6200008392334
2024-09-11,17.93000030517578
2024-09-12,18.350000381469727
2024-09-13,18.59000015258789
2024-09-16,18.790000915527344
2024-09-17,18.93000030517578
2024-09-18,19.0
2024-09-19,18.360000610351562
2024-09-20,18.639999389648438
2024-09-23,19.200000762939453
2024-09-24,18.969999313354492
2024-09-25,18.760000228881836
2024-09-26,18.3700008392334
2024-09-27,18.440000534057617
2024-09-30,18.610000610351562
2024-10-01,18.579999923706055
2024-10-02,18.40999984741211
2024-10-03,18.229999542236328
2024-10-04,17.969999313354492
2024-10-07,18.059999465942383
2024-10-08,17.889999389648438
2024-10-09,18.06999969482422
2024-10-10,17.739999771118164
2024-10-11,18.020000457763672
2024-10-14,18.18000030517578
2024-10-15,18.219999313354492
2024-10-16,18.43000030517578
2024-10-17,18.219999313354492
2024-10-18,18.68000030517578
2024-10-21,18.59000015258789
2024-10-22,18.670000076293945
2024-10-23,18.989999771118164
2024-10-24,19.010000228881836
2024-10-25,18.799999237060547
2024-10-28,19.06999969482422
2024-10-29,19.270000457763672
2024-10-30,19.579999923706055
2024-10-31,19.399999618530273
2024-11-01,18.639999389648438
2024-11-04,18.68000030517578
2024-11-05,18.770000457763672
2024-11-06,18.479999542236328
2024-11-07,19.31999969482422
2024-11-08,19.549999237060547
2024-11-11,19.670000076293945
2024-11-12,19.540000915527344
2024-11-13,18.709999084472656
2024-11-14,18.239999771118164
2024-11-15,18.18000030517578
2024-11-18,18.110000610351562
2024-11-19,18.56999969482422
2024-11-20,18.389999389648438
2024-11-21,18.350000381469727
