Date,LBTYB
2022-02-28,26.950000762939453
2022-03-01,25.860000610351562
2022-03-02,26.899999618530273
2022-03-03,25.950000762939453
2022-03-04,24.709999084472656
2022-03-07,24.219999313354492
2022-03-08,24.219999313354492
2022-03-09,24.549999237060547
2022-03-10,24.549999237060547
2022-03-11,25.239999771118164
2022-03-14,25.239999771118164
2022-03-15,25.239999771118164
2022-03-16,25.31999969482422
2022-03-17,25.31999969482422
2022-03-18,25.93000030517578
2022-03-21,25.93000030517578
2022-03-22,25.93000030517578
2022-03-23,25.93000030517578
2022-03-24,25.93000030517578
2022-03-25,25.93000030517578
2022-03-28,25.93000030517578
2022-03-29,26.260000228881836
2022-03-30,26.260000228881836
2022-03-31,26.260000228881836
2022-04-01,25.989999771118164
2022-04-04,25.989999771118164
2022-04-05,26.200000762939453
2022-04-06,26.200000762939453
2022-04-07,26.200000762939453
2022-04-08,26.200000762939453
2022-04-11,26.200000762939453
2022-04-12,25.520000457763672
2022-04-13,25.520000457763672
2022-04-14,25.520000457763672
2022-04-18,25.010000228881836
2022-04-19,25.56999969482422
2022-04-20,25.170000076293945
2022-04-21,25.170000076293945
2022-04-22,25.170000076293945
2022-04-25,25.170000076293945
2022-04-26,23.540000915527344
2022-04-27,23.540000915527344
2022-04-28,23.540000915527344
2022-04-29,23.540000915527344
2022-05-02,22.540000915527344
2022-05-03,22.540000915527344
2022-05-04,22.540000915527344
2022-05-05,22.540000915527344
2022-05-06,22.540000915527344
2022-05-09,22.540000915527344
2022-05-10,22.540000915527344
2022-05-11,22.540000915527344
2022-05-12,22.540000915527344
2022-05-13,22.540000915527344
2022-05-16,22.540000915527344
2022-05-17,22.540000915527344
2022-05-18,22.540000915527344
2022-05-19,22.540000915527344
2022-05-20,22.540000915527344
2022-05-23,22.540000915527344
2022-05-24,22.540000915527344
2022-05-25,23.889999389648438
2022-05-26,23.889999389648438
2022-05-27,23.889999389648438
2022-05-31,23.889999389648438
2022-06-01,23.889999389648438
2022-06-02,23.889999389648438
2022-06-03,23.889999389648438
2022-06-06,23.889999389648438
2022-06-07,23.809999465942383
2022-06-08,23.809999465942383
2022-06-09,23.809999465942383
2022-06-10,23.809999465942383
2022-06-13,22.450000762939453
2022-06-14,21.389999389648438
2022-06-15,21.389999389648438
2022-06-16,22.469999313354492
2022-06-17,21.940000534057617
2022-06-21,21.940000534057617
2022-06-22,21.940000534057617
2022-06-23,21.940000534057617
2022-06-24,21.940000534057617
2022-06-27,22.399999618530273
2022-06-28,22.399999618530273
2022-06-29,22.399999618530273
2022-06-30,22.399999618530273
2022-07-01,22.399999618530273
2022-07-05,21.950000762939453
2022-07-06,21.950000762939453
2022-07-07,21.950000762939453
2022-07-08,21.950000762939453
2022-07-11,21.950000762939453
2022-07-12,20.84000015258789
2022-07-13,20.84000015258789
2022-07-14,20.84000015258789
2022-07-15,20.84000015258789
2022-07-18,21.049999237060547
2022-07-19,21.049999237060547
2022-07-20,21.049999237060547
2022-07-21,21.049999237060547
2022-07-22,21.049999237060547
2022-07-25,21.049999237060547
2022-07-26,21.049999237060547
2022-07-27,21.40999984741211
2022-07-28,21.40999984741211
2022-07-29,21.75
2022-08-01,23.389999389648438
2022-08-02,23.559999465942383
2022-08-03,21.670000076293945
2022-08-04,21.670000076293945
2022-08-05,21.670000076293945
2022-08-08,21.770000457763672
2022-08-09,21.770000457763672
2022-08-10,21.770000457763672
2022-08-11,21.770000457763672
2022-08-12,21.770000457763672
2022-08-15,21.770000457763672
2022-08-16,21.770000457763672
2022-08-17,21.770000457763672
2022-08-18,21.770000457763672
2022-08-19,21.770000457763672
2022-08-22,21.770000457763672
2022-08-23,21.770000457763672
2022-08-24,21.770000457763672
2022-08-25,21.770000457763672
2022-08-26,21.770000457763672
2022-08-29,21.0
2022-08-30,21.0
2022-08-31,21.0
2022-09-01,21.0
2022-09-02,21.0
2022-09-06,20.15999984741211
2022-09-07,20.15999984741211
2022-09-08,20.15999984741211
2022-09-09,19.3799991607666
2022-09-12,19.3799991607666
2022-09-13,19.3799991607666
2022-09-14,19.3799991607666
2022-09-15,19.3799991607666
2022-09-16,18.25
2022-09-19,18.25
2022-09-20,18.25
2022-09-21,18.25
2022-09-22,18.25
2022-09-23,18.25
2022-09-26,18.25
2022-09-27,18.25
2022-09-28,18.25
2022-09-29,18.25
2022-09-30,17.25
2022-10-03,17.25
2022-10-04,17.290000915527344
2022-10-05,17.280000686645508
2022-10-06,17.280000686645508
2022-10-07,17.280000686645508
2022-10-10,16.75
2022-10-11,16.299999237060547
2022-10-12,16.299999237060547
2022-10-13,16.299999237060547
2022-10-14,16.299999237060547
2022-10-17,16.59000015258789
2022-10-18,16.59000015258789
2022-10-19,16.59000015258789
2022-10-20,16.760000228881836
2022-10-21,16.760000228881836
2022-10-24,16.760000228881836
2022-10-25,16.760000228881836
2022-10-26,16.760000228881836
2022-10-27,16.760000228881836
2022-10-28,16.760000228881836
2022-10-31,16.780000686645508
2022-11-01,16.780000686645508
2022-11-02,16.780000686645508
2022-11-03,16.780000686645508
2022-11-04,19.139999389648438
2022-11-07,18.389999389648438
2022-11-08,18.389999389648438
2022-11-09,18.399999618530273
2022-11-10,18.399999618530273
2022-11-11,18.399999618530273
2022-11-14,18.399999618530273
2022-11-15,18.399999618530273
2022-11-16,19.829999923706055
2022-11-17,19.829999923706055
2022-11-18,19.829999923706055
2022-11-21,19.56999969482422
2022-11-22,19.600000381469727
2022-11-23,19.600000381469727
2022-11-25,19.600000381469727
2022-11-28,19.600000381469727
2022-11-29,19.600000381469727
2022-11-30,19.600000381469727
2022-12-01,19.600000381469727
2022-12-02,19.600000381469727
2022-12-05,19.600000381469727
2022-12-06,19.010000228881836
2022-12-07,19.649999618530273
2022-12-08,19.649999618530273
2022-12-09,19.649999618530273
2022-12-12,19.649999618530273
2022-12-13,19.649999618530273
2022-12-14,19.649999618530273
2022-12-15,19.0
2022-12-16,19.0
2022-12-19,19.0
2022-12-20,19.0
2022-12-21,19.0
2022-12-22,19.0
2022-12-23,19.0
2022-12-27,19.0
2022-12-28,19.0
2022-12-29,19.0
2022-12-30,19.0
2023-01-03,19.0
2023-01-04,20.780000686645508
2023-01-05,20.780000686645508
2023-01-06,20.780000686645508
2023-01-09,20.780000686645508
2023-01-10,20.780000686645508
2023-01-11,20.780000686645508
2023-01-12,22.200000762939453
2023-01-13,22.200000762939453
2023-01-17,22.200000762939453
2023-01-18,21.209999084472656
2023-01-19,21.209999084472656
2023-01-20,21.209999084472656
2023-01-23,21.209999084472656
2023-01-24,21.209999084472656
2023-01-25,21.209999084472656
2023-01-26,21.43000030517578
2023-01-27,21.43000030517578
2023-01-30,21.43000030517578
2023-01-31,21.43000030517578
2023-02-01,21.43000030517578
2023-02-02,21.899999618530273
2023-02-03,21.899999618530273
2023-02-06,21.899999618530273
2023-02-07,21.899999618530273
2023-02-08,21.899999618530273
2023-02-09,21.899999618530273
2023-02-10,21.899999618530273
2023-02-13,21.899999618530273
2023-02-14,21.899999618530273
2023-02-15,21.899999618530273
2023-02-16,21.899999618530273
2023-02-17,21.899999618530273
2023-02-21,21.899999618530273
2023-02-22,21.899999618530273
2023-02-23,21.899999618530273
2023-02-24,21.459999084472656
2023-02-27,21.459999084472656
2023-02-28,21.459999084472656
2023-03-01,21.459999084472656
2023-03-02,21.459999084472656
2023-03-03,21.459999084472656
2023-03-06,21.459999084472656
2023-03-07,21.459999084472656
2023-03-08,21.459999084472656
2023-03-09,21.459999084472656
2023-03-10,21.459999084472656
2023-03-13,21.459999084472656
2023-03-14,18.5
2023-03-15,18.389999389648438
2023-03-16,18.389999389648438
2023-03-17,18.389999389648438
2023-03-20,18.389999389648438
2023-03-21,19.760000228881836
2023-03-22,19.760000228881836
2023-03-23,19.760000228881836
2023-03-24,19.760000228881836
2023-03-27,18.75
2023-03-28,19.8700008392334
2023-03-29,19.8700008392334
2023-03-30,19.219999313354492
2023-03-31,19.34000015258789
2023-04-03,19.84000015258789
2023-04-04,19.84000015258789
2023-04-05,19.84000015258789
2023-04-06,19.84000015258789
2023-04-10,19.84000015258789
2023-04-11,19.84000015258789
2023-04-12,19.84000015258789
2023-04-13,19.84000015258789
2023-04-14,19.84000015258789
2023-04-17,19.84000015258789
2023-04-18,19.84000015258789
2023-04-19,19.84000015258789
2023-04-20,19.84000015258789
2023-04-21,19.25
2023-04-24,19.25
2023-04-25,19.25
2023-04-26,19.25
2023-04-27,19.25
2023-04-28,19.25
2023-05-01,19.25
2023-05-02,19.25
2023-05-03,19.25
2023-05-04,19.25
2023-05-05,19.25
2023-05-08,19.25
2023-05-09,19.25
2023-05-10,19.25
2023-05-11,19.25
2023-05-12,19.25
2023-05-15,19.25
2023-05-16,19.25
2023-05-17,19.25
2023-05-18,19.25
2023-05-19,19.25
2023-05-22,19.25
2023-05-23,17.1299991607666
2023-05-24,17.0
2023-05-25,17.0
2023-05-26,17.0
2023-05-30,17.0
2023-05-31,17.0
2023-06-01,17.0
2023-06-02,17.0
2023-06-05,16.299999237060547
2023-06-06,16.299999237060547
2023-06-07,16.299999237060547
2023-06-08,16.299999237060547
2023-06-09,16.299999237060547
2023-06-12,16.299999237060547
2023-06-13,16.299999237060547
2023-06-14,16.299999237060547
2023-06-15,17.40999984741211
2023-06-16,16.6200008392334
2023-06-20,16.6200008392334
2023-06-21,16.6200008392334
2023-06-22,16.6200008392334
2023-06-23,16.6200008392334
2023-06-26,16.6200008392334
2023-06-27,16.6200008392334
2023-06-28,16.6200008392334
2023-06-29,16.6200008392334
2023-06-30,16.6200008392334
2023-07-03,16.6200008392334
2023-07-05,16.6200008392334
2023-07-06,16.6200008392334
2023-07-07,17.790000915527344
2023-07-10,17.790000915527344
2023-07-11,17.829999923706055
2023-07-12,17.93000030517578
2023-07-13,17.93000030517578
2023-07-14,17.93000030517578
2023-07-17,17.93000030517578
2023-07-18,18.540000915527344
2023-07-19,18.540000915527344
2023-07-20,18.540000915527344
2023-07-21,18.540000915527344
2023-07-24,19.75
2023-07-25,18.700000762939453
2023-07-26,18.0
2023-07-27,18.0
2023-07-28,18.0
2023-07-31,19.079999923706055
