Date,APPF
2022-06-03,101.7699966430664
2022-06-06,99.33000183105469
2022-06-07,98.7300033569336
2022-06-08,97.91999816894531
2022-06-09,95.0199966430664
2022-06-10,93.68000030517578
2022-06-13,88.22000122070312
2022-06-14,86.51000213623047
2022-06-15,89.5199966430664
2022-06-16,87.4800033569336
2022-06-17,91.41000366210938
2022-06-21,91.68000030517578
2022-06-22,93.30000305175781
2022-06-23,98.83000183105469
2022-06-24,101.20999908447266
2022-06-27,96.98999786376953
2022-06-28,93.11000061035156
2022-06-29,91.97000122070312
2022-06-30,90.63999938964844
2022-07-01,93.75
2022-07-05,96.12999725341797
2022-07-06,98.5
2022-07-07,99.83999633789062
2022-07-08,100.55000305175781
2022-07-11,98.45999908447266
2022-07-12,92.66999816894531
2022-07-13,92.16000366210938
2022-07-14,93.06999969482422
2022-07-15,96.05000305175781
2022-07-18,94.25
2022-07-19,95.9800033569336
2022-07-20,98.83999633789062
2022-07-21,101.18000030517578
2022-07-22,99.22000122070312
2022-07-25,98.1500015258789
2022-07-26,95.73999786376953
2022-07-27,100.01000213623047
2022-07-28,103.98999786376953
2022-07-29,101.80999755859375
2022-08-01,102.5
2022-08-02,103.70999908447266
2022-08-03,106.05999755859375
2022-08-04,107.0
2022-08-05,108.41000366210938
2022-08-08,107.16000366210938
2022-08-09,106.5
2022-08-10,111.91999816894531
2022-08-11,109.9800033569336
2022-08-12,112.19000244140625
2022-08-15,112.95999908447266
2022-08-16,110.37000274658203
2022-08-17,108.83999633789062
2022-08-18,109.6500015258789
2022-08-19,107.02999877929688
2022-08-22,106.4000015258789
2022-08-23,106.88999938964844
2022-08-24,106.51000213623047
2022-08-25,107.19000244140625
2022-08-26,105.0
2022-08-29,102.01000213623047
2022-08-30,101.48999786376953
2022-08-31,101.37999725341797
2022-09-01,98.05000305175781
2022-09-02,96.44000244140625
2022-09-06,94.02999877929688
2022-09-07,97.16999816894531
2022-09-08,97.98999786376953
2022-09-09,100.68000030517578
2022-09-12,101.48999786376953
2022-09-13,97.76000213623047
2022-09-14,98.66000366210938
2022-09-15,101.62000274658203
2022-09-16,102.36000061035156
2022-09-19,103.83999633789062
2022-09-20,100.2300033569336
2022-09-21,99.87999725341797
2022-09-22,98.7300033569336
2022-09-23,99.77999877929688
2022-09-26,103.83000183105469
2022-09-27,103.7699966430664
2022-09-28,105.0999984741211
2022-09-29,109.4000015258789
2022-09-30,104.72000122070312
2022-10-03,108.26000213623047
2022-10-04,109.0
2022-10-05,109.91000366210938
2022-10-06,113.44000244140625
2022-10-07,112.13999938964844
2022-10-10,112.75
2022-10-11,111.5999984741211
2022-10-12,110.79000091552734
2022-10-13,106.08000183105469
2022-10-14,102.76000213623047
2022-10-17,104.0199966430664
2022-10-18,104.97000122070312
2022-10-19,102.20999908447266
2022-10-20,100.79000091552734
2022-10-21,97.77999877929688
2022-10-24,95.4800033569336
2022-10-25,100.91999816894531
2022-10-26,101.87999725341797
2022-10-27,106.31999969482422
2022-10-28,122.48999786376953
2022-10-31,125.37000274658203
2022-11-01,124.33999633789062
2022-11-02,119.5199966430664
2022-11-03,122.0
2022-11-04,114.26000213623047
2022-11-07,111.9000015258789
2022-11-08,114.5
2022-11-09,113.69000244140625
2022-11-10,120.70999908447266
2022-11-11,119.91999816894531
2022-11-14,116.44000244140625
2022-11-15,121.9000015258789
2022-11-16,122.44999694824219
2022-11-17,118.05000305175781
2022-11-18,119.13999938964844
2022-11-21,115.23999786376953
2022-11-22,116.97000122070312
2022-11-23,116.9000015258789
2022-11-25,115.94000244140625
2022-11-28,113.62000274658203
2022-11-29,110.4000015258789
2022-11-30,114.08999633789062
2022-12-01,118.1500015258789
2022-12-02,120.04000091552734
2022-12-05,116.05000305175781
2022-12-06,112.31999969482422
2022-12-07,110.20999908447266
2022-12-08,110.41999816894531
2022-12-09,107.56999969482422
2022-12-12,109.05000305175781
2022-12-13,112.3499984741211
2022-12-14,114.94999694824219
2022-12-15,107.9000015258789
2022-12-16,106.43000030517578
2022-12-19,105.81999969482422
2022-12-20,105.31999969482422
2022-12-21,107.91999816894531
2022-12-22,106.1500015258789
2022-12-23,104.58000183105469
2022-12-27,102.12000274658203
2022-12-28,100.22000122070312
2022-12-29,104.5
2022-12-30,105.37999725341797
2023-01-03,107.16999816894531
2023-01-04,111.0999984741211
2023-01-05,106.98999786376953
2023-01-06,111.31999969482422
2023-01-09,112.06999969482422
2023-01-10,115.6500015258789
2023-01-11,114.88999938964844
2023-01-12,119.70999908447266
2023-01-13,119.58999633789062
2023-01-17,119.20999908447266
2023-01-18,117.16999816894531
2023-01-19,113.93000030517578
2023-01-20,116.13999938964844
2023-01-23,116.83999633789062
2023-01-24,119.06999969482422
2023-01-25,113.0199966430664
2023-01-26,114.94000244140625
2023-01-27,106.01000213623047
2023-01-30,113.41000366210938
2023-01-31,112.33000183105469
2023-02-01,116.9800033569336
2023-02-02,119.45999908447266
2023-02-03,117.55000305175781
2023-02-06,116.44000244140625
2023-02-07,122.12000274658203
2023-02-08,124.56999969482422
2023-02-09,124.23999786376953
2023-02-10,124.30999755859375
2023-02-13,125.80999755859375
2023-02-14,126.58999633789062
2023-02-15,129.8800048828125
2023-02-16,127.86000061035156
2023-02-17,131.52000427246094
2023-02-21,128.9199981689453
2023-02-22,127.66999816894531
2023-02-23,131.24000549316406
2023-02-24,130.44000244140625
2023-02-27,132.02000427246094
2023-02-28,132.05999755859375
2023-03-01,129.74000549316406
2023-03-02,129.64999389648438
2023-03-03,129.5800018310547
2023-03-06,131.22999572753906
2023-03-07,126.86000061035156
2023-03-08,127.7300033569336
2023-03-09,121.79000091552734
2023-03-10,116.66000366210938
2023-03-13,116.9000015258789
2023-03-14,119.13999938964844
2023-03-15,120.20999908447266
2023-03-16,121.12999725341797
2023-03-17,117.11000061035156
2023-03-20,117.9800033569336
2023-03-21,120.44000244140625
2023-03-22,116.56999969482422
2023-03-23,118.0199966430664
2023-03-24,118.61000061035156
2023-03-27,119.94000244140625
2023-03-28,120.1500015258789
2023-03-29,122.05000305175781
2023-03-30,123.30999755859375
2023-03-31,124.4800033569336
2023-04-03,127.58999633789062
2023-04-04,126.76000213623047
2023-04-05,123.13999938964844
2023-04-06,125.48999786376953
2023-04-10,127.0199966430664
2023-04-11,127.73999786376953
2023-04-12,126.62000274658203
2023-04-13,128.67999267578125
2023-04-14,128.10000610351562
2023-04-17,129.6300048828125
2023-04-18,130.02000427246094
2023-04-19,131.88999938964844
2023-04-20,129.77000427246094
2023-04-21,133.22000122070312
2023-04-24,131.83999633789062
2023-04-25,124.47000122070312
2023-04-26,124.86000061035156
2023-04-27,128.85000610351562
2023-04-28,139.6199951171875
2023-05-01,139.94000244140625
2023-05-02,137.52999877929688
2023-05-03,136.63999938964844
2023-05-04,133.88999938964844
2023-05-05,137.13999938964844
2023-05-08,137.82000732421875
2023-05-09,140.30999755859375
2023-05-10,142.63999938964844
2023-05-11,143.75
2023-05-12,141.3300018310547
2023-05-15,141.66000366210938
2023-05-16,139.82000732421875
2023-05-17,142.1699981689453
2023-05-18,144.58999633789062
2023-05-19,143.58999633789062
2023-05-22,145.3300018310547
2023-05-23,142.89999389648438
2023-05-24,141.82000732421875
2023-05-25,140.5
2023-05-26,142.8300018310547
2023-05-30,140.49000549316406
2023-05-31,143.14999389648438
2023-06-01,144.4499969482422
2023-06-02,159.8699951171875
2023-06-05,155.0500030517578
2023-06-06,155.52999877929688
2023-06-07,156.0500030517578
2023-06-08,162.1699981689453
2023-06-09,162.3800048828125
2023-06-12,173.82000732421875
2023-06-13,173.17999267578125
2023-06-14,173.82000732421875
2023-06-15,175.64999389648438
2023-06-16,173.24000549316406
2023-06-20,172.6300048828125
2023-06-21,169.80999755859375
2023-06-22,167.3699951171875
2023-06-23,166.02000427246094
2023-06-26,162.7899932861328
2023-06-27,167.0399932861328
2023-06-28,169.41000366210938
2023-06-29,170.7899932861328
2023-06-30,172.13999938964844
2023-07-03,172.8300018310547
2023-07-05,172.67999267578125
2023-07-06,170.77000427246094
2023-07-07,171.72000122070312
2023-07-10,174.92999267578125
2023-07-11,176.55999755859375
2023-07-12,182.36000061035156
2023-07-13,186.27000427246094
2023-07-14,188.49000549316406
2023-07-17,193.16000366210938
2023-07-18,193.9199981689453
2023-07-19,192.94000244140625
2023-07-20,187.50999450683594
2023-07-21,183.97000122070312
2023-07-24,182.77999877929688
2023-07-25,183.91000366210938
2023-07-26,178.00999450683594
2023-07-27,175.82000732421875
2023-07-28,179.38999938964844
2023-07-31,180.58999633789062
2023-08-01,184.1699981689453
2023-08-02,174.25
2023-08-03,175.17999267578125
2023-08-04,175.52999877929688
2023-08-07,177.8800048828125
2023-08-08,175.16000366210938
2023-08-09,173.9600067138672
2023-08-10,172.61000061035156
2023-08-11,172.44000244140625
2023-08-14,169.91000366210938
2023-08-15,166.91000366210938
2023-08-16,164.69000244140625
2023-08-17,166.99000549316406
2023-08-18,166.9600067138672
2023-08-21,185.16000366210938
2023-08-22,183.72999572753906
2023-08-23,184.97000122070312
2023-08-24,182.36000061035156
2023-08-25,183.82000732421875
2023-08-28,194.69000244140625
2023-08-29,191.8800048828125
2023-08-30,192.17999267578125
2023-08-31,192.77000427246094
2023-09-01,193.82000732421875
2023-09-05,196.83999633789062
2023-09-06,194.24000549316406
2023-09-07,195.57000732421875
2023-09-08,193.10000610351562
2023-09-11,190.00999450683594
2023-09-12,186.99000549316406
2023-09-13,181.27000427246094
2023-09-14,181.22000122070312
2023-09-15,179.97999572753906
2023-09-18,179.58999633789062
2023-09-19,180.17999267578125
2023-09-20,182.72000122070312
2023-09-21,178.11000061035156
2023-09-22,178.83999633789062
2023-09-25,180.22000122070312
2023-09-26,173.25
2023-09-27,178.72000122070312
2023-09-28,181.69000244140625
2023-09-29,182.6300048828125
2023-10-02,184.52000427246094
2023-10-03,181.1300048828125
2023-10-04,186.25
2023-10-05,189.35000610351562
2023-10-06,193.3800048828125
2023-10-09,195.1699981689453
2023-10-10,192.27000427246094
2023-10-11,189.27000427246094
2023-10-12,182.8699951171875
2023-10-13,180.6699981689453
2023-10-16,185.17999267578125
2023-10-17,185.75
2023-10-18,181.11000061035156
2023-10-19,183.97000122070312
2023-10-20,178.11000061035156
2023-10-23,179.75
2023-10-24,181.44000244140625
2023-10-25,176.25
2023-10-26,176.77000427246094
2023-10-27,187.94000244140625
2023-10-30,183.58999633789062
2023-10-31,187.57000732421875
2023-11-01,184.14999389648438
2023-11-02,187.94000244140625
2023-11-03,198.05999755859375
2023-11-06,198.89999389648438
2023-11-07,198.02999877929688
2023-11-08,201.86000061035156
2023-11-09,198.82000732421875
2023-11-10,198.85000610351562
2023-11-13,198.27999877929688
2023-11-14,210.97999572753906
2023-11-15,200.36000061035156
2023-11-16,199.4499969482422
2023-11-17,200.55999755859375
2023-11-20,200.0500030517578
2023-11-21,196.50999450683594
2023-11-22,197.02999877929688
2023-11-24,193.2100067138672
2023-11-27,194.77999877929688
2023-11-28,190.22999572753906
2023-11-29,189.07000732421875
2023-11-30,189.25
2023-12-01,187.8300018310547
2023-12-04,193.3300018310547
2023-12-05,194.6699981689453
2023-12-06,189.17999267578125
2023-12-07,181.24000549316406
2023-12-08,182.99000549316406
2023-12-11,182.07000732421875
2023-12-12,180.82000732421875
2023-12-13,183.3300018310547
2023-12-14,180.17999267578125
2023-12-15,178.61000061035156
2023-12-18,177.0
2023-12-19,177.66000366210938
2023-12-20,174.74000549316406
2023-12-21,176.8699951171875
2023-12-22,177.24000549316406
2023-12-26,175.9199981689453
2023-12-27,174.17999267578125
2023-12-28,173.16000366210938
2023-12-29,173.24000549316406
2024-01-02,169.2100067138672
2024-01-03,166.8300018310547
2024-01-04,165.7899932861328
2024-01-05,164.35000610351562
2024-01-08,167.61000061035156
2024-01-09,174.2100067138672
2024-01-10,176.44000244140625
2024-01-11,179.86000061035156
2024-01-12,181.0800018310547
2024-01-16,175.19000244140625
2024-01-17,174.75999450683594
2024-01-18,176.30999755859375
2024-01-19,177.39999389648438
2024-01-22,182.07000732421875
2024-01-23,180.5500030517578
2024-01-24,176.5
2024-01-25,174.3800048828125
2024-01-26,223.66000366210938
2024-01-29,229.69000244140625
2024-01-30,225.4600067138672
2024-01-31,219.25999450683594
2024-02-01,226.67999267578125
2024-02-02,227.77000427246094
2024-02-05,223.3000030517578
2024-02-06,227.72000122070312
2024-02-07,233.32000732421875
2024-02-08,236.72999572753906
2024-02-09,233.7100067138672
2024-02-12,234.1999969482422
2024-02-13,230.05999755859375
2024-02-14,233.27999877929688
2024-02-15,240.82000732421875
2024-02-16,233.4600067138672
2024-02-20,233.2100067138672
2024-02-21,227.36000061035156
2024-02-22,230.24000549316406
2024-02-23,236.30999755859375
2024-02-26,239.19000244140625
2024-02-27,239.72999572753906
2024-02-28,240.9600067138672
2024-02-29,242.08999633789062
2024-03-01,242.1300048828125
2024-03-04,238.75
2024-03-05,229.58999633789062
2024-03-06,225.11000061035156
2024-03-07,228.75
2024-03-08,227.72999572753906
2024-03-11,227.75999450683594
2024-03-12,224.27000427246094
2024-03-13,225.82000732421875
2024-03-14,222.89999389648438
2024-03-15,221.4600067138672
2024-03-18,221.47000122070312
2024-03-19,223.41000366210938
2024-03-20,227.82000732421875
2024-03-21,233.74000549316406
2024-03-22,233.32000732421875
2024-03-25,226.49000549316406
2024-03-26,248.7100067138672
2024-03-27,247.6699981689453
2024-03-28,246.74000549316406
2024-04-01,241.17999267578125
2024-04-02,235.74000549316406
2024-04-03,233.5
2024-04-04,230.00999450683594
2024-04-05,232.3300018310547
2024-04-08,233.1999969482422
2024-04-09,232.49000549316406
2024-04-10,225.39999389648438
2024-04-11,224.08999633789062
2024-04-12,221.4250030517578
2024-04-15,215.6999969482422
2024-04-16,214.5800018310547
2024-04-17,216.72000122070312
2024-04-18,212.49000549316406
2024-04-19,208.5
2024-04-22,214.7899932861328
2024-04-23,219.3300018310547
2024-04-24,215.89999389648438
2024-04-25,216.64999389648438
2024-04-26,242.75
2024-04-29,238.0500030517578
2024-04-30,226.77999877929688
2024-05-01,230.11000061035156
2024-05-02,236.0500030517578
2024-05-03,239.11000061035156
2024-05-06,247.36000061035156
2024-05-07,248.49000549316406
2024-05-08,244.91000366210938
2024-05-09,245.3000030517578
2024-05-10,247.30999755859375
2024-05-13,249.41000366210938
2024-05-14,247.19000244140625
2024-05-15,249.8699951171875
2024-05-16,246.8800048828125
2024-05-17,240.58999633789062
2024-05-20,243.13999938964844
2024-05-21,238.3699951171875
2024-05-22,237.17999267578125
2024-05-23,234.77999877929688
2024-05-24,230.39999389648438
2024-05-28,233.16000366210938
2024-05-29,230.6699981689453
2024-05-30,229.69000244140625
2024-05-31,228.32000732421875
2024-06-03,227.3699951171875
2024-06-04,226.9600067138672
2024-06-05,231.42999267578125
2024-06-06,231.74000549316406
2024-06-07,229.4499969482422
2024-06-10,231.3000030517578
2024-06-11,234.17999267578125
2024-06-12,240.07000732421875
2024-06-13,234.4199981689453
2024-06-14,231.52000427246094
2024-06-17,230.24000549316406
2024-06-18,231.75999450683594
2024-06-20,231.8699951171875
2024-06-21,231.82000732421875
2024-06-24,232.1300048828125
2024-06-25,238.6199951171875
2024-06-26,239.6999969482422
2024-06-27,248.88999938964844
2024-06-28,244.57000732421875
2024-07-01,243.36000061035156
2024-07-02,247.16000366210938
2024-07-03,249.97000122070312
2024-07-05,252.5800018310547
2024-07-08,252.5500030517578
2024-07-09,248.8699951171875
2024-07-10,247.9600067138672
2024-07-11,251.7100067138672
2024-07-12,264.3500061035156
2024-07-15,261.3599853515625
2024-07-16,264.6199951171875
2024-07-17,262.9800109863281
2024-07-18,263.6600036621094
2024-07-19,263.0199890136719
2024-07-22,269.7699890136719
2024-07-23,270.0199890136719
2024-07-24,256.6000061035156
2024-07-25,259.07000732421875
2024-07-26,230.9499969482422
2024-07-29,229.02000427246094
2024-07-30,219.52999877929688
2024-07-31,221.47999572753906
2024-08-01,215.69000244140625
2024-08-02,210.58999633789062
2024-08-05,204.3300018310547
2024-08-06,208.08999633789062
2024-08-07,211.7100067138672
2024-08-08,214.4199981689453
2024-08-09,213.9199981689453
2024-08-12,212.8000030517578
2024-08-13,217.16000366210938
2024-08-14,216.82000732421875
2024-08-15,221.22000122070312
2024-08-16,219.6999969482422
2024-08-19,223.5800018310547
2024-08-20,220.27999877929688
2024-08-21,227.83999633789062
2024-08-22,225.6199951171875
2024-08-23,229.4600067138672
2024-08-26,234.0500030517578
2024-08-27,232.8800048828125
2024-08-28,229.22000122070312
2024-08-29,232.13999938964844
2024-08-30,231.99000549316406
2024-09-03,229.41000366210938
2024-09-04,226.58999633789062
2024-09-05,228.27999877929688
2024-09-06,222.9199981689453
2024-09-09,221.99000549316406
2024-09-10,220.77000427246094
2024-09-11,224.1199951171875
2024-09-12,224.22999572753906
2024-09-13,225.83999633789062
2024-09-16,227.14999389648438
2024-09-17,229.19000244140625
2024-09-18,229.08999633789062
2024-09-19,231.82000732421875
2024-09-20,233.7899932861328
2024-09-23,236.19000244140625
2024-09-24,238.50999450683594
2024-09-25,234.13999938964844
2024-09-26,236.32000732421875
2024-09-27,234.5399932861328
2024-09-30,235.39999389648438
2024-10-01,232.1999969482422
2024-10-02,226.9199981689453
2024-10-03,227.0
2024-10-04,227.1199951171875
2024-10-07,223.30999755859375
2024-10-08,226.1300048828125
2024-10-09,225.16000366210938
2024-10-10,222.16000366210938
2024-10-11,226.27000427246094
2024-10-14,226.52999877929688
2024-10-15,201.97000122070312
2024-10-16,203.33999633789062
2024-10-17,201.61000061035156
2024-10-18,201.13999938964844
2024-10-21,200.59500122070312
2024-10-22,198.42999267578125
2024-10-23,195.52000427246094
2024-10-24,192.07000732421875
2024-10-25,212.33999633789062
2024-10-28,210.3699951171875
2024-10-29,216.38999938964844
2024-10-30,217.6300048828125
2024-10-31,207.8699951171875
2024-11-01,208.52000427246094
2024-11-04,212.0
2024-11-05,216.08999633789062
2024-11-06,228.10000610351562
2024-11-07,228.38999938964844
2024-11-08,228.1999969482422
2024-11-11,233.47000122070312
2024-11-12,235.25999450683594
2024-11-13,234.3000030517578
2024-11-14,233.36000061035156
2024-11-15,230.02000427246094
2024-11-18,229.3300018310547
2024-11-19,228.5500030517578
2024-11-20,230.64999389648438
2024-11-21,236.72999572753906
