Date,NDAQ
2022-08-17,64.59333038330078
2022-08-18,64.04000091552734
2022-08-19,62.369998931884766
2022-08-22,61.94333267211914
2022-08-23,61.439998626708984
2022-08-24,62.073333740234375
2022-08-25,62.39666748046875
2022-08-26,60.689998626708984
2022-08-29,59.70000076293945
2022-08-30,59.599998474121094
2022-08-31,59.529998779296875
2022-09-01,59.9900016784668
2022-09-02,59.68000030517578
2022-09-06,60.619998931884766
2022-09-07,62.41999816894531
2022-09-08,63.09000015258789
2022-09-09,63.2599983215332
2022-09-12,64.11000061035156
2022-09-13,61.849998474121094
2022-09-14,62.029998779296875
2022-09-15,61.11000061035156
2022-09-16,61.0099983215332
2022-09-19,60.72999954223633
2022-09-20,59.20000076293945
2022-09-21,58.56999969482422
2022-09-22,57.400001525878906
2022-09-23,56.93000030517578
2022-09-26,56.56999969482422
2022-09-27,56.959999084472656
2022-09-28,58.31999969482422
2022-09-29,57.11000061035156
2022-09-30,56.68000030517578
2022-10-03,58.33000183105469
2022-10-04,59.900001525878906
2022-10-05,59.720001220703125
2022-10-06,59.5099983215332
2022-10-07,57.65999984741211
2022-10-10,57.70000076293945
2022-10-11,58.099998474121094
2022-10-12,57.58000183105469
2022-10-13,58.54999923706055
2022-10-14,54.75
2022-10-17,56.75
2022-10-18,57.209999084472656
2022-10-19,56.0
2022-10-20,56.84000015258789
2022-10-21,57.7400016784668
2022-10-24,58.77000045776367
2022-10-25,60.54999923706055
2022-10-26,60.029998779296875
2022-10-27,60.650001525878906
2022-10-28,62.279998779296875
2022-10-31,62.2400016784668
2022-11-01,62.349998474121094
2022-11-02,60.720001220703125
2022-11-03,61.56999969482422
2022-11-04,61.900001525878906
2022-11-07,62.40999984741211
2022-11-08,64.56999969482422
2022-11-09,63.61000061035156
2022-11-10,66.20999908447266
2022-11-11,66.4000015258789
2022-11-14,66.04000091552734
2022-11-15,64.79000091552734
2022-11-16,65.36000061035156
2022-11-17,64.86000061035156
2022-11-18,65.5199966430664
2022-11-21,65.95999908447266
2022-11-22,66.5199966430664
2022-11-23,67.12999725341797
2022-11-25,67.1500015258789
2022-11-28,66.2699966430664
2022-11-29,66.0999984741211
2022-11-30,68.45999908447266
2022-12-01,68.48999786376953
2022-12-02,68.9800033569336
2022-12-05,67.86000061035156
2022-12-06,67.01000213623047
2022-12-07,64.83999633789062
2022-12-08,64.19000244140625
2022-12-09,63.20000076293945
2022-12-12,64.68000030517578
2022-12-13,64.98999786376953
2022-12-14,63.59000015258789
2022-12-15,61.7400016784668
2022-12-16,60.619998931884766
2022-12-19,60.459999084472656
2022-12-20,60.119998931884766
2022-12-21,61.5099983215332
2022-12-22,61.060001373291016
2022-12-23,61.279998779296875
2022-12-27,60.97999954223633
2022-12-28,60.70000076293945
2022-12-29,61.869998931884766
2022-12-30,61.349998474121094
2023-01-03,61.7599983215332
2023-01-04,61.650001525878906
2023-01-05,60.2400016784668
2023-01-06,61.650001525878906
2023-01-09,62.61000061035156
2023-01-10,62.540000915527344
2023-01-11,63.02000045776367
2023-01-12,62.9900016784668
2023-01-13,63.349998474121094
2023-01-17,63.369998931884766
2023-01-18,62.79999923706055
2023-01-19,61.0
2023-01-20,62.060001373291016
2023-01-23,62.31999969482422
2023-01-24,61.91999816894531
2023-01-25,58.29999923706055
2023-01-26,60.11000061035156
2023-01-27,60.5
2023-01-30,59.650001525878906
2023-01-31,60.189998626708984
2023-02-01,59.5
2023-02-02,60.56999969482422
2023-02-03,60.54999923706055
2023-02-06,59.29999923706055
2023-02-07,59.95000076293945
2023-02-08,59.63999938964844
2023-02-09,58.97999954223633
2023-02-10,59.619998931884766
2023-02-13,59.59000015258789
2023-02-14,58.619998931884766
2023-02-15,59.15999984741211
2023-02-16,58.439998626708984
2023-02-17,58.560001373291016
2023-02-21,56.779998779296875
2023-02-22,57.099998474121094
2023-02-23,57.20000076293945
2023-02-24,57.04999923706055
2023-02-27,56.349998474121094
2023-02-28,56.060001373291016
2023-03-01,55.54999923706055
2023-03-02,56.0
2023-03-03,56.220001220703125
2023-03-06,56.06999969482422
2023-03-07,55.0099983215332
2023-03-08,55.130001068115234
2023-03-09,54.31999969482422
2023-03-10,52.599998474121094
2023-03-13,51.970001220703125
2023-03-14,52.7599983215332
2023-03-15,51.90999984741211
2023-03-16,53.11000061035156
2023-03-17,52.75
2023-03-20,52.91999816894531
2023-03-21,54.0099983215332
2023-03-22,52.939998626708984
2023-03-23,52.4900016784668
2023-03-24,53.06999969482422
2023-03-27,53.25
2023-03-28,52.939998626708984
2023-03-29,54.09000015258789
2023-03-30,54.029998779296875
2023-03-31,54.66999816894531
2023-04-03,54.400001525878906
2023-04-04,54.70000076293945
2023-04-05,54.560001373291016
2023-04-06,54.900001525878906
2023-04-10,54.380001068115234
2023-04-11,54.349998474121094
2023-04-12,54.88999938964844
2023-04-13,55.560001373291016
2023-04-14,55.15999984741211
2023-04-17,55.77000045776367
2023-04-18,55.61000061035156
2023-04-19,57.36000061035156
2023-04-20,56.4900016784668
2023-04-21,56.970001220703125
2023-04-24,56.58000183105469
2023-04-25,55.27000045776367
2023-04-26,54.130001068115234
2023-04-27,54.81999969482422
2023-04-28,55.369998931884766
2023-05-01,55.04999923706055
2023-05-02,54.27000045776367
2023-05-03,53.560001373291016
2023-05-04,53.790000915527344
2023-05-05,54.91999816894531
2023-05-08,54.91999816894531
2023-05-09,54.560001373291016
2023-05-10,55.20000076293945
2023-05-11,55.220001220703125
2023-05-12,55.13999938964844
2023-05-15,55.16999816894531
2023-05-16,54.540000915527344
2023-05-17,54.93000030517578
2023-05-18,55.220001220703125
2023-05-19,55.31999969482422
2023-05-22,55.459999084472656
2023-05-23,54.400001525878906
2023-05-24,53.86000061035156
2023-05-25,53.18000030517578
2023-05-26,54.220001220703125
2023-05-30,54.95000076293945
2023-05-31,55.349998474121094
2023-06-01,55.029998779296875
2023-06-02,56.33000183105469
2023-06-05,56.02000045776367
2023-06-06,57.130001068115234
2023-06-07,57.04999923706055
2023-06-08,57.66999816894531
2023-06-09,57.83000183105469
2023-06-12,51.0
2023-06-13,51.060001373291016
2023-06-14,51.15999984741211
2023-06-15,52.27000045776367
2023-06-16,51.220001220703125
2023-06-20,51.619998931884766
2023-06-21,50.560001373291016
2023-06-22,49.54999923706055
2023-06-23,49.63999938964844
2023-06-26,49.61000061035156
2023-06-27,49.81999969482422
2023-06-28,49.58000183105469
2023-06-29,49.849998474121094
2023-06-30,49.849998474121094
2023-07-03,49.70000076293945
2023-07-05,49.91999816894531
2023-07-06,48.9900016784668
2023-07-07,48.970001220703125
2023-07-10,49.099998474121094
2023-07-11,49.709999084472656
2023-07-12,50.0
2023-07-13,51.16999816894531
2023-07-14,50.61000061035156
2023-07-17,50.900001525878906
2023-07-18,51.380001068115234
2023-07-19,50.43000030517578
2023-07-20,49.61000061035156
2023-07-21,50.709999084472656
2023-07-24,51.04999923706055
2023-07-25,51.06999969482422
2023-07-26,50.91999816894531
2023-07-27,50.27000045776367
2023-07-28,50.4900016784668
2023-07-31,50.4900016784668
2023-08-01,50.2400016784668
2023-08-02,49.66999816894531
2023-08-03,49.380001068115234
2023-08-04,49.45000076293945
2023-08-07,50.0
2023-08-08,50.040000915527344
2023-08-09,50.459999084472656
2023-08-10,51.5099983215332
2023-08-11,50.959999084472656
2023-08-14,51.08000183105469
2023-08-15,50.56999969482422
2023-08-16,50.849998474121094
2023-08-17,51.66999816894531
2023-08-18,51.79999923706055
2023-08-21,51.790000915527344
2023-08-22,51.959999084472656
2023-08-23,52.650001525878906
2023-08-24,52.33000183105469
2023-08-25,52.72999954223633
2023-08-28,53.16999816894531
2023-08-29,53.34000015258789
2023-08-30,52.65999984741211
2023-08-31,52.47999954223633
2023-09-01,51.939998626708984
2023-09-05,50.709999084472656
2023-09-06,51.58000183105469
2023-09-07,51.65999984741211
2023-09-08,51.43000030517578
2023-09-11,51.369998931884766
2023-09-12,51.470001220703125
2023-09-13,51.099998474121094
2023-09-14,51.470001220703125
2023-09-15,50.77000045776367
2023-09-18,51.02000045776367
2023-09-19,50.93000030517578
2023-09-20,50.56999969482422
2023-09-21,48.84000015258789
2023-09-22,48.66999816894531
2023-09-25,48.63999938964844
2023-09-26,47.97999954223633
2023-09-27,48.33000183105469
2023-09-28,48.91999816894531
2023-09-29,48.59000015258789
2023-10-02,48.41999816894531
2023-10-03,47.25
2023-10-04,48.779998779296875
2023-10-05,49.02000045776367
2023-10-06,49.61000061035156
2023-10-09,49.72999954223633
2023-10-10,49.869998931884766
2023-10-11,49.65999984741211
2023-10-12,49.31999969482422
2023-10-13,49.369998931884766
2023-10-16,50.29999923706055
2023-10-17,49.93000030517578
2023-10-18,51.91999816894531
2023-10-19,51.290000915527344
2023-10-20,50.599998474121094
2023-10-23,49.81999969482422
2023-10-24,49.459999084472656
2023-10-25,49.4900016784668
2023-10-26,49.70000076293945
2023-10-27,47.59000015258789
2023-10-30,48.90999984741211
2023-10-31,49.599998474121094
2023-11-01,48.709999084472656
2023-11-02,49.86000061035156
2023-11-03,50.220001220703125
2023-11-06,50.72999954223633
2023-11-07,51.189998626708984
2023-11-08,51.7400016784668
2023-11-09,51.41999816894531
2023-11-10,52.11000061035156
2023-11-13,52.09000015258789
2023-11-14,53.11000061035156
2023-11-15,53.31999969482422
2023-11-16,53.540000915527344
2023-11-17,53.47999954223633
2023-11-20,54.13999938964844
2023-11-21,54.619998931884766
2023-11-22,55.130001068115234
2023-11-24,55.29999923706055
2023-11-27,55.13999938964844
2023-11-28,55.58000183105469
2023-11-29,55.70000076293945
2023-11-30,55.84000015258789
2023-12-01,55.900001525878906
2023-12-04,56.22999954223633
2023-12-05,55.720001220703125
2023-12-06,55.84000015258789
2023-12-07,54.130001068115234
2023-12-08,53.970001220703125
2023-12-11,54.220001220703125
2023-12-12,54.16999816894531
2023-12-13,56.38999938964844
2023-12-14,56.11000061035156
2023-12-15,54.7400016784668
2023-12-18,55.380001068115234
2023-12-19,55.7599983215332
2023-12-20,55.150001525878906
2023-12-21,56.09000015258789
2023-12-22,57.040000915527344
2023-12-26,57.630001068115234
2023-12-27,57.9900016784668
2023-12-28,58.2400016784668
2023-12-29,58.13999938964844
2024-01-02,56.900001525878906
2024-01-03,55.9900016784668
2024-01-04,56.029998779296875
2024-01-05,55.66999816894531
2024-01-08,56.709999084472656
2024-01-09,56.369998931884766
2024-01-10,56.88999938964844
2024-01-11,56.540000915527344
2024-01-12,56.93000030517578
2024-01-16,56.459999084472656
2024-01-17,56.11000061035156
2024-01-18,56.83000183105469
2024-01-19,57.849998474121094
2024-01-22,58.15999984741211
2024-01-23,58.380001068115234
2024-01-24,58.20000076293945
2024-01-25,58.369998931884766
2024-01-26,58.619998931884766
2024-01-29,58.25
2024-01-30,58.45000076293945
2024-01-31,57.77000045776367
2024-02-01,57.09000015258789
2024-02-02,56.650001525878906
2024-02-05,55.97999954223633
2024-02-06,56.31999969482422
2024-02-07,56.90999984741211
2024-02-08,56.7599983215332
2024-02-09,57.25
2024-02-12,56.83000183105469
2024-02-13,55.70000076293945
2024-02-14,55.810001373291016
2024-02-15,55.4900016784668
2024-02-16,55.41999816894531
2024-02-20,55.540000915527344
2024-02-21,56.040000915527344
2024-02-22,56.560001373291016
2024-02-23,56.650001525878906
2024-02-26,56.189998626708984
2024-02-27,56.369998931884766
2024-02-28,56.31999969482422
2024-02-29,56.20000076293945
2024-03-01,56.529998779296875
2024-03-04,56.970001220703125
2024-03-05,56.93000030517578
2024-03-06,57.88999938964844
2024-03-07,59.130001068115234
2024-03-08,60.0099983215332
2024-03-11,60.029998779296875
2024-03-12,59.7400016784668
2024-03-13,59.540000915527344
2024-03-14,58.689998626708984
2024-03-15,59.68000030517578
2024-03-18,60.290000915527344
2024-03-19,62.459999084472656
2024-03-20,60.880001068115234
2024-03-21,61.84000015258789
2024-03-22,61.630001068115234
2024-03-25,61.060001373291016
2024-03-26,62.22999954223633
2024-03-27,63.0
2024-03-28,63.099998474121094
2024-04-01,62.290000915527344
2024-04-02,61.33000183105469
2024-04-03,61.58000183105469
2024-04-04,61.060001373291016
2024-04-05,62.040000915527344
2024-04-08,62.13999938964844
2024-04-09,63.560001373291016
2024-04-10,63.0099983215332
2024-04-11,63.060001373291016
2024-04-12,61.52000045776367
2024-04-15,60.189998626708984
2024-04-16,60.029998779296875
2024-04-17,60.0099983215332
2024-04-18,60.06999969482422
2024-04-19,60.349998474121094
2024-04-22,61.20000076293945
2024-04-23,61.09000015258789
2024-04-24,61.5
2024-04-25,60.290000915527344
2024-04-26,60.119998931884766
2024-04-29,60.08000183105469
2024-04-30,59.849998474121094
2024-05-01,59.880001068115234
2024-05-02,60.06999969482422
2024-05-03,60.869998931884766
2024-05-06,61.599998474121094
2024-05-07,60.900001525878906
2024-05-08,59.90999984741211
2024-05-09,60.18000030517578
2024-05-10,60.65999984741211
2024-05-13,60.619998931884766
2024-05-14,60.40999984741211
2024-05-15,61.349998474121094
2024-05-16,62.22999954223633
2024-05-17,62.7599983215332
2024-05-20,62.45000076293945
2024-05-21,62.439998626708984
2024-05-22,62.45000076293945
2024-05-23,61.52000045776367
2024-05-24,62.22999954223633
2024-05-28,60.20000076293945
2024-05-29,59.849998474121094
2024-05-30,59.04999923706055
2024-05-31,59.029998779296875
2024-06-03,58.7400016784668
2024-06-04,59.43000030517578
2024-06-05,59.709999084472656
2024-06-06,59.2599983215332
2024-06-07,58.779998779296875
2024-06-10,59.29999923706055
2024-06-11,59.02000045776367
2024-06-12,59.54999923706055
2024-06-13,59.20000076293945
2024-06-14,58.599998474121094
2024-06-17,58.630001068115234
2024-06-18,58.9900016784668
2024-06-20,59.22999954223633
2024-06-21,60.25
2024-06-24,60.099998474121094
2024-06-25,59.90999984741211
2024-06-26,59.7599983215332
2024-06-27,60.18000030517578
2024-06-28,60.2599983215332
2024-07-01,59.47999954223633
2024-07-02,59.959999084472656
2024-07-03,60.13999938964844
2024-07-05,60.380001068115234
2024-07-08,60.439998626708984
2024-07-09,60.810001373291016
2024-07-10,61.630001068115234
2024-07-11,62.20000076293945
2024-07-12,62.70000076293945
2024-07-15,63.0
2024-07-16,63.29999923706055
2024-07-17,63.4900016784668
2024-07-18,62.47999954223633
2024-07-19,62.5099983215332
2024-07-22,63.029998779296875
2024-07-23,63.130001068115234
2024-07-24,62.72999954223633
2024-07-25,67.26000213623047
2024-07-26,66.95999908447266
2024-07-29,67.91999816894531
2024-07-30,69.1500015258789
2024-07-31,67.68000030517578
2024-08-01,67.31999969482422
2024-08-02,66.86000061035156
2024-08-05,64.4000015258789
2024-08-06,66.19000244140625
2024-08-07,66.80000305175781
2024-08-08,68.04000091552734
2024-08-09,68.08999633789062
2024-08-12,67.9800033569336
2024-08-13,68.91999816894531
2024-08-14,69.30000305175781
2024-08-15,69.77999877929688
2024-08-16,69.83000183105469
2024-08-19,69.97000122070312
2024-08-20,70.08999633789062
2024-08-21,70.23999786376953
2024-08-22,70.62999725341797
2024-08-23,70.3499984741211
2024-08-26,70.58999633789062
2024-08-27,71.05000305175781
2024-08-28,70.94999694824219
2024-08-29,71.19000244140625
2024-08-30,72.08000183105469
2024-09-03,71.38999938964844
2024-09-04,73.4800033569336
2024-09-05,73.4000015258789
2024-09-06,71.94999694824219
2024-09-09,71.6500015258789
2024-09-10,71.75
2024-09-11,72.08000183105469
2024-09-12,72.56999969482422
2024-09-13,73.0
2024-09-16,73.30000305175781
2024-09-17,72.69999694824219
2024-09-18,72.9000015258789
2024-09-19,74.29000091552734
2024-09-20,74.29000091552734
2024-09-23,74.01000213623047
2024-09-24,73.66999816894531
2024-09-25,73.04000091552734
2024-09-26,72.55999755859375
2024-09-27,72.5999984741211
2024-09-30,73.01000213623047
2024-10-01,73.05000305175781
2024-10-02,72.98999786376953
2024-10-03,72.91999816894531
2024-10-04,72.12000274658203
2024-10-07,70.87000274658203
2024-10-08,72.19000244140625
2024-10-09,72.47000122070312
2024-10-10,71.83999633789062
2024-10-11,71.62000274658203
2024-10-14,72.56999969482422
2024-10-15,73.02999877929688
2024-10-16,73.76000213623047
2024-10-17,74.13999938964844
2024-10-18,74.91000366210938
2024-10-21,74.30000305175781
2024-10-22,74.29000091552734
2024-10-23,73.91000366210938
2024-10-24,75.23999786376953
2024-10-25,74.69000244140625
2024-10-28,75.33999633789062
2024-10-29,75.88999938964844
2024-10-30,75.55000305175781
2024-10-31,73.91999816894531
2024-11-01,74.31999969482422
2024-11-04,74.80999755859375
2024-11-05,76.13999938964844
2024-11-06,77.58999633789062
2024-11-07,78.18000030517578
2024-11-08,78.69000244140625
2024-11-11,79.66000366210938
2024-11-12,79.12999725341797
2024-11-13,79.87000274658203
2024-11-14,78.05999755859375
2024-11-15,78.76000213623047
2024-11-18,79.77999877929688
2024-11-19,80.16000366210938
2024-11-20,80.08000183105469
2024-11-21,80.87999725341797
