Date,FCFS
2022-06-16,64.7300033569336
2022-06-17,66.37999725341797
2022-06-21,67.0199966430664
2022-06-22,68.47000122070312
2022-06-23,69.20999908447266
2022-06-24,71.37999725341797
2022-06-27,70.62999725341797
2022-06-28,70.11000061035156
2022-06-29,70.38999938964844
2022-06-30,69.51000213623047
2022-07-01,70.0999984741211
2022-07-05,70.52999877929688
2022-07-06,69.37999725341797
2022-07-07,69.79000091552734
2022-07-08,69.47000122070312
2022-07-11,67.83999633789062
2022-07-12,67.30000305175781
2022-07-13,66.75
2022-07-14,64.23999786376953
2022-07-15,65.23999786376953
2022-07-18,64.62000274658203
2022-07-19,67.1500015258789
2022-07-20,67.83999633789062
2022-07-21,67.91999816894531
2022-07-22,67.62000274658203
2022-07-25,68.41000366210938
2022-07-26,64.66000366210938
2022-07-27,65.30000305175781
2022-07-28,72.11000061035156
2022-07-29,73.26000213623047
2022-08-01,72.7300033569336
2022-08-02,71.66000366210938
2022-08-03,73.29000091552734
2022-08-04,73.76000213623047
2022-08-05,73.05999755859375
2022-08-08,75.33000183105469
2022-08-09,75.04000091552734
2022-08-10,77.97000122070312
2022-08-11,77.80999755859375
2022-08-12,79.66000366210938
2022-08-15,80.58000183105469
2022-08-16,81.75
2022-08-17,80.52999877929688
2022-08-18,80.56999969482422
2022-08-19,78.33999633789062
2022-08-22,76.95999908447266
2022-08-23,77.02999877929688
2022-08-24,78.54000091552734
2022-08-25,80.33000183105469
2022-08-26,77.81999969482422
2022-08-29,77.20999908447266
2022-08-30,77.44999694824219
2022-08-31,77.95999908447266
2022-09-01,76.75
2022-09-02,74.86000061035156
2022-09-06,76.18000030517578
2022-09-07,79.12000274658203
2022-09-08,78.80000305175781
2022-09-09,79.98999786376953
2022-09-12,80.5
2022-09-13,78.33999633789062
2022-09-14,78.5999984741211
2022-09-15,78.5
2022-09-16,78.2300033569336
2022-09-19,81.37000274658203
2022-09-20,81.43000030517578
2022-09-21,80.25
2022-09-22,79.08999633789062
2022-09-23,77.81999969482422
2022-09-26,76.1500015258789
2022-09-27,74.45999908447266
2022-09-28,75.73999786376953
2022-09-29,75.45999908447266
2022-09-30,73.3499984741211
2022-10-03,74.72000122070312
2022-10-04,78.94000244140625
2022-10-05,78.80999755859375
2022-10-06,78.76000213623047
2022-10-07,77.79000091552734
2022-10-10,77.5
2022-10-11,78.2699966430664
2022-10-12,78.38999938964844
2022-10-13,79.1500015258789
2022-10-14,78.26000213623047
2022-10-17,81.5199966430664
2022-10-18,82.7699966430664
2022-10-19,81.97000122070312
2022-10-20,81.36000061035156
2022-10-21,83.62999725341797
2022-10-24,84.19999694824219
2022-10-25,86.66000366210938
2022-10-26,86.55999755859375
2022-10-27,94.20999908447266
2022-10-28,95.1500015258789
2022-10-31,98.44999694824219
2022-11-01,96.9000015258789
2022-11-02,94.94999694824219
2022-11-03,94.5
2022-11-04,95.43000030517578
2022-11-07,94.37999725341797
2022-11-08,95.3499984741211
2022-11-09,93.12000274658203
2022-11-10,94.33000183105469
2022-11-11,93.61000061035156
2022-11-14,90.87999725341797
2022-11-15,91.8499984741211
2022-11-16,90.16000366210938
2022-11-17,89.62999725341797
2022-11-18,90.0
2022-11-21,93.98999786376953
2022-11-22,96.0
2022-11-23,94.05999755859375
2022-11-25,93.31999969482422
2022-11-28,92.66000366210938
2022-11-29,92.55000305175781
2022-11-30,93.86000061035156
2022-12-01,93.66000366210938
2022-12-02,93.51000213623047
2022-12-05,91.58999633789062
2022-12-06,90.94999694824219
2022-12-07,90.2300033569336
2022-12-08,90.69999694824219
2022-12-09,91.08000183105469
2022-12-12,91.8499984741211
2022-12-13,92.69999694824219
2022-12-14,90.93000030517578
2022-12-15,87.4800033569336
2022-12-16,88.52999877929688
2022-12-19,86.55000305175781
2022-12-20,86.69999694824219
2022-12-21,87.8499984741211
2022-12-22,87.95999908447266
2022-12-23,87.93000030517578
2022-12-27,87.9000015258789
2022-12-28,87.30000305175781
2022-12-29,88.12999725341797
2022-12-30,86.91000366210938
2023-01-03,88.0
2023-01-04,86.69999694824219
2023-01-05,88.0
2023-01-06,89.30999755859375
2023-01-09,90.12999725341797
2023-01-10,89.79000091552734
2023-01-11,89.58000183105469
2023-01-12,90.12000274658203
2023-01-13,89.54000091552734
2023-01-17,87.69999694824219
2023-01-18,86.63999938964844
2023-01-19,88.0
2023-01-20,89.05999755859375
2023-01-23,91.68000030517578
2023-01-24,90.91000366210938
2023-01-25,90.5
2023-01-26,91.11000061035156
2023-01-27,90.52999877929688
2023-01-30,90.94000244140625
2023-01-31,92.18000030517578
2023-02-01,91.76000213623047
2023-02-02,91.05000305175781
2023-02-03,89.56999969482422
2023-02-06,88.2699966430664
2023-02-07,90.06999969482422
2023-02-08,93.27999877929688
2023-02-09,90.5199966430664
2023-02-10,89.55000305175781
2023-02-13,90.04000091552734
2023-02-14,90.19000244140625
2023-02-15,90.52999877929688
2023-02-16,91.19999694824219
2023-02-17,91.05000305175781
2023-02-21,88.16999816894531
2023-02-22,89.36000061035156
2023-02-23,88.70999908447266
2023-02-24,88.69000244140625
2023-02-27,88.62000274658203
2023-02-28,88.25
2023-03-01,88.63999938964844
2023-03-02,89.16000366210938
2023-03-03,90.05999755859375
2023-03-06,89.08000183105469
2023-03-07,88.30999755859375
2023-03-08,87.54000091552734
2023-03-09,88.16999816894531
2023-03-10,88.20999908447266
2023-03-13,88.08000183105469
2023-03-14,91.69000244140625
2023-03-15,92.0
2023-03-16,93.05000305175781
2023-03-17,89.54000091552734
2023-03-20,90.94999694824219
2023-03-21,94.55999755859375
2023-03-22,91.43000030517578
2023-03-23,92.29000091552734
2023-03-24,93.02999877929688
2023-03-27,93.04000091552734
2023-03-28,94.1500015258789
2023-03-29,94.58999633789062
2023-03-30,94.12000274658203
2023-03-31,95.37000274658203
2023-04-03,95.83999633789062
2023-04-04,93.7300033569336
2023-04-05,93.06999969482422
2023-04-06,93.26000213623047
2023-04-10,95.5999984741211
2023-04-11,96.30999755859375
2023-04-12,95.97000122070312
2023-04-13,96.51000213623047
2023-04-14,96.05999755859375
2023-04-17,96.72000122070312
2023-04-18,96.19999694824219
2023-04-19,97.61000061035156
2023-04-20,96.93000030517578
2023-04-21,96.87000274658203
2023-04-24,96.54000091552734
2023-04-25,95.9000015258789
2023-04-26,95.30999755859375
2023-04-27,102.69999694824219
2023-04-28,103.02999877929688
2023-05-01,100.79000091552734
2023-05-02,101.83999633789062
2023-05-03,101.05999755859375
2023-05-04,101.87000274658203
2023-05-05,104.80000305175781
2023-05-08,103.7300033569336
2023-05-09,103.77999877929688
2023-05-10,103.4000015258789
2023-05-11,101.48999786376953
2023-05-12,102.0
2023-05-15,103.02999877929688
2023-05-16,103.0199966430664
2023-05-17,103.2699966430664
2023-05-18,103.19999694824219
2023-05-19,101.86000061035156
2023-05-22,100.69000244140625
2023-05-23,99.12999725341797
2023-05-24,97.3499984741211
2023-05-25,96.68000030517578
2023-05-26,97.0
2023-05-30,98.44000244140625
2023-05-31,98.54000091552734
2023-06-01,97.4000015258789
2023-06-02,100.1500015258789
2023-06-05,97.18000030517578
2023-06-06,98.9000015258789
2023-06-07,99.0999984741211
2023-06-08,97.55000305175781
2023-06-09,96.6500015258789
2023-06-12,95.62999725341797
2023-06-13,94.69999694824219
2023-06-14,94.38999938964844
2023-06-15,94.13999938964844
2023-06-16,93.81999969482422
2023-06-20,94.38999938964844
2023-06-21,93.61000061035156
2023-06-22,92.9800033569336
2023-06-23,92.73999786376953
2023-06-26,91.7699966430664
2023-06-27,93.18000030517578
2023-06-28,92.20999908447266
2023-06-29,92.69000244140625
2023-06-30,93.33000183105469
2023-07-03,93.68000030517578
2023-07-05,91.95999908447266
2023-07-06,91.68000030517578
2023-07-07,91.97000122070312
2023-07-10,94.36000061035156
2023-07-11,94.31999969482422
2023-07-12,95.30999755859375
2023-07-13,95.33999633789062
2023-07-14,94.80999755859375
2023-07-17,95.70999908447266
2023-07-18,97.5199966430664
2023-07-19,97.87999725341797
2023-07-20,97.56999969482422
2023-07-21,97.45999908447266
2023-07-24,96.75
2023-07-25,96.83000183105469
2023-07-26,97.36000061035156
2023-07-27,97.6500015258789
2023-07-28,95.41999816894531
2023-07-31,95.27999877929688
2023-08-01,97.69000244140625
2023-08-02,97.0999984741211
2023-08-03,98.75
2023-08-04,99.83999633789062
2023-08-07,99.44000244140625
2023-08-08,96.80999755859375
2023-08-09,96.2300033569336
2023-08-10,96.19999694824219
2023-08-11,95.9800033569336
2023-08-14,94.77999877929688
2023-08-15,93.37999725341797
2023-08-16,93.02999877929688
2023-08-17,91.61000061035156
2023-08-18,90.87999725341797
2023-08-21,90.5
2023-08-22,89.80000305175781
2023-08-23,89.79000091552734
2023-08-24,88.98999786376953
2023-08-25,89.4000015258789
2023-08-28,89.19000244140625
2023-08-29,89.47000122070312
2023-08-30,89.02999877929688
2023-08-31,89.31999969482422
2023-09-01,91.66999816894531
2023-09-05,90.23999786376953
2023-09-06,90.23999786376953
2023-09-07,88.97000122070312
2023-09-08,88.1500015258789
2023-09-11,91.18000030517578
2023-09-12,92.83000183105469
2023-09-13,95.48999786376953
2023-09-14,95.69000244140625
2023-09-15,95.87999725341797
2023-09-18,95.7699966430664
2023-09-19,96.4000015258789
2023-09-20,95.4800033569336
2023-09-21,95.94000244140625
2023-09-22,97.18000030517578
2023-09-25,98.44000244140625
2023-09-26,97.30000305175781
2023-09-27,97.44999694824219
2023-09-28,100.91999816894531
2023-09-29,100.37999725341797
2023-10-02,100.13999938964844
2023-10-03,99.91000366210938
2023-10-04,100.56999969482422
2023-10-05,101.04000091552734
2023-10-06,100.7300033569336
2023-10-09,101.51000213623047
2023-10-10,100.77999877929688
2023-10-11,101.3499984741211
2023-10-12,100.37999725341797
2023-10-13,99.6500015258789
2023-10-16,102.70999908447266
2023-10-17,105.66000366210938
2023-10-18,104.51000213623047
2023-10-19,103.68000030517578
2023-10-20,101.7699966430664
2023-10-23,101.91000366210938
2023-10-24,101.80999755859375
2023-10-25,101.43000030517578
2023-10-26,110.30999755859375
2023-10-27,107.0999984741211
2023-10-30,108.95999908447266
2023-10-31,108.91999816894531
2023-11-01,107.4000015258789
2023-11-02,109.37000274658203
2023-11-03,109.0999984741211
2023-11-06,109.87999725341797
2023-11-07,108.86000061035156
2023-11-08,109.06999969482422
2023-11-09,109.16999816894531
2023-11-10,109.16999816894531
2023-11-13,108.29000091552734
2023-11-14,110.98999786376953
2023-11-15,112.05000305175781
2023-11-16,110.80000305175781
2023-11-17,111.88999938964844
2023-11-20,112.25
2023-11-21,112.01000213623047
2023-11-22,111.41999816894531
2023-11-24,112.19999694824219
2023-11-27,112.2300033569336
2023-11-28,110.22000122070312
2023-11-29,110.79000091552734
2023-11-30,112.0
2023-12-01,112.91999816894531
2023-12-04,114.05000305175781
2023-12-05,113.88999938964844
2023-12-06,112.93000030517578
2023-12-07,113.4800033569336
2023-12-08,113.95999908447266
2023-12-11,114.70999908447266
2023-12-12,114.43000030517578
2023-12-13,115.19999694824219
2023-12-14,110.56999969482422
2023-12-15,110.87999725341797
2023-12-18,109.13999938964844
2023-12-19,110.38999938964844
2023-12-20,108.94000244140625
2023-12-21,110.45999908447266
2023-12-22,109.93000030517578
2023-12-26,110.68000030517578
2023-12-27,109.38999938964844
2023-12-28,108.4000015258789
2023-12-29,108.38999938964844
2024-01-02,106.94999694824219
2024-01-03,105.20999908447266
2024-01-04,106.5
2024-01-05,106.27999877929688
2024-01-08,108.2699966430664
2024-01-09,106.58999633789062
2024-01-10,109.4800033569336
2024-01-11,108.81999969482422
2024-01-12,110.11000061035156
2024-01-16,110.08999633789062
2024-01-17,110.12000274658203
2024-01-18,110.5199966430664
2024-01-19,112.87000274658203
2024-01-22,115.36000061035156
2024-01-23,114.70999908447266
2024-01-24,114.25
2024-01-25,115.04000091552734
2024-01-26,115.86000061035156
2024-01-29,116.54000091552734
2024-01-30,117.55000305175781
2024-01-31,114.7699966430664
2024-02-01,119.68000030517578
2024-02-02,116.08999633789062
2024-02-05,117.31999969482422
2024-02-06,115.83000183105469
2024-02-07,116.05000305175781
2024-02-08,116.94999694824219
2024-02-09,118.37000274658203
2024-02-12,119.01000213623047
2024-02-13,117.7300033569336
2024-02-14,120.61000061035156
2024-02-15,119.33999633789062
2024-02-16,118.37000274658203
2024-02-20,117.2699966430664
2024-02-21,117.29000091552734
2024-02-22,118.83000183105469
2024-02-23,117.54000091552734
2024-02-26,117.1500015258789
2024-02-27,116.22000122070312
2024-02-28,115.88999938964844
2024-02-29,114.5
2024-03-01,115.04000091552734
2024-03-04,114.83000183105469
2024-03-05,114.63999938964844
2024-03-06,115.16999816894531
2024-03-07,114.7699966430664
2024-03-08,115.83000183105469
2024-03-11,116.52999877929688
2024-03-12,118.7300033569336
2024-03-13,120.36000061035156
2024-03-14,117.80999755859375
2024-03-15,118.68000030517578
2024-03-18,118.8499984741211
2024-03-19,117.45999908447266
2024-03-20,120.11000061035156
2024-03-21,122.86000061035156
2024-03-22,121.5
2024-03-25,122.80999755859375
2024-03-26,123.8499984741211
2024-03-27,126.20999908447266
2024-03-28,127.54000091552734
2024-04-01,125.5199966430664
2024-04-02,123.66000366210938
2024-04-03,124.87000274658203
2024-04-04,123.18000030517578
2024-04-05,124.7699966430664
2024-04-08,125.7300033569336
2024-04-09,125.93000030517578
2024-04-10,129.47000122070312
2024-04-11,131.3800048828125
2024-04-12,132.07000732421875
2024-04-15,131.07000732421875
2024-04-16,130.32000732421875
2024-04-17,129.63999938964844
2024-04-18,128.72000122070312
2024-04-19,130.41000366210938
2024-04-22,130.58999633789062
2024-04-23,132.5
2024-04-24,132.02999877929688
2024-04-25,114.61000061035156
2024-04-26,115.70999908447266
2024-04-29,115.3499984741211
2024-04-30,112.9800033569336
2024-05-01,114.7300033569336
2024-05-02,114.86000061035156
2024-05-03,116.3499984741211
2024-05-06,116.61000061035156
2024-05-07,119.0199966430664
2024-05-08,118.5
2024-05-09,120.51000213623047
2024-05-10,119.20999908447266
2024-05-13,118.04000091552734
2024-05-14,116.63999938964844
2024-05-15,115.87000274658203
2024-05-16,117.23999786376953
2024-05-17,117.52999877929688
2024-05-20,120.7300033569336
2024-05-21,119.3499984741211
2024-05-22,116.76000213623047
2024-05-23,116.23999786376953
2024-05-24,118.68000030517578
2024-05-28,118.33000183105469
2024-05-29,116.0
2024-05-30,117.20999908447266
2024-05-31,117.91999816894531
2024-06-03,117.55000305175781
2024-06-04,114.56999969482422
2024-06-05,116.02999877929688
2024-06-06,114.83999633789062
2024-06-07,112.47000122070312
2024-06-10,111.05999755859375
2024-06-11,110.94999694824219
2024-06-12,114.23999786376953
2024-06-13,110.47000122070312
2024-06-14,108.16000366210938
2024-06-17,109.30999755859375
2024-06-18,109.2699966430664
2024-06-20,107.0999984741211
2024-06-21,106.30000305175781
2024-06-24,106.04000091552734
2024-06-25,105.56999969482422
2024-06-26,106.94999694824219
2024-06-27,105.80000305175781
2024-06-28,104.87999725341797
2024-07-01,104.0199966430664
2024-07-02,104.63999938964844
2024-07-03,103.52999877929688
2024-07-05,102.0
2024-07-08,102.33000183105469
2024-07-09,102.0999984741211
2024-07-10,102.80000305175781
2024-07-11,103.62999725341797
2024-07-12,104.51000213623047
2024-07-15,109.11000061035156
2024-07-16,111.70999908447266
2024-07-17,109.56999969482422
2024-07-18,108.27999877929688
2024-07-19,108.0
2024-07-22,109.33999633789062
2024-07-23,108.98999786376953
2024-07-24,110.05999755859375
2024-07-25,112.26000213623047
2024-07-26,111.87000274658203
2024-07-29,109.18000030517578
2024-07-30,111.91000366210938
2024-07-31,111.5999984741211
2024-08-01,112.68000030517578
2024-08-02,111.5199966430664
2024-08-05,108.41000366210938
2024-08-06,110.0
2024-08-07,111.63999938964844
2024-08-08,113.12000274658203
2024-08-09,114.66999816894531
2024-08-12,115.86000061035156
2024-08-13,118.19999694824219
2024-08-14,117.87000274658203
2024-08-15,118.80999755859375
2024-08-16,119.43000030517578
2024-08-19,119.63999938964844
2024-08-20,116.8499984741211
2024-08-21,117.30000305175781
2024-08-22,116.54000091552734
2024-08-23,118.5199966430664
2024-08-26,118.16000366210938
2024-08-27,116.31999969482422
2024-08-28,115.80999755859375
2024-08-29,117.37999725341797
2024-08-30,120.08999633789062
2024-09-03,117.7300033569336
2024-09-04,119.47000122070312
2024-09-05,119.0999984741211
2024-09-06,118.73999786376953
2024-09-09,117.51000213623047
2024-09-10,113.5199966430664
2024-09-11,114.52999877929688
2024-09-12,115.98999786376953
2024-09-13,117.16000366210938
2024-09-16,117.91999816894531
2024-09-17,118.2300033569336
2024-09-18,119.13999938964844
2024-09-19,119.0999984741211
2024-09-20,117.37000274658203
2024-09-23,118.0199966430664
2024-09-24,115.13999938964844
2024-09-25,113.62999725341797
2024-09-26,114.38999938964844
2024-09-27,114.51000213623047
2024-09-30,114.80000305175781
2024-10-01,114.19000244140625
2024-10-02,112.79000091552734
2024-10-03,111.6500015258789
2024-10-04,113.88999938964844
2024-10-07,113.04000091552734
2024-10-08,112.98999786376953
2024-10-09,113.80999755859375
2024-10-10,112.62000274658203
2024-10-11,113.69000244140625
2024-10-14,113.63999938964844
2024-10-15,114.08000183105469
2024-10-16,114.72000122070312
2024-10-17,114.2300033569336
2024-10-18,112.75
2024-10-21,111.41000366210938
2024-10-22,111.04000091552734
2024-10-23,110.13999938964844
2024-10-24,102.26000213623047
2024-10-25,105.54000091552734
2024-10-28,105.97000122070312
2024-10-29,105.80999755859375
2024-10-30,105.43000030517578
2024-10-31,103.47000122070312
2024-11-01,106.08000183105469
2024-11-04,106.12000274658203
2024-11-05,107.08000183105469
2024-11-06,109.97000122070312
2024-11-07,107.7300033569336
2024-11-08,109.08000183105469
2024-11-11,108.5
2024-11-12,107.93000030517578
2024-11-13,109.75
2024-11-14,107.08999633789062
2024-11-15,105.7699966430664
2024-11-18,106.0
2024-11-19,105.05999755859375
2024-11-20,105.19999694824219
2024-11-21,102.97000122070312
