Date,IDCC
2022-08-31,50.15999984741211
2022-09-01,48.0
2022-09-02,47.689998626708984
2022-09-06,46.619998931884766
2022-09-07,46.5099983215332
2022-09-08,46.790000915527344
2022-09-09,47.810001373291016
2022-09-12,49.2400016784668
2022-09-13,46.779998779296875
2022-09-14,45.939998626708984
2022-09-15,45.38999938964844
2022-09-16,45.81999969482422
2022-09-19,45.66999816894531
2022-09-20,45.18000030517578
2022-09-21,44.22999954223633
2022-09-22,42.959999084472656
2022-09-23,42.540000915527344
2022-09-26,41.619998931884766
2022-09-27,41.77000045776367
2022-09-28,41.84000015258789
2022-09-29,40.65999984741211
2022-09-30,40.41999816894531
2022-10-03,47.810001373291016
2022-10-04,47.97999954223633
2022-10-05,47.20000076293945
2022-10-06,47.369998931884766
2022-10-07,47.220001220703125
2022-10-10,47.20000076293945
2022-10-11,47.43000030517578
2022-10-12,46.77000045776367
2022-10-13,47.810001373291016
2022-10-14,47.04999923706055
2022-10-17,47.939998626708984
2022-10-18,48.369998931884766
2022-10-19,47.380001068115234
2022-10-20,47.31999969482422
2022-10-21,48.36000061035156
2022-10-24,49.040000915527344
2022-10-25,49.459999084472656
2022-10-26,49.36000061035156
2022-10-27,49.13999938964844
2022-10-28,50.130001068115234
2022-10-31,49.869998931884766
2022-11-01,49.36000061035156
2022-11-02,47.29999923706055
2022-11-03,46.31999969482422
2022-11-04,48.31999969482422
2022-11-07,48.7400016784668
2022-11-08,48.58000183105469
2022-11-09,47.470001220703125
2022-11-10,50.5099983215332
2022-11-11,50.279998779296875
2022-11-14,50.58000183105469
2022-11-15,50.4900016784668
2022-11-16,49.25
2022-11-17,48.150001525878906
2022-11-18,48.9900016784668
2022-11-21,48.77000045776367
2022-11-22,49.31999969482422
2022-11-23,49.52000045776367
2022-11-25,49.0099983215332
2022-11-28,48.31999969482422
2022-11-29,48.4900016784668
2022-11-30,50.16999816894531
2022-12-01,50.75
2022-12-02,50.06999969482422
2022-12-05,49.540000915527344
2022-12-06,48.54999923706055
2022-12-07,48.22999954223633
2022-12-08,48.33000183105469
2022-12-09,49.400001525878906
2022-12-12,49.31999969482422
2022-12-13,49.52000045776367
2022-12-14,48.97999954223633
2022-12-15,47.900001525878906
2022-12-16,48.06999969482422
2022-12-19,47.970001220703125
2022-12-20,47.95000076293945
2022-12-21,49.5099983215332
2022-12-22,49.9900016784668
2022-12-23,49.7400016784668
2022-12-27,50.2599983215332
2022-12-28,50.279998779296875
2022-12-29,50.29999923706055
2022-12-30,49.47999954223633
2023-01-03,56.220001220703125
2023-01-04,57.59000015258789
2023-01-05,58.099998474121094
2023-01-06,58.279998779296875
2023-01-09,58.13999938964844
2023-01-10,59.04999923706055
2023-01-11,59.040000915527344
2023-01-12,59.20000076293945
2023-01-13,59.25
2023-01-17,58.95000076293945
2023-01-18,59.310001373291016
2023-01-19,62.099998474121094
2023-01-20,62.91999816894531
2023-01-23,69.37000274658203
2023-01-24,68.05999755859375
2023-01-25,68.20999908447266
2023-01-26,68.62999725341797
2023-01-27,69.5
2023-01-30,69.02999877929688
2023-01-31,69.94999694824219
2023-02-01,71.05999755859375
2023-02-02,71.29000091552734
2023-02-03,71.29000091552734
2023-02-06,69.83999633789062
2023-02-07,73.48999786376953
2023-02-08,72.81999969482422
2023-02-09,72.76000213623047
2023-02-10,72.36000061035156
2023-02-13,72.36000061035156
2023-02-14,72.94000244140625
2023-02-15,74.52999877929688
2023-02-16,74.36000061035156
2023-02-17,74.30000305175781
2023-02-21,71.79000091552734
2023-02-22,72.1500015258789
2023-02-23,74.33000183105469
2023-02-24,73.80999755859375
2023-02-27,73.87999725341797
2023-02-28,72.98999786376953
2023-03-01,73.16999816894531
2023-03-02,72.88999938964844
2023-03-03,73.5199966430664
2023-03-06,72.9800033569336
2023-03-07,72.44000244140625
2023-03-08,73.95999908447266
2023-03-09,73.86000061035156
2023-03-10,73.5999984741211
2023-03-13,73.41000366210938
2023-03-14,74.61000061035156
2023-03-15,73.43000030517578
2023-03-16,74.43000030517578
2023-03-17,72.58999633789062
2023-03-20,73.55999755859375
2023-03-21,73.37999725341797
2023-03-22,72.18000030517578
2023-03-23,72.7699966430664
2023-03-24,72.47000122070312
2023-03-27,73.2300033569336
2023-03-28,72.0199966430664
2023-03-29,72.5199966430664
2023-03-30,72.52999877929688
2023-03-31,72.9000015258789
2023-04-03,72.62999725341797
2023-04-04,73.30000305175781
2023-04-05,72.93000030517578
2023-04-06,72.9800033569336
2023-04-10,73.18000030517578
2023-04-11,71.80999755859375
2023-04-12,73.44999694824219
2023-04-13,74.08999633789062
2023-04-14,73.9000015258789
2023-04-17,72.61000061035156
2023-04-18,72.19999694824219
2023-04-19,70.86000061035156
2023-04-20,71.04000091552734
2023-04-21,70.77999877929688
2023-04-24,69.8499984741211
2023-04-25,69.06999969482422
2023-04-26,68.08000183105469
2023-04-27,68.30999755859375
2023-04-28,67.73999786376953
2023-05-01,67.5999984741211
2023-05-02,67.33999633789062
2023-05-03,67.02999877929688
2023-05-04,73.33999633789062
2023-05-05,80.69999694824219
2023-05-08,81.0199966430664
2023-05-09,80.0
2023-05-10,84.9800033569336
2023-05-11,83.18000030517578
2023-05-12,82.87000274658203
2023-05-15,82.30000305175781
2023-05-16,83.16000366210938
2023-05-17,83.87999725341797
2023-05-18,84.26000213623047
2023-05-19,84.37999725341797
2023-05-22,84.69000244140625
2023-05-23,83.87999725341797
2023-05-24,83.51000213623047
2023-05-25,83.19999694824219
2023-05-26,83.33000183105469
2023-05-30,82.66000366210938
2023-05-31,83.04000091552734
2023-06-01,83.48999786376953
2023-06-02,84.79000091552734
2023-06-05,84.48999786376953
2023-06-06,86.12999725341797
2023-06-07,86.72000122070312
2023-06-08,87.55000305175781
2023-06-09,88.30999755859375
2023-06-12,89.5199966430664
2023-06-13,90.38999938964844
2023-06-14,90.87000274658203
2023-06-15,91.2699966430664
2023-06-16,91.62000274658203
2023-06-20,91.51000213623047
2023-06-21,91.91000366210938
2023-06-22,92.25
2023-06-23,91.06999969482422
2023-06-26,90.62999725341797
2023-06-27,92.37000274658203
2023-06-28,94.16999816894531
2023-06-29,95.9800033569336
2023-06-30,96.55000305175781
2023-07-03,96.08999633789062
2023-07-05,95.30999755859375
2023-07-06,94.02999877929688
2023-07-07,94.19000244140625
2023-07-10,95.27999877929688
2023-07-11,95.30000305175781
2023-07-12,96.48999786376953
2023-07-13,98.38999938964844
2023-07-14,96.8499984741211
2023-07-17,96.8499984741211
2023-07-18,96.62000274658203
2023-07-19,96.08000183105469
2023-07-20,94.30000305175781
2023-07-21,93.41999816894531
2023-07-24,93.05000305175781
2023-07-25,92.44999694824219
2023-07-26,91.7300033569336
2023-07-27,90.9000015258789
2023-07-28,91.44000244140625
2023-07-31,92.69000244140625
2023-08-01,92.4000015258789
2023-08-02,90.9000015258789
2023-08-03,87.62000274658203
2023-08-04,85.86000061035156
2023-08-07,85.83000183105469
2023-08-08,85.2300033569336
2023-08-09,84.79000091552734
2023-08-10,84.2699966430664
2023-08-11,85.0199966430664
2023-08-14,84.62999725341797
2023-08-15,83.55000305175781
2023-08-16,82.83999633789062
2023-08-17,81.75
2023-08-18,81.43000030517578
2023-08-21,80.81999969482422
2023-08-22,83.30000305175781
2023-08-23,84.7699966430664
2023-08-24,83.52999877929688
2023-08-25,83.68000030517578
2023-08-28,83.93000030517578
2023-08-29,85.45999908447266
2023-08-30,86.20999908447266
2023-08-31,86.70999908447266
2023-09-01,85.94000244140625
2023-09-05,83.27999877929688
2023-09-06,82.29000091552734
2023-09-07,81.33000183105469
2023-09-08,80.95999908447266
2023-09-11,81.08000183105469
2023-09-12,80.23999786376953
2023-09-13,80.19999694824219
2023-09-14,82.94999694824219
2023-09-15,82.19999694824219
2023-09-18,82.47000122070312
2023-09-19,82.45999908447266
2023-09-20,81.9000015258789
2023-09-21,80.2300033569336
2023-09-22,81.01000213623047
2023-09-25,80.6500015258789
2023-09-26,79.56999969482422
2023-09-27,79.97000122070312
2023-09-28,80.7699966430664
2023-09-29,80.23999786376953
2023-10-02,80.41000366210938
2023-10-03,80.1500015258789
2023-10-04,80.5
2023-10-05,79.76000213623047
2023-10-06,80.5999984741211
2023-10-09,80.8499984741211
2023-10-10,81.58999633789062
2023-10-11,81.80000305175781
2023-10-12,81.56999969482422
2023-10-13,80.0999984741211
2023-10-16,79.6500015258789
2023-10-17,79.79000091552734
2023-10-18,78.8499984741211
2023-10-19,78.05999755859375
2023-10-20,77.16000366210938
2023-10-23,77.31999969482422
2023-10-24,78.37000274658203
2023-10-25,77.02999877929688
2023-10-26,75.77999877929688
2023-10-27,75.69999694824219
2023-10-30,75.02999877929688
2023-10-31,75.25
2023-11-01,76.31999969482422
2023-11-02,82.8499984741211
2023-11-03,85.33000183105469
2023-11-06,85.37000274658203
2023-11-07,85.22000122070312
2023-11-08,85.4000015258789
2023-11-09,85.88999938964844
2023-11-10,88.29000091552734
2023-11-13,90.5
2023-11-14,93.79000091552734
2023-11-15,94.91999816894531
2023-11-16,96.88999938964844
2023-11-17,96.47000122070312
2023-11-20,98.9800033569336
2023-11-21,99.5
2023-11-22,99.55000305175781
2023-11-24,99.91000366210938
2023-11-27,100.33999633789062
2023-11-28,100.05999755859375
2023-11-29,100.91000366210938
2023-11-30,99.91999816894531
2023-12-01,100.98999786376953
2023-12-04,102.41999816894531
2023-12-05,103.16000366210938
2023-12-06,103.41999816894531
2023-12-07,105.69999694824219
2023-12-08,106.63999938964844
2023-12-11,106.8499984741211
2023-12-12,105.51000213623047
2023-12-13,105.88999938964844
2023-12-14,107.86000061035156
2023-12-15,109.30000305175781
2023-12-18,109.27999877929688
2023-12-19,110.19999694824219
2023-12-20,109.9800033569336
2023-12-21,111.0999984741211
2023-12-22,110.55999755859375
2023-12-26,111.33000183105469
2023-12-27,110.41999816894531
2023-12-28,109.43000030517578
2023-12-29,108.54000091552734
2024-01-02,106.26000213623047
2024-01-03,104.7300033569336
2024-01-04,104.43000030517578
2024-01-05,104.33000183105469
2024-01-08,105.5
2024-01-09,104.87000274658203
2024-01-10,104.3499984741211
2024-01-11,103.76000213623047
2024-01-12,103.36000061035156
2024-01-16,103.86000061035156
2024-01-17,102.91999816894531
2024-01-18,104.77999877929688
2024-01-19,106.41999816894531
2024-01-22,107.05000305175781
2024-01-23,106.04000091552734
2024-01-24,105.1500015258789
2024-01-25,105.37000274658203
2024-01-26,105.33000183105469
2024-01-29,106.80000305175781
2024-01-30,107.52999877929688
2024-01-31,105.05000305175781
2024-02-01,104.75
2024-02-02,104.69000244140625
2024-02-05,102.91000366210938
2024-02-06,102.98999786376953
2024-02-07,102.4800033569336
2024-02-08,103.97000122070312
2024-02-09,103.95999908447266
2024-02-12,104.12999725341797
2024-02-13,102.58000183105469
2024-02-14,104.62999725341797
2024-02-15,116.1500015258789
2024-02-16,117.19000244140625
2024-02-20,110.76000213623047
2024-02-21,108.83999633789062
2024-02-22,109.27999877929688
2024-02-23,107.88999938964844
2024-02-26,108.41000366210938
2024-02-27,107.47000122070312
2024-02-28,106.6500015258789
2024-02-29,107.0199966430664
2024-03-01,107.30000305175781
2024-03-04,106.63999938964844
2024-03-05,105.77999877929688
2024-03-06,107.30999755859375
2024-03-07,105.55999755859375
2024-03-08,105.25
2024-03-11,104.83000183105469
2024-03-12,105.20999908447266
2024-03-13,104.72000122070312
2024-03-14,103.75
2024-03-15,102.58999633789062
2024-03-18,103.83000183105469
2024-03-19,103.44000244140625
2024-03-20,104.1500015258789
2024-03-21,105.19999694824219
2024-03-22,104.9000015258789
2024-03-25,104.52999877929688
2024-03-26,105.6500015258789
2024-03-27,105.91000366210938
2024-03-28,106.45999908447266
2024-04-01,97.3499984741211
2024-04-02,96.55999755859375
2024-04-03,95.83999633789062
2024-04-04,95.77999877929688
2024-04-05,95.87000274658203
2024-04-08,96.13999938964844
2024-04-09,97.41000366210938
2024-04-10,96.38999938964844
2024-04-11,97.63999938964844
2024-04-12,96.55000305175781
2024-04-15,96.41999816894531
2024-04-16,96.80000305175781
2024-04-17,96.01000213623047
2024-04-18,95.66000366210938
2024-04-19,96.62999725341797
2024-04-22,97.9000015258789
2024-04-23,98.93000030517578
2024-04-24,99.66000366210938
2024-04-25,99.91000366210938
2024-04-26,100.70999908447266
2024-04-29,100.94000244140625
2024-04-30,98.7300033569336
2024-05-01,97.9000015258789
2024-05-02,102.86000061035156
2024-05-03,103.63999938964844
2024-05-06,105.30000305175781
2024-05-07,105.43000030517578
2024-05-08,105.7699966430664
2024-05-09,105.55999755859375
2024-05-10,106.5199966430664
2024-05-13,106.38999938964844
2024-05-14,106.31999969482422
2024-05-15,108.87000274658203
2024-05-16,108.68000030517578
2024-05-17,109.4000015258789
2024-05-20,109.94000244140625
2024-05-21,110.0
2024-05-22,110.62000274658203
2024-05-23,109.87999725341797
2024-05-24,110.97000122070312
2024-05-28,111.56999969482422
2024-05-29,111.94000244140625
2024-05-30,113.58999633789062
2024-05-31,113.87000274658203
2024-06-03,114.5199966430664
2024-06-04,114.9000015258789
2024-06-05,116.8499984741211
2024-06-06,117.5
2024-06-07,117.30000305175781
2024-06-10,116.05000305175781
2024-06-11,116.06999969482422
2024-06-12,117.95999908447266
2024-06-13,117.5
2024-06-14,116.6500015258789
2024-06-17,117.13999938964844
2024-06-18,117.58000183105469
2024-06-20,116.44000244140625
2024-06-21,117.58999633789062
2024-06-24,115.7699966430664
2024-06-25,115.62999725341797
2024-06-26,116.20999908447266
2024-06-27,116.04000091552734
2024-06-28,116.55999755859375
2024-07-01,116.27999877929688
2024-07-02,118.38999938964844
2024-07-03,118.68000030517578
2024-07-05,120.37999725341797
2024-07-08,121.4800033569336
2024-07-09,121.25
2024-07-10,122.1500015258789
2024-07-11,122.19000244140625
2024-07-12,121.05999755859375
2024-07-15,122.2300033569336
2024-07-16,123.1500015258789
2024-07-17,123.31999969482422
2024-07-18,122.88999938964844
2024-07-19,122.1500015258789
2024-07-22,123.23999786376953
2024-07-23,123.31999969482422
2024-07-24,121.29000091552734
2024-07-25,120.29000091552734
2024-07-26,120.73999786376953
2024-07-29,121.11000061035156
2024-07-30,122.12000274658203
2024-07-31,122.76000213623047
2024-08-01,136.8699951171875
2024-08-02,136.22999572753906
2024-08-05,135.64999389648438
2024-08-06,137.4199981689453
2024-08-07,136.39999389648438
2024-08-08,139.4600067138672
2024-08-09,139.2899932861328
2024-08-12,138.50999450683594
2024-08-13,138.94000244140625
2024-08-14,136.75999450683594
2024-08-15,136.41000366210938
2024-08-16,134.69000244140625
2024-08-19,135.02999877929688
2024-08-20,134.82000732421875
2024-08-21,136.7100067138672
2024-08-22,134.30999755859375
2024-08-23,135.0800018310547
2024-08-26,134.3000030517578
2024-08-27,134.80999755859375
2024-08-28,135.0399932861328
2024-08-29,136.66000366210938
2024-08-30,138.55999755859375
2024-09-03,135.3000030517578
2024-09-04,134.5
2024-09-05,134.02000427246094
2024-09-06,132.22999572753906
2024-09-09,130.4199981689453
2024-09-10,131.25
2024-09-11,132.22000122070312
2024-09-12,132.4499969482422
2024-09-13,135.99000549316406
2024-09-16,135.3000030517578
2024-09-17,135.69000244140625
2024-09-18,135.0800018310547
2024-09-19,137.8300018310547
2024-09-20,138.5500030517578
2024-09-23,138.97000122070312
2024-09-24,138.85000610351562
2024-09-25,136.80999755859375
2024-09-26,138.4499969482422
2024-09-27,141.0500030517578
2024-09-30,141.6300048828125
2024-10-01,142.66000366210938
2024-10-02,144.8300018310547
2024-10-03,143.85000610351562
2024-10-04,143.3800048828125
2024-10-07,143.19000244140625
2024-10-08,146.10000610351562
2024-10-09,147.7100067138672
2024-10-10,151.7899932861328
2024-10-11,155.32000732421875
2024-10-14,155.86000061035156
2024-10-15,153.75
2024-10-16,156.82000732421875
2024-10-17,155.69000244140625
2024-10-18,154.1699981689453
2024-10-21,155.16000366210938
2024-10-22,153.00999450683594
2024-10-23,150.47999572753906
2024-10-24,147.35000610351562
2024-10-25,147.2899932861328
2024-10-28,145.50999450683594
2024-10-29,149.6300048828125
2024-10-30,147.72000122070312
2024-10-31,150.44000244140625
2024-11-01,165.6999969482422
2024-11-04,165.92999267578125
2024-11-05,168.83999633789062
2024-11-06,177.2899932861328
2024-11-07,179.25
2024-11-08,183.07000732421875
2024-11-11,187.72000122070312
2024-11-12,189.0500030517578
2024-11-13,184.4199981689453
2024-11-14,181.05999755859375
2024-11-15,182.07000732421875
2024-11-18,183.2899932861328
2024-11-19,182.89999389648438
2024-11-20,182.2899932861328
2024-11-21,183.4199981689453
