Date,VIRT
2022-06-07,24.030000686645508
2022-06-08,23.670000076293945
2022-06-09,23.850000381469727
2022-06-10,23.649999618530273
2022-06-13,22.93000030517578
2022-06-14,23.09000015258789
2022-06-15,23.059999465942383
2022-06-16,22.780000686645508
2022-06-17,23.06999969482422
2022-06-21,23.520000457763672
2022-06-22,23.729999542236328
2022-06-23,24.110000610351562
2022-06-24,23.719999313354492
2022-06-27,23.75
2022-06-28,23.75
2022-06-29,23.549999237060547
2022-06-30,23.40999984741211
2022-07-01,23.34000015258789
2022-07-05,23.420000076293945
2022-07-06,22.670000076293945
2022-07-07,22.549999237060547
2022-07-08,22.65999984741211
2022-07-11,22.09000015258789
2022-07-12,21.700000762939453
2022-07-13,21.559999465942383
2022-07-14,21.040000915527344
2022-07-15,21.360000610351562
2022-07-18,21.43000030517578
2022-07-19,21.84000015258789
2022-07-20,21.790000915527344
2022-07-21,22.149999618530273
2022-07-22,22.229999542236328
2022-07-25,22.309999465942383
2022-07-26,22.200000762939453
2022-07-27,22.860000610351562
2022-07-28,23.15999984741211
2022-07-29,23.329999923706055
2022-08-01,23.149999618530273
2022-08-02,23.260000228881836
2022-08-03,23.510000228881836
2022-08-04,24.559999465942383
2022-08-05,24.15999984741211
2022-08-08,24.479999542236328
2022-08-09,24.139999389648438
2022-08-10,24.1200008392334
2022-08-11,24.780000686645508
2022-08-12,25.43000030517578
2022-08-15,25.329999923706055
2022-08-16,25.549999237060547
2022-08-17,25.489999771118164
2022-08-18,25.389999389648438
2022-08-19,24.920000076293945
2022-08-22,24.350000381469727
2022-08-23,23.969999313354492
2022-08-24,24.010000228881836
2022-08-25,23.989999771118164
2022-08-26,23.3799991607666
2022-08-29,23.389999389648438
2022-08-30,23.209999084472656
2022-08-31,22.959999084472656
2022-09-01,23.25
2022-09-02,22.579999923706055
2022-09-06,21.6200008392334
2022-09-07,22.030000686645508
2022-09-08,22.329999923706055
2022-09-09,22.56999969482422
2022-09-12,22.860000610351562
2022-09-13,22.1200008392334
2022-09-14,22.18000030517578
2022-09-15,22.360000610351562
2022-09-16,21.940000534057617
2022-09-19,22.049999237060547
2022-09-20,21.65999984741211
2022-09-21,21.40999984741211
2022-09-22,23.239999771118164
2022-09-23,22.709999084472656
2022-09-26,22.290000915527344
2022-09-27,21.93000030517578
2022-09-28,21.65999984741211
2022-09-29,20.93000030517578
2022-09-30,20.770000457763672
2022-10-03,21.350000381469727
2022-10-04,22.190000534057617
2022-10-05,22.229999542236328
2022-10-06,22.030000686645508
2022-10-07,21.760000228881836
2022-10-10,21.799999237060547
2022-10-11,21.309999465942383
2022-10-12,21.59000015258789
2022-10-13,21.649999618530273
2022-10-14,21.479999542236328
2022-10-17,21.34000015258789
2022-10-18,21.719999313354492
2022-10-19,21.229999542236328
2022-10-20,21.06999969482422
2022-10-21,21.959999084472656
2022-10-24,21.709999084472656
2022-10-25,22.520000457763672
2022-10-26,22.09000015258789
2022-10-27,22.31999969482422
2022-10-28,22.579999923706055
2022-10-31,22.3799991607666
2022-11-01,22.56999969482422
2022-11-02,22.170000076293945
2022-11-03,22.5
2022-11-04,22.360000610351562
2022-11-07,22.790000915527344
2022-11-08,22.809999465942383
2022-11-09,22.0
2022-11-10,23.110000610351562
2022-11-11,22.8700008392334
2022-11-14,22.389999389648438
2022-11-15,22.329999923706055
2022-11-16,21.6299991607666
2022-11-17,21.520000457763672
2022-11-18,21.860000610351562
2022-11-21,22.389999389648438
2022-11-22,22.530000686645508
2022-11-23,22.290000915527344
2022-11-25,22.25
2022-11-28,22.110000610351562
2022-11-29,21.969999313354492
2022-11-30,22.18000030517578
2022-12-01,21.920000076293945
2022-12-02,21.899999618530273
2022-12-05,22.610000610351562
2022-12-06,22.260000228881836
2022-12-07,21.760000228881836
2022-12-08,21.459999084472656
2022-12-09,21.549999237060547
2022-12-12,21.25
2022-12-13,21.530000686645508
2022-12-14,20.15999984741211
2022-12-15,20.010000228881836
2022-12-16,20.18000030517578
2022-12-19,19.989999771118164
2022-12-20,20.350000381469727
2022-12-21,20.6299991607666
2022-12-22,20.600000381469727
2022-12-23,20.84000015258789
2022-12-27,20.559999465942383
2022-12-28,20.389999389648438
2022-12-29,20.68000030517578
2022-12-30,20.40999984741211
2023-01-03,20.690000534057617
2023-01-04,20.959999084472656
2023-01-05,21.170000076293945
2023-01-06,21.229999542236328
2023-01-09,21.299999237060547
2023-01-10,21.6200008392334
2023-01-11,20.610000610351562
2023-01-12,20.56999969482422
2023-01-13,20.139999389648438
2023-01-17,20.260000228881836
2023-01-18,20.09000015258789
2023-01-19,19.780000686645508
2023-01-20,20.100000381469727
2023-01-23,20.329999923706055
2023-01-24,20.1200008392334
2023-01-25,20.489999771118164
2023-01-26,19.260000228881836
2023-01-27,19.8700008392334
2023-01-30,19.729999542236328
2023-01-31,19.309999465942383
2023-02-01,19.3799991607666
2023-02-02,19.479999542236328
2023-02-03,19.40999984741211
2023-02-06,19.18000030517578
2023-02-07,19.309999465942383
2023-02-08,19.43000030517578
2023-02-09,19.15999984741211
2023-02-10,20.020000457763672
2023-02-13,20.34000015258789
2023-02-14,20.040000915527344
2023-02-15,20.540000915527344
2023-02-16,20.520000457763672
2023-02-17,20.270000457763672
2023-02-21,19.940000534057617
2023-02-22,19.239999771118164
2023-02-23,18.979999542236328
2023-02-24,19.1299991607666
2023-02-27,18.889999389648438
2023-02-28,18.3799991607666
2023-03-01,18.489999771118164
2023-03-02,18.40999984741211
2023-03-03,18.670000076293945
2023-03-06,18.350000381469727
2023-03-07,18.5
2023-03-08,18.170000076293945
2023-03-09,17.479999542236328
2023-03-10,16.59000015258789
2023-03-13,17.049999237060547
2023-03-14,17.360000610351562
2023-03-15,17.780000686645508
2023-03-16,17.959999084472656
2023-03-17,18.309999465942383
2023-03-20,17.760000228881836
2023-03-21,17.850000381469727
2023-03-22,17.43000030517578
2023-03-23,17.190000534057617
2023-03-24,17.270000457763672
2023-03-27,17.5
2023-03-28,18.25
2023-03-29,18.639999389648438
2023-03-30,18.709999084472656
2023-03-31,18.899999618530273
2023-04-03,18.469999313354492
2023-04-04,18.8799991607666
2023-04-05,18.639999389648438
2023-04-06,18.670000076293945
2023-04-10,18.459999084472656
2023-04-11,18.959999084472656
2023-04-12,18.989999771118164
2023-04-13,19.209999084472656
2023-04-14,19.209999084472656
2023-04-17,19.639999389648438
2023-04-18,19.610000610351562
2023-04-19,19.84000015258789
2023-04-20,19.469999313354492
2023-04-21,19.530000686645508
2023-04-24,19.420000076293945
2023-04-25,19.649999618530273
2023-04-26,19.700000762939453
2023-04-27,19.899999618530273
2023-04-28,20.049999237060547
2023-05-01,19.299999237060547
2023-05-02,19.0
2023-05-03,17.139999389648438
2023-05-04,16.860000610351562
2023-05-05,17.6200008392334
2023-05-08,17.559999465942383
2023-05-09,17.56999969482422
2023-05-10,17.510000228881836
2023-05-11,17.360000610351562
2023-05-12,17.530000686645508
2023-05-15,17.940000534057617
2023-05-16,17.8700008392334
2023-05-17,18.079999923706055
2023-05-18,18.170000076293945
2023-05-19,18.100000381469727
2023-05-22,18.06999969482422
2023-05-23,17.950000762939453
2023-05-24,17.860000610351562
2023-05-25,17.639999389648438
2023-05-26,17.780000686645508
2023-05-30,17.799999237060547
2023-05-31,17.59000015258789
2023-06-01,17.65999984741211
2023-06-02,18.049999237060547
2023-06-05,17.950000762939453
2023-06-06,18.139999389648438
2023-06-07,18.270000457763672
2023-06-08,18.479999542236328
2023-06-09,18.3799991607666
2023-06-12,18.079999923706055
2023-06-13,18.459999084472656
2023-06-14,18.3700008392334
2023-06-15,18.59000015258789
2023-06-16,18.559999465942383
2023-06-20,18.649999618530273
2023-06-21,18.440000534057617
2023-06-22,18.030000686645508
2023-06-23,17.739999771118164
2023-06-26,17.690000534057617
2023-06-27,17.649999618530273
2023-06-28,17.010000228881836
2023-06-29,17.170000076293945
2023-06-30,17.09000015258789
2023-07-03,17.0
2023-07-05,16.760000228881836
2023-07-06,16.809999465942383
2023-07-07,16.959999084472656
2023-07-10,17.010000228881836
2023-07-11,17.260000228881836
2023-07-12,17.489999771118164
2023-07-13,18.110000610351562
2023-07-14,17.760000228881836
2023-07-17,17.739999771118164
2023-07-18,18.139999389648438
2023-07-19,18.549999237060547
2023-07-20,18.43000030517578
2023-07-21,18.520000457763672
2023-07-24,18.75
2023-07-25,18.510000228881836
2023-07-26,18.690000534057617
2023-07-27,18.6299991607666
2023-07-28,18.899999618530273
2023-07-31,18.559999465942383
2023-08-01,18.360000610351562
2023-08-02,18.209999084472656
2023-08-03,18.350000381469727
2023-08-04,18.90999984741211
2023-08-07,19.190000534057617
2023-08-08,18.8799991607666
2023-08-09,18.600000381469727
2023-08-10,18.860000610351562
2023-08-11,18.790000915527344
2023-08-14,18.889999389648438
2023-08-15,18.739999771118164
2023-08-16,18.850000381469727
2023-08-17,19.25
2023-08-18,18.950000762939453
2023-08-21,18.850000381469727
2023-08-22,18.56999969482422
2023-08-23,18.799999237060547
2023-08-24,18.829999923706055
2023-08-25,18.860000610351562
2023-08-28,19.06999969482422
2023-08-29,19.040000915527344
2023-08-30,18.920000076293945
2023-08-31,18.739999771118164
2023-09-01,18.899999618530273
2023-09-05,18.549999237060547
2023-09-06,18.190000534057617
2023-09-07,18.049999237060547
2023-09-08,18.389999389648438
2023-09-11,18.25
2023-09-12,18.459999084472656
2023-09-13,16.889999389648438
2023-09-14,17.940000534057617
2023-09-15,17.1200008392334
2023-09-18,17.389999389648438
2023-09-19,17.399999618530273
2023-09-20,17.420000076293945
2023-09-21,17.469999313354492
2023-09-22,17.15999984741211
2023-09-25,17.459999084472656
2023-09-26,17.100000381469727
2023-09-27,16.989999771118164
2023-09-28,17.270000457763672
2023-09-29,17.270000457763672
2023-10-02,17.479999542236328
2023-10-03,17.200000762939453
2023-10-04,17.040000915527344
2023-10-05,17.149999618530273
2023-10-06,17.43000030517578
2023-10-09,17.65999984741211
2023-10-10,17.43000030517578
2023-10-11,17.56999969482422
2023-10-12,17.770000457763672
2023-10-13,18.010000228881836
2023-10-16,18.549999237060547
2023-10-17,18.639999389648438
2023-10-18,18.3799991607666
2023-10-19,18.350000381469727
2023-10-20,18.219999313354492
2023-10-23,18.059999465942383
2023-10-24,18.360000610351562
2023-10-25,18.209999084472656
2023-10-26,18.3700008392334
2023-10-27,18.290000915527344
2023-10-30,18.34000015258789
2023-10-31,18.489999771118164
2023-11-01,18.290000915527344
2023-11-02,17.829999923706055
2023-11-03,18.040000915527344
2023-11-06,18.020000457763672
2023-11-07,17.40999984741211
2023-11-08,17.729999542236328
2023-11-09,17.459999084472656
2023-11-10,17.3700008392334
2023-11-13,17.329999923706055
2023-11-14,17.700000762939453
2023-11-15,17.790000915527344
2023-11-16,17.489999771118164
2023-11-17,17.649999618530273
2023-11-20,17.84000015258789
2023-11-21,17.540000915527344
2023-11-22,17.690000534057617
2023-11-24,18.0
2023-11-27,17.760000228881836
2023-11-28,17.790000915527344
2023-11-29,18.079999923706055
2023-11-30,17.979999542236328
2023-12-01,18.260000228881836
2023-12-04,18.309999465942383
2023-12-05,18.31999969482422
2023-12-06,18.31999969482422
2023-12-07,18.450000762939453
2023-12-08,18.829999923706055
2023-12-11,19.049999237060547
2023-12-12,19.56999969482422
2023-12-13,20.079999923706055
2023-12-14,20.739999771118164
2023-12-15,20.68000030517578
2023-12-18,20.40999984741211
2023-12-19,20.6299991607666
2023-12-20,20.290000915527344
2023-12-21,20.639999389648438
2023-12-22,20.5
2023-12-26,20.3799991607666
2023-12-27,20.3700008392334
2023-12-28,20.389999389648438
2023-12-29,20.260000228881836
2024-01-02,20.350000381469727
2024-01-03,20.260000228881836
2024-01-04,20.639999389648438
2024-01-05,20.729999542236328
2024-01-08,20.989999771118164
2024-01-09,20.139999389648438
2024-01-10,19.329999923706055
2024-01-11,19.25
2024-01-12,19.079999923706055
2024-01-16,19.049999237060547
2024-01-17,18.850000381469727
2024-01-18,18.75
2024-01-19,18.649999618530273
2024-01-22,18.809999465942383
2024-01-23,18.889999389648438
2024-01-24,19.200000762939453
2024-01-25,17.459999084472656
2024-01-26,17.229999542236328
2024-01-29,17.260000228881836
2024-01-30,17.18000030517578
2024-01-31,16.790000915527344
2024-02-01,16.739999771118164
2024-02-02,16.850000381469727
2024-02-05,16.190000534057617
2024-02-06,16.25
2024-02-07,16.290000915527344
2024-02-08,16.610000610351562
2024-02-09,16.639999389648438
2024-02-12,16.65999984741211
2024-02-13,16.670000076293945
2024-02-14,16.829999923706055
2024-02-15,16.829999923706055
2024-02-16,16.780000686645508
2024-02-20,16.790000915527344
2024-02-21,16.68000030517578
2024-02-22,16.84000015258789
2024-02-23,17.09000015258789
2024-02-26,17.09000015258789
2024-02-27,17.510000228881836
2024-02-28,17.489999771118164
2024-02-29,18.049999237060547
2024-03-01,18.56999969482422
2024-03-04,18.8700008392334
2024-03-05,19.110000610351562
2024-03-06,19.110000610351562
2024-03-07,19.010000228881836
2024-03-08,19.1200008392334
2024-03-11,19.530000686645508
2024-03-12,19.190000534057617
2024-03-13,19.149999618530273
2024-03-14,19.010000228881836
2024-03-15,19.309999465942383
2024-03-18,19.190000534057617
2024-03-19,19.270000457763672
2024-03-20,19.170000076293945
2024-03-21,20.1200008392334
2024-03-22,20.25
2024-03-25,20.139999389648438
2024-03-26,20.229999542236328
2024-03-27,20.270000457763672
2024-03-28,20.520000457763672
2024-04-01,21.040000915527344
2024-04-02,21.09000015258789
2024-04-03,21.280000686645508
2024-04-04,20.700000762939453
2024-04-05,20.760000228881836
2024-04-08,20.84000015258789
2024-04-09,20.639999389648438
2024-04-10,20.559999465942383
2024-04-11,20.149999618530273
2024-04-12,20.6200008392334
2024-04-15,20.649999618530273
2024-04-16,20.579999923706055
2024-04-17,20.479999542236328
2024-04-18,20.56999969482422
2024-04-19,21.059999465942383
2024-04-22,21.079999923706055
2024-04-23,21.190000534057617
2024-04-24,21.84000015258789
2024-04-25,22.399999618530273
2024-04-26,22.020000457763672
2024-04-29,21.6200008392334
2024-04-30,21.700000762939453
2024-05-01,21.989999771118164
2024-05-02,22.06999969482422
2024-05-03,22.540000915527344
2024-05-06,22.770000457763672
2024-05-07,22.360000610351562
2024-05-08,22.420000076293945
2024-05-09,22.649999618530273
2024-05-10,22.510000228881836
2024-05-13,23.010000228881836
2024-05-14,24.09000015258789
2024-05-15,24.0
2024-05-16,23.489999771118164
2024-05-17,23.459999084472656
2024-05-20,23.15999984741211
2024-05-21,22.690000534057617
2024-05-22,22.350000381469727
2024-05-23,22.56999969482422
2024-05-24,23.020000457763672
2024-05-28,23.1200008392334
2024-05-29,23.06999969482422
2024-05-30,23.020000457763672
2024-05-31,22.0
2024-06-03,22.8799991607666
2024-06-04,22.15999984741211
2024-06-05,22.479999542236328
2024-06-06,22.489999771118164
2024-06-07,22.010000228881836
2024-06-10,24.270000457763672
2024-06-11,23.950000762939453
2024-06-12,24.1200008392334
2024-06-13,23.479999542236328
2024-06-14,23.420000076293945
2024-06-17,23.40999984741211
2024-06-18,23.219999313354492
2024-06-20,23.18000030517578
2024-06-21,23.020000457763672
2024-06-24,23.559999465942383
2024-06-25,23.049999237060547
2024-06-26,23.059999465942383
2024-06-27,22.780000686645508
2024-06-28,22.450000762939453
2024-07-01,22.6200008392334
2024-07-02,22.15999984741211
2024-07-03,22.309999465942383
2024-07-05,22.18000030517578
2024-07-08,21.68000030517578
2024-07-09,22.059999465942383
2024-07-10,22.5
2024-07-11,22.40999984741211
2024-07-12,22.530000686645508
2024-07-15,23.06999969482422
2024-07-16,23.06999969482422
2024-07-17,23.510000228881836
2024-07-18,27.920000076293945
2024-07-19,29.479999542236328
2024-07-22,29.6200008392334
2024-07-23,28.440000534057617
2024-07-24,28.3700008392334
2024-07-25,27.889999389648438
2024-07-26,27.969999313354492
2024-07-29,27.889999389648438
2024-07-30,27.81999969482422
2024-07-31,27.31999969482422
2024-08-01,27.079999923706055
2024-08-02,27.65999984741211
2024-08-05,27.850000381469727
2024-08-06,27.6299991607666
2024-08-07,27.719999313354492
2024-08-08,28.030000686645508
2024-08-09,29.190000534057617
2024-08-12,28.81999969482422
2024-08-13,29.290000915527344
2024-08-14,30.31999969482422
2024-08-15,29.1200008392334
2024-08-16,29.610000610351562
2024-08-19,29.6200008392334
2024-08-20,29.700000762939453
2024-08-21,29.719999313354492
2024-08-22,29.940000534057617
2024-08-23,30.09000015258789
2024-08-26,30.65999984741211
2024-08-27,30.889999389648438
2024-08-28,30.18000030517578
2024-08-29,30.8700008392334
2024-08-30,30.709999084472656
2024-09-03,31.049999237060547
2024-09-04,31.200000762939453
2024-09-05,31.440000534057617
2024-09-06,31.1299991607666
2024-09-09,31.5
2024-09-10,31.350000381469727
2024-09-11,30.780000686645508
2024-09-12,31.18000030517578
2024-09-13,32.040000915527344
2024-09-16,32.43000030517578
2024-09-17,32.36000061035156
2024-09-18,32.369998931884766
2024-09-19,31.639999389648438
2024-09-20,30.950000762939453
2024-09-23,31.149999618530273
2024-09-24,31.309999465942383
2024-09-25,30.649999618530273
2024-09-26,31.059999465942383
2024-09-27,30.959999084472656
2024-09-30,30.459999084472656
2024-10-01,30.690000534057617
2024-10-02,31.18000030517578
2024-10-03,31.5
2024-10-04,31.760000228881836
2024-10-07,31.709999084472656
2024-10-08,32.08000183105469
2024-10-09,31.780000686645508
2024-10-10,32.150001525878906
2024-10-11,32.54999923706055
2024-10-14,32.70000076293945
2024-10-15,33.20000076293945
2024-10-16,33.41999816894531
2024-10-17,32.84000015258789
2024-10-18,32.97999954223633
2024-10-21,32.7400016784668
2024-10-22,32.775001525878906
2024-10-23,32.349998474121094
2024-10-24,30.860000610351562
2024-10-25,30.969999313354492
2024-10-28,30.950000762939453
2024-10-29,31.010000228881836
2024-10-30,31.219999313354492
2024-10-31,30.959999084472656
2024-11-01,31.559999465942383
2024-11-04,31.389999389648438
2024-11-05,31.809999465942383
2024-11-06,33.40999984741211
2024-11-07,33.38999938964844
2024-11-08,34.189998626708984
2024-11-11,35.869998931884766
2024-11-12,35.099998474121094
2024-11-13,34.939998626708984
2024-11-14,35.189998626708984
2024-11-15,34.91999816894531
2024-11-18,35.939998626708984
2024-11-19,36.900001525878906
2024-11-20,36.9900016784668
2024-11-21,37.83000183105469
