Date,PECO
2022-09-08,33.45000076293945
2022-09-09,33.75
2022-09-12,34.61000061035156
2022-09-13,32.38999938964844
2022-09-14,31.950000762939453
2022-09-15,31.860000610351562
2022-09-16,31.860000610351562
2022-09-19,31.799999237060547
2022-09-20,30.850000381469727
2022-09-21,30.290000915527344
2022-09-22,29.530000686645508
2022-09-23,29.479999542236328
2022-09-26,28.399999618530273
2022-09-27,27.940000534057617
2022-09-28,28.459999084472656
2022-09-29,27.329999923706055
2022-09-30,28.049999237060547
2022-10-03,29.059999465942383
2022-10-04,29.760000228881836
2022-10-05,28.84000015258789
2022-10-06,28.25
2022-10-07,28.31999969482422
2022-10-10,28.690000534057617
2022-10-11,28.90999984741211
2022-10-12,28.610000610351562
2022-10-13,28.979999542236328
2022-10-14,28.260000228881836
2022-10-17,28.81999969482422
2022-10-18,29.059999465942383
2022-10-19,28.270000457763672
2022-10-20,28.0
2022-10-21,28.8799991607666
2022-10-24,28.950000762939453
2022-10-25,29.6200008392334
2022-10-26,29.350000381469727
2022-10-27,29.6299991607666
2022-10-28,29.959999084472656
2022-10-31,30.139999389648438
2022-11-01,30.299999237060547
2022-11-02,29.360000610351562
2022-11-03,29.510000228881836
2022-11-04,30.84000015258789
2022-11-07,30.520000457763672
2022-11-08,30.399999618530273
2022-11-09,29.93000030517578
2022-11-10,31.690000534057617
2022-11-11,31.510000228881836
2022-11-14,30.899999618530273
2022-11-15,31.110000610351562
2022-11-16,30.709999084472656
2022-11-17,31.079999923706055
2022-11-18,31.559999465942383
2022-11-21,31.510000228881836
2022-11-22,31.959999084472656
2022-11-23,32.099998474121094
2022-11-25,32.06999969482422
2022-11-28,31.329999923706055
2022-11-29,31.920000076293945
2022-11-30,32.22999954223633
2022-12-01,32.0
2022-12-02,32.27000045776367
2022-12-05,32.060001373291016
2022-12-06,32.220001220703125
2022-12-07,32.439998626708984
2022-12-08,32.56999969482422
2022-12-09,32.58000183105469
2022-12-12,32.900001525878906
2022-12-13,33.18000030517578
2022-12-14,33.27000045776367
2022-12-15,32.63999938964844
2022-12-16,32.029998779296875
2022-12-19,31.59000015258789
2022-12-20,31.56999969482422
2022-12-21,31.760000228881836
2022-12-22,31.610000610351562
2022-12-23,31.979999542236328
2022-12-27,32.13999938964844
2022-12-28,31.440000534057617
2022-12-29,32.029998779296875
2022-12-30,31.84000015258789
2023-01-03,31.739999771118164
2023-01-04,32.0099983215332
2023-01-05,31.049999237060547
2023-01-06,31.790000915527344
2023-01-09,31.93000030517578
2023-01-10,31.729999542236328
2023-01-11,32.88999938964844
2023-01-12,33.810001373291016
2023-01-13,33.709999084472656
2023-01-17,33.560001373291016
2023-01-18,32.9900016784668
2023-01-19,32.400001525878906
2023-01-20,32.70000076293945
2023-01-23,32.689998626708984
2023-01-24,32.68000030517578
2023-01-25,32.709999084472656
2023-01-26,32.68000030517578
2023-01-27,33.45000076293945
2023-01-30,32.83000183105469
2023-01-31,33.52000045776367
2023-02-01,33.779998779296875
2023-02-02,34.34000015258789
2023-02-03,33.7400016784668
2023-02-06,33.470001220703125
2023-02-07,33.47999954223633
2023-02-08,33.06999969482422
2023-02-09,32.5099983215332
2023-02-10,33.77000045776367
2023-02-13,34.2599983215332
2023-02-14,34.25
2023-02-15,34.43000030517578
2023-02-16,34.470001220703125
2023-02-17,34.2400016784668
2023-02-21,33.36000061035156
2023-02-22,33.54999923706055
2023-02-23,34.20000076293945
2023-02-24,34.06999969482422
2023-02-27,33.91999816894531
2023-02-28,34.09000015258789
2023-03-01,33.790000915527344
2023-03-02,33.650001525878906
2023-03-03,33.90999984741211
2023-03-06,33.400001525878906
2023-03-07,33.130001068115234
2023-03-08,33.54999923706055
2023-03-09,32.7599983215332
2023-03-10,31.450000762939453
2023-03-13,31.56999969482422
2023-03-14,31.829999923706055
2023-03-15,31.3700008392334
2023-03-16,30.690000534057617
2023-03-17,30.520000457763672
2023-03-20,30.940000534057617
2023-03-21,31.229999542236328
2023-03-22,30.040000915527344
2023-03-23,30.34000015258789
2023-03-24,31.280000686645508
2023-03-27,31.020000457763672
2023-03-28,30.809999465942383
2023-03-29,31.239999771118164
2023-03-30,31.729999542236328
2023-03-31,32.619998931884766
2023-04-03,32.5099983215332
2023-04-04,32.470001220703125
2023-04-05,31.90999984741211
2023-04-06,32.06999969482422
2023-04-10,31.8799991607666
2023-04-11,31.81999969482422
2023-04-12,31.31999969482422
2023-04-13,31.40999984741211
2023-04-14,31.049999237060547
2023-04-17,31.549999237060547
2023-04-18,31.469999313354492
2023-04-19,31.559999465942383
2023-04-20,31.479999542236328
2023-04-21,31.31999969482422
2023-04-24,30.90999984741211
2023-04-25,31.06999969482422
2023-04-26,30.59000015258789
2023-04-27,30.989999771118164
2023-04-28,31.540000915527344
2023-05-01,31.3799991607666
2023-05-02,31.059999465942383
2023-05-03,30.43000030517578
2023-05-04,30.43000030517578
2023-05-05,30.799999237060547
2023-05-08,30.329999923706055
2023-05-09,29.790000915527344
2023-05-10,29.770000457763672
2023-05-11,29.469999313354492
2023-05-12,29.530000686645508
2023-05-15,29.75
2023-05-16,28.770000457763672
2023-05-17,29.239999771118164
2023-05-18,29.079999923706055
2023-05-19,28.969999313354492
2023-05-22,29.670000076293945
2023-05-23,29.450000762939453
2023-05-24,28.65999984741211
2023-05-25,28.139999389648438
2023-05-26,28.530000686645508
2023-05-30,28.739999771118164
2023-05-31,29.010000228881836
2023-06-01,29.049999237060547
2023-06-02,30.18000030517578
2023-06-05,30.81999969482422
2023-06-06,31.479999542236328
2023-06-07,32.40999984741211
2023-06-08,32.310001373291016
2023-06-09,32.4900016784668
2023-06-12,33.2599983215332
2023-06-13,33.599998474121094
2023-06-14,33.619998931884766
2023-06-15,33.630001068115234
2023-06-16,34.09000015258789
2023-06-20,33.470001220703125
2023-06-21,32.869998931884766
2023-06-22,32.5
2023-06-23,32.20000076293945
2023-06-26,32.720001220703125
2023-06-27,33.349998474121094
2023-06-28,33.400001525878906
2023-06-29,34.09000015258789
2023-06-30,34.08000183105469
2023-07-03,34.20000076293945
2023-07-05,34.04999923706055
2023-07-06,33.349998474121094
2023-07-07,33.099998474121094
2023-07-10,33.540000915527344
2023-07-11,34.16999816894531
2023-07-12,34.06999969482422
2023-07-13,33.84000015258789
2023-07-14,33.43000030517578
2023-07-17,33.880001068115234
2023-07-18,34.25
2023-07-19,34.849998474121094
2023-07-20,35.36000061035156
2023-07-21,35.380001068115234
2023-07-24,35.40999984741211
2023-07-25,35.09000015258789
2023-07-26,35.29999923706055
2023-07-27,34.56999969482422
2023-07-28,34.59000015258789
2023-07-31,35.310001373291016
2023-08-01,35.5
2023-08-02,35.869998931884766
2023-08-03,35.529998779296875
2023-08-04,35.529998779296875
2023-08-07,35.9900016784668
2023-08-08,36.0099983215332
2023-08-09,36.13999938964844
2023-08-10,36.15999984741211
2023-08-11,35.959999084472656
2023-08-14,35.59000015258789
2023-08-15,35.290000915527344
2023-08-16,34.68000030517578
2023-08-17,34.16999816894531
2023-08-18,34.2400016784668
2023-08-21,33.650001525878906
2023-08-22,33.58000183105469
2023-08-23,34.06999969482422
2023-08-24,33.9900016784668
2023-08-25,33.81999969482422
2023-08-28,34.04999923706055
2023-08-29,34.36000061035156
2023-08-30,34.400001525878906
2023-08-31,33.86000061035156
2023-09-01,34.09000015258789
2023-09-05,34.060001373291016
2023-09-06,34.880001068115234
2023-09-07,35.029998779296875
2023-09-08,35.150001525878906
2023-09-11,35.04999923706055
2023-09-12,35.040000915527344
2023-09-13,34.689998626708984
2023-09-14,35.130001068115234
2023-09-15,35.16999816894531
2023-09-18,34.720001220703125
2023-09-19,34.779998779296875
2023-09-20,34.31999969482422
2023-09-21,33.720001220703125
2023-09-22,33.540000915527344
2023-09-25,34.04999923706055
2023-09-26,33.56999969482422
2023-09-27,33.619998931884766
2023-09-28,33.81999969482422
2023-09-29,33.540000915527344
2023-10-02,32.95000076293945
2023-10-03,32.43000030517578
2023-10-04,32.720001220703125
2023-10-05,33.400001525878906
2023-10-06,33.29999923706055
2023-10-09,33.86000061035156
2023-10-10,33.88999938964844
2023-10-11,34.70000076293945
2023-10-12,34.290000915527344
2023-10-13,34.060001373291016
2023-10-16,34.619998931884766
2023-10-17,34.97999954223633
2023-10-18,34.619998931884766
2023-10-19,34.150001525878906
2023-10-20,33.630001068115234
2023-10-23,33.68000030517578
2023-10-24,34.02000045776367
2023-10-25,33.61000061035156
2023-10-26,34.349998474121094
2023-10-27,33.54999923706055
2023-10-30,34.20000076293945
2023-10-31,35.310001373291016
2023-11-01,34.5099983215332
2023-11-02,34.880001068115234
2023-11-03,35.09000015258789
2023-11-06,34.18000030517578
2023-11-07,33.689998626708984
2023-11-08,33.59000015258789
2023-11-09,32.959999084472656
2023-11-10,33.58000183105469
2023-11-13,33.369998931884766
2023-11-14,35.04999923706055
2023-11-15,34.88999938964844
2023-11-16,34.709999084472656
2023-11-17,35.18000030517578
2023-11-20,35.310001373291016
2023-11-21,35.220001220703125
2023-11-22,35.45000076293945
2023-11-24,35.310001373291016
2023-11-27,35.22999954223633
2023-11-28,35.06999969482422
2023-11-29,35.16999816894531
2023-11-30,35.2400016784668
2023-12-01,35.689998626708984
2023-12-04,36.43000030517578
2023-12-05,35.88999938964844
2023-12-06,35.70000076293945
2023-12-07,35.54999923706055
2023-12-08,35.619998931884766
2023-12-11,35.72999954223633
2023-12-12,35.34000015258789
2023-12-13,36.72999954223633
2023-12-14,37.25
2023-12-15,37.08000183105469
2023-12-18,36.91999816894531
2023-12-19,37.22999954223633
2023-12-20,36.599998474121094
2023-12-21,36.88999938964844
2023-12-22,36.97999954223633
2023-12-26,37.18000030517578
2023-12-27,37.04999923706055
2023-12-28,37.060001373291016
2023-12-29,36.47999954223633
2024-01-02,36.63999938964844
2024-01-03,35.7599983215332
2024-01-04,35.91999816894531
2024-01-05,35.72999954223633
2024-01-08,36.15999984741211
2024-01-09,35.790000915527344
2024-01-10,35.34000015258789
2024-01-11,35.54999923706055
2024-01-12,35.61000061035156
2024-01-16,35.119998931884766
2024-01-17,34.9900016784668
2024-01-18,35.310001373291016
2024-01-19,35.65999984741211
2024-01-22,35.779998779296875
2024-01-23,35.619998931884766
2024-01-24,35.22999954223633
2024-01-25,35.77000045776367
2024-01-26,35.459999084472656
2024-01-29,35.369998931884766
2024-01-30,35.560001373291016
2024-01-31,34.709999084472656
2024-02-01,35.38999938964844
2024-02-02,34.790000915527344
2024-02-05,34.540000915527344
2024-02-06,34.939998626708984
2024-02-07,34.709999084472656
2024-02-08,34.790000915527344
2024-02-09,34.970001220703125
2024-02-12,35.310001373291016
2024-02-13,34.470001220703125
2024-02-14,34.29999923706055
2024-02-15,35.06999969482422
2024-02-16,34.54999923706055
2024-02-20,34.59000015258789
2024-02-21,34.790000915527344
2024-02-22,34.58000183105469
2024-02-23,34.529998779296875
2024-02-26,34.439998626708984
2024-02-27,34.720001220703125
2024-02-28,34.970001220703125
2024-02-29,35.720001220703125
2024-03-01,35.5099983215332
2024-03-04,36.33000183105469
2024-03-05,35.790000915527344
2024-03-06,35.68000030517578
2024-03-07,35.349998474121094
2024-03-08,35.970001220703125
2024-03-11,36.060001373291016
2024-03-12,36.02000045776367
2024-03-13,35.93000030517578
2024-03-14,35.31999969482422
2024-03-15,35.25
2024-03-18,35.27000045776367
2024-03-19,35.04999923706055
2024-03-20,35.869998931884766
2024-03-21,36.0
2024-03-22,35.439998626708984
2024-03-25,35.06999969482422
2024-03-26,34.90999984741211
2024-03-27,35.599998474121094
2024-03-28,35.869998931884766
2024-04-01,35.06999969482422
2024-04-02,34.22999954223633
2024-04-03,34.25
2024-04-04,34.02000045776367
2024-04-05,34.20000076293945
2024-04-08,34.709999084472656
2024-04-09,35.040000915527344
2024-04-10,33.11000061035156
2024-04-11,33.20000076293945
2024-04-12,32.93000030517578
2024-04-15,32.59000015258789
2024-04-16,32.380001068115234
2024-04-17,32.02000045776367
2024-04-18,32.40999984741211
2024-04-19,33.02000045776367
2024-04-22,33.27000045776367
2024-04-23,33.4900016784668
2024-04-24,33.22999954223633
2024-04-25,32.93000030517578
2024-04-26,32.61000061035156
2024-04-29,32.68000030517578
2024-04-30,32.70000076293945
2024-05-01,32.66999816894531
2024-05-02,33.06999969482422
2024-05-03,33.08000183105469
2024-05-06,32.810001373291016
2024-05-07,33.41999816894531
2024-05-08,33.099998474121094
2024-05-09,33.209999084472656
2024-05-10,32.88999938964844
2024-05-13,32.869998931884766
2024-05-14,32.54999923706055
2024-05-15,32.810001373291016
2024-05-16,32.650001525878906
2024-05-17,32.599998474121094
2024-05-20,31.860000610351562
2024-05-21,31.829999923706055
2024-05-22,31.950000762939453
2024-05-23,31.530000686645508
2024-05-24,31.43000030517578
2024-05-28,31.1299991607666
2024-05-29,30.93000030517578
2024-05-30,31.489999771118164
2024-05-31,31.940000534057617
2024-06-03,32.0
2024-06-04,31.739999771118164
2024-06-05,31.350000381469727
2024-06-06,31.690000534057617
2024-06-07,31.68000030517578
2024-06-10,31.440000534057617
2024-06-11,31.399999618530273
2024-06-12,31.899999618530273
2024-06-13,32.36000061035156
2024-06-14,32.22999954223633
2024-06-17,31.889999389648438
2024-06-18,32.040000915527344
2024-06-20,32.40999984741211
2024-06-21,32.439998626708984
2024-06-24,32.5
2024-06-25,32.2400016784668
2024-06-26,31.989999771118164
2024-06-27,32.52000045776367
2024-06-28,32.709999084472656
2024-07-01,32.599998474121094
2024-07-02,32.63999938964844
2024-07-03,32.779998779296875
2024-07-05,32.650001525878906
2024-07-08,32.529998779296875
2024-07-09,32.099998474121094
2024-07-10,32.380001068115234
2024-07-11,33.36000061035156
2024-07-12,33.869998931884766
2024-07-15,33.810001373291016
2024-07-16,34.630001068115234
2024-07-17,35.189998626708984
2024-07-18,35.2400016784668
2024-07-19,34.91999816894531
2024-07-22,35.09000015258789
2024-07-23,35.060001373291016
2024-07-24,34.040000915527344
2024-07-25,33.849998474121094
2024-07-26,34.02000045776367
2024-07-29,34.369998931884766
2024-07-30,35.810001373291016
2024-07-31,35.099998474121094
2024-08-01,35.27000045776367
2024-08-02,35.04999923706055
2024-08-05,33.90999984741211
2024-08-06,34.65999984741211
2024-08-07,34.61000061035156
2024-08-08,34.7400016784668
2024-08-09,34.869998931884766
2024-08-12,34.560001373291016
2024-08-13,34.540000915527344
2024-08-14,34.56999969482422
2024-08-15,34.970001220703125
2024-08-16,35.0099983215332
2024-08-19,35.150001525878906
2024-08-20,35.13999938964844
2024-08-21,35.709999084472656
2024-08-22,35.849998474121094
2024-08-23,36.45000076293945
2024-08-26,36.79999923706055
2024-08-27,36.810001373291016
2024-08-28,36.880001068115234
2024-08-29,36.75
2024-08-30,36.959999084472656
2024-09-03,36.810001373291016
2024-09-04,37.08000183105469
2024-09-05,37.16999816894531
2024-09-06,37.08000183105469
2024-09-09,37.56999969482422
2024-09-10,37.689998626708984
2024-09-11,37.369998931884766
2024-09-12,38.349998474121094
2024-09-13,38.93000030517578
2024-09-16,38.869998931884766
2024-09-17,38.4900016784668
2024-09-18,38.459999084472656
2024-09-19,38.540000915527344
2024-09-20,38.369998931884766
2024-09-23,38.439998626708984
2024-09-24,38.459999084472656
2024-09-25,38.13999938964844
2024-09-26,37.369998931884766
2024-09-27,37.2599983215332
2024-09-30,37.709999084472656
2024-10-01,37.59000015258789
2024-10-02,36.70000076293945
2024-10-03,36.529998779296875
2024-10-04,36.5099983215332
2024-10-07,36.20000076293945
2024-10-08,36.189998626708984
2024-10-09,36.220001220703125
2024-10-10,35.95000076293945
2024-10-11,36.22999954223633
2024-10-14,36.4900016784668
2024-10-15,36.9900016784668
2024-10-16,37.2599983215332
2024-10-17,37.119998931884766
2024-10-18,37.33000183105469
2024-10-21,36.63999938964844
2024-10-22,36.88999938964844
2024-10-23,37.0099983215332
2024-10-24,37.0099983215332
2024-10-25,36.310001373291016
2024-10-28,36.68000030517578
2024-10-29,37.150001525878906
2024-10-30,37.810001373291016
2024-10-31,37.810001373291016
2024-11-01,37.79999923706055
2024-11-04,38.08000183105469
2024-11-05,38.70000076293945
2024-11-06,39.08000183105469
2024-11-07,38.86000061035156
2024-11-08,38.970001220703125
2024-11-11,39.43000030517578
2024-11-12,39.029998779296875
2024-11-13,39.11000061035156
2024-11-14,38.7400016784668
2024-11-15,39.0099983215332
2024-11-18,39.220001220703125
2024-11-19,39.25
2024-11-20,38.91999816894531
2024-11-21,39.04999923706055
