Date,ZION
2023-01-18,48.2599983215332
2023-01-19,49.52000045776367
2023-01-20,51.47999954223633
2023-01-23,52.650001525878906
2023-01-24,51.77000045776367
2023-01-25,52.02000045776367
2023-01-26,52.20000076293945
2023-01-27,53.369998931884766
2023-01-30,52.22999954223633
2023-01-31,53.15999984741211
2023-02-01,53.38999938964844
2023-02-02,54.290000915527344
2023-02-03,54.40999984741211
2023-02-06,54.099998474121094
2023-02-07,54.790000915527344
2023-02-08,53.34000015258789
2023-02-09,52.63999938964844
2023-02-10,52.5099983215332
2023-02-13,52.900001525878906
2023-02-14,52.72999954223633
2023-02-15,52.18000030517578
2023-02-16,51.38999938964844
2023-02-17,51.43000030517578
2023-02-21,49.79999923706055
2023-02-22,49.31999969482422
2023-02-23,49.36000061035156
2023-02-24,50.27000045776367
2023-02-27,50.38999938964844
2023-02-28,50.619998931884766
2023-03-01,50.439998626708984
2023-03-02,48.310001373291016
2023-03-03,49.22999954223633
2023-03-06,48.7599983215332
2023-03-07,46.439998626708984
2023-03-08,46.68000030517578
2023-03-09,41.36000061035156
2023-03-10,40.349998474121094
2023-03-13,29.969999313354492
2023-03-14,31.309999465942383
2023-03-15,30.709999084472656
2023-03-16,32.11000061035156
2023-03-17,29.940000534057617
2023-03-20,30.18000030517578
2023-03-21,32.290000915527344
2023-03-22,30.1200008392334
2023-03-23,27.450000762939453
2023-03-24,28.25
2023-03-27,29.329999923706055
2023-03-28,29.950000762939453
2023-03-29,31.040000915527344
2023-03-30,30.299999237060547
2023-03-31,29.93000030517578
2023-04-03,29.1200008392334
2023-04-04,27.709999084472656
2023-04-05,28.6299991607666
2023-04-06,29.389999389648438
2023-04-10,29.8700008392334
2023-04-11,30.110000610351562
2023-04-12,30.290000915527344
2023-04-13,31.149999618530273
2023-04-14,29.950000762939453
2023-04-17,30.93000030517578
2023-04-18,30.459999084472656
2023-04-19,32.720001220703125
2023-04-20,31.1200008392334
2023-04-21,29.350000381469727
2023-04-24,28.270000457763672
2023-04-25,26.729999542236328
2023-04-26,26.389999389648438
2023-04-27,26.579999923706055
2023-04-28,27.860000610351562
2023-05-01,26.81999969482422
2023-05-02,23.920000076293945
2023-05-03,22.65999984741211
2023-05-04,19.93000030517578
2023-05-05,23.760000228881836
2023-05-08,24.260000228881836
2023-05-09,24.420000076293945
2023-05-10,23.75
2023-05-11,22.68000030517578
2023-05-12,22.43000030517578
2023-05-15,24.329999923706055
2023-05-16,23.760000228881836
2023-05-17,26.170000076293945
2023-05-18,27.239999771118164
2023-05-19,26.770000457763672
2023-05-22,28.09000015258789
2023-05-23,29.389999389648438
2023-05-24,28.969999313354492
2023-05-25,28.31999969482422
2023-05-26,28.65999984741211
2023-05-30,28.90999984741211
2023-05-31,27.290000915527344
2023-06-01,27.670000076293945
2023-06-02,29.06999969482422
2023-06-05,28.719999313354492
2023-06-06,30.1200008392334
2023-06-07,31.489999771118164
2023-06-08,32.0099983215332
2023-06-09,30.8700008392334
2023-06-12,30.239999771118164
2023-06-13,29.770000457763672
2023-06-14,28.059999465942383
2023-06-15,28.979999542236328
2023-06-16,28.6299991607666
2023-06-20,27.850000381469727
2023-06-21,27.950000762939453
2023-06-22,26.969999313354492
2023-06-23,26.600000381469727
2023-06-26,27.079999923706055
2023-06-27,27.299999237060547
2023-06-28,27.09000015258789
2023-06-29,27.280000686645508
2023-06-30,26.860000610351562
2023-07-03,28.139999389648438
2023-07-05,27.959999084472656
2023-07-06,27.780000686645508
2023-07-07,28.979999542236328
2023-07-10,29.559999465942383
2023-07-11,30.43000030517578
2023-07-12,31.280000686645508
2023-07-13,32.0
2023-07-14,30.700000762939453
2023-07-17,31.360000610351562
2023-07-18,32.43000030517578
2023-07-19,34.459999084472656
2023-07-20,37.900001525878906
2023-07-21,36.11000061035156
2023-07-24,37.04999923706055
2023-07-25,35.779998779296875
2023-07-26,38.45000076293945
2023-07-27,37.61000061035156
2023-07-28,38.689998626708984
2023-07-31,38.25
2023-08-01,37.099998474121094
2023-08-02,36.630001068115234
2023-08-03,37.40999984741211
2023-08-04,37.91999816894531
2023-08-07,38.13999938964844
2023-08-08,38.18000030517578
2023-08-09,37.400001525878906
2023-08-10,37.529998779296875
2023-08-11,38.29999923706055
2023-08-14,37.40999984741211
2023-08-15,35.72999954223633
2023-08-16,34.84000015258789
2023-08-17,34.959999084472656
2023-08-18,34.72999954223633
2023-08-21,34.529998779296875
2023-08-22,33.09000015258789
2023-08-23,33.97999954223633
2023-08-24,34.470001220703125
2023-08-25,34.130001068115234
2023-08-28,34.900001525878906
2023-08-29,35.439998626708984
2023-08-30,34.9900016784668
2023-08-31,35.5
2023-09-01,36.439998626708984
2023-09-05,36.130001068115234
2023-09-06,34.81999969482422
2023-09-07,33.86000061035156
2023-09-08,34.91999816894531
2023-09-11,34.72999954223633
2023-09-12,37.09000015258789
2023-09-13,36.130001068115234
2023-09-14,37.08000183105469
2023-09-15,36.91999816894531
2023-09-18,36.18000030517578
2023-09-19,35.88999938964844
2023-09-20,35.29999923706055
2023-09-21,34.15999984741211
2023-09-22,34.099998474121094
2023-09-25,34.58000183105469
2023-09-26,33.9900016784668
2023-09-27,33.16999816894531
2023-09-28,33.95000076293945
2023-09-29,34.88999938964844
2023-10-02,33.4900016784668
2023-10-03,32.91999816894531
2023-10-04,33.33000183105469
2023-10-05,33.400001525878906
2023-10-06,33.689998626708984
2023-10-09,33.970001220703125
2023-10-10,35.119998931884766
2023-10-11,35.650001525878906
2023-10-12,35.20000076293945
2023-10-13,34.56999969482422
2023-10-16,35.91999816894531
2023-10-17,36.7400016784668
2023-10-18,35.689998626708984
2023-10-19,32.2400016784668
2023-10-20,29.959999084472656
2023-10-23,30.049999237060547
2023-10-24,29.860000610351562
2023-10-25,29.6299991607666
2023-10-26,30.450000762939453
2023-10-27,29.450000762939453
2023-10-30,29.979999542236328
2023-10-31,30.850000381469727
2023-11-01,31.020000457763672
2023-11-02,33.22999954223633
2023-11-03,34.7599983215332
2023-11-06,34.18000030517578
2023-11-07,34.099998474121094
2023-11-08,33.7599983215332
2023-11-09,32.54999923706055
2023-11-10,32.91999816894531
2023-11-13,32.709999084472656
2023-11-14,35.369998931884766
2023-11-15,36.08000183105469
2023-11-16,35.709999084472656
2023-11-17,36.06999969482422
2023-11-20,35.779998779296875
2023-11-21,34.310001373291016
2023-11-22,34.40999984741211
2023-11-24,34.349998474121094
2023-11-27,34.400001525878906
2023-11-28,34.54999923706055
2023-11-29,35.439998626708984
2023-11-30,35.630001068115234
2023-12-01,38.31999969482422
2023-12-04,38.68000030517578
2023-12-05,37.38999938964844
2023-12-06,37.150001525878906
2023-12-07,38.380001068115234
2023-12-08,38.93000030517578
2023-12-11,38.630001068115234
2023-12-12,38.130001068115234
2023-12-13,41.81999969482422
2023-12-14,45.66999816894531
2023-12-15,43.84000015258789
2023-12-18,43.040000915527344
2023-12-19,43.93000030517578
2023-12-20,42.540000915527344
2023-12-21,43.619998931884766
2023-12-22,44.0
2023-12-26,44.880001068115234
2023-12-27,44.5099983215332
2023-12-28,44.65999984741211
2023-12-29,43.869998931884766
2024-01-02,44.13999938964844
2024-01-03,42.0
2024-01-04,42.63999938964844
2024-01-05,44.04999923706055
2024-01-08,44.540000915527344
2024-01-09,44.040000915527344
2024-01-10,43.93000030517578
2024-01-11,43.34000015258789
2024-01-12,42.11000061035156
2024-01-16,41.15999984741211
2024-01-17,40.939998626708984
2024-01-18,40.52000045776367
2024-01-19,41.619998931884766
2024-01-22,43.310001373291016
2024-01-23,42.77000045776367
2024-01-24,44.13999938964844
2024-01-25,44.290000915527344
2024-01-26,44.02000045776367
2024-01-29,44.93000030517578
2024-01-30,44.439998626708984
2024-01-31,41.900001525878906
2024-02-01,39.25
2024-02-02,39.650001525878906
2024-02-05,38.869998931884766
2024-02-06,38.900001525878906
2024-02-07,39.189998626708984
2024-02-08,39.88999938964844
2024-02-09,40.09000015258789
2024-02-12,41.2400016784668
2024-02-13,39.34000015258789
2024-02-14,40.41999816894531
2024-02-15,41.52000045776367
2024-02-16,40.63999938964844
2024-02-20,40.09000015258789
2024-02-21,39.599998474121094
2024-02-22,39.650001525878906
2024-02-23,39.029998779296875
2024-02-26,38.41999816894531
2024-02-27,38.68000030517578
2024-02-28,38.08000183105469
2024-02-29,39.43000030517578
2024-03-01,38.77000045776367
2024-03-04,39.16999816894531
2024-03-05,40.95000076293945
2024-03-06,41.29999923706055
2024-03-07,41.52000045776367
2024-03-08,42.2400016784668
2024-03-11,41.61000061035156
2024-03-12,40.900001525878906
2024-03-13,41.06999969482422
2024-03-14,39.79999923706055
2024-03-15,39.790000915527344
2024-03-18,39.72999954223633
2024-03-19,39.779998779296875
2024-03-20,41.31999969482422
2024-03-21,41.61000061035156
2024-03-22,40.650001525878906
2024-03-25,41.02000045776367
2024-03-26,41.189998626708984
2024-03-27,43.150001525878906
2024-03-28,43.400001525878906
2024-04-01,42.97999954223633
2024-04-02,42.41999816894531
2024-04-03,42.52000045776367
2024-04-04,41.720001220703125
2024-04-05,42.08000183105469
2024-04-08,42.9900016784668
2024-04-09,43.5099983215332
2024-04-10,41.09000015258789
2024-04-11,41.2599983215332
2024-04-12,40.66999816894531
2024-04-15,40.40999984741211
2024-04-16,39.5
2024-04-17,39.36000061035156
2024-04-18,39.2400016784668
2024-04-19,39.91999816894531
2024-04-22,41.31999969482422
2024-04-23,41.75
2024-04-24,42.16999816894531
2024-04-25,41.27000045776367
2024-04-26,41.7599983215332
2024-04-29,41.31999969482422
2024-04-30,40.779998779296875
2024-05-01,41.83000183105469
2024-05-02,42.720001220703125
2024-05-03,43.619998931884766
2024-05-06,43.70000076293945
2024-05-07,43.810001373291016
2024-05-08,44.130001068115234
2024-05-09,44.290000915527344
2024-05-10,44.31999969482422
2024-05-13,43.939998626708984
2024-05-14,44.54999923706055
2024-05-15,45.099998474121094
2024-05-16,44.7400016784668
2024-05-17,44.959999084472656
2024-05-20,43.79999923706055
2024-05-21,44.040000915527344
2024-05-22,43.790000915527344
2024-05-23,42.560001373291016
2024-05-24,43.09000015258789
2024-05-28,42.52000045776367
2024-05-29,41.689998626708984
2024-05-30,42.2599983215332
2024-05-31,43.189998626708984
2024-06-03,42.029998779296875
2024-06-04,41.130001068115234
2024-06-05,40.95000076293945
2024-06-06,41.040000915527344
2024-06-07,41.540000915527344
2024-06-10,41.279998779296875
2024-06-11,40.70000076293945
2024-06-12,42.43000030517578
2024-06-13,41.34000015258789
2024-06-14,40.75
2024-06-17,41.2599983215332
2024-06-18,41.400001525878906
2024-06-20,41.16999816894531
2024-06-21,41.25
2024-06-24,42.45000076293945
2024-06-25,41.9900016784668
2024-06-26,41.849998474121094
2024-06-27,42.060001373291016
2024-06-28,43.369998931884766
2024-07-01,43.31999969482422
2024-07-02,43.970001220703125
2024-07-03,43.54999923706055
2024-07-05,42.4900016784668
2024-07-08,42.59000015258789
2024-07-09,43.90999984741211
2024-07-10,45.36000061035156
2024-07-11,47.41999816894531
2024-07-12,47.22999954223633
2024-07-15,48.2400016784668
2024-07-16,50.220001220703125
2024-07-17,50.540000915527344
2024-07-18,49.209999084472656
2024-07-19,48.97999954223633
2024-07-22,49.47999954223633
2024-07-23,52.529998779296875
2024-07-24,50.97999954223633
2024-07-25,51.79999923706055
2024-07-26,52.290000915527344
2024-07-29,51.810001373291016
2024-07-30,51.90999984741211
2024-07-31,51.66999816894531
2024-08-01,48.619998931884766
2024-08-02,46.779998779296875
2024-08-05,46.02000045776367
2024-08-06,46.099998474121094
2024-08-07,45.5
2024-08-08,46.15999984741211
2024-08-09,45.95000076293945
2024-08-12,45.4900016784668
2024-08-13,45.7400016784668
2024-08-14,45.349998474121094
2024-08-15,46.130001068115234
2024-08-16,46.59000015258789
2024-08-19,47.0
2024-08-20,46.36000061035156
2024-08-21,47.06999969482422
2024-08-22,47.68000030517578
2024-08-23,49.90999984741211
2024-08-26,49.06999969482422
2024-08-27,48.75
2024-08-28,49.279998779296875
2024-08-29,49.22999954223633
2024-08-30,49.560001373291016
2024-09-03,48.63999938964844
2024-09-04,47.290000915527344
2024-09-05,46.150001525878906
2024-09-06,45.029998779296875
2024-09-09,45.540000915527344
2024-09-10,45.779998779296875
2024-09-11,45.04999923706055
2024-09-12,45.11000061035156
2024-09-13,46.4900016784668
2024-09-16,46.75
2024-09-17,46.91999816894531
2024-09-18,47.0099983215332
2024-09-19,48.45000076293945
2024-09-20,47.9900016784668
2024-09-23,47.29999923706055
2024-09-24,47.029998779296875
2024-09-25,45.66999816894531
2024-09-26,46.31999969482422
2024-09-27,46.459999084472656
2024-09-30,47.220001220703125
2024-10-01,45.599998474121094
2024-10-02,45.689998626708984
2024-10-03,46.189998626708984
2024-10-04,47.86000061035156
2024-10-07,47.439998626708984
2024-10-08,47.220001220703125
2024-10-09,48.209999084472656
2024-10-10,48.27000045776367
2024-10-11,49.970001220703125
2024-10-14,50.08000183105469
2024-10-15,50.5
2024-10-16,51.06999969482422
2024-10-17,51.029998779296875
2024-10-18,51.25
2024-10-21,49.439998626708984
2024-10-22,52.5099983215332
2024-10-23,51.88999938964844
2024-10-24,52.18000030517578
2024-10-25,51.34000015258789
2024-10-28,52.5099983215332
2024-10-29,52.130001068115234
2024-10-30,52.93000030517578
2024-10-31,52.060001373291016
2024-11-01,51.439998626708984
2024-11-04,51.15999984741211
2024-11-05,52.02000045776367
2024-11-06,60.349998474121094
2024-11-07,57.54999923706055
2024-11-08,58.130001068115234
2024-11-11,60.060001373291016
2024-11-12,59.689998626708984
2024-11-13,60.209999084472656
2024-11-14,59.599998474121094
2024-11-15,59.5099983215332
2024-11-18,59.189998626708984
2024-11-19,58.83000183105469
2024-11-20,58.65999984741211
2024-11-21,59.13999938964844
